,Concept_ID,bn,ca
733,sie::PRN,তারা,ells
734,sie::PRN,তারা,elles
735,was::FPRN,কি,què
736,wer::FPRN,কে,qui
737,wo::FADV,কোথায়,on
738,wohin::FADV,কোথায়,cap a on
739,wie::FADV,কেমন,com
740,warum::FADV,কেন,per què
741,wieviel::FNUM,কত,quant
742,eins::NUM,অক,u
743,zwei::NUM,দুই,dos
744,drei::NUM,তিন,tres
745,vier::NUM,চার,quatre
746,fünf::NUM,পাঁচ,cinc
747,sechs::NUM,ছয়,sis
748,sieben::NUM,সাত,set
749,acht::NUM,আট,vuit
750,neun::NUM,নয়,nou
751,zehn::NUM,দশ,deu
752,elf::NUM,এগারো,onze
753,zwölf::NUM,দ্বাদশ,dotze
754,zwanzig::NUM,বিশ,vint
755,dreißig::NUM,ত্রিশ,trenta
756,vierzig::NUM,চল্লিশ,quaranta
757,fünfzig::NUM,পঞ্চাশ,cinquanta
758,sechzig::NUM,ষাট,seixanta
759,siebzig::NUM,সত্তর,setanta
760,achtzig::NUM,আশি,vuitanta
761,neunzig::NUM,নব্বুই,noranta
762,hundert::NUM,শত,cent
763,tausend::NUM,হাজার,mil
764,und::CNJ,আর,i
765,und::CNJ,এবং,i
766,oder::CNJ,বা,o
767,stehen::V,দাঁড়ানো,estar de peu
768,sitzen::V,বসা,seure
769,liegen::V,শোয়া,jeure
770,hängen::V,ঝোলা,penjar
771,werden::V,হইয়া উঠা,fer-se
772,werden::V,হইয়া উঠা,posar-se
773,passieren::V,ঘটা,succeir
774,beginnen::V,আরম্ভ হওয়া,iniciar-se
775,enden::V,শেষ হওয়া,acabar-se
776,enden::V,শেষ হওয়া,terminar-se
777,wechseln::V,রূপাস্তর করা,canviar
778,aufgehen[Sonne]::V,উদিত হওয়া,sortir
779,untergehen[Sonne]::V,অস্ত যাওয়া,posar-se
780,scheinen[Sonne]::V,আলো দেওয়া,brillar
781,donnern::V,বজ্রধ্বনি করা,tronar
782,wehen::V,প্রবাহিত হওয়া,bufar
783,strömen::V,প্রবাহিত হওয়া,afluir
784,fließen::V,ছুটা,fluir
785,sich drehen::V,পাক খাওয়া,girar
786,schwanken::V,দোলা,vacil·lar
787,schwingen::V,দোলা,oscil·lar
788,fallen::V,পড়া,caure
789,fallen::V,পড়া,tombar
790,brennen::V,সেঁকা,cremar
791,rauchen::V,ধোঁয়া ছড়ান,fumejar
792,regnen::V,বর্ষণ_করা,ploure
793,gefrieren::V,হিমায়িত হওয়া,gelar-se
794,tauen::V,গলা,fondre's
795,schmelzen::V,গলা,fondre's
796,trocknen::V,শুষ্ক করা,assecar-se
797,sieden::V,ফোঁড়া,bullir
798,faulen::V,ক্ষয় হওয়া,podrir-se
799,verfaulen::V,ক্ষয় হওয়া ,podrir-se
800,reißen::V,ছিঁড়া,trencar-se
801,versinken::V,ডুবা,enfonsar-se
802,vergehen::V,যাওয়া,passar
803,erscheinen::V,আসা,aparèixer
804,verschwinden::V,অদৃশ্য হওয়া,desaparèixer
805,sinken::V,হ্রাস হওয়া,baixar
806,sinken::V,হ্রাস হওয়া,descendir
807,abnehmen::V,হ্রাস হওয়া,decréixer
808,zunehmen::V,বৃদ্ধি পাওয়া,augmentar
809,steigen::V,ওঠা,pujar
810,wachsen::V,বড় হওয়া,créixer
811,glänzen::V,জ্বলা,brillar
812,glänzen::V,জ্বলা,resplendir
813,funkeln::V,জ্বল্জ্বল করা,espurnejar
814,läuten::V,রুসুঝুসু করা,sonar
815,klingeln::V,বাজা,trucar
816,klirren::V,টুংটাং-শব্দ করা,dringar
817,brausen::V,গর্জন করা,rugir
818,rauschen::V,মর্মরধ্বনি করা,murmurar
819,klingen::V,শব্দ করা,sonar
820,bellen::V,ঘেউ ঘেউ করা,lladrar
821,heulen::V,গর্জন করা,udolar
822,blasen::V,ফুঁ দেওয়া,bufar
823,pfeifen::V,শিস্ দেওয়া,xiular
824,schreien::V,চিৎকার করা,cridar
825,stöhnen::V,গোঁ-গো করা,gemegar
826,zittern::V,কাঁপা,tremolar
827,leben::V,বাঁচা,vīure
828,geboren werden::V,জন্মানো,néixer
829,atmen::V,শ্বাস ফেলা,respirar
830,trinken::V,পান করা,beure
831,essen::V,ভক্ষণ করা,menjar
832,schlucken::V,গেলা,empassar-se
833,müde werden::V,পরিশ্রান্ত হওয়া,cansar-se
834,einschlafen::V,নিদ্রামগ্ন হওয়া,adormir-se
835,schlafen::V,নিদ্রা যাওয়া,dormir
836,aufwachen::V,জাগা,despertar-se
837,aufstehen::V,জাগা,llevar-se
838,sich erholen::V,আরাম করা,descansar
839,krank werden::V,অসুস্থ হত্তয়া,posar-se malalt
840,krank sein::V,রূগ্ণ হত্তয়া,estar malalt
841,schmerzen::V,কন্কন করা,doldre
842,husten::V,কাশা,tossir
843,genesen::V,আরোগ্য হওয়া,recuperar-se
844,sterben::V,মারা যাওয়া,morir
845,umkommen::V,মারা যাওয়া,perir
846,sich bewegen::V,চলা,moure's
847,sich rühren::V,নড়া,moure's
848,sich erheben::V,উদিত হওয়া,aixecar-se
849,sich setzen::V,বসা,asseure's
850,hinfallen::V,পড়া,caure's
851,laufen::V,হাঁটা,caminar
852,schreiten::V,হাঁটা,procedir
853,spazierengehen::V,পায়চারি করা,passejar
854,eilen::V,ত্বরাম্বিত করা,anar corrent
855,sich beeilen::V,ত্বরাম্বিত করা,afanyar-se
856,sausen::V,ধেয়ে যাওয়া,córrer
857,rennen::V,চলা,córrer
858,springen::V,লাফানো,saltar
859,klettern::V,আরোহণ করা,escalar
860,schaukeln::V,দোলা,gronxar-se
861,schaukeln::V,দোলা,balancejar-se
862,kriechen::V,হামাগুড়ি দেওয়া,reptar
863,kriechen::V,হামাগুড়ি দেওয়া,arrossegar-se
864,schwimmen::V,সাঁতার কাটা,nadar
865,tauchen::V,ডোবা,bussejar
866,tauchen::V,ডোবা,submergir-se
867,rudern::V,দাঁড় টানা,remar
868,fahren::V,চালান,anar
869,fliegen::V,ওড়া,volar
870,gehen::V,যাওয়া,caminar
871,weggehen::V,প্রস্থান করা,anar-se'n
872,abfahren::V,প্রস্থান করা,partir
873,anhalten::V,থামা,aturar-se
874,hineingehen::V,ঢোকা,entrar
875,eintreten::V,ঢোকা,entrar
876,kommen::V,আসা,venir
877,ankommen::V,আসা,arribar
878,zurückkommen::V,ফিরা,tornar
879,bleiben::V,থাকা,quedar-se
880,warten::V,অপেক্ষা করা,esperar
881,erwarten::V,অপেক্ষা করা,esperar
882,suchen::V,খোঁজ করা,buscar
883,finden::V,পাওয়া,trobar
884,versuchen::V,পরখ করা,intentar
885,vorbereiten::V,প্রস্তুত করা,preparar
886,lieben::V,ভালবাসা,estimar
887,mögen::V,পছন্দ করা,agradar a
888,lachen::V,হাসা,riure
889,rühren::V,হৃদয়ম্পর্শ করা,commoure
890,rühren::V,হৃদয়ম্পর্শ করা,emocionar
891,weinen::V,কাঁদা,plorar
892,schimpfen::V,নালিশ করা,renyar
893,sich ärgern::V,রাগ হত্তয়া,enfadar-se
894,sich fürchten::V,ভয় করা,tenir por
895,fürchten::V,ডরা,témer
896,fliehen::V,পালানো,fugir
897,flüchten::V,পালানো,refugiar-se
898,sehen::V,দেখা,veure
899,anschauen::V,দেখা,mirar
900,ansehen::V,দেখা,mirar
901,hören::V,শোনা,oir
902,zuhören::V,শোনা,escoltar
903,probieren::V,পরখ করা,provar
904,riechen::V,শুঁকা,olorar
905,fühlen::V,অনুভব করা,sentīr
906,scheinen::V,মনে হত্তয়া,semblar
907,zu sehen sein::V,দেখা দেত্তয়া,poder-se veure
908,vernehmen::V,শোনা,percebre
909,frieren::V,শীত লাগা,tenir fred
910,tun::V,করা,fer
911,können::V,পারা,poder
912,wollen::V,ইচ্ছা করা,voler
913,anfangen::V,আরম্ভ করা,iniciar
914,beenden::V,শেষ করা,acabar
915,aufhören::V,থামা,deixar
916,gelingen::V,সিদ্ধিলাভ করা,sortir bé
917,geraten::V,পরিণত হত্তয়া,sortir
918,öffnen::V,খোলা,obrir
919,schließen::V,বন্ধ করা,tancar
920,stellen::V,স্থাপন করা,posar
921,stellen::V,স্থাপন করা,col·locar
922,setzen::V,স্থাপন করা,assentar
923,legen::V,স্থাপন করা,posar
924,berühren::V,স্পর্শ করা,tocar
925,verbinden::V,সংযুক্ত করা,unir
926,verbinden::V,সংযুক্ত করা,connectar
927,bedecken::V,ঢাকা,tapar
928,bedecken::V,ঢাকা,cobrir
929,aufhängen::V,ঝুলানো,penjar
930,anzünden::V,জ্বালান,encendre
931,aufheben::V,কুড়াইয়া তোলা,aixecar
932,zurücklassen::V,পরিত্যাগ করা,deixar
933,verlieren::V,হারান,pērdre
934,fallen lassen::V,ফেলা,deixar caure
935,machen::V,গঠন করা,fer
936,herstellen::V,সৃষ্টি করা,producir
937,bauen::V,নির্মাণ করা,construir
938,reparieren::V,মেরামত করা,reparar
939,verbessern::V,উন্নতিলাভ করা,millorar
940,ändern::V,পরিবর্তিত করা,canviar
941,graben::V,খনন করা,cavar
942,beugen::V,নোয়া,doblegar
943,biegen::V,নোয়া,corbar
944,biegen::V,নোয়া,arquejar
945,drehen::V,ঘোরান,girar
946,wenden::V,উলটাইয়া দেত্তয়া,girar
947,umdrehen::V,উলটানো,voltar
948,heben::V,উত্তোলন করা,pujar
949,heben::V,উত্তোলন করা,aixecar
950,hochheben::V,উঁচু করা,aixecar
951,ergreifen::V,দখল করা,agafar
952,halten::V,ধরা,mantenir
953,drücken::V,টেপা,prémer
954,drücken::V,টেপা,estrènyer
955,schieben::V,ঠেলা,empènyer
956,kratzen::V,চাঁচা,raspar
957,lecken::V,চাটা,llepar
958,beißen::V,দংশন করা,mossegar
959,abreißen::V,বিচ্ছিন্ন করা,arrencar
960,abschneiden::V,বিচ্ছিন্ন করা,tallar
961,binden::V,বন্ধন করা,lligar
962,stecken::V,বিদ্ধ করা,ficar
963,brechen::V,ভাঙা,trencar
964,klopfen::V,আঘাত করা,trucar
965,hauen::V,আঘাত করা,picar
966,hauen::V,আঘাত করা,colpejar
967,kleben::V,সাঁটা,enganxar
968,reiben::V,ঘষা,fregar
969,streichen::V,ছড়াইয়া,untar
970,schleifen::V,ধার দেওয়া,afilar
971,schleifen::V,ধার দেওয়া,esmolar
972,schneiden::V,কাটা,tallar
973,rütteln::V,নাড়ান,sacsejar
974,schütteln::V,নড়া,agitar
975,schütteln::V,নড়া,sacsejar
976,schwenken::V,দোলা,agitar
977,schütten::V,বর্ষণ করা,abocar
978,füllen::V,পরিপূর্ণ করা,omplir
979,einwickeln::V,মুড়া,embolicar
980,tragen::V,বহন করা,dur
981,tragen::V,বহন করা,portar
982,schleppen::V,টানা,arrossegar
983,ziehen::V,টানা,tirar
984,ziehen::V,টানা,estirar
985,aufbewahren::V,রাখা,conservar
986,werfen::V,ছুড়া,llançar
987,fangen::V,লোফা,agafar
988,fangen::V,লোফা,atrapar
989,packen::V,ধরা,engrapar
990,verstecken::V,গোপন করা,amagar
991,teilen::V,বিভক্ত করা,dividir
992,schicken::V,প্রেরণ করা,enviar
993,bringen::V,আনা,portar
994,hinzufügen::V,একত্র করা,afegir
995,bekommen::V,পাওয়া,obtenir
996,erhalten::V,পাওয়া,rebre
997,nehmen::V,নেওয়া,prendre
998,wählen::V,বাছা,triar
999,wählen::V,বাছা,elegir
1000,auswählen::V,বাছা,escollir
1001,auswählen::V,বাছা,seleccionar
1002,bewahren::V,বাঁচাইয়া রাখা,conservar
1003,behindern::V,বাধা দেওয়া,impedir
1004,behindern::V,বাধা দেওয়া,obstaculitzar
1005,verderben::V,নষ্ট করা,espatllar
1006,beschädigen::V,ক্ষতি করা,danyar
1007,beschädigen::V,ক্ষতি করা,destrossar
1008,zerbrechen::V,ভাঙ্গিয়া যাওয়া,trencar
1009,zerreißen::V,ছিঁড়া,estripar
1010,zerstören::V,বিনাশ করা,destruir
1011,verbrennen::V,দহন করা,cremar
1012,geben::V,দেওয়া,donar
1013,reichen::V,দেওয়া,passar
1014,schenken::V,উপহার দেত্তয়া,regalar
1015,versprechen::V,প্রতিশ্রুতি দেওয়া,prometre
1016,wünschen::V,আকাঙ্ক্ষা করা,desitjar
1017,loben::V,প্রশংসা করা,elogiar
1018,küssen::V,চুম্বন করা,fer un petó a
1019,wiegen::V,দুলানো,bressolar
1020,zudecken::V,ঢাকা,tapar
1021,zudecken::V,ঢাকা,cobrir
1022,wecken::V,জাগানো,despertar
1023,zeigen::V,দেখানো,mostrar
1024,zeigen::V,দেখানো,ensenyar
1025,führen::V,পথ দেখানো,guiar
1026,führen::V,পথ দেখানো,conduir
1027,lehren::V,শেখানো,ensenyar
1028,unterrichten::V,শিক্ষা দেওয়া,ensenyar
1029,aufziehen::V,পালন করা,criar
1030,leiten::V,পরিচালনা করা,dirigir
1031,antreiben::V,চালনা করা,impel·lir
1032,lassen::V,অনুমতি দেওয়া,fer
1033,einladen::V,নিমন্ত্রণ করা,invitar
1034,einladen::V,নিমন্ত্রণ করা,convidar
1035,vereinigen::V,এক করা,unir
1036,besuchen::V,দেখিতে যাওয়া,visitar
1037,besuchen::V,দেখিতে যাওয়া,anar a veure
1038,treffen::V,সন্মুখীন হওয়া,trobar
1039,sich versammeln::V,জড়ো হওয়া,reunir-se
1040,spielen::V,খেলা,jugar
1041,singen::V,গাওয়া,cantār
1042,tanzen::V,নাচা,ballar
1043,sich trennen::V,পৃথক করা,separar-se
1044,verlassen::V,পরিত্যাগ করা,deixar
1045,verlassen::V,পরিত্যাগ করা,abandonar
1046,retten::V,উদ্ধার করা,salvar
1047,bewachen::V,পাহারা দেওয়া,vigilar
1048,schützen::V,রক্ষা করা,protegir
1049,verteidigen::V,রক্ষা করা,defensar
1050,sich schlagen::V,লড়াই করা,barallar-se
1051,schießen::V,তীরবেগে ছোটা,tirar
1052,schießen::V,তীরবেগে ছোটা,disparar
1053,siegen::V,জেতা,vèncer
1054,ärgern::V,বিরক্ত করা,enfadar
1055,schlagen::V,আঘাত করা,pegar
1056,schlagen::V,আঘাত করা,colpejar
1057,treten::V,লাথি মারা,donar un cop de peu a
1058,stechen::V,দংশন করা,punxar
1059,stechen::V,দংশন করা,apunyalar
1060,stoßen::V,ঠেলা,empènyer
1061,stehlen::V,অপহরণ করা,robar
1062,stören::V,ঘাঁটান,molestar
1063,belästigen::V,বিরক্ত করা,importunar
1064,verbergen::V,গোপন করা,amagar
1065,verbergen::V,গোপন করা,ocultar
1066,täuschen::V,প্রবঞ্চনা করা,enganyar
1067,betrügen::V,প্রতারণা করা,estafar
1068,töten::V,হত্যা করা,matar
1069,wohnen::V,বাস করা,vīure
1070,wohnen::V,বাস করা,habitar
1071,arbeiten::V,কাজ করা,treballar
1072,sammeln::V,সংগ্রহ করা,col·leccionar
1073,pflücken::V,চয়ন করা,collir
1074,jagen::V,শিকার করা,caçar
1075,fischen::V,মাছ ধরা,pescar
1076,fassen::V,ধরা,atrapar
1077,hüten::V,যুথভুক্ত করা,pasturar
1078,treiben::V,চালনা করা,arriar
1079,anbinden::V,বন্ধন করা,lligar
1080,füttern::V,ভোজন করানো,donar menjar a
1081,melken::V,দুগ্ধ দোহন করা,munyir
1082,hacken::V,কাটা,picar
1083,hacken::V,কাটা,tallar
1084,gießen::V,বর্ষণ করা,regar
1085,reifen::V,পাকা,madurar
1086,zubereiten::V,রন্ধন করা,preparar
1087,kochen::V,রন্ধন করা,coure
1088,backen::V,সেকা,coure al forn
1089,braten::V,ভাজা,rostir
1090,umrühren::V,নড়ানো,remenar
1091,stricken::V,বোনা,tricotar
1092,stricken::V,বোনা,fer punt de mitja
1093,nähen::V,সেলাই করা,cosir
1094,färben::V,রঞ্জিত করা,tenyir
1095,reinigen::V,পরিষ্কার করা,netejar
1096,waschen::V,পরিষ্কার করা,rentār
1097,abwischen::V,মুছা,eixugar
1098,spülen::V,পরিষ্কার করা,esbandir
1099,fegen::V,ঝাঁট দেওয়া,escombrar
1100,kehren::V,ঝাঁট দেওয়া,escombrar
1101,baden::V,অবগাহন করা,banyar-se
1102,sich waschen::V,ধোয়া,rentār-se
1103,ausziehen::V,খুলা,treure's
1104,anziehen::V,গায়ে দেত্তয়া,posar-se
1105,sich anziehen::V,পোশাক পরা,vestir-se
1106,kämmen::V,আঁচড়ানো,pentinar
1107,schmücken::V,সাজান করা,adornar
1108,sagen::V,উচ্চারণ করা,dir
1109,sprechen::V,বলা,parlar
1110,reden::V,আলাপ করা,parlar
1111,sich unterhalten::V,আড্ডা দেওয়া,conversar
1112,fragen::V,জিজ্ঞাসা করা,preguntar
1113,bitten::V,প্রার্থনা করা,demanar
1114,erzählen::V,বর্ণনা করা,contar
1115,erzählen::V,বর্ণনা করা,explicar
1116,mitteilen::V,বলা,comunicar
1117,nennen::V,নাম দেওয়া,nomenar
1118,rufen::V,আমন্ত্রণ করা,cridar
1119,prahlen::V,বড়াই করা,lloar-se
1120,prahlen::V,বড়াই করা,jactar-se
1121,übersetzen::V,ভাষাস্তরিত করা,traduir
1122,denken::V,ভাবা,pensar
1123,glauben::V,বিশ্বাস করা,creure
1124,bemerken::V,লক্ষ্য করা,notar
1125,erkennen::V,চিনিতে পারা,reconèixer
1126,begreifen::V,উপলব্ধি করা,comprendre
1127,verstehen::V,উপলব্ধি করা,entendre
1128,lernen::V,শেখা,aprendre
1129,wissen::V,জানা,saber
1130,sich erinnern an::V,মনে করা,recordar
1131,vergessen::V,বিস্মৃত হওয়া,oblidar
1132,messen::V,মাপা,mesurar
1133,zählen::V,গণনা করা,comptar
1134,rechnen::V,হিসাব করা,calcular
1135,lesen::V,পাঠ করা,llegir
1136,malen::V,আঁকা,pintar
1137,zeichnen::V,ছকা,dibuixar
1138,schreiben::V,লেখা,escrīure
1139,besitzen::V,অধিকার করা,posseir
1140,kaufen::V,ক্রয় করা,comprar
1141,verkaufen::V,বেচা,vendre
1142,bezahlen::V,প্রদান করা,pagar
1143,zahlen::V,প্রদান করা,pagar per
1144,beherrschen::V,শাসন করা,dominar
1145,ertragen::V,বহন করা,aguantar
1146,lärmen::V,,fer soroll
