,Concept_ID,el,fa
725,stark::A,γερός,نیرومند
726,schwach::A,αδύνατος,ضعیف
727,fett::A,παχύς,چرب
728,schlank::A,λεπτός,باریک‌اندام
729,schlank::A,λυγερός,باریک‌اندام
730,hübsch::A,όμορφος,قشنگ
731,hübsch::A,όμορφος,خوشگل
732,hübsch::A,χαριτωμένος,قشنگ
733,hübsch::A,χαριτωμένος,خوشگل
734,böse::A,κακός,بد
735,dumm::A,κουτός,احمق
736,dumm::A,ανόητος,احمق
737,faul::A,τεμπέλης,لش
738,faul::A,τεμπέλης,تنبل
739,fleißig::A,εργατικός,زرنگ
740,geizig::A,τσιγγούνης,خسیس
741,klug::A,έξυπνος,عاقل
742,klug::A,έξυπνος,باهوش
743,geschickt::A,επιδέξιος,ماهر
744,lieb::A,φίλος,عزیز
745,lieb::A,αγαπητός,عزیز
746,lustig::A,εύθυμος,شاد
747,lustig::A,εύθυμος,خوشحال
748,lustig::A,χαρούμενος,شاد
749,lustig::A,χαρούμενος,خوشحال
750,sanft::A,ήπιος,لطیف
751,hungrig::A,πεινασμένος,گرسنه
752,krank::A,άρρωστος,مریض
753,krank::A,άρρωστος,بیمار
754,nackt::A,γυμνός,لخت
755,nackt::A,γυμνός,برهنه
756,traurig::A,λυπημένος,غمگین
757,lebendig::A,ζωντανός,زنده
758,gut::A,καλός,خوب
759,schlecht::A,κακός,بد
760,richtig::A,σωστός,درست
761,schlimm::A,άσχημος,وخيم
762,wahr::A,αληθής,درست
763,wahr::A,αληθής,حقیقی
764,wahr::A,αληθινός,درست
765,wahr::A,αληθινός,حقیقی
766,alt::A,παλιός,کهنه
767,neu::A,νέος,نو
768,neu::A,καινούργιος,نو
769,ehemalig::A,παλιός,قبلی
770,alt[Lebewesen]::A,γέρος,پیر
771,jung::A,νέος,جوان
772,arm::A,φτωχός,فقیر
773,reich::A,πλούσιος,پولدار
774,reich::A,πλούσιος,ثروتمند
775,bekannt::A,γνωστός,آشنا
776,bekannt::A,γνωστός,معلوم
777,berühmt::A,περίφημος,مشهور
778,berühmt::A,ξακουσμένος,مشهور
779,fremd::A,ξένος,خارجی
780,fremd::A,ξένος,بیگانه
781,verschieden::A,διαφορετικός,مختلف
782,verschieden::A,διαφορετικός,متفاوت
783,nah::A,κοντινός,نزدیک
784,fern::A,μακριά,دور
785,linker::A,αριστερός,چپ
786,rechter::A,δεξιός,راست
787,anderer::A,άλλος,دیگر
788,erster::A,πρώτος,اول
789,zweiter::A,δεύτερος,دوم
790,dritter::A,τρίτος,سوم
791,letzter::A,τελευταίος,آخر
792,allein::ADV,μόνος,تنها
793,auf einmal::ADV,εφάπαξ,همزمان
794,zusammen::ADV,μαζί,باهم
795,lange::ADV,πολύν καιρό,مدت‌ها
796,lange::ADV,πολύν καιρό,مدت زیادی
797,plötzlich::ADV,έξαφνα,ناگهان
798,sofort::ADV,αμέσως,فوراً
799,später::ADV,αργότερα,بعدها
800,jetzt::ADV,τώρα,حالا
801,jetzt::ADV,τώρα,اکنون
802,heute::ADV,σήμερα,امروز
803,morgen::ADV,αύριο,فردا
804,bald::ADV,σε λίγο,زود
805,bald::ADV,σε λίγο,بزودی
806,bald::ADV,εντός ολίγου,زود
807,bald::ADV,εντός ολίγου,بزودی
808,dann::ADV,ύστερα,سپس
809,dann::ADV,ύστερα,آنوقت
810,gestern::ADV,χτες,دیروز
811,einst::ADV,ποτέ,وقتی
812,einst::ADV,ποτέ,زمانی
813,einst::ADV,άλλοτε,وقتی
814,einst::ADV,άλλοτε,زمانی
815,damals::ADV,τότε,آنوقت
816,damals::ADV,τότε,آنزمان
817,danach::ADV,μετά,بعد
818,danach::ADV,ύστερα,بعد
819,vorher::ADV,πριν,قبلاً
820,vorher::ADV,προηγουμένως,قبلاً
821,zuerst::ADV,πρώτα,اول
822,zuerst::ADV,πρώτα,ابتداء
823,einmal::ADV,μία φορά,یکدفعه
824,manchmal::ADV,κάποτε,گاهی
825,manchmal::ADV,κάποτε,بعضی اوقات
826,oft::ADV,συχνά,اغلب
827,oft::ADV,πολλές φορές,اغلب
828,immer::ADV,πάντα,همیشه
829,immer::ADV,πάντοτε,همیشه
830,niemals::ADV,ποτέ,هرگز
831,hier::ADV,εδώ,اینجا
832,hierhin::ADV,εδώ,به اینجا
833,von hier::ADV,από δω,از اینجا
834,dort::ADV,εκεί,آنجا
835,dorthin::ADV,προς τα κει,به آنجا
836,geradeaus::ADV,κατευθείαν,راست
837,vorwärts::ADV,εμπρός,جلو
838,vorwärts::ADV,εμπρός,به پیش
839,rückwärts::ADV,πίσω,عقب
840,zurück::ADV,πίσω,پس
841,zurück::ADV,πίσω,عقب
842,zurück::ADV,πίσω,بالعکس
843,unten::ADV,κάτω,زیر
844,unten::ADV,κάτω,پایین
845,hinab::ADV,προς τα κάτω,به پایین
846,oben::ADV,πάνω,بالا
847,oben::ADV,επάνω,بالا
848,hinauf::ADV,προς τα πάνω,به بالا
849,überall::ADV,παντού,همه‌جا
850,nicht::ADV,δεν,نه
851,ein wenig::ADV,λιγάκι,کمی
852,kaum::ADV,μόλις,به سختی
853,sehr::ADV,πολύ,خیلی
854,sehr::ADV,πολύ,بسیار
855,so::ADV,έτσι,چنین
856,so::ADV,έτσι,اینطور
857,noch::ADV,ακόμα,هنوز
858,nur::ADV,μόνο,فقط
859,nur::ADV,μόνο,تنها
860,schon::ADV,ήδη,قبلاً
861,schon::ADV,ήδη,به این زودی
862,schon::ADV,κιόλας,قبلاً
863,schon::ADV,κιόλας,به این زودی
864,wieder::ADV,ξανά,باز
865,wieder::ADV,ξανά,دوباره
866,vergebens::ADV,μάταια,بیهوده
867,vor::PRP,μπροστά σε,در جلوی
868,vor::PRP,μπροστά από,در جلوی
869,hinter::PRP,πίσω από ,پشت
870,unter::PRP,υπό,تحت
871,unter::PRP,κάτω από,تحت
872,durch::PRP,διά,از وسط
873,durch::PRP,διά,از ميان
874,durch::PRP,διά μέσου,از وسط
875,durch::PRP,διά μέσου,از ميان
876,neben::PRP,δίπλα σε,کنار
877,neben::PRP,δίπλα σε,پهلوی
878,zwischen::PRP,μεταξύ,بین
879,zwischen::PRP,μεταξύ,میان
880,zwischen::PRP,ανάμεσα σε,بین
881,zwischen::PRP,ανάμεσα σε,میان
882,wegen::PRP,για,برای
883,wegen::PRP,για,بخاطر
884,wegen::PRP,λόγω,برای
885,wegen::PRP,λόγω,بخاطر
886,dies::PRN,αυτό,این
887,das::PRN,το,آن
888,alles::PRN,όλα,تمام
889,alles::PRN,όλα,همه‌چیر
890,ich::PRN,εγώ,من
891,du::PRN,σύ,تو
892,du::PRN,εσύ,تو
893,er::PRN,αυτός,او
894,wir::PRN,εμείς,ما
895,ihr::PRN,εσείς,شما
896,sie::PRN,αυτοί,آنها
897,was::FPRN,τι,چه
898,wer::FPRN,ποιος,کی
899,wo::FADV,πού,کجا
900,wohin::FADV,πού,بکجا
901,wohin::FADV,για πού,بکجا
902,wie::FADV,πώς,چطور
903,wie::FADV,πώς,چگونه
904,warum::FADV,γιατί,چرا
905,warum::FADV,γιατί,برای چه
906,wieviel::FNUM,πόσος,چند
907,wieviel::FNUM,πόσος,چقدر
908,eins::NUM,ένα,یک
909,zwei::NUM,δύο,دو
910,drei::NUM,τρία,سه
911,drei::NUM,τρεις,سه
912,vier::NUM,τέσσερα,چهار
913,vier::NUM,τέσσερις,چهار
914,fünf::NUM,πέντε,پنج
915,sechs::NUM,έξι,شش
916,sieben::NUM,εφτά,هفت
917,acht::NUM,οχτώ,هشت
918,neun::NUM,εννιά,نه
919,zehn::NUM,δέκα,ده
920,elf::NUM,έντεκα,یازده
921,zwölf::NUM,δώδεκα,دوازده
922,zwanzig::NUM,είκοσι,بیست
923,dreißig::NUM,τριάντα,سی
924,vierzig::NUM,σαράντα,چهل
925,fünfzig::NUM,πενήντα,پنجاه
926,sechzig::NUM,εξήντα,شصت
927,siebzig::NUM,εβδομήντα,هفتاد
928,achtzig::NUM,ογδόντα,هشتاد
929,neunzig::NUM,ενενήντα,نود
930,hundert::NUM,εκατό,صد
931,tausend::NUM,χίλιοι,هزار
932,und::CNJ,και,و
933,oder::CNJ,ή,یا
934,stehen::V,στέκομαι,ایستادن
935,stehen::V,είμαι όρθιος,ایستادن
936,sitzen::V,κάθομαι,نشستن
937,liegen::V,είμαι ξαπλωμένος,خوابیدن
938,liegen::V,είμαι ξαπλωμένος,دراز کشیدن
939,hängen::V,κρέμομαι,آویزان بودن
940,werden::V,γίνομαι,شدن
941,passieren::V,συμβαίνω,گذشتن
942,passieren::V,συμβαίνω,اتفاق افتادن
943,beginnen::V,αρχίζω,شروع شدن
944,enden::V,τελειώνω,تمام شدن
945,wechseln::V,αλλάζω,عوض شدن
946,aufgehen[Sonne]::V,βγαίνω,برآمدن
947,aufgehen[Sonne]::V,βγαίνω,طلوع کردن
948,aufgehen[Sonne]::V,ανατέλλω,برآمدن
949,aufgehen[Sonne]::V,ανατέλλω,طلوع کردن
950,untergehen[Sonne]::V,δύω,غروب کردن
951,untergehen[Sonne]::V,βασιλεύω,غروب کردن
952,scheinen[Sonne]::V,λάμπω,تابیدن
953,donnern::V,βροντώ,رعد زدن
954,wehen::V,φυσώ,دمیدن
955,strömen::V,ρέω,روان شدن
956,strömen::V,τρέχω,روان شدن
957,fließen::V,ρέω,روان شدن
958,sich drehen::V,γυρίζω,چرخیدن
959,sich drehen::V,στρέφομαι,چرخیدن
960,schwanken::V,ταλαντεύομαι,خم و راست شدن
961,schwingen::V,αιωρούμαι,تاب خوردن
962,schwingen::V,αιωρούμαι,نوسان کردن
963,schwingen::V,ταλαντεύομαι,تاب خوردن
964,schwingen::V,ταλαντεύομαι,نوسان کردن
965,fallen::V,πέφτω,افتادن
966,fallen::V,πέφτω,سقوط کردن
967,brennen::V,καίω,سوزاندن
968,rauchen::V,καπνίζω,دود کردن
969,regnen::V,βρέχω,باران آمدن
970,gefrieren::V,παγώνω,یخ بستن
971,tauen::V,λειώνω,آب شدن
972,schmelzen::V,λειώνω,آب شدن
973,trocknen::V,στεγνώνω,خشک شدن
974,sieden::V,βράζω,جوشیدن
975,faulen::V,σαπίζω,فاسد شدن
976,verfaulen::V,σαπίζω,پوسیدن
977,reißen::V,σχίζω,پاره شدن
978,versinken::V,βουλιάζω,غرق شدن
979,versinken::V,βυθίζομαι,غرق شدن
980,vergehen::V,περνώ,گذشتن
981,erscheinen::V,εμφανίζομαι,ظاهر شدن
982,verschwinden::V,χάνομαι,گم شدن
983,verschwinden::V,χάνομαι,از بین رفتن
984,verschwinden::V,εξαφανίζομαι,گم شدن
985,verschwinden::V,εξαφανίζομαι,از بین رفتن
986,sinken::V,κατεβαίνω,پایین آمدن
987,abnehmen::V,μειώνομαι ,کم شدن
988,zunehmen::V,αυξάνω,زیاد شدن
989,zunehmen::V,μεγαλώνω,زیاد شدن
990,steigen::V,ανεβαίνω,بالا رفتن
991,wachsen::V,μεγαλώνω,قد کشیدن
992,glänzen::V,γυαλίζω,برق زدن
993,funkeln::V,αστράφτω,جرقه زدن
994,funkeln::V,σπιθοβολώ,جرقه زدن
995,lärmen::V,θορυβώ,شلوغ کردن
996,läuten::V,χτυπώ ,زنگ زدن
997,klingeln::V,κουδουνίζω,زنگ زدن
998,klirren::V,κουδουνίζω,جرنگ جرنگ صدا کردن
999,brausen::V,βουΐζω,طوفانی بودن
1000,rauschen::V,βουΐζω,خش‌خش کردن
1001,klingen::V,ηχώ,صدا دادن
1002,bellen::V,γαυγίζω,عوعو کردن
1003,heulen::V,ουρλιάζω,زوزه کشیدن
1004,blasen::V,φυσώ,فوت کردن
1005,pfeifen::V,σφυρίζω,سوت زدن
1006,schreien::V,κραυγάζω,فریاد زدن
1007,stöhnen::V,βογγώ,نالیدن
1008,zittern::V,τρέμω,لرزیدن
1009,leben::V,ζω,زیستن
1010,leben::V,ζω,زندگی کردن
1011,geboren werden::V,γεννιέμαι,متولد شدن
1012,atmen::V,αναπνέω,تنفس کردن
1013,trinken::V,πίνω,نوشیدن
1014,essen::V,τρώω,خوردن
1015,schlucken::V,καταπίνω,بلعیدن
1016,schlucken::V,καταπίνω,قورت دادن
1017,müde werden::V,κουράζομαι,خسته شدن
1018,einschlafen::V,αποκοιμιέμαι,خواب رفتن
1019,schlafen::V,κοιμάμαι,خوابیدن
1020,aufwachen::V,ξυπνώ,از خواب بیدار شدن
1021,aufstehen::V,σηκώνομαι,بیدار شدن
1022,sich erholen::V,ξεκουράζομαι,استراحت کردن
1023,krank werden::V,αρρωσταίνω,مریض شدن
1024,krank sein::V,ασθενώ,بیمار بودن
1025,schmerzen::V,πονώ,درد کردن
1026,husten::V,βήχω,سرفه کردن
1027,genesen::V,θεραπεύομαι,بهبود یافتن
1028,sterben::V,πεθαίνω,مردن
1029,umkommen::V,πεθαίνω,کشته شدن
1030,sich bewegen::V,κουνιέμαι,حرکت کردن
1031,sich rühren::V,σαλεύω,تکان خوردن
1032,sich erheben::V,επαναστατώ,برخواستن
1033,sich setzen::V,κάθομαι,نشستن
1034,hinfallen::V,πέφτω κάτω,زمین خوردن
1035,laufen::V,τρέχω,پیاده رفتن
1036,schreiten::V,βαδίζω,قدم زدن
1037,spazierengehen::V,κάνω βόλτα,گردش رفتن
1038,spazierengehen::V,πηγαίνω περίπατο,گردش رفتن
1039,eilen::V,σπεύδω,شتاب کردن
1040,sich beeilen::V,βιάζομαι,عجله کردن
1041,sausen::V,τρέχω γρήγορα,صفیر کشیدن
1042,rennen::V,τρέχω,دویدن
1043,springen::V,πηδώ,پریدن
1044,klettern::V,σκαρφαλώνω,بالا رفتن
1045,schaukeln::V,κουνιέμαι,تاب خوردن
1046,kriechen::V,έρπω,خزیدن
1047,kriechen::V,σέρνομαι,خزیدن
1048,schwimmen::V,κολυμπώ,شنا کردن
1049,tauchen::V,βουτώ,غواصی کردن
1050,rudern::V,κωπηλατώ,پارو زدن
1051,fahren::V,πηγαίνω,سواره رفتن
1052,fliegen::V,πετώ,پریدن
1053,gehen::V,βαδίζω,رفتن
1054,gehen::V,πηγαίνω,رفتن
1055,weggehen::V,φεύγω,رفتن
1056,abfahren::V,ξεκινώ,حرکت کردن
1057,abfahren::V,αναχωρώ,حرکت کردن
1058,anhalten::V,σταματώ,ایست کردن
1059,hineingehen::V,μπαίνω,داخل شدن
1060,eintreten::V,μπαίνω,وارد شدن
1061,eintreten::V,εισέρχομαι,وارد شدن
1062,kommen::V,έρχομαι,آمدن
1063,ankommen::V,φτάνω,رسیدن
1064,zurückkommen::V,επιστρέφω,برگشتن
1065,bleiben::V,μένω,ماندن
1066,warten::V,περιμένω,منتظر بودن
1067,erwarten::V,αναμένω,انتظار داشتن
1068,erwarten::V,περιμένω,انتظار داشتن
1069,suchen::V,ψάχνω,جستجو کردن
1070,finden::V,βρίσκω,یافتن
1071,finden::V,βρίσκω,پیدا کردن
1072,versuchen::V,προσπαθώ,سعی کردن
1073,versuchen::V,προσπαθώ,کوشش کردن
1074,vorbereiten::V,προετοιμάζω,آماده کردن
1075,lieben::V,αγαπώ,عاشق بودن
1076,mögen::V,μου αρέσει,میل داشتن
1077,mögen::V,μου αρέσει,دوست داشتن
1078,lachen::V,γελώ,خندیدن
1079,rühren::V,συγκινώ,به رقت آوردن
1080,weinen::V,κλαίω,گریه کردن
1081,schimpfen::V,βρίζω,فحاشی کردن
1082,sich ärgern::V,θυμώνω,ناراحت شدن
1083,sich fürchten::V,φοβάμαι,واهمه کردن
1084,fürchten::V,φοβάμαι,ترسیدن
1085,fliehen::V,φεύγω,گریختن
1086,flüchten::V,δραπετεύω,فرار کردن
1087,sehen::V,βλέπω,دیدن
1088,anschauen::V,κοιτάζω,نگاه کردن
1089,ansehen::V,βλέπω,تماشا کردن
1090,hören::V,ακούω,شنیدن
1091,zuhören::V,ακούω,گوش دادن
1092,probieren::V,δοκιμάζω,چشیدن
1093,riechen::V,μυρίζω,بوییدن
1094,riechen::V,μυρίζω,بو کردن
1095,riechen::V,οσφραίνομαι,بوییدن
1096,riechen::V,οσφραίνομαι,بو کردن
1097,fühlen::V,αισθάνομαι,احساس کردن
1098,scheinen::V,φαίνομαι,بنظر آمدن
1099,zu sehen sein::V,φαίνομαι,دیده شدن
1100,vernehmen::V,ακούω,شنیدن
1101,vernehmen::V,μαθαίνω,شنیدن
1102,frieren::V,κρυώνω,سرد بودن
1103,tun::V,κάνω,کردن
1104,können::V,ξέρω,توانستن
1105,können::V,μπορώ,توانستن
1106,wollen::V,θέλω,خواستن
1107,anfangen::V,αρχίζω,شروع کردن
1108,beenden::V,τελειώνω,تمام کردن
1109,beenden::V,τελειώνω,پایان دادن
1110,aufhören::V,παύω,دست کشیدن
1111,gelingen::V,πετυχαίνω,موفق شدن
1112,geraten::V,γίνομαι,نتیجه دادن
1113,öffnen::V,ανοίγω,گشودن
1114,öffnen::V,ανοίγω,باز کردن
1115,schließen::V,κλείνω,بستن
1116,schließen::V,κλείνω,قفل کردن
1117,stellen::V,θέτω,گذاردن
1118,setzen::V,θέτω,نشاندن
1119,legen::V,θέτω,گذاشتن
1120,berühren::V,εγγίζω,دست زدن
1121,berühren::V,εγγίζω,لمس کردن
1122,verbinden::V,συνδέω,وصل کردن
1123,bedecken::V,σκεπάζω,پوشاندن
1124,aufhängen::V,κρεμώ,آویختن
1125,anzünden::V,ανάβω,سوزاندن
1126,aufheben::V,σηκώνω,برداشتن
1127,aufheben::V,σηκώνω,بلند کردن
1128,zurücklassen::V,εγκαταλείπω,گذاشتن
1129,verlieren::V,χάνω,گم کردن
1130,fallen lassen::V,αφήνω να πέσει,انداختن
1131,machen::V,κάνω,کردن
1132,machen::V,κάνω,ساختن
1133,machen::V,φτιάχνω,کردن
1134,machen::V,φτιάχνω,ساختن
1135,herstellen::V,κατασκευάζω,ساختن
1136,herstellen::V,κατασκευάζω,تولید کردن
1137,bauen::V,χτίζω,ساختن
1138,bauen::V,χτίζω,بنا کردن
1139,bauen::V,οικοδομώ,ساختن
1140,bauen::V,οικοδομώ,بنا کردن
1141,reparieren::V,επισκευάζω,درست کردن
1142,reparieren::V,επισκευάζω,تعمیر کردن
1143,reparieren::V,επιδιορθώνω,درست کردن
1144,reparieren::V,επιδιορθώνω,تعمیر کردن
1145,verbessern::V,βελτιώνω,بهتر کردن
1146,verbessern::V,καλυτερεύω,بهتر کردن
1147,ändern::V,αλλάζω,تغییر دادن
1148,graben::V,σκάβω,کندن
1149,graben::V,σκάβω,گود کردن
1150,beugen::V,λυγίζω,کج کردن
1151,biegen::V,κάμπτω,خم کردن
1152,drehen::V,στρέφω,چرخاندن
1153,wenden::V,γυρίζω,برگرداندن
1154,umdrehen::V,γυρίζω,برگرداندن
1155,heben::V,υψώνω,برداشتن
1156,heben::V,σηκώνω,برداشتن
1157,hochheben::V,υψώνω,برآوردن
1158,hochheben::V,υψώνω,بلند کردن
1159,hochheben::V,σηκώνω,برآوردن
1160,hochheben::V,σηκώνω,بلند کردن
1161,ergreifen::V,πιάνω,گرفتن
1162,ergreifen::V,αρπάζω,گرفتن
1163,halten::V,βαστώ,نگاه داشتن
1164,drücken::V,πιέζω,فشار دادن
1165,drücken::V,πιέζω,فشار آوردن
1166,schieben::V,σπρώχνω,هل دادن
1167,kratzen::V,γρατσουνίζω,خاریدن
1168,lecken::V,γλείφω,لیسیدن
1169,beißen::V,δαγκάνω,گاز زدن
1170,abreißen::V,κόβω,پاره کردن
1171,abreißen::V,σχίζω,پاره کردن
1172,abschneiden::V,αποκόπτω,بریدن
1173,abschneiden::V,αποκόπτω,قطع کردن
1174,binden::V,δένω,بستن
1175,stecken::V,χώνω,فرو کردن
1176,brechen::V,σπάζω,شکستن
1177,klopfen::V,χτυπώ,کوبیدن
1178,klopfen::V,τινάζω,کوبیدن
1179,hauen::V,χτυπώ,زدن
1180,kleben::V,κολλώ,چسباندن
1181,reiben::V,τρίβω,مالش دادن
1182,streichen::V,αλείφω,مالیدن
1183,schleifen::V,ακονίζω,تیز کردن
1184,schneiden::V,κόβω,چیدن
1185,schneiden::V,κόβω,بریدن
1186,rütteln::V,σείω,لرزاندن
1187,rütteln::V,σείω,تکان دادن
1188,rütteln::V,τινάζω,لرزاندن
1189,rütteln::V,τινάζω,تکان دادن
1190,schütteln::V,σείω,تکان دادن
1191,schütteln::V,κουνώ,تکان دادن
1192,schwenken::V,κουνώ,تاب دادن
1193,schütten::V,χύνω,ریختن
1194,füllen::V,γεμίζω,پر کردن
1195,einwickeln::V,τυλίγω,پیچیدن
1196,tragen::V,φέρνω,بردن
1197,tragen::V,φέρνω,حمل کردن
1198,schleppen::V,κουβαλώ,کشیدن
1199,ziehen::V,τραβώ,کشیدن
1200,aufbewahren::V,φυλάω,نگهداری کردن
1201,werfen::V,ρίχνω,انداختن
1202,werfen::V,ρίχνω,پرتاب کردن
1203,fangen::V,πιάνω,گرفتن
1204,packen::V,τσακώνω,گرفتن
1205,verstecken::V,κρύβω,قایم کردن
1206,verstecken::V,κρύβω,پنهان کردن
1207,teilen::V,μερίζω,قسمت کردن
1208,teilen::V,μερίζω,تقسیم کردن
1209,schicken::V,στέλνω,فرستادن
1210,schicken::V,στέλνω,ارسال کردن
1211,bringen::V,φέρνω,آوردن
1212,hinzufügen::V,προσθέτω,افزودن
1213,hinzufügen::V,προσθέτω,اضافه کردن
1214,bekommen::V,προσκομίζω,گرفتن
1215,erhalten::V,παίρνω,دریافت کردن
1216,erhalten::V,λαμβάνω,دریافت کردن
1217,nehmen::V,πιάνω,گرفتن
1218,nehmen::V,πιάνω,برداشتن
1219,nehmen::V,παίρνω,گرفتن
1220,nehmen::V,παίρνω,برداشتن
1221,wählen::V,εκλέγω,انتخاب کردن
1222,auswählen::V,διαλέγω,برگزیدن
1223,bewahren::V,διατηρώ,حفظ کردن
1224,bewahren::V,διατηρώ,حفاظت کردن
1225,behindern::V,εμποδίζω,مانع بودن
1226,verderben::V,χαλώ,از بین بردن
1227,beschädigen::V,ζημιώνω,صدمه زدن
1228,zerbrechen::V,σπάζω,شکستن
1229,zerreißen::V,σχίζω,دریدن
1230,zerreißen::V,σχίζω,پاره کردن
1231,zerstören::V,καταστρέφω,خراب کردن
1232,zerstören::V,καταστρέφω,ویران کردن
1233,verbrennen::V,καίω,سوزاندن
1234,geben::V,δίνω,دادن
1235,reichen::V,δίνω,دادن
1236,schenken::V,χαρίζω,هدیه دادن
1237,versprechen::V,υπόσχομαι,قول دادن
1238,versprechen::V,υπόσχομαι,وعده دادن
1239,wünschen::V,εύχομαι,آرزو کردن
1240,loben::V,επαινώ,ستایش کردن
1241,küssen::V,φιλώ,بوسیدن
1242,wiegen::V,κουνώ,نوسان کردن
1243,wiegen::V,νανουρίζω,نوسان کردن
1244,zudecken::V,σκεπάζω,پوشاندن
1245,wecken::V,ξυπνώ,بیدار کردن
1246,zeigen::V,δείχνω,نشان دادن
1247,führen::V,οδηγώ,رهنمائی کردن
1248,lehren::V,διδάσκω,آموختن
1249,lehren::V,διδάσκω,یاد دادن
1250,unterrichten::V,διδάσκω,درس دادن
1251,unterrichten::V,διδάσκω,تدریس کردن
1252,aufziehen::V,ανατρέφω,تربیت کردن
1253,leiten::V,ηγούμαι,اداره کردن
1254,leiten::V,διευθύνω,اداره کردن
1255,antreiben::V,σπρώχνω,عجله دادن
1256,antreiben::V,παρακινώ,عجله دادن
1257,lassen::V,αφήνω,وادار کردن
1258,einladen::V,προσκαλώ,دعوت کردن
1259,einladen::V,προσκαλώ,مهمان کردن
1260,vereinigen::V,ενώνω,یکی کردن
1261,vereinigen::V,ενώνω,متحد کردن
1262,besuchen::V,επισκέπτομαι,دیدار کردن
1263,treffen::V,συναντώ,ملاقات کردن
1264,sich versammeln::V,μαζεύομαι,جمع شدن
1265,spielen::V,παίζω,بازی کردن
1266,singen::V,τραγουδώ,آواز خواندن
1267,tanzen::V,χορεύω,رقصیدن
1268,sich trennen::V,αποχωρίζομαι,جدا شدن
1269,verlassen::V,εγκαταλείπω,ترک کردن
1270,retten::V,σώζω,نجات دادن
1271,bewachen::V,φρουρώ,حراست کردن
1272,schützen::V,προστατεύω,حفظ کردن
1273,verteidigen::V,υπερασπίζω,دفاع کردن
1274,sich schlagen::V,χτυπιέμαι,کتک‌کاری کردن
1275,schießen::V,πυροβολώ,تیر زدن
1276,siegen::V,νικώ,پیروز شدن
1277,ärgern::V,τσαντίζω,ناراحت کردن
1278,schlagen::V,χτυπώ,زدن
1279,schlagen::V,χτυπώ,کوبیدن
1280,treten::V,κλοτσώ,لگد زدن
1281,stechen::V,τρυπώ,چاقو زدن
1282,stoßen::V,ωθώ,هل دادن
1283,stoßen::V,σπρώχνω,هل دادن
1284,stehlen::V,κλέβω,دزدیدن
1285,stören::V,διαταράσσω,مزاحم شدن
1286,belästigen::V,ενοχλώ,زحمت دادن
1287,verbergen::V,κρύβω,پنهان کردن
1288,täuschen::V,παραπλανώ,گول زدن
1289,täuschen::V,παραπλανώ,فریب دادن
1290,betrügen::V,απατώ,گول زدن
1291,betrügen::V,απατώ,فریب دادن
1292,töten::V,σκοτώνω,کشتن
1293,töten::V,θανατώνω,کشتن
1294,wohnen::V,μένω,منزل داشتن
1295,wohnen::V,μένω,سکونت داشتن
1296,wohnen::V,κατοικώ,منزل داشتن
1297,wohnen::V,κατοικώ,سکونت داشتن
1298,arbeiten::V,δουλεύω,کار کردن
1299,arbeiten::V,εργάζομαι,کار کردن
1300,sammeln::V,μαζεύω,جمع کردن
1301,sammeln::V,συλλέγω,جمع کردن
1302,pflücken::V,κόβω,چیدن
1303,jagen::V,κυνηγώ,شکار کردن
1304,fischen::V,ψαρεύω,صید کردن
1305,fischen::V,ψαρεύω,ماهی‌گیری کردن
1306,fassen::V,πιάνω,گرفتن
1307,hüten::V,φυλάγω,چراندن
1308,hüten::V,φυλάγω,مراقبت کردن
1309,hüten::V,προσέχω,چراندن
1310,hüten::V,προσέχω,مراقبت کردن
1311,treiben::V,οδηγώ,راندن
1312,anbinden::V,δένω,متصل کردن
1313,füttern::V,ταΐζω,غذا دادن
1314,melken::V,αρμέγω,دوشیدن
1315,hacken::V,κόβω,خرد کردن
1316,gießen::V,ποτίζω,ریختن
1317,reifen::V,ωριμάζω,رسیدن
1318,zubereiten::V,ετοιμάζω,طبخ کردن
1319,zubereiten::V,ετοιμάζω,آماده کردن
1320,kochen::V,βράζω,پختن
1321,kochen::V,βράζω,آشپزی کردن
1322,backen::V,ψήνω,پختن
1323,braten::V,τηγανίζω,سرخ کردن
1324,umrühren::V,ανακατεύω,هم زدن
1325,stricken::V,πλέκω,بافتن
1326,nähen::V,ράβω,دوختن
1327,färben::V,βάφω,رنگ زدن
1328,färben::V,χρωματίζω,رنگ زدن
1329,reinigen::V,καθαρίζω,پاک کردن
1330,reinigen::V,καθαρίζω,تمیز کردن
1331,waschen::V,πλένω,شستن
1332,abwischen::V,σφουγγίζω,زدودن
1333,spülen::V,ξεπλένω,شستن
1334,fegen::V,σκουπίζω,جارو کردن
1335,kehren::V,σκουπίζω,جارو کردن
1336,baden::V,κάνω μπάνιο,شنا کردن
1337,baden::V,κάνω μπάνιο,حمام کردن
1338,sich waschen::V,πλένομαι,شستشو کردن
1339,ausziehen::V,βγάζω,درآوردن
1340,anziehen::V,φορώ,پوشیدن
1341,sich anziehen::V,ντύνομαι,لباس پوشیدن
1342,kämmen::V,χτενίζω,شانه زدن
1343,schmücken::V,στολίζω,زینت دادن
1344,sagen::V,λέω,گفتن
1345,sprechen::V,μιλώ,حرف زدن
1346,sprechen::V,μιλώ,صحبت کردن
1347,reden::V,μιλώ,حرف زدن
1348,reden::V,μιλώ,صحبت کردن
1349,reden::V,κουβεντιάζω,حرف زدن
1350,reden::V,κουβεντιάζω,صحبت کردن
1351,sich unterhalten::V,συνομιλώ,گپ زدن
