,Concept_ID,lt,kk
1490,reichen::V,paduoti,беру
1491,schenken::V,dovanoti,тарту
1492,versprechen::V,žadėti,уәде беру
1493,versprechen::V,pažadėti,уәде беру
1494,wünschen::V,norėti,тілеу
1495,wünschen::V,linḱėti,тілеу
1496,loben::V,girti,мақтау
1497,loben::V,girti,дәріптеу
1498,loben::V,pagirti,мақтау
1499,loben::V,pagirti,дәріптеу
1500,küssen::V,bučiuoti,сүю
1501,wiegen::V,supti,тербеу
1502,zudecken::V,užkloti,бүркеу
1503,zudecken::V,uždengti,бүркеу
1504,wecken::V,žadinti,ояту
1505,zeigen::V,rodyti,көрсету
1506,führen::V,vesti,ерту
1507,führen::V,vesti,жетектеу
1508,führen::V,vadovauti,ерту
1509,führen::V,vadovauti,жетектеу
1510,lehren::V,mokyti,оқыту
1511,lehren::V,išmokyti,оқыту
1512,unterrichten::V,dėstyti,оқыту
1513,aufziehen::V,išauginti,бағу
1514,leiten::V,valdyti,басқару
1515,leiten::V,valdyti,жетекшілік ету
1516,leiten::V,vadovauti,басқару
1517,leiten::V,vadovauti,жетекшілік ету
1518,antreiben::V,uiti,асықтыру
1519,antreiben::V,raginti,асықтыру
1520,antreiben::V,skubinti,асықтыру
1521,lassen::V,paliepti,-ткізу
1522,lassen::V,paliepti,мәжбүр ету
1523,einladen::V,kviesti,шақыру
1524,einladen::V,pakviesti,шақыру
1525,vereinigen::V,sujungti,біріктіру
1526,vereinigen::V,sujungti,біріктіріп қою
1527,vereinigen::V,suvienyti,біріктіру
1528,vereinigen::V,suvienyti,біріктіріп қою
1529,besuchen::V,lankyti,кіріп шығу
1530,besuchen::V,lankyti,барып шығу
1531,besuchen::V,aplankyti,кіріп шығу
1532,besuchen::V,aplankyti,барып шығу
1533,treffen::V,sutikti,кездесу
1534,treffen::V,pasitikti,кездесу
1535,sich versammeln::V,susirinkti,топталу
1536,spielen::V,groti,ойнау
1537,spielen::V,žaisti,ойнау
1538,singen::V,dainuoti,сайрау
1539,tanzen::V,šokti,билеу
1540,sich trennen::V,skirtis,айрылысу
1541,sich trennen::V,išsiskirti,айрылысу
1542,verlassen::V,palikti,тастау
1543,retten::V,gelbėti,құтқару
1544,bewachen::V,sergėti,күзету
1545,schützen::V,ginti,жақтау
1546,schützen::V,ginti,жақтасу
1547,schützen::V,apginti,жақтау
1548,schützen::V,apginti,жақтасу
1549,verteidigen::V,ginti,қорғау
1550,verteidigen::V,apginti,қорғау
1551,sich schlagen::V,muštis,алысу
1552,schießen::V,šauti,ату
1553,schießen::V,šaudyti,ату
1554,siegen::V,nugalėti,жеңу
1555,ärgern::V,pykinti,ашуландыру
1556,schlagen::V,mušti,ұру
1557,schlagen::V,smogti,ұру
1558,schlagen::V,trenkti,ұру
1559,treten::V,mygti,тебу
1560,stechen::V,gelti,шаншу
1561,stechen::V,smeigti,шаншу
1562,stoßen::V,stumti,түрту
1563,stoßen::V,pastumti,түрту
1564,stehlen::V,vogti,ұрлау
1565,stören::V,trikdyti,кесірлен
1566,belästigen::V,apsunkinti,мазасын алу
1567,verbergen::V,slėpti,сездірмеу
1568,verbergen::V,paslėpti,сездірмеу
1569,täuschen::V,klaidinti,жалған айту
1570,betrügen::V,apgauti,алдау
1571,betrügen::V,apgauti,алдап кету
1572,betrügen::V,apgauti,ақымақ қылу
1573,töten::V,žudyti,құрту
1574,töten::V,žudyti,өлтіру
1575,töten::V,nužudyti,құрту
1576,töten::V,nužudyti,өлтіру
1577,wohnen::V,gyventi,мекендеу
1578,wohnen::V,gyventi,өмір сүру
1579,arbeiten::V,dirbti,істеу
1580,arbeiten::V,dirbti,еңбектену
1581,arbeiten::V,triūsti,істеу
1582,arbeiten::V,triūsti,еңбектену
1583,sammeln::V,rinkti,жыю
1584,pflücken::V,skinti,жұлу
1585,pflücken::V,raškyti,жұлу
1586,jagen::V,medžioti,аулау
1587,fischen::V,žvejoti,балык_аулау
1588,fassen::V,sučiupti,ұстау
1589,hüten::V,ganyti,жаю
1590,hüten::V,ganyti,бағу
1591,treiben::V,ginti,айдау
1592,anbinden::V,pririšti,байлау
1593,füttern::V,šerti,ас ішкізу
1594,füttern::V,šerti,азықтандыру
1595,füttern::V,šerti,қоректендіру
1596,melken::V,melžti,сауу
1597,hacken::V,kapoti,турау
1598,gießen::V,lieti,суару
1599,gießen::V,laistyti,суару
1600,reifen::V,nokti,жетілу
1601,reifen::V,sirpti,жетілу
1602,zubereiten::V,ruošti,даяр ету
1603,zubereiten::V,gaminti,даяр ету
1604,kochen::V,virti,асу
1605,kochen::V,virinti,асу
1606,backen::V,kepti,пісіру
1607,braten::V,kepti,қуыру
1608,braten::V,kepinti,қуыру
1609,umrühren::V,maišyti,былғалау
1610,umrühren::V,maišyti,сапырылыстыру
1611,umrühren::V,pamaišyti,былғалау
1612,umrühren::V,pamaišyti,сапырылыстыру
1613,stricken::V,megzti,торлау
1614,stricken::V,megzti,тоқу
1615,nähen::V,siūti,тігу
1616,färben::V,dažyti,бояу
1617,färben::V,dažyti,сырлау
1618,färben::V,nudažyti,бояу
1619,färben::V,nudažyti,сырлау
1620,reinigen::V,valyti,аршу
1621,reinigen::V,valyti,тазалау
1622,reinigen::V,švarinti,аршу
1623,reinigen::V,švarinti,тазалау
1624,waschen::V,plauti,жуу
1625,waschen::V,mazgoti,жуу
1626,waschen::V,skalbti,жуу
1627,abwischen::V,nušluostyti,сүрту
1628,spülen::V,plauti,шаю
1629,spülen::V,skalauti,шаю
1630,fegen::V,šluoti,сыпыру
1631,kehren::V,šluoti,сыпыру
1632,baden::V,maudytis,шомылу
1633,sich waschen::V,praustis,жуыну
1634,ausziehen::V,numauti,шешу
1635,ausziehen::V,nuvilkti,шешу
1636,anziehen::V,mauti,кигізу
1637,anziehen::V,apsivilkti,кигізу
1638,sich anziehen::V,rengtis,киіну
1639,sich anziehen::V,apsirengti,киіну
1640,kämmen::V,šukuoti,тарау
1641,schmücken::V,puošti,әсемдеу
1642,schmücken::V,puošti,мәнерлеу
1643,schmücken::V,puošti,көріктендіру
1644,schmücken::V,dabinti,әсемдеу
1645,schmücken::V,dabinti,мәнерлеу
1646,schmücken::V,dabinti,көріктендіру
1647,schmücken::V,gražinti,әсемдеу
1648,schmücken::V,gražinti,мәнерлеу
1649,schmücken::V,gražinti,көріктендіру
1650,sagen::V,tarti,деу
1651,sagen::V,tarti,айту
1652,sprechen::V,kalbėti,деу
1653,sprechen::V,kalbėti,айту
1654,reden::V,šnekėti,сөйлеу
1655,reden::V,šnekėti,сөйлесу
1656,reden::V,šnekėti,тіл қатысу
1657,sich unterhalten::V,kalbėtis,сұхбаттасу
1658,sich unterhalten::V,šnekučiuotis,сұхбаттасу
1659,fragen::V,klausti,сұрау
1660,bitten::V,prašyti,өтіну
1661,bitten::V,prašyti,жалыну
1662,erzählen::V,pasakoti,айту
1663,mitteilen::V,skelbti,білдіру
1664,mitteilen::V,pranešti,білдіру
1665,nennen::V,vadinti,атау
1666,nennen::V,vardyti,атау
1667,rufen::V,šaukti,шақыру
1668,rufen::V,kviesti,шақыру
1669,prahlen::V,girtis,бөсу
1670,übersetzen::V,versti,аудару
1671,übersetzen::V,išversti,аудару
1672,denken::V,galvoti,ойлау
1673,glauben::V,manyti,нану
1674,glauben::V,manyti,илану
1675,glauben::V,tikėti,нану
1676,glauben::V,tikėti,илану
1677,bemerken::V,pamatyti,аңғару
1678,bemerken::V,pastebėti,аңғару
1679,erkennen::V,pažinti,тану
1680,erkennen::V,atpažinti,тану
1681,begreifen::V,suvokti,ұғу
1682,begreifen::V,suvokti,аңғарып алу
1683,verstehen::V,suprasti,пайым
1684,verstehen::V,suprasti,түсіну
1685,lernen::V,mokytis,оқу
1686,wissen::V,žinoti,хабардар болу
1687,sich erinnern an::V,prisiminti,еске түсіру
1688,vergessen::V,užmiršti,ұмыту
1689,messen::V,matuoti,өлшеу
1690,zählen::V,skaičiuoti,санау
1691,rechnen::V,skaičiuoti,санап шығару
1692,rechnen::V,skaičiuoti,санап шығу
1693,rechnen::V,skaičiuoti,санау
1694,lesen::V,skaityti,оқу
1695,malen::V,tapyti,сурет салу
1696,zeichnen::V,piešti,сурет салу
1697,zeichnen::V,žymėti,сурет салу
1698,zeichnen::V,braižyti,сурет салу
1699,schreiben::V,rašyti,жазу
1700,besitzen::V,turėti,болу
1701,kaufen::V,pirkti,алу
1702,kaufen::V,pirkti,әперу
1703,verkaufen::V,parduoti,сату
1704,bezahlen::V,apmokėti,төлеу
1705,bezahlen::V,apmokėti,ақы беру
1706,bezahlen::V,apmokėti,ақы төлеу
1707,zahlen::V,mokėti,төлеу
1708,beherrschen::V,valdyti,билеу
1709,ertragen::V,kę̃sti,төзу
1710,ertragen::V,kę̃sti,шыдау
1711,ertragen::V,pakelti,төзу
1712,ertragen::V,pakelti,шыдау
1713,ertragen::V,iškę̃sti,төзу
1714,ertragen::V,iškę̃sti,шыдау
