,Concept_ID,hr,mdf
813,alt[Lebewesen]::A,star,сире
814,jung::A,mlad,од
815,arm::A,ubog,а́шу
816,arm::A,siromašan,а́шу
817,reich::A,bogat,козя
818,bekannt::A,poznat,содаф
819,berühmt::A,čuven,содавикс
820,berühmt::A,slavan,содавикс
821,fremd::A,tuđ,лия
822,fremd::A,tuđ,аф содаф
823,fremd::A,stran,лия
824,fremd::A,stran,аф содаф
825,verschieden::A,razan,аф фкя ла́цонь
826,verschieden::A,različan,аф фкя ла́цонь
827,nah::A,blizak,мала
828,nah::A,blizak,аф ичкоздень
829,fern::A,dalek,и́чкоздень
830,fern::A,dalek,куна́рдонь
831,fern::A,daljnji,и́чкоздень
832,fern::A,daljnji,куна́рдонь
833,linker::A,lijevi,кержи
834,rechter::A,desni,види
835,anderer::A,drugi,лия
836,anderer::A,drugačiji,лия
837,erster::A,prvi,васенце
838,zweiter::A,drugi,омбоце
839,dritter::A,treći,колмоце
840,letzter::A,zadnji,ме́кольце
841,allein::ADV,sam,ськамонза
842,auf einmal::ADV,istodobno,вихцок
843,zusammen::ADV,skupa,марс
844,zusammen::ADV,skupa,ма́рса
845,zusammen::ADV,zajedno,марс
846,zusammen::ADV,zajedno,ма́рса
847,lange::ADV,dugo,кува́тьс
848,plötzlich::ADV,naglo,а́пак учт
849,plötzlich::ADV,iznenada,а́пак учт
850,sofort::ADV,odmah,тяникиге
851,später::ADV,kasnije,ме́ле
852,jetzt::ADV,sad,тяни
853,jetzt::ADV,sada,тяни
854,heute::ADV,danas,тячи
855,morgen::ADV,sutra,ва́нды
856,bald::ADV,skoro,курок
857,bald::ADV,doskora,курок
858,dann::ADV,zatim,меле
859,dann::ADV,zatim,сяда меле
860,gestern::ADV,juče,ися́к
861,gestern::ADV,jučer,ися́к
862,einst::ADV,negda,весть
863,einst::ADV,negda,мзя́рда-бди
864,einst::ADV,nekada,весть
865,einst::ADV,nekada,мзя́рда-бди
866,damals::ADV,tada,эста
867,damals::ADV,onda,эста
868,danach::ADV,poslije,меле
869,danach::ADV,nakon toga,меле
870,vorher::ADV,prije,инголи
871,vorher::ADV,prije toga,инголи
872,zuerst::ADV,prvo,ва́сенда
873,zuerst::ADV,najprije,ва́сенда
874,einmal::ADV,jednom,весть
875,einmal::ADV,jedanput,весть
876,manchmal::ADV,katkad,лия́ста
877,manchmal::ADV,katkad,ко́ста-ко́ста
878,manchmal::ADV,katkada,лия́ста
879,manchmal::ADV,katkada,ко́ста-ко́ста
880,oft::ADV,često,си́деста
881,immer::ADV,vazda,фалу
882,immer::ADV,vazda,най
883,immer::ADV,uvijek,фалу
884,immer::ADV,uvijek,най
885,niemals::ADV,nikad,аф мзя́рдонга
886,niemals::ADV,nikada,аф мзя́рдонга
887,hier::ADV,tu,тяса
888,hier::ADV,ovdje,тяса
889,hierhin::ADV,amo,сей
890,hierhin::ADV,amo,тяза
891,hierhin::ADV,ovamo,сей
892,hierhin::ADV,ovamo,тяза
893,von hier::ADV,odavde,тя́ста
894,dort::ADV,ondje,тоса
895,dorthin::ADV,onamo,тов
896,dorthin::ADV,onamo,тоза
897,geradeaus::ADV,ravno,ви́деста
898,vorwärts::ADV,naprijed,и́нголи
899,rückwärts::ADV,natrag,ме́ки
900,zurück::ADV,nazad,ме́ки
901,zurück::ADV,natrag,ме́ки
902,unten::ADV,dolje,ала
903,hinab::ADV,nizbrdo,алу
904,oben::ADV,gore,вяре
905,hinauf::ADV,uzbrdo,вяри
906,überall::ADV,svuda,се́мбе ва́стова
907,überall::ADV,svagdje,се́мбе ва́стова
908,nicht::ADV,ne,аф
909,ein wenig::ADV,malo,аф лама
910,kaum::ADV,tek,а́ньцек
911,kaum::ADV,jedva,а́ньцек
912,sehr::ADV,jako,пяк
913,sehr::ADV,veoma,пяк
914,so::ADV,tako,ста́не
915,so::ADV,ovako,ста́не
916,noch::ADV,još,нинге
917,nur::ADV,samo,аньцек
918,schon::ADV,već,ни
919,wieder::ADV,opet,та́га
920,wieder::ADV,ponovo,та́га
921,vergebens::ADV,uzalud,стак
922,vergebens::ADV,zabadava,стак
923,vor::PRP,pred,инголе
924,vor::PRP,ispred,инголе
925,hinter::PRP,za,фтала
926,hinter::PRP,za,мельге
927,hinter::PRP,iza,фтала
928,hinter::PRP,iza,мельге
929,unter::PRP,pod,ала
930,unter::PRP,ispod,ала
931,durch::PRP,po,пачк
932,durch::PRP,kroz,пачк
933,neben::PRP,kraj,ваксса
934,neben::PRP,pored,ваксса
935,neben::PRP,pokraj,ваксса
936,zwischen::PRP,među,ёткса
937,zwischen::PRP,između,ёткса
938,wegen::PRP,radi,сюнеда
939,wegen::PRP,zbog,сюнеда
940,dies::PRN,ovo,тя
941,das::PRN,to,ся
942,das::PRN,to,тона
943,das::PRN,ono,ся
944,das::PRN,ono,тона
945,alles::PRN,sve,сембе
946,ich::PRN,ja,мон
947,du::PRN,ti,тон
948,er::PRN,on,сон
949,wir::PRN,mi,минь
950,ihr::PRN,vi,тинь
951,sie::PRN,oni,синь
952,was::FPRN,što,мезе
953,wer::FPRN,tko,кие
954,wo::FADV,gdje,коса
955,wohin::FADV,kuda,ков
956,wohin::FADV,kuda,коза
957,wohin::FADV,kamo,ков
958,wohin::FADV,kamo,коза
959,wie::FADV,kako,ко́да
960,warum::FADV,zašto,мес
961,wieviel::FNUM,koliko,мзя́ра
962,eins::NUM,jedan,фкя
963,zwei::NUM,dva,кафта
964,drei::NUM,tri,колма
965,vier::NUM,četiri,ниле
966,fünf::NUM,pet,вете
967,sechs::NUM,šest,кота
968,sieben::NUM,sedam,сисем
969,acht::NUM,osam,кафкса
970,neun::NUM,devet,ве́йхкса
971,zehn::NUM,deset,кемонь
972,elf::NUM,jedanaest,кефкие
973,zwölf::NUM,dvanaest,кемгафтува
974,zwanzig::NUM,dvadeset,комсь
975,dreißig::NUM,trideset,колмогемонь
976,vierzig::NUM,četrdeset,нильге́монь
977,fünfzig::NUM,pedeset,ве́дьгемонь
978,sechzig::NUM,šezdeset,ко́дгемонь
979,siebzig::NUM,sedamdeset,сизьге́монь
980,achtzig::NUM,osamdeset,ка́фксогемонь
981,neunzig::NUM,devetdeset,ве́йхксогемонь
982,hundert::NUM,sto,сяда
983,tausend::NUM,tisuća,тёжянь
984,und::CNJ,i,и
985,und::CNJ,i,дъ
986,und::CNJ,te,и
987,und::CNJ,te,дъ
988,oder::CNJ,ili,или
989,oder::CNJ,ili,али
990,stehen::V,stajati,а́щемс стя́да
991,sitzen::V,sjediti,ащемс озада
992,liegen::V,ležati,ма́дозь а́щемс
993,hängen::V,visiti,нюрьгомс
994,werden::V,postati,арамс
995,werden::V,postati,тиевомс
996,werden::V,činiti se,арамс
997,werden::V,činiti se,тиевомс
998,passieren::V,desiti se,лисэмс
999,passieren::V,desiti se,эвондамс
1000,passieren::V,dogoditi se,лисэмс
1001,passieren::V,dogoditi se,эвондамс
1002,beginnen::V,početi,ушедомс
1003,enden::V,prestati,лоткамс
1004,enden::V,svršiti se,лоткамс
1005,wechseln::V,mijenjati se,по́лафнемс
1006,aufgehen[Sonne]::V,izići,стямс
1007,aufgehen[Sonne]::V,izići,лисемс
1008,untergehen[Sonne]::V,zaći,валгомс
1009,scheinen[Sonne]::V,sijati,ва́лдоптомс
1010,donnern::V,grmjeti,торамс
1011,wehen::V,duhati,уфа́мс
1012,strömen::V,strujati,шудемс
1013,fließen::V,teći,шудемс
1014,sich drehen::V,obrtati se,шаромс
1015,sich drehen::V,vrtjeti se,шаромс
1016,schwanken::V,teturati,якамс
1017,schwanken::V,kolebati se,якамс
1018,schwingen::V,njihati,люксемс
1019,schwingen::V,njihati,нюрьсемс
1020,schwingen::V,titrati,люксемс
1021,schwingen::V,titrati,нюрьсемс
1022,fallen::V,padati,прамс
1023,fallen::V,padati,прашендомс
1024,brennen::V,gorjeti,паломс
1025,rauchen::V,dimiti se,качадомс
1026,regnen::V,kišiti,пиземс
1027,regnen::V,daždjeti,пиземс
1028,gefrieren::V,smrznuti se,эйндамс
1029,gefrieren::V,smrznuti se,кельмомс
1030,tauen::V,kopnjeti,соламс
1031,tauen::V,kraviti se,соламс
1032,schmelzen::V,topiti se,соламс
1033,trocknen::V,sušiti se,коськомс
1034,sieden::V,kipjeti,лакамс
1035,sieden::V,ključati,лакамс
1036,faulen::V,gnjiti,наксадомс
1037,verfaulen::V,sagnjiti,наксадомс
1038,reißen::V,otrgnuti se,сязевомс
1039,versinken::V,tonuti,ваямс
1040,versinken::V,propasti,ваямс
1041,vergehen::V,prolaziti,ётамс
1042,erscheinen::V,pojaviti se,эвондамс
1043,verschwinden::V,nestati,юма́мс
1044,verschwinden::V,izgubiti se,юма́мс
1045,sinken::V,trgnuti,валгомс
1046,sinken::V,spustiti se,валгомс
1047,abnehmen::V,opasti,киремс
1048,zunehmen::V,povećati se,ламокстомс
1049,zunehmen::V,povećati se,рашнемс
1050,steigen::V,uzići,кеподемс
1051,steigen::V,nadoći,кеподемс
1052,wachsen::V,rasti,касомс
1053,glänzen::V,blistati,цинзелдомс
1054,glänzen::V,blistati,цифордомс
1055,glänzen::V,sjati se,цинзелдомс
1056,glänzen::V,sjati se,цифордомс
1057,funkeln::V,svjetlucati,ци́фтордомс
1058,lärmen::V,bučati,жалнамс
1059,lärmen::V,galamiti,жалнамс
1060,läuten::V,zvoniti,гайфтемс
1061,klingeln::V,zvoniti,гайфтемс
1062,klirren::V,zvečati,ка́нзеркшнемс
1063,brausen::V,hujati,жоледемс
1064,rauschen::V,šumiti,вжнамс
1065,rauschen::V,šumiti,гамнамс
1066,rauschen::V,šuškati,вжнамс
1067,rauschen::V,šuškati,гамнамс
1068,klingen::V,zvučati,кайгомс
1069,bellen::V,lajati,ува́мс
1070,heulen::V,zavijati,сувомс
1071,heulen::V,zavijati,урнамс
1072,blasen::V,puhati,уфа́мс
1073,pfeifen::V,fućkati,вяшкомс
1074,schreien::V,vikati,пешкодомс
1075,schreien::V,kričati,пешкодомс
1076,stöhnen::V,stenjati,куфцемс
1077,zittern::V,drhtati,таромс
1078,zittern::V,trepetati,таромс
1079,leben::V,živjeti,эрямс
1080,geboren werden::V,roditi se,шачемс
1081,atmen::V,disati,ажнамс
1082,trinken::V,piti,симомс
1083,essen::V,jesti,ярхцамс
1084,schlucken::V,gutati,нилемс
1085,müde werden::V,umoriti se,сиземс
1086,einschlafen::V,usnuti,матодовомс
1087,einschlafen::V,zaspati,матодовомс
1088,schlafen::V,spati,удомс
1089,aufwachen::V,probuditi se,съргоземс
1090,aufstehen::V,ustati,стямс
1091,sich erholen::V,odmoriti se,ваймосемс
1092,krank werden::V,oboljeti se,сярядькстомс
1093,krank werden::V,razboljeti se,сярядькстомс
1094,krank sein::V,bolovati,сярядемс
1095,schmerzen::V,boljeti,сярядемс
1096,husten::V,kašljati,козомс
1097,genesen::V,ozdraviti,пъ́чкамс
1098,genesen::V,oporaviti se,пъ́чкамс
1099,sterben::V,umrijeti,куломс
1100,umkommen::V,skapati,юма́мс
1101,sich bewegen::V,gibati se,шаштомс
1102,sich bewegen::V,kretati se,шаштомс
1103,sich rühren::V,maknuti se,сърхка́мс
1104,sich erheben::V,dići se,стямс
1105,sich setzen::V,sjesti,озамс
1106,hinfallen::V,pasti,прамс
1107,hinfallen::V,pasti,сяворемс
1108,laufen::V,hodati,якамс
1109,schreiten::V,stupati,молемс
1110,schreiten::V,stupati,аськолямс
1111,spazierengehen::V,šetati se,якамс
1112,eilen::V,hitati,эряскодомс
1113,sich beeilen::V,požuriti se,эряскодомс
1114,sausen::V,juriti,лиемс
1115,rennen::V,trčati,арнемс
1116,springen::V,skakati,комотнемс
1117,klettern::V,popeti se,ку́цемс
1118,klettern::V,penjati se,ку́цемс
1119,schaukeln::V,ljuljati se,нюрямс
1120,kriechen::V,puzati,шаштомс комада
1121,kriechen::V,gmizati,шаштомс комада
1122,schwimmen::V,plivati,уемс
1123,tauchen::V,roniti,юпиемс
1124,tauchen::V,roniti,чёпафнемс
1125,tauchen::V,gnjuriti,юпиемс
1126,tauchen::V,gnjuriti,чёпафнемс
1127,rudern::V,veslati,па́немс ве́неж
1128,fahren::V,voziti se,ардомс
1129,fliegen::V,letjeti,лиемс
1130,fliegen::V,lijetati,лиемс
1131,gehen::V,ići,молемс
1132,weggehen::V,otići,тумс
1133,abfahren::V,krenuti,тумс
1134,abfahren::V,otputovati,тумс
1135,anhalten::V,stati,лоткамс
1136,anhalten::V,zaustaviti,лоткамс
1137,hineingehen::V,ulaziti,сува́мс
1138,eintreten::V,ući,сува́мс
1139,kommen::V,doći,самс
1140,ankommen::V,stići,самс
1141,ankommen::V,stići,пачкодемс
1142,zurückkommen::V,vratiti se,мърдамс
1143,zurückkommen::V,povratiti se,мърдамс
1144,bleiben::V,ostati,иля́домс
1145,warten::V,čekati,учемс
1146,erwarten::V,očekivati,учемс
1147,suchen::V,tražiti,вешемс
1148,finden::V,naći,мумс
1149,versuchen::V,pokušati,варчсемс
1150,vorbereiten::V,spremiti,анокламс
1151,vorbereiten::V,pripremiti,анокламс
1152,lieben::V,voljeti,кельгомс
1153,mögen::V,voljeti,кельгомс
1154,lachen::V,smijati se,рахамс
1155,lachen::V,smijati se,рахсемс
1156,rühren::V,taknuti,токамс седи
1157,weinen::V,plakati,авардемс
1158,schimpfen::V,psovati,сюцемс
1159,sich ärgern::V,ljutiti se,кяжиямс
1160,sich fürchten::V,bojati se,пелемс
1161,fürchten::V,bojati se,пелемс
1162,fliehen::V,pobjeći,ворьгодемс
1163,flüchten::V,utjeći,ша́домс
1164,flüchten::V,utjeći,во́рьгодемс
1165,sehen::V,vidjeti,няемс
1166,anschauen::V,ogledati,ваномс
1167,ansehen::V,gledati,ваномс
1168,hören::V,čuti,марямс
1169,zuhören::V,slušati,ку́лхдоньомс
1170,probieren::V,probati,варжамс
1171,riechen::V,osjećati miris,никса́мс
1172,fühlen::V,osjećati,марямс
1173,scheinen::V,činiti se,ня́евомс
1174,zu sehen sein::V,biti vidljiv,ня́евомс
1175,vernehmen::V,saznati,марямс
1176,frieren::V,zima je,паломс
1177,frieren::V,zima je,кельмомс
1178,tun::V,raditi,тиемс
1179,können::V,moći,маштомс
1180,wollen::V,htjeti,-не-
1181,anfangen::V,početi,ушедомс
1182,beenden::V,svršiti,аде́ламс
1183,beenden::V,dovršiti,аде́ламс
1184,aufhören::V,prestati,лоткамс
1185,gelingen::V,uspjeti,удалакшнемс
1186,geraten::V,desiti se,лисемс
1187,öffnen::V,otvoriti,панжемс
1188,schließen::V,zatvoriti,сёлгомс
1189,stellen::V,metnuti,путомс
1190,stellen::V,postaviti,путомс
1191,setzen::V,posaditi,озафнемс
1192,setzen::V,posaditi,озавтнемс
1193,legen::V,polagati,путомс
1194,berühren::V,doticati,токамс
1195,berühren::V,dodirivati,токамс
1196,verbinden::V,spojiti,сотомс
1197,verbinden::V,zavezati,сотомс
1198,bedecken::V,pokriti,комачамс
1199,bedecken::V,pokriti,вельхтямс
1200,aufhängen::V,objesiti,повфтамс
1201,anzünden::V,upaliti,крьвя́стемс
1202,anzünden::V,zapaliti,крьвя́стемс
1203,aufheben::V,podići,кеподемс
1204,aufheben::V,podići,касфтомс
1205,aufheben::V,podignuti,кеподемс
1206,aufheben::V,podignuti,касфтомс
1207,zurücklassen::V,ostaviti,ка́домс
1208,zurücklassen::V,pustiti natrag,ка́домс
1209,verlieren::V,izgubiti,юма́фтомс
1210,fallen lassen::V,ispustiti,прафтомс
1211,machen::V,uraditi,тиемс
1212,machen::V,načiniti,тиемс
1213,machen::V,napraviti,тиемс
1214,herstellen::V,proizvesti,анокламс
1215,bauen::V,graditi,путомс
1216,reparieren::V,popraviti,петемс
1217,verbessern::V,poboljšati,цебярьгофтомс
1218,ändern::V,promijeniti,полафтомс
1219,graben::V,kopati,шу́вомс
1220,graben::V,kopati,та́ргамс
1221,graben::V,kopkati,шу́вомс
1222,graben::V,kopkati,та́ргамс
1223,beugen::V,saviti,мяндемс
1224,biegen::V,saviti,комафтомс
1225,biegen::V,sagnuti,комафтомс
1226,drehen::V,vrtjeti,шо́вамс
1227,drehen::V,vrtjeti,ша́рфнемс
1228,wenden::V,obrnuti,ша́рфтомс
1229,umdrehen::V,okrenuti,шарфтомс
1230,umdrehen::V,prevŕnuti,шарфтомс
1231,heben::V,dizati,ке́подемс
1232,hochheben::V,dignuti,ке́подемс
1233,hochheben::V,dignuti,ка́сфтомс
1234,ergreifen::V,uhvatiti,фатямс
1235,ergreifen::V,prihvatiti,фатямс
1236,halten::V,držati,кирдемс
1237,drücken::V,pritiskivati,люпшта́мс
1238,schieben::V,gurati,шашфтомс
1239,kratzen::V,česati,а́нгорямс
1240,kratzen::V,česati,киськоря́мс
1241,kratzen::V,grepsti,а́нгорямс
1242,kratzen::V,grepsti,киськоря́мс
1243,lecken::V,lizati,нолсемс
1244,beißen::V,ujesti,сускомс
1245,beißen::V,gristi,сускомс
1246,abreißen::V,otkinuti,сяземс
1247,abschneiden::V,odrezati,керомс
1248,binden::V,vezati,сотомс
1249,stecken::V,turiti,сялгомс
1250,brechen::V,slomiti,си́ннемс
1251,brechen::V,slomiti,ка́лафтомс
1252,klopfen::V,lupati,чакамс
1253,klopfen::V,lupati,чакиемс
1254,klopfen::V,kucati,чакамс
1255,klopfen::V,kucati,чакиемс
1256,hauen::V,tući,шавомс
1257,hauen::V,tući,пиксомс
1258,hauen::V,udarati,шавомс
1259,hauen::V,udarati,пиксомс
1260,kleben::V,lijepiti,пе́тфнемс
1261,reiben::V,trti,шо́вамс
1262,streichen::V,namazati,вадемс
1263,schleifen::V,brusiti,шо́вамс
1264,schneiden::V,rezati,керомс
1265,rütteln::V,drmati,та́рфтомс
1266,schütteln::V,tresti,шука́демс
1267,schwenken::V,mahati,яфодемс
1268,schütten::V,sipati,каямс
1269,schütten::V,sipati,нюрьхтя́мс
1270,schütten::V,lijevati,каямс
1271,schütten::V,lijevati,нюрьхтя́мс
1272,füllen::V,napuniti,пяшкодемс
1273,einwickeln::V,umotati,тапардамс
1274,einwickeln::V,zamotati,тапардамс
1275,tragen::V,nositi,кандомс
1276,schleppen::V,tegliti,ускомс
1277,ziehen::V,vući,ускомс
1278,aufbewahren::V,čuvati,ванфтомс
1279,werfen::V,bacati,ёрямс
1280,fangen::V,loviti,кунда́мс
1281,fangen::V,hvatati,кунда́мс
1282,packen::V,ščepati,фатямс
1283,packen::V,zgrabiti,фатямс
1284,verstecken::V,sakriti,кяшемс
1285,teilen::V,podijeliti,явомс
1286,schicken::V,slati,кучемс
1287,bringen::V,donijeti,кандомс
1288,bringen::V,donijeti,пачфтемс
1289,hinzufügen::V,dodati,пу́томс та́га
1290,hinzufügen::V,dodati,ма́ксомс та́га
1291,hinzufügen::V,pridati,пу́томс та́га
1292,hinzufügen::V,pridati,ма́ксомс та́га
1293,bekommen::V,dobiti,сявомс
1294,erhalten::V,primiti,сявомс
1295,nehmen::V,uzeti,сявомс
1296,wählen::V,izabrati,ко́чкамс
1297,auswählen::V,odabrati,кочкамс
1298,bewahren::V,sačuvati,ванфтомс
1299,behindern::V,smetati,шорямс
1300,verderben::V,pokvariti,коламс
1301,verderben::V,pokvariti,гастямс
1302,beschädigen::V,oštetiti,тиендемс зиян
1303,zerbrechen::V,razbiti,тапамс
1304,zerbrechen::V,prelomiti,тапамс
1305,zerreißen::V,poderati,сяземс
1306,zerreißen::V,rastrgnuti,сяземс
1307,zerstören::V,razoriti,ка́лафтомс
1308,zerstören::V,razrušiti,ка́лафтомс
1309,verbrennen::V,spaliti,пълхта́мс
1310,verbrennen::V,sagorjeti,пълхта́мс
1311,geben::V,dati,ма́ксомс
1312,reichen::V,pružiti,максомс
1313,schenken::V,darivati,каземс
1314,versprechen::V,obećati,ма́ксомс вал
1315,wünschen::V,željeti,арьсемс
1316,loben::V,hvaliti,шна́мс
1317,küssen::V,ljubiti,палсемс
1318,wiegen::V,njihati,нюря́фтомс
1319,wiegen::V,ljuljati,нюря́фтомс
1320,zudecken::V,pokriti,вельхтямс
1321,wecken::V,probuditi,стя́фтомс
1322,wecken::V,probuditi,съ́ргозьфтемс
1323,zeigen::V,pokazati,няфтемс
1324,führen::V,voditi,вятемс
1325,lehren::V,učiti,тонафтомс
1326,unterrichten::V,poučiti,тонафтомс
1327,aufziehen::V,uzgajati,касфтомс
1328,leiten::V,upravljati,вятемс
1329,antreiben::V,natjeravati,вятемс
1330,lassen::V,dati,кошардомс
1331,einladen::V,pozvati,тердемс
1332,einladen::V,pozvati,серьгядемс
1333,vereinigen::V,ujediniti,пуроптомс
1334,vereinigen::V,ujediniti,кочкамс марса
1335,besuchen::V,posjetiti,варжамс
1336,treffen::V,sresti,васьфтомс
1337,sich versammeln::V,okupiti se,кочкавомс
1338,spielen::V,igrati se,налхксемс
1339,singen::V,pjevati,морамс
1340,tanzen::V,plesati,кштимс
1341,sich trennen::V,razići se,явомс
1342,verlassen::V,ostaviti,кадондомс
1343,verlassen::V,napustiti,кадондомс
1344,retten::V,spasiti,идемс
1345,retten::V,spasiti,араламс
1346,bewachen::V,čuvati,ваномс
1347,bewachen::V,stražariti,ваномс
1348,schützen::V,čuvati,а́раламс
1349,verteidigen::V,obraniti,а́раламс
1350,sich schlagen::V,biti se,тюремс
1351,sich schlagen::V,udariti se,тюремс
1352,schießen::V,pucati,ляцемс
1353,schießen::V,strijeljati,ляцемс
1354,siegen::V,pobijediti,сяськомс
1355,ärgern::V,ljutiti,кяжияфтомс
1356,schlagen::V,biti,токамс
1357,schlagen::V,udariti,токамс
1358,treten::V,šutnuti,тапамс
1359,stechen::V,ubosti,пупамс
1360,stechen::V,ubosti,сялгомс
1361,stoßen::V,gurnuti,тостядемс
1362,stehlen::V,ukrasti,саламс
1363,stören::V,smetati,шорсемс
1364,belästigen::V,smetati,токсамс
1365,belästigen::V,smetati,аф кадомс ваймама
1366,belästigen::V,dosaditi,токсамс
1367,belästigen::V,dosaditi,аф кадомс ваймама
1368,verbergen::V,skriti,кяшемс
1369,täuschen::V,obmanuti,васькафтомс
1370,täuschen::V,obmanuti,кяльготнемс
1371,betrügen::V,prevarati,васькафнемс
1372,töten::V,ubiti,шавомс
1373,töten::V,ubiti,аде́ламс
1374,wohnen::V,stanovati,эрямс
1375,arbeiten::V,raditi,покодемс
1376,sammeln::V,sabrati,кочкамс
1377,sammeln::V,sabrati,пу́роптомс
1378,pflücken::V,ubrati,фатнемс
1379,pflücken::V,ubrati,нотфнемс
1380,jagen::V,loviti,кунда́мс
1381,fischen::V,ribati,калонь кунда́мс
1382,fischen::V,loviti ribu,калонь кунда́мс
1383,fassen::V,uloviti,кунда́мс
1384,hüten::V,pasti,ваномс
1385,treiben::V,goniti,панемс
1386,anbinden::V,privezati,сотомс
1387,füttern::V,hraniti,трямс
1388,füttern::V,hraniti,а́ндомс
1389,melken::V,musti,потямс
1390,hacken::V,sjeckati,лазондомс
1391,gießen::V,politi,валомс
1392,reifen::V,sazreti,кенеремс
1393,zubereiten::V,prigotoviti,анокламс
1394,kochen::V,kuhati,пидемс
1395,backen::V,peći,пидемс
1396,braten::V,peći,пуштомс
1397,braten::V,pržiti,пуштомс
1398,umrühren::V,promiješati,шорямс
1399,stricken::V,plesti,кодамс
1400,nähen::V,šiti,стамс
1401,färben::V,obojiti,а́рхтомс
1402,reinigen::V,očistiti,ва́ткамс
1403,reinigen::V,očistiti,а́роптомс
1404,reinigen::V,počistiti,ва́ткамс
1405,reinigen::V,počistiti,а́роптомс
1406,waschen::V,prati,муськомс
1407,abwischen::V,otrti,нардамс
1408,spülen::V,isprati,оргалдомс
1409,spülen::V,oplakati,оргалдомс
1410,fegen::V,mesti,тяемс
1411,fegen::V,pomesti,тяемс
1412,kehren::V,mesti,тяемс
1413,baden::V,kupati se,э́шелямс
1414,sich waschen::V,umiti se,штамс
1415,sich waschen::V,prati se,штамс
1416,ausziehen::V,svući,кайсефтемс
1417,anziehen::V,obući,ща́фтомс
1418,sich anziehen::V,obući se,щамс
1419,kämmen::V,češljati,се́ендемс
1420,schmücken::V,uresiti,на́ряжамс
1421,schmücken::V,uresiti,ма́зоптомс
1422,schmücken::V,nakititi,на́ряжамс
1423,schmücken::V,nakititi,ма́зоптомс
1424,sagen::V,reći,азомс
1425,sagen::V,reći,мярьгомс
1426,sagen::V,kazati,азомс
1427,sagen::V,kazati,мярьгомс
1428,sprechen::V,govoriti,корхтамс
1429,reden::V,govoriti,корхнемс
1430,reden::V,besjediti,корхнемс
1431,sich unterhalten::V,razgovarati se,корхнемс
1432,fragen::V,pitati,ки́зефтемс
1433,bitten::V,moliti,а́намс
1434,bitten::V,moliti,ве́шемс
1435,erzählen::V,ispričati,а́зондомс
1436,erzählen::V,pripovjediti,а́зондомс
1437,mitteilen::V,saopćiti,азомс
1438,nennen::V,nazvati,лемдемс
1439,nennen::V,nazvati,путомс лем
1440,rufen::V,zvati,серьгядемс
1441,rufen::V,dozvati,серьгядемс
1442,prahlen::V,hvalisati se,шна́фтомс пря́
1443,übersetzen::V,prevesti,ётафтомс
1444,denken::V,misliti,арьсемс
1445,glauben::V,vjerovati,кемамс
1446,bemerken::V,zapaziti,ня́емс
1447,bemerken::V,primijetiti,ня́емс
1448,erkennen::V,prepoznati,содамс
1449,begreifen::V,pojmiti,сатомс
1450,begreifen::V,shvatiti,сатомс
1451,verstehen::V,razabrati,шарьхкодемс
1452,lernen::V,učiti se,тонафнемс
1453,wissen::V,znati,со́дамс
1454,sich erinnern an::V,sjetiti se,лятфтамс
1455,vergessen::V,zaboraviti,юкстамс
1456,messen::V,mjeriti,ункснемс
1457,zählen::V,brojiti,лу́вомс
1458,zählen::V,brojiti,а́рьсемс
1459,rechnen::V,računati,лувомс
1460,lesen::V,čitati,лувомс
1461,lesen::V,čitati,морафтомс
1462,malen::V,slikati,рисова́ндамс
1463,zeichnen::V,crtati,рисова́ндамс
1464,schreiben::V,pisati,сёрмадомс
1465,besitzen::V,imati,улемс азоркс
1466,besitzen::V,posjedovati,улемс азоркс
1467,kaufen::V,kupiti,рамамс
1468,verkaufen::V,prodati,мимс
1469,verkaufen::V,raspačati,мимс
1470,bezahlen::V,platiti,пандомс
1471,zahlen::V,plaćati,па́ндомс
1472,beherrschen::V,vladati,азорондамс
1473,beherrschen::V,gospodariti,азорондамс
1474,ertragen::V,trpjeti,кирдемс
1475,ertragen::V,podnijeti,кирдемс
1476,Gehirn::N,,уй
