,Concept_ID,pl,sah
765,schon::ADV,już,бэлиэр
766,wieder::ADV,znów,эмиэ
767,wieder::ADV,znowu,эмиэ
768,vergebens::ADV,na próżno,таак
769,vor::PRP,przed,иннигэр
770,hinter::PRP,za,кэлин
771,unter::PRP,pod,-ҕа
772,unter::PRP,pod,оһох түгэҕэ
773,durch::PRP,przez,курдары
774,neben::PRP,obok,аттыгар
775,zwischen::PRP,między,ыккардынан
776,wegen::PRP,z powodu,уҥуортан
777,dies::PRN,to,ити
778,dies::PRN,to,бу
779,das::PRN,to,били
780,alles::PRN,wszystko,барыта
781,ich::PRN,ja,мин
782,du::PRN,ty,эн
783,er::PRN,on,кнни
784,wir::PRN,my,биһиги
785,ihr::PRN,wy,эһиги
786,sie::PRN,oni,кинилэр
787,was::FPRN,co,туох
788,wer::FPRN,kto,ким
789,wo::FADV,gdzie,ханна
790,wohin::FADV,dokąd,ханна
791,wie::FADV,jak,хайдах
792,warum::FADV,dlaczego,тоҕо
793,wieviel::FNUM,ile,төһө
794,eins::NUM,jeden,биир
795,zwei::NUM,dwa,икки
796,drei::NUM,trzy,үс
797,vier::NUM,cztery,түөрт
798,fünf::NUM,pięć,биэс
799,sechs::NUM,sześć,алта
800,sieben::NUM,siedem,сэттэ
801,acht::NUM,osiem,аҕыс
802,neun::NUM,dziewięć,тоҕус
803,zehn::NUM,dziesięć,уон
804,elf::NUM,jedenaście,уон биир
805,zwölf::NUM,dwanaście,уон икки
806,zwanzig::NUM,dwadzieścia,сүүрбэ
807,dreißig::NUM,trzydzieści,отут
808,vierzig::NUM,czterdzieści,түөрт уон
809,fünfzig::NUM,pięćdziesiąt,биэс уон
810,sechzig::NUM,sześćdziesiąt,алта уон
811,siebzig::NUM,siedemdziesiąt,сэттэ уон
812,achtzig::NUM,osiemdziesiąt,аҕыс уон
813,neunzig::NUM,dziewięćdziesiąt,тоҕус уонус
814,hundert::NUM,sto,сүүс
815,tausend::NUM,tysiąc,тыһыынча
816,und::CNJ,i,да
817,und::CNJ,i,уонна
818,und::CNJ,i,итиэннэ
819,oder::CNJ,lub,эбэтэр
820,oder::CNJ,albo,эбэтэр
821,stehen::V,stać,тур
822,sitzen::V,siedzieć,олор
823,liegen::V,leżeć,сыт
824,hängen::V,wisieć,санньылый
825,werden::V,zostać,буол
826,werden::V,stać się,буол
827,passieren::V,dziać się,буол
828,passieren::V,zdarzyć się,буол
829,beginnen::V,zacząć się,саҕалан
830,enden::V,kończyć się,бүт
831,wechseln::V,zmienić się,уларый
832,aufgehen[Sonne]::V,wzejść,ой
833,untergehen[Sonne]::V,zajść,киир
834,scheinen[Sonne]::V,świecić,сырдат
835,donnern::V,grzmieć,эт
836,wehen::V,wiać,үр
837,strömen::V,płynąć,кутулун
838,strömen::V,lać się,кутулун
839,fließen::V,ciec,сүүр
840,fließen::V,płynąć,сүүр
841,sich drehen::V,obracać się,эргий
842,schwanken::V,chwiać się,биэтэҥнээ
843,schwingen::V,wahać się,эйэҥнээ
844,fallen::V,padać,оҕут
845,brennen::V,palić się,умай
846,rauchen::V,dymić,буруолаа
847,rauchen::V,dymić się,буруолаа
848,regnen::V,padać,самыырдаа
849,gefrieren::V,zamarznąć,тоҥ
850,tauen::V,tajać,ир
851,schmelzen::V,topnieć,уулун
852,trocknen::V,schnąć,куур
853,sieden::V,wrzeć,оргуй
854,sieden::V,kipieć,оргуй
855,faulen::V,gnić,сытый
856,verfaulen::V,zgnić,сытыйан_хаал
857,reißen::V,urywać się,хайыт
858,reißen::V,urywać się,быһытталан
859,versinken::V,tonąć,тимир
860,versinken::V,tonąć,батылын
861,vergehen::V,przechodzić,дьай
862,erscheinen::V,zjawiać się,көһүн
863,verschwinden::V,zniknąć,сүт
864,sinken::V,spadać,намтаа
865,abnehmen::V,spadać,аччаа
866,zunehmen::V,wzrosnąć,элбээ
867,steigen::V,wzrastać,үрдээ
868,wachsen::V,rosnąć,үүн
869,glänzen::V,błyszczeć,кылбай
870,funkeln::V,zabłyszczeć,күлүмнээ
871,funkeln::V,zabłyszczeć,күлүмүрдээ
872,lärmen::V,hałasować,тыаһаа
873,läuten::V,dzwonić,собуоннаа
874,klingeln::V,dzwonić,линкинээ
875,klirren::V,brzęczeć,айгырат
876,brausen::V,huczeć,сирилээ
877,rauschen::V,szumieć,суугунаа
878,rauschen::V,szeleścić,суугунаа
879,klingen::V,brzmieć,доргуй
880,klingen::V,dźwięczeć,доргуй
881,bellen::V,szczekać,үр
882,heulen::V,wyć,улуй
883,blasen::V,dmuchnąć,үр
884,pfeifen::V,gwizdać,иһиир
885,schreien::V,krzyczeć,кылан
886,schreien::V,krzyczeć,хаһыытаа
887,stöhnen::V,stękać,ынчыктаа
888,zittern::V,drżeć,титирээ
889,zittern::V,drżeć,дьигиһий
890,leben::V,żyć,олор
891,geboren werden::V,urodzić się,төрөө
892,atmen::V,oddychać,тыын
893,trinken::V,pić,ис
894,essen::V,jeść,аһаа
895,schlucken::V,połknąć,ыйыһын
896,müde werden::V,zmęczyć się,сылай
897,einschlafen::V,zasnąć,утуйан хаал
898,schlafen::V,spać,утуй
899,schlafen::V,spać,утуйа сыт
900,aufwachen::V,obudzić się,уһугун
901,aufstehen::V,wstać,тур
902,sich erholen::V,wypoczywać,сынньан
903,krank werden::V,zachorować,ыарый
904,krank sein::V,chorować,ыарый
905,krank sein::V,chorować,ыарыт
906,schmerzen::V,boleć,ыарыт
907,husten::V,kaszlać,сөтөлүн
908,genesen::V,wyzdrowieć,көн
909,sterben::V,umrzeć,өл
910,umkommen::V,zginąć,өл
911,umkommen::V,zginąć,оҕут
912,sich bewegen::V,poruszać się,хамсаа
913,sich rühren::V,ruszyć się,хамсаа
914,sich erheben::V,podnieść się,тур
915,sich setzen::V,usiąść,олор
916,hinfallen::V,upaść,оҕут
917,laufen::V,chodzić,хаам
918,schreiten::V,kroczyć,атыллаа
919,spazierengehen::V,iść na spacer,дьаарбай
920,eilen::V,pospieszać,тиэтэй
921,sich beeilen::V,pospieszyć się,ыксаа
922,sausen::V,pędzić,элээр
923,rennen::V,biec,сүүрэкэлээ
924,rennen::V,biegać,сүүрэкэлээ
925,springen::V,skakać,ой
926,springen::V,skakać,ыстан
927,klettern::V,wspinać się,ытын
928,schaukeln::V,huśtać,эйэҥнээ
929,schaukeln::V,huśtać,биэрэҥнээ
930,schaukeln::V,kołysać,эйэҥнээ
931,schaukeln::V,kołysać,биэрэҥнээ
932,kriechen::V,pełzać,сыыл
933,kriechen::V,czołgać się,сыыл
934,schwimmen::V,pływać,уһун
935,schwimmen::V,pływać,харбаа
936,tauchen::V,zanurzać się,умус
937,rudern::V,wiosłować,эрт
938,fahren::V,jechać,айаннаа
939,fliegen::V,latać,көт
940,fliegen::V,lecieć,көт
941,gehen::V,iść,бар
942,weggehen::V,odejść,бар
943,abfahren::V,odjechać,бар
944,anhalten::V,zatrzymać się,тохтоо
945,hineingehen::V,wchodzić,киир
946,eintreten::V,wejść,киир
947,eintreten::V,nastąpić,киир
948,kommen::V,przyjść,кэл
949,ankommen::V,przybyć,кэл
950,ankommen::V,przybyć,тиий
951,zurückkommen::V,wrócić,төнүн
952,bleiben::V,zostać,хаал
953,warten::V,czekać,көһүт
954,erwarten::V,oczekiwać,күүт
955,erwarten::V,oczekiwać,көһүт
956,suchen::V,szukać,ирдээ
957,suchen::V,szukać,көрдөө
958,finden::V,znaleźć,бул
959,versuchen::V,próbować,сорун
960,vorbereiten::V,przygotować,бэлэмнээ
961,lieben::V,kochać,таптаа
962,mögen::V,lubić,сөбүл
963,lachen::V,śmiać się,күл
964,rühren::V,wzruszyć,долгут
965,weinen::V,płakać,ытаа
966,schimpfen::V,kląć,үөҕүс
967,sich ärgern::V,gniewać się,кыыһыр
968,sich ärgern::V,gniewać się,кыйахан
969,sich fürchten::V,bać się,куттан
970,sich fürchten::V,bać się,дьиксин
971,fürchten::V,bać się,дьиксин
972,fürchten::V,bać się,куттан
973,fliehen::V,uciekać,күрээ
974,flüchten::V,uciec,күрээ
975,sehen::V,widzieć,көр
976,sehen::V,zobaczyć,көр
977,anschauen::V,oglądać,көр
978,ansehen::V,popatrzeć na,көр
979,hören::V,słyszeć,бил
980,hören::V,słyszeć,иһит
981,zuhören::V,słuchać,иһит
982,probieren::V,kosztować,боруобалаан көр
983,probieren::V,kosztować,амсайан көр
984,riechen::V,wąchać,сытырҕаа
985,fühlen::V,czuć,бил
986,fühlen::V,odczuwać,бил
987,scheinen::V,wydawać się,көһүн
988,zu sehen sein::V,widnieć,көһүн
989,vernehmen::V,usłyszeć,иһит
990,frieren::V,marznąć,тоҥ
991,frieren::V,marznąć,үлүй
992,tun::V,czynić,гын
993,können::V,móc,кыай
994,können::V,umieć,кыай
995,wollen::V,chcieć,баҕар
996,anfangen::V,zacząć,саҕалаа
997,beenden::V,zakończyć,бүтэр
998,aufhören::V,przestać,уурай
999,gelingen::V,udać się,сатан
1000,geraten::V,udać się,баар буолан биэр
1001,geraten::V,udać się,баар буола тус
1002,geraten::V,udać się,буолан таҕыс
1003,öffnen::V,otworzyć,ас
1004,schließen::V,zamknąć,сап
1005,schließen::V,zamknąć,хатаа
1006,stellen::V,postawić,уур
1007,stellen::V,postawić,туруор
1008,setzen::V,posadzić,туруор
1009,setzen::V,posadzić,уур
1010,legen::V,kłaść,уур
1011,berühren::V,dotykać,тыыт
1012,berühren::V,dotykać,таарый
1013,verbinden::V,łączyć,кэлгий
1014,bedecken::V,przykryć,бүрүй
1015,aufhängen::V,powiesić,ыйаа
1016,anzünden::V,zapalić,умат
1017,aufheben::V,podnieść,өрө тарт
1018,zurücklassen::V,zostawić,бырах
1019,verlieren::V,zgubić,сүтэр
1020,fallen lassen::V,upuścić,түһэр
1021,fallen lassen::V,upuścić,мүлчү тут
1022,machen::V,zrobić,оҥор
1023,machen::V,zrobić,оҥоһун
1024,herstellen::V,wytworzyć,оҥор
1025,bauen::V,budować,тут
1026,reparieren::V,naprawiać,абырахтаа
1027,verbessern::V,ulepszyć,тупсар
1028,ändern::V,zmienić,уларыт
1029,graben::V,kopać,хас
1030,beugen::V,zagiąć,бокут
1031,beugen::V,zagiąć,токурут
1032,beugen::V,zagiąć,бүк баттаа
1033,biegen::V,zgiąć,иэх
1034,biegen::V,zgiąć,өҕүлүннэр
1035,drehen::V,obracać,эргит
1036,drehen::V,obracać,эргичит
1037,wenden::V,obrocić,эргилин
1038,umdrehen::V,obrocić,түҥнэр
1039,heben::V,podnosić,көтөх
1040,hochheben::V,podnieść,таһаар
1041,ergreifen::V,chwycić,тут
1042,halten::V,trzymać,тут
1043,drücken::V,naciskać,ык
1044,schieben::V,pchać,ас
1045,schieben::V,posuwać,ас
1046,kratzen::V,drapać,кыһыы
1047,lecken::V,lizać,салаа
1048,beißen::V,kąsać,ытыр
1049,abreißen::V,oderwać,быһа тарт
1050,abreißen::V,oderwać,туура тарт
1051,abschneiden::V,odciąć,быс
1052,abschneiden::V,odciąć,быһан ыл
1053,abschneiden::V,odciąć,быһа баттаа
1054,binden::V,wiązać,кэлгий
1055,stecken::V,wetknąć,батары ас
1056,brechen::V,złamać,тоһут
1057,klopfen::V,pukać,тоҥсуй
1058,klopfen::V,stukać,тоҥсуй
1059,hauen::V,bić,оҕус
1060,kleben::V,kleić,силимнээ
1061,reiben::V,trzeć,аал
1062,streichen::V,smarować,сыбаа
1063,schleifen::V,ostrzyć,чочуй
1064,schneiden::V,ciąć,быс
1065,schneiden::V,krajać,быс
1066,rütteln::V,trząść,иэҕэҥнэт
1067,schütteln::V,trząść,сахсый
1068,schwenken::V,machać,дайбаа
1069,schütten::V,nasypać,кут
1070,füllen::V,napełnić,толор
1071,einwickeln::V,zawinąć,суулаа
1072,tragen::V,nieść,ит
1073,schleppen::V,wlec,сос
1074,ziehen::V,ciągnąć,тарт
1075,aufbewahren::V,przechowywać,уур
1076,aufbewahren::V,przechowywać,харай
1077,werfen::V,rzucać,бырах
1078,fangen::V,łowić,хап
1079,packen::V,chwycić,тут
1080,verstecken::V,ukryć,саһыар
1081,verstecken::V,schować,саһыар
1082,teilen::V,podzielić,үллэр
1083,schicken::V,posyłać,ыыт
1084,bringen::V,przynieść,аҕал
1085,hinzufügen::V,dodać,эп
1086,bekommen::V,dostać,ыл
1087,bekommen::V,dostać,булун
1088,erhalten::V,otrzymać,ыл
1089,nehmen::V,wziąć,ыл
1090,wählen::V,wybrać,быыбардаа
1091,auswählen::V,wybrać,тал
1092,bewahren::V,zachować,харай
1093,behindern::V,utrudnić,мэһэйдээ
1094,behindern::V,przeszkadzać,мэһэйдээ
1095,verderben::V,zepsuć,буорту гын
1096,beschädigen::V,uszkodzić,алдьат
1097,zerbrechen::V,złamać,үлтүрүт
1098,zerreißen::V,drzeć,хайыта тарт
1099,zerreißen::V,rozdzierać,хайыта тарт
1100,zerstören::V,zniszczyć,алдьат
1101,verbrennen::V,spalić,уоттаа
1102,geben::V,dać,биэр
1103,reichen::V,podać,аҕал
1104,schenken::V,darować,бэлэхтээ
1105,versprechen::V,obiecać,эрэннэр
1106,wünschen::V,życzyć,баҕар
1107,loben::V,chwalić,хайҕаа
1108,küssen::V,całować,уураа
1109,wiegen::V,kołysać,бигээ
1110,zudecken::V,przykryć,сап
1111,zudecken::V,przykryć,бүрүй
1112,wecken::V,zbudzić,уһугуннар
1113,zeigen::V,pokazać,көрдөр
1114,führen::V,wieść,салай
1115,führen::V,prowadzić,салай
1116,lehren::V,uczyć,үөрэт
1117,unterrichten::V,nauczać,үөрэт
1118,aufziehen::V,wychować,иит
1119,leiten::V,kierować,салай
1120,antreiben::V,popędzić,кыһай
1121,lassen::V,zostawić,күһэй
1122,einladen::V,zaprosić,ыҥыр
1123,vereinigen::V,zjednoczyć,холбоо
1124,vereinigen::V,zjednoczyć,түм
1125,besuchen::V,odwiedzić,сырыт
1126,besuchen::V,odwiedzić,билсэ сырыт
1127,treffen::V,trafić,көрүс
1128,treffen::V,spotkać,көрүс
1129,sich versammeln::V,zebrać się,мүһүн
1130,sich versammeln::V,zebrać się,түмүс
1131,sich versammeln::V,zgromadzić się,мүһүн
1132,sich versammeln::V,zgromadzić się,түмүс
1133,spielen::V,grać,оонньоо
1134,spielen::V,bawić się,оонньоо
1135,singen::V,śpiewać,ыллаа
1136,tanzen::V,pląsać,үҥкүүлээ
1137,tanzen::V,tańczyć,үҥкүүлээ
1138,sich trennen::V,rozstać się,араҕыс
1139,verlassen::V,opuścić,хааллар
1140,retten::V,ocalić,өрүһүй
1141,retten::V,uratować,өрүһүй
1142,bewachen::V,pilnować,араҥаччылаа
1143,schützen::V,ochronić,көмүскээ
1144,verteidigen::V,bronić,көмүскээ
1145,sich schlagen::V,pobić się,охсус
1146,schießen::V,strzelać,ытыалаа
1147,siegen::V,zwycziężyć,хот
1148,siegen::V,zwycziężyć,кыай
1149,ärgern::V,gniewać,кыыһырт
1150,schlagen::V,bić,оҕус
1151,schlagen::V,uderzyć,оҕус
1152,treten::V,kopnąć,тэп
1153,stechen::V,ukłuć,кэй
1154,stoßen::V,popchnąć,кэп
1155,stoßen::V,popchnąć,үтүрүй
1156,stehlen::V,ukraść,уор
1157,stören::V,zakłócić,мэһэйдээ
1158,stören::V,przeszkodzić,мэһэйдээ
1159,belästigen::V,dokuczać,батар
1160,verbergen::V,ukryć,кистээ
1161,täuschen::V,łudzić,албыннаа
1162,betrügen::V,oszukać,албыннаа
1163,töten::V,zabić,өлөр
1164,wohnen::V,mieszkać,олор
1165,arbeiten::V,pracować,үлэлээ
1166,sammeln::V,zebrać,мус
1167,sammeln::V,zebrać,хомуй
1168,pflücken::V,zerwać,үргээ
1169,jagen::V,polować,бултаа
1170,fischen::V,łowić ryby,балыктаа
1171,fassen::V,złapać,тут
1172,hüten::V,paść,манаа
1173,treiben::V,pędzić,үүр
1174,anbinden::V,przywiązać,баай
1175,füttern::V,karmić,аһат
1176,melken::V,doić,ыа
1177,hacken::V,rąbać,кэрт
1178,gießen::V,lać,сиигирт
1179,gießen::V,podlać,сиигирт
1180,reifen::V,dojrzeć,бус
1181,zubereiten::V,przyrządzić,бэлэмнээ
1182,kochen::V,gotować,буһар
1183,backen::V,piec,буһар
1184,braten::V,piec,хооруй
1185,braten::V,piec,ыһаарылаа
1186,braten::V,piec,соркуойдаа
1187,braten::V,smażyć,хооруй
1188,braten::V,smażyć,ыһаарылаа
1189,braten::V,smażyć,соркуойдаа
1190,umrühren::V,przemieszać,былаа
1191,stricken::V,dziać,өр
1192,nähen::V,szyć,иистэн
1193,färben::V,pofarbować,кырааскалаа
1194,reinigen::V,oczyścić,ыраастаа
1195,waschen::V,prać,сууй
1196,abwischen::V,obetrzeć,сот
1197,spülen::V,płukać,сайҕаа
1198,fegen::V,zamiatać,сиппий
1199,kehren::V,zamieść,харбаа
1200,baden::V,kąpać się,сөтүөлээ
1201,sich waschen::V,myć się,суун
1202,ausziehen::V,zdjąć,уһул
1203,anziehen::V,włożyć,кэтэрт
1204,sich anziehen::V,ubrać się,таҥын
1205,kämmen::V,uczesać,тараа
1206,schmücken::V,ozdabiać,симээ
1207,sagen::V,powiedzieć,диэ
1208,sprechen::V,mówić,эт
1209,sprechen::V,mówić,саҥар
1210,reden::V,mówić,кэпсэт
1211,sich unterhalten::V,rozmawiać,кэпсэт
1212,fragen::V,zapytać,ыйыт
1213,bitten::V,prosić,көрдөс
1214,erzählen::V,opowiedzieć,кэпсээ
1215,erzählen::V,opowiedzieć,сэһэргээ
1216,mitteilen::V,zawiadomić o,биллэр
1217,nennen::V,nazwać,ааттаа
1218,rufen::V,wołać,ыҥыр
1219,prahlen::V,chełpić się,чабылан
1220,prahlen::V,chełpić się,киһиргээ
1221,übersetzen::V,tłumaczyć,тылбаастаа
1222,denken::V,myśleć,санаа
1223,denken::V,myśleć,толкуйдаа
1224,glauben::V,sądzić,итэҕэй
1225,glauben::V,wierzyć,итэҕэй
1226,bemerken::V,zauważyć,бэлиэтээ
1227,erkennen::V,poznać,бил
1228,begreifen::V,zrozumieć,өйдөө
1229,verstehen::V,rozumieć,өйдөө
1230,verstehen::V,dosłyszeć,өйдөө
1231,lernen::V,uczyć się,үөрэн
1232,wissen::V,wiedzieć,бил
1233,sich erinnern an::V,przypomnieć sobie,аҕын
1234,vergessen::V,zapomnieć,умун
1235,messen::V,mierzyć,кэмнээ
1236,messen::V,mierzyć,кээмэйдээ
1237,zählen::V,liczyć,аах
1238,rechnen::V,rachować,аах
1239,lesen::V,czytać,аах
1240,malen::V,malować,уруһуйдаа
1241,zeichnen::V,rysować,уруһуйдаа
1242,schreiben::V,pisać,суруй
1243,besitzen::V,posiadać,баһылаа
1244,kaufen::V,kupić,атыылас
1245,verkaufen::V,sprzedać,атыылаа
1246,bezahlen::V,zapłacić,төлөө
1247,zahlen::V,płacić,төлөө
1248,beherrschen::V,opanować,баһылаа
1249,ertragen::V,znieść,тулуй
