,Concept_ID,ja,kl
778,einmal::ADV,一回,ilaanni
779,einmal::ADV,一回,ataatsimik
780,manchmal::ADV,時々,qaqutigu
781,manchmal::ADV,時々,qaqutigut
782,oft::ADV,よく,akulikitsumik
783,immer::ADV,いつも,tamatigut
784,niemals::ADV,一度も...ない,
785,hier::ADV,こちら,maani
786,hierhin::ADV,ここへ,maani
787,hierhin::ADV,こちらへ,maani
788,von hier::ADV,ここから,
789,dort::ADV,そちら,
790,dorthin::ADV,そこへ,ikuuna
791,dorthin::ADV,そちらへ,ikuuna
792,geradeaus::ADV,真っ直ぐに,narlumut
793,vorwärts::ADV,前へ,pilangavoc
794,rückwärts::ADV,後ろへ,kingumut
795,rückwärts::ADV,後ろへ,tunumut or tunummut
796,zurück::ADV,後ろへ,kingumut
797,zurück::ADV,後ろへ,tunumut or tunummut
798,unten::ADV,下に,kana
799,hinab::ADV,下へ,qiviu
800,oben::ADV,上に,
801,hinauf::ADV,上へ,
802,überall::ADV,どこでも,tamaginni
803,überall::ADV,どこでも,tamani tamaani
804,nicht::ADV,ない,
805,ein wenig::ADV,少し,
806,ein wenig::ADV,ちょっと,
807,kaum::ADV,ほとんど～ない,qaqutigorsuaq
808,sehr::ADV,とても,assut
809,so::ADV,こう,
810,noch::ADV,まだ,qeratavoq
811,nur::ADV,～だけ,
812,schon::ADV,もう,taava-una
813,wieder::ADV,再び,kingumut
814,vergebens::ADV,無駄に,angiluk
815,vor::PRP,前に,
816,hinter::PRP,後ろに,
817,unter::PRP,下に,
818,durch::PRP,通して,
819,neben::PRP,横に,
820,zwischen::PRP,間に,
821,wegen::PRP,為に,
822,wegen::PRP,せいで,
823,dies::PRN,これ,manna
824,dies::PRN,これ,matuma
825,das::PRN,それ,ua
826,alles::PRN,全部,
827,ich::PRN,私,uanga
828,du::PRN,あなた,illit
829,er::PRN,彼,una
830,wir::PRN,私達,uagut
831,ihr::PRN,あなた達,ilissi
832,sie::PRN,彼ら,uku
833,was::FPRN,何,aat?
834,wer::FPRN,誰,kikkut
835,wer::FPRN,どなた,kikkut
836,wo::FADV,どこ,sumi
837,wo::FADV,どこに,sumi
838,wohin::FADV,どこへ,sumut
839,wie::FADV,どう,qanoq
840,warum::FADV,何故,sooq
841,warum::FADV,どうして,sooq
842,wieviel::FNUM,どのくらい,qassit
843,wieviel::FNUM,どのくらい,qanoq atsigisumik?
844,eins::NUM,一,ataaseq
845,zwei::NUM,二,marluk
846,zwei::NUM,二つ,marluk
847,drei::NUM,三,pingasut
848,drei::NUM,三つ,pingasut
849,vier::NUM,四,sisamat
850,vier::NUM,四,qajuusat
851,vier::NUM,四つ,sisamat
852,vier::NUM,四つ,qajuusat
853,fünf::NUM,五,tallimat
854,fünf::NUM,五つ,tallimat
855,sechs::NUM,六,arfineq
856,sechs::NUM,六,arfinillit
857,sechs::NUM,六つ,arfineq
858,sechs::NUM,六つ,arfinillit
859,sieben::NUM,七,arfineq-marluk
860,sieben::NUM,七つ,arfineq-marluk
861,acht::NUM,八,arfineq pingasut
862,acht::NUM,八つ,arfineq pingasut
863,neun::NUM,九,qulingiluat
864,neun::NUM,九,arfineq sisamat
865,neun::NUM,九つ,qulingiluat
866,neun::NUM,九つ,arfineq sisamat
867,zehn::NUM,十,qulit
868,elf::NUM,十一,aqqaneq
869,zwölf::NUM,十二,aqqaneq-marluk
870,zwanzig::NUM,二十,tyve
871,dreißig::NUM,三十,tredive
872,dreißig::NUM,三十,pingasunik qulillit
873,vierzig::NUM,四十,fyrre
874,fünfzig::NUM,五十,halvtreds
875,fünfzig::NUM,五十,tallimanik qulillit
876,sechzig::NUM,六十,tres
877,siebzig::NUM,七十,halvfjerds
878,achtzig::NUM,八十,firs
879,neunzig::NUM,九十,halvfems
880,hundert::NUM,百,et hundrede
881,tausend::NUM,千,et tusinde
882,und::CNJ,-と,aamma
883,und::CNJ,そして,aamma
884,oder::CNJ,或いは,imalluunnit
885,stehen::V,立っている,sikingavoq
886,sitzen::V,座っている,ingippoq
887,liegen::V,横になっている,nalavoq
888,liegen::V,横になっている,aqupivoq
889,hängen::V,掛かっている,nivinngarpaa
890,werden::V,なる,pinngorpoq
891,passieren::V,起こる,pivoq
892,beginnen::V,始まる,aallarnerpaa
893,enden::V,終わる,naggaserpaa
894,wechseln::V,変わる,immikkut ilivoq
895,aufgehen[Sonne]::V,出る,
896,untergehen[Sonne]::V,沈む,ilioqqaasoq
897,scheinen[Sonne]::V,輝く,qinnorpoq
898,scheinen[Sonne]::V,輝く,qinngorpoq
899,donnern::V,雷が鳴る,kalleq
900,wehen::V,吹く,timmivoq
901,strömen::V,流れる,
902,fließen::V,流れる,
903,sich drehen::V,回転する,ipippaa
904,schwanken::V,揺れる,aalavoq
905,schwingen::V,振動する,issakajaat or issakatsiaarut
906,fallen::V,落ちる,quasivaa
907,brennen::V,燃える,seerpoq
908,brennen::V,燃える,uuppaa
909,rauchen::V,煙を出す,pujoorpoq
910,regnen::V,雨が降る,siallerpoq
911,gefrieren::V,凍る,qiulerpoq
912,tauen::V,溶ける,aappoq
913,schmelzen::V,溶ける,aappoq
914,schmelzen::V,溶ける,aatsippaa
915,trocknen::V,乾く,panerserpaa
916,sieden::V,沸く,qalappoq
917,faulen::V,腐る,
918,verfaulen::V,朽ちる,
919,reißen::V,切れる,qulli
920,reißen::V,切れる,alittorpaa
921,reißen::V,切れる,kimillanneq
922,versinken::V,沈む,kivivaa
923,versinken::V,沈む,apparpoq
924,vergehen::V,経つ,qaangerpaa
925,vergehen::V,経つ,sarsuppoq
926,erscheinen::V,現れる,takutippoq
927,verschwinden::V,消える,
928,sinken::V,下がる,kivivaa
929,sinken::V,下がる,apparpoq
930,abnehmen::V,減る,ikillipput
931,zunehmen::V,増える,allisippaa
932,steigen::V,上がる,allisippaa
933,wachsen::V,伸びる,allivoq
934,glänzen::V,輝く,qinngorpoq
935,glänzen::V,輝く,qinnorpoq
936,funkeln::V,ぴかぴか光る,uisorilavoq
937,lärmen::V,騒ぐ,
938,läuten::V,鳴る,avilualaarpoq
939,klingeln::V,鳴る,aviluarpoq
940,klingeln::V,鳴る,aviluarpaluppoq
941,klirren::V,がらんがらんと鳴る,
942,brausen::V,逆巻く,ittuk
943,brausen::V,逆巻く,ittuppoq
944,brausen::V,逆巻く,ittuppaluppoq
945,rauschen::V,戦ぐ,
946,klingen::V,鳴る,
947,bellen::V,吠える,qiluppoq
948,heulen::V,きゃんきゃん鳴く,maarpoq
949,heulen::V,きゃんきゃん鳴く,maalavoq
950,heulen::V,きゃんきゃん鳴く,miaggoorpoq
951,blasen::V,吹く,aporneq
952,pfeifen::V,口笛を吹く,siggartartitsivoq
953,pfeifen::V,口笛を吹く,siorsulavoq
954,schreien::V,叫ぶ,suaarpoq
955,stöhnen::V,うめく,nipiliorpoq
956,stöhnen::V,うめく,nipilliorpoq
957,zittern::V,震える,qarsulivik
958,leben::V,生きている,inuuvoq
959,geboren werden::V,生まれる,inuuvoq
960,geboren werden::V,生まれる,inunngorpoq
961,atmen::V,呼吸する,anersaarpoq
962,trinken::V,飲む,imerpoq
963,essen::V,食べる,tamorpoq
964,schlucken::V,飲み込む,tuluarnaq
965,müde werden::V,眠くなる,
966,einschlafen::V,寝付く,sinippoq
967,schlafen::V,眠る,sinik
968,aufwachen::V,目が覚める,iterpoq
969,aufwachen::V,目が覚める,eqqumavoq
970,aufstehen::V,起きる,makippoq
971,sich erholen::V,休養する,qasuerserpoq
972,krank werden::V,病気になる,
973,krank sein::V,病気である,
974,schmerzen::V,痛む,anneraa
975,schmerzen::V,痛む,annernarpoq
976,husten::V,咳をする,quersorpoq
977,genesen::V,元気になる,ajunngissivoq
978,genesen::V,元気になる,ilisimmarpoq
979,genesen::V,元気になる,ilorrippoq
980,sterben::V,死ぬ,toquvoq
981,sterben::V,亡くなる,toquvoq
982,umkommen::V,死亡する,
983,sich bewegen::V,移動する,ingerlavoq
984,sich rühren::V,動く,
985,sich erheben::V,立ち上がる,
986,sich setzen::V,座る,ingippoq
987,hinfallen::V,転ぶ,
988,laufen::V,歩く,arpappoq
989,schreiten::V,跨ぐ,ingerlavoq
990,spazierengehen::V,散歩する,utertakajaarpoq
991,spazierengehen::V,散歩する,utertakattajaarpoq
992,eilen::V,急ぐ,qaa qaa
993,eilen::V,急ぐ,qiilasaarpoq
994,eilen::V,急ぐ,ingerlasaarpaa
995,sich beeilen::V,焦る,tuaviorpoq
996,sausen::V,疾駆する,uiguut
997,rennen::V,走る,igivoq
998,springen::V,跳ぶ,upernassaq
999,klettern::V,よじ登る,pilaakkeerpoq
1000,schaukeln::V,ぶらんこに乗る,aalavoq
1001,kriechen::V,這う,
1002,schwimmen::V,泳ぐ,naluppoq
1003,tauchen::V,潜る,allorpoq
1004,rudern::V,漕ぐ,ipuppaa
1005,fahren::V,行く,qimusserpoq
1006,fahren::V,乗車する,qimusserpoq
1007,fliegen::V,飛ぶ,timmivoq
1008,gehen::V,行く,
1009,weggehen::V,立ち去る,piiarpoq
1010,abfahren::V,出発する,
1011,anhalten::V,止まる,unitsippaa
1012,hineingehen::V,入る,timaappaa
1013,eintreten::V,中に入る,allattorpaa
1014,kommen::V,来る,qaa-
1015,kommen::V,来る,pivaa
1016,ankommen::V,着く,tikippoq
1017,ankommen::V,到着する,tikippoq
1018,zurückkommen::V,帰る,angerlarpoq
1019,bleiben::V,留まる,uninngavoq
1020,warten::V,待つ,paavoq
1021,warten::V,待つ,utaqqivoq
1022,erwarten::V,期待する,
1023,suchen::V,探る,nivivaa
1024,finden::V,見つける,nanivaa
1025,versuchen::V,試す,uuppaa
1026,versuchen::V,試す,ussersarpaa
1027,vorbereiten::V,準備する,piareersarpaa
1028,lieben::V,愛する,asavaa
1029,mögen::V,好きである,akaaraa
1030,lachen::V,笑う,
1031,rühren::V,感情を動かす,qeerlerpaa
1032,weinen::V,泣く,qiavoq
1033,schimpfen::V,叱る,qatimaarpoq
1034,sich ärgern::V,怒る,ugguutigaa
1035,sich ärgern::V,腹を立てる,ugguutigaa
1036,sich fürchten::V,怖がる,eqqanaarpoq
1037,fürchten::V,恐れる,ersigaa
1038,fliehen::V,逃げる,qimaavoq
1039,flüchten::V,逃亡する,allikarfigaa
1040,sehen::V,見る,isigaa
1041,anschauen::V,眺める,
1042,ansehen::V,見る,alaatsinaappaa
1043,hören::V,聞く,tusarpaa
1044,zuhören::V,聴く,naalappoq
1045,probieren::V,食べてみる,
1046,riechen::V,気取る,tipippoq
1047,fühlen::V,感じる,misigaa
1048,scheinen::V,ように見える,takutippoq
1049,zu sehen sein::V,見える,
1050,vernehmen::V,承る,
1051,frieren::V,寒気がする,qiiavoq
1052,tun::V,する,iliorpoq
1053,können::V,出来る,
1054,wollen::V,-たい,piumavaa
1055,anfangen::V,始める,pilerpoq
1056,beenden::V,終える,naggaserpaa
1057,aufhören::V,止める,naammatsippaa
1058,gelingen::V,成功する,
1059,geraten::V,当たる,
1060,öffnen::V,開く,ammarpaa
1061,öffnen::V,開ける,ammarpaa
1062,schließen::V,閉める,matuaa
1063,stellen::V,置く,ilivaa
1064,stellen::V,置く,iliorarpai
1065,stellen::V,置く,ilioqqarpai
1066,stellen::V,据える,ilivaa
1067,stellen::V,据える,iliorarpai
1068,stellen::V,据える,ilioqqarpai
1069,setzen::V,座らせる,iliorarpai
1070,setzen::V,座らせる,ilioqqarpai
1071,legen::V,置く,ilivaa
1072,berühren::V,触る,attorpaa
1073,berühren::V,触れる,attorpaa
1074,verbinden::V,結びつける,taperserpaa
1075,bedecken::V,覆う,iikkerpaa
1076,bedecken::V,覆う,iikkersorpaa
1077,aufhängen::V,掛ける,inivaa
1078,aufhängen::V,掛ける,iniorarpai
1079,anzünden::V,燃やす,saggaavoq
1080,anzünden::V,火をつける,saggaavoq
1081,aufheben::V,拾う,allisippaa
1082,zurücklassen::V,残す,aallarpoq
1083,verlieren::V,無くす,annaavaa
1084,fallen lassen::V,落とす,nakkaavaa
1085,machen::V,作る,iliorpoq
1086,herstellen::V,製造する,anillatsippaa
1087,bauen::V,建設する,marrarterpaa
1088,reparieren::V,直す,iluarsaappaa
1089,reparieren::V,修理する,iluarsaappaa
1090,verbessern::V,改良する,naqqippaa
1091,ändern::V,変える,
1092,graben::V,掘る,assappaa
1093,beugen::V,折る,qappappoq
1094,biegen::V,曲げる,qappappoq
1095,drehen::V,回す,
1096,wenden::V,裏返す,assappaa
1097,wenden::V,裏返す,assakarpoq
1098,umdrehen::V,裏返す,assakartippaa
1099,heben::V,挙げる,kivippaa
1100,hochheben::V,持ち上げる,kissumiarpaa
1101,ergreifen::V,取り上げる,isaappaa
1102,ergreifen::V,取り上げる,isaguppaa
1103,halten::V,持つ,minarpaa
1104,drücken::V,押す,naqittaat
1105,schieben::V,ずらす,
1106,kratzen::V,引っ掻く,qitsuppaa
1107,lecken::V,なめる,aluppaa
1108,beißen::V,噛む,kiivaa
1109,abreißen::V,剝ぎ取る,aqqarpaa
1110,abreißen::V,剝ぎ取る,isaterpaa
1111,abschneiden::V,切り取る,kipivaa
1112,binden::V,縛る,kakkersarpaa
1113,stecken::V,差し込む,kussunneq
1114,brechen::V,破る,nallorpaa
1115,klopfen::V,とんとん叩く,pattappaa
1116,hauen::V,叩く,aqivaa
1117,kleben::V,貼る,qaappoq
1118,kleben::V,くっ付ける,qaappoq
1119,reiben::V,擦る,tagiarpaa
1120,reiben::V,擦る,tangiarpaa
1121,streichen::V,塗る,erlerpoq
1122,schleifen::V,研ぐ,sequppaa
1123,schneiden::V,切る,uullivoq
1124,rütteln::V,揺さぶる,
1125,schütteln::V,振る,aalavoq
1126,schütteln::V,揺さぶる,aalavoq
1127,schwenken::V,振る,issarpoq
1128,schütten::V,注ぐ,
1129,füllen::V,いっぱいにする,immerpaa
1130,einwickeln::V,包む,immoqquserpaa
1131,tragen::V,運ぶ,maqippaa
1132,tragen::V,運ぶ,assartorpoq
1133,schleppen::V,引きずる,assartorpoq
1134,ziehen::V,引く,kalippaa
1135,ziehen::V,引く,kalissarpoq
1136,aufbewahren::V,預かる,toqqorpaa
1137,werfen::V,投げる,kuivaa
1138,fangen::V,受ける,anguaa
1139,packen::V,掴む,
1140,verstecken::V,隠す,anngigaa
1141,teilen::V,分ける,agguut
1142,teilen::V,分ける,agguusersorpaa
1143,schicken::V,送る,nassiuppaa
1144,bringen::V,持って行く,aggiuppaa
1145,bringen::V,持って行く,nassataraa
1146,hinzufügen::V,加える,
1147,bekommen::V,得る,tiguaa
1148,erhalten::V,受ける,tiguaa
1149,nehmen::V,取る,pivoq
1150,nehmen::V,取る,tiguaa
1151,wählen::V,選ぶ,
1152,auswählen::V,選ぶ,
1153,bewahren::V,保存する,sukkunik simerserpaa
1154,behindern::V,妨害する,
1155,verderben::V,台無しにする,asiutippaa
1156,verderben::V,台無しにする,piuneerunnerit
1157,beschädigen::V,損傷する,
1158,zerbrechen::V,割る,ukuvoq
1159,zerreißen::V,引き裂く,tisavaa
1160,zerreißen::V,引き裂く,alittorpaa
1161,zerstören::V,破壊する,aserorpaa
1162,verbrennen::V,焼く,seerpoq
1163,geben::V,上げる,pivoq
1164,reichen::V,渡す,
1165,schenken::V,贈る,
1166,versprechen::V,約束する,neriorsorpaa
1167,wünschen::V,望む,kissaat
1168,loben::V,褒める,nersorpaa
1169,loben::V,褒める,nersornaat
1170,küssen::V,キスする,kunippaa
1171,küssen::V,キスする,kunissorpaa
1172,wiegen::V,揺する,
1173,zudecken::V,覆う,majorpaa
1174,wecken::V,起こす,itersarpaa
1175,zeigen::V,見せる,tikkuuppaa
1176,führen::V,案内する,tasissiuppaa
1177,führen::V,案内する,ilitsersorpaa
1178,führen::V,案内する,tasissersuuppaa
1179,lehren::V,教える,ilinniartippaa
1180,unterrichten::V,通知する,ajoqerpaa
1181,unterrichten::V,通知する,ajoqersorpaa
1182,unterrichten::V,通知する,ilinniartitsivoq
1183,aufziehen::V,育てる,inororsarpaa
1184,leiten::V,導く,iluatsippaa
1185,antreiben::V,励ます,ikusimmippaa
1186,lassen::V,～させる,
1187,einladen::V,誘う,qaaqquaa
1188,einladen::V,誘う,qaasarpaa
1189,einladen::V,招待する,qaaqquaa
1190,einladen::V,招待する,qaasarpaa
1191,vereinigen::V,一つにする,taperserpaa
1192,besuchen::V,訪ねる,tikeraarpaa
1193,treffen::V,出会う,aporappaa
1194,sich versammeln::V,集まる,majorpoq
1195,spielen::V,遊ぶ,pinnguarpoq
1196,singen::V,歌う,erinarsorpoq
1197,tanzen::V,踊る,qitippoq
1198,sich trennen::V,別れる,immikkoortippaa
1199,verlassen::V,別れる,
1200,retten::V,救う,annaappaa
1201,retten::V,助ける,annaappaa
1202,bewachen::V,見張る,
1203,bewachen::V,軽微する,
1204,schützen::V,保護する,eriagaa
1205,schützen::V,保護する,pineqartaalivaa
1206,verteidigen::V,守る,
1207,sich schlagen::V,殴る,
1208,schießen::V,撃つ,aallaavaa
1209,schießen::V,撃つ,piseriuppaa
1210,siegen::V,勝つ,
1211,ärgern::V,怒らせる,ninngassarpaa
1212,ärgern::V,怒らせる,ninngassaarpaa
1213,schlagen::V,殴る,unatarpaa
1214,treten::V,蹴る,tukerpoq
1215,stechen::V,突く,iguppaa
1216,stechen::V,突く,qasilippoq
1217,stoßen::V,突く,ikuserpaa
1218,stoßen::V,突く,ikusimmippaa
1219,stehlen::V,盗る,tillippaa
1220,stören::V,構う,akornuserpaa
1221,belästigen::V,邪魔する,
1222,verbergen::V,隠す,anngigaa
1223,täuschen::V,だます,
1224,betrügen::V,だます,peqquserluttuliorfigaa
1225,töten::V,殺す,maappaa
1226,töten::V,殺す,toquppaa
1227,wohnen::V,住む,najugaqarpoq
1228,arbeiten::V,働く,sulivoq
1229,sammeln::V,集める,katersorpai
1230,sammeln::V,収集する,katersorpai
1231,pflücken::V,摘む,
1232,jagen::V,狩りをする,piniarpoq
1233,fischen::V,釣る,aalisarpoq
1234,fassen::V,捕る,
1235,hüten::V,放牧する,
1236,treiben::V,追う,
1237,anbinden::V,繋ぐ,qilerut
1238,anbinden::V,繋ぐ,qilersorpaa
1239,anbinden::V,繋ぐ,ungerlatserpaa
1240,füttern::V,餌をやる,nerlerpaa
1241,melken::V,搾乳する,
1242,hacken::V,刻む,
1243,gießen::V,水をやる,imerterpaa
1244,reifen::V,熟す,
1245,zubereiten::V,調理する,
1246,kochen::V,煮る,igavoq
1247,backen::V,焼く,
1248,braten::V,焼く,siappaa
1249,braten::V,炒める,siappaa
1250,umrühren::V,混ぜる,qeerlerpaa
1251,stricken::V,編む,
1252,nähen::V,縫う,
1253,färben::V,染める,misuppaa
1254,reinigen::V,掃除する,sanniarpaa
1255,waschen::V,洗う,asappaa
1256,waschen::V,洗濯する,asappaa
1257,abwischen::V,拭く,saligarpaa
1258,abwischen::V,拭く,saligartorpaa
1259,spülen::V,洗う,
1260,spülen::V,すすぐ,
1261,fegen::V,掃除する,sanngiarpaa
1262,kehren::V,掃く,
1263,baden::V,入浴する,uffarpoq
1264,sich waschen::V,洗う,uffarpoq
1265,ausziehen::V,脱ぐ,annoraajarpaa
1266,anziehen::V,着る,ativaa
1267,anziehen::V,着る,atitippaa
1268,sich anziehen::V,着る,atisalersorpoq
1269,kämmen::V,梳く,
1270,schmücken::V,飾る,
1271,sagen::V,言う,oqarpoq
1272,sprechen::V,話す,oqaluttarpoq
1273,reden::V,話す,oqaluppoq
1274,sich unterhalten::V,話をする,
1275,fragen::V,聞く,aperaa
1276,bitten::V,頼む,aperaa
1277,bitten::V,頼む,qinnuigaa
1278,bitten::V,お願いする,aperaa
1279,bitten::V,お願いする,qinnuigaa
1280,erzählen::V,物語る,oqaluttuaraa
1281,mitteilen::V,伝える,oqalualaarpoq
1282,nennen::V,名づける,
1283,rufen::V,呼ぶ,qaaqquaa
1284,prahlen::V,自慢する,oqqartuvoq
1285,prahlen::V,自慢する,oqallortuvoq
1286,übersetzen::V,訳す,ikaarpoq
1287,übersetzen::V,訳す,nutserpaa
1288,denken::V,考える,isumaqarpoq
1289,glauben::V,信じる,upperaa
1290,glauben::V,信じる,isumaqarpoq
1291,bemerken::V,気が付く,
1292,erkennen::V,認識する,ilisaraa
1293,begreifen::V,分かる,
1294,verstehen::V,聞き取る,paasivaa
1295,lernen::V,学ぶ,ilinniarpoq
1296,lernen::V,勉強する,ilinniarpoq
1297,wissen::V,知っている,nalunngilaa
1298,sich erinnern an::V,思い出す,eqqaavaa
1299,vergessen::V,忘れる,puiorpaa
1300,messen::V,計る,ussersarpaa
1301,messen::V,測定する,ussersarpaa
1302,zählen::V,数える,kisitsivoq
1303,rechnen::V,計算する,kisitsivoq
1304,lesen::V,読む,atuarpoq
1305,malen::V,描く,qalipappaa
1306,zeichnen::V,写生する,
1307,schreiben::V,書く,allappoq
1308,besitzen::V,所持する,
1309,kaufen::V,買う,pisiaraa
1310,verkaufen::V,売る,akigaa
1311,bezahlen::V,払う,akilerpaa
1312,zahlen::V,支払う,
1313,beherrschen::V,支配する,inappaa
1314,ertragen::V,耐える,ernertaaraa
