,Concept_ID,lv,cy
789,Norden::N,войвыв,gogledd
790,Norden::N,ziemeļi,gogledd
791,Süden::N,лунвыв,de
792,Süden::N,dienvidi,de
793,Westen::N,рытыв,gorllewin
794,Westen::N,rietumi,gorllewin
795,Osten::N,асыв,dwyrain
796,Osten::N,austrumi,dwyrain
797,Holz::N,пу,pren
798,Holz::N,koks,pren
799,Holz::N,koksne,pren
800,Brett::N,пӧв,bwrdd
801,Brett::N,пӧв,astell
802,Brett::N,dēlis,bwrdd
803,Brett::N,dēlis,astell
804,Platte::N,плита,llech
805,Platte::N,plate,llech
806,Platte::N,plāksne,llech
807,Stütze::N,пыкӧд,ateg
808,Stütze::N,пыкӧд,cynhalydd
809,Stütze::N,мыджӧд,ateg
810,Stütze::N,мыджӧд,cynhalydd
811,Stütze::N,balsts,ateg
812,Stütze::N,balsts,cynhalydd
813,Stütze::N,atspaids,ateg
814,Stütze::N,atspaids,cynhalydd
815,Stange::N,потш,polyn
816,Stange::N,maikste,polyn
817,Stock::N,бедь,ffon
818,Stock::N,бедь,brigyn
819,Stock::N,boze,ffon
820,Stock::N,boze,brigyn
821,Stock::N,spieķis,ffon
822,Stock::N,spieķis,brigyn
823,Stab::N,зир,ffon
824,Stab::N,zizlis,ffon
825,Rohr::N,труба,pibell
826,Rohr::N,caurule,pibell
827,Haus::N,керка,tŷ
828,Haus::N,māja,tŷ
829,Heim::N,горт,cartref
830,Heim::N,mājas,cartref
831,Ofen::N,пач,stof
832,Ofen::N,krāsns,stof
833,Fußboden::N,джодж,llawr
834,Fußboden::N,grīda,llawr
835,Tisch::N,пызан,bwrdd
836,Tisch::N,galds,bwrdd
837,Stuhl::N,улӧс,cadair
838,Stuhl::N,krēsls,cadair
839,Wiege::N,зыбка,crud
840,Wiege::N,šūpulis,crud
841,Bett::N,вольпась,gwely
842,Bett::N,gulta,gwely
843,Regal::N,джадж,silff
844,Regal::N,plaukts,silff
845,Kiste::N,куд,bocs
846,Kiste::N,куд,blwch
847,Kiste::N,ящик,bocs
848,Kiste::N,ящик,blwch
849,Kiste::N,kaste,bocs
850,Kiste::N,kaste,blwch
851,Kiste::N,šķirsts,bocs
852,Kiste::N,šķirsts,blwch
853,Fenster::N,ӧшинь,ffenestr
854,Fenster::N,logs,ffenestr
855,Tür::N,ӧдзӧс,drws
856,Tür::N,durvis,drws
857,Tor::N,дзиръя,porth
858,Tor::N,vārti,porth
859,Zaun::N,потшӧс,ffens
860,Zaun::N,žogs,ffens
861,Dach::N,вевт,to
862,Dach::N,jumts,to
863,Leiter::N,пос,ysgol
864,Leiter::N,kāpnes,ysgol
865,Leiter::N,redeles,ysgol
866,Besen::N,рос,ysgub
867,Besen::N,slota,ysgub
868,Spaten::N,зыр,rhaw
869,Spaten::N,lāpsta,rhaw
870,Schaufel::N,тэльӧб,rhaw
871,Schaufel::N,liekšķere,rhaw
872,Gabel::N,вилки,fforc
873,Gabel::N,dakšiņa,fforc
874,Löffel::N,пань,llwy
875,Löffel::N,karote,llwy
876,Messer::N,пурт,cyllell
877,Messer::N,nazis,cyllell
878,Nagel::N,тув,hoel
879,Nagel::N,кӧрт тув,hoel
880,Nagel::N,nagla,hoel
881,Netz::N,тыв,gwe
882,Netz::N,тыв,rhwyd
883,Netz::N,tīkls,gwe
884,Netz::N,tīkls,rhwyd
885,Haken::N,крук,bach
886,Haken::N,āķis,bach
887,Haken::N,kāsis,bach
888,Haken::N,krampis,bach
889,Griff::N,нуд,carn
890,Griff::N,kāts,carn
891,Griff::N,rokturis,carn
892,Schloss::N,томан,clo
893,Schloss::N,aizslēgs,clo
894,Bild::N,серпас,llun
895,Bild::N,серпас,pictiwr
896,Bild::N,glezna,llun
897,Bild::N,glezna,pictiwr
898,Figur::N,пертас,ffigur
899,Figur::N,вежньӧг,ffigur
900,Figur::N,figūra,ffigur
901,Puppe::N,акань,dol
902,Puppe::N,lelle,dol
903,Beutel::N,мешӧк,cwd
904,Beutel::N,kule,cwd
905,Beutel::N,maisiņš,cwd
906,Bündel::N,кӧртӧд,bwndel
907,Bündel::N,кӧртӧд,coflaid
908,Bündel::N,sainis,bwndel
909,Bündel::N,sainis,coflaid
910,Tasche::N,сумка,cod
911,Tasche::N,soma,cod
912,Eimer::N,ведра,bwced
913,Eimer::N,ведра,cunnog
914,Eimer::N,spainis,bwced
915,Eimer::N,spainis,cunnog
916,Deckel::N,пӧдан,caead
917,Deckel::N,тупкӧд,caead
918,Deckel::N,vāks,caead
919,Geschirr::N,дозмук,llestri
920,Geschirr::N,тасьті-пань,llestri
921,Geschirr::N,trauki,llestri
922,Sack::N,мешӧк,sach
923,Sack::N,maiss,sach
924,Tasse::N,бекар,cwpan
925,Tasse::N,тасьті,cwpan
926,Tasse::N,tase,cwpan
927,Topf::N,гырнич,pot
928,Topf::N,гырнич,crochan
929,Topf::N,pods,pot
930,Topf::N,pods,crochan
931,Kessel::N,пӧрт,tegell
932,Kessel::N,katls,tegell
933,Essen::N,сёйӧм,pryd o fwyd
934,Essen::N,ēdiens,pryd o fwyd
935,Nahrung::N,сёян,bwyd
936,Nahrung::N,barība,bwyd
937,Speise::N,сёян,saig
938,Speise::N,сёянтор,saig
939,Speise::N,ēdiens,saig
940,Fleisch::N,яй,cig
941,Fleisch::N,gaļa,cig
942,Getreide::N,нянь,ŷd
943,Getreide::N,нянь,llafur
944,Getreide::N,labība,ŷd
945,Getreide::N,labība,llafur
946,Brei::N,рок,uwd
947,Brei::N,putra,uwd
948,Brei::N,biezenis,uwd
949,Brot::N,нянь,bara
950,Brot::N,maize,bara
951,Scheibe::N,шӧрӧм,tafell
952,Scheibe::N,чӧлан,tafell
953,Scheibe::N,šķēle,tafell
954,Scheibe::N,rieciens,tafell
955,Fett::N,гос,saim
956,Fett::N,гос,braster
957,Fett::N,тшог,saim
958,Fett::N,тшог,braster
959,Fett::N,tauki,saim
960,Fett::N,tauki,braster
961,Butter::N,вый,ymenyn
962,Butter::N,sviests,ymenyn
963,Öl::N,вый,olew
964,Öl::N,eļļa,olew
965,Salz::N,сов,halen
966,Salz::N,sāls,halen
967,Suppe::N,шыд,cawl
968,Suppe::N,zupa,cawl
969,Honig::N,ма,mêl
970,Honig::N,medus,mêl
971,Milch::N,йӧв,llaeth
972,Milch::N,йӧв,llefrith
973,Milch::N,piens,llaeth
974,Milch::N,piens,llefrith
975,Tee::N,чай,te
976,Tee::N,tēja,te
977,Leder::N,ку,lledr
978,Leder::N,āda,lledr
979,Wolle::N,вурун,gwlân
980,Wolle::N,vilna,gwlân
981,Stoff::N,дӧра,lliain
982,Stoff::N,дӧра,brethyn
983,Stoff::N,drāna,lliain
984,Stoff::N,drāna,brethyn
985,Stoff::N,audums,lliain
986,Stoff::N,audums,brethyn
987,Nadel::N,ем,nodwydd
988,Nadel::N,adata,nodwydd
989,Faden::N,сунис,edau
990,Faden::N,сунис,edefyn
991,Faden::N,diegs,edau
992,Faden::N,diegs,edefyn
993,Faden::N,pavediens,edau
994,Faden::N,pavediens,edefyn
995,Knopf::N,кизь,botwm
996,Knopf::N,poga,botwm
997,Knoten::N,гӧрӧд,cwlwm
998,Knoten::N,mezgls,cwlwm
999,Farbe::N,краска,paent
1000,Farbe::N,вап,paent
1001,Farbe::N,krāsa,paent
1002,Kleidung::N,паськӧм,dillad
1003,Kleidung::N,паськӧм,gwisgoedd
1004,Kleidung::N,tērps,dillad
1005,Kleidung::N,tērps,gwisgoedd
1006,Kleidung::N,drēbes,dillad
1007,Kleidung::N,drēbes,gwisgoedd
1008,Hemd::N,дӧрӧм,crys
1009,Hemd::N,krekls,crys
1010,Kragen::N,воротник,coler
1011,Kragen::N,apkakle,coler
1012,Ärmel::N,сос,llawes
1013,Ärmel::N,piedurkne,llawes
1014,Hose::N,гач,trowsus
1015,Hose::N,bikses,trowsus
1016,Gürtel::N,вӧнь,gwregys
1017,Gürtel::N,josta,gwregys
1018,Mütze::N,шапка,cap
1019,Mütze::N,cepure,cap
1020,Schuh::N,башмак,esgid
1021,Schuh::N,ботинки,esgid
1022,Schuh::N,kurpe,esgid
1023,Stiefel::N,сапӧг,botasen
1024,Stiefel::N,zābaks,botasen
1025,Ring::N,кытш,modrwy
1026,Ring::N,gredzens,modrwy
1027,Band::N,лента,rhuban
1028,Band::N,вундас,rhuban
1029,Band::N,lente,rhuban
1030,Kamm::N,сынан,crib
1031,Kamm::N,ķemme,crib
1032,Spiegel::N,рӧмпӧштан,drych
1033,Spiegel::N,spogulis,drych
1034,Riemen::N,тасма,strap
1035,Riemen::N,siksna,strap
1036,Schnur::N,гез,llinyn
1037,Schnur::N,aukla,llinyn
1038,Leine::N,юргез,tennyn
1039,Leine::N,saite,tennyn
1040,Decke::N,эшкын,blanced
1041,Decke::N,эшкын,gwrthban
1042,Decke::N,шебрас,blanced
1043,Decke::N,шебрас,gwrthban
1044,Decke::N,sega,blanced
1045,Decke::N,sega,gwrthban
1046,Kissen::N,юрлӧс,clustog
1047,Kissen::N,юрлӧс,gobennydd
1048,Kissen::N,spilvens,clustog
1049,Kissen::N,spilvens,gobennydd
1050,Tuch::N,чышъян,sgarff
1051,Tuch::N,vadmala,sgarff
1052,Handtuch::N,ки чышкӧд,tywel
1053,Handtuch::N,ки чышкӧд,lliain sychu
1054,Handtuch::N,кизьчышъян,tywel
1055,Handtuch::N,кизьчышъян,lliain sychu
1056,Handtuch::N,dvielis,tywel
1057,Handtuch::N,dvielis,lliain sychu
1058,Kraft::N,этш,grym
1059,Kraft::N,эбӧс,grym
1060,Kraft::N,spēks,grym
1061,Stärke::N,ёнлун,nerth
1062,Stärke::N,ёнлун,cryfder
1063,Stärke::N,чорыдлун,nerth
1064,Stärke::N,чорыдлун,cryfder
1065,Stärke::N,stiprums,nerth
1066,Stärke::N,stiprums,cryfder
1067,Gesundheit::N,дзоньвидзалун,iechyd
1068,Gesundheit::N,veselība,iechyd
1069,Krankheit::N,висьӧм,afiechyd
1070,Krankheit::N,висьӧм,anhwylder
1071,Krankheit::N,slimība,afiechyd
1072,Krankheit::N,slimība,anhwylder
1073,Schmerz::N,висьӧм,poen
1074,Schmerz::N,висьӧм,gwayw
1075,Schmerz::N,sāpes,poen
1076,Schmerz::N,sāpes,gwayw
1077,Wunde::N,дой,clwyf
1078,Wunde::N,brūce,clwyf
1079,Wunde::N,jēlums,clwyf
1080,Fieber::N,жар,twymyn
1081,Fieber::N,drudzis,twymyn
1082,Fieber::N,karstums,twymyn
1083,Arznei::N,лекарство,meddyginiaeth
1084,Arznei::N,зелля,meddyginiaeth
1085,Arznei::N,zāles,meddyginiaeth
1086,Arznei::N,medikaments,meddyginiaeth
1087,Brücke::N,пос,pont
1088,Brücke::N,tilts,pont
1089,Brunnen::N,юкмӧс,ffynnon
1090,Brunnen::N,aka,ffynnon
1091,Weide::N,пӧскӧтина,porfa
1092,Weide::N,ganības,porfa
1093,Pfad::N,туй,llwybr
1094,Pfad::N,кыснан,llwybr
1095,Pfad::N,taka,llwybr
1096,Weg::N,туй,ffordd
1097,Weg::N,ceļš,ffordd
1098,Straße::N,туй,heol
1099,Straße::N,туй,ffordd
1100,Straße::N,iela,heol
1101,Straße::N,iela,ffordd
1102,Dorf::N,сикт,pentref
1103,Dorf::N,ciems,pentref
1104,Stadt::N,кар,tref
1105,Stadt::N,pilsēta,tref
1106,Brief::N,письмӧ,llythyr
1107,Brief::N,vēstule,llythyr
1108,Buch::N,небӧг,llyfr
1109,Buch::N,grāmata,llyfr
1110,Buchstabe::N,шыпас,llythyren
1111,Buchstabe::N,burts,llythyren
1112,Zeitung::N,газет,papur newydd
1113,Zeitung::N,avīze,papur newydd
1114,Zeitung::N,laikraksts,papur newydd
1115,Leben::N,лов,bywyd
1116,Leben::N,олӧм,bywyd
1117,Leben::N,dzīve,bywyd
1118,Tod::N,кулӧм,marwolaeth
1119,Tod::N,nāve,marwolaeth
1120,Grab::N,гу,bedd
1121,Grab::N,kaps,bedd
1122,Kirche::N,вичко,eglwys
1123,Kirche::N,baznīca,eglwys
1124,Sünde::N,мыж,pechod
1125,Sünde::N,grēks,pechod
1126,Gott::N,ен,duw
1127,Gott::N,dievs,duw
1128,Arbeiter::N,уджалысь,gweithiwr
1129,Arbeiter::N,strādnieks,gweithiwr
1130,Chef::N,юралысь,pennaeth
1131,Chef::N,веськӧдлысь,pennaeth
1132,Chef::N,šefs,pennaeth
1133,Chef::N,vadītajs,pennaeth
1134,Chef::N,priekšnieks,pennaeth
1135,Meister::N,вӧчысь,meistr
1136,Meister::N,meistars,meistr
1137,Arzt::N,врач,meddyg
1138,Arzt::N,бурдӧдысь,meddyg
1139,Arzt::N,ārsts,meddyg
1140,Lehrer::N,велӧдысь,athro
1141,Lehrer::N,skolotājs,athro
1142,Geld::N,сьӧм,pres
1143,Geld::N,сьӧм,arian
1144,Geld::N,nauda,pres
1145,Geld::N,nauda,arian
1146,Geschäft::N,удж,busnes
1147,Geschäft::N,bizness,busnes
1148,Geschäft::N,darījums,busnes
1149,Laden::N,вузасянін,siop
1150,Laden::N,bode,siop
1151,Laden::N,veikals,siop
1152,Preis::N,дон,pris
1153,Preis::N,cena,pris
1154,Ware::N,тӧвар,nwydd
1155,Ware::N,prece,nwydd
1156,Nutzen::N,воӧм,elw
1157,Nutzen::N,воӧм,budd
1158,Nutzen::N,выгӧда,elw
1159,Nutzen::N,выгӧда,budd
1160,Nutzen::N,labums,elw
1161,Nutzen::N,labums,budd
1162,Reichtum::N,озырлун,cyfoeth
1163,Reichtum::N,bagātība,cyfoeth
1164,Welt::N,енкӧла,byd
1165,Welt::N,pasaule,byd
1166,Land::N,му,gwlad
1167,Land::N,zeme,gwlad
1168,Staat::N,канму,gwladwriaeth
1169,Staat::N,государство,gwladwriaeth
1170,Staat::N,valsts,gwladwriaeth
1171,König::N,кан,brenin
1172,König::N,ķēniņš,brenin
1173,König::N,karalis,brenin
1174,Macht::N,каналӧм,grym
1175,Macht::N,каналӧм,awdurdod
1176,Macht::N,vara,grym
1177,Macht::N,vara,awdurdod
1178,Grenze::N,су,ffin
1179,Grenze::N,су,goror
1180,Grenze::N,суйӧр,ffin
1181,Grenze::N,суйӧр,goror
1182,Grenze::N,robeža,ffin
1183,Grenze::N,robeža,goror
1184,Krieg::N,ожман,rhyfel
1185,Krieg::N,karš,rhyfel
1186,Feind::N,враг,gelyn
1187,Feind::N,вӧрӧг,gelyn
1188,Feind::N,ienaidnieks,gelyn
1189,Gewalt::N,мырдöналöм,ffyrnigrwydd
1190,Gewalt::N,vara,ffyrnigrwydd
1191,Gewalt::N,vardarbība,ffyrnigrwydd
1192,Kampf::N,вермасьӧм,brwydr
1193,Kampf::N,cīņa,brwydr
1194,Bogen[Waffe]::N,ньӧввуж,bwa
1195,Bogen[Waffe]::N,loks,bwa
1196,Pfeil::N,ньӧв,saeth
1197,Pfeil::N,bulta,saeth
1198,Gewehr::N,пишшаль,dryll
1199,Gewehr::N,šautene,dryll
1200,Fehler::N,сорсьӧм,gwall
1201,Fehler::N,сорсьӧм,camgymeriad
1202,Fehler::N,дзугсьӧм,gwall
1203,Fehler::N,дзугсьӧм,camgymeriad
1204,Fehler::N,kļūda,gwall
1205,Fehler::N,kļūda,camgymeriad
1206,Lüge::N,пӧръясьӧм,celwydd
1207,Lüge::N,пӧръясьӧм,anwiredd
1208,Lüge::N,ылӧдлӧм,celwydd
1209,Lüge::N,ылӧдлӧм,anwiredd
1210,Lüge::N,meli,celwydd
1211,Lüge::N,meli,anwiredd
1212,Schaden::N,лёк,niwed
1213,Schaden::N,лёк,difrod
1214,Schaden::N,изъян,niwed
1215,Schaden::N,изъян,difrod
1216,Schaden::N,пакӧсьт,niwed
1217,Schaden::N,пакӧсьт,difrod
1218,Schaden::N,bojājums,niwed
1219,Schaden::N,bojājums,difrod
1220,Schaden::N,kaitējums,niwed
1221,Schaden::N,kaitējums,difrod
1222,Unglück::N,шог,anffawd
1223,Unglück::N,kļūme,anffawd
1224,Unglück::N,klizma,anffawd
1225,Unglück::N,nelaime,anffawd
1226,Schuld::N,мыж,bai
1227,Schuld::N,vaina,bai
1228,Alter::N,арлыд,oed
1229,Alter::N,vecums,oed
1230,Schluss::N,пом,diwedd
1231,Schluss::N,beigas,diwedd
1232,Zeit::N,кад,amser
1233,Zeit::N,laiks,amser
1234,Tag::N,лун,dydd
1235,Tag::N,лун,diwrnod
1236,Tag::N,diena,dydd
1237,Tag::N,diena,diwrnod
1238,Morgen::N,асыв,bore
1239,Morgen::N,rīts,bore
1240,Mittag::N,лун шӧр,nawn
1241,Mittag::N,pusdiena,nawn
1242,Abend::N,рыт,noswaith
1243,Abend::N,vakars,noswaith
1244,Nacht::N,вой,nos
1245,Nacht::N,nakts,nos
1246,Woche::N,вежон,wythnos
1247,Woche::N,nedēļa,wythnos
1248,Monat::N,тӧлысь,mis
1249,Monat::N,mēnesis,mis
1250,Jahr::N,во,blwyddyn
1251,Jahr::N,gads,blwyddyn
1252,Frühling::N,тулыс,gwanwyn
1253,Frühling::N,pavasaris,gwanwyn
1254,Sommer::N,гожӧм,haf
1255,Sommer::N,vasara,haf
1256,Herbst::N,ар,hydref
1257,Herbst::N,rudens,hydref
1258,Winter::N,тӧв,gaeaf
1259,Winter::N,ziema,gaeaf
1260,Januar::N,тӧв шӧр,Ionawr
1261,Januar::N,janvāris,Ionawr
1262,Februar::N,урасьӧм,Chwefror
1263,Februar::N,februāris,Chwefror
1264,März::N,рака,Mawrth
1265,März::N,marts,Mawrth
1266,April::N,кос му,Ebrill
1267,April::N,aprīlis,Ebrill
1268,Mai::N,ода-кора,Mai
1269,Mai::N,maijs,Mai
1270,Juni::N,лӧддза-номъя,Mehefin
1271,Juni::N,jūnijs,Mehefin
1272,Juli::N,сора,Gorffennaf
1273,Juli::N,jūlijs,Gorffennaf
1274,August::N,моз,Awst
1275,August::N,augusts,Awst
1276,September::N,кӧч,Medi
1277,September::N,septembris,Medi
1278,Oktober::N,йирым,Hydref
1279,Oktober::N,oktobris,Hydref
1280,November::N,вӧльгым,Tachwedd
1281,November::N,novembris,Tachwedd
1282,Dezember::N,ӧшым,Rhagfyr
1283,Dezember::N,decembris,Rhagfyr
1284,Montag::N,выльлун,dydd Llun
1285,Montag::N,pirmdiena,dydd Llun
1286,Dienstag::N,воторник,dydd Mawrth
1287,Dienstag::N,otrdiena,dydd Mawrth
1288,Mittwoch::N,середа,dydd Mercher
1289,Mittwoch::N,trešdiena,dydd Mercher
1290,Donnerstag::N,четверг,dydd Iau
1291,Donnerstag::N,ceturtdiena,dydd Iau
1292,Freitag::N,пекнича,dydd Gwener
1293,Freitag::N,piektdiena,dydd Gwener
1294,Samstag::N,субӧта,dydd Sadwrn
1295,Samstag::N,sestdiena,dydd Sadwrn
1296,Sonntag::N,вӧскресенньӧ,dydd Sul
1297,Sonntag::N,svētdiena,dydd Sul
1298,groß::A,ыджыд,mawr
1299,groß::A,dižs,mawr
1300,groß::A,liels,mawr
1301,klein::A,ичӧт,bach
1302,klein::A,mazs,bach
1303,lang::A,кузь,hir
1304,lang::A,garš,hir
1305,kurz::A,дженьыд,byr
1306,kurz::A,дженьыд,cwta
1307,kurz::A,īss,byr
1308,kurz::A,īss,cwta
1309,breit::A,ота,llydan
1310,breit::A,паськыд,llydan
1311,breit::A,plats,llydan
1312,schmal::A,оттӧм,cul
1313,schmal::A,tievs,cul
1314,dicht::A,сук,dwys
1315,dicht::A,blīvs,dwys
1316,dick[Gegenstand]::A,кыз,trwchus
1317,dick[Gegenstand]::A,biezs,trwchus
1318,dünn::A,вӧсни,tenau
1319,dünn::A,вӧсньыд,tenau
1320,dünn::A,plāns,tenau
1321,fein::A,посни,main
1322,fein::A,smalks,main
1323,fest::A,зумыд,cadarn
1324,fest::A,tvirts,cadarn
1325,fest::A,noturīgs,cadarn
1326,flach::A,плавкӧс,gwastad
1327,flach::A,тшӧтшкӧс,gwastad
1328,flach::A,lēzens,gwastad
1329,flach::A,līdzens,gwastad
1330,glatt::A,вольк,llyfn
1331,glatt::A,мольыд,llyfn
1332,glatt::A,gluds,llyfn
1333,glatt::A,slidens,llyfn
1334,hart::A,зумыд,caled
1335,hart::A,ciets,caled
1336,weich::A,небыд,meddal
1337,weich::A,mīksts,meddal
1338,rund::A,гӧгрӧс,crwn
1339,rund::A,apaļš,crwn
1340,spitz::A,ёсь йыла,pigfain
1341,spitz::A,smails,pigfain
1342,scharf::A,ёсь,miniog
1343,scharf::A,ass,miniog
1344,stumpf::A,ныж,pŵl
1345,stumpf::A,truls,pŵl
1346,stumpf::A,strups,pŵl
1347,schwer::A,сьӧкыд,trwm
1348,schwer::A,smags,trwm
1349,schön::A,мича,teg
1350,schön::A,мича,hardd
1351,schön::A,мича,prydferth
1352,schön::A,лӧсьыд,teg
1353,schön::A,лӧсьыд,hardd
1354,schön::A,лӧсьыд,prydferth
1355,schön::A,daiļš,teg
1356,schön::A,daiļš,hardd
1357,schön::A,daiļš,prydferth
1358,schön::A,skaists,teg
1359,schön::A,skaists,hardd
1360,schön::A,skaists,prydferth
1361,heiß::A,пӧсь,poeth
1362,heiß::A,karsts,poeth
1363,warm::A,шоныд,twym
1364,warm::A,шоныд,cynnes
1365,warm::A,silts,twym
1366,warm::A,silts,cynnes
1367,kalt::A,кӧдзыд,oer
1368,kalt::A,salts,oer
1369,kalt::A,auksts,oer
1370,kühl::A,юзыд,oeraidd
1371,kühl::A,ыркыд,oeraidd
1372,kühl::A,vēss,oeraidd
1373,kühl::A,dzestrs,oeraidd
1374,frisch::A,выль,iach
1375,frisch::A,svaigs,iach
1376,feucht::A,уль,llaith
1377,feucht::A,mitrs,llaith
1378,feucht::A,drēgns,llaith
1379,nass::A,ва,gwlyb
1380,nass::A,slapjš,gwlyb
1381,trocken::A,кос,sych
1382,trocken::A,sauss,sych
1383,voll::A,кыз,llawn
1384,voll::A,pilns,llawn
1385,leer::A,куш,gwag
1386,leer::A,тыртӧм,gwag
1387,leer::A,tukšs,gwag
1388,offen::A,восьса,agored
1389,offen::A,vaļējs,agored
1390,offen::A,atvērts,agored
1391,geschlossen::A,пӧдса,caead
1392,geschlossen::A,пӧдса,caeëdig
1393,geschlossen::A,slēgts,caead
1394,geschlossen::A,slēgts,caeëdig
1395,sauber::A,сӧстӧм,glân
1396,sauber::A,tīrs,glân
1397,sauber::A,spodrs,glân
1398,schmutzig::A,няйт,budr
1399,schmutzig::A,няйт,brwnt
1400,schmutzig::A,netīrs,budr
1401,schmutzig::A,netīrs,brwnt
1402,schmutzig::A,dubļains,budr
1403,schmutzig::A,dubļains,brwnt
1404,roh::A,уль,amrwd
1405,roh::A,jēls,amrwd
1406,reif::A,кисьмӧм,aeddfed
1407,reif::A,gatavs,aeddfed
1408,reif::A,nobriedis,aeddfed
1409,lecker::A,чӧскыд,blasus
1410,lecker::A,чӧскыд,danteithiol
1411,lecker::A,gards,blasus
1412,lecker::A,gards,danteithiol
1413,lecker::A,garšīgs,blasus
1414,lecker::A,garšīgs,danteithiol
1415,süß::A,юмов,melys
1416,süß::A,чӧскыд,melys
1417,süß::A,salds,melys
1418,bitter::A,курыд,chwerw
1419,bitter::A,sūrs,chwerw
1420,bitter::A,rūgts,chwerw
1421,sauer::A,шома,sur
1422,sauer::A,skābs,sur
1423,hell::A,югыд,disglair
1424,hell::A,gaišs,disglair
1425,dunkel::A,пемыд,tywyll
1426,dunkel::A,tumšs,tywyll
1427,schwarz::A,сьӧд,du
1428,schwarz::A,melns,du
1429,weiß::A,еджыд,gwyn
1430,weiß::A,balts,gwyn
1431,rot::A,гӧрд,coch
1432,rot::A,sarkans,coch
1433,gelb::A,виж,melyn
1434,gelb::A,dzeltens,melyn
1435,blau::A,лӧз,glas
1436,blau::A,zils,glas
1437,grün::A,веж,gwyrdd
1438,grün::A,турунвиж,gwyrdd
1439,grün::A,zaļš,gwyrdd
1440,grau::A,руд,llwyd
1441,grau::A,pelēks,llwyd
1442,bunt::A,сера,lliwgar
1443,bunt::A,raibs,lliwgar
1444,bunt::A,krāsains,lliwgar
1445,billig::A,донтӧг,rhad
1446,billig::A,lēts,rhad
1447,teuer::A,дона,drud
1448,teuer::A,dārgs,drud
1449,wertvoll::A,дона,gwerthfawr
1450,wertvoll::A,vērtīgs,gwerthfawr
1451,blind::A,синтӧм,dall
1452,blind::A,akls,dall
1453,taub::A,пельтӧм,byddar
1454,taub::A,kurls,byddar
1455,kräftig::A,вынйӧра,nerthol
1456,kräftig::A,вынйӧра,grymus
1457,kräftig::A,spēcīgs,nerthol
1458,kräftig::A,spēcīgs,grymus
1459,stark::A,ён,cryf
1460,stark::A,ён,cadarn
1461,stark::A,вына,cryf
1462,stark::A,вына,cadarn
1463,stark::A,stiprs,cryf
1464,stark::A,stiprs,cadarn
1465,schwach::A,жеб,gwan
1466,schwach::A,vājš,gwan
1467,fett::A,госа,tew
1468,fett::A,brangs,tew
1469,schlank::A,веськыд,main
1470,schlank::A,slaids,main
1471,hübsch::A,мича,tlws
1472,hübsch::A,лӧсьыд,tlws
1473,hübsch::A,glīts,tlws
1474,böse::A,лёк,drwg
1475,böse::A,ļauns,drwg
1476,böse::A,negants,drwg
1477,dumm::A,йӧй,twp
1478,dumm::A,вежӧртӧм,twp
1479,dumm::A,stulbs,twp
1480,dumm::A,muļķīgs,twp
1481,faul::A,дыш,diog
1482,faul::A,slinks,diog
1483,fleißig::A,зільысь,dyfal
1484,fleißig::A,čakls,dyfal
1485,fleißig::A,cītīgs,dyfal
1486,geizig::A,топыд,crintach
1487,geizig::A,топыд,cybyddlyd
1488,geizig::A,skops,crintach
1489,geizig::A,skops,cybyddlyd
1490,geizig::A,sīksts,crintach
1491,geizig::A,sīksts,cybyddlyd
1492,klug::A,юра,deallus
1493,klug::A,вежӧра,deallus
1494,klug::A,gudrs,deallus
1495,geschickt::A,кипода,medrus
1496,geschickt::A,кипода,deheuig
1497,geschickt::A,кужысь,medrus
1498,geschickt::A,кужысь,deheuig
1499,geschickt::A,manīgs,medrus
1500,geschickt::A,manīgs,deheuig
1501,lieb::A,муса,hoff
1502,lieb::A,муса,annwyl
1503,lieb::A,мича,hoff
1504,lieb::A,мича,annwyl
1505,lieb::A,лӧсьыд,hoff
1506,lieb::A,лӧсьыд,annwyl
1507,lieb::A,mīļš,hoff
1508,lieb::A,mīļš,annwyl
1509,lustig::A,кыпыд,llon
1510,lustig::A,jautrs,llon
1511,sanft::A,мелі,mwyn
1512,sanft::A,liegs,mwyn
1513,hungrig::A,тшыг,newynog
1514,hungrig::A,izsalcis,newynog
1515,krank::A,висьысь,sâl
1516,krank::A,висьысь,gwael
1517,krank::A,slims,sâl
1518,krank::A,slims,gwael
1519,nackt::A,пасьтӧм,noeth
1520,nackt::A,pliks,noeth
1521,traurig::A,гажтӧм,trist
1522,traurig::A,bēdīgs,trist
1523,traurig::A,skumīgs,trist
1524,lebendig::A,ловъя,yn fyw
1525,lebendig::A,dzīvs,yn fyw
1526,gut::A,бур,da
1527,gut::A,labs,da
1528,schlecht::A,лёк,drwg
1529,schlecht::A,лёк,gwael
1530,schlecht::A,омӧль,drwg
1531,schlecht::A,омӧль,gwael
1532,schlecht::A,slikts,drwg
1533,schlecht::A,slikts,gwael
1534,richtig::A,инӧд,cywir
1535,richtig::A,riktīgs,cywir
1536,schlimm::A,омӧль,enbyd
1537,schlimm::A,туйтӧм,enbyd
1538,schlimm::A,nelāgs,enbyd
1539,schlimm::A,nejauks,enbyd
1540,wahr::A,абу ылӧг,gwir
1541,wahr::A,īsts,gwir
1542,wahr::A,patiess,gwir
1543,alt::A,важ,hen
1544,alt::A,sens,hen
1545,alt::A,vęcs,hen
1546,neu::A,выль,newydd
1547,neu::A,jauns,newydd
1548,ehemalig::A,вӧвлӧм,blaenorol
