,Concept_ID,de,sv
825,zittern::V,zittern,skälva
826,leben::V,leben,leva
827,geboren werden::V,geboren werden,födas
828,atmen::V,atmen,andas
829,trinken::V,trinken,dricka
830,essen::V,essen,äta
831,schlucken::V,schlucken,svälja
832,müde werden::V,müde werden,tröttna
833,einschlafen::V,einschlafen,somna
834,schlafen::V,schlafen,sova
835,aufwachen::V,aufwachen,vakna
836,aufstehen::V,aufstehen,stiga upp
837,sich erholen::V,sich erholen,repa sig
838,sich erholen::V,sich erholen,hämta sig
839,krank werden::V,krank werden,insjukna
840,krank sein::V,krank sein,vara sjuk
841,schmerzen::V,schmerzen,smärta
842,schmerzen::V,schmerzen,göra ont
843,husten::V,husten,hosta
844,genesen::V,genesen,tillfriskna
845,sterben::V,sterben,dö
846,umkommen::V,umkommen,omkomma
847,sich bewegen::V,sich bewegen,röra sig
848,sich rühren::V,sich rühren,röra på sig
849,sich erheben::V,sich erheben,resa sig
850,sich setzen::V,sich setzen,sätta sig
851,hinfallen::V,hinfallen,falla omkull
852,laufen::V,laufen,löpa
853,schreiten::V,schreiten,skrida
854,spazierengehen::V,spazierengehen,promenera
855,eilen::V,eilen,ila
856,sich beeilen::V,sich beeilen,skynda sig
857,sausen::V,sausen,susa
858,rennen::V,rennen,löpa
859,rennen::V,rennen,springa
860,springen::V,springen,hoppa
861,klettern::V,klettern,klättra
862,schaukeln::V,schaukeln,gunga
863,kriechen::V,kriechen,kräla
864,schwimmen::V,schwimmen,simma
865,tauchen::V,tauchen,dyka
866,rudern::V,rudern,ro
867,fahren::V,fahren,köra
868,fliegen::V,fliegen,flyga
869,gehen::V,gehen,gå
870,weggehen::V,weggehen,gå bort
871,abfahren::V,abfahren,resa
872,abfahren::V,abfahren,avresa
873,anhalten::V,anhalten,stanna
874,hineingehen::V,hineingehen,gå in
875,eintreten::V,eintreten,träda in
876,kommen::V,kommen,komma
877,ankommen::V,ankommen,ankomma
878,zurückkommen::V,zurückkommen,återkomma
879,bleiben::V,bleiben,bli
880,bleiben::V,bleiben,förbli
881,warten::V,warten,vänta
882,erwarten::V,erwarten,vänta
883,suchen::V,suchen,leta
884,finden::V,finden,finna
885,versuchen::V,versuchen,försöka
886,vorbereiten::V,vorbereiten,förbereda
887,lieben::V,lieben,älska
888,mögen::V,mögen,tycka om
889,lachen::V,lachen,skratta
890,rühren::V,rühren,röra
891,weinen::V,weinen,gråta
892,schimpfen::V,schimpfen,skälla
893,sich ärgern::V,sich ärgern,förargas
894,sich fürchten::V,sich fürchten,vara rädd
895,fürchten::V,fürchten,frukta
896,fliehen::V,fliehen,fly
897,fliehen::V,fliehen,rymma
898,flüchten::V,flüchten,fly
899,sehen::V,sehen,se
900,anschauen::V,anschauen,se på
901,anschauen::V,anschauen,betrakta
902,ansehen::V,ansehen,åse
903,hören::V,hören,höra
904,zuhören::V,zuhören,höra på
905,zuhören::V,zuhören,lyssna till
906,probieren::V,probieren,smaka
907,probieren::V,probieren,smaka på
908,riechen::V,riechen,lukta
909,fühlen::V,fühlen,känna
910,scheinen::V,scheinen,verka
911,scheinen::V,scheinen,tyckas
912,zu sehen sein::V,zu sehen sein,synas
913,zu sehen sein::V,zu sehen sein,kunna ses
914,vernehmen::V,vernehmen,få veta
915,vernehmen::V,vernehmen,förnimma
916,frieren::V,frieren,frysa
917,tun::V,tun,göra
918,können::V,können,kunna
919,wollen::V,wollen,vilja
920,anfangen::V,anfangen,börja
921,beenden::V,beenden,avsluta
922,aufhören::V,aufhören,sluta
923,aufhören::V,aufhören,upphöra
924,gelingen::V,gelingen,lyckas
925,geraten::V,geraten,bli
926,öffnen::V,öffnen,öppna
927,schließen::V,schließen,låsa
928,schließen::V,schließen,stänga
929,stellen::V,stellen,ställa
930,setzen::V,setzen,sätta
931,legen::V,legen,lägga
932,berühren::V,berühren,beröra
933,verbinden::V,verbinden,förbinda
934,bedecken::V,bedecken,täcka
935,bedecken::V,bedecken,betäcka
936,aufhängen::V,aufhängen,hänga
937,aufhängen::V,aufhängen,hänga upp
938,anzünden::V,anzünden,tända
939,anzünden::V,anzünden,antända
940,anzünden::V,anzünden,tända på
941,aufheben::V,aufheben,lyfta
942,zurücklassen::V,zurücklassen,lämna
943,zurücklassen::V,zurücklassen,efterlämna
944,verlieren::V,verlieren,mista
945,verlieren::V,verlieren,förlora
946,fallen lassen::V,fallen lassen,tappa
947,fallen lassen::V,fallen lassen,släppa
948,machen::V,machen,göra
949,herstellen::V,herstellen,tillverka
950,herstellen::V,herstellen,framställa
951,bauen::V,bauen,bygga
952,reparieren::V,reparieren,reparera
953,verbessern::V,verbessern,rätta
954,verbessern::V,verbessern,förbättra
955,ändern::V,ändern,ändra
956,ändern::V,ändern,förändra
957,graben::V,graben,gräva
958,beugen::V,beugen,böja
959,biegen::V,biegen,böja
960,biegen::V,biegen,kröka
961,drehen::V,drehen,vrida
962,wenden::V,wenden,vända
963,umdrehen::V,umdrehen,vrida om
964,heben::V,heben,häva
965,hochheben::V,hochheben,lyfta
966,ergreifen::V,ergreifen,gripa
967,halten::V,halten,hålla
968,drücken::V,drücken,trycka
969,schieben::V,schieben,skjuta
970,kratzen::V,kratzen,riva
971,kratzen::V,kratzen,skrapa
972,lecken::V,lecken,slicka
973,beißen::V,beißen,bita
974,abreißen::V,abreißen,slita_av
975,abreißen::V,abreißen,riva_av
976,abschneiden::V,abschneiden,skära av
977,binden::V,binden,binda
978,stecken::V,stecken,sticka
979,brechen::V,brechen,bryta
980,brechen::V,brechen,brista
981,klopfen::V,klopfen,banka
982,klopfen::V,klopfen,klappa
983,hauen::V,hauen,hugga
984,kleben::V,kleben,klistra
985,reiben::V,reiben,gnida
986,streichen::V,streichen,smörja
987,schleifen::V,schleifen,slipa
988,schneiden::V,schneiden,skära
989,schneiden::V,schneiden,klippa
990,rütteln::V,rütteln,skaka
991,schütteln::V,schütteln,rista
992,schwenken::V,schwenken,svänga
993,schütten::V,schütten,hälla
994,füllen::V,füllen,fylla
995,einwickeln::V,einwickeln,slå in
996,einwickeln::V,einwickeln,veckla in
997,tragen::V,tragen,bära
998,schleppen::V,schleppen,släpa
999,ziehen::V,ziehen,dra
1000,aufbewahren::V,aufbewahren,förvara
1001,aufbewahren::V,aufbewahren,ta vara på
1002,werfen::V,werfen,kasta
1003,fangen::V,fangen,fånga
1004,packen::V,packen,gripa
1005,packen::V,packen,gripa tag
1006,verstecken::V,verstecken,gömma
1007,teilen::V,teilen,dela
1008,schicken::V,schicken,skicka
1009,bringen::V,bringen,bringa
1010,hinzufügen::V,hinzufügen,tillägga
1011,bekommen::V,bekommen,få
1012,bekommen::V,bekommen,erhålla
1013,erhalten::V,erhalten,få
1014,erhalten::V,erhalten,erhålla
1015,nehmen::V,nehmen,ta
1016,nehmen::V,nehmen,taga
1017,wählen::V,wählen,välja
1018,auswählen::V,auswählen,utvälja
1019,bewahren::V,bewahren,bevara
1020,behindern::V,behindern,hindra
1021,behindern::V,behindern,förhindra
1022,verderben::V,verderben,förstöra
1023,beschädigen::V,beschädigen,skada
1024,zerbrechen::V,zerbrechen,bryta isär
1025,zerbrechen::V,zerbrechen,bryta sönder
1026,zerreißen::V,zerreißen,riva sönder
1027,zerreißen::V,zerreißen,slita sönder
1028,zerstören::V,zerstören,förstöra
1029,verbrennen::V,verbrennen,bränna
1030,verbrennen::V,verbrennen,bränna upp
1031,geben::V,geben,ge
1032,reichen::V,reichen,räcka
1033,schenken::V,schenken,skänka
1034,versprechen::V,versprechen,lova
1035,wünschen::V,wünschen,önska
1036,loben::V,loben,lova
1037,loben::V,loben,beröma
1038,küssen::V,küssen,pussa
1039,wiegen::V,wiegen,vagga
1040,zudecken::V,zudecken,täcka
1041,wecken::V,wecken,väcka
1042,zeigen::V,zeigen,visa
1043,führen::V,führen,föra
1044,lehren::V,lehren,lära
1045,unterrichten::V,unterrichten,undervisa
1046,aufziehen::V,aufziehen,uppfostra
1047,leiten::V,leiten,leda
1048,antreiben::V,antreiben,driva på
1049,lassen::V,lassen,få att
1050,einladen::V,einladen,bjuda
1051,einladen::V,einladen,inbjuda
1052,vereinigen::V,vereinigen,förena
1053,besuchen::V,besuchen,besöka
1054,treffen::V,treffen,möta
1055,treffen::V,treffen,träffa
1056,sich versammeln::V,sich versammeln,församla sig
1057,spielen::V,spielen,leka
1058,spielen::V,spielen,spela
1059,singen::V,singen,sjunga
1060,tanzen::V,tanzen,dansa
1061,sich trennen::V,sich trennen,skiljas
1062,verlassen::V,verlassen,lämna
1063,verlassen::V,verlassen,överge
1064,retten::V,retten,rädda
1065,bewachen::V,bewachen,bevaka
1066,schützen::V,schützen,skydda
1067,schützen::V,schützen,beskydda
1068,verteidigen::V,verteidigen,försvara
1069,sich schlagen::V,sich schlagen,slåss
1070,schießen::V,schießen,skjuta
1071,siegen::V,siegen,segra
1072,ärgern::V,ärgern,förarga
1073,schlagen::V,schlagen,slå
1074,treten::V,treten,sparka
1075,stechen::V,stechen,sticka
1076,stoßen::V,stoßen,stöta
1077,stehlen::V,stehlen,stjäla
1078,stören::V,stören,störa
1079,belästigen::V,belästigen,genera
1080,belästigen::V,belästigen,besvära
1081,verbergen::V,verbergen,dölja
1082,täuschen::V,täuschen,vilseleda
1083,betrügen::V,betrügen,bedra
1084,töten::V,töten,döda
1085,wohnen::V,wohnen,bo
1086,arbeiten::V,arbeiten,arbeta
1087,sammeln::V,sammeln,samla
1088,pflücken::V,pflücken,plocka
1089,jagen::V,jagen,jaga
1090,fischen::V,fischen,fiska
1091,fassen::V,fassen,fånga
1092,hüten::V,hüten,vakta
1093,treiben::V,treiben,driva
1094,anbinden::V,anbinden,binda fast
1095,füttern::V,füttern,fodra
1096,melken::V,melken,mjölka
1097,hacken::V,hacken,hacka
1098,gießen::V,gießen,hälla
1099,gießen::V,gießen,vattna
1100,reifen::V,reifen,mogna
1101,zubereiten::V,zubereiten,tillaga
1102,zubereiten::V,zubereiten,tillreda
1103,kochen::V,kochen,koka
1104,backen::V,backen,baka
1105,braten::V,braten,steka
1106,umrühren::V,umrühren,röra om
1107,stricken::V,stricken,sticka
1108,nähen::V,nähen,sy
1109,färben::V,färben,färga
1110,reinigen::V,reinigen,rensa
1111,reinigen::V,reinigen,rengöra
1112,waschen::V,waschen,tvätta
1113,abwischen::V,abwischen,torka av
1114,spülen::V,spülen,spola
1115,spülen::V,spülen,skölja
1116,fegen::V,fegen,feja
1117,kehren::V,kehren,sopa
1118,baden::V,baden,bada
1119,sich waschen::V,sich waschen,tvätta sig
1120,ausziehen::V,ausziehen,ta av
1121,anziehen::V,anziehen,ta på
1122,sich anziehen::V,sich anziehen,klä på sig
1123,kämmen::V,kämmen,kamma
1124,schmücken::V,schmücken,pynta
1125,schmücken::V,schmücken,smycka
1126,sagen::V,sagen,säga
1127,sprechen::V,sprechen,tala
1128,reden::V,reden,tala
1129,reden::V,reden,prata
1130,sich unterhalten::V,sich unterhalten,prata
1131,fragen::V,fragen,fråga
1132,fragen::V,fragen,spörja
1133,bitten::V,bitten,be
1134,erzählen::V,erzählen,berätta
1135,mitteilen::V,mitteilen,meddela
1136,nennen::V,nennen,kalla
1137,rufen::V,rufen,ropa
1138,prahlen::V,prahlen,pråla
1139,prahlen::V,prahlen,skryta
1140,übersetzen::V,übersetzen,tolka
1141,übersetzen::V,übersetzen,översätta
1142,denken::V,denken,tänka
1143,glauben::V,glauben,tro
1144,bemerken::V,bemerken,uppmärksamma
1145,bemerken::V,bemerken,lägga märke till
1146,erkennen::V,erkennen,känna igen
1147,begreifen::V,begreifen,begripa
1148,verstehen::V,verstehen,förstå
1149,lernen::V,lernen,lära sig
1150,wissen::V,wissen,veta
1151,sich erinnern an::V,sich erinnern an,minnas
1152,sich erinnern an::V,sich erinnern an,komma ihåg
1153,vergessen::V,vergessen,glömma
1154,messen::V,messen,mäta
1155,zählen::V,zählen,räkna
1156,rechnen::V,rechnen,räkna
1157,lesen::V,lesen,läsa
1158,malen::V,malen,måla
1159,zeichnen::V,zeichnen,teckna
1160,schreiben::V,schreiben,skriva
1161,besitzen::V,besitzen,äga
1162,besitzen::V,besitzen,besitta
1163,kaufen::V,kaufen,köpa
1164,verkaufen::V,verkaufen,sälja
1165,bezahlen::V,bezahlen,betala
1166,zahlen::V,zahlen,betala
1167,beherrschen::V,beherrschen,behärska
1168,ertragen::V,ertragen,tåla
1169,ertragen::V,ertragen,uthärda
