,Concept_ID,kn,hy
1054,jagen::V,ಬೇಟೆಯಾಡು,որս անել
1055,fischen::V,ಮೀನು ಹಿಡಿ,ձուկ բռնել
1056,fassen::V,ಹಿಡಿ,բռնել
1057,hüten::V,ಗುಂಪುಸೇರಿಸು,արածեցնել
1058,treiben::V,ದಬ್ಬು,հովուել
1059,anbinden::V,ಬಿಗಿ,չուանել
1060,füttern::V,ಮೇಯಿಸು,կերակրել
1061,melken::V,ಹಾಲು ಕರೆ,կթել
1062,hacken::V,ತುಂಡರಿಸು,կոտորել
1063,gießen::V,ನೀರುಹಾಕು,ջրել
1064,reifen::V,ಕಳಿ,հասունանալ 
1065,zubereiten::V,ಅಡಿಗೆಮಾಡು,պատրաստել
1066,kochen::V,ಅಡು,եփել
1067,backen::V,ಬೇಯಿಸು,թխել
1068,braten::V,ಕರಿ,տապակել
1069,umrühren::V,ಕಲಕು,խառնել
1070,stricken::V,ಹೆಣೆ,գործել
1071,nähen::V,ಹೊಲಿ,կարել
1072,färben::V,ಬಣ್ಣ ಹತ್ತು,ներկել
1073,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,մաքրել
1074,waschen::V,ತೊಳೆ,լվանալ
1075,abwischen::V,ಒರಸು,սրբել
1076,spülen::V,ಗಲಬರಿಸು,ողողել
1077,spülen::V,ಗಲಬರಿಸು,պարզաջրել
1078,fegen::V,ಗುಡಿಸು,ավլել
1079,kehren::V,ಗುಡಿಸು,ավլել
1080,baden::V,ಸ್ನಾನಮಾಡು,լողանալ
1081,sich waschen::V,ತೊಳೆ,լվացվել
1082,ausziehen::V,ಬಿಚ್ಚು,հանել
1083,anziehen::V,ಹಾಕು,հագնել
1084,sich anziehen::V,ಹಾಕು,հագնվել
1085,kämmen::V,ಬಾಚು,սանրել
1086,schmücken::V,ಅಲಂಕರಿಸು,զարդարել
1087,sagen::V,ಹೇಳು,ասել
1088,sprechen::V,ನುಡಿ,խոսել
1089,reden::V,ನುಡಿ,զրուցել
1090,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,խոսակցել
1091,fragen::V,ವಿಚಾರಿಸು,հարցնել
1092,bitten::V,ಬೇಡು,խնդրել
1093,erzählen::V,ಹೇಳು,պատմել
1094,mitteilen::V,ತಿಳಿಸು,հաղորդել
1095,nennen::V,ಹೆಸರಿಡು,անվանել
1096,rufen::V,ಕರೆ,կանչել
1097,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,պարծենալ
1098,übersetzen::V,ಭಾಷಾಂತರಿಸು,թարգմանել
1099,denken::V,ಯೋಚಿಸು,մտածել
1100,glauben::V,ನಂಬು,հավատալ
1101,bemerken::V,ಗಮನಿಸು,նկատել
1102,erkennen::V,ಗುರುತುಹಿಡಿ,ճանաչել
1103,begreifen::V,ಗ್ರಹಿಸು,հասկանալ
1104,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,ըմբռնել
1105,lernen::V,ಕಲಿ,սովորել
1106,wissen::V,ಅರಿ,իմանալ
1107,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,հիշել
1108,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,մտաբերել
1109,vergessen::V,ಮರೆತುವಿಡು,մոռանալ
1110,messen::V,ಅಳೆ,չափել
1111,zählen::V,ಗಣಿಸು,թվել
1112,zählen::V,ಗಣಿಸು,հաշվել
1113,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,հաշվել
1114,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,հաշվարկել
1115,lesen::V,ಓದು,կարդալ
1116,malen::V,ಬಿಡಿಸು,նկարել
1117,zeichnen::V,ಬಿಡಿಸು,գծել
1118,schreiben::V,ಬರೆ,գրել
1119,besitzen::V,ಒಡೆಯನಾಗಿರು,ունենալ
1120,besitzen::V,ಒಡೆಯನಾಗಿರು,տեր լինել
1121,kaufen::V,ಕೊಳ್ಳು,գնել
1122,verkaufen::V,ಕೊಡು,վաճառել
1123,bezahlen::V,ಬೆಲೆತೆರು,վճարել
1124,zahlen::V,ಹಣವನ್ನುಕೊಡು,վճարել
1125,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,ղեկավարել
1126,ertragen::V,ಸಹಿಸು,դիմանալ
