,Concept_ID,ro,kk
808,trocken::A,sec,құрғақ
809,trocken::A,uscat,құрғақ
810,voll::A,plin,толы
811,leer::A,gol,бос
812,offen::A,deschis,ашып қойылған
813,geschlossen::A,închis,жабулы
814,sauber::A,curat,дақсыз
815,sauber::A,curat,мұнтаздай
816,schmutzig::A,murdar,айғыз
817,schmutzig::A,murdar,сатпақ
818,schmutzig::A,murdar,сатал-сатал
819,roh::A,crud,шикі
820,reif::A,copt,піскен
821,lecker::A,gustos,дәмді
822,süß::A,dulce,тәтті
823,bitter::A,amar,ащы
824,sauer::A,acru,қышқыл
825,hell::A,clar,жарық
826,hell::A,clar,жарқын
827,hell::A,luminos,жарық
828,hell::A,luminos,жарқын
829,dunkel::A,obscur,қараңғы
830,dunkel::A,întunecos,қараңғы
831,schwarz::A,negru,қара
832,weiß::A,alb,ақ
833,rot::A,roșu,қызыл
834,gelb::A,galben,сары
835,blau::A,albastru,көк
836,grün::A,verde,жасыл
837,grau::A,gri,бозамық
838,grau::A,cenușiu,бозамық
839,bunt::A,colorat,алабажак
840,billig::A,ieftin,арзан
841,teuer::A,scump,бағалы
842,wertvoll::A,prețios,құнды
843,wertvoll::A,prețios,қымбат
844,blind::A,orb,көзсіз
845,blind::A,orb,көр
846,blind::A,orb,көр_соқыр
847,taub::A,surd,керең
848,taub::A,surd,саңырау
849,kräftig::A,tare,қуатты
850,kräftig::A,tare,қарымды
851,kräftig::A,forte,қуатты
852,kräftig::A,forte,қарымды
853,kräftig::A,robust,қуатты
854,kräftig::A,robust,қарымды
855,stark::A,viguros,білекті
856,stark::A,puternic,білекті
857,schwach::A,slab,әлсіз
858,schwach::A,slab,күшсіз
859,schwach::A,slab,қайратсыз
860,schwach::A,debil,әлсіз
861,schwach::A,debil,күшсіз
862,schwach::A,debil,қайратсыз
863,fett::A,gras,семіз
864,schlank::A,zvelt,ашаң
865,hübsch::A,drăguț,ажарлы
866,hübsch::A,drăguț,шырайлы
867,böse::A,rău,өш
868,böse::A,rău,сұм
869,böse::A,rău,жауыз
870,böse::A,răutăcios,өш
871,böse::A,răutăcios,сұм
872,böse::A,răutăcios,жауыз
873,dumm::A,nerod,көкми
874,dumm::A,nerod,ақымақ
875,dumm::A,nerod,миы жоқ
876,dumm::A,tâmpit,көкми
877,dumm::A,tâmpit,ақымақ
878,dumm::A,tâmpit,миы жоқ
879,faul::A,leneș,жалқау
880,faul::A,leneș,еріншек
881,fleißig::A,harnic,ұқыпты
882,fleißig::A,sârguincios,ұқыпты
883,geizig::A,calic,сараң
884,geizig::A,zgârcit,сараң
885,klug::A,isteț,жетік
886,klug::A,isteț,ақылды
887,klug::A,deștept,жетік
888,klug::A,deștept,ақылды
889,geschickt::A,dibaci,шебер
890,lieb::A,drag,абзал
891,lieb::A,drag,айналайын
892,lieb::A,iubit,абзал
893,lieb::A,iubit,айналайын
894,lustig::A,vesel,көңілді
895,sanft::A,blând,жуас
896,sanft::A,blajin,жуас
897,hungrig::A,flămând,аш
898,krank::A,bolnav,кеселді
899,nackt::A,gol,жалаңаш
900,traurig::A,trist,қапа
901,traurig::A,mâhnit,қапа
902,lebendig::A,viu,тірі
903,lebendig::A,viu,жанды
904,gut::A,bun,жақсы
905,schlecht::A,rău,жаман
906,schlecht::A,prost,жаман
907,richtig::A,drept,дұрыс
908,richtig::A,corect,дұрыс
909,schlimm::A,rău,жаман
910,wahr::A,adevărat,нағыз
911,alt::A,uzat,ескі
912,alt::A,vechi,ескі
913,neu::A,nou,жаңа
914,ehemalig::A,fost,өткен
915,ehemalig::A,fost,бұрынғы
916,ehemalig::A,anterior,өткен
917,ehemalig::A,anterior,бұрынғы
918,alt[Lebewesen]::A,bătrîn,кексе
919,jung::A,tânăr,науша
920,arm::A,sărac,кедей
921,arm::A,sărac,дәулетсіз
922,arm::A,sărman,кедей
923,arm::A,sărman,дәулетсіз
924,reich::A,avut,малды
925,reich::A,bogat,малды
926,bekannt::A,cunoscut,таныс
927,bekannt::A,cunoscut,көзтаныс
928,berühmt::A,renumit,атақты
929,fremd::A,străin,бөтен
930,verschieden::A,diferit,түрлі
931,verschieden::A,deosebit,түрлі
932,nah::A,apropiat,жуық
933,nah::A,apropiat,етене
934,fern::A,departe,алыс
935,fern::A,departe,алыстағы
936,linker::A,stâng,сол
937,linker::A,stâng,солшыл
938,rechter::A,drept,оң
939,anderer::A,alt,өзге
940,anderer::A,alt,былайғы
941,erster::A,prim,алғашқы
942,zweiter::A,al doilea,екінші
943,dritter::A,treilea,үшінші
944,letzter::A,final,артқы
945,letzter::A,final,кейінгі
946,allein::ADV,singur,серіксіз
947,auf einmal::ADV,dintrodată,бірден
948,zusammen::ADV,împreună,бірлесіп
949,lange::ADV,îndelung,ұзақ
950,lange::ADV,mult timp,ұзақ
951,plötzlich::ADV,deodată,кенет
952,plötzlich::ADV,pe neașteptate,кенет
953,sofort::ADV,imediat,әне-міне дегенше
954,sofort::ADV,numaidecît,әне-міне дегенше
955,später::ADV,mai apoi,артынан
956,später::ADV,mai târziu,артынан
957,jetzt::ADV,acum,енді
958,jetzt::ADV,acum,қазір
959,heute::ADV,azi,бүгін
960,heute::ADV,astăzi,бүгін
961,morgen::ADV,mâine,ертең
962,bald::ADV,curând,тез
963,dann::ADV,apoi,онан соң
964,dann::ADV,apoi,сонан соң
965,gestern::ADV,ieri,кеше
966,einst::ADV,odată,бірде
967,einst::ADV,odată,бір кезде
968,einst::ADV,odinioară,бірде
969,einst::ADV,odinioară,бір кезде
970,damals::ADV,atunci,анада
971,damals::ADV,pe atunci,анада
972,danach::ADV,după aceasta,онан соң
973,danach::ADV,după aceasta,сонан соң
974,vorher::ADV,mai întâi,бұрын
975,vorher::ADV,în prealabil,бұрын
976,zuerst::ADV,întâi,әуелі
977,zuerst::ADV,întâi,алдымен
978,zuerst::ADV,în primul rând,әуелі
979,zuerst::ADV,în primul rând,алдымен
980,einmal::ADV,odată,бір жолы
981,manchmal::ADV,uneori,кейде
982,manchmal::ADV,câteodată,кейде
983,oft::ADV,des,ылғи
984,oft::ADV,deseori,ылғи
985,immer::ADV,mereu,өнебойы
986,immer::ADV,întotdeauna,өнебойы
987,niemals::ADV,niciodată,ешуақытта
988,hier::ADV,aci,бұнда
989,hier::ADV,aci,осында
990,hier::ADV,aici,бұнда
991,hier::ADV,aici,осында
992,hierhin::ADV,încoace,бермен
993,von hier::ADV,de aici,бер жақтан
994,dort::ADV,acolo,анда
995,dorthin::ADV,dincolo,әрі
996,geradeaus::ADV,drept înainte,тура
997,vorwärts::ADV,înainte,ілгері
998,rückwärts::ADV,îndărăt,артқа
999,zurück::ADV,înapoi,кейін қарай
1000,unten::ADV,jos,төменде
1001,unten::ADV,dedesubt,төменде
1002,hinab::ADV,în jos,астына
1003,hinab::ADV,în jos,төмен
1004,hinab::ADV,de vale,астына
1005,hinab::ADV,de vale,төмен
1006,oben::ADV,sus,жоғарыда
1007,oben::ADV,deasupra,жоғарыда
1008,hinauf::ADV,în sus,өрге
1009,überall::ADV,peste tot,әрқайда
1010,überall::ADV,pretutindeni,әрқайда
1011,nicht::ADV,nu,емес
1012,ein wenig::ADV,puțin,азырақ
1013,ein wenig::ADV,puțin,аздаған
1014,ein wenig::ADV,puțin,азғантай
1015,kaum::ADV,cu greu,зорға
1016,kaum::ADV,cu anevoie,зорға
1017,sehr::ADV,mult,орасан
1018,sehr::ADV,foarte,орасан
1019,so::ADV,așa,бұлай
1020,so::ADV,așa,былайша
1021,so::ADV,atât,бұлай
1022,so::ADV,atât,былайша
1023,noch::ADV,încă,әлі
1024,nur::ADV,doar,ғана
1025,schon::ADV,și,түге
1026,schon::ADV,deja,түге
1027,wieder::ADV,iar,жаңа
1028,wieder::ADV,iar,қайта
1029,wieder::ADV,iar,жаңадан
1030,wieder::ADV,iarăși,жаңа
1031,wieder::ADV,iarăși,қайта
1032,wieder::ADV,iarăși,жаңадан
1033,vergebens::ADV,în zadar,бекер
1034,vor::PRP,înainte de,алды
1035,hinter::PRP,după,артынан
1036,hinter::PRP,în spatele,артынан
1037,unter::PRP,sub,түп
1038,unter::PRP,sub,маңында
1039,durch::PRP,prin,арқылы
1040,neben::PRP,lângă,іргеде
1041,neben::PRP,lângă,жанында
1042,neben::PRP,alături de,іргеде
1043,neben::PRP,alături de,жанында
1044,zwischen::PRP,între,арада
1045,zwischen::PRP,dintre,арада
1046,wegen::PRP,pentru,үшін
1047,dies::PRN,acesta,бұ
1048,dies::PRN,acesta,осы
1049,das::PRN,asta,сол
1050,alles::PRN,tot,дүйім
1051,alles::PRN,tot,күллі
1052,ich::PRN,eu,мен
1053,du::PRN,tu,сен
1054,er::PRN,el,ол
1055,er::PRN,dânsul,ол
1056,wir::PRN,noi,біз
1057,ihr::PRN,voi,сіз
1058,sie::PRN,ei,олар
1059,sie::PRN,dânșii,олар
1060,was::FPRN,ce,не
1061,wer::FPRN,cine,кім
1062,wo::FADV,unde,кәні
1063,wo::FADV,unde,қайда
1064,wohin::FADV,încotro,қайда
1065,wie::FADV,cum,калай
1066,warum::FADV,de ce,неғып
1067,warum::FADV,pentru ce,неғып
1068,wieviel::FNUM,cât,неше
1069,wieviel::FNUM,cât,қанша
1070,eins::NUM,unu,бір
1071,zwei::NUM,doi,екі
1072,drei::NUM,trei,үш
1073,vier::NUM,patru,төрт
1074,fünf::NUM,cinci,бес
1075,sechs::NUM,șase,алты
1076,sieben::NUM,șapte,жеті
1077,acht::NUM,opt,сегіз
1078,neun::NUM,nouă,тоғыз
1079,zehn::NUM,zece,он
1080,elf::NUM,unsprezece,он бір
1081,zwölf::NUM,douăsprezece,он екі
1082,zwanzig::NUM,douăzeci,жиырма
1083,dreißig::NUM,treizeci,отыз
1084,vierzig::NUM,patruzeci,қырық
1085,fünfzig::NUM,cincizeci,елу
1086,sechzig::NUM,șaizeci,алпыс
1087,siebzig::NUM,șaptezeci,жетпіс
1088,achtzig::NUM,optzeci,сексен
1089,neunzig::NUM,nouăzeci,тоқсан
1090,hundert::NUM,sută,жүз
1091,tausend::NUM,mie,мың
1092,und::CNJ,și,та
1093,oder::CNJ,ori,әлде
1094,oder::CNJ,ori,немесе
1095,stehen::V,sta,тұру
1096,sitzen::V,ședea,отыру
1097,liegen::V,zăcea,жату
1098,liegen::V,fi culcat,жату
1099,hängen::V,atârna,ілу
1100,werden::V,deveni,болу
1101,werden::V,deveni,түрегелу
1102,werden::V,se face,болу
1103,werden::V,se face,түрегелу
1104,passieren::V,se întâmpla,болу
1105,beginnen::V,începe,басталу
1106,enden::V,se sfârși,ада болу
1107,enden::V,se termina,ада болу
1108,wechseln::V,se schimba,құбылу
1109,wechseln::V,se schimba,өзгеру
1110,aufgehen[Sonne]::V,răsări,шығу
1111,untergehen[Sonne]::V,apune,батыру
1112,scheinen[Sonne]::V,străluci,жылтырау
1113,donnern::V,tuna,күркіреу
1114,wehen::V,bate,огып тур
1115,strömen::V,curge în șiroaie,сорғалау
1116,fließen::V,curge,ағу
1117,sich drehen::V,se învârti,айналу
1118,schwanken::V,se clătina,толықсу
1119,schwingen::V,vibra,тербелу
1120,schwingen::V,flutura,тербелу
1121,fallen::V,cădea,құлау
1122,fallen::V,cădea,жығылу
1123,fallen::V,cădea,төмендеу
1124,brennen::V,arde,жану
1125,rauchen::V,fuma,түтету
1126,regnen::V,ploua,жауу
1127,gefrieren::V,îngheța,мұздай қату
1128,gefrieren::V,îngheța,мұз боп қату
1129,tauen::V,se dezgheța,жібу
1130,schmelzen::V,se topi,еру
1131,trocknen::V,se usca,курау
1132,sieden::V,fierbe,қайнау
1133,sieden::V,clocoti,қайнау
1134,faulen::V,se împuți,иістену
1135,verfaulen::V,putrezi,шіру
1136,reißen::V,se rupe,жыртылу
1137,reißen::V,se sfâșia,жыртылу
1138,versinken::V,se scufunda,малтығу
1139,vergehen::V,trece,өту
1140,vergehen::V,se scurge,өту
1141,erscheinen::V,apărea,көріну
1142,erscheinen::V,apărea,көрініп қалу
1143,verschwinden::V,dispărea,ғайып_болу
1144,sinken::V,cădea,ылдилау
1145,sinken::V,cădea,төмендеу
1146,sinken::V,coborî,ылдилау
1147,sinken::V,coborî,төмендеу
1148,abnehmen::V,scădea,кемітілу
1149,abnehmen::V,descrește,кемітілу
1150,zunehmen::V,spori,көбею
1151,zunehmen::V,crește,көбею
1152,zunehmen::V,augmenta,көбею
1153,steigen::V,urca,қобу
1154,steigen::V,urca,көтерілу
1155,steigen::V,urca,жоғарылау
1156,wachsen::V,crește,өсу
1157,glänzen::V,luci,жалтырау
1158,glänzen::V,străluci,жалтырау
1159,funkeln::V,scânteia,жарқырау
1160,funkeln::V,scânteia,нұрлану
1161,funkeln::V,scânteia,жылтылдау
1162,lärmen::V,face larmă,шулау
1163,lärmen::V,face larmă,шуылдау
1164,läuten::V,suna,қоңыраулату
1165,klingeln::V,suna,дыңғырлау
1166,klirren::V,zăngăni,дыңылдату
1167,brausen::V,vui,тасу
1168,rauschen::V,vâjâi,сусылдау
1169,rauschen::V,vâjâi,сыбдырлау
1170,klingen::V,suna,дыбыс шығару
1171,bellen::V,lătra,үру
1172,heulen::V,urla,ұлу
1173,blasen::V,sufla,үру
1174,pfeifen::V,fluiera,ысқыру
1175,schreien::V,țipa,шыңғыру
1176,schreien::V,țipa,айғайлау
1177,schreien::V,țipa,байбайлау
1178,schreien::V,țipa,бажалақтау
1179,stöhnen::V,geme,ыңырсу
1180,stöhnen::V,geme,ыңкылдау
1181,zittern::V,tremura,қалш
1182,zittern::V,tremura,қалшылдату
1183,leben::V,trăi,жасау
1184,leben::V,trăi,күнелту
1185,leben::V,trăi,күн көру
1186,leben::V,trăi,тіршілік ету
1187,geboren werden::V,se naște,туу
1188,atmen::V,respira,дем алу
1189,atmen::V,respira,ауа жұту
1190,trinken::V,bea,ішу
1191,trinken::V,bea,ұрттау
1192,essen::V,mânca,жеу
1193,essen::V,mânca,тамақтану
1194,schlucken::V,înghiți,жұту
1195,müde werden::V,se obosi,болдыру
1196,einschlafen::V,adormi,үйыктап калу
1197,schlafen::V,dormi,ұйықтау
1198,aufwachen::V,se deștepta,ояну
1199,aufstehen::V,fi se scula,ояну
1200,sich erholen::V,se relaxa,тынығу
1201,sich erholen::V,se destinde,тынығу
1202,krank werden::V,se îmbolnăvi,кеселдену
1203,krank werden::V,se îmbolnăvi,сырқаттану
1204,krank werden::V,se îmbolnăvi,ауырып қалу
1205,krank werden::V,se îmbolnăvi,ауыра бастау
1206,krank werden::V,se îmbolnăvi,кеселге ұшырау
1207,krank werden::V,se îmbolnăvi,сырқаттанып қалу
1208,krank sein::V,zăcea,ауыру
1209,krank sein::V,zăcea,сырқаттану
1210,krank sein::V,fi bolnav,ауыру
1211,krank sein::V,fi bolnav,сырқаттану
1212,schmerzen::V,durea,ауырады
1213,husten::V,tuși,жөтелу
1214,genesen::V,se însănătoși,айығу
1215,sterben::V,muri,өлу
1216,sterben::V,muri,қайтыс
1217,sterben::V,muri,жантапсыру
1218,umkommen::V,pieri,өлу
1219,umkommen::V,pieri,қаза табу
1220,sich bewegen::V,se mișca,жылжу
1221,sich rühren::V,se mișca,қыбырлау
1222,sich erheben::V,se ridica,тұру
1223,sich setzen::V,lua loc,отыру
1224,sich setzen::V,se așeza,отыру
1225,hinfallen::V,cădea jos,жығылу
1226,laufen::V,merge,жояу жүру
1227,laufen::V,merge pe jos,жояу жүру
1228,schreiten::V,păși,кадамдау
1229,spazierengehen::V,se plimba,қыдыру
1230,eilen::V,fi se grăbi,асығу
1231,eilen::V,fi se grăbi,жеделдену
1232,eilen::V,fi se grăbi,жедепдеу
1233,sich beeilen::V,se grăbi,асығу
1234,sich beeilen::V,se grăbi,жеделдену
1235,sausen::V,țâșni,заулау
1236,rennen::V,fugi,жүгіру
1237,rennen::V,alerga,жүгіру
1238,springen::V,sări,секіру
1239,klettern::V,urca,өрмелеп шығу
1240,klettern::V,se cățăra,өрмелеп шығу
1241,schaukeln::V,legăna,тербелу
1242,kriechen::V,se târî,еңбектеу
1243,schwimmen::V,înota,жүзу
1244,schwimmen::V,înota,малту
1245,schwimmen::V,înota,қалықтау
1246,tauchen::V,se scufunda,сүңгу
1247,rudern::V,vâsli,есу
1248,rudern::V,lopăta,есу
1249,fahren::V,merge,бару
1250,fliegen::V,zbura,ұшу
1251,gehen::V,merge,бару
1252,weggehen::V,se duce,кету
1253,abfahren::V,pleca,жөнелу
1254,anhalten::V,se opri,тоқтау
1255,hineingehen::V,intra,кіру
1256,eintreten::V,intra,ену
1257,kommen::V,veni,жету
1258,ankommen::V,sosi,келу
1259,ankommen::V,ajunge,келу
1260,zurückkommen::V,se întoarce,қайту
1261,bleiben::V,rămâne,қалу
1262,warten::V,aștepta,тосу
1263,erwarten::V,aștepta,күту
1264,suchen::V,căuta,іздеу
1265,finden::V,găsi,табу
1266,versuchen::V,încerca,талпыну
1267,vorbereiten::V,pregăti,әзірлеу
1268,lieben::V,iubi,сүю
1269,mögen::V,plăcea a,жарату
1270,mögen::V,plăcea a,жақсы_көру
1271,lachen::V,râde,күлу
1272,lachen::V,râde,күлісу
1273,rühren::V,mișca,көңілін бұзу
1274,rühren::V,înduioșa,көңілін бұзу
1275,weinen::V,plânge,жылау
1276,schimpfen::V,înjura,ақырып-бақыру
1277,sich ärgern::V,se supăra,ашулану
1278,sich fürchten::V,se teme,сескену
1279,sich fürchten::V,fi teamă a,сескену
1280,fürchten::V,se teme de,қауіптену
1281,fürchten::V,se teme de,сақсыну
1282,fliehen::V,fugi,қашу
1283,fliehen::V,fugi,қашып кету
1284,flüchten::V,evada,қашу
1285,flüchten::V,evada,қашып кету
1286,sehen::V,vedea,көру
1287,anschauen::V,privi,назар салу
1288,ansehen::V,privi,тамашалау
1289,hören::V,auzi,есту
1290,zuhören::V,asculta,тыңдау
1291,zuhören::V,asculta,құлақ қою
1292,probieren::V,gusta,тату
1293,probieren::V,gusta,дәм тату
1294,riechen::V,mirosi,иіскеу
1295,fühlen::V,simți,сезу
1296,fühlen::V,simți,сезіну
1297,fühlen::V,resimți,сезу
1298,fühlen::V,resimți,сезіну
1299,scheinen::V,părea,болып көріну
1300,zu sehen sein::V,se vedea,көріну
1301,vernehmen::V,auzi,есту
1302,vernehmen::V,auzi,есітіп қалу
1303,frieren::V,fi frig,тоңу
1304,frieren::V,fi frig,жаурау
1305,tun::V,face,ету
1306,tun::V,face,істеу
1307,können::V,ști,білу
1308,können::V,putea,білу
1309,wollen::V,dori,қалау
1310,anfangen::V,începe,бастау
1311,beenden::V,sfârși,бітіру
1312,beenden::V,sfârși,адақтау
1313,beenden::V,sfârși,тамамдау
1314,beenden::V,sfârși,аяқтап шығу
1315,beenden::V,termina,бітіру
1316,beenden::V,termina,адақтау
1317,beenden::V,termina,тамамдау
1318,beenden::V,termina,аяқтап шығу
1319,aufhören::V,înceta,доғару
1320,gelingen::V,reuși,жолы түсу
1321,gelingen::V,izbuti,жолы түсу
1322,geraten::V,reuși,калу
1323,öffnen::V,deschide,ашу
1324,öffnen::V,deschide,ашып қою
1325,schließen::V,închide,жабу
1326,stellen::V,pune,қою
1327,stellen::V,pune,қойдыру
1328,stellen::V,așeza,қою
1329,stellen::V,așeza,қойдыру
1330,setzen::V,pune,отырғызу
1331,setzen::V,așeza,отырғызу
1332,legen::V,pune,салу
1333,legen::V,pune,калау
1334,berühren::V,atinge,тию
1335,verbinden::V,lega,байлап алу
1336,verbinden::V,lega,сабақтастыру
1337,bedecken::V,acoperi,бүркеу
1338,aufhängen::V,atârna,ілу
1339,aufhängen::V,atârna,асып қою
1340,aufhängen::V,spânzura,ілу
1341,aufhängen::V,spânzura,асып қою
1342,anzünden::V,aprinde,тұтату
1343,aufheben::V,ridica,көтеру
1344,aufheben::V,lua de jos,көтеру
1345,zurücklassen::V,lăsa,қалдыру
1346,zurücklassen::V,lăsa în urmă,қалдыру
1347,verlieren::V,pierde,жоғалту
1348,fallen lassen::V,scăpa,құлатып алу
1349,fallen lassen::V,scăpa,қолдан түсіріп алу
1350,fallen lassen::V,arunca,құлатып алу
1351,fallen lassen::V,arunca,қолдан түсіріп алу
1352,machen::V,face,ету
1353,machen::V,face,жасау
1354,machen::V,face,жасап шығару
1355,herstellen::V,fabrica,жасап шығару
1356,herstellen::V,confecționa,жасап шығару
1357,bauen::V,clădi,тұрғызу
1358,bauen::V,construi,тұрғызу
1359,reparieren::V,repara,оңдау
1360,verbessern::V,ameliora,дұрыстау
1361,verbessern::V,îmbunătăți,дұрыстау
1362,ändern::V,schimba,өзгерту
1363,ändern::V,modifica,өзгерту
1364,graben::V,săpa,үңгу
1365,beugen::V,curba,буғу
1366,biegen::V,îndoi,ию
1367,biegen::V,îndoi,майыстыру
1368,biegen::V,încovoia,ию
1369,biegen::V,încovoia,майыстыру
1370,drehen::V,învârti,айналдыру
1371,wenden::V,întoarce,екінші жағын айналдыру
1372,umdrehen::V,învârti,бұру
1373,umdrehen::V,întoarce,бұру
1374,heben::V,ridica,көтеру
1375,hochheben::V,ridica,жоғарылату
1376,hochheben::V,ridica,көтеру
1377,ergreifen::V,lua,бас_салу
1378,ergreifen::V,lua,шап_беріп_ұстап_алу
1379,ergreifen::V,lua,шап_беру
1380,ergreifen::V,lua,шап_ете_түсу
1381,ergreifen::V,apuca,бас_салу
1382,ergreifen::V,apuca,шап_беріп_ұстап_алу
1383,ergreifen::V,apuca,шап_беру
1384,ergreifen::V,apuca,шап_ете_түсу
1385,halten::V,ține,тұту
1386,halten::V,ține,ұстау
1387,drücken::V,apăsa,басу
1388,drücken::V,strânge,басу
1389,schieben::V,împinge,итеру
1390,kratzen::V,zgâria,қыру
1391,lecken::V,linge,жалау
1392,beißen::V,mușca,қабу
1393,beißen::V,mușca,тістеу
1394,beißen::V,mușca,қауып алу
1395,abreißen::V,rupe,үзу
1396,abreißen::V,smulge,үзу
1397,abschneiden::V,scurta,қырқу
1398,binden::V,lega,байланыстыру
1399,binden::V,lega,байлап_алу
1400,binden::V,lega,байластыру
1401,binden::V,lega,байлау
1402,binden::V,lega,буу
1403,binden::V,lega,матау
1404,binden::V,lega,сабақтастыру
1405,binden::V,lega,ұштастыру
1406,stecken::V,pune,сұғу
1407,brechen::V,rupe,сындыру
1408,brechen::V,frânge,сындыру
1409,klopfen::V,ciocăni,қағу
1410,hauen::V,lovi,соғу
1411,kleben::V,lipi,желімдеу
1412,reiben::V,freca,үйкеу
1413,reiben::V,fricționa,үйкеу
1414,streichen::V,unge,сүйкеу
1415,schleifen::V,ascuți,егеу
1416,schleifen::V,ascuți,қайрау
1417,schleifen::V,ascuți,егеулеу
1418,schneiden::V,tăia,кесу
1419,rütteln::V,zgâlțâi,қозғау
1420,rütteln::V,zgâlțâi,жұлмалау
1421,schütteln::V,scutura,дірілдету
1422,schütteln::V,scutura,селкілдету
1423,schwenken::V,agita,бұлғау
1424,schwenken::V,agita,сермеу
1425,schütten::V,vărsa,құю
1426,füllen::V,umple,толтыру
1427,einwickeln::V,înveli,орау
1428,einwickeln::V,înfășura,орау
1429,tragen::V,căra,алып жүру
1430,schleppen::V,târî,тарту
1431,ziehen::V,trage,тарту
1432,aufbewahren::V,păstra,сақтау
1433,aufbewahren::V,conserva,сақтау
1434,werfen::V,arunca,лақтыру
1435,fangen::V,prinde,қармау
1436,fangen::V,prinde,қағып алу
1437,packen::V,apuca,шап беру
1438,packen::V,apuca,шап ете түсу
1439,packen::V,apuca,шап беріп ұстап алу
1440,verstecken::V,ascunde,тығу
1441,verstecken::V,ascunde,жасыру
1442,teilen::V,împărți,бөлу
1443,schicken::V,trimite,жіберу
1444,bringen::V,aduce,әкелу
1445,bringen::V,aduce,алып келу
1446,hinzufügen::V,adăuga,қосу
1447,hinzufügen::V,adăuga,үстеу
1448,bekommen::V,obține,алу
1449,bekommen::V,dobândi,алу
1450,erhalten::V,primi,алмақ
1451,erhalten::V,căpăta,алмақ
1452,nehmen::V,lua,алу
1453,nehmen::V,lua,алмақ
1454,wählen::V,opta,таңдау
1455,wählen::V,alege,таңдау
1456,auswählen::V,selecta,екшеу
1457,auswählen::V,selecta,саралау
1458,auswählen::V,selecta,сұрыптау
1459,auswählen::V,selecta,сайлап алу
1460,bewahren::V,păstra,сақтау
1461,behindern::V,stingheri,оралғы болу
1462,verderben::V,strica,бүлдіру
1463,beschädigen::V,strica,бұзу
1464,zerbrechen::V,rupe,уату
1465,zerbrechen::V,frânge,уату
1466,zerreißen::V,rupe,жырту
1467,zerreißen::V,sfâșia,жырту
1468,zerstören::V,distruge,қирату
1469,zerstören::V,distruge,талқандау
1470,verbrennen::V,arde,өртеу
1471,verbrennen::V,arde,жандыру
1472,verbrennen::V,arde,өртеп жіберу
1473,verbrennen::V,arde,жандырып жіберу
1474,verbrennen::V,incendia,өртеу
1475,verbrennen::V,incendia,жандыру
1476,verbrennen::V,incendia,өртеп жіберу
1477,verbrennen::V,incendia,жандырып жіберу
1478,geben::V,da,беру
1479,reichen::V,întinde,беру
1480,schenken::V,dărui,тарту
1481,versprechen::V,făgădui,уәде беру
1482,wünschen::V,ura,тілеу
1483,loben::V,lăuda,мақтау
1484,loben::V,lăuda,дәріптеу
1485,küssen::V,săruta,сүю
1486,wiegen::V,legăna,тербеу
1487,zudecken::V,acoperi,бүркеу
1488,wecken::V,trezi,ояту
1489,wecken::V,deștepta,ояту
1490,zeigen::V,arăta,көрсету
1491,führen::V,călăuzi,ерту
1492,führen::V,călăuzi,жетектеу
1493,lehren::V,preda,оқыту
1494,lehren::V,învăța,оқыту
1495,unterrichten::V,învăța,оқыту
1496,unterrichten::V,instrui,оқыту
1497,aufziehen::V,crește,бағу
1498,leiten::V,duce,басқару
1499,leiten::V,duce,жетекшілік ету
1500,leiten::V,conduce,басқару
1501,leiten::V,conduce,жетекшілік ету
1502,antreiben::V,împinge,асықтыру
1503,antreiben::V,încuraja,асықтыру
1504,lassen::V,pune pe să,-ткізу
1505,lassen::V,pune pe să,мәжбүр ету
1506,einladen::V,invita,шақыру
1507,vereinigen::V,uni,біріктіру
1508,vereinigen::V,uni,біріктіріп қою
1509,vereinigen::V,întruni,біріктіру
1510,vereinigen::V,întruni,біріктіріп қою
1511,besuchen::V,vizita,кіріп шығу
1512,besuchen::V,vizita,барып шығу
1513,besuchen::V,face o vizită,кіріп шығу
1514,besuchen::V,face o vizită,барып шығу
1515,treffen::V,întâlni,кездесу
1516,sich versammeln::V,se aduna,топталу
1517,spielen::V,se juca,ойнау
1518,singen::V,cânta,сайрау
1519,tanzen::V,dansa,билеу
1520,sich trennen::V,se separa,айрылысу
1521,sich trennen::V,se despărți,айрылысу
1522,verlassen::V,părăsi,тастау
1523,verlassen::V,abandona,тастау
1524,retten::V,salva,құтқару
1525,bewachen::V,păzi,күзету
1526,schützen::V,ocroti,жақтау
1527,schützen::V,ocroti,жақтасу
1528,schützen::V,proteja,жақтау
1529,schützen::V,proteja,жақтасу
1530,verteidigen::V,apăra,қорғау
1531,sich schlagen::V,se bate,алысу
1532,schießen::V,trage,ату
1533,siegen::V,birui,жеңу
1534,siegen::V,învinge,жеңу
1535,ärgern::V,supăra,ашуландыру
1536,schlagen::V,lovi,ұру
1537,treten::V,călca,тебу
1538,stechen::V,înțepa,шаншу
1539,stechen::V,împunge,шаншу
1540,stoßen::V,împinge,түрту
1541,stehlen::V,fura,ұрлау
1542,stören::V,deranja,кесірлен
1543,belästigen::V,importuna,мазасын алу
1544,verbergen::V,ascunde,сездірмеу
1545,täuschen::V,amăgi,жалған айту
1546,betrügen::V,înșela,алдау
1547,betrügen::V,înșela,алдап кету
1548,betrügen::V,înșela,ақымақ қылу
1549,töten::V,omorî,құрту
1550,töten::V,omorî,өлтіру
1551,wohnen::V,sta,мекендеу
1552,wohnen::V,sta,өмір сүру
