,Concept_ID,kl,fi
737,hungrig::A,perlilerpoq,nälkäinen
738,krank::A,napparsimavoq,sairas
739,traurig::A,aliasuppoq,surullinen
740,traurig::A,aliasuppoq,murheellinen
741,lebendig::A,uumavoq,elävä
742,gut::A,ajunngilaq,hyvä
743,schlecht::A,sualuppoq,paha
744,schlecht::A,sualuppoq,huono
745,richtig::A,iluarpoq,oikea
746,schlimm::A,amiilaarnarpoq,paha
747,wahr::A,ilumoorpoq,tosi
748,alt::A,pisoqaq,vanha
749,neu::A,nutaavoq,uusi
750,alt[Lebewesen]::A,utoqqaq,vanha
751,jung::A,inuusuppoq,nuori
752,jung::A,kingulliarsuk,nuori
753,arm::A,piillasoq,köyhä
754,arm::A,piitsuuvoq,köyhä
755,reich::A,pisuuvoq,rikas
756,berühmt::A,tusaamasaq,kuuluisa
757,fremd::A,ajasoornarpoq,vieras
758,verschieden::A,allatut,eri
759,verschieden::A,allatut,erilainen
760,verschieden::A,tamalaat,eri
761,verschieden::A,tamalaat,erilainen
762,nah::A,qanippoq,läheinen
763,fern::A,ungasippoq,etäinen
764,linker::A,saamerleq,vasen
765,rechter::A,innarluissut,oikea
766,erster::A,siulleq,ensimmäinen
767,zweiter::A,qataatsup tullia,toinen
768,dritter::A,pingajorarterut,kolmas
769,letzter::A,kingulleq,viimeinen
770,allein::ADV,kisimiippoq,yksin
771,auf einmal::ADV,tassanngaannaq,yhdellä kertaa
772,zusammen::ADV,attaasa,yhdessä
773,zusammen::ADV,attarmik,yhdessä
774,lange::ADV,akuni,kauan
775,lange::ADV,akuni,pitkään
776,plötzlich::ADV,tassanngaannaq,äkkiä
777,sofort::ADV,erniinnaq,heti
778,später::ADV,kingorna,myöhemmin
779,jetzt::ADV,maanna,nyt
780,jetzt::ADV,massakkut,nyt
781,heute::ADV,ullumi,tänään
782,morgen::ADV,aqagu,huomenna
783,bald::ADV,erniinnaq,pian
784,dann::ADV,taava,sitten
785,gestern::ADV,ippassaq,eilen
786,einst::ADV,ataatsimik,aikanaan
787,einst::ADV,ilaanni,aikanaan
788,damals::ADV,taamani,silloin
789,damals::ADV,taamani,siihen aikaan
790,damals::ADV,taamanikkut,silloin
791,damals::ADV,taamanikkut,siihen aikaan
792,damals::ADV,taassumuunakkut,silloin
793,damals::ADV,taassumuunakkut,siihen aikaan
794,danach::ADV,taava,sen jälkeen
795,vorher::ADV,siornagut,ennen
796,einmal::ADV,ilaanni,kerran
797,einmal::ADV,ataatsimik,kerran
798,manchmal::ADV,qaqutigu,joskus
799,manchmal::ADV,qaqutigut,joskus
800,oft::ADV,akulikitsumik,usein
801,immer::ADV,tamatigut,aina
802,hier::ADV,maani,tässä
803,hier::ADV,maani,täällä
804,hierhin::ADV,maani,tähän
805,dorthin::ADV,ikuuna,sinne
806,dorthin::ADV,ikuuna,tuonne
807,geradeaus::ADV,narlumut,suoraan
808,vorwärts::ADV,pilangavoc,eteenpäin
809,rückwärts::ADV,kingumut,taaksepäin
810,rückwärts::ADV,tunumut or tunummut,taaksepäin
811,zurück::ADV,kingumut,takaisin
812,zurück::ADV,tunumut or tunummut,takaisin
813,unten::ADV,kana,alhaalla
814,hinab::ADV,qiviu,alas
815,überall::ADV,tamaginni,kaikkialla
816,überall::ADV,tamani tamaani,kaikkialla
817,kaum::ADV,qaqutigorsuaq,tuskin
818,sehr::ADV,assut,kovin
819,sehr::ADV,assut,oikein
820,noch::ADV,qeratavoq,vielä
821,schon::ADV,taava-una,jo
822,wieder::ADV,kingumut,taas
823,wieder::ADV,kingumut,jälleen
824,vergebens::ADV,angiluk,turhaan
825,dies::PRN,manna,tämä
826,dies::PRN,matuma,tämä
827,das::PRN,ua,se
828,ich::PRN,uanga,minä
829,du::PRN,illit,sinä
830,er::PRN,una,hän
831,wir::PRN,uagut,me
832,ihr::PRN,ilissi,te
833,sie::PRN,uku,he
834,was::FPRN,aat?,mikä
835,wer::FPRN,kikkut,ken
836,wer::FPRN,kikkut,kuka
837,wo::FADV,sumi,missä
838,wohin::FADV,sumut,mihin
839,wie::FADV,qanoq,miten
840,wie::FADV,qanoq,kuinka
841,warum::FADV,sooq,miksi
842,wieviel::FNUM,qassit,paljonko
843,wieviel::FNUM,qassit,kuinka paljon
844,wieviel::FNUM,qanoq atsigisumik?,paljonko
845,wieviel::FNUM,qanoq atsigisumik?,kuinka paljon
846,eins::NUM,ataaseq,yksi
847,zwei::NUM,marluk,kaksi
848,drei::NUM,pingasut,kolme
849,vier::NUM,sisamat,neljä
850,vier::NUM,qajuusat,neljä
851,fünf::NUM,tallimat,viisi
852,sechs::NUM,arfineq,kuusi
853,sechs::NUM,arfinillit,kuusi
854,sieben::NUM,arfineq-marluk,seitsemän
855,acht::NUM,arfineq pingasut,kahdeksan
856,neun::NUM,qulingiluat,yhdeksän
857,neun::NUM,arfineq sisamat,yhdeksän
858,zehn::NUM,qulit,kymmenen
859,elf::NUM,aqqaneq,yksitoista
860,zwölf::NUM,aqqaneq-marluk,kaksitoista
861,zwanzig::NUM,tyve,kaksikymmentä
862,dreißig::NUM,tredive,kolmekymmentä
863,dreißig::NUM,pingasunik qulillit,kolmekymmentä
864,vierzig::NUM,fyrre,neljäkymmentä
865,fünfzig::NUM,halvtreds,viisikymmentä
866,fünfzig::NUM,tallimanik qulillit,viisikymmentä
867,sechzig::NUM,tres,kuusikymmentä
868,siebzig::NUM,halvfjerds,seitsemänkymmentä
869,achtzig::NUM,firs,kahdeksankymmentä
870,neunzig::NUM,halvfems,yhdeksänkymmentä
871,hundert::NUM,et hundrede,sata
872,tausend::NUM,et tusinde,tuhat
873,und::CNJ,aamma,ja
874,oder::CNJ,imalluunnit,tai
875,stehen::V,sikingavoq,seisoa
876,sitzen::V,ingippoq,istua
877,liegen::V,nalavoq,maata
878,liegen::V,aqupivoq,maata
879,hängen::V,nivinngarpaa,riippua
880,werden::V,pinngorpoq,tulla
881,werden::V,pinngorpoq,joutua
882,passieren::V,pivoq,sattua
883,passieren::V,pivoq,tapahtua
884,beginnen::V,aallarnerpaa,alkaa
885,enden::V,naggaserpaa,loppua
886,enden::V,naggaserpaa,päättyä
887,wechseln::V,immikkut ilivoq,vaihtua
888,wechseln::V,immikkut ilivoq,vaihdella
889,untergehen[Sonne]::V,ilioqqaasoq,laskea
890,scheinen[Sonne]::V,qinnorpoq,paistaa
891,scheinen[Sonne]::V,qinngorpoq,paistaa
892,donnern::V,kalleq,jyristä
893,wehen::V,timmivoq,tuulla
894,wehen::V,timmivoq,puhaltaa
895,sich drehen::V,ipippaa,pyöriä
896,schwanken::V,aalavoq,horjua
897,schwingen::V,issakajaat or issakatsiaarut,heilua
898,schwingen::V,issakajaat or issakatsiaarut,värähdellä
899,fallen::V,quasivaa,pudota
900,fallen::V,quasivaa,langeta
901,brennen::V,seerpoq,palaa
902,brennen::V,uuppaa,palaa
903,rauchen::V,pujoorpoq,savuta
904,regnen::V,siallerpoq,sataa
905,gefrieren::V,qiulerpoq,jäätyä
906,tauen::V,aappoq,sulaa
907,schmelzen::V,aappoq,sulaa
908,schmelzen::V,aatsippaa,sulaa
909,trocknen::V,panerserpaa,kuivua
910,sieden::V,qalappoq,kiehua
911,reißen::V,qulli,revetä
912,reißen::V,alittorpaa,revetä
913,reißen::V,kimillanneq,revetä
914,versinken::V,kivivaa,upota
915,versinken::V,kivivaa,vajota
916,versinken::V,apparpoq,upota
917,versinken::V,apparpoq,vajota
918,vergehen::V,qaangerpaa,kulua
919,vergehen::V,sarsuppoq,kulua
920,erscheinen::V,takutippoq,ilmestyä
921,sinken::V,kivivaa,vajota
922,sinken::V,apparpoq,vajota
923,abnehmen::V,ikillipput,vähetä
924,zunehmen::V,allisippaa,kasvaa
925,zunehmen::V,allisippaa,lisääntyä
926,steigen::V,allisippaa,nousta
927,wachsen::V,allivoq,kasvaa
928,glänzen::V,qinngorpoq,kiiltää
929,glänzen::V,qinnorpoq,kiiltää
930,funkeln::V,uisorilavoq,kipinöidä
931,läuten::V,avilualaarpoq,soida
932,klingeln::V,aviluarpoq,soida
933,klingeln::V,aviluarpaluppoq,soida
934,brausen::V,ittuk,kohista
935,brausen::V,ittuppoq,kohista
936,brausen::V,ittuppaluppoq,kohista
937,bellen::V,qiluppoq,haukkua
938,heulen::V,maarpoq,ulvoa
939,heulen::V,maalavoq,ulvoa
940,heulen::V,miaggoorpoq,ulvoa
941,blasen::V,aporneq,puhaltaa
942,pfeifen::V,siggartartitsivoq,viheltää
943,pfeifen::V,siorsulavoq,viheltää
944,schreien::V,suaarpoq,kirkua
945,stöhnen::V,nipiliorpoq,voihkia
946,stöhnen::V,nipilliorpoq,voihkia
947,zittern::V,qarsulivik,vapista
948,leben::V,inuuvoq,elää
949,geboren werden::V,inuuvoq,syntyä
950,geboren werden::V,inunngorpoq,syntyä
951,atmen::V,anersaarpoq,hengittää
952,trinken::V,imerpoq,juoda
953,essen::V,tamorpoq,syödä
954,schlucken::V,tuluarnaq,niellä
955,einschlafen::V,sinippoq,uinahtaa
956,schlafen::V,sinik,maata
957,schlafen::V,sinik,nukkua
958,aufwachen::V,iterpoq,herätä
959,aufwachen::V,eqqumavoq,herätä
960,aufstehen::V,makippoq,nousta
961,aufstehen::V,makippoq,nousta ylös
962,sich erholen::V,qasuerserpoq,levätä
963,schmerzen::V,anneraa,särkeä
964,schmerzen::V,anneraa,kivistää
965,schmerzen::V,annernarpoq,särkeä
966,schmerzen::V,annernarpoq,kivistää
967,husten::V,quersorpoq,yskiä
968,genesen::V,ajunngissivoq,toipua
969,genesen::V,ilisimmarpoq,toipua
970,genesen::V,ilorrippoq,toipua
971,sterben::V,toquvoq,kuolla
972,sich bewegen::V,ingerlavoq,liikkua
973,sich setzen::V,ingippoq,istuutua
974,laufen::V,arpappoq,kävellä
975,schreiten::V,ingerlavoq,astua
976,schreiten::V,ingerlavoq,astella
977,spazierengehen::V,utertakajaarpoq,kävellä
978,spazierengehen::V,utertakattajaarpoq,kävellä
979,eilen::V,qaa qaa,kiirehtiä
980,eilen::V,qiilasaarpoq,kiirehtiä
981,eilen::V,ingerlasaarpaa,kiirehtiä
982,sich beeilen::V,tuaviorpoq,kiirehtiä
983,sich beeilen::V,tuaviorpoq,olla kiireissään
984,sausen::V,uiguut,rynnätä
985,sausen::V,uiguut,viilettää
986,rennen::V,igivoq,juosta
987,springen::V,upernassaq,hypätä
988,klettern::V,pilaakkeerpoq,kiivetä
989,schaukeln::V,aalavoq,kiikkua
990,schwimmen::V,naluppoq,uida
991,tauchen::V,allorpoq,sukeltaa
992,rudern::V,ipuppaa,soutaa
993,fahren::V,qimusserpoq,ajaa
994,fahren::V,qimusserpoq,kulkea
995,fliegen::V,timmivoq,lentää
996,weggehen::V,piiarpoq,lähteä
997,weggehen::V,piiarpoq,poistua
998,anhalten::V,unitsippaa,pysähtyä
999,anhalten::V,unitsippaa,seisahtua
1000,hineingehen::V,timaappaa,mennä sisään
1001,eintreten::V,allattorpaa,astua sisään
1002,kommen::V,qaa-,tulla
1003,kommen::V,pivaa,tulla
1004,ankommen::V,tikippoq,saapua
1005,zurückkommen::V,angerlarpoq,palata
1006,bleiben::V,uninngavoq,jäädä
1007,bleiben::V,uninngavoq,viipyä
1008,warten::V,paavoq,odottaa
1009,warten::V,utaqqivoq,odottaa
1010,suchen::V,nivivaa,etsiä
1011,finden::V,nanivaa,löytää
1012,versuchen::V,uuppaa,yrittää
1013,versuchen::V,ussersarpaa,yrittää
1014,vorbereiten::V,piareersarpaa,valmistaa
1015,lieben::V,asavaa,pitää
1016,lieben::V,asavaa,rakastaa
1017,mögen::V,akaaraa,pitää
1018,mögen::V,akaaraa,tykätä
1019,rühren::V,qeerlerpaa,liikuttaa
1020,weinen::V,qiavoq,itkeä
1021,schimpfen::V,qatimaarpoq,haukkua
1022,sich ärgern::V,ugguutigaa,suuttua
1023,sich fürchten::V,eqqanaarpoq,pelätä
1024,fürchten::V,ersigaa,pelätä
1025,fliehen::V,qimaavoq,paeta
1026,flüchten::V,allikarfigaa,paeta
1027,sehen::V,isigaa,nähdä
1028,ansehen::V,alaatsinaappaa,katsoa
1029,hören::V,tusarpaa,kuulla
1030,zuhören::V,naalappoq,kuunnella
1031,riechen::V,tipippoq,haistaa
1032,fühlen::V,misigaa,tuntea
1033,scheinen::V,takutippoq,tuntua
1034,frieren::V,qiiavoq,palella
1035,tun::V,iliorpoq,tehdä
1036,wollen::V,piumavaa,tahtoa
1037,anfangen::V,pilerpoq,ruveta
1038,anfangen::V,pilerpoq,aloittaa
1039,beenden::V,naggaserpaa,lopettaa
1040,aufhören::V,naammatsippaa,loppua
1041,öffnen::V,ammarpaa,avata
1042,öffnen::V,ammarpaa,aukaista
1043,schließen::V,matuaa,sulkea
1044,stellen::V,ilivaa,panna
1045,stellen::V,ilivaa,asettaa
1046,stellen::V,iliorarpai,panna
1047,stellen::V,iliorarpai,asettaa
1048,stellen::V,ilioqqarpai,panna
1049,stellen::V,ilioqqarpai,asettaa
1050,setzen::V,iliorarpai,panna
1051,setzen::V,iliorarpai,istuttaa
1052,setzen::V,ilioqqarpai,panna
1053,setzen::V,ilioqqarpai,istuttaa
1054,legen::V,ilivaa,panna
1055,legen::V,ilivaa,asettaa
1056,berühren::V,attorpaa,koskea
1057,berühren::V,attorpaa,koskettaa
1058,verbinden::V,taperserpaa,liittää
1059,verbinden::V,taperserpaa,yhdistää
1060,bedecken::V,iikkerpaa,kattaa
1061,bedecken::V,iikkerpaa,peittää
1062,bedecken::V,iikkersorpaa,kattaa
1063,bedecken::V,iikkersorpaa,peittää
1064,aufhängen::V,inivaa,ripustaa
1065,aufhängen::V,iniorarpai,ripustaa
1066,anzünden::V,saggaavoq,sytyttää
1067,aufheben::V,allisippaa,ylös nostaa
1068,aufheben::V,allisippaa,nostaa
1069,zurücklassen::V,aallarpoq,jättää
1070,verlieren::V,annaavaa,kadottaa
1071,fallen lassen::V,nakkaavaa,pudottaa
1072,machen::V,iliorpoq,tehdä
1073,herstellen::V,anillatsippaa,tuottaa
1074,herstellen::V,anillatsippaa,valmistaa
1075,bauen::V,marrarterpaa,rakentaa
1076,reparieren::V,iluarsaappaa,korjata
1077,verbessern::V,naqqippaa,parantaa
1078,graben::V,assappaa,kaivaa
1079,beugen::V,qappappoq,taivuttaa
1080,biegen::V,qappappoq,taivuttaa
1081,wenden::V,assappaa,kääntää
1082,wenden::V,assakarpoq,kääntää
1083,umdrehen::V,assakartippaa,kääntää
1084,heben::V,kivippaa,nostaa
1085,heben::V,kivippaa,kohottaa
1086,hochheben::V,kissumiarpaa,nostaa
1087,ergreifen::V,isaappaa,tarttua
1088,ergreifen::V,isaguppaa,tarttua
1089,halten::V,minarpaa,pitää
1090,drücken::V,naqittaat,painaa
1091,drücken::V,naqittaat,puristaa
1092,kratzen::V,qitsuppaa,raapia
1093,lecken::V,aluppaa,nuolla
1094,beißen::V,kiivaa,purra
1095,abreißen::V,aqqarpaa,repiä
1096,abreißen::V,isaterpaa,repiä
1097,abschneiden::V,kipivaa,leikata poikki
1098,abschneiden::V,kipivaa,leikata
1099,binden::V,kakkersarpaa,sitoa
1100,stecken::V,kussunneq,pistää
1101,brechen::V,nallorpaa,murtaa
1102,klopfen::V,pattappaa,koputtaa
1103,klopfen::V,pattappaa,kolkuttaa
1104,hauen::V,aqivaa,lyödä
1105,kleben::V,qaappoq,liimata
1106,reiben::V,tagiarpaa,hieroa
1107,reiben::V,tagiarpaa,hangata
1108,reiben::V,tangiarpaa,hieroa
1109,reiben::V,tangiarpaa,hangata
1110,streichen::V,erlerpoq,sivellä
1111,schleifen::V,sequppaa,hioa
1112,schneiden::V,uullivoq,leikata
1113,schütteln::V,aalavoq,pudistaa
1114,schwenken::V,issarpoq,heiluttaa
1115,füllen::V,immerpaa,täyttää
1116,einwickeln::V,immoqquserpaa,kääriä
1117,tragen::V,maqippaa,kantaa
1118,tragen::V,assartorpoq,kantaa
1119,schleppen::V,assartorpoq,raahata
1120,ziehen::V,kalippaa,vetää
1121,ziehen::V,kalissarpoq,vetää
1122,aufbewahren::V,toqqorpaa,säilyttää
1123,werfen::V,kuivaa,viskata
1124,fangen::V,anguaa,napata
1125,fangen::V,anguaa,ottaa kiinni
1126,verstecken::V,anngigaa,kätkeä
1127,verstecken::V,anngigaa,piilottaa
1128,teilen::V,agguut,jakaa
1129,teilen::V,agguusersorpaa,jakaa
1130,schicken::V,nassiuppaa,lähettää
1131,bringen::V,aggiuppaa,viedä
1132,bringen::V,nassataraa,viedä
1133,bekommen::V,tiguaa,saada
1134,erhalten::V,tiguaa,saada
1135,nehmen::V,pivoq,ottaa
1136,nehmen::V,tiguaa,ottaa
1137,bewahren::V,sukkunik simerserpaa,säilyttää
1138,verderben::V,asiutippaa,pilata
1139,verderben::V,asiutippaa,turmella
1140,verderben::V,piuneerunnerit,pilata
1141,verderben::V,piuneerunnerit,turmella
1142,zerbrechen::V,ukuvoq,rikkoa
1143,zerreißen::V,tisavaa,repiä rikki
1144,zerreißen::V,tisavaa,repiä palasiksi
1145,zerreißen::V,alittorpaa,repiä rikki
1146,zerreißen::V,alittorpaa,repiä palasiksi
1147,zerstören::V,aserorpaa,hävittää
1148,verbrennen::V,seerpoq,polttaa
1149,geben::V,pivoq,antaa
1150,versprechen::V,neriorsorpaa,luvata
1151,wünschen::V,kissaat,toivottaa
1152,loben::V,nersorpaa,ylistää
1153,loben::V,nersornaat,ylistää
1154,küssen::V,kunippaa,suudella
1155,küssen::V,kunissorpaa,suudella
1156,zudecken::V,majorpaa,peittää
1157,wecken::V,itersarpaa,herättää
1158,zeigen::V,tikkuuppaa,näyttää
1159,zeigen::V,tikkuuppaa,osoittaa
1160,führen::V,tasissiuppaa,johdattaa
1161,führen::V,ilitsersorpaa,johdattaa
1162,führen::V,tasissersuuppaa,johdattaa
1163,lehren::V,ilinniartippaa,opettaa
1164,unterrichten::V,ajoqerpaa,opettaa
1165,unterrichten::V,ajoqersorpaa,opettaa
1166,unterrichten::V,ilinniartitsivoq,opettaa
1167,aufziehen::V,inororsarpaa,kasvattaa
1168,leiten::V,iluatsippaa,johtaa
1169,antreiben::V,ikusimmippaa,hoputtaa
1170,einladen::V,qaaqquaa,kutsua
1171,einladen::V,qaasarpaa,kutsua
1172,vereinigen::V,taperserpaa,yhdistää
1173,besuchen::V,tikeraarpaa,vierailla
1174,treffen::V,aporappaa,tavata
1175,sich versammeln::V,majorpoq,kokoontua
1176,spielen::V,pinnguarpoq,pelata
1177,spielen::V,pinnguarpoq,leikkiä
1178,singen::V,erinarsorpoq,laulaa
1179,tanzen::V,qitippoq,tanssia
1180,sich trennen::V,immikkoortippaa,erota
1181,retten::V,annaappaa,pelastaa
1182,schützen::V,eriagaa,suojella
1183,schützen::V,pineqartaalivaa,suojella
1184,schießen::V,aallaavaa,ampua
1185,schießen::V,piseriuppaa,ampua
1186,ärgern::V,ninngassarpaa,ärsyttää
1187,ärgern::V,ninngassaarpaa,ärsyttää
1188,schlagen::V,unatarpaa,lyödä
1189,treten::V,tukerpoq,potkaista
1190,stechen::V,iguppaa,pistää
1191,stechen::V,qasilippoq,pistää
1192,stoßen::V,ikuserpaa,sysätä
1193,stoßen::V,ikuserpaa,työntää
1194,stoßen::V,ikusimmippaa,sysätä
1195,stoßen::V,ikusimmippaa,työntää
1196,stehlen::V,tillippaa,varastaa
1197,stören::V,akornuserpaa,häiritä
1198,verbergen::V,anngigaa,kätkeä
1199,betrügen::V,peqquserluttuliorfigaa,pettää
1200,betrügen::V,peqquserluttuliorfigaa,petkuttaa
1201,töten::V,maappaa,tappaa
1202,töten::V,toquppaa,tappaa
1203,wohnen::V,najugaqarpoq,asua
1204,arbeiten::V,sulivoq,tehdä työtä
1205,arbeiten::V,sulivoq,työskennellä
1206,sammeln::V,katersorpai,koota
1207,sammeln::V,katersorpai,kerätä
1208,jagen::V,piniarpoq,metsästää
1209,fischen::V,aalisarpoq,kalastaa
1210,anbinden::V,qilerut,kytkeä
1211,anbinden::V,qilersorpaa,kytkeä
1212,anbinden::V,ungerlatserpaa,kytkeä
1213,füttern::V,nerlerpaa,ruokkia
1214,gießen::V,imerterpaa,kastella
1215,kochen::V,igavoq,keittää
1216,braten::V,siappaa,paistaa
1217,umrühren::V,qeerlerpaa,hämmentää
1218,färben::V,misuppaa,värjätä
1219,färben::V,misuppaa,värittää
1220,reinigen::V,sanniarpaa,puhdistaa
1221,waschen::V,asappaa,pestä
1222,abwischen::V,saligarpaa,pyyhkiä
1223,abwischen::V,saligartorpaa,pyyhkiä
1224,fegen::V,sanngiarpaa,pyyhkäistä
1225,baden::V,uffarpoq,kylpeä
1226,sich waschen::V,uffarpoq,peseytyä
1227,ausziehen::V,annoraajarpaa,riisua
1228,anziehen::V,ativaa,pukea ylleen
1229,anziehen::V,atitippaa,pukea ylleen
1230,sich anziehen::V,atisalersorpoq,pukeutua
1231,sagen::V,oqarpoq,sanoa
1232,sprechen::V,oqaluttarpoq,puhua
1233,reden::V,oqaluppoq,keskustella
1234,fragen::V,aperaa,kysyä
1235,bitten::V,aperaa,pyytää
1236,bitten::V,qinnuigaa,pyytää
1237,erzählen::V,oqaluttuaraa,kertoa
1238,mitteilen::V,oqalualaarpoq,ilmoittaa
1239,rufen::V,qaaqquaa,kutsua
1240,prahlen::V,oqqartuvoq,kerskailla
1241,prahlen::V,oqallortuvoq,kerskailla
1242,übersetzen::V,ikaarpoq,kääntää
1243,übersetzen::V,nutserpaa,kääntää
1244,denken::V,isumaqarpoq,miettiä
1245,denken::V,isumaqarpoq,ajatella
1246,glauben::V,upperaa,uskoa
1247,glauben::V,isumaqarpoq,uskoa
1248,erkennen::V,ilisaraa,tunnistaa
1249,verstehen::V,paasivaa,ymmärtää
1250,lernen::V,ilinniarpoq,oppia
1251,wissen::V,nalunngilaa,tietää
1252,sich erinnern an::V,eqqaavaa,muistaa
1253,vergessen::V,puiorpaa,unohtaa
1254,messen::V,ussersarpaa,mitata
1255,zählen::V,kisitsivoq,laskea
1256,rechnen::V,kisitsivoq,laskea
1257,lesen::V,atuarpoq,lukea
1258,malen::V,qalipappaa,maalata
1259,schreiben::V,allappoq,kirjoittaa
1260,kaufen::V,pisiaraa,ostaa
1261,verkaufen::V,akigaa,myydä
1262,bezahlen::V,akilerpaa,maksaa
1263,beherrschen::V,inappaa,hallita
1264,ertragen::V,ernertaaraa,kestää
1265,Nase::N,,nenä
1266,Schnurrbart::N,,viikset
1267,Fuß::N,,jalka
1268,Schlaf::N,,uni
1269,Strömung::N,,virtaus
1270,Moor::N,,räme
1271,Wald::N,,metsä
1272,Anhöhe::N,,mäki
1273,Anhöhe::N,,kumpare
1274,Gipfel::N,,laki
1275,Gipfel::N,,huippu
1276,Quelle::N,,lähde
1277,Festland::N,,manner
1278,Kiefer[Baum]::N,,mänty
1279,Kiefer[Baum]::N,,petäjä
1280,Pferd::N,,hevonen
1281,Elch::N,,hirvi
1282,Schwarm::N,,parvi
1283,Ente::N,,ankka
1284,Barsch::N,,ahven
1285,Hecht::N,,hauki
1286,Wurm::N,,mato
1287,Heu::N,,heinä
1288,Kummer::N,,suru
1289,Kummer::N,,murhe
1290,Gespräch::N,,puhelu
1291,Gespräch::N,,keskustelu
1292,Spiel::N,,peli
1293,Spiel::N,,leikki
1294,Gesellschaft::N,,seura
1295,Angelegenheit::N,,asia
1296,Anzahl::N,,lukumäärä
1297,Strich::N,,piirto
1298,Gegenstand::N,,kalu
1299,Gegenstand::N,,esine
1300,Höhe::N,,korkeus
1301,Lagerfeuer::N,,nuotio
1302,Gang::N,,kulku
1303,Gang::N,,käynti
1304,Heim::N,,koti
1305,Beutel::N,,pussi
1306,Eimer::N,,sanko
1307,Eimer::N,,ämpäri
1308,Sack::N,,säkki
1309,Brei::N,,puuro
1310,Leder::N,,nahka
1311,Gott::N,,jumala
1312,Reichtum::N,,rikkaus
1313,Staat::N,,valtio
1314,Gewalt::N,,väkivalta
1315,Bogen[Waffe]::N,,jousi
1316,Lüge::N,,valhe
1317,Schaden::N,,vaurio
1318,Schaden::N,,vahinko
1319,April::N,,huhtikuu
1320,frisch::A,,tuore
1321,lecker::A,,herkullinen
1322,sauer::A,,hapan
1323,bunt::A,,kirjava
1324,teuer::A,,kallis
1325,geschickt::A,,taitava
1326,nackt::A,,alaston
1327,ehemalig::A,,entinen
1328,ehemalig::A,,muinainen
1329,bekannt::A,,tuttu
1330,bekannt::A,,tunnettu
1331,anderer::A,,muu
1332,anderer::A,,toinen
1333,zuerst::ADV,,ensin
1334,zuerst::ADV,,ensiksi
1335,niemals::ADV,,ei koskaan
1336,von hier::ADV,,tästä
1337,von hier::ADV,,täältä
1338,dort::ADV,,siinä
1339,dort::ADV,,siellä
1340,oben::ADV,,ylhäällä
1341,hinauf::ADV,,ylös
1342,nicht::ADV,,ei
1343,ein wenig::ADV,,vähän
1344,so::ADV,,näin
1345,nur::ADV,,vain
1346,nur::ADV,,ainoastaan
1347,vor::PRP,,edessä
1348,hinter::PRP,,takana
1349,unter::PRP,,alla
1350,durch::PRP,,läpi
1351,durch::PRP,,kautta
1352,neben::PRP,,vieressä
1353,zwischen::PRP,,välillä
1354,wegen::PRP,,takia
1355,wegen::PRP,,vuoksi
1356,alles::PRN,,kaikki
1357,aufgehen[Sonne]::V,,nousta
1358,strömen::V,,virrata
1359,fließen::V,,valua
1360,fließen::V,,juosta
1361,faulen::V,,mädätä
1362,verfaulen::V,,mädätä
1363,verfaulen::V,,mädäntyä
1364,verschwinden::V,,kadota
1365,lärmen::V,,meluta
1366,klirren::V,,kalista
1367,rauschen::V,,kohista
1368,klingen::V,,soida
1369,müde werden::V,,uupua
1370,krank werden::V,,sairastua
1371,krank sein::V,,potea
1372,krank sein::V,,sairastaa
1373,umkommen::V,,saada surmansa
1374,umkommen::V,,kuolla
1375,sich rühren::V,,liikahtaa
1376,sich erheben::V,,nousta
1377,hinfallen::V,,kaatua
1378,kriechen::V,,ryömiä
1379,gehen::V,,käydä
1380,abfahren::V,,lähteä
1381,erwarten::V,,odottaa
1382,lachen::V,,nauraa
1383,anschauen::V,,katsoa
1384,probieren::V,,maistaa
1385,zu sehen sein::V,,näkyä
1386,vernehmen::V,,kuulla
1387,können::V,,osata
1388,gelingen::V,,onnistua
1389,geraten::V,,sujua
1390,geraten::V,,joutua
1391,ändern::V,,muuttaa
1392,drehen::V,,kääntää
1393,schieben::V,,työntää
1394,rütteln::V,,ravistaa
1395,schütten::V,,kaataa
1396,packen::V,,tarttua
1397,hinzufügen::V,,lisätä
1398,wählen::V,,valita
1399,auswählen::V,,valikoida
1400,behindern::V,,estää
1401,beschädigen::V,,vioittaa
1402,beschädigen::V,,vahingoittaa
1403,reichen::V,,ojentaa
1404,schenken::V,,lahjoittaa
1405,wiegen::V,,tuudittaa
1406,wiegen::V,,keinuttaa
1407,lassen::V,,antaa
1408,verlassen::V,,jättää
1409,bewachen::V,,vartioida
1410,verteidigen::V,,puolustaa
1411,sich schlagen::V,,tapella
1412,siegen::V,,voittaa
1413,belästigen::V,,häiritä
1414,täuschen::V,,harhauttaa
1415,pflücken::V,,poimia
1416,fassen::V,,pyydystää
1417,fassen::V,,saalistaa
1418,hüten::V,,paimentaa
1419,treiben::V,,ajaa
1420,melken::V,,lypsää
1421,hacken::V,,hakata
1422,reifen::V,,kypsyä
1423,zubereiten::V,,valmistaa
1424,backen::V,,leipoa
1425,stricken::V,,kutoa
1426,stricken::V,,neuloa
1427,nähen::V,,ommella
1428,spülen::V,,huuhtoa
1429,kehren::V,,lakaista
1430,kämmen::V,,kammata
1431,schmücken::V,,koristaa
1432,schmücken::V,,kaunistaa
1433,sich unterhalten::V,,jutella
1434,nennen::V,,kutsua
1435,nennen::V,,nimittää
1436,bemerken::V,,huomata
