,Concept_ID,ar,es
812,so::ADV,كذا,tan
813,so::ADV,كذلك,tan
814,noch::ADV,ما زال,aún
815,noch::ADV,ما زال,todavía
816,nur::ADV,فقط,solamente
817,schon::ADV,قد,ya
818,wieder::ADV,من جديد,de nuevo
819,wieder::ADV,مرة أخرى,de nuevo
820,vergebens::ADV,عبثا,en vano
821,vor::PRP,أمام,antes de
822,vor::PRP,أمام,delante de
823,hinter::PRP,خلف,tras
824,hinter::PRP,خلف,detrás de
825,hinter::PRP,وراء,tras
826,hinter::PRP,وراء,detrás de
827,unter::PRP,تحت,bajo
828,unter::PRP,تحت,debajo de
829,durch::PRP,عبر,por
830,durch::PRP,عبر,a través de
831,durch::PRP,خلال,por
832,durch::PRP,خلال,a través de
833,neben::PRP,جنب,al lado de
834,neben::PRP,بجانب,al lado de
835,zwischen::PRP,بين,entre
836,wegen::PRP,بسبب,por
837,wegen::PRP,بسبب,a causa de
838,dies::PRN,هذا,esto
839,das::PRN,ذلك,eso
840,das::PRN,ذلك,esto
841,alles::PRN,الكل,todo
842,ich::PRN,أنا,yo
843,du::PRN,أنت,tú
844,er::PRN,هو,él
845,wir::PRN,نحن,nosotros
846,ihr::PRN,أنتم,vosotros
847,ihr::PRN,أنتن,vosotros
848,sie::PRN,هم,ellos
849,sie::PRN,هن,ellos
850,was::FPRN,ما,qué
851,wer::FPRN,من,quién
852,wo::FADV,أين,dónde
853,wohin::FADV,إلى أين,adónde
854,wohin::FADV,إلى أين,hacia dónde
855,wie::FADV,كيف,cómo
856,warum::FADV,لماذا,por qué
857,wieviel::FNUM,كم,cuánto
858,eins::NUM,واحد,uno
859,zwei::NUM,اثنين,dos
860,drei::NUM,ثلاثة,tres
861,vier::NUM,أربعة,cuatro
862,fünf::NUM,خمسة,cinco
863,sechs::NUM,ستة,seis
864,sieben::NUM,سبعة,siete
865,acht::NUM,ثمانية,ocho
866,neun::NUM,تسعة,nueve
867,zehn::NUM,عشرة,diez
868,elf::NUM,أحد عشر,once
869,zwölf::NUM,اثنا عشر,doce
870,zwanzig::NUM,عشرون,veinte
871,dreißig::NUM,ثلاثون,treinta
872,vierzig::NUM,أربعون,cuarenta
873,fünfzig::NUM,خمسون,cincuenta
874,sechzig::NUM,ستون,sesenta
875,siebzig::NUM,سبعون,setenta
876,achtzig::NUM,ثمانون,ochenta
877,neunzig::NUM,تسعون,noventa
878,hundert::NUM,مئة,cien
879,hundert::NUM,مئة,ciento
880,tausend::NUM,ألف,mil
881,und::CNJ,و,y
882,oder::CNJ,أو,o
883,stehen::V,وقف,estar de pie
884,sitzen::V,جلس,estar sentado
885,liegen::V,رقد,yacer
886,liegen::V,رقد,estar acostado
887,hängen::V,تعلق,pender
888,werden::V,صار,hacerse
889,werden::V,أصبح,hacerse
890,passieren::V,حدث,suceder
891,beginnen::V,ابتدأ,iniciarse
892,beginnen::V,ابتدأ,principiar
893,enden::V,انتهى,acabar
894,enden::V,انتهى,terminar
895,wechseln::V,تغير,variar
896,wechseln::V,تغير,alternar
897,aufgehen[Sonne]::V,شرق,salir
898,untergehen[Sonne]::V,غرب,ponerse
899,untergehen[Sonne]::V,غرب,descender
900,scheinen[Sonne]::V,أضاء,brillar
901,donnern::V,رعد,tronar
902,wehen::V,هب,soplar
903,strömen::V,جرى,afluir
904,fließen::V,سال,fluir
905,fließen::V,سال,correr
906,sich drehen::V,دار,girar
907,schwanken::V,ترنح,vacilar
908,schwingen::V,ترجح,oscilar
909,fallen::V,سقط,caer
910,brennen::V,احترق,arder
911,brennen::V,احترق,quemar
912,rauchen::V,دخن,humear
913,rauchen::V,دخن,echar humo
914,regnen::V,أمطر,llover
915,gefrieren::V,تجمد,helarse
916,tauen::V,ذاب,deshelarse
917,schmelzen::V,ذاب,fundirse
918,schmelzen::V,ذاب,derretirse
919,trocknen::V,نشف,secarse
920,sieden::V,غلى,hervir
921,faulen::V,فسد,pudrirse
922,verfaulen::V,تعفن,pudrirse
923,reißen::V,انقطع,romperse
924,versinken::V,غرق,hundirse
925,vergehen::V,مضى,pasar
926,erscheinen::V,لاح,aparecer
927,erscheinen::V,ظهر,aparecer
928,verschwinden::V,غاب,desaparecer
929,sinken::V,هبط,bajar
930,abnehmen::V,نقص,decrecer
931,abnehmen::V,نقص,disminuir
932,zunehmen::V,ازداد,crecer
933,zunehmen::V,ازداد,aumentar
934,steigen::V,صعد,subir
935,steigen::V,صعد,ascender
936,steigen::V,ارتفع,subir
937,steigen::V,ارتفع,ascender
938,wachsen::V,نما,crecer
939,wachsen::V,نبت,crecer
940,glänzen::V,لمع,brillar
941,glänzen::V,لمع,resplandecer
942,funkeln::V,تلألأ,chispear
943,lärmen::V,ضج,hacer ruido
944,lärmen::V,صخب,hacer ruido
945,läuten::V,قرع,sonar
946,läuten::V,قرع,repicar
947,klingeln::V,دق,tocar el timbre
948,klirren::V,قعقع,tintinear
949,brausen::V,عج,zumbar
950,rauschen::V,حف,murmurar
951,klingen::V,رن,sonar
952,bellen::V,نبح,ladrar
953,heulen::V,عوى,ulular
954,blasen::V,نفخ,soplar
955,pfeifen::V,صفر,silbar
956,schreien::V,صرخ,gritar
957,stöhnen::V,أن,gemir
958,zittern::V,ارتعش,temblar
959,leben::V,عاش,vivir
960,geboren werden::V,ولد,nacer
961,atmen::V,تنفس,respirar
962,trinken::V,شرب,beber
963,essen::V,أكل,comer
964,schlucken::V,جرع,tragar
965,müde werden::V,تعب,cansarse
966,müde werden::V,تعب,fatigarse
967,einschlafen::V,نام,dormirse
968,schlafen::V,نام,dormir
969,aufwachen::V,استيقظ,despertarse
970,aufstehen::V,قام,levantarse
971,sich erholen::V,استجم,reposar
972,sich erholen::V,استجم,descansar
973,krank werden::V,مرض,caer enfermo
974,krank sein::V,مرض,estar enfermo
975,schmerzen::V,آلم,doler
976,husten::V,كح,toser
977,husten::V,سعل,toser
978,genesen::V,نقه,convalecer
979,genesen::V,نقه,restablecerse
980,sterben::V,مات,morir
981,umkommen::V,هلك,perecer
982,sich bewegen::V,تحرك,moverse
983,sich rühren::V,تحرك,rebullir
984,sich erheben::V,قام,levantarse
985,sich setzen::V,جلس,sentarse
986,hinfallen::V,وقع,caerse
987,laufen::V,مشى,andar
988,schreiten::V,خطا,proceder
989,spazierengehen::V,تنزه,pasear
990,spazierengehen::V,تنزه,pasearse
991,eilen::V,عجل,correr prisa
992,sich beeilen::V,استعجل,darse prisa
993,sausen::V,أسرع,correr
994,rennen::V,عدا,correr
995,rennen::V,ركض,correr
996,springen::V,قفز,saltar
997,klettern::V,تسلق,trepar
998,klettern::V,تسلق,escalar
999,schaukeln::V,تأرجح,bambolearse
1000,kriechen::V,دب,reptar
1001,kriechen::V,دب,arrastrarse
1002,kriechen::V,زحف,reptar
1003,kriechen::V,زحف,arrastrarse
1004,schwimmen::V,سبح,nadar
1005,tauchen::V,غطس,bucear
1006,tauchen::V,غطس,sumergirse
1007,rudern::V,جذف,remar
1008,fahren::V,ركب,ir
1009,fahren::V,سافر,ir
1010,fliegen::V,طار,volar
1011,gehen::V,سار,ir
1012,gehen::V,سار,andar
1013,gehen::V,ذهب,ir
1014,gehen::V,ذهب,andar
1015,weggehen::V,ذهب,irse
1016,weggehen::V,ذهب,marcharse
1017,weggehen::V,انصرف,irse
1018,weggehen::V,انصرف,marcharse
1019,abfahren::V,رحل,salir
1020,abfahren::V,رحل,partir
1021,anhalten::V,توقف,parar
1022,anhalten::V,توقف,pararse
1023,hineingehen::V,دخل,entrar
1024,eintreten::V,دخل,entrar
1025,kommen::V,أتى,venir
1026,kommen::V,جاء,venir
1027,ankommen::V,وصل,llegar
1028,zurückkommen::V,عاد,volver
1029,zurückkommen::V,عاد,regresar
1030,zurückkommen::V,رجع,volver
1031,zurückkommen::V,رجع,regresar
1032,bleiben::V,مكث,quedarse
1033,warten::V,انتظر,esperar
1034,erwarten::V,ترقب,esperar
1035,erwarten::V,انتظر,esperar
1036,suchen::V,بحث,buscar
1037,finden::V,وجد,hallar
1038,finden::V,وجد,encontrar
1039,versuchen::V,حاول,intentar
1040,vorbereiten::V,أعد,preparar
1041,vorbereiten::V,حضر,preparar
1042,lieben::V,أحب,amar
1043,lieben::V,أحب,querer
1044,mögen::V,أحب,querer
1045,lachen::V,ضحك,reír
1046,rühren::V,أثر,conmover
1047,weinen::V,بكى,llorar
1048,schimpfen::V,سب,regañar
1049,schimpfen::V,شتم,regañar
1050,sich ärgern::V,زعل,enfadarse
1051,sich fürchten::V,هاب,tener miedo
1052,fürchten::V,خاف,temer
1053,fürchten::V,خاف,tener miedo a
1054,fürchten::V,خشي,temer
1055,fürchten::V,خشي,tener miedo a
1056,fliehen::V,هرب,huir
1057,flüchten::V,فر,escaparse
1058,sehen::V,رأى,ver
1059,anschauen::V,نظر,mirar
1060,ansehen::V,نظر,mirar
1061,hören::V,سمع,oír
1062,zuhören::V,أصغى,escuchar
1063,probieren::V,ذاق,probar
1064,probieren::V,ذاق,degustar
1065,riechen::V,شم,oler
1066,riechen::V,استنشق,oler
1067,fühlen::V,شعر,sentir
1068,scheinen::V,ظهر,parecer
1069,zu sehen sein::V,ظهر,poder verse
1070,vernehmen::V,سمع,oír
1071,vernehmen::V,سمع,percibir
1072,frieren::V,بردان,tener frío
1073,tun::V,فعل,hacer
1074,können::V,قدر,poder
1075,können::V,استطاع,poder
1076,wollen::V,شاء,querer
1077,wollen::V,أراد,querer
1078,anfangen::V,بدأ,iniciar
1079,beenden::V,أنهى,acabar
1080,beenden::V,أنهى,terminar
1081,aufhören::V,توقف,cesar
1082,aufhören::V,انقطع,cesar
1083,gelingen::V,نجح,salir bien
1084,geraten::V,طلع,salir
1085,geraten::V,طلع,dar resultado
1086,öffnen::V,فتح,abrir
1087,schließen::V,أغلق,cerrar
1088,stellen::V,وضع,poner
1089,stellen::V,وضع,colocar
1090,stellen::V,أقام,poner
1091,stellen::V,أقام,colocar
1092,setzen::V,أجلس,poner
1093,setzen::V,أجلس,colocar
1094,legen::V,وضع,poner
1095,berühren::V,مس,tocar
1096,berühren::V,لمس,tocar
1097,verbinden::V,ربط,unir
1098,verbinden::V,ربط,juntar
1099,verbinden::V,وصل,unir
1100,verbinden::V,وصل,juntar
1101,bedecken::V,غطى,tapar
1102,bedecken::V,غطى,cubrir
1103,aufhängen::V,علق,colgar
1104,anzünden::V,أوقد,encender
1105,aufheben::V,لقط,recoger
1106,zurücklassen::V,ترك,dejar
1107,verlieren::V,فقد,perder
1108,fallen lassen::V,أسقط,dejar caer
1109,machen::V,فعل,hacer
1110,herstellen::V,صنع,fabricar
1111,herstellen::V,أنتج,fabricar
1112,bauen::V,بنى,construir
1113,bauen::V,شيد,construir
1114,reparieren::V,صلح,reparar
1115,verbessern::V,صحح,mejorar
1116,ändern::V,غير,mudar
1117,ändern::V,غير,modificar
1118,graben::V,حفر,cavar
1119,beugen::V,ثنى,doblar
1120,beugen::V,ثنى,inclinar
1121,beugen::V,أحنى,doblar
1122,beugen::V,أحنى,inclinar
1123,biegen::V,لوى,doblar
1124,drehen::V,أدار,volver
1125,drehen::V,أدار,hacer girar
1126,drehen::V,دور,volver
1127,drehen::V,دور,hacer girar
1128,wenden::V,قلب,volver
1129,umdrehen::V,قلب,revolver
1130,heben::V,رفع,levantar
1131,hochheben::V,رفع,alzar
1132,ergreifen::V,مسك,coger
1133,halten::V,مسك,tener
1134,drücken::V,ضغط,apretar
1135,schieben::V,حرك,empujar
1136,kratzen::V,خدش,rascar
1137,lecken::V,لعق,lamer
1138,beißen::V,عض,morder
1139,abreißen::V,قلع,arrancar
1140,abschneiden::V,قطع,cortar
1141,binden::V,ربط,atar
1142,stecken::V,دس,meter
1143,brechen::V,كسر,romper
1144,brechen::V,كسر,quebrar
1145,klopfen::V,طرق,golpear
1146,hauen::V,ضرب,pegar
1147,kleben::V,ألصق,pegar
1148,kleben::V,ألصق,encolar
1149,reiben::V,حك,frotar
1150,streichen::V,نشر,untar
1151,streichen::V,نشر,recubrir
1152,schleifen::V,سن,afilar
1153,schneiden::V,قطع,cortar
1154,rütteln::V,رج,agitar
1155,schütteln::V,هز,agitar
1156,schütteln::V,هز,sacudir
1157,schwenken::V,لوح,menear
1158,schütten::V,صب,verter
1159,füllen::V,ملأ,llenar
1160,einwickeln::V,لف,envolver
1161,tragen::V,حمل,llevar
1162,schleppen::V,سحب,arrastrar
1163,ziehen::V,سحب,tirar
1164,aufbewahren::V,حفظ,conservar
1165,werfen::V,رمى,echar
1166,werfen::V,رمى,lanzar
1167,werfen::V,ألقى,echar
1168,werfen::V,ألقى,lanzar
1169,fangen::V,التقط,coger
1170,packen::V,مسك,agarrar
1171,verstecken::V,خبأ,esconder
1172,teilen::V,قسم,partir
1173,teilen::V,قسم,dividir
1174,schicken::V,بعث,enviar
1175,schicken::V,أرسل,enviar
1176,bringen::V,جلب,traer
1177,hinzufügen::V,أضاف,añadir
1178,bekommen::V,حصل,obtener
1179,bekommen::V,حصل,conseguir
1180,erhalten::V,استلم,recibir
1181,nehmen::V,أخذ,tomar
1182,wählen::V,اختار,elegir
1183,auswählen::V,انتقى,escoger
1184,auswählen::V,انتقى,seleccionar
1185,bewahren::V,حافظ,guardar
1186,bewahren::V,حافظ,preservar
1187,behindern::V,عاق,estorbar
1188,behindern::V,عاق,obstaculizar
1189,verderben::V,أفسد,estropear
1190,beschädigen::V,أضر,deteriorar
1191,zerbrechen::V,كسر,romper
1192,zerbrechen::V,كسر,quebrar
1193,zerreißen::V,مزق,desgarrar
1194,zerreißen::V,مزق,despedazar
1195,zerstören::V,دمر,destruir
1196,zerstören::V,دمر,destrozar
1197,verbrennen::V,حرق,quemar
1198,geben::V,أعطى,dar
1199,reichen::V,ناول,pasar
1200,schenken::V,وهب,regalar
1201,versprechen::V,وعد,prometer
1202,wünschen::V,تمنى,desear
1203,loben::V,مدح,alabar
1204,küssen::V,قبل,besar
1205,wiegen::V,هدهد,mecer
1206,zudecken::V,غطى,tapar
1207,zudecken::V,غطى,cubrir
1208,wecken::V,أيقظ,despertar
1209,zeigen::V,أرى,mostrar
1210,führen::V,دل,guiar
1211,führen::V,دل,conducir
1212,lehren::V,علم,enseñar
1213,lehren::V,علم,instruir
1214,unterrichten::V,علم,enseñar
1215,aufziehen::V,ربى,criar
1216,leiten::V,دل,guiar
1217,leiten::V,دل,dirigir
1218,leiten::V,أدار,guiar
1219,leiten::V,أدار,dirigir
1220,antreiben::V,حث,impeler
1221,antreiben::V,حث,impulsar
1222,lassen::V,حدا,hacer
1223,einladen::V,دعا,invitar
1224,vereinigen::V,وحد,unir
1225,besuchen::V,زار,visitar
1226,besuchen::V,زار,ir a ver
1227,treffen::V,قابل,encontrar
1228,sich versammeln::V,اجتمع,reunirse
1229,sich versammeln::V,اجتمع,congregarse
1230,spielen::V,لعب,jugar
1231,singen::V,غنى,cantar
1232,tanzen::V,رقص,bailar
1233,sich trennen::V,افترق,separarse
1234,verlassen::V,ترك,dejar
1235,verlassen::V,ترك,abandonar
1236,retten::V,نجى,salvar
1237,retten::V,أنقذ,salvar
1238,bewachen::V,حرس,vigilar
1239,schützen::V,حمى,proteger
1240,verteidigen::V,دافع,defender
1241,sich schlagen::V,تضارب,batirse
1242,schießen::V,أطلق,tirar
1243,schießen::V,أطلق,disparar
1244,siegen::V,انتصر,vencer
1245,ärgern::V,أزعل,enojar
1246,ärgern::V,أزعل,enfadar
1247,schlagen::V,ضرب,pegar
1248,schlagen::V,ضرب,golpear
1249,treten::V,رفس,dar una patada a
1250,stechen::V,شك,pinchar
1251,stoßen::V,دفع,empujar
1252,stehlen::V,سرق,robar
1253,stehlen::V,سرق,hurtar
1254,stören::V,ضايق,molestar
1255,belästigen::V,أزعج,molestar
1256,belästigen::V,أزعج,importunar
1257,verbergen::V,كتم,ocultar
1258,verbergen::V,كتم,esconder
1259,täuschen::V,خدع,engañar
1260,betrügen::V,غش,engañar
1261,töten::V,قتل,matar
1262,wohnen::V,سكن,vivir
1263,wohnen::V,سكن,habitar
1264,arbeiten::V,عمل,trabajar
1265,arbeiten::V,اشتغل,trabajar
1266,sammeln::V,جمع,recoger
1267,sammeln::V,جمع,coleccionar
1268,pflücken::V,جنى,coger
1269,pflücken::V,قطف,coger
1270,jagen::V,صاد,cazar
1271,fischen::V,اصطاد,pescar
1272,fassen::V,قبض,atrapar
1273,fassen::V,قبض,capturar
1274,hüten::V,رعى,guardar
1275,treiben::V,ساق,aballar
1276,anbinden::V,ربط,atar
1277,füttern::V,علف,echar de comer
1278,melken::V,حلب,ordeñar
1279,hacken::V,فرم,picar
1280,hacken::V,فرم,cortar
1281,gießen::V,سقى,regar
1282,reifen::V,نضج,madurar
1283,zubereiten::V,حضر,preparar
1284,kochen::V,طبخ,cocer
1285,kochen::V,طبخ,guisar
1286,backen::V,خبز,hornear
1287,backen::V,خبز,cocer al horno
1288,braten::V,قلى,asar
1289,braten::V,قلى,freír
1290,braten::V,حمر,asar
1291,braten::V,حمر,freír
1292,umrühren::V,قلب,remover
1293,stricken::V,حاك,hacer punto
1294,stricken::V,حاك,hacer calceta
1295,nähen::V,خاط,coser
1296,färben::V,صبغ,teñir
1297,färben::V,صبغ,colorear
1298,färben::V,لون,teñir
1299,färben::V,لون,colorear
1300,reinigen::V,نظف,limpiar
1301,waschen::V,غسل,lavar
1302,abwischen::V,مسح,fregar
1303,abwischen::V,مسح,limpiar
1304,spülen::V,شطف,aclarar
1305,spülen::V,شطف,enjuagar
1306,fegen::V,كنس,barrer
1307,fegen::V,كنس,pasar la escoba
1308,kehren::V,كنس,barrer
1309,baden::V,استحم,bañarse
1310,sich waschen::V,اغتسل,lavarse
1311,ausziehen::V,خلع,quitar
1312,ausziehen::V,خلع,quitarse
1313,anziehen::V,لبس,ponerse
1314,sich anziehen::V,اكتسى,vestirse
1315,kämmen::V,مشط,peinar
1316,schmücken::V,زين,adornar
1317,sagen::V,قال,decir
1318,sprechen::V,تكلم,hablar
1319,reden::V,تكلم,hablar
1320,reden::V,تكلم,conversar
1321,sich unterhalten::V,تحادث,charlar
1322,sich unterhalten::V,تحادث,conversar
1323,fragen::V,سأل,preguntar
1324,bitten::V,رجا,rogar
1325,erzählen::V,حكي,contar
1326,mitteilen::V,بلغ,comunicar
1327,mitteilen::V,بلغ,participar
1328,nennen::V,سمى,llamar
1329,nennen::V,سمى,nombrar
1330,rufen::V,نادى,llamar
1331,prahlen::V,فشر,jactarse
1332,prahlen::V,تفاخر,jactarse
1333,übersetzen::V,ترجم,traducir
1334,denken::V,فكر,pensar
1335,glauben::V,اعتقد,creer
1336,bemerken::V,لاحظ,notar
1337,erkennen::V,عرف,reconocer
1338,begreifen::V,فهم,concebir
1339,begreifen::V,أدرك,concebir
1340,verstehen::V,فهم,entender
1341,verstehen::V,فهم,comprender
1342,lernen::V,درس,aprender
1343,wissen::V,علم,saber
1344,sich erinnern an::V,تذكر,recordar
1345,sich erinnern an::V,تذكر,acordarse de
1346,vergessen::V,نسي,olvidar
1347,messen::V,قاس,medir
1348,zählen::V,عد,contar
1349,zählen::V,أحصى,contar
1350,rechnen::V,حسب,contar
1351,rechnen::V,حسب,calcular
1352,lesen::V,قرأ,leer
1353,malen::V,صور,pintar
1354,zeichnen::V,رسم,dibujar
1355,schreiben::V,كتب,escribir
1356,besitzen::V,حاز,poseer
1357,besitzen::V,ملك,poseer
1358,kaufen::V,اشترى,comprar
1359,verkaufen::V,باع,vender
1360,bezahlen::V,دفع,pagar
1361,zahlen::V,سدد,pagar
1362,beherrschen::V,حكم,dominar
1363,ertragen::V,أطاق,soportar
1364,ertragen::V,تحمل,soportar
