,Concept_ID,ml,is
640,wahr::A,ശരിയായ,sannur
641,alt::A,പഴയ,gamall
642,neu::A,പുതിയ,nýr
643,ehemalig::A,മുൻ,fyrrverandi
644,alt[Lebewesen]::A,വയസ്സുള്ള,gamall
645,jung::A,കൌമാരമായ,ungur
646,arm::A,പാവപ്പെട്ട,vesall
647,arm::A,പാവപ്പെട്ട,fátækur
648,reich::A,സമ്പന്നമായ,ríkur
649,reich::A,സമ്പന്നമായ,auðugur
650,bekannt::A,പരിചിതമായ,kunnugur
651,berühmt::A,പ്രശസ്തനായ,frægur
652,fremd::A,വൈദേശികമായ,framandi
653,fremd::A,വൈദേശികമായ,ókunnugur
654,verschieden::A,വ്യത്യസ്തമായ,ýmis
655,nah::A,അരികത്തുള്ള,nálægur
656,fern::A,അകലെയുള്ള,fjarri
657,fern::A,അകലെയുള്ള,fjarlægur
658,linker::A,അവശേഷിച്ച,vinstri
659,rechter::A,വലത്തേ,hægri
660,anderer::A,മറ്റുള്ള,annar
661,erster::A,ആദ്യത്തെ,fyrsti
662,zweiter::A,രണ്ടാം,annar
663,dritter::A,മൂന്നാമത്,þriðji
664,letzter::A,അവസാനത്തെ,síðasti
665,allein::ADV,തനിച്ചുള്ള,einn
666,allein::ADV,തനിച്ചുള്ള,aleinn
667,auf einmal::ADV,ഉടന്,allt í einu
668,zusammen::ADV,ഒരുമിച്ച,saman
669,lange::ADV,നീണ്ട_കാലത്തേയ്ക്ക്,lengi
670,plötzlich::ADV,പെട്ടെന്ന്,skyndilega
671,sofort::ADV,തത്ക്ഷണം,strax
672,sofort::ADV,തത്ക്ഷണം,þegar í stað
673,später::ADV,പിന്നീട്,seinna
674,jetzt::ADV,ഇപ്പോൾ,nú
675,jetzt::ADV,ഇപ്പോൾ,núna
676,heute::ADV,ഇന്ന്,í dag
677,morgen::ADV,നാളെ,á morgun
678,bald::ADV,ഉടനെ,brátt
679,bald::ADV,ഉടനെ,bráðum
680,dann::ADV,അപ്പോൾ,svo
681,dann::ADV,അപ്പോൾ,síðan
682,gestern::ADV,ഇന്നലെ,í gær
683,einst::ADV,പണ്ടൊരിക്കല്,forðum
684,damals::ADV,അപ്പോൾ,þá
685,damals::ADV,അപ്പോൾ,á þeim tímum
686,danach::ADV,പിന്നീട്,á eftir því
687,vorher::ADV,മുൻപ്,áður
688,zuerst::ADV,ആദ്യം,fyrst
689,einmal::ADV,ഒരിക്കൽ,einu sinni
690,manchmal::ADV,ചിലപ്പോൾ,stundum
691,oft::ADV,പലപ്പോഴും,oft
692,immer::ADV,എപ്പോഴും,alltaf
693,immer::ADV,എപ്പോഴും,sífellt
694,niemals::ADV,ഒരിക്കലും,aldrei
695,hier::ADV,ഇവിടെ,hér
696,hierhin::ADV,ഇവിടേക്ക്,hingað
697,von hier::ADV,ഇവിടെനിന്ന്,héðan
698,dort::ADV,അവിടെ,þar
699,dort::ADV,അവിടെ,þarna
700,dorthin::ADV,അവിടേക്ക്,þangað
701,geradeaus::ADV,മുമ്പിൽ,beint áfram
702,geradeaus::ADV,മുമന്നോട്ട്,beint áfram
703,vorwärts::ADV,മുന്നോട്ട്,áfram
704,rückwärts::ADV,തലതിരിച്ച്,aftur á bak
705,zurück::ADV,പുറകിലേക്ക്,aftur
706,zurück::ADV,പുറകിലേക്ക്,til baka
707,unten::ADV,താഴെ,niðri
708,unten::ADV,താഴെ,fyrir neðan
709,hinab::ADV,താഴേക്ക്,niður
710,hinab::ADV,താഴേക്ക്,niður eftir
711,oben::ADV,മുകളിൽ,uppi
712,hinauf::ADV,മുകളിൽ,upp
713,hinauf::ADV,മുകളിൽ,upp eftir
714,überall::ADV,എല്ലായിടത്തും,alls staðar
715,nicht::ADV,ഇല്ല,ekki
716,ein wenig::ADV,കുറച്ച്,dálítið
717,kaum::ADV,കഷ്ടിച്ച്,varla
718,kaum::ADV,കഷ്ടിച്ച്,tæplega
719,sehr::ADV,വളരെ,mjög
720,so::ADV,അങ്ങനെ,svo
721,so::ADV,അങ്ങനെ,þannig
722,noch::ADV,ഇപ്പോഴും,enn
723,noch::ADV,ഇപ്പോഴും,ennþá
724,nur::ADV,മാത്രം,bara
725,nur::ADV,മാത്രം,aðeins
726,schon::ADV,നേരത്തേ തന്നെ,nú þegar
727,wieder::ADV,വീണ്ടും,aftur
728,wieder::ADV,വീണ്ടും,að nýju
729,vergebens::ADV,വിഫല,árangurslaust
730,vor::PRP,മുമ്പിൽ,fyrir
731,hinter::PRP,പുറകിൽ,bak við
732,hinter::PRP,പുറകിൽ,aftur fyrir
733,unter::PRP,കീഴിൽ,undir
734,durch::PRP,ഉള്ളിലൂടെ,gegnum
735,neben::PRP,അടുത്ത്,hjá
736,neben::PRP,അടുത്ത്,við hliðina á
737,zwischen::PRP,ഇടയ്ക്ക്,milli
738,zwischen::PRP,ഇടയ്ക്ക്,á milli
739,wegen::PRP,നിമിത്തം,vegna
740,dies::PRN,ഇത്,þetta
741,das::PRN,അത്,það
742,alles::PRN,എല്ലാം,allt
743,ich::PRN,ഞാൻ,ég
744,du::PRN,നിങ്ങൾ,þú
745,er::PRN,അദ്ദേഹം,hann
746,er::PRN,അയാൾ,hann
747,er::PRN,അവൻ,hann
748,er::PRN,അവർ,hann
749,er::PRN,അവൾ,hann
750,wir::PRN,നമ്മൾ,við
751,ihr::PRN,നിങ്ങൾ,þið
752,sie::PRN,അവർ,þær
753,sie::PRN,അവർ,þeir
754,was::FPRN,എന്ത്,hvað
755,wer::FPRN,ആര്,hver
756,wo::FADV,എവിടെ,hvar
757,wohin::FADV,എവിടേക്ക്,hvert
758,wie::FADV,എങ്ങനെ,hvernig
759,warum::FADV,എന്തുകൊണ്ട്,hvers vegna
760,wieviel::FNUM,എത്ര,hve mikill
761,eins::NUM,ഒന്ന്,einn
762,zwei::NUM,രണ്ട്,tveir
763,drei::NUM,മൂന്ന്,þrír
764,vier::NUM,നാല്,fjórir
765,fünf::NUM,അഞ്ച്,fimm
766,sechs::NUM,ആറ്,sex
767,sieben::NUM,ഏഴ്,sjö
768,acht::NUM,എട്ട്,átta
769,neun::NUM,ഒമ്പത്,níu
770,zehn::NUM,പത്ത്,tíu
771,elf::NUM,പതിനൊന്ന്,ellefu
772,zwölf::NUM,പന്ത്രണ്ട്,tólf
773,zwanzig::NUM,ഇരുപത്,tuttugu
774,dreißig::NUM,മുപ്പത്,þrjátíu
775,vierzig::NUM,നാൽപ്പത്,fjörutíu
776,fünfzig::NUM,അൻപത്,fimmtíu
777,sechzig::NUM,അറുപത്,sextíu
778,siebzig::NUM,എഴുപത്,sjötíu
779,achtzig::NUM,എൺപത്,áttatíu
780,neunzig::NUM,തൊണ്ണൂറ്,níutíu
781,hundert::NUM,നൂറ്,hundrað
782,tausend::NUM,ആയിരം,þúsund
783,und::CNJ,ഉം,og
784,oder::CNJ,അഥവാ,eða
785,stehen::V,നിൽക്കുക,standa
786,sitzen::V,ഇരിക്കുക,sitja
787,liegen::V,കിടക്കുക,liggja
788,hängen::V,തൂങ്ങുക,hanga
789,werden::V,ആയിത്തീരുക,verða
790,passieren::V,സംഭവിക്കുക,gerast
791,beginnen::V,ആരംഭിക്കുക,byrja
792,enden::V,അവസാനിപ്പിക്കുക,enda
793,enden::V,അവസാനിപ്പിക്കുക,lykta
794,wechseln::V,മാറ്റുക,skipta
795,aufgehen[Sonne]::V,ഉയരുക,koma upp
796,untergehen[Sonne]::V,അടുക്കി_വയ്ക്കുക,ganga til viðar
797,scheinen[Sonne]::V,പ്രകാശിക്കുക,skína
798,donnern::V,ഇടിവെട്ടുക,þruma
799,wehen::V,വീശുക,blása
800,strömen::V,ഒഴുകുക,streyma
801,fließen::V,ഒഴുകുക,fljóta
802,sich drehen::V,ചുറ്റുക,snúast
803,sich drehen::V,കറക്കുക,snúast
804,schwanken::V,ഇരുവശത്തേയ്ക്കും_ആടുക,riða
805,schwanken::V,ഇരുവശത്തേയ്ക്കും_ആടുക,rugga
806,schwingen::V,ആടുക,sveiflast
807,fallen::V,വീഴുക,falla
808,brennen::V,കത്തുക,brenna
809,rauchen::V,പുകയുക,reykja
810,regnen::V,മഴ_പെയ്യുക,rigna
811,gefrieren::V,തണത്ത്_മരവിക്കുക,frjósa
812,tauen::V,അലിയുക,þiðna
813,schmelzen::V,ഉരുകുക,bráðna
814,trocknen::V,വരളുക,þorna
815,sieden::V,തിളപ്പിക്കുക,sjóða
816,faulen::V,ചീയുക,rotna
817,verfaulen::V,അഴുകുക,rotna
818,reißen::V,ശബ്ദത്തോടെ_മുറിയുക,rifna
819,versinken::V,മുക്കുക,sökkva
820,vergehen::V,കടന്നുപോകുക,líða
821,erscheinen::V,പ്രത്യക്ഷപ്പെടുക,birtast
822,verschwinden::V,അദൃശ്യമാകുക,hverfa
823,sinken::V,താഴുക,síga
824,abnehmen::V,കുറിയുക,lækka
825,abnehmen::V,കുറിയുക,minnka
826,zunehmen::V,വർദ്ധിക്കുക,aukast
827,steigen::V,ഉയരുക,stíga
828,wachsen::V,വളരുക,vaxa
829,glänzen::V,മിന്നുക,glóa
830,glänzen::V,മിന്നുക,glampa
831,funkeln::V,തിളങ്ങുക,leiftra
832,lärmen::V,ശബ്ദമുണ്ടാക്കുക,hafa hátt
833,läuten::V,മണിമുഴങ്ങുക,hringja
834,klingeln::V,ചിലമ്പുക,hringja
835,klirren::V,കിലുക്കുക,glamra
836,klirren::V,കിലുക്കുക,skrölta
837,brausen::V,മുഴങ്ങുക,ólga
838,rauschen::V,അനങ്ങുക,suða
839,klingen::V,മുഴക്കുക,hljóma
840,bellen::V,കുരയ്ക്കുക,gelta
841,heulen::V,ഓരിയിടുക,væla
842,heulen::V,ഓരിയിടുക,ýlfra
843,blasen::V,ഊതുക,blása
844,pfeifen::V,വിസിലടിക്കുക,blístra
845,schreien::V,ആക്രോശിക്കുക,æpa
846,stöhnen::V,അരക്കം,stynja
847,stöhnen::V,ആർത്തനാദം,stynja
848,zittern::V,വിറയ്ക്കുക,titra
849,zittern::V,വിറയ്ക്കുക,skjálfa
850,leben::V,താമസിക്കുക,lifa
851,geboren werden::V,ജനിക്കുക,fæðast
852,atmen::V,ശ്വസിക്കുക,anda
853,atmen::V,ശ്വസിക്കുക,draga andann
854,trinken::V,കുടിക്കുക,drekka
855,essen::V,കഴിക്കുക,borða
856,schlucken::V,വിഴുങ്ങുക,kingja
857,müde werden::V,ക്ഷീണിക്കുക,þreytast
858,einschlafen::V,നിദ്രിക്കുക,sofna
859,schlafen::V,ഉറങ്ങുക,sofa
860,aufwachen::V,ഉണരുക,vakna
861,aufstehen::V,എഴുന്നേൽക്കുക,fara á fætur
862,sich erholen::V,വിശ്രമിക്കുക,hvíla sig
863,krank werden::V,ദീനംപിടിക്കുക,veikjast
864,krank werden::V,ദീനംപിടിക്കുക,verða veikur
865,krank sein::V,രോഗികളാകുക,vera veikur
866,schmerzen::V,വേദനിക്കുക,kenna til
867,husten::V,ചുമയ്ക്കുക,hósta
868,genesen::V,സുഖപ്പെടുക,batna
869,genesen::V,സുഖപ്പെടുക,frískast
870,sterben::V,മരിക്കുക,deyja
871,umkommen::V,മരിക്കുക,farast
872,sich bewegen::V,സ്ഥലം_മാറുക,bifast
873,sich rühren::V,ചലിക്കുക,hreyfast
874,sich erheben::V,നിൽക്കുക,standa upp
875,sich setzen::V,ഇരിക്കുക,setjast
876,hinfallen::V,വീഴുക,detta
877,laufen::V,നടക്കുക,labba
878,schreiten::V,നടക്കുക,ganga
879,spazierengehen::V,ഉലാത്തുക,ganga sér til skemmtunar
880,eilen::V,പാഞ്ഞെത്തുക,fara hratt
881,sich beeilen::V,തിരിക്കുകൂട്ടുക,flýta sér
882,sich beeilen::V,തിടുക്കം_കാട്ടുക,flýta sér
883,sausen::V,കുതിക്കുക,þjóta
884,rennen::V,ഓടുക,hlaupa
885,springen::V,ചാടുക,stökkva
886,klettern::V,കയറുക,klifra
887,schaukeln::V,ഇളകുക,róla
888,schaukeln::V,ഇളകുക,rugga
889,kriechen::V,പതുങ്ങികയറുക,skríða
890,schwimmen::V,നീന്തുക,synda
891,tauchen::V,വെള്ളത്തിലേക്ക് ചാടുക,kafa
892,rudern::V,തുഴയുക,róa
893,fahren::V,വാഹനം ഓടിക്കുക,aka
894,fahren::V,വാഹനം ഓടിക്കുക,fara
895,fliegen::V,പറക്കുക,fljúga
896,gehen::V,പോകുക,fara
897,gehen::V,പോകുക,ganga
898,weggehen::V,വിടുക,fara burt
899,weggehen::V,വിടുക,ganga burt
900,abfahren::V,പുറപ്പെടുക,aka burt
901,anhalten::V,നിർത്തുക,stöðva
902,hineingehen::V,പ്രവേശിക്കുക,ganga inn
903,eintreten::V,പ്രവേശിക്കുക,koma inn
904,eintreten::V,പ്രവേശിക്കുക,ganga inn
905,kommen::V,വരുക,koma
906,ankommen::V,എത്തിച്ചേരുക,koma til
907,zurückkommen::V,തിരിച്ചു വരുക,koma til baka
908,bleiben::V,തുടരുക,haldast
909,bleiben::V,തുടരുക,vera kyrr
910,warten::V,കാത്തിരിക്കുക,bíða
911,erwarten::V,പ്രതീക്ഷിക്കുക,búast við
912,erwarten::V,പ്രതീക്ഷിക്കുക,eiga von á
913,suchen::V,തിരയുക,leita
914,finden::V,കണ്ടെത്തുക,finna
915,versuchen::V,ശ്രമിക്കുക,reyna
916,vorbereiten::V,തയ്യാറെടുക്കുക,undirbúa
917,lieben::V,സ്നേഹിക്കുക,elska
918,mögen::V,ഇഷ്ടപ്പെടുക,þykja gott
919,mögen::V,ഇഷ്ടപ്പെടുക,falla í geð
920,lachen::V,ചിരിക്കുക,hlæja
921,rühren::V,ഹൃദയം സ്പർശിക്കുക,snerta
922,weinen::V,തേങ്ങുക,gráta
923,schimpfen::V,പിറുപിറുക്കുക,skammast
924,sich ärgern::V,കോപിക്കുക,sárna
925,sich ärgern::V,കോപിക്കുക,gremjast
926,sich fürchten::V,പേടിക്കുക,óttast
927,fürchten::V,പേടിക്കുക,óttast
928,fliehen::V,രക്ഷപ്പെടുക,flýja
929,flüchten::V,രക്ഷപ്പെടുക,strjúka
930,sehen::V,കാണുക,sjá
931,anschauen::V,നോക്കുക,horfa á
932,ansehen::V,നോക്കുക,líta á
933,hören::V,കേൾക്കുക,heyra
934,zuhören::V,ശ്രദ്ധിക്കുക,hlusta
935,probieren::V,രുചിയുള്ളതായി_തോന്നുക,smakka
936,riechen::V,മണത്തു_നോക്കുക,þefa
937,fühlen::V,സ്പർശിച്ചറിയുക,finna til
938,scheinen::V,കാണപ്പെടുക,virðast
939,zu sehen sein::V,വെളിച്ചപ്പെടുക,vera að sjá
940,vernehmen::V,കേൾക്കുക,heyra
941,vernehmen::V,കേൾക്കുക,greina
942,frieren::V,വിറയ്ക്കുക,frjósa
943,tun::V,ചെയ്യുക,gera
944,können::V,കഴിയുക,geta
945,wollen::V,വേണുക,ætla
946,wollen::V,വേണുക,vilja
947,anfangen::V,തുടങ്ങുക,hefja
948,beenden::V,പൂർത്തിയാക്കുക,enda
949,beenden::V,പൂർത്തിയാക്കുക,ljúka
950,aufhören::V,നിർത്തുക,lykta
951,gelingen::V,വിജയിക്കുക,heppnast
952,geraten::V,പരിണമിക്കുക,lukkast
953,öffnen::V,തുറക്കുക,opna
954,schließen::V,അടയ്ക്കുക,loka
955,stellen::V,വയ്ക്കുക,láta
956,stellen::V,വയ്ക്കുക,setja
957,setzen::V,വയ്ക്കുക,láta
958,setzen::V,വയ്ക്കുക,setja
959,legen::V,ഇടുക,láta
960,legen::V,ഇടുക,leggja
961,berühren::V,തൊടുക,koma við
962,verbinden::V,ഘടിപ്പിക്കുക,sameina
963,bedecken::V,മുടുക,hylja
964,aufhängen::V,കെട്ടിതൂക്കുക,hengja
965,aufhängen::V,കെട്ടിതൂക്കുക,hengja upp
966,anzünden::V,കത്തിക്കുക,kveikja í
967,aufheben::V,പെറുക്കിയെടുക്കുക,taka upp
968,aufheben::V,പെറുക്കിയെടുക്കുക,lyfta upp
969,zurücklassen::V,വച്ചുപോരുക,skilja eftir
970,verlieren::V,നഷ്ടപ്പെടുക,týna
971,verlieren::V,നഷ്ടപ്പെടുക,glata
972,fallen lassen::V,വീഴ്ത്തുക,missa
973,machen::V,ഉണ്ടാക്കുക,búa til
974,herstellen::V,ഉൽപാദിപ്പിക്കുക,framleiða
975,bauen::V,നിർമ്മിക്കുക,smíða
976,bauen::V,നിർമ്മിക്കുക,byggja
977,reparieren::V,നന്നാക്കുക,gera við
978,verbessern::V,മെച്ചപ്പെടുക,bæta
979,ändern::V,മാറ്റംവരുത്തുക,breyta
980,graben::V,കുഴിക്കുക,grafa
981,beugen::V,വണങ്ങുക,beygja
982,biegen::V,കുനിയുക,sveigja
983,drehen::V,തിരിക്കുക,snúa
984,wenden::V,തിരിയുക,snúa
985,wenden::V,തിരിയുക,venda
986,umdrehen::V,തിരിയുക,venda
987,umdrehen::V,തിരിയുക,snúa við
988,heben::V,ഉയർത്തുക,hefja
989,hochheben::V,ഉയർത്തുക,lyfta upp
990,ergreifen::V,ബലമായി_പിടിക്കുക,grípa
991,halten::V,പിടിക്കുക,rúma
992,halten::V,പിടിക്കുക,halda
993,drücken::V,അമർത്തുക,þjá
994,drücken::V,അമർത്തുക,þrýsta
995,schieben::V,തള്ളുക,ýta
996,kratzen::V,ചുരണ്ടുക,klóra
997,lecken::V,നക്കുക,sleikja
998,beißen::V,കടിക്കുക,bíta
999,abreißen::V,കീറിക്കളയുക,rífa af
1000,abreißen::V,കീറിക്കളയുക,rífa frá
1001,abschneiden::V,മുറിച്ചുമാറ്റുക,skera af
1002,abschneiden::V,മുറിച്ചുമാറ്റുക,klippa af
1003,binden::V,കെട്ടുക,binda
1004,stecken::V,തുളയ്ക്കുക,stinga
1005,brechen::V,ഉടയുക,brjóta
1006,klopfen::V,തട്ടുക,berja
1007,klopfen::V,തട്ടുക,klappa
1008,hauen::V,അടിക്കുക,berja
1009,hauen::V,അടിക്കുക,höggva
1010,kleben::V,ഒട്ടിക്കുക,líma
1011,reiben::V,തിരുമ്മിത്തുടയ്ക്കുക,núa
1012,streichen::V,പടർത്തുക,smyrja
1013,schleifen::V,പൊടിക്കുക,slípa
1014,schneiden::V,മുറിക്കുക,skera
1015,schneiden::V,മുറിക്കുക,klippa
1016,rütteln::V,മുട്ടുക,skaka
1017,schütteln::V,കുലുക്കുക,hrista
1018,schwenken::V,ആടുക,sveifla
1019,schütten::V,ഒഴിക്കുക,hella
1020,füllen::V,നിറയ്ക്കുക,fylla
1021,einwickeln::V,പൊതിയുക,vefja inn í
1022,tragen::V,വഹിക്കുക,bera
1023,schleppen::V,വലിച്ചിഴയ്ക്കുക,draga
1024,ziehen::V,വലിക്കുക,toga
1025,ziehen::V,വലിക്കുക,draga
1026,aufbewahren::V,വയ്ക്കുക,geyma
1027,werfen::V,എറിയുക,kasta
1028,fangen::V,പിടിക്കുക,grípa
1029,packen::V,തട്ടിപ്പറിക്കുക,þrífa í
1030,verstecken::V,മറയ്ക്കുക,fela
1031,teilen::V,വിഭജിക്കുക,deila
1032,schicken::V,അയയ്ക്കുക,senda
1033,bringen::V,കൊണ്ടുവരുക,færa
1034,bringen::V,കൊണ്ടുവരുക,flytja
1035,hinzufügen::V,കൂട്ടുക,bæta við
1036,bekommen::V,കിട്ടുക,hljóta
1037,bekommen::V,കിട്ടുക,ná
1038,erhalten::V,സ്വീകരിക്കുക,fá
1039,nehmen::V,എടുക്കുക,taka
1040,wählen::V,തിരഞ്ഞെടുക്കുക,velja
1041,auswählen::V,തിരഞ്ഞെടുക്കുക,velja úr
1042,bewahren::V,പുലർത്തുക,gæta
1043,bewahren::V,പുലർത്തുക,vernda
1044,behindern::V,തടയിടുക,varna
1045,verderben::V,നശിപ്പിക്കുക,spilla
1046,beschädigen::V,ക്ഷതമേൽപ്പിക്കുക,skemma
1047,zerbrechen::V,ഉടയുക,brjóta
1048,zerreißen::V,കീറുക,rífa
1049,zerreißen::V,കീറുക,rífa sundur
1050,zerstören::V,നശിപ്പിക്കുക,rífa niður
1051,verbrennen::V,കത്തിനശിക്കുക,brenna
1052,verbrennen::V,കത്തിച്ചുകളയുക,brenna
1053,geben::V,കൊടുക്കുക,gefa
1054,geben::V,തരുക,gefa
1055,reichen::V,കൈമാറുക,rétta
1056,schenken::V,സമ്മാനം കൊടുക്കുക,gefa
1057,versprechen::V,വാഗ്ദാനം_നൽകുക,lofa
1058,versprechen::V,വാഗ്ദാനം_നൽകുക,heita
1059,wünschen::V,ആഗ്രഹിക്കുക,óska
1060,loben::V,പുകഴ്ത്തുക,lofa
1061,loben::V,പുകഴ്ത്തുക,hrósa
1062,küssen::V,ഉമ്മവയ്ക്കുക,kyssa
1063,wiegen::V,ഇളകുക,rugga
1064,zudecken::V,മുടുക,þekja
1065,zudecken::V,മുടുക,breiða yfir
1066,wecken::V,ഉണർത്തുക,vekja
1067,zeigen::V,കാണിക്കുക,sýna
1068,führen::V,നടത്തുക,leiða
1069,lehren::V,പഠിപ്പിക്കുക,kenna
1070,unterrichten::V,പരിശീലിപ്പിക്കുക,fræða
1071,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,ala upp
1072,leiten::V,നയിക്കുക,stjórna
1073,antreiben::V,പ്രേരിപ്പിക്കുക,hvetja
1074,lassen::V,അനുവദിക്കുക,láta
1075,einladen::V,ക്ഷണിക്കുക,bjóða heim
1076,vereinigen::V,കൂടിച്ചേരുക,sameina
1077,besuchen::V,സന്ദർശിക്കുക,heimsækja
1078,treffen::V,തമ്മിൽ കാണുക,hitta
1079,sich versammeln::V,സംയോജിപ്പിക്കുക,safnast saman
1080,spielen::V,കളിക്കുക,leika sér
1081,singen::V,പാടുക,syngja
1082,tanzen::V,നൃത്തം ചെയ്യുക,dansa
1083,sich trennen::V,നേർപെടുത്തുക,skiljast
1084,verlassen::V,പിൻവാങ്ങുക,yfirgefa
1085,retten::V,രക്ഷിക്കുക,bjarga
1086,bewachen::V,കാവൽനിൽക്കുക,gæta
1087,bewachen::V,കാവൽനിൽക്കുക,hafa vörð á
1088,schützen::V,പരിരക്ഷിക്കുക,vernda
1089,verteidigen::V,പ്രതിരോധിക്കുക,verja
1090,sich schlagen::V,കലഹിക്കുക,slást
1091,sich schlagen::V,കലഹിക്കുക,berjast
1092,schießen::V,വെടിവെക്കുക,skjóta
1093,siegen::V,വിജയിക്കുക,sigra
1094,ärgern::V,വിഷമിപ്പിക്കുക,ergja
1095,ärgern::V,വിഷമിപ്പിക്കുക,skaprauna
1096,schlagen::V,അടിക്കുക,slá
1097,schlagen::V,അടിക്കുക,lemja
1098,treten::V,തൊഴിക്കുക,sparka
1099,stechen::V,കുത്തുക,stinga
1100,stoßen::V,തള്ളുക,hrinda
1101,stehlen::V,മോഷ്ടിക്കുക,stela
1102,stören::V,ശല്യപ്പെടുത്തുക,trufla
1103,belästigen::V,മെനക്കെടുക,ónáða
1104,verbergen::V,മറയ്ക്കുക,leyna
1105,verbergen::V,ഒളിക്കുക,leyna
1106,täuschen::V,കബളിപ്പിക്കുക,gabba
1107,täuschen::V,കബളിപ്പിക്കുക,blekkja
1108,betrügen::V,ചതിക്കുക,svíkja
1109,betrügen::V,ചതിക്കുക,blekkja
1110,töten::V,കൊല്ലുക,drepa
1111,wohnen::V,താമസിക്കുക,búa
1112,arbeiten::V,ജോലിചെയ്യുക,vinna
1113,sammeln::V,സഞ്ചയിക്കുക,safna
1114,pflücken::V,പറിച്ചെടുക്കുക,tína
1115,pflücken::V,പറിച്ചെടുക്കുക,reyta
1116,jagen::V,വേട്ടയാടുക,veiða
1117,fischen::V,മീൻ പിടിക്കുക,fiska
1118,fassen::V,പിടിക്കുക,veiða
1119,hüten::V,ചേർക്കുക,gæta
1120,hüten::V,ചേർക്കുക,vakta
1121,treiben::V,വാഹനം_ഓടിക്കുക,reka
1122,anbinden::V,കെട്ടിയിടുക,binda við
1123,anbinden::V,കെട്ടിയിടുക,binda fast
1124,füttern::V,തീറ്റുക,fóðra
1125,melken::V,പാലുകറക്കുക,mjólka
1126,hacken::V,വെട്ടിമുറിക്കുക,höggva
1127,gießen::V,നനയ്ക്കുക,hella
1128,reifen::V,പാകമാകുക,þroskast
1129,zubereiten::V,പാചകം_ചെയ്യുക,elda
1130,zubereiten::V,പാചകം_ചെയ്യുക,tilbúa
1131,kochen::V,വേവിക്കുക,sjóða
1132,backen::V,ബേക്ക് ചെയ്യുക,baka
1133,braten::V,പോരിക്കുക,steikja
1134,umrühren::V,ഇളക്കുക,hræra í
1135,stricken::V,മെടയുക,prjóna
1136,nähen::V,തുന്നുക,sauma
1137,färben::V,ചായം പൂശുക,lita
1138,reinigen::V,വൃത്തിയാക്കുക,hreinsa
1139,waschen::V,കഴുകുക,þvo
1140,abwischen::V,തുടയ്ക്കുക,þerra
1141,spülen::V,കഴുകുക,skola
1142,spülen::V,കഴുകുക,þvo upp
1143,fegen::V,അടിച്ചുവാരുക,sópa
1144,fegen::V,അടിച്ചുവാരുക,hreinsa
1145,kehren::V,അടിച്ചുവാരുക,sópa
1146,baden::V,നീന്തിത്തുടിക്കുക,baða sig
1147,sich waschen::V,കഴുകുക,þvo sér
1148,ausziehen::V,ഇഴുക്കുക,fara úr
1149,anziehen::V,ഉടുക്കുക,fara í
1150,sich anziehen::V,ധരിച്ച നേടുകയുക,klæðast
1151,kämmen::V,മുടിചീകുക,greiða
1152,schmücken::V,അലങ്കരിക്കുക,prýða
1153,schmücken::V,അലങ്കരിക്കുക,skreyta
1154,sagen::V,പറയുക,segja
1155,sprechen::V,സംസാരിക്കുക,tala
1156,reden::V,സംസാരിക്കുക,ræða
1157,sich unterhalten::V,നർമ്മസല്ലാപം നടത്തുക,spjalla
1158,sich unterhalten::V,നർമ്മസല്ലാപം നടത്തുക,ræðast við
1159,fragen::V,ചോദിക്കുക,spyrja
1160,bitten::V,അപേക്ഷിക്കുക,biðja
1161,erzählen::V,പറയുക,segja frá
1162,mitteilen::V,അറിയിക്കുക,tilkynna
1163,nennen::V,പേരിടുക,nefna
1164,rufen::V,വിളിക്കുക,kalla
1165,prahlen::V,പൊങ്ങച്ചം പറയുക,gorta
1166,übersetzen::V,പരിഭാഷപ്പെടുത്തുക,þýða
1167,denken::V,ചിന്തിക്കുക,hugsa
1168,glauben::V,വിശ്വസിക്കുക,trúa
1169,bemerken::V,ശ്രദ്ധിക്കുക,taka eftir
1170,erkennen::V,തിരിചറിയുക,þekkja
1171,begreifen::V,കൈപ്പിടിയിലാക്കുക,skilja
1172,verstehen::V,മനസ്സിലാക്കുക,skilja
1173,lernen::V,പഠിക്കുക,læra
1174,wissen::V,അറിയുക,vita
1175,sich erinnern an::V,ഓർമിക്കുക,minnast
1176,vergessen::V,മറക്കുക,gleyma
1177,messen::V,അളക്കുക,mæla
1178,zählen::V,എണ്ണിത്തിട്ടപ്പെടുത്തുക,telja
1179,rechnen::V,ഗണിക്കുക,reikna
1180,lesen::V,വായിക്കുക,lesa
1181,malen::V,ചിത്രം വരയ്ക്കുക,mála
1182,zeichnen::V,വരയ്ക്കുക,teikna
1183,schreiben::V,എഴുതുക,skrifa
1184,besitzen::V,സ്വന്തമാക്കുക,hafa
1185,kaufen::V,വാങ്ങുക,kaupa
1186,verkaufen::V,വിൽക്കുക,selja
1187,bezahlen::V,പരിഹാരം ചെയ്യുക,borga
1188,zahlen::V,പണം അടയ്ക്കുക,borga
1189,beherrschen::V,ഭരിക്കുക,hafa á valdi sínu
1190,ertragen::V,താങ്ങുക,þola
