,Concept_ID,cs,fa
815,damals::ADV,tenkrát,آنوقت
816,damals::ADV,tenkrát,آنزمان
817,danach::ADV,podle toho,بعد
818,vorher::ADV,dříve,قبلاً
819,vorher::ADV,napřed,قبلاً
820,zuerst::ADV,nejprve,اول
821,zuerst::ADV,nejprve,ابتداء
822,zuerst::ADV,nejdříve,اول
823,zuerst::ADV,nejdříve,ابتداء
824,einmal::ADV,jednou,یکدفعه
825,manchmal::ADV,někdy,گاهی
826,manchmal::ADV,někdy,بعضی اوقات
827,oft::ADV,často,اغلب
828,immer::ADV,vždy,همیشه
829,immer::ADV,stále,همیشه
830,niemals::ADV,nikdy,هرگز
831,hier::ADV,zde,اینجا
832,hier::ADV,tady,اینجا
833,hierhin::ADV,sem,به اینجا
834,von hier::ADV,odtud,از اینجا
835,dort::ADV,tam,آنجا
836,dorthin::ADV,tam,به آنجا
837,geradeaus::ADV,rovně,راست
838,vorwärts::ADV,kupředu,جلو
839,vorwärts::ADV,kupředu,به پیش
840,rückwärts::ADV,zpět,عقب
841,zurück::ADV,zpět,پس
842,zurück::ADV,zpět,عقب
843,zurück::ADV,zpět,بالعکس
844,zurück::ADV,nazpět,پس
845,zurück::ADV,nazpět,عقب
846,zurück::ADV,nazpět,بالعکس
847,unten::ADV,dole,زیر
848,unten::ADV,dole,پایین
849,hinab::ADV,dolů,به پایین
850,oben::ADV,nahoře,بالا
851,oben::ADV,navrchu,بالا
852,hinauf::ADV,nahoru,به بالا
853,überall::ADV,všude,همه‌جا
854,nicht::ADV,ne,نه
855,ein wenig::ADV,trochu,کمی
856,kaum::ADV,sotva,به سختی
857,sehr::ADV,velmi,خیلی
858,sehr::ADV,velmi,بسیار
859,sehr::ADV,velice,خیلی
860,sehr::ADV,velice,بسیار
861,so::ADV,tak,چنین
862,so::ADV,tak,اینطور
863,so::ADV,takto,چنین
864,so::ADV,takto,اینطور
865,noch::ADV,ještě,هنوز
866,nur::ADV,jen,فقط
867,nur::ADV,jen,تنها
868,nur::ADV,jenom,فقط
869,nur::ADV,jenom,تنها
870,schon::ADV,už,قبلاً
871,schon::ADV,už,به این زودی
872,schon::ADV,již,قبلاً
873,schon::ADV,již,به این زودی
874,wieder::ADV,zase,باز
875,wieder::ADV,zase,دوباره
876,vergebens::ADV,marně,بیهوده
877,vor::PRP,před,در جلوی
878,hinter::PRP,za,پشت
879,unter::PRP,pod,تحت
880,durch::PRP,skrz,از وسط
881,durch::PRP,skrz,از ميان
882,neben::PRP,vedle,کنار
883,neben::PRP,vedle,پهلوی
884,zwischen::PRP,mezi,بین
885,zwischen::PRP,mezi,میان
886,wegen::PRP,pro,برای
887,wegen::PRP,pro,بخاطر
888,dies::PRN,toto,این
889,dies::PRN,tohle,این
890,das::PRN,to,آن
891,alles::PRN,všechno,تمام
892,alles::PRN,všechno,همه‌چیر
893,ich::PRN,já,من
894,du::PRN,ty,تو
895,er::PRN,on,او
896,wir::PRN,my,ما
897,ihr::PRN,vy,شما
898,sie::PRN,oni,آنها
899,was::FPRN,co,چه
900,wer::FPRN,kdo,کی
901,wo::FADV,kde,کجا
902,wohin::FADV,kam,بکجا
903,wie::FADV,jak,چطور
904,wie::FADV,jak,چگونه
905,warum::FADV,proč,چرا
906,warum::FADV,proč,برای چه
907,wieviel::FNUM,kolik,چند
908,wieviel::FNUM,kolik,چقدر
909,eins::NUM,jeden,یک
910,zwei::NUM,dva,دو
911,drei::NUM,tři,سه
912,vier::NUM,čtyři,چهار
913,fünf::NUM,pět,پنج
914,sechs::NUM,šest,شش
915,sieben::NUM,sedm,هفت
916,acht::NUM,osm,هشت
917,neun::NUM,devět,نه
918,zehn::NUM,deset,ده
919,elf::NUM,jedenáct,یازده
920,zwölf::NUM,dvanáct,دوازده
921,zwanzig::NUM,dvacet,بیست
922,dreißig::NUM,třicet,سی
923,vierzig::NUM,čtyřicet,چهل
924,fünfzig::NUM,padesát,پنجاه
925,sechzig::NUM,šedesát,شصت
926,siebzig::NUM,sedmdesát,هفتاد
927,achtzig::NUM,osmdesát,هشتاد
928,neunzig::NUM,devadesát,نود
929,hundert::NUM,sto,صد
930,tausend::NUM,tisíc,هزار
931,und::CNJ,a,و
932,oder::CNJ,nebo,یا
933,stehen::V,stát,ایستادن
934,sitzen::V,sedět,نشستن
935,liegen::V,ležet,خوابیدن
936,liegen::V,ležet,دراز کشیدن
937,hängen::V,viset,آویزان بودن
938,werden::V,stát se,شدن
939,passieren::V,stát se,گذشتن
940,passieren::V,stát se,اتفاق افتادن
941,beginnen::V,počít,شروع شدن
942,enden::V,končit,تمام شدن
943,enden::V,skončit,تمام شدن
944,wechseln::V,měnit se,عوض شدن
945,aufgehen[Sonne]::V,vyjít,برآمدن
946,aufgehen[Sonne]::V,vyjít,طلوع کردن
947,untergehen[Sonne]::V,zapadnout,غروب کردن
948,scheinen[Sonne]::V,svítit,تابیدن
949,donnern::V,hřmět,رعد زدن
950,wehen::V,vát,دمیدن
951,wehen::V,vanout,دمیدن
952,strömen::V,proudit,روان شدن
953,fließen::V,téct,روان شدن
954,sich drehen::V,točit se,چرخیدن
955,schwanken::V,kolísat,خم و راست شدن
956,schwanken::V,houpat se,خم و راست شدن
957,schwingen::V,kývat se,تاب خوردن
958,schwingen::V,kývat se,نوسان کردن
959,fallen::V,padat,افتادن
960,fallen::V,padat,سقوط کردن
961,brennen::V,hořet,سوزاندن
962,rauchen::V,kouřit,دود کردن
963,regnen::V,pršet,باران آمدن
964,gefrieren::V,zamrznout,یخ بستن
965,tauen::V,tát,آب شدن
966,schmelzen::V,tavit,آب شدن
967,trocknen::V,schnout,خشک شدن
968,sieden::V,vřít,جوشیدن
969,faulen::V,hnít,فاسد شدن
970,verfaulen::V,shnít,پوسیدن
971,reißen::V,roztrhat se,پاره شدن
972,versinken::V,topit se,غرق شدن
973,versinken::V,ponořit se,غرق شدن
974,vergehen::V,plynout,گذشتن
975,erscheinen::V,objevit se,ظاهر شدن
976,verschwinden::V,zmizet,گم شدن
977,verschwinden::V,zmizet,از بین رفتن
978,sinken::V,klesat,پایین آمدن
979,abnehmen::V,ubýt,کم شدن
980,zunehmen::V,přibýt,زیاد شدن
981,steigen::V,stoupat,بالا رفتن
982,wachsen::V,růst,قد کشیدن
983,glänzen::V,lesknout se,برق زدن
984,funkeln::V,jiskřit se,جرقه زدن
985,lärmen::V,dělat hluk,شلوغ کردن
986,läuten::V,zvonit,زنگ زدن
987,klingeln::V,zvonit,زنگ زدن
988,klirren::V,řinčet,جرنگ جرنگ صدا کردن
989,brausen::V,hučet,طوفانی بودن
990,rauschen::V,šumět,خش‌خش کردن
991,klingen::V,znít,صدا دادن
992,bellen::V,štěkat,عوعو کردن
993,heulen::V,výt,زوزه کشیدن
994,blasen::V,foukat,فوت کردن
995,pfeifen::V,pískat,سوت زدن
996,schreien::V,křičet,فریاد زدن
997,stöhnen::V,sténat,نالیدن
998,zittern::V,třást se,لرزیدن
999,leben::V,žít,زیستن
1000,leben::V,žít,زندگی کردن
1001,geboren werden::V,rodit se,متولد شدن
1002,atmen::V,dýchat,تنفس کردن
1003,trinken::V,pít,نوشیدن
1004,essen::V,jíst,خوردن
1005,schlucken::V,polykat,بلعیدن
1006,schlucken::V,polykat,قورت دادن
1007,müde werden::V,unavit se,خسته شدن
1008,einschlafen::V,usnout,خواب رفتن
1009,schlafen::V,spát,خوابیدن
1010,aufwachen::V,probudit se,از خواب بیدار شدن
1011,aufstehen::V,vstát,بیدار شدن
1012,sich erholen::V,zotavovat se,استراحت کردن
1013,krank werden::V,onemocnět,مریض شدن
1014,krank sein::V,být nemocný,بیمار بودن
1015,schmerzen::V,bolet,درد کردن
1016,husten::V,kašlat,سرفه کردن
1017,genesen::V,uzdravit se,بهبود یافتن
1018,sterben::V,umřít,مردن
1019,umkommen::V,zahynout,کشته شدن
1020,sich bewegen::V,pohnout se,حرکت کردن
1021,sich rühren::V,hnout se,تکان خوردن
1022,sich erheben::V,zdvihnout se,برخواستن
1023,sich setzen::V,posadit se,نشستن
1024,hinfallen::V,upadnout,زمین خوردن
1025,laufen::V,běžet,پیاده رفتن
1026,schreiten::V,kráčet,قدم زدن
1027,spazierengehen::V,procházet se,گردش رفتن
1028,eilen::V,spěchat,شتاب کردن
1029,sich beeilen::V,pospíšit si,عجله کردن
1030,sausen::V,fičet,صفیر کشیدن
1031,rennen::V,pádit,دویدن
1032,springen::V,skákat,پریدن
1033,klettern::V,lézt,بالا رفتن
1034,klettern::V,šplhat,بالا رفتن
1035,schaukeln::V,houpat,تاب خوردن
1036,kriechen::V,lézt,خزیدن
1037,kriechen::V,plazit se,خزیدن
1038,schwimmen::V,plavat,شنا کردن
1039,tauchen::V,nořit se,غواصی کردن
1040,rudern::V,veslovat,پارو زدن
1041,fahren::V,jet,سواره رفتن
1042,fahren::V,jezdit,سواره رفتن
1043,fliegen::V,létat,پریدن
1044,gehen::V,jít,رفتن
1045,weggehen::V,odejít,رفتن
1046,abfahren::V,odjet,حرکت کردن
1047,anhalten::V,zastavit se,ایست کردن
1048,hineingehen::V,vcházet se,داخل شدن
1049,eintreten::V,vstoupit,وارد شدن
1050,kommen::V,přijít,آمدن
1051,ankommen::V,dojít,رسیدن
1052,zurückkommen::V,vrátit se,برگشتن
1053,bleiben::V,zůstat,ماندن
1054,warten::V,čekat,منتظر بودن
1055,erwarten::V,čekat na,انتظار داشتن
1056,suchen::V,hledat,جستجو کردن
1057,finden::V,najít,یافتن
1058,finden::V,najít,پیدا کردن
1059,versuchen::V,zkoušet,سعی کردن
1060,versuchen::V,zkoušet,کوشش کردن
1061,vorbereiten::V,připravit,آماده کردن
1062,lieben::V,milovat,عاشق بودن
1063,mögen::V,mít rád,میل داشتن
1064,mögen::V,mít rád,دوست داشتن
1065,lachen::V,smát se,خندیدن
1066,rühren::V,dojmout,به رقت آوردن
1067,weinen::V,plakat,گریه کردن
1068,schimpfen::V,nadávat,فحاشی کردن
1069,sich ärgern::V,pohoršit se,ناراحت شدن
1070,sich fürchten::V,bát se,واهمه کردن
1071,fürchten::V,bát se,ترسیدن
1072,fliehen::V,utéct,گریختن
1073,flüchten::V,prchnout,فرار کردن
1074,sehen::V,vidět,دیدن
1075,anschauen::V,podívat se na,نگاه کردن
1076,ansehen::V,sledovat,تماشا کردن
1077,hören::V,slyšet,شنیدن
1078,zuhören::V,poslouchat,گوش دادن
1079,probieren::V,ochutnávat,چشیدن
1080,riechen::V,cítit,بوییدن
1081,riechen::V,cítit,بو کردن
1082,fühlen::V,cítit,احساس کردن
1083,scheinen::V,zdát se,بنظر آمدن
1084,zu sehen sein::V,moci být viděn,دیده شدن
1085,vernehmen::V,uslyšet,شنیدن
1086,frieren::V,mrznout,سرد بودن
1087,tun::V,dělat,کردن
1088,können::V,moct,توانستن
1089,wollen::V,chtít,خواستن
1090,anfangen::V,začít,شروع کردن
1091,beenden::V,ukončit,تمام کردن
1092,beenden::V,ukončit,پایان دادن
1093,aufhören::V,přestat,دست کشیدن
1094,gelingen::V,podařit se,موفق شدن
1095,geraten::V,dařit se,نتیجه دادن
1096,öffnen::V,otevřít,گشودن
1097,öffnen::V,otevřít,باز کردن
1098,schließen::V,zavřít,بستن
1099,schließen::V,zavřít,قفل کردن
1100,stellen::V,postavit,گذاردن
1101,setzen::V,posadit,نشاندن
1102,legen::V,klást,گذاشتن
1103,legen::V,položit,گذاشتن
1104,berühren::V,dotýkat se,دست زدن
1105,berühren::V,dotýkat se,لمس کردن
1106,verbinden::V,spojit,وصل کردن
1107,bedecken::V,pokrýt,پوشاندن
1108,aufhängen::V,oběsit,آویختن
1109,aufhängen::V,pověsit,آویختن
1110,anzünden::V,zapálit,سوزاندن
1111,anzünden::V,podpálit,سوزاندن
1112,aufheben::V,zvednout,برداشتن
1113,aufheben::V,zvednout,بلند کردن
1114,aufheben::V,zdvihnout,برداشتن
1115,aufheben::V,zdvihnout,بلند کردن
1116,zurücklassen::V,zanechat,گذاشتن
1117,verlieren::V,ztratit,گم کردن
1118,fallen lassen::V,upustit,انداختن
1119,machen::V,udělat,کردن
1120,machen::V,udělat,ساختن
1121,herstellen::V,vyrobit,ساختن
1122,herstellen::V,vyrobit,تولید کردن
1123,bauen::V,stavět,ساختن
1124,bauen::V,stavět,بنا کردن
1125,bauen::V,budovat,ساختن
1126,bauen::V,budovat,بنا کردن
1127,reparieren::V,opravit,درست کردن
1128,reparieren::V,opravit,تعمیر کردن
1129,verbessern::V,zlepšit,بهتر کردن
1130,ändern::V,změnit,تغییر دادن
1131,graben::V,rýt,کندن
1132,graben::V,rýt,گود کردن
1133,graben::V,kopat,کندن
1134,graben::V,kopat,گود کردن
1135,beugen::V,ohnout,کج کردن
1136,biegen::V,ohnout,خم کردن
1137,drehen::V,točit,چرخاندن
1138,wenden::V,obrátit,برگرداندن
1139,umdrehen::V,obrátit,برگرداندن
1140,heben::V,zdvihnout,برداشتن
1141,hochheben::V,zvednout,برآوردن
1142,hochheben::V,zvednout,بلند کردن
1143,ergreifen::V,chopit se,گرفتن
1144,halten::V,držet,نگاه داشتن
1145,drücken::V,stisknout,فشار دادن
1146,drücken::V,stisknout,فشار آوردن
1147,schieben::V,posouvat,هل دادن
1148,kratzen::V,škrábat,خاریدن
1149,lecken::V,lízat,لیسیدن
1150,beißen::V,kousat,گاز زدن
1151,abreißen::V,utrhat,پاره کردن
1152,abreißen::V,odtrhat,پاره کردن
1153,abschneiden::V,uřezat,بریدن
1154,abschneiden::V,uřezat,قطع کردن
1155,abschneiden::V,ukrojit,بریدن
1156,abschneiden::V,ukrojit,قطع کردن
1157,binden::V,přivázat,بستن
1158,stecken::V,strčit,فرو کردن
1159,brechen::V,lomit,شکستن
1160,klopfen::V,ťukat,کوبیدن
1161,klopfen::V,klepat,کوبیدن
1162,hauen::V,bít,زدن
1163,kleben::V,lepit,چسباندن
1164,reiben::V,třít,مالش دادن
1165,streichen::V,mazat,مالیدن
1166,schleifen::V,brousit,تیز کردن
1167,schneiden::V,řezat,چیدن
1168,schneiden::V,řezat,بریدن
1169,schneiden::V,střihat,چیدن
1170,schneiden::V,střihat,بریدن
1171,rütteln::V,třást,لرزاندن
1172,rütteln::V,třást,تکان دادن
1173,rütteln::V,otřást,لرزاندن
1174,rütteln::V,otřást,تکان دادن
1175,schütteln::V,třást,تکان دادن
1176,schütteln::V,zatřást,تکان دادن
1177,schwenken::V,mávat,تاب دادن
1178,schütten::V,nasypat,ریختن
1179,füllen::V,naplnit,پر کردن
1180,einwickeln::V,zavinout,پیچیدن
1181,tragen::V,nést,بردن
1182,tragen::V,nést,حمل کردن
1183,schleppen::V,vléct,کشیدن
1184,ziehen::V,tahat,کشیدن
1185,ziehen::V,táhnout,کشیدن
1186,aufbewahren::V,schovat,نگهداری کردن
1187,werfen::V,házet,انداختن
1188,werfen::V,házet,پرتاب کردن
1189,fangen::V,chytat,گرفتن
1190,packen::V,uchvátit,گرفتن
1191,verstecken::V,schovat,قایم کردن
1192,verstecken::V,schovat,پنهان کردن
1193,teilen::V,rozdělit,قسمت کردن
1194,teilen::V,rozdělit,تقسیم کردن
1195,schicken::V,posílat,فرستادن
1196,schicken::V,posílat,ارسال کردن
1197,bringen::V,přinést,آوردن
1198,hinzufügen::V,připojit,افزودن
1199,hinzufügen::V,připojit,اضافه کردن
1200,bekommen::V,dostat,گرفتن
1201,erhalten::V,uchovat,دریافت کردن
1202,nehmen::V,vzít,گرفتن
1203,nehmen::V,vzít,برداشتن
1204,wählen::V,zvolit,انتخاب کردن
1205,auswählen::V,vybrat,برگزیدن
1206,bewahren::V,uchránit,حفظ کردن
1207,bewahren::V,uchránit,حفاظت کردن
1208,behindern::V,překážet,مانع بودن
1209,verderben::V,zkazit,از بین بردن
1210,beschädigen::V,porušit,صدمه زدن
1211,beschädigen::V,poškodit,صدمه زدن
1212,zerbrechen::V,rozlámat,شکستن
1213,zerreißen::V,roztrhnout,دریدن
1214,zerreißen::V,roztrhnout,پاره کردن
1215,zerstören::V,zničit,خراب کردن
1216,zerstören::V,zničit,ویران کردن
1217,verbrennen::V,spálit,سوزاندن
1218,geben::V,dát,دادن
1219,reichen::V,podat,دادن
1220,schenken::V,darovat,هدیه دادن
1221,versprechen::V,slíbit,قول دادن
1222,versprechen::V,slíbit,وعده دادن
1223,wünschen::V,přát,آرزو کردن
1224,loben::V,chválit,ستایش کردن
1225,küssen::V,líbat,بوسیدن
1226,wiegen::V,chovat,نوسان کردن
1227,wiegen::V,kolébat,نوسان کردن
1228,zudecken::V,přikrýt,پوشاندن
1229,zudecken::V,přiklopit,پوشاندن
1230,wecken::V,vzbudit,بیدار کردن
1231,zeigen::V,ukázat,نشان دادن
1232,führen::V,vést,رهنمائی کردن
1233,lehren::V,učit,آموختن
1234,lehren::V,učit,یاد دادن
1235,unterrichten::V,vyučovat,درس دادن
1236,unterrichten::V,vyučovat,تدریس کردن
1237,aufziehen::V,vychovat,تربیت کردن
1238,leiten::V,vodit,اداره کردن
1239,antreiben::V,nutit,عجله دادن
1240,lassen::V,dát,وادار کردن
1241,einladen::V,pozvat,دعوت کردن
1242,einladen::V,pozvat,مهمان کردن
1243,vereinigen::V,spojit,یکی کردن
1244,vereinigen::V,spojit,متحد کردن
1245,besuchen::V,návštívit,دیدار کردن
1246,treffen::V,potkat,ملاقات کردن
1247,sich versammeln::V,shromáždit se,جمع شدن
1248,spielen::V,hrát,بازی کردن
1249,singen::V,zpívat,آواز خواندن
1250,tanzen::V,tančit,رقصیدن
1251,sich trennen::V,rozejít se,جدا شدن
1252,verlassen::V,opustit,ترک کردن
1253,retten::V,zachránit,نجات دادن
1254,bewachen::V,hlídat,حراست کردن
1255,schützen::V,chránit,حفظ کردن
1256,verteidigen::V,obhájit,دفاع کردن
1257,sich schlagen::V,bít se,کتک‌کاری کردن
1258,schießen::V,střílet,تیر زدن
1259,siegen::V,zvítězit,پیروز شدن
1260,ärgern::V,zlobit,ناراحت کردن
1261,ärgern::V,pohoršit,ناراحت کردن
1262,schlagen::V,udeřit,زدن
1263,schlagen::V,udeřit,کوبیدن
1264,schlagen::V,praštit,زدن
1265,schlagen::V,praštit,کوبیدن
1266,treten::V,kopnout,لگد زدن
1267,stechen::V,bodnout,چاقو زدن
1268,stechen::V,píchnout,چاقو زدن
1269,stoßen::V,strčit,هل دادن
1270,stehlen::V,ukrást,دزدیدن
1271,stören::V,vyrušit,مزاحم شدن
1272,belästigen::V,obtěžovat,زحمت دادن
1273,verbergen::V,skrýt,پنهان کردن
1274,täuschen::V,klamat,گول زدن
1275,täuschen::V,klamat,فریب دادن
1276,betrügen::V,podvést,گول زدن
1277,betrügen::V,podvést,فریب دادن
1278,töten::V,zabít,کشتن
1279,wohnen::V,bydlit,منزل داشتن
1280,wohnen::V,bydlit,سکونت داشتن
1281,arbeiten::V,pracovat,کار کردن
1282,sammeln::V,sebrat,جمع کردن
1283,pflücken::V,česat,چیدن
1284,jagen::V,uhonit,شکار کردن
1285,fischen::V,chytat ryby,صید کردن
1286,fischen::V,chytat ryby,ماهی‌گیری کردن
1287,fassen::V,ulovit,گرفتن
1288,hüten::V,pást,چراندن
1289,hüten::V,pást,مراقبت کردن
1290,treiben::V,hnát,راندن
1291,anbinden::V,přivázat,متصل کردن
1292,füttern::V,krmit,غذا دادن
1293,melken::V,dojit,دوشیدن
1294,hacken::V,seknout,خرد کردن
1295,gießen::V,zalít,ریختن
1296,reifen::V,uzrát,رسیدن
1297,zubereiten::V,připravit,طبخ کردن
1298,zubereiten::V,připravit,آماده کردن
1299,kochen::V,vařit,پختن
1300,kochen::V,vařit,آشپزی کردن
1301,backen::V,péct,پختن
1302,braten::V,smažit,سرخ کردن
1303,umrühren::V,zamíchat,هم زدن
1304,stricken::V,plést,بافتن
1305,nähen::V,šít,دوختن
1306,färben::V,nabarvit,رنگ زدن
1307,reinigen::V,očistit,پاک کردن
1308,reinigen::V,očistit,تمیز کردن
1309,waschen::V,mýt,شستن
1310,abwischen::V,utřít,زدودن
1311,spülen::V,spláchnout,شستن
1312,fegen::V,zamést,جارو کردن
1313,kehren::V,mést,جارو کردن
1314,baden::V,koupat se,شنا کردن
1315,baden::V,koupat se,حمام کردن
1316,sich waschen::V,mýt se,شستشو کردن
1317,ausziehen::V,svléct,درآوردن
1318,anziehen::V,obléct,پوشیدن
1319,sich anziehen::V,oblékat se,لباس پوشیدن
1320,kämmen::V,učesat,شانه زدن
1321,schmücken::V,ozdobit,زینت دادن
1322,sagen::V,říct,گفتن
1323,sprechen::V,mluvit,حرف زدن
1324,sprechen::V,mluvit,صحبت کردن
1325,reden::V,hovořit,حرف زدن
1326,reden::V,hovořit,صحبت کردن
1327,sich unterhalten::V,povídat se,گپ زدن
1328,fragen::V,zeptat se,پرسیدن
1329,fragen::V,zeptat se,سؤال کردن
1330,bitten::V,prosit,خواهش کردن
1331,bitten::V,prosit,درخواست کردن
1332,erzählen::V,povídat,نقل کردن
1333,erzählen::V,povídat,حکایت کردن
1334,mitteilen::V,sdělit,خبر دادن
1335,mitteilen::V,oznámit,خبر دادن
1336,nennen::V,nazvat,نامیدن
1337,rufen::V,volat,صدا کردن
1338,rufen::V,zavolat,صدا کردن
1339,prahlen::V,chlubit se,پز آمدن
1340,übersetzen::V,přeložit,ترجمه کردن
1341,denken::V,myslit,فکر کردن
1342,glauben::V,věřit,باور کردن
1343,glauben::V,věřit,عقیده داشتن
1344,bemerken::V,zpozorovat,متوجه شدن
1345,erkennen::V,poznat,شناختن
1346,erkennen::V,poznat,تشخیص دادن
1347,begreifen::V,pochopit,فهمیدن
1348,begreifen::V,pochopit,درک کردن
1349,verstehen::V,porozumět,فهمیدن
1350,lernen::V,učit se,آموختن
1351,lernen::V,učit se,یاد گرفتن
1352,wissen::V,vědět,دانستن
1353,sich erinnern an::V,vzpomínat si na,به یاد آوردن
1354,vergessen::V,zapomínat,فراموش کردن
1355,messen::V,měřit,اندازه گرفتن
1356,zählen::V,spočítat,شمردن
1357,rechnen::V,počítat,حساب کردن
1358,lesen::V,číst,خواندن
1359,malen::V,malovat,نقاشی کردن
1360,zeichnen::V,rýsovat,کشیدن
1361,zeichnen::V,rýsovat,رسم کردن
1362,schreiben::V,psát,نوشتن
1363,besitzen::V,mít,داشتن
1364,besitzen::V,vlastnit,داشتن
1365,kaufen::V,koupit,خریدن
1366,kaufen::V,koupit,خرید کردن
1367,verkaufen::V,prodat,فروختن
1368,bezahlen::V,zaplatit,پرداختن
1369,zahlen::V,platit,پرداخت کردن
1370,beherrschen::V,ovládat,مسلط بودن
1371,ertragen::V,snést,تحمل کردن
