,Concept_ID,sq,ps
782,jung::A,i ri,ځوان
783,arm::A,varfër,غریب
784,arm::A,varfër,بې وزله
785,arm::A,vobektë,غریب
786,arm::A,vobektë,بې وزله
787,reich::A,pasur,شتمن
788,reich::A,pasur,دولتمند
789,bekannt::A,njohur,اشنا
790,berühmt::A,famshëm,مشهور
791,fremd::A,huaj,پردی
792,fremd::A,huaj,بېګانه
793,verschieden::A,ndryshëm,مختلف
794,nah::A,afërt,نژدې
795,fern::A,largët,لیری
796,linker::A,majtë,چپ
797,linker::A,majtë,کیڼ
798,rechter::A,djathtë,ښی
799,anderer::A,tjetër,بل
800,erster::A,parë,لومړی
801,zweiter::A,dytë,دوهم
802,dritter::A,i tretë,درېم
803,letzter::A,fundit,آخرنی
804,letzter::A,fundit,وروستی
805,allein::ADV,vetëm,یوازې
806,auf einmal::ADV,njëkohësisht,په یوه وخت کی
807,zusammen::ADV,bashkë,یو ځای
808,zusammen::ADV,së bashku,یو ځای
809,lange::ADV,për një kohë të gjatë,ډېر وخت
810,lange::ADV,për një kohë të gjatë,ډېره موده
811,plötzlich::ADV,befas,ناببره
812,plötzlich::ADV,befas,یوناڅاپه
813,sofort::ADV,menjëherë,فوراً
814,sofort::ADV,menjëherë,سمدلاسه
815,sofort::ADV,aty për aty,فوراً
816,sofort::ADV,aty për aty,سمدلاسه
817,später::ADV,më vonë,وروسته
818,jetzt::ADV,tash,اوس
819,heute::ADV,sot,نن
820,morgen::ADV,nesër,سبا
821,bald::ADV,shpejt,ژر
822,bald::ADV,së shpejti,ژر
823,dann::ADV,pastaj,پس
824,dann::ADV,pastaj,وروسته
825,gestern::ADV,dje,پرون
826,einst::ADV,dikur,پخوا
827,damals::ADV,atëherë,هغه وخت
828,danach::ADV,mandej,بیا
829,vorher::ADV,më parë,دمخه
830,zuerst::ADV,së pari,لومړی
831,einmal::ADV,njëherë,یو ځل
832,manchmal::ADV,nganjëherë,ګاهی ګاهی
833,oft::ADV,shpesh,ډېر ځله
834,immer::ADV,përherë,تل
835,immer::ADV,përherë,همېشه
836,immer::ADV,gjithnjë,تل
837,immer::ADV,gjithnjë,همېشه
838,niemals::ADV,kurrë,هیڅکله نه
839,niemals::ADV,asnjëherë,هیڅکله نه
840,hier::ADV,këtu,دلته
841,hierhin::ADV,knej,دلته
842,hierhin::ADV,knej,دې ځای ته
843,von hier::ADV,që këtej,د دې ځای نه
844,von hier::ADV,prej këtej,د دې ځای نه
845,dort::ADV,aty,هلته
846,dort::ADV,atje,هلته
847,dorthin::ADV,anej,هلته
848,dorthin::ADV,anej,هغه ځای ته
849,geradeaus::ADV,drejt,مخامخ
850,vorwärts::ADV,mbroth,مخ پهٔ وړاندې
851,vorwärts::ADV,përpara,مخ پهٔ وړاندې
852,rückwärts::ADV,mbrapsht,بېرته
853,zurück::ADV,prapa,بېرته
854,zurück::ADV,mbrapsht,بېرته
855,unten::ADV,poshtë,لاندي
856,hinab::ADV,përposh,ښکته
857,oben::ADV,lart,پورته
858,oben::ADV,sipër,پورته
859,hinauf::ADV,lart,پاس
860,hinauf::ADV,përpjetë,پاس
861,überall::ADV,kudo,هره خوا
862,nicht::ADV,s',نه
863,nicht::ADV,nuk,نه
864,ein wenig::ADV,një tis,یو څه
865,kaum::ADV,mezi,ایله
866,sehr::ADV,fort,ډېر
867,sehr::ADV,fort,زيات
868,sehr::ADV,shumë,ډېر
869,sehr::ADV,shumë,زيات
870,so::ADV,ashtu,داسې
871,so::ADV,ashtu,دومره
872,so::ADV,kështu,داسې
873,so::ADV,kështu,دومره
874,noch::ADV,ende,نور
875,noch::ADV,akoma,نور
876,nur::ADV,vetëm,تش
877,nur::ADV,vetëm,صرف
878,schon::ADV,tashmë,دمخه
879,wieder::ADV,përsëri,بیا
880,vergebens::ADV,kot,عبث
881,vor::PRP,para,دمخه
882,hinter::PRP,prapa,شاته
883,hinter::PRP,mbrapa,شاته
884,unter::PRP,nën,لاندي
885,durch::PRP,nëpër,د مینځ نه
886,neben::PRP,pranë,نژدې
887,neben::PRP,përbri,نژدې
888,zwischen::PRP,midis,ترمینځ
889,zwischen::PRP,ndërmjet,ترمینځ
890,wegen::PRP,për,د ... له لاسه
891,dies::PRN,ky,دا
892,das::PRN,ky,دا
893,alles::PRN,gjithçka,هرڅهٔ
894,ich::PRN,unë,زه
895,du::PRN,ti,ته
896,er::PRN,ai,دی
897,wir::PRN,ne,مونږ
898,ihr::PRN,ju,تاسې
899,sie::PRN,ata,هغوی
900,was::FPRN,ç',څهٔ
901,was::FPRN,çfarë,څهٔ
902,wer::FPRN,kush,چا
903,wer::FPRN,kush,څوک
904,wo::FADV,ku,چيری
905,wo::FADV,ku,چېرته
906,wohin::FADV,për ku,چېرته
907,wie::FADV,si,څنګه
908,warum::FADV,pse,ولې
909,warum::FADV,përse,ولې
910,wieviel::FNUM,sa,څو
911,wieviel::FNUM,sa,څومره
912,eins::NUM,një,یو
913,zwei::NUM,dy,دوه
914,drei::NUM,tre,درې
915,vier::NUM,katër,څلور
916,fünf::NUM,pesë,پنځه
917,sechs::NUM,gjashtë,شپږ
918,sieben::NUM,shtatë,اوه
919,acht::NUM,tetë,اته
920,neun::NUM,nëntë,نهه
921,zehn::NUM,dhjetë,لس
922,elf::NUM,njëmbëdhjetë,یوولس
923,zwölf::NUM,dymbëdhjetë,دولس
924,zwanzig::NUM,njëzet,شل
925,dreißig::NUM,tridhjetë,دېرش
926,vierzig::NUM,dyzet,څلوېښت
927,fünfzig::NUM,pesëdhjetë,پنځوس
928,sechzig::NUM,gjashtëdhjetë,شپېته
929,siebzig::NUM,shtatëdhjetë,اویا
930,achtzig::NUM,tetëdhjetë,اتیا
931,neunzig::NUM,nëntëdhjetë,نوي
932,hundert::NUM,qind,سل
933,tausend::NUM,mijë,زر
934,und::CNJ,e,او
935,und::CNJ,dhe,او
936,oder::CNJ,a,ېا
937,oder::CNJ,apo,ېا
938,stehen::V,rri,درېدل
939,sitzen::V,rri,کښېنستل
940,liegen::V,rri shtrirë,ملاستل
941,hängen::V,varem,ځړېدل
942,werden::V,bëhem,کېدل
943,passieren::V,ndodh,پېښېدل
944,beginnen::V,filloj,شروع کېدل
945,enden::V,përfundoj,خلاصدل
946,enden::V,përfundoj,تمامېدل
947,wechseln::V,ndërroj,تغییر موندل
948,aufgehen[Sonne]::V,hapem,ختل
949,untergehen[Sonne]::V,hyj,لوېدل
950,untergehen[Sonne]::V,hyj,پرېوتل
951,untergehen[Sonne]::V,perëndoj,لوېدل
952,untergehen[Sonne]::V,perëndoj,پرېوتل
953,scheinen[Sonne]::V,ndriçoj,رڼا کول
954,donnern::V,gjëmoj,تنېدل
955,donnern::V,gjëmoj,غړمبېدل
956,donnern::V,bubulloj,تنېدل
957,donnern::V,bubulloj,غړمبېدل
958,wehen::V,fryj,چلېدل
959,strömen::V,derdh,بهېدل
960,fließen::V,rrjedh,بهېدل
961,fließen::V,rrjedh,تویېدل
962,sich drehen::V,rrotullohem,ګرځېدل
963,sich drehen::V,rrotullohem,چورلېدل
964,schwanken::V,dyzoj,زنګېدل
965,schwingen::V,dridhem,زنګېدل
966,fallen::V,bie,ولېدل
967,brennen::V,digjem,سوځېدل
968,rauchen::V,nxjerr tym,لوګی کول
969,regnen::V,bie shi,باران اورېدل
970,gefrieren::V,ngrij,کنګل نيول
971,tauen::V,shkrij,وېلې کېدل
972,schmelzen::V,shkrij,وېلې کېدل
973,trocknen::V,thaj,وچېدل
974,sieden::V,ziej,اېشېدل
975,faulen::V,kalbem,خرابېدل
976,faulen::V,prishem,خرابېدل
977,verfaulen::V,kalbem,ورستېدل
978,reißen::V,grisem,شلېدل
979,reißen::V,shqyhem,شلېدل
980,versinken::V,humboj,ډوېېدل
981,vergehen::V,kaloj,تېرېدل
982,erscheinen::V,dukem,ښکارېدل
983,verschwinden::V,zhdukem,ورکېدل
984,sinken::V,ulem,ښکته کېدل
985,abnehmen::V,pakësohem,کمېدل
986,abnehmen::V,zvogëlohem,کمېدل
987,zunehmen::V,shtohem,زیاتېدل
988,steigen::V,rritem,جګېدل
989,steigen::V,rritem,پورته کېدل
990,wachsen::V,rritem,وده کول
991,glänzen::V,vezulloj,ځلېدل
992,funkeln::V,xixoj,پړکېدل
993,funkeln::V,xixëlloj,پړکېدل
994,lärmen::V,oshtij,غال و غول کول
995,lärmen::V,zhurmoj,غال و غول کول
996,läuten::V,bie,زنګ وهل
997,klingeln::V,i bie ziles,زنګ وهل
998,klirren::V,kërcëlloj,کړنګېدل
999,brausen::V,gjëmoj,تلاطم کول
1000,rauschen::V,fëshfërij,شڼهار کول
1001,klingen::V,tingëlloj,آواز کول
1002,bellen::V,leh,غپېدل
1003,heulen::V,ulërij,انګلل
1004,blasen::V,fryj,پو کول
1005,pfeifen::V,fishkëllej,شپېلک وهل
1006,schreien::V,bërtas,ناره کول
1007,stöhnen::V,rënkoj,زګېروی کول
1008,zittern::V,trembem,لړزېدل
1009,leben::V,rroj,ژوند کول
1010,leben::V,jetoj,ژوند کول
1011,geboren werden::V,lind,زېږېدل
1012,atmen::V,marr frymë,ساه کښل
1013,atmen::V,marr frymë,تنفس کول
1014,trinken::V,pi,څښل
1015,essen::V,ha,خوړل
1016,schlucken::V,gëlltis,غړپول
1017,schlucken::V,kapërdij,غړپول
1018,müde werden::V,lodhem,ستړی کېدل
1019,einschlafen::V,bie të fle,ویده کېدل
1020,schlafen::V,fle,خوب کول
1021,aufwachen::V,zgjohem,ویښېدل
1022,aufstehen::V,çohem,پاڅېدل
1023,aufstehen::V,ngrihem,پاڅېدل
1024,sich erholen::V,qetësohem,استراحت کول
1025,sich erholen::V,shtendosem,استراحت کول
1026,krank werden::V,bie i sëmurë,رنځورېدل
1027,krank sein::V,jam i sëmurë,ناجوړېدل
1028,schmerzen::V,dhemb,خوږېدل
1029,schmerzen::V,dhemb,درد کول
1030,husten::V,kollitem,ټوخېدل
1031,genesen::V,shërohem,رغېدل
1032,sterben::V,vdes,مړل
1033,umkommen::V,vdes,تلفېدل
1034,umkommen::V,mbaroj,تلفېدل
1035,sich bewegen::V,shkundem,چلېدل
1036,sich bewegen::V,shkundem,حرکت کول
1037,sich rühren::V,lëviz,ښورېدل
1038,sich erheben::V,ngrihem,درېدل
1039,sich setzen::V,ulem,کښېنستل
1040,hinfallen::V,gremisem,لوېدل
1041,laufen::V,eci,منډې وهل
1042,schreiten::V,çapem,قدم ایښودل
1043,spazierengehen::V,shëtis,چکر وهل
1044,eilen::V,ngas,بېړه کول
1045,sich beeilen::V,nxitoj,عجله کول
1046,sausen::V,eci shpejt,ځغستل
1047,rennen::V,vrapoj,زغلېدل
1048,springen::V,kërcej,ټوپ وهل
1049,klettern::V,hipi,ختل
1050,schaukeln::V,kolovitem,زنګېدل
1051,kriechen::V,zvarritem,خاپوړی وهل
1052,schwimmen::V,notoj,لامبو وهل
1053,tauchen::V,zhytem,غوټه وهل
1054,rudern::V,vozis,پارو وهل
1055,fahren::V,shkoj,تلل
1056,fliegen::V,fluturoj,الوتل
1057,gehen::V,eci,تلل
1058,gehen::V,shkoj,تلل
1059,weggehen::V,vete,بهر وتل
1060,abfahren::V,nisem,تلل
1061,anhalten::V,ndalem,ودرېدل
1062,hineingehen::V,futem,داخلېدل
1063,eintreten::V,hyj,ننوتل
1064,kommen::V,vij,راتلل
1065,ankommen::V,arrij,رسېدل
1066,ankommen::V,mbërrij,رسېدل
1067,zurückkommen::V,kthehem,بېرته راتلل
1068,bleiben::V,mbetem,پاتې کېدل
1069,bleiben::V,qëndroj,پاتې کېدل
1070,warten::V,pres,انتظار وېستل
1071,erwarten::V,pres,انتظار کول
1072,suchen::V,kërkoj,لټول
1073,finden::V,gjej,میندل
1074,finden::V,gjej,پیدا کول
1075,versuchen::V,mundohem,هڅه کول
1076,vorbereiten::V,përgatis,چمتوکول
1077,lieben::V,dashuroj,مینه لرل
1078,mögen::V,dua,خوښول
1079,mögen::V,dua,علاقه لرل
1080,lachen::V,qesh,خندېدل
1081,rühren::V,mallëngjej,اغېزه کول
1082,weinen::V,qaj,ژړل
1083,schimpfen::V,shaj,ښکنځا کول
1084,sich ärgern::V,bëhem verem,قهر راتلل
1085,sich fürchten::V,kam frikë,ډارېدل
1086,sich fürchten::V,frikësohem,ډارېدل
1087,fürchten::V,kam frikë nga,ډارېدل
1088,fliehen::V,arratisem,تښتېدل
1089,flüchten::V,iki,تښتېدل
1090,sehen::V,shoh,لیدل
1091,anschauen::V,shikoj,کتل
1092,ansehen::V,shikoj,ننداره کول
1093,hören::V,dëgjoj,اورېدل
1094,zuhören::V,veshtoj,غوږ نیول
1095,probieren::V,provoj,څکه کول
1096,probieren::V,provoj,چاشنی کول
1097,riechen::V,nuhas,بويول
1098,fühlen::V,ndiej,حسول
1099,scheinen::V,ndriçoj,ښکارېدل
1100,zu sehen sein::V,dukem,ښکارېدل
1101,vernehmen::V,dëgjoj,خبرېدل
1102,frieren::V,mërdhij,ساړه کېتل
1103,tun::V,bëj,کول
1104,können::V,mund,کولای شول
1105,können::V,mund,د لاسه کېدل
1106,wollen::V,dua,غوښتل
1107,wollen::V,dëshiroj,غوښتل
1108,anfangen::V,filloj,شروع کول
1109,beenden::V,kryej,ختمول
1110,beenden::V,kryej,پای ته رسول
1111,beenden::V,mbaroj,ختمول
1112,beenden::V,mbaroj,پای ته رسول
1113,aufhören::V,pushoj,بس کول
1114,gelingen::V,më shkon mbarë,موفق کېدل
1115,gelingen::V,më shkon mbarë,بریالی کېدل
1116,geraten::V,del,کېدل
1117,öffnen::V,hap,خلاصول
1118,öffnen::V,hap,پرانیستل
1119,schließen::V,mbyll,تړل
1120,stellen::V,vë,ایښودل
1121,setzen::V,vë,کښېنول
1122,legen::V,vë,ایښودل
1123,berühren::V,rrok,لاس وهل
1124,verbinden::V,bashkoj,تړل
1125,bedecken::V,mbuloj,پوښول
1126,aufhängen::V,var,ځوړندول
1127,anzünden::V,ndez,بلول
1128,aufheben::V,ngre,پورته کول
1129,zurücklassen::V,lë pas,پرېښودل
1130,verlieren::V,humb,ورکول
1131,fallen lassen::V,lëshoj,له لاسه لوېدل
1132,machen::V,bëj,کول
1133,herstellen::V,prodhoj,جوړول
1134,herstellen::V,prodhoj,توليدول
1135,bauen::V,ndërtoj,جوړول
1136,reparieren::V,ndreq,ترمیمول
1137,reparieren::V,meremetoj,ترمیمول
1138,verbessern::V,përmirësoj,اصلاح کول
1139,ändern::V,ndërroj,تغیر ورکول
1140,graben::V,gërmoj,کيندل
1141,beugen::V,kërrus,ټیټول
1142,biegen::V,përkul,کږول
1143,drehen::V,dredh,ګرځول
1144,drehen::V,rrotulloj,ګرځول
1145,wenden::V,kthej,اړول
1146,umdrehen::V,kthej,اړول
1147,heben::V,ngre,جګول
1148,heben::V,ngre,پورته کول
1149,hochheben::V,ngre,جګول
1150,ergreifen::V,rrëmbej,نیول
1151,halten::V,mbaj,نیول
1152,drücken::V,shtyp,کښېکښل
1153,schieben::V,shtyj,پوری وهل
1154,kratzen::V,kruaj,ګرول
1155,kratzen::V,gërvisht,ګرول
1156,lecken::V,lëpij,څټل
1157,beißen::V,kafshoj,چیچل
1158,abreißen::V,shkëpus,شکول
1159,abschneiden::V,cungoj,پرېکول
1160,binden::V,lidh,تړل
1161,stecken::V,fus,ټومبل
1162,stecken::V,ngul,ټومبل
1163,brechen::V,thyej,ماتول
1164,klopfen::V,trokas,ټکول
1165,hauen::V,godas,ټکول
1166,kleben::V,ngjis,نښلول
1167,kleben::V,ngjis,سرېښول
1168,reiben::V,fërkoj,مږل
1169,streichen::V,lyej,مښل
1170,schleifen::V,mpreh,تېره کول
1171,schneiden::V,pres,غوڅول
1172,schneiden::V,pres,پرېکول
1173,rütteln::V,shkund,خوڅول
1174,schütteln::V,lëkund,ښورول
1175,schwenken::V,valëvit,خوڅول
1176,schütten::V,mbush,اچول
1177,schütten::V,mbush,تویول
1178,füllen::V,mbush,ډکول
1179,einwickeln::V,mbështjell,پېچل
1180,einwickeln::V,mbështjell,نغښتل
1181,tragen::V,mbaj,وړل
1182,tragen::V,mbart,وړل
1183,schleppen::V,heq,وړل
1184,schleppen::V,zhgërryej,وړل
1185,ziehen::V,tërheq,کښل
1186,aufbewahren::V,ruaj,ساتل
1187,werfen::V,hedh,اچول
1188,werfen::V,hedh,غورځول
1189,fangen::V,kap,نیول
1190,fangen::V,kap,ګیرول
1191,packen::V,rrëmbej,نیول
1192,verstecken::V,fsheh,پټول
1193,teilen::V,ndaj,وېشل
1194,teilen::V,ndaj,تقسیمول
1195,schicken::V,dërgoj,لېږل
1196,schicken::V,dërgoj,استول
1197,bringen::V,sjell,راوړل
1198,hinzufügen::V,shtoj,زیاتول
1199,bekommen::V,kap,حاصلول
1200,erhalten::V,marr,اخیستل
1201,nehmen::V,marr,نیول
1202,nehmen::V,marr,اخيستل
1203,wählen::V,zgjedh,خوښول
1204,auswählen::V,përzgjedh,چنده کول
1205,bewahren::V,ruaj,ساتل
1206,behindern::V,pengoj,مانع کېدل
1207,behindern::V,pengoj,ممانعت کول
1208,verderben::V,prish,خرابېدل
1209,beschädigen::V,dëmtoj,ورانول
1210,zerbrechen::V,thyej,ماتول
1211,zerreißen::V,çjerr,څیرې کول
1212,zerreißen::V,zheloj,څیرې کول
1213,zerstören::V,prish,ړنګول
1214,zerstören::V,prish,ورانول
1215,zerstören::V,shkatërroj,ړنګول
1216,zerstören::V,shkatërroj,ورانول
1217,verbrennen::V,djeg,سوځول
1218,geben::V,jap,ورکول
1219,reichen::V,jap,ورکول
1220,schenken::V,fal,بښل
1221,schenken::V,dhuroj,بښل
1222,versprechen::V,premtoj,لوز کول
1223,wünschen::V,uroj,غوښتل
1224,loben::V,lëvdoj,ستایل
1225,loben::V,lëvdoj,تمجید کول
1226,loben::V,lavdëroj,ستایل
1227,loben::V,lavdëroj,تمجید کول
1228,küssen::V,puth,ښکلول
1229,wiegen::V,tund,زنګول
1230,zudecken::V,mbuloj,پوښول
1231,wecken::V,zgjoj,ويښول
1232,zeigen::V,dëftej,ښودل
1233,führen::V,çoj,بیول
1234,lehren::V,arsej,درس ورکول
1235,lehren::V,arsej,تعلیم ورکول
1236,unterrichten::V,arsimoj,درس ورکول
1237,aufziehen::V,rris,روزل
1238,leiten::V,udhëheq,رهبری کول
1239,leiten::V,udhëheq,لارښوونه کول
1240,antreiben::V,nxis,چټک کول
1241,lassen::V,detyroj,اړکول
1242,einladen::V,ftoj,بلل
1243,vereinigen::V,bashkoj,متحد کول
1244,vereinigen::V,bashkoj,یوځای کول
1245,besuchen::V,vizitoj,کتنه کول
1246,treffen::V,ndesh,ليدل
1247,treffen::V,ndesh,تلقی کول
1248,sich versammeln::V,tubohem,راغونډېدل
1249,spielen::V,loz,لوبه کول
1250,spielen::V,luaj,لوبه کول
1251,singen::V,këndoj,سندرې وېل
1252,tanzen::V,kërcej,ګډېدل
1253,tanzen::V,vallëzoj,ګډېدل
1254,sich trennen::V,ndahem,بېلېدل
1255,verlassen::V,braktis,ترک کول
1256,retten::V,shpëtoj,نجات ورکول
1257,bewachen::V,ruaj,ساتل
1258,bewachen::V,ruaj,حفاظت کول
1259,schützen::V,ruaj,ژغورل
1260,schützen::V,mbroj,ژغورل
1261,verteidigen::V,mbroj,دفاع کول
1262,sich schlagen::V,zihem,جنګېدل
1263,schießen::V,shtie,ویشتل
1264,siegen::V,fitoj,غالبېدل
1265,siegen::V,ngadhënjej,غالبېدل
1266,ärgern::V,zemëroj,خپه کول
1267,schlagen::V,rrah,وهل
1268,schlagen::V,godas,وهل
1269,treten::V,shtyj,په لغته وهل
1270,treten::V,shtyj më këmbë,په لغته وهل
1271,stechen::V,ther,ټومبل
1272,stechen::V,shpoj,ټومبل
1273,stoßen::V,shtyj,ټېل وهل
1274,stoßen::V,shtyj,پوری وهل
1275,stehlen::V,vjedh,تښتول
1276,stehlen::V,vjedh,غلا کول
1277,stören::V,pengoj,ماتول
1278,belästigen::V,bezdis,ځورول
1279,belästigen::V,bezdis,تکلیف ورکول
1280,verbergen::V,fsheh,پټول
1281,täuschen::V,mashtroj,تېرایستل
1282,täuschen::V,mashtroj,خطا ایستل
1283,betrügen::V,kobis,غولول
1284,töten::V,vras,وژل
1285,töten::V,vras,مړ کول
1286,wohnen::V,banoj,اوسېدل
1287,arbeiten::V,punoj,کار کول
1288,arbeiten::V,vardoj,کار کول
1289,sammeln::V,mbledh,راټولول
1290,sammeln::V,mbledh,راغونډول
1291,sammeln::V,grumbulloj,راټولول
1292,sammeln::V,grumbulloj,راغونډول
1293,pflücken::V,vjel,شکول
1294,pflücken::V,mbledh,شکول
1295,jagen::V,gjuaj,ښکار کول
1296,fischen::V,peshkoj,کب نيول
1297,fischen::V,gjuaj peshk,کب نيول
1298,fassen::V,zë,نیول
1299,fassen::V,zë,ګیرول
1300,hüten::V,kullos,پوول
1301,treiben::V,vë përpara,بیول
1302,anbinden::V,lidh,تړل
1303,füttern::V,grazhdoj,خوراک ورکول
1304,melken::V,mjel,لوشل
1305,hacken::V,grij,پی کول
1306,gießen::V,ujis,اوبه کول
1307,reifen::V,piqem,رسېدل
1308,zubereiten::V,gatuaj,تیارول
1309,kochen::V,ziej,پخول
1310,backen::V,pjek,پخول
1311,backen::V,furroj,پخول
1312,braten::V,fërgoj,وريتول
1313,braten::V,tiganis,وريتول
1314,umrühren::V,trazoj,لړل
1315,stricken::V,thur,اوبدل
1316,nähen::V,qep,ګنډل
1317,färben::V,ngjyej,رنګول
1318,färben::V,bojatis,رنګول
1319,reinigen::V,qëroj,صافول
1320,reinigen::V,pastroj,صافول
1321,waschen::V,laj,مینځل
1322,waschen::V,finjos,مینځل
1323,abwischen::V,fshij,وچول
1324,spülen::V,kulloj,کنګالول
1325,fegen::V,fshij,جارو کول
1326,kehren::V,fshij,جارو کول
1327,baden::V,lahem,لمبېدل
1328,sich waschen::V,lahem,ځان مينځل
1329,ausziehen::V,heq,کښل
1330,ausziehen::V,heq,ایستل
1331,ausziehen::V,zbath,کښل
1332,ausziehen::V,zbath,ایستل
1333,anziehen::V,vesh,اغوستل
1334,anziehen::V,mbath,اغوستل
1335,sich anziehen::V,vishem,کالی اغوستل
1336,kämmen::V,kreh,ګمنځول
1337,schmücken::V,hijeshoj,ښکلی کول
1338,sagen::V,them,وېل
1339,sprechen::V,flas,وېل
1340,sprechen::V,flas,غږېدل
1341,reden::V,fjalos,ګړېدل
1342,reden::V,fjalos,خبرې کول
1343,reden::V,fjalëtoj,ګړېدل
1344,reden::V,fjalëtoj,خبرې کول
1345,sich unterhalten::V,bisedoj,خبری کول
1346,fragen::V,pyes,پوښتنه کول
1347,bitten::V,lus,غوښتل
1348,bitten::V,lutem,غوښتل
1349,erzählen::V,rrëfej,کيسه کول
1350,erzählen::V,rrëfej,حکايت کول
1351,mitteilen::V,kumtoj,خبرول
1352,mitteilen::V,kumtoj,خبر ورکول
1353,nennen::V,quaj,نوم ايښودل
1354,rufen::V,thërras,بلل
1355,prahlen::V,mburrem,لاپې وهل
1356,prahlen::V,kapardisem,لاپې وهل
1357,übersetzen::V,përkthej,ژباړل
1358,übersetzen::V,përkthej,ترجمه کول
1359,denken::V,mendoj,فکر کول
1360,glauben::V,besoj,باور کول
1361,bemerken::V,vërej,لیدل
1362,erkennen::V,njoh,پېژندل
1363,erkennen::V,shquaj,پېژندل
1364,begreifen::V,marr vesh,رسېدل
1365,begreifen::V,marr vesh,پوهېدل
1366,verstehen::V,marr vesh,پوهېدل
1367,lernen::V,mësoj,زده کول
1368,lernen::V,mësoj,درس لوستل
1369,wissen::V,di,پوهېدل
1370,sich erinnern an::V,kujtoj,یادول
1371,sich erinnern an::V,kujtoj,په یاد راوړل
1372,vergessen::V,harroj,هېرول
1373,messen::V,mas,اندازه کول
1374,zählen::V,njeh,شمارل
1375,rechnen::V,llogaris,حسابول
1376,lesen::V,lexoj,لوستل
1377,lesen::V,këndoj,لوستل
1378,malen::V,lyej,رسمول
1379,zeichnen::V,vizatoj,رسمول
1380,schreiben::V,shkruaj,لیکل
1381,besitzen::V,kam,لرل
1382,kaufen::V,blej,رانیول
1383,verkaufen::V,shes,خرڅول
1384,bezahlen::V,paguaj,تأدیه کول
1385,zahlen::V,paguaj,کسات اخيستل
1386,beherrschen::V,zotëroj,تسلط لرل
1387,ertragen::V,duroj,زغمل
