,Concept_ID,lbe,lv
732,Last::N,гьиву,сьӧкыдтор
733,Last::N,гьиву,krava
734,Gang::N,нанаву,мунӧм
735,Gang::N,нанаву,ветлӧм
736,Gang::N,нанаву,eja
737,Gang::N,нанаву,gājums
738,Schritt::N,ша,воськов
739,Schritt::N,ша,воськовтӧм
740,Schritt::N,ша,solis
741,Norden::N,ухссав,войвыв
742,Norden::N,ухссав,ziemeļi
743,Norden::N,ухссавнил чулухалу,войвыв
744,Norden::N,ухссавнил чулухалу,ziemeļi
745,Süden::N,кьилва,лунвыв
746,Süden::N,кьилва,dienvidi
747,Westen::N,баргълагавал,рытыв
748,Westen::N,баргълагавал,rietumi
749,Westen::N,баргълагавал чул,рытыв
750,Westen::N,баргълагавал чул,rietumi
751,Osten::N,баргъбуккай чулухалу,асыв
752,Osten::N,баргъбуккай чулухалу,austrumi
753,Holz::N,тӏама,пу
754,Holz::N,тӏама,koks
755,Holz::N,тӏама,koksne
756,Brett::N,тахта,пӧв
757,Brett::N,тахта,dēlis
758,Platte::N,гъуни,плита
759,Platte::N,гъуни,plate
760,Platte::N,гъуни,plāksne
761,Stütze::N,гьалакӏу,пыкӧд
762,Stütze::N,гьалакӏу,мыджӧд
763,Stütze::N,гьалакӏу,balsts
764,Stütze::N,гьалакӏу,atspaids
765,Stange::N,къазихъ,потш
766,Stange::N,къазихъ,maikste
767,Stock::N,ттархь,бедь
768,Stock::N,ттархь,boze
769,Stock::N,ттархь,spieķis
770,Stab::N,ччантӏакъу,зир
771,Stab::N,ччантӏакъу,zizlis
772,Rohr::N,бургъу,труба
773,Rohr::N,бургъу,caurule
774,Haus::N,къатта,керка
775,Haus::N,къатта,māja
776,Heim::N,къатта,горт
777,Heim::N,къатта,mājas
778,Ofen::N,пач,пач
779,Ofen::N,пач,krāsns
780,Fußboden::N,чӏанкъатта,джодж
781,Fußboden::N,чӏанкъатта,grīda
782,Tisch::N,усттул,пызан
783,Tisch::N,усттул,galds
784,Stuhl::N,кӏану,улӧс
785,Stuhl::N,кӏану,krēsls
786,Wiege::N,оьрчӏал кӏану,зыбка
787,Wiege::N,оьрчӏал кӏану,šūpulis
788,Bett::N,тах,вольпась
789,Bett::N,тах,gulta
790,Regal::N,чӏаму,джадж
791,Regal::N,чӏаму,plaukts
792,Kiste::N,яшикӏ,куд
793,Kiste::N,яшикӏ,ящик
794,Kiste::N,яшикӏ,kaste
795,Kiste::N,яшикӏ,šķirsts
796,Kiste::N,къурши,куд
797,Kiste::N,къурши,ящик
798,Kiste::N,къурши,kaste
799,Kiste::N,къурши,šķirsts
800,Fenster::N,чӏавахьулу,ӧшинь
801,Fenster::N,чӏавахьулу,logs
802,Tür::N,нуз,ӧдзӧс
803,Tür::N,нуз,durvis
804,Tür::N,нузкьун,ӧдзӧс
805,Tür::N,нузкьун,durvis
806,Tor::N,къапу,дзиръя
807,Tor::N,къапу,vārti
808,Tor::N,дарваза,дзиръя
809,Tor::N,дарваза,vārti
810,Zaun::N,дайгьузанну,потшӧс
811,Zaun::N,дайгьузанну,žogs
812,Dach::N,магъи,вевт
813,Dach::N,магъи,jumts
814,Dach::N,цӏиялу,вевт
815,Dach::N,цӏиялу,jumts
816,Leiter::N,чуртту,пос
817,Leiter::N,чуртту,kāpnes
818,Leiter::N,чуртту,redeles
819,Besen::N,чӏатлу,рос
820,Besen::N,чӏатлу,slota
821,Spaten::N,бил,зыр
822,Spaten::N,бил,lāpsta
823,Schaufel::N,чӏатӏа,тэльӧб
824,Schaufel::N,чӏатӏа,liekšķere
825,Gabel::N,гьиссилу,вилки
826,Gabel::N,гьиссилу,dakšiņa
827,Löffel::N,къуса,пань
828,Löffel::N,къуса,karote
829,Messer::N,чӏила,пурт
830,Messer::N,чӏила,nazis
831,Nagel::N,мяр,тув
832,Nagel::N,мяр,кӧрт тув
833,Nagel::N,мяр,nagla
834,Netz::N,къери,тыв
835,Netz::N,къери,tīkls
836,Haken::N,къича,крук
837,Haken::N,къича,āķis
838,Haken::N,къича,kāsis
839,Haken::N,къича,krampis
840,Griff::N,куяму,нуд
841,Griff::N,куяму,kāts
842,Griff::N,куяму,rokturis
843,Schloss::N,кьункьула,томан
844,Schloss::N,кьункьула,aizslēgs
845,Bild::N,сурат,серпас
846,Bild::N,сурат,glezna
847,Puppe::N,ссихьу,акань
848,Puppe::N,ссихьу,lelle
849,Beutel::N,чантай,мешӧк
850,Beutel::N,чантай,kule
851,Beutel::N,чантай,maisiņš
852,Bündel::N,гьи,кӧртӧд
853,Bündel::N,гьи,sainis
854,Bündel::N,къар,кӧртӧд
855,Bündel::N,къар,sainis
856,Eimer::N,бадра,ведра
857,Eimer::N,бадра,spainis
858,Deckel::N,къапаза,пӧдан
859,Deckel::N,къапаза,тупкӧд
860,Deckel::N,къапаза,vāks
861,Geschirr::N,пюрунчӏул,дозмук
862,Geschirr::N,пюрунчӏул,тасьті-пань
863,Geschirr::N,пюрунчӏул,trauki
864,Geschirr::N,тӏахӏникӏичӏу,дозмук
865,Geschirr::N,тӏахӏникӏичӏу,тасьті-пань
866,Geschirr::N,тӏахӏникӏичӏу,trauki
867,Sack::N,къап,мешӧк
868,Sack::N,къап,maiss
869,Sack::N,дарваг,мешӧк
870,Sack::N,дарваг,maiss
871,Tasse::N,пижан,бекар
872,Tasse::N,пижан,тасьті
873,Tasse::N,пижан,tase
874,Tasse::N,пинжан,бекар
875,Tasse::N,пинжан,тасьті
876,Tasse::N,пинжан,tase
877,Tasse::N,инкираччатӏи,бекар
878,Tasse::N,инкираччатӏи,тасьті
879,Tasse::N,инкираччатӏи,tase
880,Tasse::N,цинцилттал бушкъап,бекар
881,Tasse::N,цинцилттал бушкъап,тасьті
882,Tasse::N,цинцилттал бушкъап,tase
883,Topf::N,кӏункӏур,гырнич
884,Topf::N,кӏункӏур,pods
885,Kessel::N,чаг,пӧрт
886,Kessel::N,чаг,katls
887,Kessel::N,кӏункӏур,пӧрт
888,Kessel::N,кӏункӏур,katls
889,Essen::N,дукия,сёйӧм
890,Essen::N,дукия,ēdiens
891,Essen::N,дукин,сёйӧм
892,Essen::N,дукин,ēdiens
893,Nahrung::N,дукра,сёян
894,Nahrung::N,дукра,barība
895,Speise::N,дукра,сёян
896,Speise::N,дукра,сёянтор
897,Speise::N,дукра,ēdiens
898,Fleisch::N,дикӏ,яй
899,Fleisch::N,дикӏ,gaļa
900,Getreide::N,къама,нянь
901,Getreide::N,къама,labība
902,Brei::N,ккурч,рок
903,Brei::N,ккурч,putra
904,Brei::N,ккурч,biezenis
905,Brot::N,ччатӏ,нянь
906,Brot::N,ччатӏ,maize
907,Scheibe::N,парча,шӧрӧм
908,Scheibe::N,парча,чӧлан
909,Scheibe::N,парча,šķēle
910,Scheibe::N,парча,rieciens
911,Fett::N,аьгъушиву,гос
912,Fett::N,аьгъушиву,тшог
913,Fett::N,аьгъушиву,tauki
914,Butter::N,нагь,вый
915,Butter::N,нагь,sviests
916,Butter::N,лагаву,вый
917,Butter::N,лагаву,sviests
918,Salz::N,цӏву,сов
919,Salz::N,цӏву,sāls
920,Suppe::N,накь,шыд
921,Suppe::N,накь,zupa
922,Honig::N,ницӏ,ма
923,Honig::N,ницӏ,medus
924,Milch::N,накӏ,йӧв
925,Milch::N,накӏ,piens
926,Tee::N,чяй,чай
927,Tee::N,чяй,tēja
928,Leder::N,бурчу,ку
929,Leder::N,бурчу,āda
930,Wolle::N,ппал,вурун
931,Wolle::N,ппал,vilna
932,Stoff::N,янна,дӧра
933,Stoff::N,янна,drāna
934,Stoff::N,янна,audums
935,Nadel::N,ххалаххи,ем
936,Nadel::N,ххалаххи,adata
937,Faden::N,ххал,сунис
938,Faden::N,ххал,diegs
939,Faden::N,ххал,pavediens
940,Knopf::N,банд,кизь
941,Knopf::N,банд,poga
942,Knoten::N,къурхъ,гӧрӧд
943,Knoten::N,къурхъ,mezgls
944,Farbe::N,сир,краска
945,Farbe::N,сир,вап
946,Farbe::N,сир,krāsa
947,Kleidung::N,янна,паськӧм
948,Kleidung::N,янна,tērps
949,Kleidung::N,янна,drēbes
950,Kleidung::N,лаххия,паськӧм
951,Kleidung::N,лаххия,tērps
952,Kleidung::N,лаххия,drēbes
953,Hemd::N,гьухъа,дӧрӧм
954,Hemd::N,гьухъа,krekls
955,Kragen::N,дарвач,воротник
956,Kragen::N,дарвач,apkakle
957,Ärmel::N,кахха,сос
958,Ärmel::N,кахха,piedurkne
959,Hose::N,хӏажак,гач
960,Hose::N,хӏажак,bikses
961,Gürtel::N,мухӏлу,вӧнь
962,Gürtel::N,мухӏлу,josta
963,Mütze::N,кьяпа,шапка
964,Mütze::N,кьяпа,cepure
965,Stiefel::N,чакма,сапӧг
966,Stiefel::N,чакма,zābaks
967,Ring::N,кӏисса,кытш
968,Ring::N,кӏисса,gredzens
969,Band::N,линт,лента
970,Band::N,линт,вундас
971,Band::N,линт,lente
972,Kamm::N,ттарал,сынан
973,Kamm::N,ттарал,ķemme
974,Spiegel::N,дагьани,рӧмпӧштан
975,Spiegel::N,дагьани,spogulis
976,Riemen::N,эн,тасма
977,Riemen::N,эн,siksna
978,Schnur::N,хьхьа,гез
979,Schnur::N,хьхьа,aukla
980,Decke::N,виргъан,эшкын
981,Decke::N,виргъан,шебрас
982,Decke::N,виргъан,sega
983,Kissen::N,кӏаралу,юрлӧс
984,Kissen::N,кӏаралу,spilvens
985,Tuch::N,карщи,чышъян
986,Tuch::N,карщи,vadmala
987,Handtuch::N,калихьу,ки чышкӧд
988,Handtuch::N,калихьу,кизьчышъян
989,Handtuch::N,калихьу,dvielis
990,Handtuch::N,лажинлихьу,ки чышкӧд
991,Handtuch::N,лажинлихьу,кизьчышъян
992,Handtuch::N,лажинлихьу,dvielis
993,Kraft::N,эллаж,этш
994,Kraft::N,эллаж,эбӧс
995,Kraft::N,эллаж,spēks
996,Stärke::N,гуж,ёнлун
997,Stärke::N,гуж,чорыдлун
998,Stärke::N,гуж,stiprums
999,Gesundheit::N,цӏуллу-сагъшиву,дзоньвидзалун
1000,Gesundheit::N,цӏуллу-сагъшиву,veselība
1001,Krankheit::N,къашайшиву,висьӧм
1002,Krankheit::N,къашайшиву,slimība
1003,Schmerz::N,къюву,висьӧм
1004,Schmerz::N,къюву,sāpes
1005,Wunde::N,щаву,дой
1006,Wunde::N,щаву,brūce
1007,Wunde::N,щаву,jēlums
1008,Fieber::N,кӏиришиву,жар
1009,Fieber::N,кӏиришиву,drudzis
1010,Fieber::N,кӏиришиву,karstums
1011,Arznei::N,дару,лекарство
1012,Arznei::N,дару,зелля
1013,Arznei::N,дару,zāles
1014,Arznei::N,дару,medikaments
1015,Brücke::N,ламу,пос
1016,Brücke::N,ламу,tilts
1017,Brunnen::N,къуй,юкмӧс
1018,Brunnen::N,къуй,aka
1019,Weide::N,бизантту,пӧскӧтина
1020,Weide::N,бизантту,ganības
1021,Pfad::N,жегъир ххуллу,туй
1022,Pfad::N,жегъир ххуллу,кыснан
1023,Pfad::N,жегъир ххуллу,taka
1024,Weg::N,ххуллу,туй
1025,Weg::N,ххуллу,ceļš
1026,Straße::N,ххуллу,туй
1027,Straße::N,ххуллу,iela
1028,Dorf::N,щар,сикт
1029,Dorf::N,щар,ciems
1030,Dorf::N,шяравалу,сикт
1031,Dorf::N,шяравалу,ciems
1032,Stadt::N,шагьру,кар
1033,Stadt::N,шагьру,pilsēta
1034,Brief::N,чагъар,письмӧ
1035,Brief::N,чагъар,vēstule
1036,Buch::N,лу,небӧг
1037,Buch::N,лу,grāmata
1038,Buchstabe::N,хӏарп,шыпас
1039,Buchstabe::N,хӏарп,burts
1040,Zeitung::N,кказит,газет
1041,Zeitung::N,кказит,avīze
1042,Zeitung::N,кказит,laikraksts
1043,Leben::N,оьрму,лов
1044,Leben::N,оьрму,олӧм
1045,Leben::N,оьрму,dzīve
1046,Tod::N,ажал,кулӧм
1047,Tod::N,ажал,nāve
1048,Tod::N,бивкӏу,кулӧм
1049,Tod::N,бивкӏу,nāve
1050,Tod::N,ивчӏаву,кулӧм
1051,Tod::N,ивчӏаву,nāve
1052,Grab::N,гьав,гу
1053,Grab::N,гьав,kaps
1054,Kirche::N,килиса,вичко
1055,Kirche::N,килиса,baznīca
1056,Sünde::N,бунагъ,мыж
1057,Sünde::N,бунагъ,grēks
1058,Gott::N,зал,ен
1059,Gott::N,зал,dievs
1060,Arbeiter::N,зузала,уджалысь
1061,Arbeiter::N,зузала,strādnieks
1062,Chef::N,ялувма,юралысь
1063,Chef::N,ялувма,веськӧдлысь
1064,Chef::N,ялувма,šefs
1065,Chef::N,ялувма,vadītajs
1066,Chef::N,ялувма,priekšnieks
1067,Meister::N,усттар,вӧчысь
1068,Meister::N,усттар,meistars
1069,Arzt::N,хӏакин,врач
1070,Arzt::N,хӏакин,бурдӧдысь
1071,Arzt::N,хӏакин,ārsts
1072,Lehrer::N,учитель,велӧдысь
1073,Lehrer::N,учитель,skolotājs
1074,Geld::N,арцу,сьӧм
1075,Geld::N,арцу,nauda
1076,Geschäft::N,даву,удж
1077,Geschäft::N,даву,bizness
1078,Geschäft::N,даву,darījums
1079,Laden::N,ттучан,вузасянін
1080,Laden::N,ттучан,bode
1081,Laden::N,ттучан,veikals
1082,Preis::N,багъа,дон
1083,Preis::N,багъа,cena
1084,Ware::N,хъус,тӧвар
1085,Ware::N,хъус,prece
1086,Nutzen::N,хайр,воӧм
1087,Nutzen::N,хайр,выгӧда
1088,Nutzen::N,хайр,labums
1089,Nutzen::N,мюнпат,воӧм
1090,Nutzen::N,мюнпат,выгӧда
1091,Nutzen::N,мюнпат,labums
1092,Reichtum::N,давлат,озырлун
1093,Reichtum::N,давлат,bagātība
1094,Reichtum::N,аваданшиву,озырлун
1095,Reichtum::N,аваданшиву,bagātība
1096,Welt::N,дуниял,енкӧла
1097,Welt::N,дуниял,pasaule
1098,Land::N,билаят,му
1099,Land::N,билаят,zeme
1100,Staat::N,паччахӏлугъ,канму
1101,Staat::N,паччахӏлугъ,государство
1102,Staat::N,паччахӏлугъ,valsts
1103,Macht::N,власть,каналӧм
1104,Macht::N,власть,vara
1105,Grenze::N,дазу,су
1106,Grenze::N,дазу,суйӧр
1107,Grenze::N,дазу,robeža
1108,Krieg::N,дяъви,ожман
1109,Krieg::N,дяъви,karš
1110,Feind::N,душман,враг
1111,Feind::N,душман,вӧрӧг
1112,Feind::N,душман,ienaidnieks
1113,Gewalt::N,къия,мырдöналöм
1114,Gewalt::N,къия,vara
1115,Gewalt::N,къия,vardarbība
1116,Kampf::N,лачӏуи уккаву,вермасьӧм
1117,Kampf::N,лачӏуи уккаву,cīņa
1118,Bogen[Waffe]::N,ккуртта,ньӧввуж
1119,Bogen[Waffe]::N,ккуртта,loks
1120,Pfeil::N,чӏатӏаракӏ,ньӧв
1121,Pfeil::N,чӏатӏаракӏ,bulta
1122,Gewehr::N,ттупанг,пишшаль
1123,Gewehr::N,ттупанг,šautene
1124,Fehler::N,гъалатӏ,сорсьӧм
1125,Fehler::N,гъалатӏ,дзугсьӧм
1126,Fehler::N,гъалатӏ,kļūda
1127,Lüge::N,щялмахъ,пӧръясьӧм
1128,Lüge::N,щялмахъ,ылӧдлӧм
1129,Lüge::N,щялмахъ,meli
1130,Schaden::N,зарал,лёк
1131,Schaden::N,зарал,изъян
1132,Schaden::N,зарал,пакӧсьт
1133,Schaden::N,зарал,bojājums
1134,Schaden::N,зарал,kaitējums
1135,Unglück::N,бала,шог
1136,Unglück::N,бала,kļūme
1137,Unglück::N,бала,klizma
1138,Unglück::N,бала,nelaime
1139,Schuld::N,тахсир,мыж
1140,Schuld::N,тахсир,vaina
1141,Alter::N,оьрму,арлыд
1142,Alter::N,оьрму,vecums
1143,Schluss::N,ахир,пом
1144,Schluss::N,ахир,beigas
1145,Zeit::N,чӏун,кад
1146,Zeit::N,чӏун,laiks
1147,Tag::N,кьини,лун
1148,Tag::N,кьини,diena
1149,Morgen::N,кӏюрх,асыв
1150,Morgen::N,кӏюрх,rīts
1151,Mittag::N,ахттайн,лун шӧр
1152,Mittag::N,ахттайн,pusdiena
1153,Mittag::N,дяахттайн,лун шӧр
1154,Mittag::N,дяахттайн,pusdiena
1155,Mittag::N,ахттайн чӏун,лун шӧр
1156,Mittag::N,ахттайн чӏун,pusdiena
1157,Abend::N,маркӏачӏан,рыт
1158,Abend::N,маркӏачӏан,vakars
1159,Nacht::N,хьхьу,вой
1160,Nacht::N,хьхьу,nakts
1161,Woche::N,нюжмар,вежон
1162,Woche::N,нюжмар,nedēļa
1163,Monat::N,барз,тӧлысь
1164,Monat::N,барз,mēnesis
1165,Jahr::N,шин,во
1166,Jahr::N,шин,gads
1167,Frühling::N,инт,тулыс
1168,Frühling::N,инт,pavasaris
1169,Sommer::N,гъи,гожӧм
1170,Sommer::N,гъи,vasara
1171,Herbst::N,ссут,ар
1172,Herbst::N,ссут,rudens
1173,Winter::N,кӏи,тӧв
1174,Winter::N,кӏи,ziema
1175,Januar::N,цалчинмур барз,тӧв шӧр
1176,Januar::N,цалчинмур барз,janvāris
1177,Februar::N,кӏилчинмур барз,урасьӧм
1178,Februar::N,кӏилчинмур барз,februāris
1179,März::N,шамилчинмур барз,рака
1180,März::N,шамилчинмур барз,marts
1181,April::N,апрель,кос му
1182,April::N,апрель,aprīlis
1183,April::N,мукьилчинмур барз,кос му
1184,April::N,мукьилчинмур барз,aprīlis
1185,Mai::N,май,ода-кора
1186,Mai::N,май,maijs
1187,Mai::N,ххюлчинмур барз,ода-кора
1188,Mai::N,ххюлчинмур барз,maijs
1189,Juni::N,июнь,лӧддза-номъя
1190,Juni::N,июнь,jūnijs
1191,Juni::N,ряххилчинмур барз,лӧддза-номъя
1192,Juni::N,ряххилчинмур барз,jūnijs
1193,Juli::N,июль,сора
1194,Juli::N,июль,jūlijs
1195,Juli::N,Арулчинмур барз,сора
1196,Juli::N,Арулчинмур барз,jūlijs
1197,August::N,мяйлчинмур барз,моз
1198,August::N,мяйлчинмур барз,augusts
1199,September::N,урчӏилчинмур барз,кӧч
1200,September::N,урчӏилчинмур барз,septembris
1201,Oktober::N,ацӏилчинмур барз,йирым
1202,Oktober::N,ацӏилчинмур барз,oktobris
1203,November::N,ацӏния цалчинмур барз,вӧльгым
1204,November::N,ацӏния цалчинмур барз,novembris
1205,Dezember::N,ацӏния кӏилчинмур барз,ӧшым
1206,Dezember::N,ацӏния кӏилчинмур барз,decembris
1207,Montag::N,итин,выльлун
1208,Montag::N,итин,pirmdiena
1209,Montag::N,итин кьини,выльлун
1210,Montag::N,итин кьини,pirmdiena
1211,Dienstag::N,тталат,воторник
1212,Dienstag::N,тталат,otrdiena
1213,Dienstag::N,тталат кьини,воторник
1214,Dienstag::N,тталат кьини,otrdiena
1215,Mittwoch::N,арвахӏ,середа
1216,Mittwoch::N,арвахӏ,trešdiena
1217,Donnerstag::N,хамис,четверг
1218,Donnerstag::N,хамис,ceturtdiena
1219,Freitag::N,нюжмар,пекнича
1220,Freitag::N,нюжмар,piektdiena
1221,Freitag::N,нюжмар кьини,пекнича
1222,Freitag::N,нюжмар кьини,piektdiena
1223,Samstag::N,ххуллун,субӧта
1224,Samstag::N,ххуллун,sestdiena
1225,Samstag::N,ххуллун кьини,субӧта
1226,Samstag::N,ххуллун кьини,sestdiena
1227,Sonntag::N,алхӏат,вӧскресенньӧ
1228,Sonntag::N,алхӏат,svētdiena
1229,Sonntag::N,алхӏат кьини,вӧскресенньӧ
1230,Sonntag::N,алхӏат кьини,svētdiena
1231,groß::A,бугъарасса,ыджыд
1232,groß::A,бугъарасса,dižs
1233,groß::A,бугъарасса,liels
1234,klein::A,чӏивисса,ичӧт
1235,klein::A,чӏивисса,mazs
1236,lang::A,лахъисса,кузь
1237,lang::A,лахъисса,garš
1238,kurz::A,кутӏасса,дженьыд
1239,kurz::A,кутӏасса,īss
1240,breit::A,уттасса,ота
1241,breit::A,уттасса,паськыд
1242,breit::A,уттасса,plats
1243,schmal::A,уттакӏюласса,оттӧм
1244,schmal::A,уттакӏюласса,tievs
1245,dicht::A,ццунсса,сук
1246,dicht::A,ццунсса,blīvs
1247,dick[Gegenstand]::A,ганзсса,кыз
1248,dick[Gegenstand]::A,ганзсса,biezs
1249,dünn::A,кӏюласса,вӧсни
1250,dünn::A,кӏюласса,вӧсньыд
1251,dünn::A,кӏюласса,plāns
1252,fest::A,цӏакьсса,зумыд
1253,fest::A,цӏакьсса,tvirts
1254,fest::A,цӏакьсса,noturīgs
1255,fest::A,кьянкьасса,зумыд
1256,fest::A,кьянкьасса,tvirts
1257,fest::A,кьянкьасса,noturīgs
1258,flach::A,баягъисса,плавкӧс
1259,flach::A,баягъисса,тшӧтшкӧс
1260,flach::A,баягъисса,lēzens
1261,flach::A,баягъисса,līdzens
1262,flach::A,цӏубакъасса,плавкӧс
1263,flach::A,цӏубакъасса,тшӧтшкӧс
1264,flach::A,цӏубакъасса,lēzens
1265,flach::A,цӏубакъасса,līdzens
1266,flach::A,куртӏ дакъасса,плавкӧс
1267,flach::A,куртӏ дакъасса,тшӧтшкӧс
1268,flach::A,куртӏ дакъасса,lēzens
1269,flach::A,куртӏ дакъасса,līdzens
1270,glatt::A,дюрчӏусса,вольк
1271,glatt::A,дюрчӏусса,мольыд
1272,glatt::A,дюрчӏусса,gluds
1273,glatt::A,дюрчӏусса,slidens
1274,hart::A,кьянкьасса,зумыд
1275,hart::A,кьянкьасса,ciets
1276,weich::A,кӏукӏлусса,небыд
1277,weich::A,кӏукӏлусса,mīksts
1278,rund::A,ккурккисса,гӧгрӧс
1279,rund::A,ккурккисса,apaļš
1280,spitz::A,ярксса,ёсь йыла
1281,spitz::A,ярксса,smails
1282,spitz::A,дайлсса,ёсь йыла
1283,spitz::A,дайлсса,smails
1284,spitz::A,мицӏ бусса,ёсь йыла
1285,spitz::A,мицӏ бусса,smails
1286,scharf::A,ярксса,ёсь
1287,scharf::A,ярксса,ass
1288,scharf::A,дайлсса,ёсь
1289,scharf::A,дайлсса,ass
1290,scharf::A,мицӏ бусса,ёсь
1291,scharf::A,мицӏ бусса,ass
1292,stumpf::A,къуркъасса,ныж
1293,stumpf::A,къуркъасса,truls
1294,stumpf::A,къуркъасса,strups
1295,schwer::A,кӏусса,сьӧкыд
1296,schwer::A,кӏусса,smags
1297,schön::A,аьнтӏикӏасса,мича
1298,schön::A,аьнтӏикӏасса,лӧсьыд
1299,schön::A,аьнтӏикӏасса,daiļš
1300,schön::A,аьнтӏикӏасса,skaists
1301,heiß::A,кӏирисса,пӧсь
1302,heiß::A,кӏирисса,karsts
1303,warm::A,гъелисса,шоныд
1304,warm::A,гъелисса,silts
1305,kalt::A,дяркъусса,кӧдзыд
1306,kalt::A,дяркъусса,salts
1307,kalt::A,дяркъусса,auksts
1308,kühl::A,дюхлулсса,юзыд
1309,kühl::A,дюхлулсса,ыркыд
1310,kühl::A,дюхлулсса,vēss
1311,kühl::A,дюхлулсса,dzestrs
1312,frisch::A,цӏусса,выль
1313,frisch::A,цӏусса,svaigs
1314,feucht::A,атилсса,уль
1315,feucht::A,атилсса,mitrs
1316,feucht::A,атилсса,drēgns
1317,feucht::A,хъавтусса,уль
1318,feucht::A,хъавтусса,mitrs
1319,feucht::A,хъавтусса,drēgns
1320,nass::A,атилсса,ва
1321,nass::A,атилсса,slapjš
1322,nass::A,хъавтусса,ва
1323,nass::A,хъавтусса,slapjš
1324,trocken::A,кьавкьсса,кос
1325,trocken::A,кьавкьсса,sauss
1326,trocken::A,кьакьан бувсса,кос
1327,trocken::A,кьакьан бувсса,sauss
1328,voll::A,бувцӏусса,кыз
1329,voll::A,бувцӏусса,pilns
1330,leer::A,бачӏвасса,куш
1331,leer::A,бачӏвасса,тыртӧм
1332,leer::A,бачӏвасса,tukšs
1333,offen::A,тӏивтӏусса,восьса
1334,offen::A,тӏивтӏусса,vaļējs
1335,offen::A,тӏивтӏусса,atvērts
1336,geschlossen::A,лавкьусса,пӧдса
1337,geschlossen::A,лавкьусса,slēgts
1338,sauber::A,марцӏсса,сӧстӧм
1339,sauber::A,марцӏсса,tīrs
1340,sauber::A,марцӏсса,spodrs
1341,schmutzig::A,чапалсса,няйт
1342,schmutzig::A,чапалсса,netīrs
1343,schmutzig::A,чапалсса,dubļains
1344,roh::A,шакъавхьсса,уль
1345,roh::A,шакъавхьсса,jēls
1346,reif::A,дирсса,кисьмӧм
1347,reif::A,дирсса,gatavs
1348,reif::A,дирсса,nobriedis
1349,lecker::A,нахӏусса,чӧскыд
1350,lecker::A,нахӏусса,gards
1351,lecker::A,нахӏусса,garšīgs
1352,lecker::A,тӏааьнсса,чӧскыд
1353,lecker::A,тӏааьнсса,gards
1354,lecker::A,тӏааьнсса,garšīgs
1355,süß::A,нацӏусса,юмов
1356,süß::A,нацӏусса,чӧскыд
1357,süß::A,нацӏусса,salds
1358,bitter::A,кьурчӏисса,курыд
1359,bitter::A,кьурчӏисса,sūrs
1360,bitter::A,кьурчӏисса,rūgts
1361,sauer::A,туршсса,шома
1362,sauer::A,туршсса,skābs
1363,hell::A,чаннасса,югыд
1364,hell::A,чаннасса,gaišs
1365,dunkel::A,цӏансса,пемыд
1366,dunkel::A,цӏансса,tumšs
1367,schwarz::A,лухӏисса,сьӧд
1368,schwarz::A,лухӏисса,melns
1369,weiß::A,кӏяласса,еджыд
1370,weiß::A,кӏяласса,balts
1371,rot::A,ятӏулсса,гӧрд
1372,rot::A,ятӏулсса,sarkans
1373,gelb::A,хъахъисса,виж
1374,gelb::A,хъахъисса,dzeltens
1375,blau::A,някӏсса,лӧз
1376,blau::A,някӏсса,zils
1377,grün::A,щюлисса,веж
1378,grün::A,щюлисса,турунвиж
1379,grün::A,щюлисса,zaļš
1380,grau::A,оьрусса,руд
1381,grau::A,оьрусса,pelēks
1382,bunt::A,оьрчӏикӏурисса,сера
1383,bunt::A,оьрчӏикӏурисса,raibs
1384,bunt::A,оьрчӏикӏурисса,krāsains
1385,billig::A,кьювкьусса,донтӧг
1386,billig::A,кьювкьусса,lēts
1387,teuer::A,ххирасса,дона
1388,teuer::A,ххирасса,dārgs
1389,wertvoll::A,багьасса,дона
1390,wertvoll::A,багьасса,vērtīgs
1391,blind::A,мурчӏисса,синтӧм
1392,blind::A,мурчӏисса,akls
1393,taub::A,къюкӏсса,пельтӧм
1394,taub::A,къюкӏсса,kurls
1395,kräftig::A,гужсса,вынйӧра
1396,kräftig::A,гужсса,spēcīgs
1397,stark::A,кьянкьасса,ён
1398,stark::A,кьянкьасса,вына
1399,stark::A,кьянкьасса,stiprs
1400,schwach::A,заэвсса,жеб
1401,schwach::A,заэвсса,vājš
1402,fett::A,бучсса,госа
1403,fett::A,бучсса,brangs
1404,schlank::A,бювхъусса,веськыд
1405,schlank::A,бювхъусса,slaids
1406,hübsch::A,янусса,мича
1407,hübsch::A,янусса,лӧсьыд
1408,hübsch::A,янусса,glīts
1409,böse::A,оьсса,лёк
1410,böse::A,оьсса,ļauns
1411,böse::A,оьсса,negants
1412,dumm::A,ахӏмакьсса,йӧй
1413,dumm::A,ахӏмакьсса,вежӧртӧм
1414,dumm::A,ахӏмакьсса,stulbs
1415,dumm::A,ахӏмакьсса,muļķīgs
1416,faul::A,танмалсса,дыш
1417,faul::A,танмалсса,slinks
1418,faul::A,курчӏилсса,дыш
1419,faul::A,курчӏилсса,slinks
1420,fleißig::A,хӏарачат бусса,зільысь
1421,fleißig::A,хӏарачат бусса,čakls
1422,fleißig::A,хӏарачат бусса,cītīgs
1423,geizig::A,янттарцӏансса,топыд
1424,geizig::A,янттарцӏансса,skops
1425,geizig::A,янттарцӏансса,sīksts
1426,klug::A,аькьлу бусса,юра
1427,klug::A,аькьлу бусса,вежӧра
1428,klug::A,аькьлу бусса,gudrs
