,Concept_ID,be,it
824,nur::ADV,толькі,soltanto
825,schon::ADV,ужо,già
826,wieder::ADV,зноў,di nuovo
827,vergebens::ADV,дарма,invano
828,vergebens::ADV,дарэмна,invano
829,vor::PRP,перад,davanti a
830,hinter::PRP,за,dietro
831,hinter::PRP,ззаду,dietro
832,unter::PRP,пад,sotto
833,durch::PRP,праз,per
834,durch::PRP,праз,attraverso
835,neben::PRP,каля,a accanto a
836,zwischen::PRP,між,fra
837,zwischen::PRP,паміж,fra
838,wegen::PRP,з-за,a causa di
839,dies::PRN,гэта,ciò
840,dies::PRN,гэта,questo
841,das::PRN,тое,ciò
842,das::PRN,тое,quello
843,alles::PRN,усё,tutto
844,ich::PRN,я,ìo
845,du::PRN,ты,tu
846,er::PRN,ён,lui
847,er::PRN,ён,egli
848,wir::PRN,мы,noi
849,ihr::PRN,вы,voi
850,sie::PRN,яны,loro
851,was::FPRN,што,che
852,was::FPRN,што,che cosa
853,wer::FPRN,хто,chi
854,wo::FADV,дзе,dove
855,wohin::FADV,куды,dove
856,wie::FADV,як,come
857,warum::FADV,чаму,perche
858,wieviel::FNUM,колькі,quanto
859,eins::NUM,адзін,uno
860,zwei::NUM,два,due
861,drei::NUM,тры,tre
862,vier::NUM,чатыры,quattro
863,fünf::NUM,пяць,cinque
864,sechs::NUM,шесць,sei
865,sieben::NUM,сем,sette
866,acht::NUM,восем,otto
867,neun::NUM,дзевяць,nove
868,zehn::NUM,дзесяць,dieci
869,elf::NUM,адзінаццаць,ùndici
870,zwölf::NUM,дванаццаць,dodici
871,zwanzig::NUM,дваццаць,venti
872,dreißig::NUM,трыццаць,trenta
873,vierzig::NUM,сорак,quaranta
874,fünfzig::NUM,пядзесят,cinquanta
875,sechzig::NUM,шесдзесят,sessanta
876,siebzig::NUM,семдзесят,settanta
877,achtzig::NUM,восемдзесят,ottanta
878,neunzig::NUM,дзевяноста,novanta
879,hundert::NUM,сто,cento
880,tausend::NUM,тысяча,mille
881,und::CNJ,і,e
882,und::CNJ,ды,e
883,oder::CNJ,або,o
884,stehen::V,стаяць,stare in piedi
885,sitzen::V,сядзець,sedere
886,sitzen::V,сядзець,stare seduto
887,liegen::V,ляжаць,giacere
888,hängen::V,вісець,pèndere
889,hängen::V,вісець,èssere appeso
890,werden::V,стаць,farsi
891,werden::V,стаць,diventare
892,werden::V,зрабіцца,farsi
893,werden::V,зрабіцца,diventare
894,passieren::V,трапіцца,succèdere
895,beginnen::V,пачацца,cominciare
896,enden::V,кончыцца,finire
897,enden::V,кончыцца,terminare
898,wechseln::V,мяняцца,variare
899,wechseln::V,мяняцца,cambiare
900,aufgehen[Sonne]::V,узысці,sòrgere
901,aufgehen[Sonne]::V,узысці,spuntare
902,untergehen[Sonne]::V,зайсці,tramontare
903,scheinen[Sonne]::V,свяціць,splèndere
904,donnern::V,грымець,tonare
905,wehen::V,дзьмуць,soffiare
906,strömen::V,ліцца,fluire
907,fließen::V,цячы,fluire
908,fließen::V,цячы,scorrere
909,sich drehen::V,круціцца,girarsi
910,sich drehen::V,варочацца,girarsi
911,schwanken::V,хістацца,oscillare
912,schwanken::V,хістацца,barcollare
913,schwingen::V,гайдацца,vibrare
914,schwingen::V,гайдацца,oscillare
915,schwingen::V,калыхацца,vibrare
916,schwingen::V,калыхацца,oscillare
917,fallen::V,падаць,cadere
918,brennen::V,гарэць,àrdere
919,brennen::V,гарэць,bruciare
920,rauchen::V,дымець,fumare
921,regnen::V,дажджыць,piòvere
922,gefrieren::V,замерзнуць,gelarsi
923,gefrieren::V,замерзнуць,congelarsi
924,tauen::V,раставаць,sciògliersi
925,schmelzen::V,плавіцца,fòndere
926,schmelzen::V,плавіцца,sciògliersi
927,trocknen::V,сохнуць,asciugarsi
928,sieden::V,кіпець,bollire
929,faulen::V,гнісці,marcire
930,verfaulen::V,згнісці,imputridire
931,reißen::V,ірвацца,strapparsi
932,versinken::V,тануць,affondare
933,vergehen::V,праходзіць,passare
934,erscheinen::V,зʼявіцца,apparire
935,erscheinen::V,зʼявіцца,comparire
936,verschwinden::V,знікнуць,sparire
937,verschwinden::V,знікнуць,scomparire
938,sinken::V,спадаць,calare
939,sinken::V,спадаць,scendere
940,abnehmen::V,паменшыцца,diminuire
941,zunehmen::V,павялічвацца,aumentare
942,steigen::V,паднімацца,salire
943,steigen::V,паднімацца,montare
944,wachsen::V,расці,crescere
945,glänzen::V,блішчаць,splèndere
946,funkeln::V,бліскаць,brillare
947,funkeln::V,бліскаць,scintillare
948,lärmen::V,шумець,strepitare
949,lärmen::V,шумець,fare chiasso
950,läuten::V,званіць,suonare
951,klingeln::V,званіць,suonare
952,klirren::V,бразгаць,tintinnare
953,brausen::V,бушаваць,rombare
954,brausen::V,бушаваць,rumoreggiare
955,rauschen::V,шастаць,frusciare
956,klingen::V,гучаць,suonare
957,bellen::V,брахаць,latrare
958,bellen::V,брахаць,abbaiare
959,heulen::V,выць,urlare
960,heulen::V,выць,ululare
961,blasen::V,дзьмухнуць,soffiare
962,pfeifen::V,свістаць,fischiare
963,schreien::V,крычаць,gridare
964,stöhnen::V,стагнаць,gèmere
965,zittern::V,дрыжаць,tremare
966,leben::V,жыць,vìvere
967,geboren werden::V,нарадзіцца,nàscere
968,atmen::V,дыхаць,respirare
969,trinken::V,піць,bere
970,essen::V,есці,mangiare
971,schlucken::V,глытаць,inghiottire
972,müde werden::V,стаміцца,stancarsi
973,einschlafen::V,заснуць,addormentarsi
974,schlafen::V,спаць,dormire
975,aufwachen::V,рассыпацца,svegliarsi
976,aufstehen::V,устаць,levarsi
977,sich erholen::V,адпачываць,riposarsi
978,krank werden::V,захварэць,ammalarsi
979,krank sein::V,хварэць,èssere malato
980,schmerzen::V,балець,dolere
981,husten::V,кашляць,tossire
982,genesen::V,паправіцца,guarire
983,genesen::V,паздаравець,guarire
984,sterben::V,памерці,morire
985,umkommen::V,загінуць,perire
986,sich bewegen::V,рухацца,agitarsi
987,sich rühren::V,варушыцца,muòversi
988,sich erheben::V,устаць,alzarsi
989,sich setzen::V,сесці,sedersi
990,hinfallen::V,упасці,cadere
991,laufen::V,хадзіць,camminare
992,laufen::V,хадзіць,andare a piedi
993,schreiten::V,шагаць,andare
994,schreiten::V,шагаць,procedere
995,schreiten::V,крочыць,andare
996,schreiten::V,крочыць,procedere
997,spazierengehen::V,гуляць,passeggiare
998,spazierengehen::V,гуляць,andare a passeggio
999,eilen::V,спяшацца,andare in fretta
1000,sich beeilen::V,спяшацца,affrettarsi
1001,sausen::V,імчацца,volare
1002,sausen::V,імчацца,correre
1003,rennen::V,бегаць,correre
1004,springen::V,скакаць,saltare
1005,klettern::V,лазіць,arrampicarsi
1006,schaukeln::V,гайдацца,fare l'altalena
1007,kriechen::V,поўзаць,strisciare
1008,schwimmen::V,плаваць,nuotare
1009,tauchen::V,ныраць,tuffarsi
1010,tauchen::V,ныраць,immèrgersi
1011,rudern::V,веславаць,remare
1012,fahren::V,ехаць,andare
1013,fahren::V,ехаць,viaggiare
1014,fliegen::V,лятаць,volare
1015,gehen::V,ісці,andare
1016,weggehen::V,пайсці,andàrsene
1017,weggehen::V,пайсці,andare via
1018,abfahren::V,адʼяжджаць,partire
1019,anhalten::V,спыніцца,fermarsi
1020,anhalten::V,затрымацца,fermarsi
1021,hineingehen::V,уваходзіць,entrare
1022,eintreten::V,увайсці,entrare
1023,kommen::V,прыйсці,venire
1024,ankommen::V,прыбыць,arrivare
1025,zurückkommen::V,вярнуцца,ritornare
1026,bleiben::V,застацца,restare
1027,bleiben::V,застацца,rimanere
1028,warten::V,чакаць,aspettare
1029,erwarten::V,чакаць,attèndere
1030,suchen::V,шукаць,cercare
1031,finden::V,знайсці,trovare
1032,versuchen::V,прабаваць,tentare
1033,vorbereiten::V,падрыхтаваць,preparare
1034,lieben::V,кахаць,amare
1035,mögen::V,любіць,piacere a
1036,mögen::V,любіць,volere bene a
1037,lachen::V,смяяцца,rìdere
1038,rühren::V,расчуліць,commuòvere
1039,weinen::V,плакаць,piàngere
1040,schimpfen::V,лаяцца,imprecare
1041,sich ärgern::V,сердаваць,stizzirsi
1042,sich ärgern::V,сердаваць,arrabbiarsi
1043,sich fürchten::V,баяцца,avere paura
1044,fürchten::V,баяцца,temere
1045,fliehen::V,уцякаць,fuggire
1046,flüchten::V,уцячы,sfuggire
1047,sehen::V,бачыць,vedere
1048,anschauen::V,паглядзець,guardare
1049,ansehen::V,глядзець,guardare
1050,hören::V,чуць,udire
1051,hören::V,чуць,sentire
1052,zuhören::V,слухаць,ascoltare
1053,probieren::V,каштаваць,degustare
1054,probieren::V,каштаваць,assaggiare
1055,riechen::V,нюхаць,sentire
1056,fühlen::V,адчуваць,sentire
1057,scheinen::V,здавацца,parere
1058,scheinen::V,здавацца,sembrare
1059,zu sehen sein::V,віднецца,vedersi
1060,vernehmen::V,пачуць,sentire
1061,vernehmen::V,пачуць,percepire
1062,frieren::V,мёрзнуць,aver freddo
1063,tun::V,рабіць,fare
1064,können::V,умець,sapere
1065,wollen::V,хацець,volere
1066,anfangen::V,пачаць,iniziare
1067,anfangen::V,пачаць,cominciare
1068,beenden::V,закончыць,finire
1069,beenden::V,закончыць,terminare
1070,aufhören::V,перастаць,finire
1071,aufhören::V,перастаць,cessare
1072,gelingen::V,удацца,riuscire
1073,geraten::V,аказацца,stare
1074,öffnen::V,адчыніць,aprire
1075,schließen::V,зачыніць,chiùdere
1076,stellen::V,паставіць,porre
1077,stellen::V,паставіць,mettere
1078,setzen::V,пасадзіць,porre
1079,setzen::V,пасадзіць,mettere
1080,legen::V,класці,posare
1081,legen::V,класці,mettere
1082,berühren::V,чапаць,toccare
1083,verbinden::V,звязаць,unire
1084,verbinden::V,звязаць,congiùngere
1085,bedecken::V,накрыць,coprire
1086,bedecken::V,накрыць,ricoprire
1087,aufhängen::V,павесіць,attaccare
1088,anzünden::V,запаліць,accèndere
1089,anzünden::V,запаліць,incendiare
1090,aufheben::V,падняць,raccògliere
1091,zurücklassen::V,пакінуць,lasciare
1092,zurücklassen::V,пакінуць,lasciare indietro
1093,verlieren::V,згубіць,pèrdere
1094,fallen lassen::V,упусціць,lasciare cadere
1095,machen::V,зрабіць,fare
1096,herstellen::V,вырабіць,produrre
1097,herstellen::V,вырабіць,fabbricare
1098,bauen::V,будаваць,costruire
1099,reparieren::V,правіць,riparare
1100,verbessern::V,палепшыць,migliorare
1101,ändern::V,змяніць,mutare
1102,ändern::V,змяніць,cambiare
1103,graben::V,капаць,scavare
1104,beugen::V,сагнуць,chinare
1105,beugen::V,сагнуць,flettere
1106,biegen::V,пагнуць,tòrcere
1107,drehen::V,вярцець,girare
1108,wenden::V,павярнуць,girare
1109,wenden::V,павярнуць,voltare
1110,umdrehen::V,перавярнуць,rivoltare
1111,heben::V,падымаць,levare
1112,hochheben::V,падняць,levare
1113,hochheben::V,падняць,sollevare
1114,ergreifen::V,схапіць,afferrare
1115,ergreifen::V,схваціць,afferrare
1116,halten::V,трымаць,tenere
1117,drücken::V,націскаць,premere
1118,schieben::V,пхаць,spìngere
1119,schieben::V,штурхаць,spìngere
1120,kratzen::V,скрэбці,grattare
1121,kratzen::V,скрэбці,graffiare
1122,lecken::V,лізаць,leccare
1123,beißen::V,кусаць,mòrdere
1124,abreißen::V,адарваць,staccarsi
1125,abreißen::V,адарваць,strapparsi
1126,abschneiden::V,адрэзаць,tagliare
1127,binden::V,вязаць,legare
1128,binden::V,вязаць,bendare
1129,stecken::V,уваткнуць,ficcare
1130,brechen::V,зламаць,rompere
1131,klopfen::V,стукаць,bàttere
1132,hauen::V,біць,picchiare
1133,kleben::V,клеіць,incollare
1134,reiben::V,церці,fregare
1135,streichen::V,намазаць,spalmare
1136,schleifen::V,тачыць,arrotare
1137,schneiden::V,рэзаць,tagliare
1138,rütteln::V,хістаць,scuòtere
1139,schütteln::V,трэсці,agitare
1140,schütteln::V,трэсці,scuòtere
1141,schwenken::V,махаць,agitare
1142,schwenken::V,махаць,sventolare
1143,schütten::V,наліць,versare
1144,füllen::V,напоўніць,riempire
1145,einwickeln::V,загарнуць,involtare
1146,tragen::V,несці,portare
1147,schleppen::V,цягнуць,trainare
1148,schleppen::V,цягнуць,trascinare
1149,ziehen::V,цягнуць,tirare
1150,aufbewahren::V,захоўваць,custodire
1151,aufbewahren::V,захоўваць,conservare
1152,werfen::V,кідаць,gettare
1153,werfen::V,кідаць,lanciare
1154,fangen::V,лавіць,prèndere
1155,fangen::V,лавіць,acchiappare
1156,packen::V,схапіць,pigliare
1157,packen::V,схапіць,afferrare
1158,packen::V,схваціць,pigliare
1159,packen::V,схваціць,afferrare
1160,verstecken::V,схаваць,nascondere
1161,teilen::V,раздзяліць,divìdere
1162,schicken::V,пасылаць,inviare
1163,bringen::V,прынесці,portare
1164,bringen::V,прынесці,apportare
1165,hinzufügen::V,дабавіць,aggiùngere
1166,bekommen::V,дастаць,ricevere
1167,erhalten::V,атрымаць,ricevere
1168,nehmen::V,ўзяць,prèndere
1169,wählen::V,выбраць,elèggere
1170,wählen::V,выбраць,scegliere
1171,auswählen::V,адабраць,scegliere
1172,bewahren::V,захаваць,conservare
1173,behindern::V,перашкаджаць,impedire
1174,verderben::V,сапсаваць,guastare
1175,beschädigen::V,пашкодзіць,danneggiare
1176,zerbrechen::V,разбіць,rompere
1177,zerbrechen::V,разбіць,spezzare
1178,zerreißen::V,разадраць,stracciare
1179,zerstören::V,разбурыць,distrùggere
1180,verbrennen::V,спаліць,bruciare
1181,geben::V,даць,dare
1182,reichen::V,перадаць,pòrgere
1183,schenken::V,дарыць,regalare
1184,versprechen::V,абяцаць,promettere
1185,wünschen::V,жадаць,augurare
1186,loben::V,хваліць,lodare
1187,küssen::V,цалаваць,baciare
1188,wiegen::V,гушкаць,cullare
1189,wiegen::V,гушкаць,dondolare
1190,wiegen::V,калыхаць,cullare
1191,wiegen::V,калыхаць,dondolare
1192,zudecken::V,накрыць,coprire
1193,wecken::V,пабудзіць,svegliare
1194,zeigen::V,паказаць,indicare
1195,führen::V,весці,guidare
1196,führen::V,весці,condurre
1197,lehren::V,вучыць,insegnare
1198,unterrichten::V,выкладаць,istruire
1199,unterrichten::V,выкладаць,insegnare
1200,aufziehen::V,выхаваць,allevare
1201,leiten::V,кіраваць,avviare
1202,leiten::V,кіраваць,dirìgere
1203,antreiben::V,падганяць,incitare
1204,lassen::V,прымусіць,fare
1205,einladen::V,запрасіць,invitare
1206,vereinigen::V,абʼяднаць,unire
1207,besuchen::V,наведаць,visitare
1208,besuchen::V,наведаць,far vìsita a
1209,treffen::V,сустрэць,incontrare
1210,sich versammeln::V,сабрацца,rinunirsi
1211,spielen::V,гуляць,giocare
1212,singen::V,пець,cantare
1213,singen::V,спяваць,cantare
1214,tanzen::V,танцаваць,danzare
1215,sich trennen::V,расстацца,separarsi
1216,verlassen::V,пакінуць,lasciare
1217,verlassen::V,пакінуць,abbandonare
1218,retten::V,выратаваць,salvare
1219,bewachen::V,ахоўваць,custodire
1220,schützen::V,уберагаць,protèggere
1221,verteidigen::V,абараніць,difèndere
1222,sich schlagen::V,біцца,bàttersi
1223,sich schlagen::V,драцца,bàttersi
1224,schießen::V,страляць,sparare
1225,siegen::V,перамагчы,vìncere
1226,ärgern::V,злаваць,stizzire
1227,schlagen::V,ударыць,bàttere
1228,treten::V,штурхаць,calciare
1229,stechen::V,укалоць,pùngere
1230,stoßen::V,папхнуць,urtare
1231,stoßen::V,папхнуць,spìngere
1232,stehlen::V,украсці,rubare
1233,stören::V,перашкодзіць,disturbare
1234,belästigen::V,дакучаць,molestare
1235,belästigen::V,дакучаць,importunare
1236,verbergen::V,скрыць,celare
1237,verbergen::V,скрыць,nascondere
1238,verbergen::V,схаваць,celare
1239,verbergen::V,схаваць,nascondere
1240,täuschen::V,падмануць,ingannare
1241,betrügen::V,змахляваць,frodare
1242,betrügen::V,змахляваць,truffare
1243,töten::V,забіць,uccìdere
1244,wohnen::V,жыць,abitare
1245,arbeiten::V,працаваць,lavorare
1246,sammeln::V,сабраць,raccògliere
1247,sammeln::V,сабраць,collezionare
1248,pflücken::V,зрываць,cògliere
1249,jagen::V,паляваць,cacciare
1250,fischen::V,рыбачыць,pescare
1251,fassen::V,злавіць,catturare
1252,fassen::V,злавіць,acchiappare
1253,hüten::V,пасвіць,pascolare
1254,treiben::V,гнаць,spìngere
1255,anbinden::V,прывязаць,legare
1256,anbinden::V,прывязаць,attaccare
1257,füttern::V,карміць,dar da mangiare a
1258,melken::V,даіць,mùngere
1259,hacken::V,сячы,tritare
1260,hacken::V,сячы,spaccare
1261,gießen::V,паліць,annaffiare
1262,reifen::V,паспець,maturare
1263,zubereiten::V,зварыць,preparare
1264,zubereiten::V,згатаваць,preparare
1265,kochen::V,варыць,cuòcere
1266,backen::V,пячы,cuòcere
1267,backen::V,пячы,cuòcere al forno
1268,braten::V,смажыць,frìggere
1269,braten::V,смажыць,arrostire
1270,umrühren::V,перамяшаць,mescolare
1271,stricken::V,вязаць,llavorare a maglia
1272,nähen::V,шыць,cucire
1273,färben::V,пафарбаваць,tìngere
1274,reinigen::V,ачысціць,pulire
1275,reinigen::V,ачысціць,nettare
1276,waschen::V,мыць,lavare
1277,abwischen::V,выцерці,asciugare
1278,spülen::V,паласкаць,lavare
1279,spülen::V,паласкаць,sciacquare
1280,fegen::V,падмятаць,spazzare
1281,kehren::V,месці,spazzare
1282,baden::V,купацца,bagnarsi
1283,baden::V,купацца,fare il bagno
1284,sich waschen::V,мыцца,lavarsi
1285,ausziehen::V,зняць,tògliersi
1286,anziehen::V,надзець,mettersi
1287,anziehen::V,надзець,indossare
1288,sich anziehen::V,адзецца,vestirsi
1289,kämmen::V,прычасаць,pettinare
1290,schmücken::V,аздобіць,ornare
1291,schmücken::V,аздобіць,decorare
1292,sagen::V,сказаць,dire
1293,sprechen::V,гаварыць,parlare
1294,reden::V,размаўляць,parlare
1295,sich unterhalten::V,гутарыць,conversare
1296,fragen::V,спытаць,chièdere
1297,fragen::V,спытаць,domandare
1298,bitten::V,прасіць,pregare
1299,erzählen::V,расказаць,narrare
1300,erzählen::V,расказаць,raccontare
1301,mitteilen::V,паведаміць,comunicare
1302,nennen::V,назваць,nominare
1303,rufen::V,зваць,chiamare
1304,prahlen::V,хваліцца,vantarsi
1305,übersetzen::V,перакласці,tradurre
1306,denken::V,думаць,pensare
1307,glauben::V,верыць,credere
1308,bemerken::V,заўважыць,notare
1309,bemerken::V,заўважыць,osservare
1310,erkennen::V,пазнаць,riconoscere
1311,begreifen::V,спасцігнуць,capire
1312,begreifen::V,спасцігнуць,comprèndere
1313,verstehen::V,пачуць,intèndere
1314,verstehen::V,пачуць,comprèndere
1315,lernen::V,вучыцца,imparare
1316,lernen::V,вучыцца,apprèndere
1317,wissen::V,знаць,sapere
1318,sich erinnern an::V,памятаць,ricordare
1319,sich erinnern an::V,памятаць,ricordarsi di
1320,vergessen::V,забыць,dimenticare
1321,messen::V,мераць,misurare
1322,zählen::V,лічыць,contare
1323,rechnen::V,лічыць,contare
1324,rechnen::V,лічыць,calcolare
1325,lesen::V,чытаць,lèggere
1326,malen::V,маляваць,dipìngere
1327,zeichnen::V,рысаваць,disegnare
1328,schreiben::V,пісаць,scrìvere
1329,besitzen::V,мець,possedere
1330,kaufen::V,купіць,comprare
1331,kaufen::V,купіць,acquistare
1332,verkaufen::V,прадаць,vendere
1333,bezahlen::V,заплаціць,pagare
1334,zahlen::V,плаціць,pagare
1335,beherrschen::V,уладаць,dominare
1336,beherrschen::V,валодаць,dominare
1337,ertragen::V,выцерпець,sopportare
