,Concept_ID,nl,cv
747,fleißig::A,vlijtig,хастар
748,geizig::A,gierig,хытӑ
749,klug::A,slim,ӑслӑ
750,klug::A,schrander,ӑслӑ
751,klug::A,verstandig,ӑслӑ
752,geschickt::A,handig,ӑста
753,geschickt::A,vaardig,ӑста
754,lieb::A,lief,савнӑ
755,lustig::A,vrolijk,хаваслӑ
756,sanft::A,zacht,ачаш
757,hungrig::A,hongerig,выҫӑ
758,krank::A,ziek,чирлӗ
759,nackt::A,naakt,ҫара
760,traurig::A,treurig,салхуллӑ
761,traurig::A,bedroefd,салхуллӑ
762,lebendig::A,levend,чӗрӗ
763,gut::A,goed,аван
764,gut::A,goed,лайӑх
765,schlecht::A,slecht,япӑх
766,schlecht::A,slecht,начар
767,richtig::A,juist,тӗрӗс
768,schlimm::A,erg,йӗрӗнчӗк
769,schlimm::A,kwaad,йӗрӗнчӗк
770,wahr::A,waar,чӑн
771,alt::A,oud,кивӗ
772,neu::A,nieuw,ҫӗнӗ
773,ehemalig::A,voormalig,пулнӑ
774,alt[Lebewesen]::A,oud,ватӑ
775,jung::A,jong,яш
776,jung::A,jong,ҫамрӑк
777,arm::A,arm,чухӑн
778,reich::A,rijk,пуян
779,bekannt::A,bekend,пӗлӗш
780,berühmt::A,beroemd,чаплӑ
781,fremd::A,vreemd,ют
782,verschieden::A,verscheiden,расна
783,verschieden::A,verschillend,расна
784,nah::A,nabij,ҫывӑх
785,nah::A,nabij,ҫывӑхри
786,nah::A,nabijgelegen,ҫывӑх
787,nah::A,nabijgelegen,ҫывӑхри
788,fern::A,ver,инҫе
789,fern::A,ver,аякри
790,linker::A,linker,сулахай
791,rechter::A,rechter,сылтӑм
792,anderer::A,andere,урӑх
793,erster::A,eerste,пӗрремӗш
794,zweiter::A,tweede,иккӗмӗш
795,dritter::A,derde,виҫҫӗмӗш
796,letzter::A,laatste,юлашки
797,allein::ADV,alleen,пӗччен
798,auf einmal::ADV,ineens,кӗмӗрккен
799,auf einmal::ADV,tegelijk,кӗмӗрккен
800,zusammen::ADV,samen,пӗрле
801,zusammen::ADV,bijeen,пӗрле
802,lange::ADV,lang,вӑрах
803,plötzlich::ADV,eensklaps,сасартӑк
804,plötzlich::ADV,plotsklaps,сасартӑк
805,sofort::ADV,terstond,тӳрех
806,sofort::ADV,aanstonds,тӳрех
807,sofort::ADV,onmiddelijk,тӳрех
808,später::ADV,later,кайран
809,jetzt::ADV,nu,халь
810,jetzt::ADV,nu,халӗ
811,jetzt::ADV,nou,халь
812,jetzt::ADV,nou,халӗ
813,jetzt::ADV,thans,халь
814,jetzt::ADV,thans,халӗ
815,heute::ADV,heden,паян
816,heute::ADV,vandaag,паян
817,morgen::ADV,morgen,ыран
818,bald::ADV,gauw,халех
819,bald::ADV,gauw,кӗҫех
820,bald::ADV,weldra,халех
821,bald::ADV,weldra,кӗҫех
822,dann::ADV,dan,унтан
823,dann::ADV,toen,унтан
824,gestern::ADV,gisteren,ӗнер
825,einst::ADV,eens,пӗррехинче
826,damals::ADV,toen,ун чухне
827,damals::ADV,toen,апла пулсан
828,damals::ADV,destijds,ун чухне
829,damals::ADV,destijds,апла пулсан
830,danach::ADV,daarna,унтан
831,vorher::ADV,vooraf,малтан
832,vorher::ADV,van tevoren,малтан
833,zuerst::ADV,eerst,пирвай
834,zuerst::ADV,het eerst,пирвай
835,einmal::ADV,eens,пӗррехинче
836,einmal::ADV,eenmaal,пӗррехинче
837,manchmal::ADV,soms,хӑш чухне
838,oft::ADV,vaak,тӑтӑш
839,oft::ADV,dikwijls,тӑтӑш
840,immer::ADV,altijd,ялан
841,niemals::ADV,nooit,нихӑҫан та
842,hier::ADV,hier,кунта
843,hierhin::ADV,hierheen,кунта
844,von hier::ADV,van hier,кунтан
845,von hier::ADV,hiervandaan,кунтан
846,dort::ADV,daar,унта
847,dort::ADV,daar,ҫавӑнта
848,dort::ADV,ginds,унта
849,dort::ADV,ginds,ҫавӑнта
850,dorthin::ADV,daarheen,унта
851,dorthin::ADV,daarheen,ҫавӑнта
852,geradeaus::ADV,rechtuit,тикӗс
853,geradeaus::ADV,rechtdoor,тикӗс
854,vorwärts::ADV,vooruit,малалла
855,vorwärts::ADV,voorwaarts,малалла
856,rückwärts::ADV,achteruit,хыҫала
857,rückwärts::ADV,achterwaarts,хыҫала
858,zurück::ADV,terug,каялла
859,unten::ADV,beneden,аялта
860,unten::ADV,onderaan,аялта
861,hinab::ADV,omlaag,аялта
862,hinab::ADV,naar beneden,аялта
863,oben::ADV,boven,ҫӳлте
864,hinauf::ADV,omhoog,ҫӳле
865,hinauf::ADV,naar boven,ҫӳле
866,überall::ADV,alom,таҫта та
867,überall::ADV,alom,пур ҫӗрте те
868,überall::ADV,alom,кирек ӑҫта та
869,überall::ADV,overal,таҫта та
870,überall::ADV,overal,пур ҫӗрте те
871,überall::ADV,overal,кирек ӑҫта та
872,nicht::ADV,niet,мар
873,ein wenig::ADV,wat,пӑртак
874,kaum::ADV,amper,аран
875,kaum::ADV,nauwelijks,аран
876,sehr::ADV,erg,питӗ
877,sehr::ADV,zeer,питӗ
878,so::ADV,zo,апла
879,noch::ADV,nog,татах
880,nur::ADV,maar,ҫех
881,nur::ADV,alleen,ҫех
882,schon::ADV,al,ӗнтӗ
883,schon::ADV,reeds,ӗнтӗ
884,wieder::ADV,weer,каллех
885,wieder::ADV,terug,каллех
886,vergebens::ADV,vergeefs,харам
887,vergebens::ADV,tevergeefs,харам
888,vor::PRP,voor,умӗнче
889,hinter::PRP,achter,кайра
890,unter::PRP,onder,айне
891,unter::PRP,onder,айӗпе
892,unter::PRP,onder,айӗнче
893,unter::PRP,onder,ҫитеспе
894,unter::PRP,beneden,айне
895,unter::PRP,beneden,айӗпе
896,unter::PRP,beneden,айӗнче
897,unter::PRP,beneden,ҫитеспе
898,durch::PRP,door,витӗр
899,neben::PRP,naast,патӗнче
900,zwischen::PRP,tussen,хушшинче
901,wegen::PRP,wegens,пула
902,wegen::PRP,wegens,пирки
903,wegen::PRP,vanwege,пула
904,wegen::PRP,vanwege,пирки
905,dies::PRN,dit,ку
906,dies::PRN,dit,ҫак
907,das::PRN,dat,ҫав
908,alles::PRN,alles,пурте
909,alles::PRN,alles,йӑлт
910,ich::PRN,ik,эп
911,du::PRN,je,эс
912,du::PRN,jij,эс
913,er::PRN,hij,вӑл
914,wir::PRN,we,эпир
915,wir::PRN,wij,эпир
916,ihr::PRN,jullie,эсир
917,sie::PRN,ze,вӗсем
918,sie::PRN,zij,вӗсем
919,was::FPRN,wat,мӗн
920,was::FPRN,wat,мӗскер
921,was::FPRN,wat,мӗн те пулин
922,wer::FPRN,wie,кам
923,wo::FADV,waar,ӑҫта
924,wohin::FADV,waarheen,ӑҫта
925,wie::FADV,hoe,епле
926,wie::FADV,hoe,мӗнле
927,warum::FADV,waarom,ма
928,warum::FADV,waarom,мӗншӗн
929,wieviel::FNUM,hoeveel,миҫе
930,eins::NUM,één,пӗр
931,eins::NUM,één,пӗрре
932,zwei::NUM,twee,ик
933,zwei::NUM,twee,икӗ
934,zwei::NUM,twee,иккӗ
935,drei::NUM,drie,виҫ
936,drei::NUM,drie,виҫӗ
937,drei::NUM,drie,виҫҫӗ
938,vier::NUM,vier,тӑват
939,fünf::NUM,vijf,пилӗк
940,fünf::NUM,vijf,пиллӗк
941,sechs::NUM,zes,улт
942,sechs::NUM,zes,ултӑ
943,sechs::NUM,zes,улттӑ
944,sieben::NUM,zeven,ҫич
945,sieben::NUM,zeven,ҫичӗ
946,sieben::NUM,zeven,ҫиччӗ
947,acht::NUM,acht,сакӑр
948,acht::NUM,acht,саккӑр
949,neun::NUM,negen,тӑхӑр
950,neun::NUM,negen,тӑххӑр
951,zehn::NUM,tien,вунӑ
952,zehn::NUM,tien,вуннӑ
953,elf::NUM,elf,вун пӗр
954,zwölf::NUM,twaalf,вун ик
955,zwölf::NUM,twaalf,вун икӗ
956,zwölf::NUM,twaalf,вун иккӗ
957,zwanzig::NUM,twintig,ҫирӗм
958,dreißig::NUM,dertig,вӑтӑр
959,vierzig::NUM,veertig,хӗрӗх
960,fünfzig::NUM,vijftig,аллӑ
961,sechzig::NUM,zestig,утмӑл
962,siebzig::NUM,zeventig,ҫитмӗл
963,achtzig::NUM,tachtig,сакӑр вунӑ
964,achtzig::NUM,tachtig,сакӑр вуннӑ
965,neunzig::NUM,negentig,тӑхӑр вун
966,neunzig::NUM,negentig,тӑхӑр вунӑ
967,neunzig::NUM,negentig,тӑхӑр вуннӑ
968,hundert::NUM,honderd,ҫӗр
969,tausend::NUM,duizend,пин
970,und::CNJ,en,та
971,oder::CNJ,of,е
972,stehen::V,staan,тӑр
973,sitzen::V,zitten,лар
974,liegen::V,liggen,вырт
975,hängen::V,hangen,усӑнса тӑр
976,hängen::V,hangen,ҫакӑнса тӑр
977,werden::V,worden,пул
978,passieren::V,gebeuren,пул
979,beginnen::V,beginnen,пуҫлан
980,enden::V,eindigen,пӗт
981,enden::V,eindigen,вӗҫлен
982,wechseln::V,wijzigen,улшӑн
983,wechseln::V,veranderen,улшӑн
984,aufgehen[Sonne]::V,opgaan,тух
985,untergehen[Sonne]::V,ondergaan,анса лар
986,scheinen[Sonne]::V,schijnen,пӑх
987,donnern::V,donderen,кӗмсӗртет
988,donnern::V,donderen,авӑт
989,wehen::V,waaien,варкӑш
990,strömen::V,stromen,тӑкӑн
991,fließen::V,vloeien,юх
992,sich drehen::V,draaien,ҫаврӑн
993,sich drehen::V,zich draaien,ҫаврӑн
994,schwanken::V,wankelen,чӳхен
995,schwingen::V,zwieren,суллан
996,fallen::V,vallen,кип
997,fallen::V,vallen,тӳр кип
998,fallen::V,vallen,татӑлса ан
999,brennen::V,branden,ҫун
1000,rauchen::V,roken,мӑкӑрлан
1001,rauchen::V,roken,тӗтӗм кӑлар
1002,regnen::V,regenen,ҫумӑр ҫӑвать
1003,gefrieren::V,bevriezen,шӑн
1004,tauen::V,dooien,ирӗл
1005,schmelzen::V,smelten,ирӗл
1006,trocknen::V,drogen,тип
1007,sieden::V,koken,вӗре
1008,sieden::V,zieden,вӗре
1009,faulen::V,rotten,ҫӗр
1010,verfaulen::V,verrotten,ҫӗр
1011,reißen::V,scheuren,ҫурӑл
1012,versinken::V,verzinken,пут
1013,vergehen::V,vergaan,ирт
1014,erscheinen::V,opdagen,курӑн
1015,erscheinen::V,opdagen,курӑнса кай
1016,erscheinen::V,verschijnen,курӑн
1017,erscheinen::V,verschijnen,курӑнса кай
1018,verschwinden::V,verdwijnen,ҫухал
1019,sinken::V,zinken,чак
1020,abnehmen::V,afnemen,чак
1021,abnehmen::V,verminderen,чак
1022,zunehmen::V,toenemen,пысӑклан
1023,steigen::V,stijgen,ҫӗклен
1024,steigen::V,omhooggaan,ҫӗклен
1025,wachsen::V,groeien,ӳс
1026,glänzen::V,glanzen,ҫиҫ
1027,glänzen::V,schitteren,ҫиҫ
1028,funkeln::V,fonkelen,ялкӑш
1029,funkeln::V,fonkelen,йӑлтӑртат
1030,lärmen::V,lawaai maken,шавла
1031,läuten::V,luiden,шӑнкӑравла
1032,klingeln::V,bellen,шӑнкӑравла
1033,klirren::V,rinkelen,калтлат
1034,klirren::V,rinkelen,шӑнкӑлтат
1035,brausen::V,bruisen,ахӑр
1036,rauschen::V,ruisen,вашӑлтат
1037,rauschen::V,ruisen,чашӑлтат
1038,klingen::V,klinken,янӑра
1039,bellen::V,blaffen,вӗр
1040,heulen::V,huilen,ула
1041,blasen::V,blazen,вӗр
1042,pfeifen::V,fluiten,шӑхӑр
1043,schreien::V,gillen,кӑшкӑр
1044,schreien::V,schreeuwen,кӑшкӑр
1045,stöhnen::V,steunen,йынӑш
1046,zittern::V,beven,чӗтре
1047,zittern::V,sidderen,чӗтре
1048,leben::V,leven,пурӑн
1049,geboren werden::V,geboren worden,ҫурал
1050,atmen::V,ademen,сывла
1051,trinken::V,drinken,ӗҫ
1052,essen::V,eten,ҫи
1053,schlucken::V,slikken,ҫӑт
1054,müde werden::V,moe worden,ӗшен
1055,einschlafen::V,inslapen,ыйха пут
1056,einschlafen::V,inslapen,ҫывӑрса кай
1057,schlafen::V,slapen,ҫывӑр
1058,aufwachen::V,ontwaken,вӑран
1059,aufwachen::V,wakker worden,вӑран
1060,aufstehen::V,opstaan,тӑр
1061,sich erholen::V,zich ontspannen,кан
1062,krank werden::V,ziek worden,чирле
1063,krank sein::V,ziek zijn,чирле
1064,schmerzen::V,pijn doen,сур
1065,schmerzen::V,pijn doen,ырат
1066,husten::V,hoesten,ӳсӗр
1067,genesen::V,genezen,сывал
1068,genesen::V,genezen,тӳрлен
1069,sterben::V,sterven,вил
1070,sterben::V,overlijden,вил
1071,umkommen::V,omkomen,вил
1072,sich bewegen::V,zich bewegen,куҫ
1073,sich rühren::V,zich verroeren,хускал
1074,sich erheben::V,oprijzen,тӑр
1075,sich erheben::V,verrijzen,тӑр
1076,sich setzen::V,gaan zitten,лар
1077,hinfallen::V,vallen,ӳк
1078,hinfallen::V,neervallen,ӳк
1079,laufen::V,lopen,ут
1080,schreiten::V,stappen,ут
1081,schreiten::V,schrijden,ут
1082,spazierengehen::V,gaan wandelen,уҫӑлса ҫӳре
1083,spazierengehen::V,gaan wandelen,уткаласа ҫӳре
1084,eilen::V,ijlen,васка
1085,eilen::V,ijlen,хыпалан
1086,eilen::V,haasten,васка
1087,eilen::V,haasten,хыпалан
1088,sich beeilen::V,zich haasten,васка
1089,sich beeilen::V,zich haasten,хыпалан
1090,sausen::V,stuiven,ыткӑн
1091,sausen::V,stuiven,вӗҫтер
1092,rennen::V,rennen,чуп
1093,springen::V,springen,сик
1094,klettern::V,klimmen,улӑх
1095,klettern::V,klauteren,улӑх
1096,schaukeln::V,schommelen,йӳрӗн
1097,kriechen::V,kruipen,шу
1098,kriechen::V,kruipen,упален
1099,schwimmen::V,zwemmen,иш
1100,tauchen::V,duiken,чӑм
1101,rudern::V,roeien,авӑс
1102,fahren::V,rijden,пыр
1103,fliegen::V,vliegen,вӗҫ
1104,gehen::V,gaan,кай
1105,weggehen::V,weggaan,кай
1106,abfahren::V,vertrekken,тапран
1107,anhalten::V,stoppen,чарӑн
1108,anhalten::V,stilhouden,чарӑн
1109,hineingehen::V,ingaan,кӗр
1110,hineingehen::V,binnengaan,кӗр
1111,eintreten::V,binnenkomen,кӗр
1112,kommen::V,komen,кил
1113,ankommen::V,aankomen,ҫит
1114,zurückkommen::V,terugkomen,таврӑн
1115,zurückkommen::V,terugkomen,каялла кил
1116,bleiben::V,blijven,юл
1117,warten::V,wachten,кӗт
1118,erwarten::V,verwachten,кӗт
1119,suchen::V,zoeken,шыра
1120,finden::V,vinden,туп
1121,versuchen::V,proberen,пикен
1122,versuchen::V,beproeven,пикен
1123,vorbereiten::V,voorbereiden,хатӗрле
1124,lieben::V,houden van,юрат
1125,mögen::V,lusten,кӑмӑлла
1126,mögen::V,lusten,килӗштер
1127,mögen::V,houden van,кӑмӑлла
1128,mögen::V,houden van,килӗштер
1129,lachen::V,lachen,кул
1130,lachen::V,lachen,ахӑлтат
1131,rühren::V,roeren,ҫулӑх
1132,weinen::V,huilen,йӗр
1133,weinen::V,huilen,макӑр
1134,weinen::V,schreien,йӗр
1135,weinen::V,schreien,макӑр
1136,schimpfen::V,kijven,вӑрҫ
1137,schimpfen::V,kijven,ятлаҫ
1138,schimpfen::V,schelden,вӑрҫ
1139,schimpfen::V,schelden,ятлаҫ
1140,sich ärgern::V,zich ergeren,ҫиллен
1141,sich fürchten::V,bang zijn,шиклен
1142,fürchten::V,vrezen,хӑра
1143,fliehen::V,vluchten,тар
1144,flüchten::V,ontsnappen,чупса тар
1145,flüchten::V,ontkomen,чупса тар
1146,sehen::V,zien,кур
1147,anschauen::V,aankijken,пӑхса ил
1148,ansehen::V,aanzien,пӑх
1149,ansehen::V,bekijken,пӑх
1150,hören::V,horen,илт
1151,zuhören::V,luisteren,итле
1152,zuhören::V,luisteren,тӑнла
1153,probieren::V,proeven,астив
1154,riechen::V,ruiken,шӑршла
1155,fühlen::V,voelen,туй
1156,fühlen::V,voelen,сис
1157,scheinen::V,lijken,туйӑн
1158,zu sehen sein::V,te zien zijn,курӑн
1159,vernehmen::V,vernemen,пӑл
1160,frieren::V,het koud hebben,йӳтен
1161,tun::V,doen,ту
1162,können::V,kunnen,пултар
1163,wollen::V,willen,те
1164,anfangen::V,beginnen,пуҫла
1165,anfangen::V,aanvangen,пуҫла
1166,beenden::V,beëindigen,пӗтер
1167,aufhören::V,ophouden,пӑрах
1168,gelingen::V,lukken,ӑн
1169,gelingen::V,gelukken,ӑн
1170,geraten::V,uitvallen,пул
1171,öffnen::V,openen,уҫ
1172,öffnen::V,opendoen,уҫ
1173,schließen::V,sluiten,хуп
1174,schließen::V,dichtdoen,хуп
1175,stellen::V,stellen,ларт
1176,stellen::V,stellen,тӑрат
1177,stellen::V,plaatsen,ларт
1178,stellen::V,plaatsen,тӑрат
1179,setzen::V,zetten,ларт
1180,setzen::V,plaatsen,ларт
1181,legen::V,leggen,хур
1182,berühren::V,aanraken,перӗн
1183,verbinden::V,verbinden,сып
1184,bedecken::V,bedekken,вит
1185,aufhängen::V,ophangen,ҫак
1186,anzünden::V,aansteken,ҫут
1187,aufheben::V,oprapen,ҫӗкле
1188,zurücklassen::V,achterlaten,манса хӑвар
1189,verlieren::V,verliezen,ҫӗтер
1190,fallen lassen::V,laten vallen,ӳкер
1191,machen::V,maken,ту
1192,herstellen::V,produceren,ӑстала
1193,herstellen::V,voortbrengen,ӑстала
1194,bauen::V,bouwen,ту
1195,reparieren::V,repareren,юса
1196,reparieren::V,herstellen,юса
1197,verbessern::V,verbeteren,лайӑхлат
1198,ändern::V,wijzigen,улӑштар
1199,ändern::V,veranderen,улӑштар
1200,graben::V,graven,чав
1201,graben::V,graven,чакала
1202,beugen::V,buigen,кукӑрт
1203,biegen::V,buigen,ав
1204,biegen::V,buigen,кукӑрт
1205,drehen::V,draaien,ҫавӑр
1206,wenden::V,keren,ӳпӗнтер
1207,wenden::V,wenden,ӳпӗнтер
1208,umdrehen::V,omdraaien,ҫавӑр
1209,heben::V,heffen,хӑпарт
1210,heben::V,optillen,хӑпарт
1211,hochheben::V,tillen,йӑт
1212,ergreifen::V,pakken,тыт
1213,ergreifen::V,grijpen,тыт
1214,halten::V,houden,тыт
1215,drücken::V,drukken,пус
1216,schieben::V,duwen,тӗк
1217,schieben::V,duwen,тӗрт
1218,schieben::V,schuiven,тӗк
1219,schieben::V,schuiven,тӗрт
1220,kratzen::V,krassen,хыр
1221,lecken::V,likken,ҫула
1222,beißen::V,bijten,ҫырт
1223,beißen::V,bijten,хып
1224,abreißen::V,afrukken,тат
1225,abreißen::V,afscheuren,тат
1226,abschneiden::V,afsnijden,кас
1227,binden::V,binden,ҫых
1228,stecken::V,steken,чик
1229,brechen::V,breken,хуҫ
1230,klopfen::V,kloppen,такка
1231,hauen::V,houwen,шакка
1232,kleben::V,plakken,ҫыпӑҫтар
1233,reiben::V,wrijven,сӑтӑр
1234,streichen::V,smeren,сӗр
1235,schleifen::V,slijpen,хӑйра
1236,schneiden::V,snijden,кас
1237,rütteln::V,schudden,лӑка
1238,rütteln::V,schudden,силлентер
1239,schütteln::V,schudden,лӑка
1240,schütteln::V,schudden,силлентер
1241,schwenken::V,wuiven,сулла
1242,schwenken::V,zwaaien,сулла
1243,schütten::V,gieten,тултар
1244,schütten::V,storten,тултар
1245,füllen::V,vullen,тултар
1246,einwickeln::V,inwikkelen,чӗрке
1247,tragen::V,dragen,ҫӗкле
1248,schleppen::V,slepen,сӗтӗр
1249,ziehen::V,trekken,тӑс
1250,aufbewahren::V,bewaren,усра
1251,werfen::V,gooien,пӑрах
1252,fangen::V,vangen,тыт
1253,packen::V,pakken,тыт
1254,packen::V,vastpakken,тыт
1255,verstecken::V,verstoppen,пытарса хур
1256,teilen::V,delen,уйӑр
1257,teilen::V,delen,пайла
1258,schicken::V,sturen,яр
1259,bringen::V,brengen,кӳр
1260,hinzufügen::V,toevoegen,хуш
1261,bekommen::V,verkrijgen,ил
1262,bekommen::V,verkrijgen,туян
1263,erhalten::V,krijgen,ил
1264,erhalten::V,krijgen,туян
1265,nehmen::V,nemen,ил
1266,wählen::V,kiezen,суйла
1267,wählen::V,verkiezen,суйла
1268,auswählen::V,uitkiezen,суйла
1269,bewahren::V,bewaren,упра
1270,behindern::V,hinderen,кансӗрле
1271,behindern::V,hinderen,чӑрмантар
1272,verderben::V,bederven,пӑс
1273,beschädigen::V,beschadigen,пӑс
1274,zerbrechen::V,breken,ват
1275,zerbrechen::V,breken,ҫӗмӗр
1276,zerbrechen::V,stukbreken,ват
1277,zerbrechen::V,stukbreken,ҫӗмӗр
1278,zerreißen::V,scheuren,ҫур
1279,zerreißen::V,verscheuren,ҫур
1280,zerstören::V,vernielen,иш
1281,verbrennen::V,branden,ҫунтар
1282,verbrennen::V,verbranden,ҫунтар
1283,geben::V,geven,пар
1284,reichen::V,reiken,пар
1285,reichen::V,aanreiken,пар
1286,schenken::V,schenken,парнеле
1287,versprechen::V,beloven,тума пул
1288,versprechen::V,beloven,сӑмах пар
1289,wünschen::V,wensen,сун
1290,loben::V,loven,ырла
1291,loben::V,prijzen,ырла
1292,küssen::V,kussen,чуп ту
1293,wiegen::V,wiegen,сиктер
1294,wiegen::V,wiegen,силле
1295,zudecken::V,toedekken,вит
1296,wecken::V,wekken,вӑрат
1297,zeigen::V,tonen,кӑтарт
1298,zeigen::V,wijzen,кӑтарт
1299,führen::V,voeren,илсе пыр
1300,führen::V,voeren,ҫавӑтса пыр
1301,lehren::V,leren,вёрент
1302,unterrichten::V,onderwijzen,вёрент
1303,aufziehen::V,grootbrengen,вӗрент
1304,leiten::V,leiden,тытса пыр
1305,antreiben::V,aandrijven,васкат
1306,lassen::V,laten,пусахла
1307,lassen::V,laten,хуш
1308,einladen::V,uitnodigen,чӗн
1309,vereinigen::V,verenigen,пӗрлештер
1310,besuchen::V,bezoeken,ҫит
1311,besuchen::V,bezoeken,кӗрсе кур
1312,treffen::V,treffen,тӗл пул
1313,treffen::V,ontmoeten,тӗл пул
1314,sich versammeln::V,zich verzamelen,пуҫтарӑн
1315,spielen::V,spelen,выля
1316,singen::V,zingen,юрла
1317,tanzen::V,dansen,ташла
1318,sich trennen::V,van elkaar gaan,уйрӑл
1319,verlassen::V,verlaten,хӑвар
1320,retten::V,redden,ҫӑл
1321,bewachen::V,bewaken,хуралла
1322,schützen::V,beschermen,сыхла
1323,verteidigen::V,verdedigen,хӳтӗле
1324,sich schlagen::V,knokken,ҫапӑҫ
1325,schießen::V,schieten,пер
1326,siegen::V,overwinnen,ҫӗн
1327,siegen::V,overwinnen,ҫӗнтер
1328,ärgern::V,ergeren,тарӑхтар
1329,ärgern::V,ergeren,ҫиллентер
1330,schlagen::V,slaan,ҫап
1331,treten::V,trappen,тап
1332,treten::V,schoppen,тап
1333,stechen::V,steken,чик
1334,stechen::V,prikken,чик
1335,stoßen::V,stoten,чыш
1336,stehlen::V,stelen,вӑрла
1337,stören::V,storen,кансӗрле
1338,stören::V,verstoren,кансӗрле
1339,belästigen::V,lastig vallen,аптӑрат
1340,belästigen::V,lastig vallen,хупла
1341,verbergen::V,verbergen,пытар
1342,täuschen::V,misleiden,суй
1343,betrügen::V,bedriegen,ултала
1344,töten::V,doden,вӗлер
1345,wohnen::V,wonen,чуна пар
1346,wohnen::V,wonen,парӑнса тӑр
1347,arbeiten::V,werken,ӗҫле
1348,sammeln::V,inzamelen,пух
1349,sammeln::V,verzamelen,пух
1350,pflücken::V,plukken,тат
1351,jagen::V,jagen,сунара ҫӳре
1352,fischen::V,vissen,пулӑ тыт
1353,fassen::V,vangen,тыт
1354,hüten::V,hoeden,кӗт
1355,treiben::V,drijven,хӑвала
1356,anbinden::V,vastbinden,кӑкар
1357,füttern::V,voeren,ҫитер
1358,melken::V,melken,су
1359,hacken::V,hakken,вакла
1360,gießen::V,gieten,шӑвар
1361,reifen::V,rijpen,пиҫ
1362,zubereiten::V,klaarmaken,пӗҫер
1363,zubereiten::V,toebereiden,пӗҫер
1364,kochen::V,koken,пӗҫер
1365,backen::V,bakken,пӗҫер
1366,braten::V,braden,ӑшала
1367,umrühren::V,omroeren,хутӑштар
1368,stricken::V,breien,ҫых
1369,nähen::V,naaien,ҫӗле
1370,färben::V,verven,пӗвет
1371,färben::V,kleuren,пӗвет
1372,reinigen::V,reinigen,тасат
1373,waschen::V,wassen,ҫу
1374,abwischen::V,afvegen,шӑл
1375,spülen::V,spoelen,чӳхе
1376,spülen::V,afwassen,чӳхе
1377,fegen::V,vegen,шӑл
1378,kehren::V,vegen,шӑл
1379,baden::V,baden,шыва кӗр
1380,sich waschen::V,zich wassen,ҫӑвӑн
1381,ausziehen::V,uittrekken,салан
1382,anziehen::V,aantrekken,тӑхӑн
1383,sich anziehen::V,zich aankleden,тӑхӑн
1384,kämmen::V,kammen,тура
1385,schmücken::V,tooien,илемлет
1386,sagen::V,zeggen,те
1387,sprechen::V,spreken,кала
1388,reden::V,praten,сӑмахла
1389,reden::V,praten,калаҫ
1390,sich unterhalten::V,zich onderhouden,пупле
1391,fragen::V,vragen,ыйт
1392,bitten::V,vragen,ыйт
1393,bitten::V,verzoeken,ыйт
1394,erzählen::V,vertellen,каласа пар
1395,mitteilen::V,meedelen,пӗлтер
1396,mitteilen::V,meedelen,хыпарла
1397,nennen::V,noemen,те
1398,nennen::V,noemen,чӗн
1399,rufen::V,roepen,чӗн
1400,prahlen::V,pralen,мухтан
1401,prahlen::V,pralen,вӗҫкӗнлен
1402,übersetzen::V,vertalen,куҫар
1403,denken::V,denken,шухӑшла
1404,glauben::V,geloven,ӗнен
1405,bemerken::V,bemerken,асӑрха
1406,erkennen::V,herkennen,палла
1407,begreifen::V,begrijpen,ӑнлан
1408,verstehen::V,verstaan,пӗл
1409,lernen::V,leren,вӗрен
1410,wissen::V,weten,пӗл
1411,wissen::V,weten,ӑнкар
1412,sich erinnern an::V,zich herinneren aan,аса ил
1413,vergessen::V,vergeten,ман
1414,vergessen::V,vergeten,манса кай
1415,messen::V,meten,виҫ
1416,zählen::V,tellen,шутла
1417,rechnen::V,rekenen,шутла
1418,lesen::V,lezen,вула
1419,malen::V,schilderen,ӳкер
1420,zeichnen::V,tekenen,ӳкер
1421,schreiben::V,schrijven,ҫыр
1422,besitzen::V,bezitten,тыт
1423,kaufen::V,kopen,ил
1424,kaufen::V,kopen,туян
1425,verkaufen::V,verkopen,сут
1426,bezahlen::V,betalen,тӳле
1427,zahlen::V,betalen,тӳле
1428,beherrschen::V,beheersen,тыт
1429,ertragen::V,verdragen,тӳс
