,Concept_ID,hu,lbe
1454,bezahlen::V,fizet,багьа булун
1455,bezahlen::V,kifizet,арцу дулун
1456,bezahlen::V,kifizet,багьа булун
1457,zahlen::V,fizet,арцу дулун
1458,zahlen::V,fizet,багьа булун
1459,zahlen::V,megfizet,арцу дулун
1460,zahlen::V,megfizet,багьа булун
1461,beherrschen::V,ural,дуну икӏан
1462,beherrschen::V,ural,заллуну икӏан
1463,ertragen::V,elbír,бухӏан
1464,ertragen::V,elvisel,бухӏан
