,Concept_ID,kv,lez
774,fünfzig::NUM,витдас,яхцӏурни цӏуд
775,sechzig::NUM,кватьдас,пудкъад
776,siebzig::NUM,сизимдас,пудкъанни цӏуд
777,achtzig::NUM,кыкьямысдас,кьудкъад
778,neunzig::NUM,ӧкмысдас,кьудкъанни цӏуд
779,hundert::NUM,сто,виш
780,tausend::NUM,тысяча,агъзур
781,und::CNJ,и,ва
782,und::CNJ,да,ва
783,oder::CNJ,или,я
784,stehen::V,сулавны,акъвазун
785,sitzen::V,пукавны,ацукьун
786,liegen::V,куйлыны,къаткун
787,hängen::V,ӧшавны,куьрс хьун
788,werden::V,лоны,хьун
789,passieren::V,аркмыны,хьун
790,beginnen::V,петны,башламиш хьун
791,enden::V,-сь,куьтягь хьун
792,enden::V,бырны,куьтягь хьун
793,wechseln::V,вежсьыны,дегиш хьун
794,aufgehen[Sonne]::V,петавны,экъечӏун
795,untergehen[Sonne]::V,пуксьыны,акӏун
796,scheinen[Sonne]::V,югьявны,ишигь гун
797,donnern::V,гымавны,къукърумар авун
798,wehen::V,пӧлявны,
799,strömen::V,киссьыны,авахьун
800,fließen::V,визывтны,авахьун
801,sich drehen::V,бергавны,элкъуьн
802,schwanken::V,кӧвьясьны,юзун
803,schwingen::V,дюттясьны,галтад хьун
804,fallen::V,усьны,аватун
805,brennen::V,сотчыны,кун
806,brennen::V,сотчыны,ккун
807,rauchen::V,тшынасьны,
808,regnen::V,зэрны,къун
809,gefrieren::V,гегдыны,муркӏади кьун
810,tauen::V,сывны,цӏурун
811,schmelzen::V,сывны,цӏурун
812,trocknen::V,косьмыны,кьурун
813,sieden::V,пизьны,ругун
814,faulen::V,нёльзьыны,кутӏун
815,verfaulen::V,тӧрмыны,чуьруьтмиш хьун
816,verfaulen::V,тӧрмыны,кутӏун
817,verfaulen::V,сiсьмыны,чуьруьтмиш хьун
818,verfaulen::V,сiсьмыны,кутӏун
819,reißen::V,косясьны,атӏун
820,reißen::V,косясьны,къазунун
821,versinken::V,вӧйны,батмиш хьун
822,vergehen::V,мунны,алатун
823,erscheinen::V,мыччисьны,майдандиз акъатун
824,verschwinden::V,ӧшны,квахьун
825,sinken::V,ямны,элекьун
826,abnehmen::V,ямны,тӏимил хьун
827,abnehmen::V,ямны,гъвечӏи хьун
828,zunehmen::V,паськавны,артух хьун
829,steigen::V,лэбтiсьны,хкаж хьун
830,wachsen::V,быдмыны,экъечӏун
831,glänzen::V,свиттявны,цӏарцӏар гун
832,funkeln::V,югйовтлыны,нур гун
833,funkeln::V,югйӧв-керны,нур гун
834,lärmen::V,чавзыны,ван авун
835,läuten::V,диньгыны,зенг ягъун
836,klingeln::V,силькӧтны,зенг ягъун
837,klirren::V,жольӧтны,зигринг авун
838,brausen::V,гуасьны,къати хьун
839,rauschen::V,кышӧтны,вишриш авун
840,klingen::V,горавны,ван авун
841,bellen::V,увтны,элуькьун
842,bellen::V,вувтны,элуькьун
843,heulen::V,уннявны,къув ягъун
844,blasen::V,пӧлявны,уф гун
845,pfeifen::V,пиксыны,уьфт ягъун
846,schreien::V,айзыны,гьараюн
847,stöhnen::V,ойзыны,суза авун
848,stöhnen::V,ружтыны,суза авун
849,zittern::V,легьявны,зурзун
850,leben::V,овны,яшамиш хьун
851,geboren werden::V,шогмыны,хьун
852,atmen::V,лолавны,нефес чӏугун
853,trinken::V,юны,хъун
854,essen::V,сёйны,тӏуьн
855,schlucken::V,ньылавны,туькьуьнун
856,müde werden::V,мыдзны,галатун
857,müde werden::V,мыдзны,юргъун хьун
858,einschlafen::V,ланьтны,ксун
859,schlafen::V,узьны,ксун
860,aufwachen::V,саймыны,ахварай аватун
861,aufwachen::V,пальмыны,ахварай аватун
862,aufstehen::V,сувтны,къарагъун
863,sich erholen::V,шоччисьлыны,ял ягъун
864,krank werden::V,моржитны,кефсуз хьун
865,krank sein::V,шогавны,тӏа хьун
866,krank sein::V,визьӧтны,тӏа хьун
867,schmerzen::V,висьны,тӏа хьун
868,husten::V,кашляйтны,уьгьуь ягъун
869,genesen::V,бурдны,сагъ хъхьун
870,sterben::V,кувны,кьин
871,umkommen::V,вийсьыны,терг хьун
872,sich bewegen::V,локны,юзун
873,sich bewegen::V,ветлӧтны,юзун
874,sich rühren::V,вӧрзьӧтчыны,юзун
875,sich erheben::V,сувтны,къарагъун
876,sich setzen::V,пуксьыны,ацукьун
877,hinfallen::V,пӧрласьны,алукьун
878,laufen::V,мунны,къекъуьн
879,schreiten::V,тальччавны,ккамар къачун
880,spazierengehen::V,котрасьны,сейр авун
881,eilen::V,тэрмасьны,тади авун
882,sich beeilen::V,тэрмасьны,гьерекатун
883,sausen::V,вирдавны-котӧртны,чкурун
884,springen::V,чеччавны,хкадарун
885,klettern::V,кышасьны,акьахун
886,schaukeln::V,чурликасьны,
887,kriechen::V,кыскасьны-мунны,капаралди фин
888,schwimmen::V,вартчыны,сирнав авун
889,tauchen::V,сунгисьны ваӧ,кьилихъди циз вегьин
890,rudern::V,сынны,кьусуйралди лодка гьалун
891,rudern::V,сынны,цуьруьгъуьлдалди кӏватӏун
892,fahren::V,мунны,фин
893,fliegen::V,лэбавны,лув гун
894,fliegen::V,лэбавны,цавай фин
895,gehen::V,мунны,фин
896,weggehen::V,мунны,хъфин
897,abfahren::V,иньдӧтчыны,фин
898,abfahren::V,иньдӧтчыны,рекье гьатун
899,abfahren::V,мунны,фин
900,abfahren::V,мунны,рекье гьатун
901,anhalten::V,сувтны,акъвазун
902,hineingehen::V,пырны,гьахьун
903,eintreten::V,пырны,гьахьун
904,kommen::V,локны,атун
905,ankommen::V,локны,атун
906,zurückkommen::V,бертны,хтун
907,zurückkommen::V,панӧвтсьыны,хтун
908,bleiben::V,кольччыны,амукьун
909,warten::V,видзчисьны,гуьзлемишун
910,erwarten::V,видзчисьны,вил алаз акъвазун
911,suchen::V,кошшыны,къекъуьн
912,finden::V,адззыны,жугъун
913,versuchen::V,пондыны,алахъун
914,versuchen::V,пондӧтны,алахъун
915,vorbereiten::V,лӧсьӧтны,гьазурун
916,lieben::V,милуйтны,кӏан хьун
917,mögen::V,радейтны,рикӏ ацукьун
918,lachen::V,серавны,хъуьруьн
919,rühren::V,сьӧлӧм вӧрзьӧтны,
920,weinen::V,горзыны,шехьун
921,schimpfen::V,видчыны,сеперар гун
922,schimpfen::V,видчыны,экъуьгъунар авун
923,sich ärgern::V,лёкавны,хъел акатун
924,sich fürchten::V,повны,кичӏе хьун
925,fürchten::V,повны,къурхутмиш хьун
926,fliehen::V,пышшыны,катун
927,flüchten::V,пышшыны,катун
928,sehen::V,адззыны,акун
929,anschauen::V,видзӧтны,вил вегьин
930,ansehen::V,видзӧтны,килигун
931,hören::V,кывны,ван хьун
932,zuhören::V,кывзыны,яб гун
933,probieren::V,пешлыны,дад акун
934,riechen::V,дукавны,ни чӏугун
935,fühlen::V,кывны,гьисс авун
936,scheinen::V,декуйтчыны,
937,zu sehen sein::V,тыдавны,
938,vernehmen::V,тӧдмавны,
939,frieren::V,гегдыны,кьун
940,frieren::V,гегдыны,мекьи хьун
941,tun::V,керны,авун
942,können::V,вермыны,хьун
943,können::V,вермыны,акъакьун
944,wollen::V,мӧдны,кӏан хьун
945,anfangen::V,петны,башламишун
946,beenden::V,ештӧтны,куьтягьун
947,beenden::V,керыштны,куьтягьун
948,aufhören::V,дугдыны,акъвазун
949,gelingen::V,шогмыны,арадал атун
950,geraten::V,мыччисьны,акъатун
951,öffnen::V,осьтны,ахъаюн
952,schließen::V,пӧднавны,акьалун
953,stellen::V,сувтӧтны,эцигун
954,setzen::V,пуксьӧтны,ацукьарун
955,legen::V,пуктыны,эцигун
956,berühren::V,вӧрзьӧтны,хкӏурун
957,verbinden::V,йитны,гилигун
958,bedecken::V,вевттьыны,кӏевун
959,aufhängen::V,ӧшӧтны,куьрсарун
960,anzünden::V,ӧзтыны,куькӏуьрун
961,aufheben::V,лэбтыны,хкажун
962,zurücklassen::V,кольны,тун
963,verlieren::V,ӧштыны,квадарун
964,fallen lassen::V,уськӧтны,авадрун
965,machen::V,керны,авун
966,machen::V,керны,кар авун
967,herstellen::V,вӧчны,расун
968,bauen::V,строитны,туькӏуьрун
969,reparieren::V,вочны,расун
970,verbessern::V,бурсьӧтны,хъсанрун
971,ändern::V,вежны,табдил авун
972,graben::V,гарйыны,эгъуьнун
973,beugen::V,кусіньтны,акӏажарун
974,beugen::V,кусіньтны,кангур авун
975,biegen::V,чукыльтыштны,патахъарун
976,drehen::V,бергӧтны,алчударун
977,wenden::V,бергӧтны,
978,umdrehen::V,бергӧтны,элкъуьрун
979,heben::V,лэбтыны,хкажун
980,hochheben::V,лэбтыны,хкажун
981,ergreifen::V,кватитны,агалчна кьун
982,halten::V,видзны,кьун
983,drücken::V,личкыны,чуькьуьн
984,schieben::V,тойлавны,хуртӏ гун
985,kratzen::V,шаркӧтны,къадгъунун
986,lecken::V,нювны,мез гун
987,beißen::V,йирны,кӏасун
988,abreißen::V,орӧтны,галудун
989,abschneiden::V,шӧрыштны,атӏун
990,abschneiden::V,вундыштны,атӏун
991,binden::V,гӧрдззыны,
992,stecken::V,мӧртны,сухун
993,brechen::V,жугдыны,хун
994,brechen::V,жугдыны,кукӏварун
995,klopfen::V,зукӧтны,тахъ-тахъ авун
996,hauen::V,желльыны,ягъун
997,kleben::V,лякӧтны,алкӏурун
998,kleben::V,лякӧтны,кукӏурун
999,reiben::V,зыртны,тӏушунун
1000,streichen::V,мавтны,алтадун
1001,schleifen::V,кыскыны,кӏвенкӏв авун
1002,schneiden::V,вундавны,атӏун
1003,rütteln::V,шатлавны,къарсурун
1004,schütteln::V,зыбӧтны,къарсурун
1005,schwenken::V,ӧвтны,элягъун
1006,schwenken::V,ӧвтны,галтадун
1007,schwenken::V,макайтны,элягъун
1008,schwenken::V,макайтны,галтадун
1009,schütten::V,кисьтны,цун
1010,füllen::V,тыртны,ацӏурун
1011,füllen::V,тырсьӧтны,ацӏурун
1012,einwickeln::V,тубны,кутун
1013,einwickeln::V,тубны,элкъуьрун
1014,tragen::V,новйӧтны,тухун
1015,schleppen::V,кыскыны,галчӏурун
1016,ziehen::V,кыскыны,ялун
1017,ziehen::V,кыскыны,чӏугун
1018,aufbewahren::V,видзны,хуьн
1019,werfen::V,шентывлыны,гадрун
1020,fangen::V,кутны,кьун
1021,packen::V,кутасьны,кьун
1022,packen::V,кватитны,кьун
1023,verstecken::V,дзебны,кӏевун
1024,teilen::V,торйӧтны,паюн
1025,schicken::V,иньдыны,ракъурун
1026,bringen::V,вайны,гъун
1027,hinzufügen::V,содтыны,алава авун
1028,bekommen::V,получитны,къачун
1029,bekommen::V,получитны,жугъурун
1030,erhalten::V,получитны,къачун
1031,nehmen::V,босьтны,къачун
1032,wählen::V,бӧрйыны,хкягъун
1033,auswählen::V,бӧрйыны,хкягъун
1034,bewahren::V,видзны,хуьн
1035,behindern::V,падтыны,манийвал авун
1036,verderben::V,изводавны,чӏурун
1037,beschädigen::V,паздыны,нукьсанвал гун
1038,zerbrechen::V,паздыны,хун
1039,zerreißen::V,косявны,къазунун
1040,zerstören::V,паздыны,чӏурун
1041,zerstören::V,паздыны,барбатӏун
1042,verbrennen::V,сотны,ккун
1043,geben::V,сетны,гун
1044,reichen::V,сетны,вугун
1045,reichen::V,сетны,гун
1046,schenken::V,козьнавны,пишкеш авун
1047,versprechen::V,кӧсйыны,гаф гун
1048,wünschen::V,бурсьыны,дуьа авун
1049,loben::V,ошкыны,тариф авун
1050,küssen::V,окавны,темен гун
1051,wiegen::V,тюттьӧтны,эчӏягъун
1052,zudecken::V,вевттьыны,гьалдун
1053,wecken::V,саймӧтны,ахварай авудун
1054,zeigen::V,мыччавны,къалурун
1055,führen::V,нуӧтны,тухун
1056,lehren::V,велӧтны,кӏелиз тун
1057,unterrichten::V,велӧтны,тарс гун
1058,aufziehen::V,быдтыны,тербия гун
1059,aufziehen::V,быдтыны,тербияламишун
1060,leiten::V,юравны,идара авун
1061,leiten::V,веськӧтлыны,идара авун
1062,antreiben::V,тэрмӧтны,тади кутун
1063,lassen::V,-ӧтыны,
1064,einladen::V,корны,теклиф авун
1065,vereinigen::V,ӧтувтны,сад авун
1066,vereinigen::V,ӧтлаавны,сад авун
1067,besuchen::V,пыравлыны,кьилив атун
1068,treffen::V,пантавны,гьалтун
1069,sich versammeln::V,ӧксьыны,алтӏушун
1070,spielen::V,орсны,къугъун
1071,singen::V,сьывны,лугьун
1072,singen::V,сьывны,мани лугьун
1073,tanzen::V,йӧктыны,кьуьл авун
1074,sich trennen::V,торьясьны,къакъатун
1075,verlassen::V,кольны,гъил къачун
1076,retten::V,мынтны,къутармишун
1077,bewachen::V,смекайтны,хуьн
1078,schützen::V,дорйыны,хуьн
1079,verteidigen::V,дорйыны,хуьн
1080,sich schlagen::V,тышкасьны,кукӏун
1081,schießen::V,лыйны,акъатун
1082,siegen::V,вермыны,гъалиб хьун
1083,ärgern::V,лӧгӧтны,хъел гъун
1084,ärgern::V,лӧгӧтны,хъел кутун
1085,schlagen::V,базнитны,ягъун
1086,schlagen::V,базнитны,галукьарун
1087,treten::V,чужьявны,кьуьл къекъягъун
1088,treten::V,чужьявны,кьуьл эцягъун
1089,stechen::V,бытшкыны,акьадарун
1090,stoßen::V,тапкыны,эцягъун
1091,stoßen::V,тойыштны,эцягъун
1092,stehlen::V,гусявны,чуьнуьхун
1093,stören::V,костіавны,хкуьрун
1094,belästigen::V,назыляйтны,хкуьрун
1095,belästigen::V,назыляйтны,азият гун
1096,verbergen::V,дзебны,далдаламишун
1097,täuschen::V,бӧбӧтны,алцурарун
1098,täuschen::V,бӧбӧтны,алцуррун
1099,täuschen::V,пӧрьявны,алцурарун
1100,täuschen::V,пӧрьявны,алцуррун
1101,betrügen::V,муклачитны,алцурарун
1102,betrügen::V,муклачитны,гьарамзадавал авун
1103,töten::V,вийны,яна кьин
1104,wohnen::V,овны,дуланмиш хьун
1105,arbeiten::V,уджавны,кӏвалахун
1106,arbeiten::V,уджавны,кӏвалах авун
1107,sammeln::V,ӧктыны,кӏватӏун
1108,pflücken::V,судзлавны,атӏун
1109,jagen::V,вӧравны,гъуьрч авун
1110,fischen::V,чериавны,гъетер кьун
1111,fassen::V,кутны,кьун
1112,hüten::V,вердны,чӏура хуьн
1113,hüten::V,йирсьӧтны,чӏура хуьн
1114,treiben::V,вашӧтны,гьалун
1115,anbinden::V,кӧртавны,акалун
1116,füttern::V,вердны,ем гун
1117,melken::V,высьтыны,ацун
1118,melken::V,чилькӧтны,ацун
1119,hacken::V,керавны,куьткуьнун
1120,gießen::V,киськавны,яд гун
1121,reifen::V,кисьмыны,чурун
1122,reifen::V,кисьмыны,агакьун
1123,zubereiten::V,лӧсьӧтны,гьазурун
1124,kochen::V,пуны,ругун
1125,backen::V,пӧжавны,чурун
1126,braten::V,жаритны,чурун
1127,umrühren::V,соравны,какадарун
1128,stricken::V,домавны,хурун
1129,nähen::V,вурны,цун
1130,färben::V,краситны,шир ягъун
1131,reinigen::V,весӧтны,михьун
1132,waschen::V,пеславны,чуьхуьн
1133,abwischen::V,чышкыны,гуьцӏун
1134,spülen::V,гывьявны,экъуьрун
1135,fegen::V,чышкыны,шуткун
1136,kehren::V,чышкыны,кул алтадун
1137,baden::V,купайтчыны ,эхъуьн
1138,sich waschen::V,миссьыны,жендек чуьхуьн
1139,ausziehen::V,гыжтӧтны,хутӏунун
1140,ausziehen::V,гыжтӧтны,галудун
1141,ausziehen::V,пӧрччавны,хутӏунун
1142,ausziehen::V,пӧрччавны,галудун
1143,anziehen::V,пасьтавны,алукӏун
1144,sich anziehen::V,пасьтасьны,алукӏун
1145,sich anziehen::V,пасьтасьны,парталар алукӏун
1146,kämmen::V,сынавны,эвягъун
1147,schmücken::V,баситны,безетмишун
1148,schmücken::V,баситны,гуьрчегарун
1149,sagen::V,висьтавны,лугьун
1150,sprechen::V,шуны,рахун
1151,reden::V,баитны,рахун
1152,sich unterhalten::V,сёрнитны,ихтилат авун
1153,fragen::V,юавны,жузун
1154,bitten::V,корны,тӏалабун
1155,erzählen::V,висьтавны,ахъаюн
1156,mitteilen::V,висьтавны,хабар гун
1157,nennen::V,нимтны,тӏвар гун
1158,rufen::V,китсавны,эверун
1159,rufen::V,корны,эверун
1160,rufen::V,чукӧстны,эверун
1161,prahlen::V,ошшасьны,яцӏу гафар авун
1162,übersetzen::V,вуджӧтны,таржума авун
1163,übersetzen::V,вуджӧтны,гафладун
1164,denken::V,чайтны,фикир авун
1165,glauben::V,веритны,агъун
1166,bemerken::V,казявны,фикир гун
1167,erkennen::V,тӧдсавны,
1168,begreifen::V,вежӧртны,гъавурда акьун
1169,verstehen::V,кывны,
1170,lernen::V,велӧтчыны,кӏелун
1171,wissen::V,тӧдны,чир хьун
1172,wissen::V,тӧдны,чирхьун
1173,sich erinnern an::V,касьтывны,рикӏел хуьн
1174,vergessen::V,вунӧтны,рикӏелай фин
1175,vergessen::V,вунӧтны,рикӏелай алатун
1176,messen::V,меряйтны,алцумун
1177,zählen::V,лыддьыны,гьисабун
1178,rechnen::V,лыддьыны,гьисабун
1179,lesen::V,лыддьӧтны,кӏелун
1180,zeichnen::V,гижмавны,чӏугун
1181,schreiben::V,гижны,кхьин
1182,besitzen::V,лоны,иеси хьун
1183,kaufen::V,небны,къачун
1184,kaufen::V,небны,маса къачун
1185,verkaufen::V,вузавны,гун
1186,verkaufen::V,вузавны,маса гун
1187,bezahlen::V,вештыны,къимет гун
1188,bezahlen::V,вештыны,эвезда авун
1189,bezahlen::V,вештыны,гьакъи агакьрун
1190,zahlen::V,вештыны,къимет гун
1191,zahlen::V,вештыны,эвезда авун
1192,zahlen::V,вештыны,гьакъи агакьрун
1193,ertragen::V,терпитны,таб гун
1194,Insel::N,,остров
1195,Menge::N,,кьадар
1196,Gewalt::N,,гуж
1197,Alter::N,,яш
1198,richtig::A,,дуьз
1199,wahr::A,,гьакъикъи
1200,berühmt::A,,машгьур
1201,allein::ADV,,кьилди
1202,rennen::V,,катун
1203,rennen::V,,зверун
1204,malen::V,,кхьин
1205,malen::V,,шикилар чӏугун
1206,beherrschen::V,,иеси хьун
