,Concept_ID,fa,hr
819,stark::A,قوی,snažan
820,stark::A,نیرومند,jak
821,stark::A,نیرومند,snažan
822,schwach::A,ضعیف,slab
823,fett::A,چرب,pretio
824,schlank::A,باریک‌اندام,vitak
825,hübsch::A,قشنگ,zgodan
826,hübsch::A,خوشگل,zgodan
827,böse::A,بد,zao
828,böse::A,بد,opak
829,dumm::A,احمق,glup
830,faul::A,لش,lijen
831,faul::A,تنبل,lijen
832,fleißig::A,زرنگ,radin
833,fleißig::A,زرنگ,marljiv
834,geizig::A,خسیس,škrt
835,klug::A,عاقل,razborit
836,klug::A,باهوش,razborit
837,geschickt::A,ماهر,vješt
838,lieb::A,عزیز,drag
839,lustig::A,شاد,veseo
840,lustig::A,خوشحال,veseo
841,sanft::A,لطیف,blag
842,hungrig::A,گرسنه,gladan
843,krank::A,مریض,bolestan
844,krank::A,بیمار,bolestan
845,nackt::A,لخت,nag
846,nackt::A,برهنه,nag
847,traurig::A,غمگین,tužan
848,traurig::A,غمگین,žalostan
849,lebendig::A,زنده,živ
850,gut::A,خوب,dobar
851,schlecht::A,بد,loš
852,schlecht::A,بد,rđav
853,richtig::A,درست,tačan
854,richtig::A,درست,ispravan
855,schlimm::A,وخيم,zao
856,schlimm::A,وخيم,zločest
857,wahr::A,درست,istinit
858,wahr::A,حقیقی,istinit
859,alt::A,کهنه,star
860,neu::A,نو,nov
861,ehemalig::A,قبلی,bivši
862,alt[Lebewesen]::A,پیر,star
863,jung::A,جوان,mlad
864,arm::A,فقیر,ubog
865,arm::A,فقیر,siromašan
866,reich::A,پولدار,bogat
867,reich::A,ثروتمند,bogat
868,bekannt::A,آشنا,poznat
869,bekannt::A,معلوم,poznat
870,berühmt::A,مشهور,čuven
871,berühmt::A,مشهور,slavan
872,fremd::A,خارجی,tuđ
873,fremd::A,خارجی,stran
874,fremd::A,بیگانه,tuđ
875,fremd::A,بیگانه,stran
876,verschieden::A,مختلف,razan
877,verschieden::A,مختلف,različan
878,verschieden::A,متفاوت,razan
879,verschieden::A,متفاوت,različan
880,nah::A,نزدیک,blizak
881,fern::A,دور,dalek
882,fern::A,دور,daljnji
883,linker::A,چپ,lijevi
884,rechter::A,راست,desni
885,anderer::A,دیگر,drugi
886,anderer::A,دیگر,drugačiji
887,erster::A,اول,prvi
888,zweiter::A,دوم,drugi
889,dritter::A,سوم,treći
890,letzter::A,آخر,zadnji
891,allein::ADV,تنها,sam
892,auf einmal::ADV,همزمان,istodobno
893,zusammen::ADV,باهم,skupa
894,zusammen::ADV,باهم,zajedno
895,lange::ADV,مدت‌ها,dugo
896,lange::ADV,مدت زیادی,dugo
897,plötzlich::ADV,ناگهان,naglo
898,plötzlich::ADV,ناگهان,iznenada
899,sofort::ADV,فوراً,odmah
900,später::ADV,بعدها,kasnije
901,jetzt::ADV,حالا,sad
902,jetzt::ADV,حالا,sada
903,jetzt::ADV,اکنون,sad
904,jetzt::ADV,اکنون,sada
905,heute::ADV,امروز,danas
906,morgen::ADV,فردا,sutra
907,bald::ADV,زود,skoro
908,bald::ADV,زود,doskora
909,bald::ADV,بزودی,skoro
910,bald::ADV,بزودی,doskora
911,dann::ADV,سپس,zatim
912,dann::ADV,آنوقت,zatim
913,gestern::ADV,دیروز,juče
914,gestern::ADV,دیروز,jučer
915,einst::ADV,وقتی,negda
916,einst::ADV,وقتی,nekada
917,einst::ADV,زمانی,negda
918,einst::ADV,زمانی,nekada
919,damals::ADV,آنوقت,tada
920,damals::ADV,آنوقت,onda
921,damals::ADV,آنزمان,tada
922,damals::ADV,آنزمان,onda
923,danach::ADV,بعد,poslije
924,danach::ADV,بعد,nakon toga
925,vorher::ADV,قبلاً,prije
926,vorher::ADV,قبلاً,prije toga
927,zuerst::ADV,اول,prvo
928,zuerst::ADV,اول,najprije
929,zuerst::ADV,ابتداء,prvo
930,zuerst::ADV,ابتداء,najprije
931,einmal::ADV,یکدفعه,jednom
932,einmal::ADV,یکدفعه,jedanput
933,manchmal::ADV,گاهی,katkad
934,manchmal::ADV,گاهی,katkada
935,manchmal::ADV,بعضی اوقات,katkad
936,manchmal::ADV,بعضی اوقات,katkada
937,oft::ADV,اغلب,često
938,immer::ADV,همیشه,vazda
939,immer::ADV,همیشه,uvijek
940,niemals::ADV,هرگز,nikad
941,niemals::ADV,هرگز,nikada
942,hier::ADV,اینجا,tu
943,hier::ADV,اینجا,ovdje
944,hierhin::ADV,به اینجا,amo
945,hierhin::ADV,به اینجا,ovamo
946,von hier::ADV,از اینجا,odavde
947,dort::ADV,آنجا,ondje
948,dorthin::ADV,به آنجا,onamo
949,geradeaus::ADV,راست,ravno
950,vorwärts::ADV,جلو,naprijed
951,vorwärts::ADV,به پیش,naprijed
952,rückwärts::ADV,عقب,natrag
953,zurück::ADV,پس,nazad
954,zurück::ADV,پس,natrag
955,zurück::ADV,عقب,nazad
956,zurück::ADV,عقب,natrag
957,zurück::ADV,بالعکس,nazad
958,zurück::ADV,بالعکس,natrag
959,unten::ADV,زیر,dolje
960,unten::ADV,پایین,dolje
961,hinab::ADV,به پایین,nizbrdo
962,oben::ADV,بالا,gore
963,hinauf::ADV,به بالا,uzbrdo
964,überall::ADV,همه‌جا,svuda
965,überall::ADV,همه‌جا,svagdje
966,nicht::ADV,نه,ne
967,ein wenig::ADV,کمی,malo
968,kaum::ADV,به سختی,tek
969,kaum::ADV,به سختی,jedva
970,sehr::ADV,خیلی,jako
971,sehr::ADV,خیلی,veoma
972,sehr::ADV,بسیار,jako
973,sehr::ADV,بسیار,veoma
974,so::ADV,چنین,tako
975,so::ADV,چنین,ovako
976,so::ADV,اینطور,tako
977,so::ADV,اینطور,ovako
978,noch::ADV,هنوز,još
979,nur::ADV,فقط,samo
980,nur::ADV,تنها,samo
981,schon::ADV,قبلاً,već
982,schon::ADV,به این زودی,već
983,wieder::ADV,باز,opet
984,wieder::ADV,باز,ponovo
985,wieder::ADV,دوباره,opet
986,wieder::ADV,دوباره,ponovo
987,vergebens::ADV,بیهوده,uzalud
988,vergebens::ADV,بیهوده,zabadava
989,vor::PRP,در جلوی,pred
990,vor::PRP,در جلوی,ispred
991,hinter::PRP,پشت,za
992,hinter::PRP,پشت,iza
993,unter::PRP,تحت,pod
994,unter::PRP,تحت,ispod
995,durch::PRP,از وسط,po
996,durch::PRP,از وسط,kroz
997,durch::PRP,از ميان,po
998,durch::PRP,از ميان,kroz
999,neben::PRP,کنار,kraj
1000,neben::PRP,کنار,pored
1001,neben::PRP,کنار,pokraj
1002,neben::PRP,پهلوی,kraj
1003,neben::PRP,پهلوی,pored
1004,neben::PRP,پهلوی,pokraj
1005,zwischen::PRP,بین,među
1006,zwischen::PRP,بین,između
1007,zwischen::PRP,میان,među
1008,zwischen::PRP,میان,između
1009,wegen::PRP,برای,radi
1010,wegen::PRP,برای,zbog
1011,wegen::PRP,بخاطر,radi
1012,wegen::PRP,بخاطر,zbog
1013,dies::PRN,این,ovo
1014,das::PRN,آن,to
1015,das::PRN,آن,ono
1016,alles::PRN,تمام,sve
1017,alles::PRN,همه‌چیر,sve
1018,ich::PRN,من,ja
1019,du::PRN,تو,ti
1020,er::PRN,او,on
1021,wir::PRN,ما,mi
1022,ihr::PRN,شما,vi
1023,sie::PRN,آنها,oni
1024,was::FPRN,چه,što
1025,wer::FPRN,کی,tko
1026,wo::FADV,کجا,gdje
1027,wohin::FADV,بکجا,kuda
1028,wohin::FADV,بکجا,kamo
1029,wie::FADV,چطور,kako
1030,wie::FADV,چگونه,kako
1031,warum::FADV,چرا,zašto
1032,warum::FADV,برای چه,zašto
1033,wieviel::FNUM,چند,koliko
1034,wieviel::FNUM,چقدر,koliko
1035,eins::NUM,یک,jedan
1036,zwei::NUM,دو,dva
1037,drei::NUM,سه,tri
1038,vier::NUM,چهار,četiri
1039,fünf::NUM,پنج,pet
1040,sechs::NUM,شش,šest
1041,sieben::NUM,هفت,sedam
1042,acht::NUM,هشت,osam
1043,neun::NUM,نه,devet
1044,zehn::NUM,ده,deset
1045,elf::NUM,یازده,jedanaest
1046,zwölf::NUM,دوازده,dvanaest
1047,zwanzig::NUM,بیست,dvadeset
1048,dreißig::NUM,سی,trideset
1049,vierzig::NUM,چهل,četrdeset
1050,fünfzig::NUM,پنجاه,pedeset
1051,sechzig::NUM,شصت,šezdeset
1052,siebzig::NUM,هفتاد,sedamdeset
1053,achtzig::NUM,هشتاد,osamdeset
1054,neunzig::NUM,نود,devetdeset
1055,hundert::NUM,صد,sto
1056,tausend::NUM,هزار,tisuća
1057,und::CNJ,و,i
1058,und::CNJ,و,te
1059,oder::CNJ,یا,ili
1060,stehen::V,ایستادن,stajati
1061,sitzen::V,نشستن,sjediti
1062,liegen::V,خوابیدن,ležati
1063,liegen::V,دراز کشیدن,ležati
1064,hängen::V,آویزان بودن,visiti
1065,werden::V,شدن,postati
1066,werden::V,شدن,činiti se
1067,passieren::V,گذشتن,desiti se
1068,passieren::V,گذشتن,dogoditi se
1069,passieren::V,اتفاق افتادن,desiti se
1070,passieren::V,اتفاق افتادن,dogoditi se
1071,beginnen::V,شروع شدن,početi
1072,enden::V,تمام شدن,prestati
1073,enden::V,تمام شدن,svršiti se
1074,wechseln::V,عوض شدن,mijenjati se
1075,aufgehen[Sonne]::V,برآمدن,izići
1076,aufgehen[Sonne]::V,طلوع کردن,izići
1077,untergehen[Sonne]::V,غروب کردن,zaći
1078,scheinen[Sonne]::V,تابیدن,sijati
1079,donnern::V,رعد زدن,grmjeti
1080,wehen::V,دمیدن,duhati
1081,strömen::V,روان شدن,strujati
1082,fließen::V,روان شدن,teći
1083,sich drehen::V,چرخیدن,obrtati se
1084,sich drehen::V,چرخیدن,vrtjeti se
1085,schwanken::V,خم و راست شدن,teturati
1086,schwanken::V,خم و راست شدن,kolebati se
1087,schwingen::V,تاب خوردن,njihati
1088,schwingen::V,تاب خوردن,titrati
1089,schwingen::V,نوسان کردن,njihati
1090,schwingen::V,نوسان کردن,titrati
1091,fallen::V,افتادن,padati
1092,fallen::V,سقوط کردن,padati
1093,brennen::V,سوزاندن,gorjeti
1094,rauchen::V,دود کردن,dimiti se
1095,regnen::V,باران آمدن,kišiti
1096,regnen::V,باران آمدن,daždjeti
1097,gefrieren::V,یخ بستن,smrznuti se
1098,tauen::V,آب شدن,kopnjeti
1099,tauen::V,آب شدن,kraviti se
1100,schmelzen::V,آب شدن,topiti se
1101,trocknen::V,خشک شدن,sušiti se
1102,sieden::V,جوشیدن,kipjeti
1103,sieden::V,جوشیدن,ključati
1104,faulen::V,فاسد شدن,gnjiti
1105,verfaulen::V,پوسیدن,sagnjiti
1106,reißen::V,پاره شدن,otrgnuti se
1107,versinken::V,غرق شدن,tonuti
1108,versinken::V,غرق شدن,propasti
1109,vergehen::V,گذشتن,prolaziti
1110,erscheinen::V,ظاهر شدن,pojaviti se
1111,verschwinden::V,گم شدن,nestati
1112,verschwinden::V,گم شدن,izgubiti se
1113,verschwinden::V,از بین رفتن,nestati
1114,verschwinden::V,از بین رفتن,izgubiti se
1115,sinken::V,پایین آمدن,trgnuti
1116,sinken::V,پایین آمدن,spustiti se
1117,abnehmen::V,کم شدن,opasti
1118,zunehmen::V,زیاد شدن,povećati se
1119,steigen::V,بالا رفتن,uzići
1120,steigen::V,بالا رفتن,nadoći
1121,wachsen::V,قد کشیدن,rasti
1122,glänzen::V,برق زدن,blistati
1123,glänzen::V,برق زدن,sjati se
1124,funkeln::V,جرقه زدن,svjetlucati
1125,lärmen::V,شلوغ کردن,bučati
1126,lärmen::V,شلوغ کردن,galamiti
1127,läuten::V,زنگ زدن,zvoniti
1128,klingeln::V,زنگ زدن,zvoniti
1129,klirren::V,جرنگ جرنگ صدا کردن,zvečati
1130,brausen::V,طوفانی بودن,hujati
1131,rauschen::V,خش‌خش کردن,šumiti
1132,rauschen::V,خش‌خش کردن,šuškati
1133,klingen::V,صدا دادن,zvučati
1134,bellen::V,عوعو کردن,lajati
1135,heulen::V,زوزه کشیدن,zavijati
1136,blasen::V,فوت کردن,puhati
1137,pfeifen::V,سوت زدن,fućkati
1138,schreien::V,فریاد زدن,vikati
1139,schreien::V,فریاد زدن,kričati
1140,stöhnen::V,نالیدن,stenjati
1141,zittern::V,لرزیدن,drhtati
1142,zittern::V,لرزیدن,trepetati
1143,leben::V,زیستن,živjeti
1144,leben::V,زندگی کردن,živjeti
1145,geboren werden::V,متولد شدن,roditi se
1146,atmen::V,تنفس کردن,disati
1147,trinken::V,نوشیدن,piti
1148,essen::V,خوردن,jesti
1149,schlucken::V,بلعیدن,gutati
1150,schlucken::V,قورت دادن,gutati
1151,müde werden::V,خسته شدن,umoriti se
1152,einschlafen::V,خواب رفتن,usnuti
1153,einschlafen::V,خواب رفتن,zaspati
1154,schlafen::V,خوابیدن,spati
1155,aufwachen::V,از خواب بیدار شدن,probuditi se
1156,aufstehen::V,بیدار شدن,ustati
1157,sich erholen::V,استراحت کردن,odmoriti se
1158,krank werden::V,مریض شدن,oboljeti se
1159,krank werden::V,مریض شدن,razboljeti se
1160,krank sein::V,بیمار بودن,bolovati
1161,schmerzen::V,درد کردن,boljeti
1162,husten::V,سرفه کردن,kašljati
1163,genesen::V,بهبود یافتن,ozdraviti
1164,genesen::V,بهبود یافتن,oporaviti se
1165,sterben::V,مردن,umrijeti
1166,umkommen::V,کشته شدن,skapati
1167,sich bewegen::V,حرکت کردن,gibati se
1168,sich bewegen::V,حرکت کردن,kretati se
1169,sich rühren::V,تکان خوردن,maknuti se
1170,sich erheben::V,برخواستن,dići se
1171,sich setzen::V,نشستن,sjesti
1172,hinfallen::V,زمین خوردن,pasti
1173,laufen::V,پیاده رفتن,hodati
1174,schreiten::V,قدم زدن,stupati
1175,spazierengehen::V,گردش رفتن,šetati se
1176,eilen::V,شتاب کردن,hitati
1177,sich beeilen::V,عجله کردن,požuriti se
1178,sausen::V,صفیر کشیدن,juriti
1179,rennen::V,دویدن,trčati
1180,springen::V,پریدن,skakati
1181,klettern::V,بالا رفتن,popeti se
1182,klettern::V,بالا رفتن,penjati se
1183,schaukeln::V,تاب خوردن,ljuljati se
1184,kriechen::V,خزیدن,puzati
1185,kriechen::V,خزیدن,gmizati
1186,schwimmen::V,شنا کردن,plivati
1187,tauchen::V,غواصی کردن,roniti
1188,tauchen::V,غواصی کردن,gnjuriti
1189,rudern::V,پارو زدن,veslati
1190,fahren::V,سواره رفتن,voziti se
1191,fliegen::V,پریدن,letjeti
1192,fliegen::V,پریدن,lijetati
1193,gehen::V,رفتن,ići
1194,weggehen::V,رفتن,otići
1195,abfahren::V,حرکت کردن,krenuti
1196,abfahren::V,حرکت کردن,otputovati
1197,anhalten::V,ایست کردن,stati
1198,anhalten::V,ایست کردن,zaustaviti
1199,hineingehen::V,داخل شدن,ulaziti
1200,eintreten::V,وارد شدن,ući
1201,kommen::V,آمدن,doći
1202,ankommen::V,رسیدن,stići
1203,zurückkommen::V,برگشتن,vratiti se
1204,zurückkommen::V,برگشتن,povratiti se
1205,bleiben::V,ماندن,ostati
1206,warten::V,منتظر بودن,čekati
1207,erwarten::V,انتظار داشتن,očekivati
1208,suchen::V,جستجو کردن,tražiti
1209,finden::V,یافتن,naći
1210,finden::V,پیدا کردن,naći
1211,versuchen::V,سعی کردن,pokušati
1212,versuchen::V,کوشش کردن,pokušati
1213,vorbereiten::V,آماده کردن,spremiti
1214,vorbereiten::V,آماده کردن,pripremiti
1215,lieben::V,عاشق بودن,voljeti
1216,mögen::V,میل داشتن,voljeti
1217,mögen::V,دوست داشتن,voljeti
1218,lachen::V,خندیدن,smijati se
1219,rühren::V,به رقت آوردن,taknuti
1220,weinen::V,گریه کردن,plakati
1221,schimpfen::V,فحاشی کردن,psovati
1222,sich ärgern::V,ناراحت شدن,ljutiti se
1223,sich fürchten::V,واهمه کردن,bojati se
1224,fürchten::V,ترسیدن,bojati se
1225,fliehen::V,گریختن,pobjeći
1226,flüchten::V,فرار کردن,utjeći
1227,sehen::V,دیدن,vidjeti
1228,anschauen::V,نگاه کردن,ogledati
1229,ansehen::V,تماشا کردن,gledati
1230,hören::V,شنیدن,čuti
1231,zuhören::V,گوش دادن,slušati
1232,probieren::V,چشیدن,probati
1233,riechen::V,بوییدن,osjećati miris
1234,riechen::V,بو کردن,osjećati miris
1235,fühlen::V,احساس کردن,osjećati
1236,scheinen::V,بنظر آمدن,činiti se
1237,zu sehen sein::V,دیده شدن,biti vidljiv
1238,vernehmen::V,شنیدن,saznati
1239,frieren::V,سرد بودن,zima je
1240,tun::V,کردن,raditi
1241,können::V,توانستن,moći
1242,wollen::V,خواستن,htjeti
1243,anfangen::V,شروع کردن,početi
1244,beenden::V,تمام کردن,svršiti
1245,beenden::V,تمام کردن,dovršiti
1246,beenden::V,پایان دادن,svršiti
1247,beenden::V,پایان دادن,dovršiti
1248,aufhören::V,دست کشیدن,prestati
1249,gelingen::V,موفق شدن,uspjeti
1250,geraten::V,نتیجه دادن,desiti se
1251,öffnen::V,گشودن,otvoriti
1252,öffnen::V,باز کردن,otvoriti
1253,schließen::V,بستن,zatvoriti
1254,schließen::V,قفل کردن,zatvoriti
1255,stellen::V,گذاردن,metnuti
1256,stellen::V,گذاردن,postaviti
1257,setzen::V,نشاندن,posaditi
1258,legen::V,گذاشتن,polagati
1259,berühren::V,دست زدن,doticati
1260,berühren::V,دست زدن,dodirivati
1261,berühren::V,لمس کردن,doticati
1262,berühren::V,لمس کردن,dodirivati
1263,verbinden::V,وصل کردن,spojiti
1264,verbinden::V,وصل کردن,zavezati
1265,bedecken::V,پوشاندن,pokriti
1266,aufhängen::V,آویختن,objesiti
1267,anzünden::V,سوزاندن,upaliti
1268,anzünden::V,سوزاندن,zapaliti
1269,aufheben::V,برداشتن,podići
1270,aufheben::V,برداشتن,podignuti
1271,aufheben::V,بلند کردن,podići
1272,aufheben::V,بلند کردن,podignuti
1273,zurücklassen::V,گذاشتن,ostaviti
1274,zurücklassen::V,گذاشتن,pustiti natrag
1275,verlieren::V,گم کردن,izgubiti
1276,fallen lassen::V,انداختن,ispustiti
1277,machen::V,کردن,uraditi
1278,machen::V,کردن,načiniti
1279,machen::V,کردن,napraviti
1280,machen::V,ساختن,uraditi
1281,machen::V,ساختن,načiniti
1282,machen::V,ساختن,napraviti
1283,herstellen::V,ساختن,proizvesti
1284,herstellen::V,تولید کردن,proizvesti
1285,bauen::V,ساختن,graditi
1286,bauen::V,بنا کردن,graditi
1287,reparieren::V,درست کردن,popraviti
1288,reparieren::V,تعمیر کردن,popraviti
1289,verbessern::V,بهتر کردن,poboljšati
1290,ändern::V,تغییر دادن,promijeniti
1291,graben::V,کندن,kopati
1292,graben::V,کندن,kopkati
1293,graben::V,گود کردن,kopati
1294,graben::V,گود کردن,kopkati
1295,beugen::V,کج کردن,saviti
1296,biegen::V,خم کردن,saviti
1297,biegen::V,خم کردن,sagnuti
1298,drehen::V,چرخاندن,vrtjeti
1299,wenden::V,برگرداندن,obrnuti
1300,umdrehen::V,برگرداندن,okrenuti
1301,umdrehen::V,برگرداندن,prevŕnuti
1302,heben::V,برداشتن,dizati
1303,hochheben::V,برآوردن,dignuti
1304,hochheben::V,بلند کردن,dignuti
1305,ergreifen::V,گرفتن,uhvatiti
1306,ergreifen::V,گرفتن,prihvatiti
1307,halten::V,نگاه داشتن,držati
1308,drücken::V,فشار دادن,pritiskivati
1309,drücken::V,فشار آوردن,pritiskivati
1310,schieben::V,هل دادن,gurati
1311,kratzen::V,خاریدن,česati
1312,kratzen::V,خاریدن,grepsti
1313,lecken::V,لیسیدن,lizati
1314,beißen::V,گاز زدن,ujesti
1315,beißen::V,گاز زدن,gristi
1316,abreißen::V,پاره کردن,otkinuti
1317,abschneiden::V,بریدن,odrezati
1318,abschneiden::V,قطع کردن,odrezati
1319,binden::V,بستن,vezati
1320,stecken::V,فرو کردن,turiti
1321,brechen::V,شکستن,slomiti
1322,klopfen::V,کوبیدن,lupati
1323,klopfen::V,کوبیدن,kucati
1324,hauen::V,زدن,tući
1325,hauen::V,زدن,udarati
1326,kleben::V,چسباندن,lijepiti
1327,reiben::V,مالش دادن,trti
1328,streichen::V,مالیدن,namazati
1329,schleifen::V,تیز کردن,brusiti
1330,schneiden::V,چیدن,rezati
1331,schneiden::V,بریدن,rezati
1332,rütteln::V,لرزاندن,drmati
1333,rütteln::V,تکان دادن,drmati
1334,schütteln::V,تکان دادن,tresti
1335,schwenken::V,تاب دادن,mahati
1336,schütten::V,ریختن,sipati
1337,schütten::V,ریختن,lijevati
1338,füllen::V,پر کردن,napuniti
1339,einwickeln::V,پیچیدن,umotati
1340,einwickeln::V,پیچیدن,zamotati
1341,tragen::V,بردن,nositi
1342,tragen::V,حمل کردن,nositi
1343,schleppen::V,کشیدن,tegliti
1344,ziehen::V,کشیدن,vući
1345,aufbewahren::V,نگهداری کردن,čuvati
1346,werfen::V,انداختن,bacati
1347,werfen::V,پرتاب کردن,bacati
1348,fangen::V,گرفتن,loviti
1349,fangen::V,گرفتن,hvatati
1350,packen::V,گرفتن,ščepati
1351,packen::V,گرفتن,zgrabiti
1352,verstecken::V,قایم کردن,sakriti
1353,verstecken::V,پنهان کردن,sakriti
1354,teilen::V,قسمت کردن,podijeliti
1355,teilen::V,تقسیم کردن,podijeliti
1356,schicken::V,فرستادن,slati
1357,schicken::V,ارسال کردن,slati
1358,bringen::V,آوردن,donijeti
1359,hinzufügen::V,افزودن,dodati
1360,hinzufügen::V,افزودن,pridati
1361,hinzufügen::V,اضافه کردن,dodati
1362,hinzufügen::V,اضافه کردن,pridati
1363,bekommen::V,گرفتن,dobiti
1364,erhalten::V,دریافت کردن,primiti
1365,nehmen::V,گرفتن,uzeti
1366,nehmen::V,برداشتن,uzeti
1367,wählen::V,انتخاب کردن,izabrati
1368,auswählen::V,برگزیدن,odabrati
1369,bewahren::V,حفظ کردن,sačuvati
1370,bewahren::V,حفاظت کردن,sačuvati
1371,behindern::V,مانع بودن,smetati
1372,verderben::V,از بین بردن,pokvariti
1373,beschädigen::V,صدمه زدن,oštetiti
1374,zerbrechen::V,شکستن,razbiti
1375,zerbrechen::V,شکستن,prelomiti
1376,zerreißen::V,دریدن,poderati
1377,zerreißen::V,دریدن,rastrgnuti
1378,zerreißen::V,پاره کردن,poderati
1379,zerreißen::V,پاره کردن,rastrgnuti
1380,zerstören::V,خراب کردن,razoriti
1381,zerstören::V,خراب کردن,razrušiti
1382,zerstören::V,ویران کردن,razoriti
1383,zerstören::V,ویران کردن,razrušiti
1384,verbrennen::V,سوزاندن,spaliti
1385,verbrennen::V,سوزاندن,sagorjeti
1386,geben::V,دادن,dati
1387,reichen::V,دادن,pružiti
1388,schenken::V,هدیه دادن,darivati
1389,versprechen::V,قول دادن,obećati
1390,versprechen::V,وعده دادن,obećati
1391,wünschen::V,آرزو کردن,željeti
1392,loben::V,ستایش کردن,hvaliti
1393,küssen::V,بوسیدن,ljubiti
1394,wiegen::V,نوسان کردن,njihati
1395,wiegen::V,نوسان کردن,ljuljati
1396,zudecken::V,پوشاندن,pokriti
1397,wecken::V,بیدار کردن,probuditi
1398,zeigen::V,نشان دادن,pokazati
1399,führen::V,رهنمائی کردن,voditi
1400,lehren::V,آموختن,učiti
1401,lehren::V,یاد دادن,učiti
1402,unterrichten::V,درس دادن,poučiti
1403,unterrichten::V,تدریس کردن,poučiti
1404,aufziehen::V,تربیت کردن,uzgajati
1405,leiten::V,اداره کردن,upravljati
1406,antreiben::V,عجله دادن,natjeravati
1407,lassen::V,وادار کردن,dati
1408,einladen::V,دعوت کردن,pozvati
1409,einladen::V,مهمان کردن,pozvati
1410,vereinigen::V,یکی کردن,ujediniti
1411,vereinigen::V,متحد کردن,ujediniti
1412,besuchen::V,دیدار کردن,posjetiti
1413,treffen::V,ملاقات کردن,sresti
1414,sich versammeln::V,جمع شدن,okupiti se
1415,spielen::V,بازی کردن,igrati se
1416,singen::V,آواز خواندن,pjevati
1417,tanzen::V,رقصیدن,plesati
1418,sich trennen::V,جدا شدن,razići se
1419,verlassen::V,ترک کردن,ostaviti
1420,verlassen::V,ترک کردن,napustiti
1421,retten::V,نجات دادن,spasiti
1422,bewachen::V,حراست کردن,čuvati
1423,bewachen::V,حراست کردن,stražariti
1424,schützen::V,حفظ کردن,čuvati
1425,verteidigen::V,دفاع کردن,obraniti
1426,sich schlagen::V,کتک‌کاری کردن,biti se
1427,sich schlagen::V,کتک‌کاری کردن,udariti se
1428,schießen::V,تیر زدن,pucati
1429,schießen::V,تیر زدن,strijeljati
1430,siegen::V,پیروز شدن,pobijediti
1431,ärgern::V,ناراحت کردن,ljutiti
1432,schlagen::V,زدن,biti
1433,schlagen::V,زدن,udariti
1434,schlagen::V,کوبیدن,biti
1435,schlagen::V,کوبیدن,udariti
1436,treten::V,لگد زدن,šutnuti
1437,stechen::V,چاقو زدن,ubosti
1438,stoßen::V,هل دادن,gurnuti
1439,stehlen::V,دزدیدن,ukrasti
1440,stören::V,مزاحم شدن,smetati
1441,belästigen::V,زحمت دادن,smetati
1442,belästigen::V,زحمت دادن,dosaditi
1443,verbergen::V,پنهان کردن,skriti
1444,täuschen::V,گول زدن,obmanuti
1445,täuschen::V,فریب دادن,obmanuti
1446,betrügen::V,گول زدن,prevarati
1447,betrügen::V,فریب دادن,prevarati
1448,töten::V,کشتن,ubiti
1449,wohnen::V,منزل داشتن,stanovati
1450,wohnen::V,سکونت داشتن,stanovati
1451,arbeiten::V,کار کردن,raditi
1452,sammeln::V,جمع کردن,sabrati
1453,pflücken::V,چیدن,ubrati
1454,jagen::V,شکار کردن,loviti
1455,fischen::V,صید کردن,ribati
1456,fischen::V,صید کردن,loviti ribu
1457,fischen::V,ماهی‌گیری کردن,ribati
1458,fischen::V,ماهی‌گیری کردن,loviti ribu
1459,fassen::V,گرفتن,uloviti
1460,hüten::V,چراندن,pasti
1461,hüten::V,مراقبت کردن,pasti
1462,treiben::V,راندن,goniti
1463,anbinden::V,متصل کردن,privezati
1464,füttern::V,غذا دادن,hraniti
1465,melken::V,دوشیدن,musti
1466,hacken::V,خرد کردن,sjeckati
1467,gießen::V,ریختن,politi
1468,reifen::V,رسیدن,sazreti
1469,zubereiten::V,طبخ کردن,prigotoviti
1470,zubereiten::V,آماده کردن,prigotoviti
1471,kochen::V,پختن,kuhati
1472,kochen::V,آشپزی کردن,kuhati
1473,backen::V,پختن,peći
1474,braten::V,سرخ کردن,peći
1475,braten::V,سرخ کردن,pržiti
1476,umrühren::V,هم زدن,promiješati
1477,stricken::V,بافتن,plesti
1478,nähen::V,دوختن,šiti
1479,färben::V,رنگ زدن,obojiti
1480,reinigen::V,پاک کردن,očistiti
1481,reinigen::V,پاک کردن,počistiti
1482,reinigen::V,تمیز کردن,očistiti
1483,reinigen::V,تمیز کردن,počistiti
1484,waschen::V,شستن,prati
1485,abwischen::V,زدودن,otrti
1486,spülen::V,شستن,isprati
1487,spülen::V,شستن,oplakati
1488,fegen::V,جارو کردن,mesti
1489,fegen::V,جارو کردن,pomesti
1490,kehren::V,جارو کردن,mesti
1491,baden::V,شنا کردن,kupati se
1492,baden::V,حمام کردن,kupati se
1493,sich waschen::V,شستشو کردن,umiti se
1494,sich waschen::V,شستشو کردن,prati se
1495,ausziehen::V,درآوردن,svući
1496,anziehen::V,پوشیدن,obući
1497,sich anziehen::V,لباس پوشیدن,obući se
1498,kämmen::V,شانه زدن,češljati
1499,schmücken::V,زینت دادن,uresiti
1500,schmücken::V,زینت دادن,nakititi
1501,sagen::V,گفتن,reći
1502,sagen::V,گفتن,kazati
1503,sprechen::V,حرف زدن,govoriti
1504,sprechen::V,صحبت کردن,govoriti
1505,reden::V,حرف زدن,govoriti
1506,reden::V,حرف زدن,besjediti
1507,reden::V,صحبت کردن,govoriti
