,Concept_ID,la,eu
831,dorthin::ADV,eo,hara
832,geradeaus::ADV,recte,artez
833,vorwärts::ADV,porro,aurrera
834,rückwärts::ADV,retro,atzera
835,rückwärts::ADV,retro,atzerantz
836,zurück::ADV,retro,atzera
837,unten::ADV,infra,behean
838,hinab::ADV,pessum,behera
839,hinab::ADV,pessum,beherantz
840,oben::ADV,supra,goian
841,hinauf::ADV,sursum,gora
842,hinauf::ADV,sursum,gorantz
843,überall::ADV,ubique,edonon
844,nicht::ADV,non,ez
845,ein wenig::ADV,paulum,apur bat
846,ein wenig::ADV,paulum,pixka bat
847,kaum::ADV,vix,ozta
848,kaum::ADV,vix,nekez
849,kaum::ADV,aegre,ozta
850,kaum::ADV,aegre,nekez
851,sehr::ADV,valde,oso
852,sehr::ADV,magnopere,oso
853,so::ADV,ita,hala
854,so::ADV,ita,honela
855,noch::ADV,etiam,oraindik
856,nur::ADV,solum,bakarrik
857,nur::ADV,tantum,bakarrik
858,schon::ADV,iam,ja
859,schon::ADV,iam,jada
860,wieder::ADV,rursus,berriro
861,vergebens::ADV,frustra,alferrik
862,vor::PRP,ante,aurrean
863,hinter::PRP,post,ostean
864,hinter::PRP,post,gibelean
865,unter::PRP,sub,pean
866,unter::PRP,sub,azpian
867,durch::PRP,per,zehar
868,neben::PRP,iuxta,ondoan
869,neben::PRP,iuxta,aldamenean
870,zwischen::PRP,inter,artean
871,wegen::PRP,propter,-gatik
872,dies::PRN,hoc,hau
873,das::PRN,id,hura
874,alles::PRN,omnia,dena
875,ich::PRN,ego,ni
876,du::PRN,tu,zu
877,er::PRN,is,bera
878,er::PRN,ille,bera
879,wir::PRN,nos,gu
880,ihr::PRN,vos,zuek
881,sie::PRN,ii,berak
882,sie::PRN,illi,berak
883,was::FPRN,quid,zer
884,wer::FPRN,quis,nor
885,wo::FADV,ubi,non
886,wohin::FADV,quo,nora
887,wie::FADV,quomodo,nola
888,wie::FADV,quomodo,zelan
889,warum::FADV,cur,zeren
890,warum::FADV,cur,zergatik
891,wieviel::FNUM,quantum,zenbat
892,eins::NUM,unus,bat
893,zwei::NUM,duo,bi
894,zwei::NUM,duo,biga
895,drei::NUM,tres,hiru
896,vier::NUM,quattuor,lau
897,fünf::NUM,quinque,bost
898,sechs::NUM,sex,sei
899,sieben::NUM,septem,zazpi
900,acht::NUM,octo,zortzi
901,neun::NUM,novem,bederatzi
902,zehn::NUM,decem,hamar
903,elf::NUM,undecim,hamaika
904,zwölf::NUM,duodecim,hamabi
905,zwanzig::NUM,viginti,hogei
906,dreißig::NUM,triginta,hogeita hamar
907,vierzig::NUM,quadraginta,berrogei
908,fünfzig::NUM,quinquaginta,berrogeita hamar
909,sechzig::NUM,sexaginta,hirurogei
910,siebzig::NUM,septuaginta,hirurogeita hamar
911,achtzig::NUM,octoginta,laurogei
912,neunzig::NUM,nonaginta,laurogeita hamar
913,hundert::NUM,centum,ehun
914,tausend::NUM,mille,mila
915,und::CNJ,et,eta
916,und::CNJ,-que,eta
917,oder::CNJ,vel,edo
918,stehen::V,stare,zutik egon
919,sitzen::V,sedere,eserita egon
920,liegen::V,iacere,etzan
921,hängen::V,pendere,eskegita egon
922,hängen::V,pendere,zintzilik egon
923,werden::V,fieri,bihurtu
924,werden::V,fieri,bilakatu
925,passieren::V,accidere,pasatu
926,passieren::V,accidere,gertatu
927,beginnen::V,incipere,hasi
928,enden::V,finem habere,bukatu
929,wechseln::V,mutari,aldatu
930,aufgehen[Sonne]::V,oriri,ilki
931,aufgehen[Sonne]::V,oriri,sortu
932,untergehen[Sonne]::V,occidere,sartu
933,scheinen[Sonne]::V,lucere,eguzkia egon
934,donnern::V,tonare,trumoia jo
935,wehen::V,flare,haizea ibili
936,strömen::V,fluere,zorrotadaka isuri
937,fließen::V,manare,isuri
938,sich drehen::V,torqueri,biratu
939,schwanken::V,vacillare,zabuka ibili
940,schwingen::V,vibrare,kulunkatu
941,fallen::V,cadere,erori
942,brennen::V,ardere,sutan egon
943,rauchen::V,fumare,kea bota
944,regnen::V,pluere,euria ari izan
945,gefrieren::V,congelari,izoztu
946,gefrieren::V,congelari,hormatu
947,tauen::V,rorare,gesaldu
948,schmelzen::V,liquescere,urtu
949,trocknen::V,arescere,idortu
950,trocknen::V,arescere,lehortu
951,sieden::V,fervere,irakin
952,faulen::V,putescere,hirotu
953,faulen::V,putescere,usteldu
954,verfaulen::V,putescere,hirotu
955,verfaulen::V,putescere,usteldu
956,reißen::V,scindi,eten
957,reißen::V,scindi,tarrat egin
958,versinken::V,mergi,urperatu
959,vergehen::V,praeterire,iragan
960,erscheinen::V,apparere,agertu
961,verschwinden::V,discedere,desagertu
962,sinken::V,labi,beheititu
963,abnehmen::V,deminui,gutxitu
964,abnehmen::V,deminui,beheratu
965,zunehmen::V,augeri,gora egin
966,steigen::V,augescere,igo
967,wachsen::V,crescere,hazi
968,glänzen::V,splendere,distiratu
969,funkeln::V,micare,izarniatu
970,lärmen::V,strepere,zarata atera
971,läuten::V,sonare,jo
972,läuten::V,sonare,hots egin
973,klingeln::V,tinnire,txirrina jo
974,klirren::V,crepare,tintin egin
975,brausen::V,saevire,marru egin
976,rauschen::V,crepare,fir-fir egin
977,klingen::V,sonare,soinu egin
978,bellen::V,latrare,zaunkatu
979,heulen::V,ululare,ulu egin
980,heulen::V,ululare,uhuri egin
981,blasen::V,flare,ufa egin
982,blasen::V,flare,putz egin
983,pfeifen::V,sibilare,txistu egin
984,schreien::V,clamare,oihu egin
985,schreien::V,clamare,garrasi egin
986,stöhnen::V,gemere,intziri egin
987,zittern::V,tremere,ikara egin
988,zittern::V,tremere,dar-dar egin
989,zittern::V,trepidare,ikara egin
990,zittern::V,trepidare,dar-dar egin
991,leben::V,vivere,bizi izan
992,geboren werden::V,nasci,jaio
993,atmen::V,spirare,hats egin
994,atmen::V,spirare,arnasa egin
995,trinken::V,bibere,edan
996,essen::V,edere,jan
997,schlucken::V,devorare,irentsi
998,müde werden::V,fatigari,unatu
999,müde werden::V,fatigari,nekatu
1000,einschlafen::V,obdormiscere,lokartu
1001,schlafen::V,dormire,lo egin
1002,aufwachen::V,expergisci,esnatu
1003,aufwachen::V,expergisci,atzarri
1004,aufstehen::V,exsurgere,jaiki
1005,sich erholen::V,se reficere,atseden egin
1006,krank werden::V,aegrescere,gaixotu
1007,krank sein::V,aegrotare,eri izan
1008,krank sein::V,aegrotare,gaixo izan
1009,schmerzen::V,dolere,min egin
1010,husten::V,tussire,eztul egin
1011,genesen::V,convalescere,osatu
1012,sterben::V,mori,hil
1013,sterben::V,mori,zendu
1014,umkommen::V,perire,istripuz hil
1015,sich bewegen::V,se movere,higitu
1016,sich rühren::V,micare,zirkin egin
1017,sich erheben::V,surgere,zutitu
1018,sich erheben::V,surgere,altxatu
1019,sich setzen::V,considere,eseri
1020,sich setzen::V,considere,jesarri
1021,hinfallen::V,cadere,erori
1022,laufen::V,vadere,ibili
1023,schreiten::V,gradi,oinkatu
1024,spazierengehen::V,ambulare,paseatu
1025,spazierengehen::V,ambulare,ostera bat egin
1026,eilen::V,properare,lasterkatu
1027,sich beeilen::V,festinare,lehiatu
1028,sausen::V,currere,ziztu bizian joan
1029,rennen::V,currere,lasterka egin
1030,springen::V,salire,jauzi egin
1031,klettern::V,niti,igo
1032,schaukeln::V,oscillare,zabu egin
1033,schaukeln::V,oscillare,zanbulu egin
1034,kriechen::V,repere,narras egin
1035,kriechen::V,serpere,narras egin
1036,schwimmen::V,nare,igerikatu
1037,schwimmen::V,nare,igeri egin
1038,schwimmen::V,natare,igerikatu
1039,schwimmen::V,natare,igeri egin
1040,tauchen::V,mergere,murgildu
1041,tauchen::V,mergere,pulunpatu
1042,rudern::V,remigare,bogatu
1043,rudern::V,remigare,arraun egin
1044,fahren::V,vehi,joan
1045,fliegen::V,volare,hegaldatu
1046,fliegen::V,volare,hegan egin
1047,gehen::V,ire,joan
1048,gehen::V,vadere,joan
1049,weggehen::V,abire,alde egin
1050,weggehen::V,discedere,alde egin
1051,abfahren::V,proficisci,abiatu
1052,anhalten::V,consistere,geratu
1053,anhalten::V,consistere,gelditu
1054,hineingehen::V,inire,sartu
1055,hineingehen::V,ingredi,sartu
1056,eintreten::V,intrare,sartu
1057,kommen::V,venire,etorri
1058,ankommen::V,advenire,heldu
1059,ankommen::V,advenire,iritsi
1060,zurückkommen::V,revenire,itzuli
1061,bleiben::V,manere,gelditu
1062,warten::V,opperiri,itxaron
1063,warten::V,opperiri,zain egon
1064,erwarten::V,opperiri,iguriki
1065,erwarten::V,expectare,iguriki
1066,suchen::V,quaerere,bilatu
1067,finden::V,reperire,idoro
1068,finden::V,reperire,aurkitu
1069,versuchen::V,conari,saiatu
1070,versuchen::V,conari,ahalegindu
1071,versuchen::V,temptare,saiatu
1072,versuchen::V,temptare,ahalegindu
1073,vorbereiten::V,parare,gertatu
1074,lieben::V,amare,maitatu
1075,lieben::V,amare,maite izan
1076,mögen::V,amare,laket izan
1077,mögen::V,amare,atsegin izan
1078,lachen::V,ridere,irri egin
1079,lachen::V,ridere,barre egin
1080,rühren::V,commovere,hunkitu
1081,weinen::V,flere,negar egin
1082,schimpfen::V,increpare,erneguka ari izan
1083,sich ärgern::V,indignari,ernegatu
1084,sich ärgern::V,indignari,haserretu
1085,sich fürchten::V,vereri,beldur izan
1086,fürchten::V,timere,beldur izan
1087,fliehen::V,fugere,ihes egin
1088,flüchten::V,effugere,ihes egin
1089,sehen::V,videre,ikusi
1090,anschauen::V,aspectare,begietsi
1091,ansehen::V,spectare,begiratu
1092,hören::V,audire,aditu
1093,zuhören::V,auscultare,entzun
1094,probieren::V,gustare,dastatu
1095,riechen::V,olfacere,usnatu
1096,riechen::V,olfacere,usaindu
1097,fühlen::V,sentire,sentitu
1098,scheinen::V,videri,iruditu
1099,scheinen::V,videri,begitandu
1100,zu sehen sein::V,conspici,azaldu
1101,vernehmen::V,comperire,aditu
1102,frieren::V,algere,hotz izan
1103,tun::V,facere,egin
1104,können::V,posse,ahal izan
1105,wollen::V,velle,nahi izan
1106,anfangen::V,incipere,hasi
1107,beenden::V,finire,bukatu
1108,aufhören::V,desistere,utzi
1109,gelingen::V,contingere,lortu
1110,geraten::V,evenire,heldu
1111,öffnen::V,aperire,ireki
1112,öffnen::V,aperire,zabaldu
1113,schließen::V,claudere,itxi
1114,stellen::V,sistere,ipini
1115,setzen::V,ponere,jesarri
1116,legen::V,ponere,jarri
1117,berühren::V,tangere,ukitu
1118,verbinden::V,iungere,uztartu
1119,bedecken::V,tegere,estali
1120,bedecken::V,operire,estali
1121,aufhängen::V,suspendere,eseki
1122,aufhängen::V,suspendere,eskegi
1123,anzünden::V,accendere,piztu
1124,anzünden::V,inflammare,piztu
1125,aufheben::V,tollere,jaso
1126,zurücklassen::V,relinquere,atzean utzi
1127,verlieren::V,perdere,galdu
1128,verlieren::V,amittere,galdu
1129,fallen lassen::V,dimittere,erortzen utzi
1130,machen::V,facere,egin
1131,herstellen::V,fabricare,ekoiztu
1132,bauen::V,construere,eraiki
1133,reparieren::V,reparare,konpondu
1134,verbessern::V,emendare,hobetu
1135,ändern::V,mutare,mudatu
1136,graben::V,fodere,aitzurtu
1137,beugen::V,flectere,makurtu
1138,biegen::V,curvare,malgutu
1139,biegen::V,curvare,makolatu
1140,drehen::V,torquere,jiratu
1141,wenden::V,vertere,bihurtu
1142,umdrehen::V,convertere,biratu
1143,umdrehen::V,convertere,alderantzikatu
1144,heben::V,tollere,jaso
1145,heben::V,tollere,goratu
1146,hochheben::V,levare,goratu
1147,hochheben::V,levare,altxatu
1148,ergreifen::V,capessere,oratu
1149,halten::V,tenere,eutsi
1150,drücken::V,premere,sakatu
1151,schieben::V,promovere,bultzatu
1152,kratzen::V,radere,hatz egin
1153,kratzen::V,radere,hazka egin
1154,lecken::V,lambere,miaztu
1155,lecken::V,lambere,lamikatu
1156,beißen::V,mordere,hozka egin
1157,beißen::V,mordere,ausiki egin
1158,abreißen::V,avellere,kendu
1159,abschneiden::V,desecare,moztu
1160,abschneiden::V,desecare,pikatu
1161,binden::V,ligare,lotu
1162,binden::V,ligare,estekatu
1163,stecken::V,inserere,sartu
1164,brechen::V,rumpere,apurtu
1165,klopfen::V,pultare,jo
1166,hauen::V,ferire,jo
1167,kleben::V,agglutinare,itsatsi
1168,reiben::V,terere,igurtzi
1169,streichen::V,oblinere,igurtzi
1170,schleifen::V,acuere,zorroztu
1171,schneiden::V,secare,moztu
1172,rütteln::V,quassare,astindu
1173,rütteln::V,quassare,inarrosi
1174,schütteln::V,quatere,astindu
1175,schütteln::V,quatere,inarrosi
1176,schwenken::V,ventilare,zabukatu
1177,schütten::V,fundere,isuri
1178,füllen::V,complere,bete
1179,einwickeln::V,involvere,bildu
1180,tragen::V,ferre,eroan
1181,tragen::V,ferre,eraman
1182,tragen::V,portare,eroan
1183,tragen::V,portare,eraman
1184,schleppen::V,pertrahere,narrastu
1185,schleppen::V,pertrahere,herrestatu
1186,ziehen::V,trahere,tira egin
1187,aufbewahren::V,asservare,gorde
1188,werfen::V,iacere,jaurti
1189,werfen::V,iacere,aurtiki
1190,fangen::V,capere,atzeman
1191,packen::V,capessere,heldu
1192,verstecken::V,abdere,ostendu
1193,verstecken::V,abdere,ezkutatu
1194,teilen::V,partiri,zatitu
1195,teilen::V,dividere,zatitu
1196,schicken::V,mittere,bidali
1197,bringen::V,apportare,ekarri
1198,hinzufügen::V,addere,eratxiki
1199,hinzufügen::V,addere,gaineratu
1200,bekommen::V,adipisci,jaso
1201,erhalten::V,accipere,jaso
1202,nehmen::V,sumere,hartu
1203,wählen::V,eligere,hautatu
1204,wählen::V,eligere,aukeratu
1205,auswählen::V,deligere,hautatu
1206,auswählen::V,deligere,aukeratu
1207,bewahren::V,conservare,begiratu
1208,behindern::V,impedire,oztopatu
1209,verderben::V,corrumpere,hondatu
1210,beschädigen::V,laedere,akastu
1211,zerbrechen::V,rumpere,apurtu
1212,zerbrechen::V,frangere,apurtu
1213,zerreißen::V,discindere,zarratatu
1214,zerstören::V,delere,suntsitu
1215,verbrennen::V,urere,erre
1216,verbrennen::V,urere,kiskali
1217,verbrennen::V,cremare,erre
1218,verbrennen::V,cremare,kiskali
1219,geben::V,dare,eman
1220,reichen::V,praebere,luzatu
1221,reichen::V,praebere,helarazi
1222,schenken::V,donare,oparitu
1223,schenken::V,largiri,oparitu
1224,versprechen::V,polliceri,agindu
1225,versprechen::V,promittere,agindu
1226,loben::V,laudare,laudatu
1227,loben::V,laudare,goraipatu
1228,küssen::V,osculari,musu eman
1229,zudecken::V,tegere,estali
1230,wecken::V,excitare,esnatu
1231,wecken::V,excitare,iratzartu
1232,zeigen::V,monstrare,erakutsi
1233,führen::V,ducere,gidatu
1234,lehren::V,docere,irakatsi
1235,unterrichten::V,instituere,eskolak eman
1236,aufziehen::V,nutrire,hazi
1237,leiten::V,ducere,arteztu
1238,antreiben::V,incitare,bulkatu
1239,lassen::V,iubere,-arazi
1240,einladen::V,invitare,gonbidatu
1241,vereinigen::V,coniungere,batu
1242,vereinigen::V,coniungere,bateratu
1243,besuchen::V,visere,ikustatu
1244,treffen::V,convenire,topatu
1245,sich versammeln::V,convenire,bildu
1246,spielen::V,ludere,jolastu
1247,singen::V,cantare,abestu
1248,singen::V,cantare,kantatu
1249,tanzen::V,saltare,dantzatu
1250,tanzen::V,saltare,dantzan egin
1251,sich trennen::V,digredi,banandu
1252,sich trennen::V,discedere,banandu
1253,verlassen::V,deserere,utzietsi
1254,verlassen::V,relinquere,utzietsi
1255,retten::V,servare,salbatu
1256,retten::V,servare,gaizkatu
1257,bewachen::V,custodire,jagon
1258,bewachen::V,custodire,zaindu
1259,schützen::V,tueri,babestu
1260,schützen::V,tueri,gerizatu
1261,schützen::V,tutari,babestu
1262,schützen::V,tutari,gerizatu
1263,verteidigen::V,defendere,aldeztu
1264,sich schlagen::V,luctari,elkar jo
1265,sich schlagen::V,luctari,elkar borrokatu
1266,schießen::V,iaculari,tiro egin
1267,siegen::V,vincere,irabazi
1268,ärgern::V,irritare,ernegatu
1269,ärgern::V,irritare,haserretu
1270,schlagen::V,ferire,jo
1271,schlagen::V,ferire,erauntsi
1272,treten::V,calcare,zapaldu
1273,treten::V,calcare,ostiaktu
1274,stechen::V,pungere,sastatu
1275,stoßen::V,tundere,bultzatu
1276,stehlen::V,furari,ostu
1277,stehlen::V,furari,lapurtu
1278,stören::V,turbare,galarazi
1279,belästigen::V,obtundere,gohaindu
1280,belästigen::V,obtundere,alamena eman
1281,verbergen::V,celare,ezkutatu
1282,verbergen::V,occultare,ezkutatu
1283,täuschen::V,fallere,tronpatu
1284,täuschen::V,fallere,engainatu
1285,betrügen::V,fraudare,iruzurtu
1286,töten::V,necare,hil
1287,töten::V,necare,heriotza eman
1288,töten::V,caedere,hil
1289,töten::V,caedere,heriotza eman
1290,wohnen::V,habitare,bizi izan
1291,arbeiten::V,laborare,lan egin
1292,arbeiten::V,laborare,behar egin
1293,sammeln::V,colligere,bildu
1294,sammeln::V,colligere,bildumatu
1295,pflücken::V,carpere,batu
1296,pflücken::V,carpere,bildu
1297,jagen::V,venari,ehizatu
1298,fischen::V,piscari,arrantzatu
1299,fischen::V,piscari,arrantza egin
1300,fassen::V,capere,harrapatu
1301,hüten::V,custodire,begiratu
1302,treiben::V,agere,bultza egin
1303,anbinden::V,alligare,estekatu
1304,füttern::V,nutrire,bazkatu
1305,melken::V,mulgere,jetzi
1306,hacken::V,findere,xehatu
1307,gießen::V,rigare,isuri
1308,reifen::V,maturescere,heldu
1309,reifen::V,maturescere,zoritu
1310,zubereiten::V,apparare,prestatu
1311,kochen::V,coquere,egosi
1312,backen::V,coquere,labean egin
1313,braten::V,torrere,erregosi
1314,umrühren::V,commovere,eragin
1315,stricken::V,texere,trikotatu
1316,stricken::V,texere,puntu egin
1317,nähen::V,suere,josi
1318,färben::V,tingere,tindatu
1319,reinigen::V,purgare,ikuzi
1320,reinigen::V,purgare,garbitu
1321,waschen::V,lavare,xahutu
1322,waschen::V,lavare,garbitu
1323,abwischen::V,abstergere,xukatu
1324,spülen::V,perluere,irakutzi
1325,fegen::V,verrere,erraztatu
1326,kehren::V,purgare,isastu
1327,baden::V,lavari,bainatu
1328,baden::V,lavari,bainua hartu
1329,sich waschen::V,lavari,burua garbitu
1330,ausziehen::V,exuere,erantzi
1331,anziehen::V,induere,jantzi
1332,sich anziehen::V,vestiri,jantzi
1333,kämmen::V,pectere,orraztu
1334,schmücken::V,ornare,apaindu
1335,schmücken::V,decorare,apaindu
1336,sagen::V,dicere,esan
1337,sprechen::V,fari,mintzatu
1338,sprechen::V,fari,hitz egin
1339,reden::V,loqui,hitz egin
1340,sich unterhalten::V,colloqui,solastu
1341,sich unterhalten::V,colloqui,solas egin
1342,sich unterhalten::V,disputare,solastu
1343,sich unterhalten::V,disputare,solas egin
1344,fragen::V,rogare,galdetu
1345,fragen::V,quaerere,galdetu
1346,bitten::V,orare,eskatu
1347,bitten::V,orare,galdegin
1348,bitten::V,rogare,eskatu
1349,bitten::V,rogare,galdegin
1350,erzählen::V,narrare,edestu
1351,erzählen::V,narrare,kontatu
1352,mitteilen::V,communicare,jakinarazi
1353,nennen::V,appellare,izena eman
1354,rufen::V,vocare,dei egin
1355,prahlen::V,gloriari,harrokerian ibili
1356,prahlen::V,gloriari,ahoberokeriak esan
1357,übersetzen::V,vertere,itzuli
1358,denken::V,cogitare,pentsatu
1359,denken::V,cogitare,gogoeta egin
1360,glauben::V,credere,sinetsi
1361,bemerken::V,animadvertere,ohartu
1362,bemerken::V,animadvertere,konturatu
1363,erkennen::V,cognoscere,ezagutu
1364,erkennen::V,cognoscere,antzeman
1365,begreifen::V,comprehendere,ulertu
1366,verstehen::V,intellegere,aditu
1367,lernen::V,discere,ikasi
1368,wissen::V,scire,jakin
1369,sich erinnern an::V,meminisse,gogoratu
1370,sich erinnern an::V,meminisse,gogoan izan
1371,vergessen::V,oblivisci,ahaztu
1372,vergessen::V,oblivisci,ahantzi
1373,messen::V,metiri,neurtu
1374,zählen::V,numerare,zenbatu
1375,zählen::V,numerare,kopuratu
1376,rechnen::V,reri,kalkulatu
1377,rechnen::V,calculare,kalkulatu
1378,lesen::V,legere,irakurri
1379,malen::V,pingere,margotu
1380,zeichnen::V,scribere,marraztu
1381,schreiben::V,scribere,idatzi
1382,besitzen::V,possidere,ukan
1383,besitzen::V,possidere,eduki
1384,kaufen::V,emere,erosi
1385,verkaufen::V,vendere,saldu
1386,bezahlen::V,pendere,ordaindu
1387,zahlen::V,solvere,ordaindu
1388,beherrschen::V,regere,menpean izan
1389,beherrschen::V,imperare,menpean izan
1390,ertragen::V,tolerare,jasan
1391,ertragen::V,tolerare,pairatu
1392,ertragen::V,sustinere,jasan
1393,ertragen::V,sustinere,pairatu
1394,wünschen::V,,opatu
1395,wünschen::V,,opetsi
1396,wiegen::V,,kulunkatu
