,Concept_ID,kl,ka
674,rot::A,aappaluppoq,წითელი
675,gelb::A,sungaarpoq,ყვითელი
676,blau::A,tungujorpoq,ლურჯი
677,blau::A,tungujorpoq,ცისფერი
678,grün::A,qorsooqqippoq,მწვანე
679,grau::A,qaserpoq,რუხი
680,grau::A,qaserpoq,ნაცრისფერი
681,billig::A,akikippoq,იაფი
682,wertvoll::A,erlinnarpoq,ღირსიანი
683,blind::A,tappiippoq,ბრმა
684,blind::A,isigisaqanngilaq,ბრმა
685,taub::A,tusilarpoq,ყრუ
686,kräftig::A,pissaq,ძალავანი
687,kräftig::A,pissarsuaq,ძალავანი
688,stark::A,sanngivoq,ძლიერი
689,stark::A,sanngivoq,ღონიერი
690,schwach::A,nakuippoq,სუსტი
691,fett::A,pualavoq,სქელი
692,schlank::A,tuappoq,გამხდარი
693,hübsch::A,aatsialaq,ეშხიანი
694,hübsch::A,aatsialaq,მშვენიერი
695,böse::A,ajorpoq,ავი
696,böse::A,ajorpoq,ბოროტი
697,dumm::A,taqajak,ბოთე
698,dumm::A,taqajak,სულელი
699,dumm::A,sikkilluppoq,ბოთე
700,dumm::A,sikkilluppoq,სულელი
701,dumm::A,qaatusimasaqanngilaq,ბოთე
702,dumm::A,qaatusimasaqanngilaq,სულელი
703,faul::A,eqiasuppoq,ზანტი
704,faul::A,eqiasuppoq,ზარმაცი
705,faul::A,eqiattortuvoq,ზანტი
706,faul::A,eqiattortuvoq,ზარმაცი
707,fleißig::A,eqiasuippoq,ბეჯითი
708,fleißig::A,eqiasuippoq,მუყაითი
709,geizig::A,iasilaarpoq,ძუნწი
710,geizig::A,tukkuippoq,ძუნწი
711,klug::A,mallak,ჭკვიანი
712,klug::A,ittanneq,ჭკვიანი
713,klug::A,kutaappoq,ჭკვიანი
714,klug::A,kuttaappoq,ჭკვიანი
715,klug::A,qarasagippoq,ჭკვიანი
716,lieb::A,akisooq,სატრფიალო
717,lustig::A,piikulavoq,მხიარული
718,sanft::A,isumagippoq,ალერსიანი
719,sanft::A,isumagippoq,გრძნობიერი
720,hungrig::A,kaappoq,მშიერი
721,hungrig::A,perlilerpoq,მშიერი
722,krank::A,napparsimavoq,სნეული
723,krank::A,napparsimavoq,ავადმყოფი
724,traurig::A,aliasuppoq,მწუხარე
725,traurig::A,aliasuppoq,სევდიანი
726,lebendig::A,uumavoq,ცოცხალი
727,gut::A,ajunngilaq,კარგი
728,schlecht::A,sualuppoq,უხეირო
729,richtig::A,iluarpoq,ნამდვილი
730,schlimm::A,amiilaarnarpoq,ცუდი
731,wahr::A,ilumoorpoq,სწორი
732,wahr::A,ilumoorpoq,ჭეშმარიტი
733,alt::A,pisoqaq,ძველი
734,neu::A,nutaavoq,ახალი
735,alt[Lebewesen]::A,utoqqaq,ბებერი
736,jung::A,inuusuppoq,ნორჩი
737,jung::A,inuusuppoq,ახალგაზრდა
738,jung::A,kingulliarsuk,ნორჩი
739,jung::A,kingulliarsuk,ახალგაზრდა
740,arm::A,piillasoq,ღარიბი
741,arm::A,piitsuuvoq,ღარიბი
742,reich::A,pisuuvoq,მდიდარი
743,berühmt::A,tusaamasaq,გამოჩენილი
744,fremd::A,ajasoornarpoq,უცხო
745,fremd::A,ajasoornarpoq,გარეშე
746,verschieden::A,allatut,სხვაგვარი
747,verschieden::A,tamalaat,სხვაგვარი
748,nah::A,qanippoq,ახლო
749,fern::A,ungasippoq,შორი
750,fern::A,ungasippoq,შორეული
751,linker::A,saamerleq,მარცხენა
752,rechter::A,innarluissut,მარჯვენა
753,erster::A,siulleq,პირველი
754,zweiter::A,qataatsup tullia,მეორე
755,dritter::A,pingajorarterut,მესამე
756,letzter::A,kingulleq,ბოლო
757,letzter::A,kingulleq,უკანასკნელი
758,allein::ADV,kisimiippoq,მარტო
759,auf einmal::ADV,tassanngaannaq,ერთდროულად
760,zusammen::ADV,attaasa,ერთად
761,zusammen::ADV,attarmik,ერთად
762,lange::ADV,akuni,დიდხანს
763,plötzlich::ADV,tassanngaannaq,მოულოდნელად
764,sofort::ADV,erniinnaq,ახლავე
765,später::ADV,kingorna,მოგვიანებით
766,jetzt::ADV,maanna,ახლა
767,jetzt::ADV,massakkut,ახლა
768,heute::ADV,ullumi,დღეს
769,morgen::ADV,aqagu,ხვალ
770,bald::ADV,erniinnaq,მალე
771,dann::ADV,taava,მერე
772,gestern::ADV,ippassaq,გუშინ
773,einst::ADV,ataatsimik,ოდესღაც
774,einst::ADV,ilaanni,ოდესღაც
775,damals::ADV,taamani,მაშინ
776,damals::ADV,taamanikkut,მაშინ
777,damals::ADV,taassumuunakkut,მაშინ
778,danach::ADV,taava,მერმე
779,danach::ADV,taava,შემდეგ
780,vorher::ADV,siornagut,ადრე
781,vorher::ADV,siornagut,წინათ
782,einmal::ADV,ilaanni,ერთხელ
783,einmal::ADV,ataatsimik,ერთხელ
784,manchmal::ADV,qaqutigu,ხან
785,manchmal::ADV,qaqutigu,ზოგჯერ
786,manchmal::ADV,qaqutigut,ხან
787,manchmal::ADV,qaqutigut,ზოგჯერ
788,oft::ADV,akulikitsumik,ხშირად
789,immer::ADV,tamatigut,მუდამ
790,immer::ADV,tamatigut,ყოველთვის
791,hier::ADV,maani,აქ
792,hierhin::ADV,maani,აქეთ
793,dorthin::ADV,ikuuna,იქით
794,geradeaus::ADV,narlumut,პირდაპირ
795,vorwärts::ADV,pilangavoc,წინ
796,rückwärts::ADV,kingumut,უკან
797,rückwärts::ADV,tunumut or tunummut,უკან
798,zurück::ADV,kingumut,უკანვე
799,zurück::ADV,tunumut or tunummut,უკანვე
800,unten::ADV,kana,დაბლა
801,unten::ADV,kana,ქვევით
802,hinab::ADV,qiviu,ძირს
803,überall::ADV,tamaginni,ყველგან
804,überall::ADV,tamani tamaani,ყველგან
805,kaum::ADV,qaqutigorsuaq,ძლივს
806,sehr::ADV,assut,მეტად
807,sehr::ADV,assut,ძალიან
808,noch::ADV,qeratavoq,ჯერ
809,schon::ADV,taava-una,უკვე
810,wieder::ADV,kingumut,ისევ
811,wieder::ADV,kingumut,კიდევ
812,vergebens::ADV,angiluk,ამაოდ
813,vergebens::ADV,angiluk,ტყუილად
814,dies::PRN,manna,ეს
815,dies::PRN,matuma,ეს
816,das::PRN,ua,ეგ
817,ich::PRN,uanga,მე
818,du::PRN,illit,შენ
819,er::PRN,una,ის
820,er::PRN,una,იგი
821,wir::PRN,uagut,ჩვენ
822,ihr::PRN,ilissi,თქვენ
823,sie::PRN,uku,ისინი
824,was::FPRN,aat?,რა
825,wer::FPRN,kikkut,ვინ
826,wo::FADV,sumi,სად
827,wohin::FADV,sumut,საით
828,wie::FADV,qanoq,როგორ
829,warum::FADV,sooq,რაზე
830,warum::FADV,sooq,რატომ
831,wieviel::FNUM,qassit,რამდენი
832,wieviel::FNUM,qanoq atsigisumik?,რამდენი
833,eins::NUM,ataaseq,ერთი
834,zwei::NUM,marluk,ორი
835,drei::NUM,pingasut,სამი
836,vier::NUM,sisamat,ოთხი
837,vier::NUM,qajuusat,ოთხი
838,fünf::NUM,tallimat,ხუთი
839,sechs::NUM,arfineq,ექვსი
840,sechs::NUM,arfinillit,ექვსი
841,sieben::NUM,arfineq-marluk,შვიდი
842,acht::NUM,arfineq pingasut,რვა
843,neun::NUM,qulingiluat,ცხრა
844,neun::NUM,arfineq sisamat,ცხრა
845,zehn::NUM,qulit,ათი
846,elf::NUM,aqqaneq,თერთმეტი
847,zwölf::NUM,aqqaneq-marluk,თორმეტი
848,zwanzig::NUM,tyve,ოცი
849,dreißig::NUM,tredive,ოცდაათი
850,dreißig::NUM,pingasunik qulillit,ოცდაათი
851,vierzig::NUM,fyrre,ორმოცი
852,fünfzig::NUM,halvtreds,ორმოცდაათი
853,fünfzig::NUM,tallimanik qulillit,ორმოცდაათი
854,sechzig::NUM,tres,სამოცი
855,siebzig::NUM,halvfjerds,სამოცდაათი
856,achtzig::NUM,firs,ოთხმოცი
857,neunzig::NUM,halvfems,ოთხმოცდაათი
858,hundert::NUM,et hundrede,ასი
859,tausend::NUM,et tusinde,ათასი
860,und::CNJ,aamma,და
861,oder::CNJ,imalluunnit,ან
862,stehen::V,sikingavoq,დგას
863,sitzen::V,ingippoq,ზის
864,liegen::V,nalavoq,აწევს
865,liegen::V,aqupivoq,აწევს
866,hängen::V,nivinngarpaa,კიდია
867,werden::V,pinngorpoq,გახდება
868,passieren::V,pivoq,მოხდება
869,beginnen::V,aallarnerpaa,იწყება
870,enden::V,naggaserpaa,გათავდება
871,wechseln::V,immikkut ilivoq,იცვლება
872,untergehen[Sonne]::V,ilioqqaasoq,ჩადის
873,scheinen[Sonne]::V,qinnorpoq,ანათებს
874,scheinen[Sonne]::V,qinngorpoq,ანათებს
875,donnern::V,kalleq,ქუხს
876,wehen::V,timmivoq,ქრის
877,wehen::V,timmivoq,დაუბერავს
878,sich drehen::V,ipippaa,ტრიალებს
879,schwanken::V,aalavoq,ირხევა
880,schwingen::V,issakajaat or issakatsiaarut,ირხევა
881,fallen::V,quasivaa,დავარდება
882,brennen::V,seerpoq,იწვის
883,brennen::V,uuppaa,იწვის
884,rauchen::V,pujoorpoq,ბოლავს
885,rauchen::V,pujoorpoq,აბოლებს
886,regnen::V,siallerpoq,წვიმს
887,gefrieren::V,qiulerpoq,იყინება
888,tauen::V,aappoq,დნება
889,schmelzen::V,aappoq,დნება
890,schmelzen::V,aatsippaa,დნება
891,trocknen::V,panerserpaa,გაშრება
892,sieden::V,qalappoq,დუღს
893,reißen::V,qulli,დაიხევა
894,reißen::V,alittorpaa,დაიხევა
895,reißen::V,kimillanneq,დაიხევა
896,versinken::V,kivivaa,ეფლობა
897,versinken::V,kivivaa,ჩაიძირება
898,versinken::V,apparpoq,ეფლობა
899,versinken::V,apparpoq,ჩაიძირება
900,vergehen::V,qaangerpaa,გადის
901,vergehen::V,sarsuppoq,გადის
902,erscheinen::V,takutippoq,გამოჩნდება
903,sinken::V,kivivaa,დაიწევს
904,sinken::V,apparpoq,დაიწევს
905,abnehmen::V,ikillipput,შემცირდება
906,zunehmen::V,allisippaa,გასუქდება
907,steigen::V,allisippaa,მოიმატებს
908,wachsen::V,allivoq,იზრდება
909,wachsen::V,allivoq,მრავლდება
910,glänzen::V,qinngorpoq,ბრწყინავს
911,glänzen::V,qinnorpoq,ბრწყინავს
912,funkeln::V,uisorilavoq,კაშკაშებს
913,läuten::V,avilualaarpoq,დარეკავს
914,klingeln::V,aviluarpoq,დარეკავს
915,klingeln::V,aviluarpaluppoq,დარეკავს
916,brausen::V,ittuk,ბობოქრობს
917,brausen::V,ittuppoq,ბობოქრობს
918,brausen::V,ittuppaluppoq,ბობოქრობს
919,bellen::V,qiluppoq,უყეფს
920,heulen::V,maarpoq,ღმუის
921,heulen::V,maalavoq,ღმუის
922,heulen::V,miaggoorpoq,ღმუის
923,blasen::V,aporneq,დაუბერავს
924,pfeifen::V,siggartartitsivoq,უსტვენს
925,pfeifen::V,siorsulavoq,უსტვენს
926,schreien::V,suaarpoq,ყვირის
927,stöhnen::V,nipiliorpoq,კვნესის
928,stöhnen::V,nipilliorpoq,კვნესის
929,zittern::V,qarsulivik,აძაგძაგებს
930,leben::V,inuuvoq,ცოცხლობს
931,geboren werden::V,inuuvoq,იშვება
932,geboren werden::V,inuuvoq,იბადება
933,geboren werden::V,inunngorpoq,იშვება
934,geboren werden::V,inunngorpoq,იბადება
935,atmen::V,anersaarpoq,სუნთქავს
936,trinken::V,imerpoq,სვამს
937,trinken::V,imerpoq,დალევს
938,essen::V,tamorpoq,შეჭამს
939,schlucken::V,tuluarnaq,ყლაპავს
940,einschlafen::V,sinippoq,დაიძინებს
941,schlafen::V,sinik,სძინავს
942,aufwachen::V,iterpoq,გაიღვიძებს
943,aufwachen::V,eqqumavoq,გაიღვიძებს
944,aufstehen::V,makippoq,ადგება
945,sich erholen::V,qasuerserpoq,დაისვენებს
946,schmerzen::V,anneraa,სტკივა
947,schmerzen::V,annernarpoq,სტკივა
948,husten::V,quersorpoq,ახველებს
949,genesen::V,ajunngissivoq,მორჩება
950,genesen::V,ilisimmarpoq,მორჩება
951,genesen::V,ilorrippoq,მორჩება
952,sterben::V,toquvoq,კვდება
953,sich bewegen::V,ingerlavoq,იძვრის
954,sich bewegen::V,ingerlavoq,მოძრაობს
955,sich setzen::V,ingippoq,დაჯდება
956,laufen::V,arpappoq,დადის
957,schreiten::V,ingerlavoq,აბიჯებს
958,spazierengehen::V,utertakajaarpoq,დასეირნობს
959,spazierengehen::V,utertakattajaarpoq,დასეირნობს
960,eilen::V,qaa qaa,მიიჩქარის
961,eilen::V,qiilasaarpoq,მიიჩქარის
962,eilen::V,ingerlasaarpaa,მიიჩქარის
963,sich beeilen::V,tuaviorpoq,აჩქარდება
964,sausen::V,uiguut,მიქრის
965,rennen::V,igivoq,დარბის
966,springen::V,upernassaq,ხტის
967,klettern::V,pilaakkeerpoq,ძვრება
968,schaukeln::V,aalavoq,ქანაობს
969,schwimmen::V,naluppoq,ცურავს
970,tauchen::V,allorpoq,ჩაიძირება
971,rudern::V,ipuppaa,ნიჩაბს უსვამს
972,fahren::V,qimusserpoq,დადის
973,fahren::V,qimusserpoq,მგზავრობს
974,fliegen::V,timmivoq,იფრენს
975,fliegen::V,timmivoq,გაფრინდება
976,weggehen::V,piiarpoq,წამოდის
977,anhalten::V,unitsippaa,ჩერდება
978,hineingehen::V,timaappaa,შედის
979,eintreten::V,allattorpaa,შედის
980,kommen::V,qaa-,მოდის
981,kommen::V,pivaa,მოდის
982,ankommen::V,tikippoq,ჩადის
983,zurückkommen::V,angerlarpoq,დაბრუნდება
984,bleiben::V,uninngavoq,დარჩება
985,warten::V,paavoq,ელოდება
986,warten::V,utaqqivoq,ელოდება
987,suchen::V,nivivaa,ეძებს
988,suchen::V,nivivaa,მოძებნის
989,finden::V,nanivaa,მიაგნებს
990,finden::V,nanivaa,გამოძებნის
991,versuchen::V,uuppaa,ცდის
992,versuchen::V,uuppaa,ცდილობს
993,versuchen::V,ussersarpaa,ცდის
994,versuchen::V,ussersarpaa,ცდილობს
995,vorbereiten::V,piareersarpaa,მოამზადებს
996,lieben::V,asavaa,უყვარს
997,mögen::V,akaaraa,ეტრფის
998,rühren::V,qeerlerpaa,გულს აუჩუყებს
999,weinen::V,qiavoq,ტირის
1000,schimpfen::V,qatimaarpoq,შეიგინება
1001,sich ärgern::V,ugguutigaa,გაბრაზობს
1002,sich fürchten::V,eqqanaarpoq,შიშობს
1003,fürchten::V,ersigaa,ფრთხილობს
1004,fliehen::V,qimaavoq,გაიქცევა
1005,flüchten::V,allikarfigaa,გაიქცევა
1006,sehen::V,isigaa,ხედავს
1007,ansehen::V,alaatsinaappaa,უყურებს
1008,hören::V,tusarpaa,ისმენს
1009,zuhören::V,naalappoq,მოისმენს
1010,riechen::V,tipippoq,ყნოსავს
1011,fühlen::V,misigaa,გრძნობს
1012,scheinen::V,takutippoq,ეჩვენება
1013,frieren::V,qiiavoq,იყინება
1014,tun::V,iliorpoq,აკეთებს
1015,wollen::V,piumavaa,უნდა
1016,anfangen::V,pilerpoq,დაიწყებს
1017,beenden::V,naggaserpaa,ამთავრებს
1018,aufhören::V,naammatsippaa,შეწყვეტს
1019,öffnen::V,ammarpaa,გახსნის
1020,schließen::V,matuaa,ხურავს
1021,schließen::V,matuaa,დაკეტავს
1022,stellen::V,ilivaa,დადგამს
1023,stellen::V,iliorarpai,დადგამს
1024,stellen::V,ilioqqarpai,დადგამს
1025,setzen::V,iliorarpai,დასვამს
1026,setzen::V,ilioqqarpai,დასვამს
1027,legen::V,ilivaa,დადებს
1028,berühren::V,attorpaa,შეახებს
1029,berühren::V,attorpaa,მიაკარებს
1030,verbinden::V,taperserpaa,შეაერთებს
1031,bedecken::V,iikkerpaa,გადააფარებს
1032,bedecken::V,iikkersorpaa,გადააფარებს
1033,aufhängen::V,inivaa,დაკიდებს
1034,aufhängen::V,iniorarpai,დაკიდებს
1035,anzünden::V,saggaavoq,დაანთებს
1036,anzünden::V,saggaavoq,მოუკიდებს
1037,aufheben::V,allisippaa,აიღებს
1038,aufheben::V,allisippaa,აიყვანს
1039,zurücklassen::V,aallarpoq,დატოვებს
1040,verlieren::V,annaavaa,დაკარგავს
1041,fallen lassen::V,nakkaavaa,გაუვარდება
1042,machen::V,iliorpoq,გააკეთებს
1043,machen::V,iliorpoq,გამოიწვევს
1044,herstellen::V,anillatsippaa,დაამზადებს
1045,bauen::V,marrarterpaa,ააშენებს
1046,reparieren::V,iluarsaappaa,შეაკეთებს
1047,reparieren::V,iluarsaappaa,გაარემონტებს
1048,verbessern::V,naqqippaa,გამოაკეთებს
1049,verbessern::V,naqqippaa,გააუმჯობესებს
1050,graben::V,assappaa,თხრის
1051,beugen::V,qappappoq,ხრის
1052,biegen::V,qappappoq,გაღუნავს
1053,wenden::V,assappaa,მოაბრუნებს
1054,wenden::V,assakarpoq,მოაბრუნებს
1055,umdrehen::V,assakartippaa,შეატრიალებს
1056,heben::V,kivippaa,ასწევს
1057,hochheben::V,kissumiarpaa,აიყვანს
1058,ergreifen::V,isaappaa,სტაცებს
1059,ergreifen::V,isaguppaa,სტაცებს
1060,halten::V,minarpaa,უჭირავს
1061,drücken::V,naqittaat,დააწვება
1062,kratzen::V,qitsuppaa,მოფხანს
1063,lecken::V,aluppaa,ლოკავს
1064,beißen::V,kiivaa,უკბენს
1065,abreißen::V,aqqarpaa,გლეჯს
1066,abreißen::V,aqqarpaa,მოწყვეტს
1067,abreißen::V,isaterpaa,გლეჯს
1068,abreißen::V,isaterpaa,მოწყვეტს
1069,abschneiden::V,kipivaa,გაჭრის
1070,binden::V,kakkersarpaa,შეკრავს
1071,binden::V,kakkersarpaa,გადააბამს
1072,stecken::V,kussunneq,ჩაასობს
1073,brechen::V,nallorpaa,მოიტეხს
1074,klopfen::V,pattappaa,აკაკუნებს
1075,hauen::V,aqivaa,ლეწავს
1076,kleben::V,qaappoq,წებავს
1077,kleben::V,qaappoq,დააწებებს
1078,reiben::V,tagiarpaa,დაზელს
1079,reiben::V,tangiarpaa,დაზელს
1080,streichen::V,erlerpoq,უსვამს
1081,schleifen::V,sequppaa,ლესავს
1082,schneiden::V,uullivoq,გაჭრის
1083,schütteln::V,aalavoq,არყევს
1084,schütteln::V,aalavoq,ანძრევს
1085,schwenken::V,issarpoq,აქნევს
1086,füllen::V,immerpaa,გაავსებს
1087,einwickeln::V,immoqquserpaa,შეახვევს
1088,tragen::V,maqippaa,მიიტანს
1089,tragen::V,assartorpoq,მიიტანს
1090,schleppen::V,assartorpoq,მიათრევს
1091,ziehen::V,kalippaa,წევს
1092,ziehen::V,kalippaa,ათრევს
1093,ziehen::V,kalissarpoq,წევს
1094,ziehen::V,kalissarpoq,ათრევს
1095,aufbewahren::V,toqqorpaa,შეინახავს
1096,werfen::V,kuivaa,ისვრის
1097,fangen::V,anguaa,დაიჭერს
1098,verstecken::V,anngigaa,მალავს
1099,teilen::V,agguut,დაყოფს
1100,teilen::V,agguusersorpaa,დაყოფს
1101,schicken::V,nassiuppaa,გაგზავნის
1102,bringen::V,aggiuppaa,მოიტანს
1103,bringen::V,nassataraa,მოიტანს
1104,bekommen::V,tiguaa,ამოიღებს
1105,erhalten::V,tiguaa,იღებს
1106,nehmen::V,pivoq,აიღებს
1107,nehmen::V,tiguaa,აიღებს
1108,bewahren::V,sukkunik simerserpaa,ინარჩუნებს
1109,verderben::V,asiutippaa,გააფუჭებს
1110,verderben::V,piuneerunnerit,გააფუჭებს
1111,zerbrechen::V,ukuvoq,დაამტვრევს
1112,zerreißen::V,tisavaa,გახევს
1113,zerreißen::V,alittorpaa,გახევს
1114,zerstören::V,aserorpaa,მოსპობს
1115,zerstören::V,aserorpaa,დაანგრევს
1116,verbrennen::V,seerpoq,დაწვავს
1117,geben::V,pivoq,აძლევს
1118,versprechen::V,neriorsorpaa,აღუთქვამს
1119,wünschen::V,kissaat,უსურვებს
1120,loben::V,nersorpaa,აქებს
1121,loben::V,nersorpaa,ამკობს
1122,loben::V,nersornaat,აქებს
1123,loben::V,nersornaat,ამკობს
1124,küssen::V,kunippaa,აკოცებს
1125,küssen::V,kunissorpaa,აკოცებს
1126,zudecken::V,majorpaa,გადახურავს
1127,wecken::V,itersarpaa,გააღვიძებს
1128,zeigen::V,tikkuuppaa,დაანახვებს
1129,führen::V,tasissiuppaa,მიჰყავს
1130,führen::V,ilitsersorpaa,მიჰყავს
1131,führen::V,tasissersuuppaa,მიჰყავს
1132,lehren::V,ilinniartippaa,ასწავლის
1133,unterrichten::V,ajoqerpaa,ასწავლის
1134,unterrichten::V,ajoqersorpaa,ასწავლის
1135,unterrichten::V,ilinniartitsivoq,ასწავლის
1136,aufziehen::V,inororsarpaa,აღზრდის
1137,leiten::V,iluatsippaa,აწარმოებს
1138,leiten::V,iluatsippaa,ხელმძღვანელობს
1139,antreiben::V,ikusimmippaa,დააჩქარებს
1140,einladen::V,qaaqquaa,მოიპატიჟებს
1141,einladen::V,qaasarpaa,მოიპატიჟებს
1142,vereinigen::V,taperserpaa,შეაერთებს
1143,besuchen::V,tikeraarpaa,სანახავად მიდის
1144,treffen::V,aporappaa,შეხვდება
1145,sich versammeln::V,majorpoq,შეიკრიბება
1146,spielen::V,pinnguarpoq,ეთამაშება
1147,singen::V,erinarsorpoq,მღერის
1148,tanzen::V,qitippoq,ცეკვავს
1149,sich trennen::V,immikkoortippaa,მოშორდება
1150,retten::V,annaappaa,იხსნის
1151,retten::V,annaappaa,გადაარჩენს
1152,schützen::V,eriagaa,დაიფარავს
1153,schützen::V,pineqartaalivaa,დაიფარავს
1154,schießen::V,aallaavaa,ისვრის
1155,schießen::V,piseriuppaa,ისვრის
1156,ärgern::V,ninngassarpaa,აჯავრებს
1157,ärgern::V,ninngassaarpaa,აჯავრებს
1158,schlagen::V,unatarpaa,ცემს
1159,treten::V,tukerpoq,პანღურს ამოჰკრავს
1160,stechen::V,iguppaa,სჩხვლეტს
1161,stechen::V,qasilippoq,სჩხვლეტს
1162,stoßen::V,ikuserpaa,დაეჯახება
1163,stoßen::V,ikusimmippaa,დაეჯახება
1164,stehlen::V,tillippaa,ქურდობს
1165,stehlen::V,tillippaa,მოიპარავს
1166,stören::V,akornuserpaa,შეაწუხებს
1167,verbergen::V,anngigaa,დამალავს
1168,betrügen::V,peqquserluttuliorfigaa,მოატყუებს
1169,töten::V,maappaa,მოკლავს
1170,töten::V,toquppaa,მოკლავს
1171,wohnen::V,najugaqarpoq,ცხოვრობს
1172,wohnen::V,najugaqarpoq,ბინადრობს
1173,arbeiten::V,sulivoq,მუშაობს
1174,sammeln::V,katersorpai,შეკრებს
1175,jagen::V,piniarpoq,ნადირობს
1176,fischen::V,aalisarpoq,თევზაობს
1177,anbinden::V,qilerut,მიაბამს
1178,anbinden::V,qilersorpaa,მიაბამს
1179,anbinden::V,ungerlatserpaa,მიაბამს
1180,füttern::V,nerlerpaa,აჭმევს
1181,gießen::V,imerterpaa,რწყავს
1182,kochen::V,igavoq,მოხარშავს
1183,braten::V,siappaa,შეწვავს
1184,umrühren::V,qeerlerpaa,შეურევს
1185,umrühren::V,qeerlerpaa,გათქვეფს
1186,färben::V,misuppaa,შეღებავს
1187,reinigen::V,sanniarpaa,გაწმენდს
1188,reinigen::V,sanniarpaa,გასუფთავებს
1189,waschen::V,asappaa,გარეცხავს
1190,abwischen::V,saligarpaa,წაშლის
1191,abwischen::V,saligartorpaa,წაშლის
1192,fegen::V,sanngiarpaa,დაბლანდავს
1193,baden::V,uffarpoq,ბანაობს
1194,sich waschen::V,uffarpoq,იბანება
1195,ausziehen::V,annoraajarpaa,გაიხდის
1196,anziehen::V,ativaa,ჩაიცვამს
1197,anziehen::V,atitippaa,ჩაიცვამს
1198,sich anziehen::V,atisalersorpoq,ჩაიცვამს
1199,sagen::V,oqarpoq,იტყვის
1200,sprechen::V,oqaluttarpoq,ლაპარაკობს
1201,reden::V,oqaluppoq,საუბრობს
1202,fragen::V,aperaa,ჰკითხავს
1203,bitten::V,aperaa,სთხოვს
1204,bitten::V,qinnuigaa,სთხოვს
1205,erzählen::V,oqaluttuaraa,მოუთხრობს
1206,mitteilen::V,oqalualaarpoq,აუწყებს
1207,mitteilen::V,oqalualaarpoq,აცნობებს
1208,rufen::V,qaaqquaa,დაუძახებს
1209,prahlen::V,oqqartuvoq,ტრაბახობს
1210,prahlen::V,oqallortuvoq,ტრაბახობს
1211,übersetzen::V,ikaarpoq,გადათარგმნის
1212,übersetzen::V,nutserpaa,გადათარგმნის
1213,denken::V,isumaqarpoq,ფიქრობს
1214,denken::V,isumaqarpoq,აზროვნებს
1215,glauben::V,upperaa,სჯერა
1216,glauben::V,isumaqarpoq,სჯერა
1217,erkennen::V,ilisaraa,გამოიცნობს
1218,verstehen::V,paasivaa,გაიგონებს
1219,lernen::V,ilinniarpoq,ისწავლის
1220,wissen::V,nalunngilaa,ეცოდინება
1221,sich erinnern an::V,eqqaavaa,მოიგონებს
1222,sich erinnern an::V,eqqaavaa,გაიხსენებს
1223,vergessen::V,puiorpaa,ივიწყებს
1224,messen::V,ussersarpaa,ზომავს
1225,zählen::V,kisitsivoq,ითვლის
1226,rechnen::V,kisitsivoq,გაიანგარიშებს
1227,lesen::V,atuarpoq,კითხულობს
1228,malen::V,qalipappaa,ხატავს
1229,schreiben::V,allappoq,დაწერს
1230,kaufen::V,pisiaraa,ყიდულობს
1231,verkaufen::V,akigaa,გაყიდის
1232,bezahlen::V,akilerpaa,გადაიხდის
1233,beherrschen::V,inappaa,ფლობს
1234,ertragen::V,ernertaaraa,მოითმენს
1235,Nase::N,,ცხვირი
1236,Schnurrbart::N,,ულვაში
1237,Fuß::N,,ტერფი
1238,Fuß::N,,ფეხისგული
1239,Schlaf::N,,ძილი
1240,Strömung::N,,დინება
1241,Moor::N,,ტორფნარი
1242,Wald::N,,ტყე
1243,Anhöhe::N,,მაღლობი
1244,Gipfel::N,,მწვერვალი
1245,Quelle::N,,წყარო
1246,Quelle::N,,სათავე
1247,Festland::N,,ხმელეთი
1248,Kiefer[Baum]::N,,ფიჭვი
1249,Pferd::N,,რაში
1250,Pferd::N,,ცხენი
1251,Elch::N,,ცხენ-ირემი
1252,Schwarm::N,,გუნდი
1253,Ente::N,,იხვი
1254,Barsch::N,,ქორჭილა
1255,Hecht::N,,ქარიყლაპია
1256,Wurm::N,,ჭია
1257,Heu::N,,თივა
1258,Kummer::N,,მწუხარება
1259,Gespräch::N,,ბაასი
1260,Gespräch::N,,საუბარი
1261,Spiel::N,,თამაში
1262,Gesellschaft::N,,საზოგადოება
1263,Angelegenheit::N,,საქმე
1264,Anzahl::N,,ოდენობა
1265,Strich::N,,შტრიხი
1266,Gegenstand::N,,საგანი
1267,Höhe::N,,სიმაღლე
1268,Lagerfeuer::N,,კოცონი
1269,Gang::N,,სვლა
1270,Heim::N,,ოჯახის კერა
1271,Beutel::N,,პარკი
1272,Eimer::N,,ჩამჩა
1273,Sack::N,,ტომარა
1274,Brei::N,,ფაფა
1275,Leder::N,,ტყავი
1276,Gott::N,,ღმერთი
1277,Reichtum::N,,სიმდიდრე
1278,Staat::N,,სახელმწიფო
1279,Gewalt::N,,სისასტიკე
1280,Bogen[Waffe]::N,,მშვილდი
1281,Lüge::N,,სიცრუე
1282,Schaden::N,,ვნება
1283,April::N,,აპრილი
1284,frisch::A,,სუფთა
1285,lecker::A,,გემრიელი
1286,sauer::A,,მჟავე
1287,bunt::A,,ჭრელი
1288,bunt::A,,ფერადი
1289,teuer::A,,ძვირი
1290,geschickt::A,,მარჯვე
1291,geschickt::A,,გაწაფული
1292,nackt::A,,ტიტველი
1293,ehemalig::A,,ყოფილი
1294,bekannt::A,,ცნობილი
1295,anderer::A,,სხვა
