,Concept_ID,cv,kk
713,dicht::A,йӑвӑ,жиі
714,dick[Gegenstand]::A,хулӑн,шомбал
715,dünn::A,ҫинҫе,жұқа
716,dünn::A,ҫинҫе,жіңішке
717,dünn::A,ҫӳхе,жұқа
718,dünn::A,ҫӳхе,жіңішке
719,fein::A,тарай,қаңылтақ
720,fein::A,вӗлтӗрти,қаңылтақ
721,fest::A,тӗреклӗ,берік
722,fest::A,тӗреклӗ,мызғымас
723,flach::A,лаптак,жалпак
724,glatt::A,такӑр,типыл
725,hart::A,хытӑ,қатты
726,weich::A,ҫемҫе,жұмсақ
727,rund::A,ҫавра,домалақ
728,spitz::A,шӗвӗр,үшкір
729,scharf::A,ҫивӗч,сүйрік
730,stumpf::A,мӑка,доғал
731,stumpf::A,мӑка,өтпейтін
732,stumpf::A,пуклак,доғал
733,stumpf::A,пуклак,өтпейтін
734,stumpf::A,тӗрӗнчӗк,доғал
735,stumpf::A,тӗрӗнчӗк,өтпейтін
736,stumpf::A,ӑнкарусӑр,доғал
737,stumpf::A,ӑнкарусӑр,өтпейтін
738,schwer::A,йывӑр,салмақты
739,schön::A,илемлӗ,сұлу
740,heiß::A,вӗри,ыссы
741,warm::A,ӑшӑ,жылы
742,kalt::A,сивӗ,аязды
743,kühl::A,уҫӑ,салқын
744,frisch::A,уҫӑ,таза
745,frisch::A,уҫӑ,жаңа
746,feucht::A,йӗпе,нам
747,feucht::A,йӗпе,дымқылды
748,nass::A,нӳрӗ,сулы
749,trocken::A,типӗ,құрғақ
750,voll::A,тулли,толы
751,leer::A,пушӑ,бос
752,offen::A,уҫӑ,ашып қойылған
753,geschlossen::A,хупӑ,жабулы
754,sauber::A,таса,дақсыз
755,sauber::A,таса,мұнтаздай
756,schmutzig::A,пылчӑклӑ,айғыз
757,schmutzig::A,пылчӑклӑ,сатпақ
758,schmutzig::A,пылчӑклӑ,сатал-сатал
759,schmutzig::A,вараланчӑк,айғыз
760,schmutzig::A,вараланчӑк,сатпақ
761,schmutzig::A,вараланчӑк,сатал-сатал
762,roh::A,чӗрӗ,шикі
763,reif::A,пулнӑ,піскен
764,reif::A,пиҫӗхнӗ,піскен
765,reif::A,аталаннӑ,піскен
766,reif::A,пиҫсе ҫитнӗ,піскен
767,lecker::A,тутлӑ,дәмді
768,lecker::A,техӗмлӗ,дәмді
769,süß::A,пылак,тәтті
770,bitter::A,йӳҫӗ,ащы
771,sauer::A,йӳҫӗ,қышқыл
772,sauer::A,йӳҫек,қышқыл
773,sauer::A,кӑвасак,қышқыл
774,hell::A,ҫутӑ,жарық
775,hell::A,ҫутӑ,жарқын
776,dunkel::A,тӗттӗм,қараңғы
777,schwarz::A,хура,қара
778,weiß::A,шурӑ,ақ
779,rot::A,хӗрлӗ,қызыл
780,gelb::A,сарӑ,сары
781,blau::A,кӑвак,көк
782,grün::A,симӗс,жасыл
783,grün::A,пиҫмен,жасыл
784,grün::A,ӑс пухман,жасыл
785,grau::A,кӑвак,бозамық
786,bunt::A,чӑпар,алабажак
787,billig::A,йӳнӗ,арзан
788,teuer::A,хаклӑ,бағалы
789,wertvoll::A,паха,құнды
790,wertvoll::A,паха,қымбат
791,blind::A,суккӑр,көзсіз
792,blind::A,суккӑр,көр
793,blind::A,суккӑр,көр_соқыр
794,taub::A,хӑлхасӑр,керең
795,taub::A,хӑлхасӑр,саңырау
796,kräftig::A,хӑватлӑ,қуатты
797,kräftig::A,хӑватлӑ,қарымды
798,stark::A,вирлӗ,білекті
799,schwach::A,халсӑр,әлсіз
800,schwach::A,халсӑр,күшсіз
801,schwach::A,халсӑр,қайратсыз
802,fett::A,самӑр,семіз
803,fett::A,мӑнтӑр,семіз
804,schlank::A,йӑрӑс,ашаң
805,schlank::A,яштака,ашаң
806,hübsch::A,хитре,ажарлы
807,hübsch::A,хитре,шырайлы
808,böse::A,усал,өш
809,böse::A,усал,сұм
810,böse::A,усал,жауыз
811,dumm::A,ухмах,көкми
812,dumm::A,ухмах,ақымақ
813,dumm::A,ухмах,миы жоқ
814,faul::A,наян,жалқау
815,faul::A,наян,еріншек
816,faul::A,юлхав,жалқау
817,faul::A,юлхав,еріншек
818,faul::A,ӳркенчӗк,жалқау
819,faul::A,ӳркенчӗк,еріншек
820,fleißig::A,хастар,ұқыпты
821,geizig::A,хытӑ,сараң
822,klug::A,ӑслӑ,жетік
823,klug::A,ӑслӑ,ақылды
824,geschickt::A,ӑста,шебер
825,lieb::A,савнӑ,абзал
826,lieb::A,савнӑ,айналайын
827,lustig::A,хаваслӑ,көңілді
828,sanft::A,ачаш,жуас
829,hungrig::A,выҫӑ,аш
830,krank::A,чирлӗ,кеселді
831,nackt::A,ҫара,жалаңаш
832,traurig::A,салхуллӑ,қапа
833,lebendig::A,чӗрӗ,тірі
834,lebendig::A,чӗрӗ,жанды
835,gut::A,аван,жақсы
836,gut::A,лайӑх,жақсы
837,schlecht::A,япӑх,жаман
838,schlecht::A,начар,жаман
839,richtig::A,тӗрӗс,дұрыс
840,schlimm::A,йӗрӗнчӗк,жаман
841,wahr::A,чӑн,нағыз
842,alt::A,кивӗ,ескі
843,neu::A,ҫӗнӗ,жаңа
844,ehemalig::A,пулнӑ,өткен
845,ehemalig::A,пулнӑ,бұрынғы
846,alt[Lebewesen]::A,ватӑ,кексе
847,jung::A,яш,науша
848,jung::A,ҫамрӑк,науша
849,arm::A,чухӑн,кедей
850,arm::A,чухӑн,дәулетсіз
851,reich::A,пуян,малды
852,bekannt::A,пӗлӗш,таныс
853,bekannt::A,пӗлӗш,көзтаныс
854,berühmt::A,чаплӑ,атақты
855,fremd::A,ют,бөтен
856,verschieden::A,расна,түрлі
857,nah::A,ҫывӑх,жуық
858,nah::A,ҫывӑх,етене
859,nah::A,ҫывӑхри,жуық
860,nah::A,ҫывӑхри,етене
861,fern::A,инҫе,алыс
862,fern::A,инҫе,алыстағы
863,fern::A,аякри,алыс
864,fern::A,аякри,алыстағы
865,linker::A,сулахай,сол
866,linker::A,сулахай,солшыл
867,rechter::A,сылтӑм,оң
868,anderer::A,урӑх,өзге
869,anderer::A,урӑх,былайғы
870,erster::A,пӗрремӗш,алғашқы
871,zweiter::A,иккӗмӗш,екінші
872,dritter::A,виҫҫӗмӗш,үшінші
873,letzter::A,юлашки,артқы
874,letzter::A,юлашки,кейінгі
875,allein::ADV,пӗччен,серіксіз
876,auf einmal::ADV,кӗмӗрккен,бірден
877,zusammen::ADV,пӗрле,бірлесіп
878,lange::ADV,вӑрах,ұзақ
879,plötzlich::ADV,сасартӑк,кенет
880,sofort::ADV,тӳрех,әне-міне дегенше
881,später::ADV,кайран,артынан
882,jetzt::ADV,халь,енді
883,jetzt::ADV,халь,қазір
884,jetzt::ADV,халӗ,енді
885,jetzt::ADV,халӗ,қазір
886,heute::ADV,паян,бүгін
887,morgen::ADV,ыран,ертең
888,bald::ADV,халех,тез
889,bald::ADV,кӗҫех,тез
890,dann::ADV,унтан,онан соң
891,dann::ADV,унтан,сонан соң
892,gestern::ADV,ӗнер,кеше
893,einst::ADV,пӗррехинче,бірде
894,einst::ADV,пӗррехинче,бір кезде
895,damals::ADV,ун чухне,анада
896,damals::ADV,апла пулсан,анада
897,danach::ADV,унтан,онан соң
898,danach::ADV,унтан,сонан соң
899,vorher::ADV,малтан,бұрын
900,zuerst::ADV,пирвай,әуелі
901,zuerst::ADV,пирвай,алдымен
902,einmal::ADV,пӗррехинче,бір жолы
903,manchmal::ADV,хӑш чухне,кейде
904,oft::ADV,тӑтӑш,ылғи
905,immer::ADV,ялан,өнебойы
906,niemals::ADV,нихӑҫан та,ешуақытта
907,hier::ADV,кунта,бұнда
908,hier::ADV,кунта,осында
909,hierhin::ADV,кунта,бермен
910,von hier::ADV,кунтан,бер жақтан
911,dort::ADV,унта,анда
912,dort::ADV,ҫавӑнта,анда
913,dorthin::ADV,унта,әрі
914,dorthin::ADV,ҫавӑнта,әрі
915,geradeaus::ADV,тикӗс,тура
916,vorwärts::ADV,малалла,ілгері
917,rückwärts::ADV,хыҫала,артқа
918,zurück::ADV,каялла,кейін қарай
919,unten::ADV,аялта,төменде
920,hinab::ADV,аялта,астына
921,hinab::ADV,аялта,төмен
922,oben::ADV,ҫӳлте,жоғарыда
923,hinauf::ADV,ҫӳле,өрге
924,überall::ADV,таҫта та,әрқайда
925,überall::ADV,пур ҫӗрте те,әрқайда
926,überall::ADV,кирек ӑҫта та,әрқайда
927,nicht::ADV,мар,емес
928,ein wenig::ADV,пӑртак,азырақ
929,ein wenig::ADV,пӑртак,аздаған
930,ein wenig::ADV,пӑртак,азғантай
931,kaum::ADV,аран,зорға
932,sehr::ADV,питӗ,орасан
933,so::ADV,апла,бұлай
934,so::ADV,апла,былайша
935,noch::ADV,татах,әлі
936,nur::ADV,ҫех,ғана
937,schon::ADV,ӗнтӗ,түге
938,wieder::ADV,каллех,жаңа
939,wieder::ADV,каллех,қайта
940,wieder::ADV,каллех,жаңадан
941,vergebens::ADV,харам,бекер
942,vor::PRP,умӗнче,алды
943,hinter::PRP,кайра,артынан
944,unter::PRP,айне,түп
945,unter::PRP,айне,маңында
946,unter::PRP,айӗпе,түп
947,unter::PRP,айӗпе,маңында
948,unter::PRP,айӗнче,түп
949,unter::PRP,айӗнче,маңында
950,unter::PRP,ҫитеспе,түп
951,unter::PRP,ҫитеспе,маңында
952,durch::PRP,витӗр,арқылы
953,neben::PRP,патӗнче,іргеде
954,neben::PRP,патӗнче,жанында
955,zwischen::PRP,хушшинче,арада
956,wegen::PRP,пула,үшін
957,wegen::PRP,пирки,үшін
958,dies::PRN,ку,бұ
959,dies::PRN,ку,осы
960,dies::PRN,ҫак,бұ
961,dies::PRN,ҫак,осы
962,das::PRN,ҫав,сол
963,alles::PRN,пурте,дүйім
964,alles::PRN,пурте,күллі
965,alles::PRN,йӑлт,дүйім
966,alles::PRN,йӑлт,күллі
967,ich::PRN,эп,мен
968,du::PRN,эс,сен
969,er::PRN,вӑл,ол
970,wir::PRN,эпир,біз
971,ihr::PRN,эсир,сіз
972,sie::PRN,вӗсем,олар
973,was::FPRN,мӗн,не
974,was::FPRN,мӗскер,не
975,was::FPRN,мӗн те пулин,не
976,wer::FPRN,кам,кім
977,wo::FADV,ӑҫта,кәні
978,wo::FADV,ӑҫта,қайда
979,wohin::FADV,ӑҫта,қайда
980,wie::FADV,епле,калай
981,wie::FADV,мӗнле,калай
982,warum::FADV,ма,неғып
983,warum::FADV,мӗншӗн,неғып
984,wieviel::FNUM,миҫе,неше
985,wieviel::FNUM,миҫе,қанша
986,eins::NUM,пӗр,бір
987,eins::NUM,пӗрре,бір
988,zwei::NUM,ик,екі
989,zwei::NUM,икӗ,екі
990,zwei::NUM,иккӗ,екі
991,drei::NUM,виҫ,үш
992,drei::NUM,виҫӗ,үш
993,drei::NUM,виҫҫӗ,үш
994,vier::NUM,тӑват,төрт
995,fünf::NUM,пилӗк,бес
996,fünf::NUM,пиллӗк,бес
997,sechs::NUM,улт,алты
998,sechs::NUM,ултӑ,алты
999,sechs::NUM,улттӑ,алты
1000,sieben::NUM,ҫич,жеті
1001,sieben::NUM,ҫичӗ,жеті
1002,sieben::NUM,ҫиччӗ,жеті
1003,acht::NUM,сакӑр,сегіз
1004,acht::NUM,саккӑр,сегіз
1005,neun::NUM,тӑхӑр,тоғыз
1006,neun::NUM,тӑххӑр,тоғыз
1007,zehn::NUM,вунӑ,он
1008,zehn::NUM,вуннӑ,он
1009,elf::NUM,вун пӗр,он бір
1010,zwölf::NUM,вун ик,он екі
1011,zwölf::NUM,вун икӗ,он екі
1012,zwölf::NUM,вун иккӗ,он екі
1013,zwanzig::NUM,ҫирӗм,жиырма
1014,dreißig::NUM,вӑтӑр,отыз
1015,vierzig::NUM,хӗрӗх,қырық
1016,fünfzig::NUM,аллӑ,елу
1017,sechzig::NUM,утмӑл,алпыс
1018,siebzig::NUM,ҫитмӗл,жетпіс
1019,achtzig::NUM,сакӑр вунӑ,сексен
1020,achtzig::NUM,сакӑр вуннӑ,сексен
1021,neunzig::NUM,тӑхӑр вун,тоқсан
1022,neunzig::NUM,тӑхӑр вунӑ,тоқсан
1023,neunzig::NUM,тӑхӑр вуннӑ,тоқсан
1024,hundert::NUM,ҫӗр,жүз
1025,tausend::NUM,пин,мың
1026,und::CNJ,та,та
1027,oder::CNJ,е,әлде
1028,oder::CNJ,е,немесе
1029,stehen::V,тӑр,тұру
1030,sitzen::V,лар,отыру
1031,liegen::V,вырт,жату
1032,hängen::V,усӑнса тӑр,ілу
1033,hängen::V,ҫакӑнса тӑр,ілу
1034,werden::V,пул,болу
1035,werden::V,пул,түрегелу
1036,passieren::V,пул,болу
1037,beginnen::V,пуҫлан,басталу
1038,enden::V,пӗт,ада болу
1039,enden::V,вӗҫлен,ада болу
1040,wechseln::V,улшӑн,құбылу
1041,wechseln::V,улшӑн,өзгеру
1042,aufgehen[Sonne]::V,тух,шығу
1043,untergehen[Sonne]::V,анса лар,батыру
1044,scheinen[Sonne]::V,пӑх,жылтырау
1045,donnern::V,кӗмсӗртет,күркіреу
1046,donnern::V,авӑт,күркіреу
1047,wehen::V,варкӑш,огып тур
1048,strömen::V,тӑкӑн,сорғалау
1049,fließen::V,юх,ағу
1050,sich drehen::V,ҫаврӑн,айналу
1051,schwanken::V,чӳхен,толықсу
1052,schwingen::V,суллан,тербелу
1053,fallen::V,кип,құлау
1054,fallen::V,кип,жығылу
1055,fallen::V,кип,төмендеу
1056,fallen::V,тӳр кип,құлау
1057,fallen::V,тӳр кип,жығылу
1058,fallen::V,тӳр кип,төмендеу
1059,fallen::V,татӑлса ан,құлау
1060,fallen::V,татӑлса ан,жығылу
1061,fallen::V,татӑлса ан,төмендеу
1062,brennen::V,ҫун,жану
1063,rauchen::V,мӑкӑрлан,түтету
1064,rauchen::V,тӗтӗм кӑлар,түтету
1065,regnen::V,ҫумӑр ҫӑвать,жауу
1066,gefrieren::V,шӑн,мұздай қату
1067,gefrieren::V,шӑн,мұз боп қату
1068,tauen::V,ирӗл,жібу
1069,schmelzen::V,ирӗл,еру
1070,trocknen::V,тип,курау
1071,sieden::V,вӗре,қайнау
1072,faulen::V,ҫӗр,иістену
1073,verfaulen::V,ҫӗр,шіру
1074,reißen::V,ҫурӑл,жыртылу
1075,versinken::V,пут,малтығу
1076,vergehen::V,ирт,өту
1077,erscheinen::V,курӑн,көріну
1078,erscheinen::V,курӑн,көрініп қалу
1079,erscheinen::V,курӑнса кай,көріну
1080,erscheinen::V,курӑнса кай,көрініп қалу
1081,verschwinden::V,ҫухал,ғайып_болу
1082,sinken::V,чак,ылдилау
1083,sinken::V,чак,төмендеу
1084,abnehmen::V,чак,кемітілу
1085,zunehmen::V,пысӑклан,көбею
1086,steigen::V,ҫӗклен,қобу
1087,steigen::V,ҫӗклен,көтерілу
1088,steigen::V,ҫӗклен,жоғарылау
1089,wachsen::V,ӳс,өсу
1090,glänzen::V,ҫиҫ,жалтырау
1091,funkeln::V,ялкӑш,жарқырау
1092,funkeln::V,ялкӑш,нұрлану
1093,funkeln::V,ялкӑш,жылтылдау
1094,funkeln::V,йӑлтӑртат,жарқырау
1095,funkeln::V,йӑлтӑртат,нұрлану
1096,funkeln::V,йӑлтӑртат,жылтылдау
1097,lärmen::V,шавла,шулау
1098,lärmen::V,шавла,шуылдау
1099,läuten::V,шӑнкӑравла,қоңыраулату
1100,klingeln::V,шӑнкӑравла,дыңғырлау
1101,klirren::V,калтлат,дыңылдату
1102,klirren::V,шӑнкӑлтат,дыңылдату
1103,brausen::V,ахӑр,тасу
1104,rauschen::V,вашӑлтат,сусылдау
1105,rauschen::V,вашӑлтат,сыбдырлау
1106,rauschen::V,чашӑлтат,сусылдау
1107,rauschen::V,чашӑлтат,сыбдырлау
1108,klingen::V,янӑра,дыбыс шығару
1109,bellen::V,вӗр,үру
1110,heulen::V,ула,ұлу
1111,blasen::V,вӗр,үру
1112,pfeifen::V,шӑхӑр,ысқыру
1113,schreien::V,кӑшкӑр,шыңғыру
1114,schreien::V,кӑшкӑр,айғайлау
1115,schreien::V,кӑшкӑр,байбайлау
1116,schreien::V,кӑшкӑр,бажалақтау
1117,stöhnen::V,йынӑш,ыңырсу
1118,stöhnen::V,йынӑш,ыңкылдау
1119,zittern::V,чӗтре,қалш
1120,zittern::V,чӗтре,қалшылдату
1121,leben::V,пурӑн,жасау
1122,leben::V,пурӑн,күнелту
1123,leben::V,пурӑн,күн көру
1124,leben::V,пурӑн,тіршілік ету
1125,geboren werden::V,ҫурал,туу
1126,atmen::V,сывла,дем алу
1127,atmen::V,сывла,ауа жұту
1128,trinken::V,ӗҫ,ішу
1129,trinken::V,ӗҫ,ұрттау
1130,essen::V,ҫи,жеу
1131,essen::V,ҫи,тамақтану
1132,schlucken::V,ҫӑт,жұту
1133,müde werden::V,ӗшен,болдыру
1134,einschlafen::V,ыйха пут,үйыктап калу
1135,einschlafen::V,ҫывӑрса кай,үйыктап калу
1136,schlafen::V,ҫывӑр,ұйықтау
1137,aufwachen::V,вӑран,ояну
1138,aufstehen::V,тӑр,ояну
1139,sich erholen::V,кан,тынығу
1140,krank werden::V,чирле,кеселдену
1141,krank werden::V,чирле,сырқаттану
1142,krank werden::V,чирле,ауырып қалу
1143,krank werden::V,чирле,ауыра бастау
1144,krank werden::V,чирле,кеселге ұшырау
1145,krank werden::V,чирле,сырқаттанып қалу
1146,krank sein::V,чирле,ауыру
1147,krank sein::V,чирле,сырқаттану
1148,schmerzen::V,сур,ауырады
1149,schmerzen::V,ырат,ауырады
1150,husten::V,ӳсӗр,жөтелу
1151,genesen::V,сывал,айығу
1152,genesen::V,тӳрлен,айығу
1153,sterben::V,вил,өлу
1154,sterben::V,вил,қайтыс
1155,sterben::V,вил,жантапсыру
1156,umkommen::V,вил,өлу
1157,umkommen::V,вил,қаза табу
1158,sich bewegen::V,куҫ,жылжу
1159,sich rühren::V,хускал,қыбырлау
1160,sich erheben::V,тӑр,тұру
1161,sich setzen::V,лар,отыру
1162,hinfallen::V,ӳк,жығылу
1163,laufen::V,ут,жояу жүру
1164,schreiten::V,ут,кадамдау
1165,spazierengehen::V,уҫӑлса ҫӳре,қыдыру
1166,spazierengehen::V,уткаласа ҫӳре,қыдыру
1167,eilen::V,васка,асығу
1168,eilen::V,васка,жеделдену
1169,eilen::V,васка,жедепдеу
1170,eilen::V,хыпалан,асығу
1171,eilen::V,хыпалан,жеделдену
1172,eilen::V,хыпалан,жедепдеу
1173,sich beeilen::V,васка,асығу
1174,sich beeilen::V,васка,жеделдену
1175,sich beeilen::V,хыпалан,асығу
1176,sich beeilen::V,хыпалан,жеделдену
1177,sausen::V,ыткӑн,заулау
1178,sausen::V,вӗҫтер,заулау
1179,rennen::V,чуп,жүгіру
1180,springen::V,сик,секіру
1181,klettern::V,улӑх,өрмелеп шығу
1182,schaukeln::V,йӳрӗн,тербелу
1183,kriechen::V,шу,еңбектеу
1184,kriechen::V,упален,еңбектеу
1185,schwimmen::V,иш,жүзу
1186,schwimmen::V,иш,малту
1187,schwimmen::V,иш,қалықтау
1188,tauchen::V,чӑм,сүңгу
1189,rudern::V,авӑс,есу
1190,fahren::V,пыр,бару
1191,fliegen::V,вӗҫ,ұшу
1192,gehen::V,кай,бару
1193,weggehen::V,кай,кету
1194,abfahren::V,тапран,жөнелу
1195,anhalten::V,чарӑн,тоқтау
1196,hineingehen::V,кӗр,кіру
1197,eintreten::V,кӗр,ену
1198,kommen::V,кил,жету
1199,ankommen::V,ҫит,келу
1200,zurückkommen::V,таврӑн,қайту
1201,zurückkommen::V,каялла кил,қайту
1202,bleiben::V,юл,қалу
1203,warten::V,кӗт,тосу
1204,erwarten::V,кӗт,күту
1205,suchen::V,шыра,іздеу
1206,finden::V,туп,табу
1207,versuchen::V,пикен,талпыну
1208,vorbereiten::V,хатӗрле,әзірлеу
1209,lieben::V,юрат,сүю
1210,mögen::V,кӑмӑлла,жарату
1211,mögen::V,кӑмӑлла,жақсы_көру
1212,mögen::V,килӗштер,жарату
1213,mögen::V,килӗштер,жақсы_көру
1214,lachen::V,кул,күлу
1215,lachen::V,кул,күлісу
1216,lachen::V,ахӑлтат,күлу
1217,lachen::V,ахӑлтат,күлісу
1218,rühren::V,ҫулӑх,көңілін бұзу
1219,weinen::V,йӗр,жылау
1220,weinen::V,макӑр,жылау
1221,schimpfen::V,вӑрҫ,ақырып-бақыру
1222,schimpfen::V,ятлаҫ,ақырып-бақыру
1223,sich ärgern::V,ҫиллен,ашулану
1224,sich fürchten::V,шиклен,сескену
1225,fürchten::V,хӑра,қауіптену
1226,fürchten::V,хӑра,сақсыну
1227,fliehen::V,тар,қашу
1228,fliehen::V,тар,қашып кету
1229,flüchten::V,чупса тар,қашу
1230,flüchten::V,чупса тар,қашып кету
1231,sehen::V,кур,көру
1232,anschauen::V,пӑхса ил,назар салу
1233,ansehen::V,пӑх,тамашалау
1234,hören::V,илт,есту
1235,zuhören::V,итле,тыңдау
1236,zuhören::V,итле,құлақ қою
1237,zuhören::V,тӑнла,тыңдау
1238,zuhören::V,тӑнла,құлақ қою
1239,probieren::V,астив,тату
1240,probieren::V,астив,дәм тату
1241,riechen::V,шӑршла,иіскеу
1242,fühlen::V,туй,сезу
1243,fühlen::V,туй,сезіну
1244,fühlen::V,сис,сезу
1245,fühlen::V,сис,сезіну
1246,scheinen::V,туйӑн,болып көріну
1247,zu sehen sein::V,курӑн,көріну
1248,vernehmen::V,пӑл,есту
1249,vernehmen::V,пӑл,есітіп қалу
1250,frieren::V,йӳтен,тоңу
1251,frieren::V,йӳтен,жаурау
1252,tun::V,ту,ету
1253,tun::V,ту,істеу
1254,können::V,пултар,білу
1255,wollen::V,те,қалау
1256,anfangen::V,пуҫла,бастау
1257,beenden::V,пӗтер,бітіру
1258,beenden::V,пӗтер,адақтау
1259,beenden::V,пӗтер,тамамдау
1260,beenden::V,пӗтер,аяқтап шығу
1261,aufhören::V,пӑрах,доғару
1262,gelingen::V,ӑн,жолы түсу
1263,geraten::V,пул,калу
1264,öffnen::V,уҫ,ашу
1265,öffnen::V,уҫ,ашып қою
1266,schließen::V,хуп,жабу
1267,stellen::V,ларт,қою
1268,stellen::V,ларт,қойдыру
1269,stellen::V,тӑрат,қою
1270,stellen::V,тӑрат,қойдыру
1271,setzen::V,ларт,отырғызу
1272,legen::V,хур,салу
1273,legen::V,хур,калау
1274,berühren::V,перӗн,тию
1275,verbinden::V,сып,байлап алу
1276,verbinden::V,сып,сабақтастыру
1277,bedecken::V,вит,бүркеу
1278,aufhängen::V,ҫак,ілу
1279,aufhängen::V,ҫак,асып қою
1280,anzünden::V,ҫут,тұтату
1281,aufheben::V,ҫӗкле,көтеру
1282,zurücklassen::V,манса хӑвар,қалдыру
1283,verlieren::V,ҫӗтер,жоғалту
1284,fallen lassen::V,ӳкер,құлатып алу
1285,fallen lassen::V,ӳкер,қолдан түсіріп алу
1286,machen::V,ту,ету
1287,machen::V,ту,жасау
1288,machen::V,ту,жасап шығару
1289,herstellen::V,ӑстала,жасап шығару
1290,bauen::V,ту,тұрғызу
1291,reparieren::V,юса,оңдау
1292,verbessern::V,лайӑхлат,дұрыстау
1293,ändern::V,улӑштар,өзгерту
1294,graben::V,чав,үңгу
1295,graben::V,чакала,үңгу
1296,beugen::V,кукӑрт,буғу
1297,biegen::V,ав,ию
1298,biegen::V,ав,майыстыру
1299,biegen::V,кукӑрт,ию
1300,biegen::V,кукӑрт,майыстыру
1301,drehen::V,ҫавӑр,айналдыру
1302,wenden::V,ӳпӗнтер,екінші жағын айналдыру
1303,umdrehen::V,ҫавӑр,бұру
1304,heben::V,хӑпарт,көтеру
1305,hochheben::V,йӑт,жоғарылату
1306,hochheben::V,йӑт,көтеру
1307,ergreifen::V,тыт,бас_салу
1308,ergreifen::V,тыт,шап_беріп_ұстап_алу
1309,ergreifen::V,тыт,шап_беру
1310,ergreifen::V,тыт,шап_ете_түсу
1311,halten::V,тыт,тұту
1312,halten::V,тыт,ұстау
1313,drücken::V,пус,басу
1314,schieben::V,тӗк,итеру
1315,schieben::V,тӗрт,итеру
1316,kratzen::V,хыр,қыру
1317,lecken::V,ҫула,жалау
1318,beißen::V,ҫырт,қабу
1319,beißen::V,ҫырт,тістеу
1320,beißen::V,ҫырт,қауып алу
1321,beißen::V,хып,қабу
1322,beißen::V,хып,тістеу
1323,beißen::V,хып,қауып алу
1324,abreißen::V,тат,үзу
1325,abschneiden::V,кас,қырқу
1326,binden::V,ҫых,байланыстыру
1327,binden::V,ҫых,байлап_алу
1328,binden::V,ҫых,байластыру
1329,binden::V,ҫых,байлау
1330,binden::V,ҫых,буу
1331,binden::V,ҫых,матау
1332,binden::V,ҫых,сабақтастыру
1333,binden::V,ҫых,ұштастыру
1334,stecken::V,чик,сұғу
1335,brechen::V,хуҫ,сындыру
1336,klopfen::V,такка,қағу
1337,hauen::V,шакка,соғу
1338,kleben::V,ҫыпӑҫтар,желімдеу
1339,reiben::V,сӑтӑр,үйкеу
1340,streichen::V,сӗр,сүйкеу
1341,schleifen::V,хӑйра,егеу
1342,schleifen::V,хӑйра,қайрау
1343,schleifen::V,хӑйра,егеулеу
1344,schneiden::V,кас,кесу
1345,rütteln::V,лӑка,қозғау
1346,rütteln::V,лӑка,жұлмалау
1347,rütteln::V,силлентер,қозғау
1348,rütteln::V,силлентер,жұлмалау
1349,schütteln::V,лӑка,дірілдету
1350,schütteln::V,лӑка,селкілдету
1351,schütteln::V,силлентер,дірілдету
1352,schütteln::V,силлентер,селкілдету
1353,schwenken::V,сулла,бұлғау
1354,schwenken::V,сулла,сермеу
1355,schütten::V,тултар,құю
1356,füllen::V,тултар,толтыру
1357,einwickeln::V,чӗрке,орау
1358,tragen::V,ҫӗкле,алып жүру
1359,schleppen::V,сӗтӗр,тарту
1360,ziehen::V,тӑс,тарту
1361,aufbewahren::V,усра,сақтау
1362,werfen::V,пӑрах,лақтыру
1363,fangen::V,тыт,қармау
1364,fangen::V,тыт,қағып алу
1365,packen::V,тыт,шап беру
1366,packen::V,тыт,шап ете түсу
1367,packen::V,тыт,шап беріп ұстап алу
1368,verstecken::V,пытарса хур,тығу
1369,verstecken::V,пытарса хур,жасыру
1370,teilen::V,уйӑр,бөлу
1371,teilen::V,пайла,бөлу
1372,schicken::V,яр,жіберу
1373,bringen::V,кӳр,әкелу
1374,bringen::V,кӳр,алып келу
1375,hinzufügen::V,хуш,қосу
1376,hinzufügen::V,хуш,үстеу
1377,bekommen::V,ил,алу
1378,bekommen::V,туян,алу
1379,erhalten::V,ил,алмақ
1380,erhalten::V,туян,алмақ
1381,nehmen::V,ил,алу
1382,nehmen::V,ил,алмақ
1383,wählen::V,суйла,таңдау
1384,auswählen::V,суйла,екшеу
1385,auswählen::V,суйла,саралау
1386,auswählen::V,суйла,сұрыптау
1387,auswählen::V,суйла,сайлап алу
1388,bewahren::V,упра,сақтау
1389,behindern::V,кансӗрле,оралғы болу
1390,behindern::V,чӑрмантар,оралғы болу
1391,verderben::V,пӑс,бүлдіру
1392,beschädigen::V,пӑс,бұзу
1393,zerbrechen::V,ват,уату
1394,zerbrechen::V,ҫӗмӗр,уату
1395,zerreißen::V,ҫур,жырту
1396,zerstören::V,иш,қирату
1397,zerstören::V,иш,талқандау
1398,verbrennen::V,ҫунтар,өртеу
1399,verbrennen::V,ҫунтар,жандыру
1400,verbrennen::V,ҫунтар,өртеп жіберу
1401,verbrennen::V,ҫунтар,жандырып жіберу
1402,geben::V,пар,беру
1403,reichen::V,пар,беру
1404,schenken::V,парнеле,тарту
1405,versprechen::V,тума пул,уәде беру
1406,versprechen::V,сӑмах пар,уәде беру
1407,wünschen::V,сун,тілеу
1408,loben::V,ырла,мақтау
1409,loben::V,ырла,дәріптеу
