,Concept_ID,es,sv
862,wohin::FADV,hacia dónde,vart
863,wie::FADV,cómo,hur
864,warum::FADV,por qué,varför
865,wieviel::FNUM,cuánto,hur mycket
866,eins::NUM,uno,en
867,eins::NUM,uno,ett
868,zwei::NUM,dos,två
869,drei::NUM,tres,tre
870,vier::NUM,cuatro,fyra
871,fünf::NUM,cinco,fem
872,sechs::NUM,seis,sex
873,sieben::NUM,siete,sju
874,acht::NUM,ocho,åtta
875,neun::NUM,nueve,nio
876,zehn::NUM,diez,tio
877,elf::NUM,once,elva
878,zwölf::NUM,doce,tolv
879,zwanzig::NUM,veinte,tjugo
880,dreißig::NUM,treinta,trettio
881,vierzig::NUM,cuarenta,fyrtio
882,fünfzig::NUM,cincuenta,femtio
883,sechzig::NUM,sesenta,sextio
884,siebzig::NUM,setenta,sjuttio
885,achtzig::NUM,ochenta,åttio
886,neunzig::NUM,noventa,nittio
887,hundert::NUM,cien,hundra
888,hundert::NUM,ciento,hundra
889,tausend::NUM,mil,tusen
890,und::CNJ,y,och
891,oder::CNJ,o,eller
892,stehen::V,estar de pie,stå
893,sitzen::V,estar sentado,sitta
894,liegen::V,yacer,ligga
895,liegen::V,estar acostado,ligga
896,hängen::V,pender,hänga
897,werden::V,hacerse,bli
898,passieren::V,suceder,ske
899,passieren::V,suceder,hända
900,beginnen::V,iniciarse,börja
901,beginnen::V,principiar,börja
902,enden::V,acabar,ända
903,enden::V,terminar,ända
904,wechseln::V,variar,växla
905,wechseln::V,alternar,växla
906,aufgehen[Sonne]::V,salir,gå upp
907,untergehen[Sonne]::V,ponerse,gå ned
908,untergehen[Sonne]::V,descender,gå ned
909,scheinen[Sonne]::V,brillar,skina
910,donnern::V,tronar,dundra
911,wehen::V,soplar,blåsa
912,strömen::V,afluir,forsa
913,strömen::V,afluir,strömma
914,fließen::V,fluir,flyta
915,fließen::V,correr,flyta
916,sich drehen::V,girar,snurra
917,schwanken::V,vacilar,vackla
918,schwingen::V,oscilar,svinga
919,fallen::V,caer,falla
920,brennen::V,arder,brinna
921,brennen::V,quemar,brinna
922,rauchen::V,humear,ryka
923,rauchen::V,echar humo,ryka
924,regnen::V,llover,regna
925,gefrieren::V,helarse,frysa
926,tauen::V,deshelarse,töa
927,schmelzen::V,fundirse,smälta
928,schmelzen::V,derretirse,smälta
929,trocknen::V,secarse,torka
930,sieden::V,hervir,koka
931,sieden::V,hervir,sjuda
932,faulen::V,pudrirse,ruttna
933,verfaulen::V,pudrirse,ruttna
934,reißen::V,romperse,brista
935,versinken::V,hundirse,sjunka
936,vergehen::V,pasar,förgå
937,erscheinen::V,aparecer,synas
938,erscheinen::V,aparecer,visa sig
939,verschwinden::V,desaparecer,försvinna
940,sinken::V,bajar,sjunka
941,abnehmen::V,decrecer,avta
942,abnehmen::V,decrecer,minskas
943,abnehmen::V,disminuir,avta
944,abnehmen::V,disminuir,minskas
945,zunehmen::V,crecer,tilltaga
946,zunehmen::V,aumentar,tilltaga
947,steigen::V,subir,stiga
948,steigen::V,ascender,stiga
949,wachsen::V,crecer,växa
950,glänzen::V,brillar,glimma
951,glänzen::V,resplandecer,glimma
952,funkeln::V,chispear,tindra
953,funkeln::V,chispear,gnistra
954,lärmen::V,hacer ruido,bråka
955,lärmen::V,hacer ruido,väsnas
956,läuten::V,sonar,ringa
957,läuten::V,repicar,ringa
958,klingeln::V,tocar el timbre,ringa
959,klirren::V,tintinear,klirra
960,brausen::V,zumbar,brusa
961,rauschen::V,murmurar,susa
962,klingen::V,sonar,låta
963,klingen::V,sonar,klinga
964,bellen::V,ladrar,skälla
965,heulen::V,ulular,yla
966,heulen::V,ulular,tjuta
967,blasen::V,soplar,blåsa
968,pfeifen::V,silbar,vissla
969,schreien::V,gritar,skrika
970,stöhnen::V,gemir,stöna
971,zittern::V,temblar,darra
972,zittern::V,temblar,skälva
973,leben::V,vivir,leva
974,geboren werden::V,nacer,födas
975,atmen::V,respirar,andas
976,trinken::V,beber,dricka
977,essen::V,comer,äta
978,schlucken::V,tragar,svälja
979,müde werden::V,cansarse,tröttna
980,müde werden::V,fatigarse,tröttna
981,einschlafen::V,dormirse,somna
982,schlafen::V,dormir,sova
983,aufwachen::V,despertarse,vakna
984,aufstehen::V,levantarse,stiga upp
985,sich erholen::V,reposar,repa sig
986,sich erholen::V,reposar,hämta sig
987,sich erholen::V,descansar,repa sig
988,sich erholen::V,descansar,hämta sig
989,krank werden::V,caer enfermo,insjukna
990,krank sein::V,estar enfermo,vara sjuk
991,schmerzen::V,doler,smärta
992,schmerzen::V,doler,göra ont
993,husten::V,toser,hosta
994,genesen::V,convalecer,tillfriskna
995,genesen::V,restablecerse,tillfriskna
996,sterben::V,morir,dö
997,umkommen::V,perecer,omkomma
998,sich bewegen::V,moverse,röra sig
999,sich rühren::V,rebullir,röra på sig
1000,sich erheben::V,levantarse,resa sig
1001,sich setzen::V,sentarse,sätta sig
1002,hinfallen::V,caerse,falla omkull
1003,laufen::V,andar,löpa
1004,schreiten::V,proceder,skrida
1005,spazierengehen::V,pasear,promenera
1006,spazierengehen::V,pasearse,promenera
1007,eilen::V,correr prisa,ila
1008,sich beeilen::V,darse prisa,skynda sig
1009,sausen::V,correr,susa
1010,rennen::V,correr,löpa
1011,rennen::V,correr,springa
1012,springen::V,saltar,hoppa
1013,klettern::V,trepar,klättra
1014,klettern::V,escalar,klättra
1015,schaukeln::V,bambolearse,gunga
1016,kriechen::V,reptar,kräla
1017,kriechen::V,arrastrarse,kräla
1018,schwimmen::V,nadar,simma
1019,tauchen::V,bucear,dyka
1020,tauchen::V,sumergirse,dyka
1021,rudern::V,remar,ro
1022,fahren::V,ir,köra
1023,fliegen::V,volar,flyga
1024,gehen::V,ir,gå
1025,gehen::V,andar,gå
1026,weggehen::V,irse,gå bort
1027,weggehen::V,marcharse,gå bort
1028,abfahren::V,salir,resa
1029,abfahren::V,salir,avresa
1030,abfahren::V,partir,resa
1031,abfahren::V,partir,avresa
1032,anhalten::V,parar,stanna
1033,anhalten::V,pararse,stanna
1034,hineingehen::V,entrar,gå in
1035,eintreten::V,entrar,träda in
1036,kommen::V,venir,komma
1037,ankommen::V,llegar,ankomma
1038,zurückkommen::V,volver,återkomma
1039,zurückkommen::V,regresar,återkomma
1040,bleiben::V,quedarse,bli
1041,bleiben::V,quedarse,förbli
1042,warten::V,esperar,vänta
1043,erwarten::V,esperar,vänta
1044,suchen::V,buscar,leta
1045,finden::V,hallar,finna
1046,finden::V,encontrar,finna
1047,versuchen::V,intentar,försöka
1048,vorbereiten::V,preparar,förbereda
1049,lieben::V,amar,älska
1050,lieben::V,querer,älska
1051,mögen::V,querer,tycka om
1052,lachen::V,reír,skratta
1053,rühren::V,conmover,röra
1054,weinen::V,llorar,gråta
1055,schimpfen::V,regañar,skälla
1056,sich ärgern::V,enfadarse,förargas
1057,sich fürchten::V,tener miedo,vara rädd
1058,fürchten::V,temer,frukta
1059,fürchten::V,tener miedo a,frukta
1060,fliehen::V,huir,fly
1061,fliehen::V,huir,rymma
1062,flüchten::V,escaparse,fly
1063,sehen::V,ver,se
1064,anschauen::V,mirar,se på
1065,anschauen::V,mirar,betrakta
1066,ansehen::V,mirar,åse
1067,hören::V,oír,höra
1068,zuhören::V,escuchar,höra på
1069,zuhören::V,escuchar,lyssna till
1070,probieren::V,probar,smaka
1071,probieren::V,probar,smaka på
1072,probieren::V,degustar,smaka
1073,probieren::V,degustar,smaka på
1074,riechen::V,oler,lukta
1075,fühlen::V,sentir,känna
1076,scheinen::V,parecer,verka
1077,scheinen::V,parecer,tyckas
1078,zu sehen sein::V,poder verse,synas
1079,zu sehen sein::V,poder verse,kunna ses
1080,vernehmen::V,oír,få veta
1081,vernehmen::V,oír,förnimma
1082,vernehmen::V,percibir,få veta
1083,vernehmen::V,percibir,förnimma
1084,frieren::V,tener frío,frysa
1085,tun::V,hacer,göra
1086,können::V,poder,kunna
1087,wollen::V,querer,vilja
1088,anfangen::V,iniciar,börja
1089,beenden::V,acabar,avsluta
1090,beenden::V,terminar,avsluta
1091,aufhören::V,cesar,sluta
1092,aufhören::V,cesar,upphöra
1093,gelingen::V,salir bien,lyckas
1094,geraten::V,salir,bli
1095,geraten::V,dar resultado,bli
1096,öffnen::V,abrir,öppna
1097,schließen::V,cerrar,låsa
1098,schließen::V,cerrar,stänga
1099,stellen::V,poner,ställa
1100,stellen::V,colocar,ställa
1101,setzen::V,poner,sätta
1102,setzen::V,colocar,sätta
1103,legen::V,poner,lägga
1104,berühren::V,tocar,beröra
1105,verbinden::V,unir,förbinda
1106,verbinden::V,juntar,förbinda
1107,bedecken::V,tapar,täcka
1108,bedecken::V,tapar,betäcka
1109,bedecken::V,cubrir,täcka
1110,bedecken::V,cubrir,betäcka
1111,aufhängen::V,colgar,hänga
1112,aufhängen::V,colgar,hänga upp
1113,anzünden::V,encender,tända
1114,anzünden::V,encender,antända
1115,anzünden::V,encender,tända på
1116,aufheben::V,recoger,lyfta
1117,zurücklassen::V,dejar,lämna
1118,zurücklassen::V,dejar,efterlämna
1119,verlieren::V,perder,mista
1120,verlieren::V,perder,förlora
1121,fallen lassen::V,dejar caer,tappa
1122,fallen lassen::V,dejar caer,släppa
1123,machen::V,hacer,göra
1124,herstellen::V,fabricar,tillverka
1125,herstellen::V,fabricar,framställa
1126,bauen::V,construir,bygga
1127,reparieren::V,reparar,reparera
1128,verbessern::V,mejorar,rätta
1129,verbessern::V,mejorar,förbättra
1130,ändern::V,mudar,ändra
1131,ändern::V,mudar,förändra
1132,ändern::V,modificar,ändra
1133,ändern::V,modificar,förändra
1134,graben::V,cavar,gräva
1135,beugen::V,doblar,böja
1136,beugen::V,inclinar,böja
1137,biegen::V,doblar,böja
1138,biegen::V,doblar,kröka
1139,drehen::V,volver,vrida
1140,drehen::V,hacer girar,vrida
1141,wenden::V,volver,vända
1142,umdrehen::V,revolver,vrida om
1143,heben::V,levantar,häva
1144,hochheben::V,alzar,lyfta
1145,ergreifen::V,coger,gripa
1146,halten::V,tener,hålla
1147,drücken::V,apretar,trycka
1148,schieben::V,empujar,skjuta
1149,kratzen::V,rascar,riva
1150,kratzen::V,rascar,skrapa
1151,lecken::V,lamer,slicka
1152,beißen::V,morder,bita
1153,abreißen::V,arrancar,slita_av
1154,abreißen::V,arrancar,riva_av
1155,abschneiden::V,cortar,skära av
1156,binden::V,atar,binda
1157,stecken::V,meter,sticka
1158,brechen::V,romper,bryta
1159,brechen::V,romper,brista
1160,brechen::V,quebrar,bryta
1161,brechen::V,quebrar,brista
1162,klopfen::V,golpear,banka
1163,klopfen::V,golpear,klappa
1164,hauen::V,pegar,hugga
1165,kleben::V,pegar,klistra
1166,kleben::V,encolar,klistra
1167,reiben::V,frotar,gnida
1168,streichen::V,untar,smörja
1169,streichen::V,recubrir,smörja
1170,schleifen::V,afilar,slipa
1171,schneiden::V,cortar,skära
1172,schneiden::V,cortar,klippa
1173,rütteln::V,agitar,skaka
1174,schütteln::V,agitar,rista
1175,schütteln::V,sacudir,rista
1176,schwenken::V,menear,svänga
1177,schütten::V,verter,hälla
1178,füllen::V,llenar,fylla
1179,einwickeln::V,envolver,slå in
1180,einwickeln::V,envolver,veckla in
1181,tragen::V,llevar,bära
1182,schleppen::V,arrastrar,släpa
1183,ziehen::V,tirar,dra
1184,aufbewahren::V,conservar,förvara
1185,aufbewahren::V,conservar,ta vara på
1186,werfen::V,echar,kasta
1187,werfen::V,lanzar,kasta
1188,fangen::V,coger,fånga
1189,packen::V,agarrar,gripa
1190,packen::V,agarrar,gripa tag
1191,verstecken::V,esconder,gömma
1192,teilen::V,partir,dela
1193,teilen::V,dividir,dela
1194,schicken::V,enviar,skicka
1195,bringen::V,traer,bringa
1196,hinzufügen::V,añadir,tillägga
1197,bekommen::V,obtener,få
1198,bekommen::V,obtener,erhålla
1199,bekommen::V,conseguir,få
1200,bekommen::V,conseguir,erhålla
1201,erhalten::V,recibir,få
1202,erhalten::V,recibir,erhålla
1203,nehmen::V,tomar,ta
1204,nehmen::V,tomar,taga
1205,wählen::V,elegir,välja
1206,auswählen::V,escoger,utvälja
1207,auswählen::V,seleccionar,utvälja
1208,bewahren::V,guardar,bevara
1209,bewahren::V,preservar,bevara
1210,behindern::V,estorbar,hindra
1211,behindern::V,estorbar,förhindra
1212,behindern::V,obstaculizar,hindra
1213,behindern::V,obstaculizar,förhindra
1214,verderben::V,estropear,förstöra
1215,beschädigen::V,deteriorar,skada
1216,zerbrechen::V,romper,bryta isär
1217,zerbrechen::V,romper,bryta sönder
1218,zerbrechen::V,quebrar,bryta isär
1219,zerbrechen::V,quebrar,bryta sönder
1220,zerreißen::V,desgarrar,riva sönder
1221,zerreißen::V,desgarrar,slita sönder
1222,zerreißen::V,despedazar,riva sönder
1223,zerreißen::V,despedazar,slita sönder
1224,zerstören::V,destruir,förstöra
1225,zerstören::V,destrozar,förstöra
1226,verbrennen::V,quemar,bränna
1227,verbrennen::V,quemar,bränna upp
1228,geben::V,dar,ge
1229,reichen::V,pasar,räcka
1230,schenken::V,regalar,skänka
1231,versprechen::V,prometer,lova
1232,wünschen::V,desear,önska
1233,loben::V,alabar,lova
1234,loben::V,alabar,beröma
1235,küssen::V,besar,pussa
1236,wiegen::V,mecer,vagga
1237,zudecken::V,tapar,täcka
1238,zudecken::V,cubrir,täcka
1239,wecken::V,despertar,väcka
1240,zeigen::V,mostrar,visa
1241,führen::V,guiar,föra
1242,führen::V,conducir,föra
1243,lehren::V,enseñar,lära
1244,lehren::V,instruir,lära
1245,unterrichten::V,enseñar,undervisa
1246,aufziehen::V,criar,uppfostra
1247,leiten::V,guiar,leda
1248,leiten::V,dirigir,leda
1249,antreiben::V,impeler,driva på
1250,antreiben::V,impulsar,driva på
1251,lassen::V,hacer,få att
1252,einladen::V,invitar,bjuda
1253,einladen::V,invitar,inbjuda
1254,vereinigen::V,unir,förena
1255,besuchen::V,visitar,besöka
1256,besuchen::V,ir a ver,besöka
1257,treffen::V,encontrar,möta
1258,treffen::V,encontrar,träffa
1259,sich versammeln::V,reunirse,församla sig
1260,sich versammeln::V,congregarse,församla sig
1261,spielen::V,jugar,leka
1262,spielen::V,jugar,spela
1263,singen::V,cantar,sjunga
1264,tanzen::V,bailar,dansa
1265,sich trennen::V,separarse,skiljas
1266,verlassen::V,dejar,lämna
1267,verlassen::V,dejar,överge
1268,verlassen::V,abandonar,lämna
1269,verlassen::V,abandonar,överge
1270,retten::V,salvar,rädda
1271,bewachen::V,vigilar,bevaka
1272,schützen::V,proteger,skydda
1273,schützen::V,proteger,beskydda
1274,verteidigen::V,defender,försvara
1275,sich schlagen::V,batirse,slåss
1276,schießen::V,tirar,skjuta
1277,schießen::V,disparar,skjuta
1278,siegen::V,vencer,segra
1279,ärgern::V,enojar,förarga
1280,ärgern::V,enfadar,förarga
1281,schlagen::V,pegar,slå
1282,schlagen::V,golpear,slå
1283,treten::V,dar una patada a,sparka
1284,stechen::V,pinchar,sticka
1285,stoßen::V,empujar,stöta
1286,stehlen::V,robar,stjäla
1287,stehlen::V,hurtar,stjäla
1288,stören::V,molestar,störa
1289,belästigen::V,molestar,genera
1290,belästigen::V,molestar,besvära
1291,belästigen::V,importunar,genera
1292,belästigen::V,importunar,besvära
1293,verbergen::V,ocultar,dölja
1294,verbergen::V,esconder,dölja
1295,täuschen::V,engañar,vilseleda
1296,betrügen::V,engañar,bedra
1297,töten::V,matar,döda
1298,wohnen::V,vivir,bo
1299,wohnen::V,habitar,bo
1300,arbeiten::V,trabajar,arbeta
1301,sammeln::V,recoger,samla
1302,sammeln::V,coleccionar,samla
1303,pflücken::V,coger,plocka
1304,jagen::V,cazar,jaga
1305,fischen::V,pescar,fiska
1306,fassen::V,atrapar,fånga
1307,fassen::V,capturar,fånga
1308,hüten::V,guardar,vakta
1309,treiben::V,aballar,driva
1310,anbinden::V,atar,binda fast
1311,füttern::V,echar de comer,fodra
1312,melken::V,ordeñar,mjölka
1313,hacken::V,picar,hacka
1314,hacken::V,cortar,hacka
1315,gießen::V,regar,hälla
1316,gießen::V,regar,vattna
1317,reifen::V,madurar,mogna
1318,zubereiten::V,preparar,tillaga
1319,zubereiten::V,preparar,tillreda
1320,kochen::V,cocer,koka
1321,kochen::V,guisar,koka
1322,backen::V,hornear,baka
1323,backen::V,cocer al horno,baka
1324,braten::V,asar,steka
1325,braten::V,freír,steka
1326,umrühren::V,remover,röra om
1327,stricken::V,hacer punto,sticka
1328,stricken::V,hacer calceta,sticka
1329,nähen::V,coser,sy
1330,färben::V,teñir,färga
1331,färben::V,colorear,färga
1332,reinigen::V,limpiar,rensa
1333,reinigen::V,limpiar,rengöra
1334,waschen::V,lavar,tvätta
1335,abwischen::V,fregar,torka av
1336,abwischen::V,limpiar,torka av
1337,spülen::V,aclarar,spola
1338,spülen::V,aclarar,skölja
1339,spülen::V,enjuagar,spola
1340,spülen::V,enjuagar,skölja
1341,fegen::V,barrer,feja
1342,fegen::V,pasar la escoba,feja
1343,kehren::V,barrer,sopa
1344,baden::V,bañarse,bada
1345,sich waschen::V,lavarse,tvätta sig
1346,ausziehen::V,quitar,ta av
1347,ausziehen::V,quitarse,ta av
1348,anziehen::V,ponerse,ta på
1349,sich anziehen::V,vestirse,klä på sig
1350,kämmen::V,peinar,kamma
1351,schmücken::V,adornar,pynta
1352,schmücken::V,adornar,smycka
1353,sagen::V,decir,säga
1354,sprechen::V,hablar,tala
1355,reden::V,hablar,tala
1356,reden::V,hablar,prata
1357,reden::V,conversar,tala
1358,reden::V,conversar,prata
1359,sich unterhalten::V,charlar,prata
1360,sich unterhalten::V,conversar,prata
1361,fragen::V,preguntar,fråga
1362,fragen::V,preguntar,spörja
1363,bitten::V,rogar,be
1364,erzählen::V,contar,berätta
1365,mitteilen::V,comunicar,meddela
1366,mitteilen::V,participar,meddela
1367,nennen::V,llamar,kalla
1368,nennen::V,nombrar,kalla
1369,rufen::V,llamar,ropa
1370,prahlen::V,jactarse,pråla
1371,prahlen::V,jactarse,skryta
1372,übersetzen::V,traducir,tolka
1373,übersetzen::V,traducir,översätta
1374,denken::V,pensar,tänka
1375,glauben::V,creer,tro
1376,bemerken::V,notar,uppmärksamma
1377,bemerken::V,notar,lägga märke till
1378,erkennen::V,reconocer,känna igen
1379,begreifen::V,concebir,begripa
1380,verstehen::V,entender,förstå
1381,verstehen::V,comprender,förstå
1382,lernen::V,aprender,lära sig
1383,wissen::V,saber,veta
1384,sich erinnern an::V,recordar,minnas
1385,sich erinnern an::V,recordar,komma ihåg
1386,sich erinnern an::V,acordarse de,minnas
1387,sich erinnern an::V,acordarse de,komma ihåg
1388,vergessen::V,olvidar,glömma
1389,messen::V,medir,mäta
1390,zählen::V,contar,räkna
1391,rechnen::V,contar,räkna
1392,rechnen::V,calcular,räkna
1393,lesen::V,leer,läsa
1394,malen::V,pintar,måla
1395,zeichnen::V,dibujar,teckna
1396,schreiben::V,escribir,skriva
1397,besitzen::V,poseer,äga
1398,besitzen::V,poseer,besitta
1399,kaufen::V,comprar,köpa
1400,verkaufen::V,vender,sälja
1401,bezahlen::V,pagar,betala
1402,zahlen::V,pagar,betala
1403,beherrschen::V,dominar,behärska
1404,ertragen::V,soportar,tåla
1405,ertragen::V,soportar,uthärda
