,Concept_ID,es,fi
830,dorthin::ADV,allí,sinne
831,dorthin::ADV,allí,tuonne
832,dorthin::ADV,hacia allí,sinne
833,dorthin::ADV,hacia allí,tuonne
834,geradeaus::ADV,todo derecho,suoraan
835,vorwärts::ADV,adelante,eteenpäin
836,rückwärts::ADV,hacia atrás,taaksepäin
837,zurück::ADV,atrás,takaisin
838,unten::ADV,abajo,alhaalla
839,hinab::ADV,hacia abajo,alas
840,oben::ADV,arriba,ylhäällä
841,hinauf::ADV,hacia arriba,ylös
842,überall::ADV,por todas partes,kaikkialla
843,nicht::ADV,no,ei
844,ein wenig::ADV,un poco,vähän
845,kaum::ADV,apenas,tuskin
846,sehr::ADV,muy,kovin
847,sehr::ADV,muy,oikein
848,sehr::ADV,mucho,kovin
849,sehr::ADV,mucho,oikein
850,so::ADV,tan,näin
851,noch::ADV,aún,vielä
852,noch::ADV,todavía,vielä
853,nur::ADV,solamente,vain
854,nur::ADV,solamente,ainoastaan
855,schon::ADV,ya,jo
856,wieder::ADV,de nuevo,taas
857,wieder::ADV,de nuevo,jälleen
858,vergebens::ADV,en vano,turhaan
859,vor::PRP,antes de,edessä
860,vor::PRP,delante de,edessä
861,hinter::PRP,tras,takana
862,hinter::PRP,detrás de,takana
863,unter::PRP,bajo,alla
864,unter::PRP,debajo de,alla
865,durch::PRP,por,läpi
866,durch::PRP,por,kautta
867,durch::PRP,a través de,läpi
868,durch::PRP,a través de,kautta
869,neben::PRP,al lado de,vieressä
870,zwischen::PRP,entre,välillä
871,wegen::PRP,por,takia
872,wegen::PRP,por,vuoksi
873,wegen::PRP,a causa de,takia
874,wegen::PRP,a causa de,vuoksi
875,dies::PRN,esto,tämä
876,das::PRN,eso,se
877,das::PRN,esto,se
878,alles::PRN,todo,kaikki
879,ich::PRN,yo,minä
880,du::PRN,tú,sinä
881,er::PRN,él,hän
882,wir::PRN,nosotros,me
883,ihr::PRN,vosotros,te
884,sie::PRN,ellos,he
885,was::FPRN,qué,mikä
886,wer::FPRN,quién,ken
887,wer::FPRN,quién,kuka
888,wo::FADV,dónde,missä
889,wohin::FADV,adónde,mihin
890,wohin::FADV,hacia dónde,mihin
891,wie::FADV,cómo,miten
892,wie::FADV,cómo,kuinka
893,warum::FADV,por qué,miksi
894,wieviel::FNUM,cuánto,paljonko
895,wieviel::FNUM,cuánto,kuinka paljon
896,eins::NUM,uno,yksi
897,zwei::NUM,dos,kaksi
898,drei::NUM,tres,kolme
899,vier::NUM,cuatro,neljä
900,fünf::NUM,cinco,viisi
901,sechs::NUM,seis,kuusi
902,sieben::NUM,siete,seitsemän
903,acht::NUM,ocho,kahdeksan
904,neun::NUM,nueve,yhdeksän
905,zehn::NUM,diez,kymmenen
906,elf::NUM,once,yksitoista
907,zwölf::NUM,doce,kaksitoista
908,zwanzig::NUM,veinte,kaksikymmentä
909,dreißig::NUM,treinta,kolmekymmentä
910,vierzig::NUM,cuarenta,neljäkymmentä
911,fünfzig::NUM,cincuenta,viisikymmentä
912,sechzig::NUM,sesenta,kuusikymmentä
913,siebzig::NUM,setenta,seitsemänkymmentä
914,achtzig::NUM,ochenta,kahdeksankymmentä
915,neunzig::NUM,noventa,yhdeksänkymmentä
916,hundert::NUM,cien,sata
917,hundert::NUM,ciento,sata
918,tausend::NUM,mil,tuhat
919,und::CNJ,y,ja
920,oder::CNJ,o,tai
921,stehen::V,estar de pie,seisoa
922,sitzen::V,estar sentado,istua
923,liegen::V,yacer,maata
924,liegen::V,estar acostado,maata
925,hängen::V,pender,riippua
926,werden::V,hacerse,tulla
927,werden::V,hacerse,joutua
928,passieren::V,suceder,sattua
929,passieren::V,suceder,tapahtua
930,beginnen::V,iniciarse,alkaa
931,beginnen::V,principiar,alkaa
932,enden::V,acabar,loppua
933,enden::V,acabar,päättyä
934,enden::V,terminar,loppua
935,enden::V,terminar,päättyä
936,wechseln::V,variar,vaihtua
937,wechseln::V,variar,vaihdella
938,wechseln::V,alternar,vaihtua
939,wechseln::V,alternar,vaihdella
940,aufgehen[Sonne]::V,salir,nousta
941,untergehen[Sonne]::V,ponerse,laskea
942,untergehen[Sonne]::V,descender,laskea
943,scheinen[Sonne]::V,brillar,paistaa
944,donnern::V,tronar,jyristä
945,wehen::V,soplar,tuulla
946,wehen::V,soplar,puhaltaa
947,strömen::V,afluir,virrata
948,fließen::V,fluir,valua
949,fließen::V,fluir,juosta
950,fließen::V,correr,valua
951,fließen::V,correr,juosta
952,sich drehen::V,girar,pyöriä
953,schwanken::V,vacilar,horjua
954,schwingen::V,oscilar,heilua
955,schwingen::V,oscilar,värähdellä
956,fallen::V,caer,pudota
957,fallen::V,caer,langeta
958,brennen::V,arder,palaa
959,brennen::V,quemar,palaa
960,rauchen::V,humear,savuta
961,rauchen::V,echar humo,savuta
962,regnen::V,llover,sataa
963,gefrieren::V,helarse,jäätyä
964,tauen::V,deshelarse,sulaa
965,schmelzen::V,fundirse,sulaa
966,schmelzen::V,derretirse,sulaa
967,trocknen::V,secarse,kuivua
968,sieden::V,hervir,kiehua
969,faulen::V,pudrirse,mädätä
970,verfaulen::V,pudrirse,mädätä
971,verfaulen::V,pudrirse,mädäntyä
972,reißen::V,romperse,revetä
973,versinken::V,hundirse,upota
974,versinken::V,hundirse,vajota
975,vergehen::V,pasar,kulua
976,erscheinen::V,aparecer,ilmestyä
977,verschwinden::V,desaparecer,kadota
978,sinken::V,bajar,vajota
979,abnehmen::V,decrecer,vähetä
980,abnehmen::V,disminuir,vähetä
981,zunehmen::V,crecer,kasvaa
982,zunehmen::V,crecer,lisääntyä
983,zunehmen::V,aumentar,kasvaa
984,zunehmen::V,aumentar,lisääntyä
985,steigen::V,subir,nousta
986,steigen::V,ascender,nousta
987,wachsen::V,crecer,kasvaa
988,glänzen::V,brillar,kiiltää
989,glänzen::V,resplandecer,kiiltää
990,funkeln::V,chispear,kipinöidä
991,lärmen::V,hacer ruido,meluta
992,läuten::V,sonar,soida
993,läuten::V,repicar,soida
994,klingeln::V,tocar el timbre,soida
995,klirren::V,tintinear,kalista
996,brausen::V,zumbar,kohista
997,rauschen::V,murmurar,kohista
998,klingen::V,sonar,soida
999,bellen::V,ladrar,haukkua
1000,heulen::V,ulular,ulvoa
1001,blasen::V,soplar,puhaltaa
1002,pfeifen::V,silbar,viheltää
1003,schreien::V,gritar,kirkua
1004,stöhnen::V,gemir,voihkia
1005,zittern::V,temblar,vapista
1006,leben::V,vivir,elää
1007,geboren werden::V,nacer,syntyä
1008,atmen::V,respirar,hengittää
1009,trinken::V,beber,juoda
1010,essen::V,comer,syödä
1011,schlucken::V,tragar,niellä
1012,müde werden::V,cansarse,uupua
1013,müde werden::V,fatigarse,uupua
1014,einschlafen::V,dormirse,uinahtaa
1015,schlafen::V,dormir,maata
1016,schlafen::V,dormir,nukkua
1017,aufwachen::V,despertarse,herätä
1018,aufstehen::V,levantarse,nousta
1019,aufstehen::V,levantarse,nousta ylös
1020,sich erholen::V,reposar,levätä
1021,sich erholen::V,descansar,levätä
1022,krank werden::V,caer enfermo,sairastua
1023,krank sein::V,estar enfermo,potea
1024,krank sein::V,estar enfermo,sairastaa
1025,schmerzen::V,doler,särkeä
1026,schmerzen::V,doler,kivistää
1027,husten::V,toser,yskiä
1028,genesen::V,convalecer,toipua
1029,genesen::V,restablecerse,toipua
1030,sterben::V,morir,kuolla
1031,umkommen::V,perecer,saada surmansa
1032,umkommen::V,perecer,kuolla
1033,sich bewegen::V,moverse,liikkua
1034,sich rühren::V,rebullir,liikahtaa
1035,sich erheben::V,levantarse,nousta
1036,sich setzen::V,sentarse,istuutua
1037,hinfallen::V,caerse,kaatua
1038,laufen::V,andar,kävellä
1039,schreiten::V,proceder,astua
1040,schreiten::V,proceder,astella
1041,spazierengehen::V,pasear,kävellä
1042,spazierengehen::V,pasearse,kävellä
1043,eilen::V,correr prisa,kiirehtiä
1044,sich beeilen::V,darse prisa,kiirehtiä
1045,sich beeilen::V,darse prisa,olla kiireissään
1046,sausen::V,correr,rynnätä
1047,sausen::V,correr,viilettää
1048,rennen::V,correr,juosta
1049,springen::V,saltar,hypätä
1050,klettern::V,trepar,kiivetä
1051,klettern::V,escalar,kiivetä
1052,schaukeln::V,bambolearse,kiikkua
1053,kriechen::V,reptar,ryömiä
1054,kriechen::V,arrastrarse,ryömiä
1055,schwimmen::V,nadar,uida
1056,tauchen::V,bucear,sukeltaa
1057,tauchen::V,sumergirse,sukeltaa
1058,rudern::V,remar,soutaa
1059,fahren::V,ir,ajaa
1060,fahren::V,ir,kulkea
1061,fliegen::V,volar,lentää
1062,gehen::V,ir,käydä
1063,gehen::V,andar,käydä
1064,weggehen::V,irse,lähteä
1065,weggehen::V,irse,poistua
1066,weggehen::V,marcharse,lähteä
1067,weggehen::V,marcharse,poistua
1068,abfahren::V,salir,lähteä
1069,abfahren::V,partir,lähteä
1070,anhalten::V,parar,pysähtyä
1071,anhalten::V,parar,seisahtua
1072,anhalten::V,pararse,pysähtyä
1073,anhalten::V,pararse,seisahtua
1074,hineingehen::V,entrar,mennä sisään
1075,eintreten::V,entrar,astua sisään
1076,kommen::V,venir,tulla
1077,ankommen::V,llegar,saapua
1078,zurückkommen::V,volver,palata
1079,zurückkommen::V,regresar,palata
1080,bleiben::V,quedarse,jäädä
1081,bleiben::V,quedarse,viipyä
1082,warten::V,esperar,odottaa
1083,erwarten::V,esperar,odottaa
1084,suchen::V,buscar,etsiä
1085,finden::V,hallar,löytää
1086,finden::V,encontrar,löytää
1087,versuchen::V,intentar,yrittää
1088,vorbereiten::V,preparar,valmistaa
1089,lieben::V,amar,pitää
1090,lieben::V,amar,rakastaa
1091,lieben::V,querer,pitää
1092,lieben::V,querer,rakastaa
1093,mögen::V,querer,pitää
1094,mögen::V,querer,tykätä
1095,lachen::V,reír,nauraa
1096,rühren::V,conmover,liikuttaa
1097,weinen::V,llorar,itkeä
1098,schimpfen::V,regañar,haukkua
1099,sich ärgern::V,enfadarse,suuttua
1100,sich fürchten::V,tener miedo,pelätä
1101,fürchten::V,temer,pelätä
1102,fürchten::V,tener miedo a,pelätä
1103,fliehen::V,huir,paeta
1104,flüchten::V,escaparse,paeta
1105,sehen::V,ver,nähdä
1106,anschauen::V,mirar,katsoa
1107,ansehen::V,mirar,katsoa
1108,hören::V,oír,kuulla
1109,zuhören::V,escuchar,kuunnella
1110,probieren::V,probar,maistaa
1111,probieren::V,degustar,maistaa
1112,riechen::V,oler,haistaa
1113,fühlen::V,sentir,tuntea
1114,scheinen::V,parecer,tuntua
1115,zu sehen sein::V,poder verse,näkyä
1116,vernehmen::V,oír,kuulla
1117,vernehmen::V,percibir,kuulla
1118,frieren::V,tener frío,palella
1119,tun::V,hacer,tehdä
1120,können::V,poder,osata
1121,wollen::V,querer,tahtoa
1122,anfangen::V,iniciar,ruveta
1123,anfangen::V,iniciar,aloittaa
1124,beenden::V,acabar,lopettaa
1125,beenden::V,terminar,lopettaa
1126,aufhören::V,cesar,loppua
1127,gelingen::V,salir bien,onnistua
1128,geraten::V,salir,sujua
1129,geraten::V,salir,joutua
1130,geraten::V,dar resultado,sujua
1131,geraten::V,dar resultado,joutua
1132,öffnen::V,abrir,avata
1133,öffnen::V,abrir,aukaista
1134,schließen::V,cerrar,sulkea
1135,stellen::V,poner,panna
1136,stellen::V,poner,asettaa
1137,stellen::V,colocar,panna
1138,stellen::V,colocar,asettaa
1139,setzen::V,poner,panna
1140,setzen::V,poner,istuttaa
1141,setzen::V,colocar,panna
1142,setzen::V,colocar,istuttaa
1143,legen::V,poner,panna
1144,legen::V,poner,asettaa
1145,berühren::V,tocar,koskea
1146,berühren::V,tocar,koskettaa
1147,verbinden::V,unir,liittää
1148,verbinden::V,unir,yhdistää
1149,verbinden::V,juntar,liittää
1150,verbinden::V,juntar,yhdistää
1151,bedecken::V,tapar,kattaa
1152,bedecken::V,tapar,peittää
1153,bedecken::V,cubrir,kattaa
1154,bedecken::V,cubrir,peittää
1155,aufhängen::V,colgar,ripustaa
1156,anzünden::V,encender,sytyttää
1157,aufheben::V,recoger,ylös nostaa
1158,aufheben::V,recoger,nostaa
1159,zurücklassen::V,dejar,jättää
1160,verlieren::V,perder,kadottaa
1161,fallen lassen::V,dejar caer,pudottaa
1162,machen::V,hacer,tehdä
1163,herstellen::V,fabricar,tuottaa
1164,herstellen::V,fabricar,valmistaa
1165,bauen::V,construir,rakentaa
1166,reparieren::V,reparar,korjata
1167,verbessern::V,mejorar,parantaa
1168,ändern::V,mudar,muuttaa
1169,ändern::V,modificar,muuttaa
1170,graben::V,cavar,kaivaa
1171,beugen::V,doblar,taivuttaa
1172,beugen::V,inclinar,taivuttaa
1173,biegen::V,doblar,taivuttaa
1174,drehen::V,volver,kääntää
1175,drehen::V,hacer girar,kääntää
1176,wenden::V,volver,kääntää
1177,umdrehen::V,revolver,kääntää
1178,heben::V,levantar,nostaa
1179,heben::V,levantar,kohottaa
1180,hochheben::V,alzar,nostaa
1181,ergreifen::V,coger,tarttua
1182,halten::V,tener,pitää
1183,drücken::V,apretar,painaa
1184,drücken::V,apretar,puristaa
1185,schieben::V,empujar,työntää
1186,kratzen::V,rascar,raapia
1187,lecken::V,lamer,nuolla
1188,beißen::V,morder,purra
1189,abreißen::V,arrancar,repiä
1190,abschneiden::V,cortar,leikata poikki
1191,abschneiden::V,cortar,leikata
1192,binden::V,atar,sitoa
1193,stecken::V,meter,pistää
1194,brechen::V,romper,murtaa
1195,brechen::V,quebrar,murtaa
1196,klopfen::V,golpear,koputtaa
1197,klopfen::V,golpear,kolkuttaa
1198,hauen::V,pegar,lyödä
1199,kleben::V,pegar,liimata
1200,kleben::V,encolar,liimata
1201,reiben::V,frotar,hieroa
1202,reiben::V,frotar,hangata
1203,streichen::V,untar,sivellä
1204,streichen::V,recubrir,sivellä
1205,schleifen::V,afilar,hioa
1206,schneiden::V,cortar,leikata
1207,rütteln::V,agitar,ravistaa
1208,schütteln::V,agitar,pudistaa
1209,schütteln::V,sacudir,pudistaa
1210,schwenken::V,menear,heiluttaa
1211,schütten::V,verter,kaataa
1212,füllen::V,llenar,täyttää
1213,einwickeln::V,envolver,kääriä
1214,tragen::V,llevar,kantaa
1215,schleppen::V,arrastrar,raahata
1216,ziehen::V,tirar,vetää
1217,aufbewahren::V,conservar,säilyttää
1218,werfen::V,echar,viskata
1219,werfen::V,lanzar,viskata
1220,fangen::V,coger,napata
1221,fangen::V,coger,ottaa kiinni
1222,packen::V,agarrar,tarttua
1223,verstecken::V,esconder,kätkeä
1224,verstecken::V,esconder,piilottaa
1225,teilen::V,partir,jakaa
1226,teilen::V,dividir,jakaa
1227,schicken::V,enviar,lähettää
1228,bringen::V,traer,viedä
1229,hinzufügen::V,añadir,lisätä
1230,bekommen::V,obtener,saada
1231,bekommen::V,conseguir,saada
1232,erhalten::V,recibir,saada
1233,nehmen::V,tomar,ottaa
1234,wählen::V,elegir,valita
1235,auswählen::V,escoger,valikoida
1236,auswählen::V,seleccionar,valikoida
1237,bewahren::V,guardar,säilyttää
1238,bewahren::V,preservar,säilyttää
1239,behindern::V,estorbar,estää
1240,behindern::V,obstaculizar,estää
1241,verderben::V,estropear,pilata
1242,verderben::V,estropear,turmella
1243,beschädigen::V,deteriorar,vioittaa
1244,beschädigen::V,deteriorar,vahingoittaa
1245,zerbrechen::V,romper,rikkoa
1246,zerbrechen::V,quebrar,rikkoa
1247,zerreißen::V,desgarrar,repiä rikki
1248,zerreißen::V,desgarrar,repiä palasiksi
1249,zerreißen::V,despedazar,repiä rikki
1250,zerreißen::V,despedazar,repiä palasiksi
1251,zerstören::V,destruir,hävittää
1252,zerstören::V,destrozar,hävittää
1253,verbrennen::V,quemar,polttaa
1254,geben::V,dar,antaa
1255,reichen::V,pasar,ojentaa
1256,schenken::V,regalar,lahjoittaa
1257,versprechen::V,prometer,luvata
1258,wünschen::V,desear,toivottaa
1259,loben::V,alabar,ylistää
1260,küssen::V,besar,suudella
1261,wiegen::V,mecer,tuudittaa
1262,wiegen::V,mecer,keinuttaa
1263,zudecken::V,tapar,peittää
1264,zudecken::V,cubrir,peittää
1265,wecken::V,despertar,herättää
1266,zeigen::V,mostrar,näyttää
1267,zeigen::V,mostrar,osoittaa
1268,führen::V,guiar,johdattaa
1269,führen::V,conducir,johdattaa
1270,lehren::V,enseñar,opettaa
1271,lehren::V,instruir,opettaa
1272,unterrichten::V,enseñar,opettaa
1273,aufziehen::V,criar,kasvattaa
1274,leiten::V,guiar,johtaa
1275,leiten::V,dirigir,johtaa
1276,antreiben::V,impeler,hoputtaa
1277,antreiben::V,impulsar,hoputtaa
1278,lassen::V,hacer,antaa
1279,einladen::V,invitar,kutsua
1280,vereinigen::V,unir,yhdistää
1281,besuchen::V,visitar,vierailla
1282,besuchen::V,ir a ver,vierailla
1283,treffen::V,encontrar,tavata
1284,sich versammeln::V,reunirse,kokoontua
1285,sich versammeln::V,congregarse,kokoontua
1286,spielen::V,jugar,pelata
1287,spielen::V,jugar,leikkiä
1288,singen::V,cantar,laulaa
1289,tanzen::V,bailar,tanssia
1290,sich trennen::V,separarse,erota
1291,verlassen::V,dejar,jättää
1292,verlassen::V,abandonar,jättää
1293,retten::V,salvar,pelastaa
1294,bewachen::V,vigilar,vartioida
1295,schützen::V,proteger,suojella
1296,verteidigen::V,defender,puolustaa
1297,sich schlagen::V,batirse,tapella
1298,schießen::V,tirar,ampua
1299,schießen::V,disparar,ampua
1300,siegen::V,vencer,voittaa
1301,ärgern::V,enojar,ärsyttää
1302,ärgern::V,enfadar,ärsyttää
1303,schlagen::V,pegar,lyödä
1304,schlagen::V,golpear,lyödä
1305,treten::V,dar una patada a,potkaista
1306,stechen::V,pinchar,pistää
1307,stoßen::V,empujar,sysätä
1308,stoßen::V,empujar,työntää
1309,stehlen::V,robar,varastaa
1310,stehlen::V,hurtar,varastaa
1311,stören::V,molestar,häiritä
1312,belästigen::V,molestar,häiritä
1313,belästigen::V,importunar,häiritä
1314,verbergen::V,ocultar,kätkeä
1315,verbergen::V,esconder,kätkeä
1316,täuschen::V,engañar,harhauttaa
1317,betrügen::V,engañar,pettää
1318,betrügen::V,engañar,petkuttaa
1319,töten::V,matar,tappaa
1320,wohnen::V,vivir,asua
1321,wohnen::V,habitar,asua
1322,arbeiten::V,trabajar,tehdä työtä
1323,arbeiten::V,trabajar,työskennellä
1324,sammeln::V,recoger,koota
1325,sammeln::V,recoger,kerätä
1326,sammeln::V,coleccionar,koota
1327,sammeln::V,coleccionar,kerätä
1328,pflücken::V,coger,poimia
1329,jagen::V,cazar,metsästää
1330,fischen::V,pescar,kalastaa
1331,fassen::V,atrapar,pyydystää
1332,fassen::V,atrapar,saalistaa
1333,fassen::V,capturar,pyydystää
1334,fassen::V,capturar,saalistaa
1335,hüten::V,guardar,paimentaa
1336,treiben::V,aballar,ajaa
1337,anbinden::V,atar,kytkeä
1338,füttern::V,echar de comer,ruokkia
1339,melken::V,ordeñar,lypsää
1340,hacken::V,picar,hakata
1341,hacken::V,cortar,hakata
1342,gießen::V,regar,kastella
1343,reifen::V,madurar,kypsyä
1344,zubereiten::V,preparar,valmistaa
1345,kochen::V,cocer,keittää
1346,kochen::V,guisar,keittää
1347,backen::V,hornear,leipoa
1348,backen::V,cocer al horno,leipoa
1349,braten::V,asar,paistaa
1350,braten::V,freír,paistaa
1351,umrühren::V,remover,hämmentää
1352,stricken::V,hacer punto,kutoa
1353,stricken::V,hacer punto,neuloa
1354,stricken::V,hacer calceta,kutoa
1355,stricken::V,hacer calceta,neuloa
1356,nähen::V,coser,ommella
1357,färben::V,teñir,värjätä
1358,färben::V,teñir,värittää
1359,färben::V,colorear,värjätä
1360,färben::V,colorear,värittää
1361,reinigen::V,limpiar,puhdistaa
1362,waschen::V,lavar,pestä
1363,abwischen::V,fregar,pyyhkiä
1364,abwischen::V,limpiar,pyyhkiä
1365,spülen::V,aclarar,huuhtoa
1366,spülen::V,enjuagar,huuhtoa
1367,fegen::V,barrer,pyyhkäistä
1368,fegen::V,pasar la escoba,pyyhkäistä
1369,kehren::V,barrer,lakaista
1370,baden::V,bañarse,kylpeä
1371,sich waschen::V,lavarse,peseytyä
1372,ausziehen::V,quitar,riisua
1373,ausziehen::V,quitarse,riisua
1374,anziehen::V,ponerse,pukea ylleen
1375,sich anziehen::V,vestirse,pukeutua
1376,kämmen::V,peinar,kammata
1377,schmücken::V,adornar,koristaa
1378,schmücken::V,adornar,kaunistaa
1379,sagen::V,decir,sanoa
1380,sprechen::V,hablar,puhua
1381,reden::V,hablar,keskustella
1382,reden::V,conversar,keskustella
1383,sich unterhalten::V,charlar,jutella
1384,sich unterhalten::V,conversar,jutella
1385,fragen::V,preguntar,kysyä
1386,bitten::V,rogar,pyytää
1387,erzählen::V,contar,kertoa
1388,mitteilen::V,comunicar,ilmoittaa
1389,mitteilen::V,participar,ilmoittaa
1390,nennen::V,llamar,kutsua
1391,nennen::V,llamar,nimittää
1392,nennen::V,nombrar,kutsua
1393,nennen::V,nombrar,nimittää
1394,rufen::V,llamar,kutsua
1395,prahlen::V,jactarse,kerskailla
1396,übersetzen::V,traducir,kääntää
1397,denken::V,pensar,miettiä
1398,denken::V,pensar,ajatella
1399,glauben::V,creer,uskoa
1400,bemerken::V,notar,huomata
1401,erkennen::V,reconocer,tunnistaa
1402,begreifen::V,concebir,ymmärtää
1403,verstehen::V,entender,ymmärtää
1404,verstehen::V,comprender,ymmärtää
1405,lernen::V,aprender,oppia
1406,wissen::V,saber,tietää
1407,sich erinnern an::V,recordar,muistaa
1408,sich erinnern an::V,acordarse de,muistaa
1409,vergessen::V,olvidar,unohtaa
1410,messen::V,medir,mitata
1411,zählen::V,contar,laskea
1412,rechnen::V,contar,laskea
1413,rechnen::V,calcular,laskea
1414,lesen::V,leer,lukea
1415,malen::V,pintar,maalata
1416,zeichnen::V,dibujar,piirtää
1417,zeichnen::V,dibujar,piirustaa
1418,schreiben::V,escribir,kirjoittaa
1419,besitzen::V,poseer,omistaa
1420,kaufen::V,comprar,ostaa
1421,verkaufen::V,vender,myydä
1422,bezahlen::V,pagar,maksaa
1423,zahlen::V,pagar,maksaa
1424,beherrschen::V,dominar,hallita
1425,ertragen::V,soportar,kestää
