,Concept_ID,bg,is
846,kaum::ADV,едвам,varla
847,kaum::ADV,едвам,tæplega
848,sehr::ADV,много,mjög
849,sehr::ADV,твърде,mjög
850,so::ADV,тъй,svo
851,so::ADV,тъй,þannig
852,so::ADV,така,svo
853,so::ADV,така,þannig
854,noch::ADV,още,enn
855,noch::ADV,още,ennþá
856,nur::ADV,само,bara
857,nur::ADV,само,aðeins
858,schon::ADV,вече,nú þegar
859,wieder::ADV,пак,aftur
860,wieder::ADV,пак,að nýju
861,wieder::ADV,отново,aftur
862,wieder::ADV,отново,að nýju
863,vergebens::ADV,напразно,árangurslaust
864,vor::PRP,пред,fyrir
865,hinter::PRP,зад,bak við
866,hinter::PRP,зад,aftur fyrir
867,unter::PRP,под,undir
868,durch::PRP,през,gegnum
869,neben::PRP,до,hjá
870,neben::PRP,до,við hliðina á
871,neben::PRP,при,hjá
872,neben::PRP,при,við hliðina á
873,zwischen::PRP,между,milli
874,zwischen::PRP,между,á milli
875,zwischen::PRP,помежду,milli
876,zwischen::PRP,помежду,á milli
877,wegen::PRP,заради,vegna
878,dies::PRN,този,þetta
879,das::PRN,туй,það
880,das::PRN,това,það
881,alles::PRN,всичко,allt
882,ich::PRN,аз,ég
883,du::PRN,ти,þú
884,er::PRN,той,hann
885,wir::PRN,ние,við
886,ihr::PRN,вие,þið
887,sie::PRN,те,þær
888,sie::PRN,те,þeir
889,was::FPRN,що,hvað
890,was::FPRN,какво,hvað
891,wer::FPRN,кой,hver
892,wo::FADV,къде,hvar
893,wohin::FADV,накъде,hvert
894,wohin::FADV,накъдето,hvert
895,wie::FADV,как,hvernig
896,warum::FADV,защо,hvers vegna
897,wieviel::FNUM,колко,hve mikill
898,eins::NUM,един,einn
899,zwei::NUM,два,tveir
900,drei::NUM,три,þrír
901,vier::NUM,четири,fjórir
902,fünf::NUM,пет,fimm
903,sechs::NUM,шест,sex
904,sieben::NUM,седем,sjö
905,acht::NUM,осем,átta
906,neun::NUM,девет,níu
907,zehn::NUM,десет,tíu
908,elf::NUM,единайсет,ellefu
909,elf::NUM,единадесет,ellefu
910,zwölf::NUM,дванайсет,tólf
911,zwölf::NUM,дванадесет,tólf
912,zwanzig::NUM,двайсет,tuttugu
913,zwanzig::NUM,двадесет,tuttugu
914,dreißig::NUM,тридесет,þrjátíu
915,vierzig::NUM,четиридесет,fjörutíu
916,fünfzig::NUM,петдесет,fimmtíu
917,sechzig::NUM,шестдесет,sextíu
918,siebzig::NUM,седемдесет,sjötíu
919,achtzig::NUM,осемдесет,áttatíu
920,neunzig::NUM,деветдесет,níutíu
921,hundert::NUM,сто,hundrað
922,tausend::NUM,хиляда,þúsund
923,und::CNJ,а,og
924,und::CNJ,та,og
925,oder::CNJ,или,eða
926,stehen::V,стоя,standa
927,sitzen::V,седя,sitja
928,liegen::V,лежа,liggja
929,hängen::V,вися,hanga
930,werden::V,бъда,verða
931,werden::V,стана,verða
932,passieren::V,случа се,gerast
933,beginnen::V,започна,byrja
934,enden::V,свърша,enda
935,enden::V,свърша,lykta
936,wechseln::V,променям,skipta
937,aufgehen[Sonne]::V,изгрея,koma upp
938,untergehen[Sonne]::V,заляза,ganga til viðar
939,scheinen[Sonne]::V,грея,skína
940,scheinen[Sonne]::V,светя,skína
941,donnern::V,гърмя,þruma
942,wehen::V,вея,blása
943,wehen::V,духам,blása
944,strömen::V,тека,streyma
945,strömen::V,лея се,streyma
946,fließen::V,тека,fljóta
947,sich drehen::V,въртя се,snúast
948,schwanken::V,клатя се,riða
949,schwanken::V,клатя се,rugga
950,schwingen::V,трептя,sveiflast
951,fallen::V,падам,falla
952,brennen::V,горя,brenna
953,rauchen::V,димя,reykja
954,regnen::V,вали дъжд,rigna
955,gefrieren::V,замръзна,frjósa
956,tauen::V,топя се,þiðna
957,schmelzen::V,разтопя се,bráðna
958,trocknen::V,съхна,þorna
959,sieden::V,вря,sjóða
960,sieden::V,кипя,sjóða
961,faulen::V,гния,rotna
962,verfaulen::V,изгния,rotna
963,reißen::V,напукам се,rifna
964,versinken::V,потъна,sökkva
965,vergehen::V,минавам,líða
966,erscheinen::V,явя се,birtast
967,verschwinden::V,изчезна,hverfa
968,sinken::V,падна,síga
969,abnehmen::V,отслабна,lækka
970,abnehmen::V,отслабна,minnka
971,zunehmen::V,нарасна,aukast
972,steigen::V,увелича се,stíga
973,steigen::V,покачвам се,stíga
974,wachsen::V,раста,vaxa
975,glänzen::V,лъщя,glóa
976,glänzen::V,лъщя,glampa
977,glänzen::V,блестя,glóa
978,glänzen::V,блестя,glampa
979,funkeln::V,искря,leiftra
980,lärmen::V,шумя,hafa hátt
981,läuten::V,звъня,hringja
982,klingeln::V,звъня,hringja
983,klirren::V,звънтя,glamra
984,klirren::V,звънтя,skrölta
985,klirren::V,дрънкам,glamra
986,klirren::V,дрънкам,skrölta
987,brausen::V,буча,ólga
988,rauschen::V,шумя,suða
989,klingen::V,звуча,hljóma
990,bellen::V,лая,gelta
991,heulen::V,вия,væla
992,heulen::V,вия,ýlfra
993,heulen::V,рева,væla
994,heulen::V,рева,ýlfra
995,blasen::V,духна,blása
996,pfeifen::V,свиря,blístra
997,schreien::V,крещя,æpa
998,stöhnen::V,стена,stynja
999,stöhnen::V,пъшкам,stynja
1000,zittern::V,треперя,titra
1001,zittern::V,треперя,skjálfa
1002,leben::V,живея,lifa
1003,geboren werden::V,родя се,fæðast
1004,atmen::V,дишам,anda
1005,atmen::V,дишам,draga andann
1006,trinken::V,пия,drekka
1007,essen::V,ям,borða
1008,schlucken::V,гълтам,kingja
1009,müde werden::V,уморя се,þreytast
1010,einschlafen::V,заспя,sofna
1011,schlafen::V,спя,sofa
1012,aufwachen::V,събудя се,vakna
1013,aufstehen::V,стана,fara á fætur
1014,sich erholen::V,отдъхвам си,hvíla sig
1015,krank werden::V,заболея,veikjast
1016,krank werden::V,заболея,verða veikur
1017,krank sein::V,боледувам,vera veikur
1018,schmerzen::V,боля,kenna til
1019,husten::V,кашлям,hósta
1020,genesen::V,оздравея,batna
1021,genesen::V,оздравея,frískast
1022,sterben::V,умра,deyja
1023,umkommen::V,загина,farast
1024,sich bewegen::V,движа се,bifast
1025,sich bewegen::V,мърдам се,bifast
1026,sich rühren::V,движа се,hreyfast
1027,sich erheben::V,стана,standa upp
1028,sich setzen::V,седна,setjast
1029,hinfallen::V,падна,detta
1030,laufen::V,ходя,labba
1031,schreiten::V,крача,ganga
1032,spazierengehen::V,разхождам се,ganga sér til skemmtunar
1033,eilen::V,бързам,fara hratt
1034,sich beeilen::V,побързам,flýta sér
1035,sausen::V,тичам,þjóta
1036,rennen::V,бягам,hlaupa
1037,springen::V,скачам,stökkva
1038,klettern::V,катеря се,klifra
1039,schaukeln::V,люлея се,róla
1040,schaukeln::V,люлея се,rugga
1041,kriechen::V,лазя,skríða
1042,kriechen::V,пълзя,skríða
1043,schwimmen::V,плувам,synda
1044,tauchen::V,гмуркам се,kafa
1045,rudern::V,греба,róa
1046,fahren::V,пътувам,aka
1047,fahren::V,пътувам,fara
1048,fliegen::V,летя,fljúga
1049,fliegen::V,хвърча,fljúga
1050,gehen::V,ида,fara
1051,gehen::V,ида,ganga
1052,gehen::V,вървя,fara
1053,gehen::V,вървя,ganga
1054,weggehen::V,отида си,fara burt
1055,weggehen::V,отида си,ganga burt
1056,abfahren::V,отпътувам,aka burt
1057,anhalten::V,спра се,stöðva
1058,hineingehen::V,влизам,ganga inn
1059,eintreten::V,вляза,koma inn
1060,eintreten::V,вляза,ganga inn
1061,kommen::V,ида,koma
1062,kommen::V,дойда,koma
1063,ankommen::V,пристигна,koma til
1064,zurückkommen::V,върна се,koma til baka
1065,bleiben::V,остана,haldast
1066,bleiben::V,остана,vera kyrr
1067,warten::V,чакам,bíða
1068,erwarten::V,очаквам,búast við
1069,erwarten::V,очаквам,eiga von á
1070,suchen::V,търся,leita
1071,finden::V,намеря,finna
1072,versuchen::V,опитам,reyna
1073,vorbereiten::V,подготвя,undirbúa
1074,lieben::V,любя,elska
1075,mögen::V,обичам,þykja gott
1076,mögen::V,обичам,falla í geð
1077,lachen::V,смея се,hlæja
1078,rühren::V,трогна,snerta
1079,weinen::V,плача,gráta
1080,schimpfen::V,ругая,skammast
1081,schimpfen::V,псувам,skammast
1082,sich ärgern::V,ядосам се,sárna
1083,sich ärgern::V,ядосам се,gremjast
1084,sich fürchten::V,боя се,óttast
1085,sich fürchten::V,страхувам се,óttast
1086,fürchten::V,боя се от,óttast
1087,fürchten::V,страхувам се от,óttast
1088,fliehen::V,бягам,flýja
1089,flüchten::V,бягам,strjúka
1090,flüchten::V,избягам,strjúka
1091,sehen::V,видя,sjá
1092,anschauen::V,гледам,horfa á
1093,ansehen::V,поглеждам,líta á
1094,hören::V,чувам,heyra
1095,zuhören::V,слушам,hlusta
1096,probieren::V,опитам,smakka
1097,riechen::V,подуша,þefa
1098,fühlen::V,усещам,finna til
1099,fühlen::V,чувствувам,finna til
1100,scheinen::V,изглеждам,virðast
1101,zu sehen sein::V,виждам се,vera að sjá
1102,vernehmen::V,доловя,heyra
1103,vernehmen::V,доловя,greina
1104,frieren::V,мръзна,frjósa
1105,tun::V,правя,gera
1106,können::V,мога,geta
1107,wollen::V,ща,ætla
1108,wollen::V,ща,vilja
1109,wollen::V,искам,ætla
1110,wollen::V,искам,vilja
1111,anfangen::V,започна,hefja
1112,beenden::V,свърша,enda
1113,beenden::V,свърша,ljúka
1114,beenden::V,завърша,enda
1115,beenden::V,завърша,ljúka
1116,aufhören::V,престана,lykta
1117,gelingen::V,успея,heppnast
1118,gelingen::V,сполуча,heppnast
1119,geraten::V,удам се,lukkast
1120,öffnen::V,отворя,opna
1121,schließen::V,затворя,loka
1122,stellen::V,поставя,láta
1123,stellen::V,поставя,setja
1124,setzen::V,туря,láta
1125,setzen::V,туря,setja
1126,legen::V,сложа,láta
1127,legen::V,сложа,leggja
1128,legen::V,слагам,láta
1129,legen::V,слагам,leggja
1130,berühren::V,докосна,koma við
1131,verbinden::V,свържа,sameina
1132,bedecken::V,покрия,hylja
1133,aufhängen::V,закача,hengja
1134,aufhängen::V,закача,hengja upp
1135,anzünden::V,запаля,kveikja í
1136,aufheben::V,вдигна,taka upp
1137,aufheben::V,вдигна,lyfta upp
1138,aufheben::V,повдигна,taka upp
1139,aufheben::V,повдигна,lyfta upp
1140,zurücklassen::V,оставя,skilja eftir
1141,verlieren::V,загубя,týna
1142,verlieren::V,загубя,glata
1143,fallen lassen::V,изпусна,missa
1144,machen::V,направя,búa til
1145,herstellen::V,произведа,framleiða
1146,bauen::V,строя,smíða
1147,bauen::V,строя,byggja
1148,reparieren::V,поправя,gera við
1149,verbessern::V,подобря,bæta
1150,ändern::V,променя,breyta
1151,graben::V,копая,grafa
1152,beugen::V,прегъна,beygja
1153,biegen::V,прегъна,sveigja
1154,drehen::V,въртя,snúa
1155,wenden::V,обърна,snúa
1156,wenden::V,обърна,venda
1157,umdrehen::V,обърна,venda
1158,umdrehen::V,обърна,snúa við
1159,heben::V,вдигам,hefja
1160,hochheben::V,издигна,lyfta upp
1161,ergreifen::V,хвана,grípa
1162,ergreifen::V,обхвана,grípa
1163,halten::V,държа,rúma
1164,halten::V,държа,halda
1165,drücken::V,натискам,þjá
1166,drücken::V,натискам,þrýsta
1167,drücken::V,притискам,þjá
1168,drücken::V,притискам,þrýsta
1169,schieben::V,тикам,ýta
1170,kratzen::V,одраскам,klóra
1171,lecken::V,лижа,sleikja
1172,lecken::V,ближа,sleikja
1173,beißen::V,хапя,bíta
1174,beißen::V,ухапя,bíta
1175,abreißen::V,откъсна,rífa af
1176,abreißen::V,откъсна,rífa frá
1177,abschneiden::V,отрежа,skera af
1178,abschneiden::V,отрежа,klippa af
1179,binden::V,вържа,binda
1180,stecken::V,пъхна,stinga
1181,brechen::V,троша,brjóta
1182,klopfen::V,чукам,berja
1183,klopfen::V,чукам,klappa
1184,hauen::V,бия,berja
1185,hauen::V,бия,höggva
1186,kleben::V,лепя,líma
1187,kleben::V,залепя,líma
1188,reiben::V,трия,núa
1189,reiben::V,търкам,núa
1190,streichen::V,намажа,smyrja
1191,schleifen::V,остря,slípa
1192,schneiden::V,режа,skera
1193,schneiden::V,режа,klippa
1194,rütteln::V,разтърсвам,skaka
1195,schütteln::V,клатя,hrista
1196,schütteln::V,друсам,hrista
1197,schwenken::V,размахам,sveifla
1198,schütten::V,сипя,hella
1199,füllen::V,напълня,fylla
1200,einwickeln::V,увия,vefja inn í
1201,einwickeln::V,завия,vefja inn í
1202,tragen::V,нося,bera
1203,schleppen::V,влача,draga
1204,ziehen::V,тегля,toga
1205,ziehen::V,тегля,draga
1206,ziehen::V,дръпна,toga
1207,ziehen::V,дръпна,draga
1208,aufbewahren::V,съхраня,geyma
1209,werfen::V,хвърля,kasta
1210,fangen::V,ловя,grípa
1211,fangen::V,уловя,grípa
1212,packen::V,хвана,þrífa í
1213,verstecken::V,крия,fela
1214,verstecken::V,скрия,fela
1215,teilen::V,разделя,deila
1216,schicken::V,изпращам,senda
1217,bringen::V,донеса,færa
1218,bringen::V,донеса,flytja
1219,hinzufügen::V,прибавя,bæta við
1220,bekommen::V,сдобия се,hljóta
1221,bekommen::V,сдобия се,ná
1222,erhalten::V,получа,fá
1223,nehmen::V,взема,taka
1224,wählen::V,избирам,velja
1225,auswählen::V,избера,velja úr
1226,bewahren::V,пазя,gæta
1227,bewahren::V,пазя,vernda
1228,behindern::V,преча,varna
1229,behindern::V,спъвам,varna
1230,verderben::V,разваля,spilla
1231,beschädigen::V,повредя,skemma
1232,zerbrechen::V,счупя,brjóta
1233,zerreißen::V,скъсам,rífa
1234,zerreißen::V,скъсам,rífa sundur
1235,zerstören::V,разруша,rífa niður
1236,verbrennen::V,изгоря,brenna
1237,geben::V,дам,gefa
1238,reichen::V,подам,rétta
1239,schenken::V,подаря,gefa
1240,versprechen::V,обещая,lofa
1241,versprechen::V,обещая,heita
1242,wünschen::V,желая,óska
1243,loben::V,хваля,lofa
1244,loben::V,хваля,hrósa
1245,küssen::V,целувам,kyssa
1246,wiegen::V,люлея,rugga
1247,zudecken::V,покрия,þekja
1248,zudecken::V,покрия,breiða yfir
1249,wecken::V,събудя,vekja
1250,zeigen::V,покажа,sýna
1251,führen::V,водя,leiða
1252,führen::V,заведа,leiða
1253,lehren::V,уча,kenna
1254,unterrichten::V,преподавам,fræða
1255,aufziehen::V,отгледам,ala upp
1256,leiten::V,ръководя,stjórna
1257,leiten::V,управлявам,stjórna
1258,antreiben::V,подкарвам,hvetja
1259,lassen::V,накарам,láta
1260,einladen::V,поканя,bjóða heim
1261,vereinigen::V,съединя,sameina
1262,besuchen::V,посетя,heimsækja
1263,treffen::V,срещна,hitta
1264,sich versammeln::V,събера се,safnast saman
1265,spielen::V,играя,leika sér
1266,singen::V,пея,syngja
1267,tanzen::V,танцувам,dansa
1268,sich trennen::V,разделя се,skiljast
1269,verlassen::V,напусна,yfirgefa
1270,retten::V,спася,bjarga
1271,bewachen::V,охранявам,gæta
1272,bewachen::V,охранявам,hafa vörð á
1273,schützen::V,запазя,vernda
1274,verteidigen::V,защитя,verja
1275,sich schlagen::V,бия се,slást
1276,sich schlagen::V,бия се,berjast
1277,schießen::V,стрелям,skjóta
1278,siegen::V,победя,sigra
1279,ärgern::V,ядосам,ergja
1280,ärgern::V,ядосам,skaprauna
1281,schlagen::V,бия,slá
1282,schlagen::V,бия,lemja
1283,schlagen::V,ударя,slá
1284,schlagen::V,ударя,lemja
1285,treten::V,ритам,sparka
1286,stechen::V,бодна,stinga
1287,stoßen::V,бутна,hrinda
1288,stoßen::V,блъсна,hrinda
1289,stören::V,смутя,trufla
1290,belästigen::V,отегча,ónáða
1291,belästigen::V,безпокоя,ónáða
1292,verbergen::V,скрия,leyna
1293,täuschen::V,измамя,gabba
1294,täuschen::V,измамя,blekkja
1295,betrügen::V,измамя,svíkja
1296,betrügen::V,измамя,blekkja
1297,töten::V,убия,drepa
1298,töten::V,умъртвя,drepa
1299,wohnen::V,живея,búa
1300,arbeiten::V,работя,vinna
1301,sammeln::V,събера,safna
1302,pflücken::V,бера,tína
1303,pflücken::V,бера,reyta
1304,pflücken::V,откъсна,tína
1305,pflücken::V,откъсна,reyta
1306,jagen::V,ловувам,veiða
1307,fischen::V,ловя риба,fiska
1308,fassen::V,хвана,veiða
1309,hüten::V,пазя,gæta
1310,hüten::V,пазя,vakta
1311,treiben::V,карам,reka
1312,anbinden::V,завържа,binda við
1313,anbinden::V,завържа,binda fast
1314,füttern::V,храня,fóðra
1315,melken::V,доя,mjólka
1316,hacken::V,сека,höggva
1317,gießen::V,полея,hella
1318,reifen::V,узрея,þroskast
1319,zubereiten::V,приготвя,elda
1320,zubereiten::V,приготвя,tilbúa
1321,kochen::V,варя,sjóða
1322,backen::V,пека,baka
1323,braten::V,пържа,steikja
1324,umrühren::V,разбъркам,hræra í
1325,stricken::V,плета,prjóna
1326,nähen::V,шия,sauma
1327,färben::V,боядисам,lita
1328,reinigen::V,почистя,hreinsa
1329,waschen::V,мия,þvo
1330,waschen::V,пера,þvo
1331,abwischen::V,избърша,þerra
1332,spülen::V,плакна,skola
1333,spülen::V,плакна,þvo upp
1334,fegen::V,измета,sópa
1335,fegen::V,измета,hreinsa
1336,kehren::V,мета,sópa
1337,baden::V,къпя се,baða sig
1338,sich waschen::V,мия се,þvo sér
1339,ausziehen::V,съблека,fara úr
1340,anziehen::V,облека,fara í
1341,sich anziehen::V,облека се,klæðast
1342,kämmen::V,реша,greiða
1343,kämmen::V,вчеша,greiða
1344,schmücken::V,накича,prýða
1345,schmücken::V,накича,skreyta
1346,sagen::V,кажа,segja
1347,sprechen::V,говоря,tala
1348,reden::V,говоря,ræða
1349,sich unterhalten::V,разговарям,spjalla
1350,sich unterhalten::V,разговарям,ræðast við
1351,fragen::V,запитам,spyrja
1352,bitten::V,моля,biðja
1353,erzählen::V,разкажа,segja frá
1354,mitteilen::V,съобщя,tilkynna
1355,nennen::V,нарека,nefna
1356,rufen::V,викам,kalla
1357,rufen::V,повикам,kalla
1358,prahlen::V,хваля се,gorta
1359,übersetzen::V,преведа,þýða
1360,denken::V,мисля,hugsa
1361,glauben::V,вярвам,trúa
1362,bemerken::V,забележа,taka eftir
1363,erkennen::V,позная,þekkja
1364,begreifen::V,схвана,skilja
1365,verstehen::V,разбера,skilja
1366,lernen::V,уча се,læra
1367,wissen::V,зная,vita
1368,sich erinnern an::V,спомня си за,minnast
1369,vergessen::V,забравя,gleyma
1370,messen::V,меря,mæla
1371,zählen::V,броя,telja
1372,rechnen::V,сметна,reikna
1373,lesen::V,чета,lesa
1374,malen::V,рисувам,mála
1375,zeichnen::V,рисувам,teikna
1376,schreiben::V,пиша,skrifa
1377,besitzen::V,имам,hafa
1378,besitzen::V,притежавам,hafa
1379,kaufen::V,купя,kaupa
1380,kaufen::V,купувам,kaupa
1381,verkaufen::V,продам,selja
1382,bezahlen::V,заплатя,borga
1383,zahlen::V,платя,borga
1384,beherrschen::V,владея,hafa á valdi sínu
1385,ertragen::V,понеса,þola
1386,Platte::N,,flötur
1387,Stütze::N,,stoð
1388,stehlen::V,,stela
