,Concept_ID,es,el
750,berühmt::A,famoso,ξακουσμένος
751,berühmt::A,célebre,περίφημος
752,berühmt::A,célebre,ξακουσμένος
753,fremd::A,extraño,ξένος
754,verschieden::A,diverso,διαφορετικός
755,verschieden::A,distinto,διαφορετικός
756,verschieden::A,diferente,διαφορετικός
757,nah::A,cercano,κοντινός
758,fern::A,lejano,μακριά
759,linker::A,izquierdo,αριστερός
760,rechter::A,derecho,δεξιός
761,anderer::A,otro,άλλος
762,erster::A,primero,πρώτος
763,zweiter::A,segundo,δεύτερος
764,dritter::A,tercero,τρίτος
765,letzter::A,último,τελευταίος
766,allein::ADV,a solo,μόνος
767,auf einmal::ADV,de una vez,εφάπαξ
768,zusammen::ADV,juntos,μαζί
769,lange::ADV,mucho tiempo,πολύν καιρό
770,plötzlich::ADV,de repente,έξαφνα
771,sofort::ADV,en seguida,αμέσως
772,später::ADV,más tarde,αργότερα
773,jetzt::ADV,ahora,τώρα
774,heute::ADV,hoy,σήμερα
775,morgen::ADV,mañana,αύριο
776,bald::ADV,pronto,σε λίγο
777,bald::ADV,pronto,εντός ολίγου
778,bald::ADV,en breve,σε λίγο
779,bald::ADV,en breve,εντός ολίγου
780,dann::ADV,luego,ύστερα
781,dann::ADV,entonces,ύστερα
782,gestern::ADV,ayer,χτες
783,einst::ADV,antaño,ποτέ
784,einst::ADV,antaño,άλλοτε
785,damals::ADV,entonces,τότε
786,danach::ADV,después,μετά
787,danach::ADV,después,ύστερα
788,vorher::ADV,antes,πριν
789,vorher::ADV,antes,προηγουμένως
790,zuerst::ADV,primero,πρώτα
791,einmal::ADV,una vez,μία φορά
792,manchmal::ADV,a veces,κάποτε
793,oft::ADV,a menudo,συχνά
794,oft::ADV,a menudo,πολλές φορές
795,oft::ADV,con frecuencia,συχνά
796,oft::ADV,con frecuencia,πολλές φορές
797,immer::ADV,siempre,πάντα
798,immer::ADV,siempre,πάντοτε
799,niemals::ADV,jamás,ποτέ
800,hier::ADV,aquí,εδώ
801,hierhin::ADV,acá,εδώ
802,von hier::ADV,desde aquí,από δω
803,dort::ADV,ahí,εκεί
804,dort::ADV,allí,εκεί
805,dorthin::ADV,allí,προς τα κει
806,dorthin::ADV,hacia allí,προς τα κει
807,geradeaus::ADV,todo derecho,κατευθείαν
808,vorwärts::ADV,adelante,εμπρός
809,rückwärts::ADV,hacia atrás,πίσω
810,zurück::ADV,atrás,πίσω
811,unten::ADV,abajo,κάτω
812,hinab::ADV,hacia abajo,προς τα κάτω
813,oben::ADV,arriba,πάνω
814,oben::ADV,arriba,επάνω
815,hinauf::ADV,hacia arriba,προς τα πάνω
816,überall::ADV,por todas partes,παντού
817,nicht::ADV,no,δεν
818,ein wenig::ADV,un poco,λιγάκι
819,kaum::ADV,apenas,μόλις
820,sehr::ADV,muy,πολύ
821,sehr::ADV,mucho,πολύ
822,so::ADV,tan,έτσι
823,noch::ADV,aún,ακόμα
824,noch::ADV,todavía,ακόμα
825,nur::ADV,solamente,μόνο
826,schon::ADV,ya,ήδη
827,schon::ADV,ya,κιόλας
828,wieder::ADV,de nuevo,ξανά
829,vergebens::ADV,en vano,μάταια
830,vor::PRP,antes de,μπροστά σε
831,vor::PRP,antes de,μπροστά από
832,vor::PRP,delante de,μπροστά σε
833,vor::PRP,delante de,μπροστά από
834,hinter::PRP,tras,πίσω από 
835,hinter::PRP,detrás de,πίσω από 
836,unter::PRP,bajo,υπό
837,unter::PRP,bajo,κάτω από
838,unter::PRP,debajo de,υπό
839,unter::PRP,debajo de,κάτω από
840,durch::PRP,por,διά
841,durch::PRP,por,διά μέσου
842,durch::PRP,a través de,διά
843,durch::PRP,a través de,διά μέσου
844,neben::PRP,al lado de,δίπλα σε
845,zwischen::PRP,entre,μεταξύ
846,zwischen::PRP,entre,ανάμεσα σε
847,wegen::PRP,por,για
848,wegen::PRP,por,λόγω
849,wegen::PRP,a causa de,για
850,wegen::PRP,a causa de,λόγω
851,dies::PRN,esto,αυτό
852,das::PRN,eso,το
853,das::PRN,esto,το
854,alles::PRN,todo,όλα
855,ich::PRN,yo,εγώ
856,du::PRN,tú,σύ
857,du::PRN,tú,εσύ
858,er::PRN,él,αυτός
859,wir::PRN,nosotros,εμείς
860,ihr::PRN,vosotros,εσείς
861,sie::PRN,ellos,αυτοί
862,was::FPRN,qué,τι
863,wer::FPRN,quién,ποιος
864,wo::FADV,dónde,πού
865,wohin::FADV,adónde,πού
866,wohin::FADV,adónde,για πού
867,wohin::FADV,hacia dónde,πού
868,wohin::FADV,hacia dónde,για πού
869,wie::FADV,cómo,πώς
870,warum::FADV,por qué,γιατί
871,wieviel::FNUM,cuánto,πόσος
872,eins::NUM,uno,ένα
873,zwei::NUM,dos,δύο
874,drei::NUM,tres,τρία
875,drei::NUM,tres,τρεις
876,vier::NUM,cuatro,τέσσερα
877,vier::NUM,cuatro,τέσσερις
878,fünf::NUM,cinco,πέντε
879,sechs::NUM,seis,έξι
880,sieben::NUM,siete,εφτά
881,acht::NUM,ocho,οχτώ
882,neun::NUM,nueve,εννιά
883,zehn::NUM,diez,δέκα
884,elf::NUM,once,έντεκα
885,zwölf::NUM,doce,δώδεκα
886,zwanzig::NUM,veinte,είκοσι
887,dreißig::NUM,treinta,τριάντα
888,vierzig::NUM,cuarenta,σαράντα
889,fünfzig::NUM,cincuenta,πενήντα
890,sechzig::NUM,sesenta,εξήντα
891,siebzig::NUM,setenta,εβδομήντα
892,achtzig::NUM,ochenta,ογδόντα
893,neunzig::NUM,noventa,ενενήντα
894,hundert::NUM,cien,εκατό
895,hundert::NUM,ciento,εκατό
896,tausend::NUM,mil,χίλιοι
897,und::CNJ,y,και
898,oder::CNJ,o,ή
899,stehen::V,estar de pie,στέκομαι
900,stehen::V,estar de pie,είμαι όρθιος
901,sitzen::V,estar sentado,κάθομαι
902,liegen::V,yacer,είμαι ξαπλωμένος
903,liegen::V,estar acostado,είμαι ξαπλωμένος
904,hängen::V,pender,κρέμομαι
905,werden::V,hacerse,γίνομαι
906,passieren::V,suceder,συμβαίνω
907,beginnen::V,iniciarse,αρχίζω
908,beginnen::V,principiar,αρχίζω
909,enden::V,acabar,τελειώνω
910,enden::V,terminar,τελειώνω
911,wechseln::V,variar,αλλάζω
912,wechseln::V,alternar,αλλάζω
913,aufgehen[Sonne]::V,salir,βγαίνω
914,aufgehen[Sonne]::V,salir,ανατέλλω
915,untergehen[Sonne]::V,ponerse,δύω
916,untergehen[Sonne]::V,ponerse,βασιλεύω
917,untergehen[Sonne]::V,descender,δύω
918,untergehen[Sonne]::V,descender,βασιλεύω
919,scheinen[Sonne]::V,brillar,λάμπω
920,donnern::V,tronar,βροντώ
921,wehen::V,soplar,φυσώ
922,strömen::V,afluir,ρέω
923,strömen::V,afluir,τρέχω
924,fließen::V,fluir,ρέω
925,fließen::V,correr,ρέω
926,sich drehen::V,girar,γυρίζω
927,sich drehen::V,girar,στρέφομαι
928,schwanken::V,vacilar,ταλαντεύομαι
929,schwingen::V,oscilar,αιωρούμαι
930,schwingen::V,oscilar,ταλαντεύομαι
931,fallen::V,caer,πέφτω
932,brennen::V,arder,καίω
933,brennen::V,quemar,καίω
934,rauchen::V,humear,καπνίζω
935,rauchen::V,echar humo,καπνίζω
936,regnen::V,llover,βρέχω
937,gefrieren::V,helarse,παγώνω
938,tauen::V,deshelarse,λειώνω
939,schmelzen::V,fundirse,λειώνω
940,schmelzen::V,derretirse,λειώνω
941,trocknen::V,secarse,στεγνώνω
942,sieden::V,hervir,βράζω
943,faulen::V,pudrirse,σαπίζω
944,verfaulen::V,pudrirse,σαπίζω
945,reißen::V,romperse,σχίζω
946,versinken::V,hundirse,βουλιάζω
947,versinken::V,hundirse,βυθίζομαι
948,vergehen::V,pasar,περνώ
949,erscheinen::V,aparecer,εμφανίζομαι
950,verschwinden::V,desaparecer,χάνομαι
951,verschwinden::V,desaparecer,εξαφανίζομαι
952,sinken::V,bajar,κατεβαίνω
953,abnehmen::V,decrecer,μειώνομαι 
954,abnehmen::V,disminuir,μειώνομαι 
955,zunehmen::V,crecer,αυξάνω
956,zunehmen::V,crecer,μεγαλώνω
957,zunehmen::V,aumentar,αυξάνω
958,zunehmen::V,aumentar,μεγαλώνω
959,steigen::V,subir,ανεβαίνω
960,steigen::V,ascender,ανεβαίνω
961,wachsen::V,crecer,μεγαλώνω
962,glänzen::V,brillar,γυαλίζω
963,glänzen::V,resplandecer,γυαλίζω
964,funkeln::V,chispear,αστράφτω
965,funkeln::V,chispear,σπιθοβολώ
966,lärmen::V,hacer ruido,θορυβώ
967,läuten::V,sonar,χτυπώ 
968,läuten::V,repicar,χτυπώ 
969,klingeln::V,tocar el timbre,κουδουνίζω
970,klirren::V,tintinear,κουδουνίζω
971,brausen::V,zumbar,βουΐζω
972,rauschen::V,murmurar,βουΐζω
973,klingen::V,sonar,ηχώ
974,bellen::V,ladrar,γαυγίζω
975,heulen::V,ulular,ουρλιάζω
976,blasen::V,soplar,φυσώ
977,pfeifen::V,silbar,σφυρίζω
978,schreien::V,gritar,κραυγάζω
979,stöhnen::V,gemir,βογγώ
980,zittern::V,temblar,τρέμω
981,leben::V,vivir,ζω
982,geboren werden::V,nacer,γεννιέμαι
983,atmen::V,respirar,αναπνέω
984,trinken::V,beber,πίνω
985,essen::V,comer,τρώω
986,schlucken::V,tragar,καταπίνω
987,müde werden::V,cansarse,κουράζομαι
988,müde werden::V,fatigarse,κουράζομαι
989,einschlafen::V,dormirse,αποκοιμιέμαι
990,schlafen::V,dormir,κοιμάμαι
991,aufwachen::V,despertarse,ξυπνώ
992,aufstehen::V,levantarse,σηκώνομαι
993,sich erholen::V,reposar,ξεκουράζομαι
994,sich erholen::V,descansar,ξεκουράζομαι
995,krank werden::V,caer enfermo,αρρωσταίνω
996,krank sein::V,estar enfermo,ασθενώ
997,schmerzen::V,doler,πονώ
998,husten::V,toser,βήχω
999,genesen::V,convalecer,θεραπεύομαι
1000,genesen::V,restablecerse,θεραπεύομαι
1001,sterben::V,morir,πεθαίνω
1002,umkommen::V,perecer,πεθαίνω
1003,sich bewegen::V,moverse,κουνιέμαι
1004,sich rühren::V,rebullir,σαλεύω
1005,sich erheben::V,levantarse,επαναστατώ
1006,sich setzen::V,sentarse,κάθομαι
1007,hinfallen::V,caerse,πέφτω κάτω
1008,laufen::V,andar,τρέχω
1009,schreiten::V,proceder,βαδίζω
1010,spazierengehen::V,pasear,κάνω βόλτα
1011,spazierengehen::V,pasear,πηγαίνω περίπατο
1012,spazierengehen::V,pasearse,κάνω βόλτα
1013,spazierengehen::V,pasearse,πηγαίνω περίπατο
1014,eilen::V,correr prisa,σπεύδω
1015,sich beeilen::V,darse prisa,βιάζομαι
1016,sausen::V,correr,τρέχω γρήγορα
1017,rennen::V,correr,τρέχω
1018,springen::V,saltar,πηδώ
1019,klettern::V,trepar,σκαρφαλώνω
1020,klettern::V,escalar,σκαρφαλώνω
1021,schaukeln::V,bambolearse,κουνιέμαι
1022,kriechen::V,reptar,έρπω
1023,kriechen::V,reptar,σέρνομαι
1024,kriechen::V,arrastrarse,έρπω
1025,kriechen::V,arrastrarse,σέρνομαι
1026,schwimmen::V,nadar,κολυμπώ
1027,tauchen::V,bucear,βουτώ
1028,tauchen::V,sumergirse,βουτώ
1029,rudern::V,remar,κωπηλατώ
1030,fahren::V,ir,πηγαίνω
1031,fliegen::V,volar,πετώ
1032,gehen::V,ir,βαδίζω
1033,gehen::V,ir,πηγαίνω
1034,gehen::V,andar,βαδίζω
1035,gehen::V,andar,πηγαίνω
1036,weggehen::V,irse,φεύγω
1037,weggehen::V,marcharse,φεύγω
1038,abfahren::V,salir,ξεκινώ
1039,abfahren::V,salir,αναχωρώ
1040,abfahren::V,partir,ξεκινώ
1041,abfahren::V,partir,αναχωρώ
1042,anhalten::V,parar,σταματώ
1043,anhalten::V,pararse,σταματώ
1044,hineingehen::V,entrar,μπαίνω
1045,eintreten::V,entrar,μπαίνω
1046,eintreten::V,entrar,εισέρχομαι
1047,kommen::V,venir,έρχομαι
1048,ankommen::V,llegar,φτάνω
1049,zurückkommen::V,volver,επιστρέφω
1050,zurückkommen::V,regresar,επιστρέφω
1051,bleiben::V,quedarse,μένω
1052,warten::V,esperar,περιμένω
1053,erwarten::V,esperar,αναμένω
1054,erwarten::V,esperar,περιμένω
1055,suchen::V,buscar,ψάχνω
1056,finden::V,hallar,βρίσκω
1057,finden::V,encontrar,βρίσκω
1058,versuchen::V,intentar,προσπαθώ
1059,vorbereiten::V,preparar,προετοιμάζω
1060,lieben::V,amar,αγαπώ
1061,lieben::V,querer,αγαπώ
1062,mögen::V,querer,μου αρέσει
1063,lachen::V,reír,γελώ
1064,rühren::V,conmover,συγκινώ
1065,weinen::V,llorar,κλαίω
1066,schimpfen::V,regañar,βρίζω
1067,sich ärgern::V,enfadarse,θυμώνω
1068,sich fürchten::V,tener miedo,φοβάμαι
1069,fürchten::V,temer,φοβάμαι
1070,fürchten::V,tener miedo a,φοβάμαι
1071,fliehen::V,huir,φεύγω
1072,flüchten::V,escaparse,δραπετεύω
1073,sehen::V,ver,βλέπω
1074,anschauen::V,mirar,κοιτάζω
1075,ansehen::V,mirar,βλέπω
1076,hören::V,oír,ακούω
1077,zuhören::V,escuchar,ακούω
1078,probieren::V,probar,δοκιμάζω
1079,probieren::V,degustar,δοκιμάζω
1080,riechen::V,oler,μυρίζω
1081,riechen::V,oler,οσφραίνομαι
1082,fühlen::V,sentir,αισθάνομαι
1083,scheinen::V,parecer,φαίνομαι
1084,zu sehen sein::V,poder verse,φαίνομαι
1085,vernehmen::V,oír,ακούω
1086,vernehmen::V,oír,μαθαίνω
1087,vernehmen::V,percibir,ακούω
1088,vernehmen::V,percibir,μαθαίνω
1089,frieren::V,tener frío,κρυώνω
1090,tun::V,hacer,κάνω
1091,können::V,poder,ξέρω
1092,können::V,poder,μπορώ
1093,wollen::V,querer,θέλω
1094,anfangen::V,iniciar,αρχίζω
1095,beenden::V,acabar,τελειώνω
1096,beenden::V,terminar,τελειώνω
1097,aufhören::V,cesar,παύω
1098,gelingen::V,salir bien,πετυχαίνω
1099,geraten::V,salir,γίνομαι
1100,geraten::V,dar resultado,γίνομαι
1101,öffnen::V,abrir,ανοίγω
1102,schließen::V,cerrar,κλείνω
1103,stellen::V,poner,θέτω
1104,stellen::V,colocar,θέτω
1105,setzen::V,poner,θέτω
1106,setzen::V,colocar,θέτω
1107,legen::V,poner,θέτω
1108,berühren::V,tocar,εγγίζω
1109,verbinden::V,unir,συνδέω
1110,verbinden::V,juntar,συνδέω
1111,bedecken::V,tapar,σκεπάζω
1112,bedecken::V,cubrir,σκεπάζω
1113,aufhängen::V,colgar,κρεμώ
1114,anzünden::V,encender,ανάβω
1115,aufheben::V,recoger,σηκώνω
1116,zurücklassen::V,dejar,εγκαταλείπω
1117,verlieren::V,perder,χάνω
1118,fallen lassen::V,dejar caer,αφήνω να πέσει
1119,machen::V,hacer,κάνω
1120,machen::V,hacer,φτιάχνω
1121,herstellen::V,fabricar,κατασκευάζω
1122,bauen::V,construir,χτίζω
1123,bauen::V,construir,οικοδομώ
1124,reparieren::V,reparar,επισκευάζω
1125,reparieren::V,reparar,επιδιορθώνω
1126,verbessern::V,mejorar,βελτιώνω
1127,verbessern::V,mejorar,καλυτερεύω
1128,ändern::V,mudar,αλλάζω
1129,ändern::V,modificar,αλλάζω
1130,graben::V,cavar,σκάβω
1131,beugen::V,doblar,λυγίζω
1132,beugen::V,inclinar,λυγίζω
1133,biegen::V,doblar,κάμπτω
1134,drehen::V,volver,στρέφω
1135,drehen::V,hacer girar,στρέφω
1136,wenden::V,volver,γυρίζω
1137,umdrehen::V,revolver,γυρίζω
1138,heben::V,levantar,υψώνω
1139,heben::V,levantar,σηκώνω
1140,hochheben::V,alzar,υψώνω
1141,hochheben::V,alzar,σηκώνω
1142,ergreifen::V,coger,πιάνω
1143,ergreifen::V,coger,αρπάζω
1144,halten::V,tener,βαστώ
1145,drücken::V,apretar,πιέζω
1146,schieben::V,empujar,σπρώχνω
1147,kratzen::V,rascar,γρατσουνίζω
1148,lecken::V,lamer,γλείφω
1149,beißen::V,morder,δαγκάνω
1150,abreißen::V,arrancar,κόβω
1151,abreißen::V,arrancar,σχίζω
1152,abschneiden::V,cortar,αποκόπτω
1153,binden::V,atar,δένω
1154,stecken::V,meter,χώνω
1155,brechen::V,romper,σπάζω
1156,brechen::V,quebrar,σπάζω
1157,klopfen::V,golpear,χτυπώ
1158,klopfen::V,golpear,τινάζω
1159,hauen::V,pegar,χτυπώ
1160,kleben::V,pegar,κολλώ
1161,kleben::V,encolar,κολλώ
1162,reiben::V,frotar,τρίβω
1163,streichen::V,untar,αλείφω
1164,streichen::V,recubrir,αλείφω
1165,schleifen::V,afilar,ακονίζω
1166,schneiden::V,cortar,κόβω
1167,rütteln::V,agitar,σείω
1168,rütteln::V,agitar,τινάζω
1169,schütteln::V,agitar,σείω
1170,schütteln::V,agitar,κουνώ
1171,schütteln::V,sacudir,σείω
1172,schütteln::V,sacudir,κουνώ
1173,schwenken::V,menear,κουνώ
1174,schütten::V,verter,χύνω
1175,füllen::V,llenar,γεμίζω
1176,einwickeln::V,envolver,τυλίγω
1177,tragen::V,llevar,φέρνω
1178,schleppen::V,arrastrar,κουβαλώ
1179,ziehen::V,tirar,τραβώ
1180,aufbewahren::V,conservar,φυλάω
1181,werfen::V,echar,ρίχνω
1182,werfen::V,lanzar,ρίχνω
1183,fangen::V,coger,πιάνω
1184,packen::V,agarrar,τσακώνω
1185,verstecken::V,esconder,κρύβω
1186,teilen::V,partir,μερίζω
1187,teilen::V,dividir,μερίζω
1188,schicken::V,enviar,στέλνω
1189,bringen::V,traer,φέρνω
1190,hinzufügen::V,añadir,προσθέτω
1191,bekommen::V,obtener,προσκομίζω
1192,bekommen::V,conseguir,προσκομίζω
1193,erhalten::V,recibir,παίρνω
1194,erhalten::V,recibir,λαμβάνω
1195,nehmen::V,tomar,πιάνω
1196,nehmen::V,tomar,παίρνω
1197,wählen::V,elegir,εκλέγω
1198,auswählen::V,escoger,διαλέγω
1199,auswählen::V,seleccionar,διαλέγω
1200,bewahren::V,guardar,διατηρώ
1201,bewahren::V,preservar,διατηρώ
1202,behindern::V,estorbar,εμποδίζω
1203,behindern::V,obstaculizar,εμποδίζω
1204,verderben::V,estropear,χαλώ
1205,beschädigen::V,deteriorar,ζημιώνω
1206,zerbrechen::V,romper,σπάζω
1207,zerbrechen::V,quebrar,σπάζω
1208,zerreißen::V,desgarrar,σχίζω
1209,zerreißen::V,despedazar,σχίζω
1210,zerstören::V,destruir,καταστρέφω
1211,zerstören::V,destrozar,καταστρέφω
1212,verbrennen::V,quemar,καίω
1213,geben::V,dar,δίνω
1214,reichen::V,pasar,δίνω
1215,schenken::V,regalar,χαρίζω
1216,versprechen::V,prometer,υπόσχομαι
1217,wünschen::V,desear,εύχομαι
1218,loben::V,alabar,επαινώ
1219,küssen::V,besar,φιλώ
1220,wiegen::V,mecer,κουνώ
1221,wiegen::V,mecer,νανουρίζω
1222,zudecken::V,tapar,σκεπάζω
1223,zudecken::V,cubrir,σκεπάζω
1224,wecken::V,despertar,ξυπνώ
1225,zeigen::V,mostrar,δείχνω
1226,führen::V,guiar,οδηγώ
1227,führen::V,conducir,οδηγώ
1228,lehren::V,enseñar,διδάσκω
1229,lehren::V,instruir,διδάσκω
1230,unterrichten::V,enseñar,διδάσκω
1231,aufziehen::V,criar,ανατρέφω
1232,leiten::V,guiar,ηγούμαι
1233,leiten::V,guiar,διευθύνω
1234,leiten::V,dirigir,ηγούμαι
1235,leiten::V,dirigir,διευθύνω
1236,antreiben::V,impeler,σπρώχνω
1237,antreiben::V,impeler,παρακινώ
1238,antreiben::V,impulsar,σπρώχνω
1239,antreiben::V,impulsar,παρακινώ
1240,lassen::V,hacer,αφήνω
1241,einladen::V,invitar,προσκαλώ
1242,vereinigen::V,unir,ενώνω
1243,besuchen::V,visitar,επισκέπτομαι
1244,besuchen::V,ir a ver,επισκέπτομαι
1245,treffen::V,encontrar,συναντώ
1246,sich versammeln::V,reunirse,μαζεύομαι
1247,sich versammeln::V,congregarse,μαζεύομαι
1248,spielen::V,jugar,παίζω
1249,singen::V,cantar,τραγουδώ
1250,tanzen::V,bailar,χορεύω
1251,sich trennen::V,separarse,αποχωρίζομαι
1252,verlassen::V,dejar,εγκαταλείπω
1253,verlassen::V,abandonar,εγκαταλείπω
1254,retten::V,salvar,σώζω
1255,bewachen::V,vigilar,φρουρώ
1256,schützen::V,proteger,προστατεύω
1257,verteidigen::V,defender,υπερασπίζω
1258,sich schlagen::V,batirse,χτυπιέμαι
1259,schießen::V,tirar,πυροβολώ
1260,schießen::V,disparar,πυροβολώ
1261,siegen::V,vencer,νικώ
1262,ärgern::V,enojar,τσαντίζω
1263,ärgern::V,enfadar,τσαντίζω
1264,schlagen::V,pegar,χτυπώ
1265,schlagen::V,golpear,χτυπώ
1266,treten::V,dar una patada a,κλοτσώ
1267,stechen::V,pinchar,τρυπώ
1268,stoßen::V,empujar,ωθώ
1269,stoßen::V,empujar,σπρώχνω
1270,stehlen::V,robar,κλέβω
1271,stehlen::V,hurtar,κλέβω
1272,stören::V,molestar,διαταράσσω
1273,belästigen::V,molestar,ενοχλώ
1274,belästigen::V,importunar,ενοχλώ
1275,verbergen::V,ocultar,κρύβω
1276,verbergen::V,esconder,κρύβω
1277,täuschen::V,engañar,παραπλανώ
1278,betrügen::V,engañar,απατώ
1279,töten::V,matar,σκοτώνω
1280,töten::V,matar,θανατώνω
1281,wohnen::V,vivir,μένω
1282,wohnen::V,vivir,κατοικώ
1283,wohnen::V,habitar,μένω
1284,wohnen::V,habitar,κατοικώ
1285,arbeiten::V,trabajar,δουλεύω
1286,arbeiten::V,trabajar,εργάζομαι
1287,sammeln::V,recoger,μαζεύω
1288,sammeln::V,recoger,συλλέγω
1289,sammeln::V,coleccionar,μαζεύω
1290,sammeln::V,coleccionar,συλλέγω
1291,pflücken::V,coger,κόβω
1292,jagen::V,cazar,κυνηγώ
1293,fischen::V,pescar,ψαρεύω
1294,fassen::V,atrapar,πιάνω
1295,fassen::V,capturar,πιάνω
1296,hüten::V,guardar,φυλάγω
1297,hüten::V,guardar,προσέχω
1298,treiben::V,aballar,οδηγώ
1299,anbinden::V,atar,δένω
1300,füttern::V,echar de comer,ταΐζω
1301,melken::V,ordeñar,αρμέγω
1302,hacken::V,picar,κόβω
1303,hacken::V,cortar,κόβω
1304,gießen::V,regar,ποτίζω
1305,reifen::V,madurar,ωριμάζω
1306,zubereiten::V,preparar,ετοιμάζω
1307,kochen::V,cocer,βράζω
1308,kochen::V,guisar,βράζω
1309,backen::V,hornear,ψήνω
1310,backen::V,cocer al horno,ψήνω
1311,braten::V,asar,τηγανίζω
1312,braten::V,freír,τηγανίζω
1313,umrühren::V,remover,ανακατεύω
1314,stricken::V,hacer punto,πλέκω
1315,stricken::V,hacer calceta,πλέκω
1316,nähen::V,coser,ράβω
1317,färben::V,teñir,βάφω
1318,färben::V,teñir,χρωματίζω
1319,färben::V,colorear,βάφω
1320,färben::V,colorear,χρωματίζω
1321,reinigen::V,limpiar,καθαρίζω
1322,waschen::V,lavar,πλένω
1323,abwischen::V,fregar,σφουγγίζω
1324,abwischen::V,limpiar,σφουγγίζω
1325,spülen::V,aclarar,ξεπλένω
1326,spülen::V,enjuagar,ξεπλένω
1327,fegen::V,barrer,σκουπίζω
1328,fegen::V,pasar la escoba,σκουπίζω
1329,kehren::V,barrer,σκουπίζω
1330,baden::V,bañarse,κάνω μπάνιο
1331,sich waschen::V,lavarse,πλένομαι
1332,ausziehen::V,quitar,βγάζω
1333,ausziehen::V,quitarse,βγάζω
1334,anziehen::V,ponerse,φορώ
1335,sich anziehen::V,vestirse,ντύνομαι
1336,kämmen::V,peinar,χτενίζω
1337,schmücken::V,adornar,στολίζω
1338,sagen::V,decir,λέω
1339,sprechen::V,hablar,μιλώ
1340,reden::V,hablar,μιλώ
1341,reden::V,hablar,κουβεντιάζω
1342,reden::V,conversar,μιλώ
1343,reden::V,conversar,κουβεντιάζω
1344,sich unterhalten::V,charlar,συνομιλώ
1345,sich unterhalten::V,charlar,κουβεντιάζω
1346,sich unterhalten::V,conversar,συνομιλώ
1347,sich unterhalten::V,conversar,κουβεντιάζω
1348,fragen::V,preguntar,ρωτώ
1349,bitten::V,rogar,ζητώ
1350,bitten::V,rogar,παρακαλώ
1351,erzählen::V,contar,διηγούμαι
1352,mitteilen::V,comunicar,πληροφορώ
1353,mitteilen::V,participar,πληροφορώ
1354,nennen::V,llamar,ονομάζω
1355,nennen::V,nombrar,ονομάζω
1356,rufen::V,llamar,φωνάζω
1357,prahlen::V,jactarse,καυχιέμαι
1358,übersetzen::V,traducir,μεταφράζω
1359,denken::V,pensar,σκέφτομαι
1360,glauben::V,creer,πιστεύω
1361,bemerken::V,notar,παρατηρώ
1362,erkennen::V,reconocer,αναγνωρίζω
1363,begreifen::V,concebir,καταλαβαίνω
1364,verstehen::V,entender,ακούω
1365,verstehen::V,comprender,ακούω
1366,lernen::V,aprender,μαθαίνω
1367,wissen::V,saber,ξέρω
1368,sich erinnern an::V,recordar,θυμάμαι
1369,sich erinnern an::V,acordarse de,θυμάμαι
1370,vergessen::V,olvidar,ξεχνώ
1371,messen::V,medir,μετρώ
1372,zählen::V,contar,μετρώ
1373,rechnen::V,contar,λογαριάζω
1374,rechnen::V,calcular,λογαριάζω
1375,lesen::V,leer,διαβάζω
1376,malen::V,pintar,ζωγραφίζω
1377,zeichnen::V,dibujar,σχεδιάζω
1378,schreiben::V,escribir,γράφω
1379,besitzen::V,poseer,κατέχω
1380,kaufen::V,comprar,αγοράζω
1381,verkaufen::V,vender,πουλώ
1382,bezahlen::V,pagar,πληρώνω
1383,zahlen::V,pagar,πληρώνω
1384,beherrschen::V,dominar,κυριαρχώ
1385,ertragen::V,soportar,βαστώ
1386,ertragen::V,soportar,αντέχω
