,Concept_ID,hy,sk
759,reich::A,հարուստ,bohatý
760,bekannt::A,ծանոթ,známy
761,berühmt::A,հայտնի,slávny
762,berühmt::A,հայտնի,povestný
763,berühmt::A,հռչակավոր,slávny
764,berühmt::A,հռչակավոր,povestný
765,fremd::A,օտար,cudzí
766,verschieden::A,տարբեր,rôzny
767,verschieden::A,տարբեր,rozličný
768,nah::A,մոտ,blízky
769,nah::A,մերձ,blízky
770,fern::A,հեռավոր,ďaleký
771,linker::A,ձախ,ľavý
772,rechter::A,աջ,pravý
773,anderer::A,այլ,iný
774,anderer::A,այլ,druhý
775,anderer::A,ուրիշ,iný
776,anderer::A,ուրիշ,druhý
777,erster::A,առաջին,prvý
778,zweiter::A,երկրորդ,druhý
779,dritter::A,երրորդ,tretí
780,letzter::A,վերջին,ostatný
781,letzter::A,վերջին,posledný
782,allein::ADV,միայնակ,sám
783,auf einmal::ADV,միասնաբար,zároveň
784,zusammen::ADV,միասին,spolu
785,zusammen::ADV,միասին,spoločne
786,zusammen::ADV,իրար հետ,spolu
787,zusammen::ADV,իրար հետ,spoločne
788,lange::ADV,երկար ժամանակ,dlho
789,plötzlich::ADV,հանկարծ,náhle
790,sofort::ADV,իսկույն,hneď
791,sofort::ADV,իսկույն,ihneď
792,später::ADV,ավելի ուշ,neskoršie
793,später::ADV,հետո,neskoršie
794,jetzt::ADV,այժմ,teraz
795,heute::ADV,այսօր,dnes
796,morgen::ADV,վաղը,zajtra
797,bald::ADV,շուտով,skoro
798,dann::ADV,ապա,nato
799,dann::ADV,ապա,potom
800,dann::ADV,հետո,nato
801,dann::ADV,հետո,potom
802,gestern::ADV,երեկ,včera
803,einst::ADV,հին ատեն,kedysi
804,einst::ADV,հին ատեն,niekedy
805,damals::ADV,ատէնին,vtedy
806,danach::ADV,ապա,potom
807,danach::ADV,ապա,podľa toho
808,danach::ADV,այն ժամանակ,potom
809,danach::ADV,այն ժամանակ,podľa toho
810,vorher::ADV,առաջ,napred
811,vorher::ADV,առաջ,predtým
812,zuerst::ADV,նախ,najprv
813,einmal::ADV,մի անգամ,raz
814,einmal::ADV,մի անգամ,jedenkrát
815,manchmal::ADV,երբեմն,občas
816,manchmal::ADV,երբեմն,niekedy
817,oft::ADV,հաճախ,často
818,immer::ADV,միշտ,vždy
819,immer::ADV,միշտ,ustavične
820,niemals::ADV,երբեք,nikdy
821,hier::ADV,այստեղ,tu
822,hierhin::ADV,այստեղ,sem
823,hierhin::ADV,այստեղ,tade
824,von hier::ADV,այդտեղից,odtiaľto
825,dort::ADV,այնտեղ,tam
826,dorthin::ADV,այնտեղ,ta
827,dorthin::ADV,այնտեղ,tam
828,geradeaus::ADV,ուղիղ,rovno
829,geradeaus::ADV,ուղիղ,priamo
830,vorwärts::ADV,առաջ,napred
831,rückwärts::ADV,դեպի ետ,nazad
832,zurück::ADV,ետ,späť
833,zurück::ADV,ետ,naspäť
834,unten::ADV,ներքեւում,dolu
835,unten::ADV,ներքեւում,naspodku
836,hinab::ADV,ներքեւ,dolu
837,oben::ADV,վերեւում,hore
838,oben::ADV,վերեւում,navrchu
839,hinauf::ADV,վերեւ,hore
840,hinauf::ADV,վերեւ,navrch
841,überall::ADV,ամենուր,všade
842,nicht::ADV,չէ,nie
843,ein wenig::ADV,մի քիչ,trocha
844,kaum::ADV,հազիվ,ledva
845,sehr::ADV,շատ,veľmi
846,so::ADV,այդպես,tak
847,so::ADV,այդպես,takto
848,noch::ADV,դեռ,ešte
849,nur::ADV,միայն,len
850,schon::ADV,արդեն,už
851,wieder::ADV,նորից,zasa
852,wieder::ADV,դարձյալ,zasa
853,vergebens::ADV,իզուր,márne
854,vergebens::ADV,իզուր,nadarmo
855,vor::PRP,դիմացը,pred
856,hinter::PRP,ետեւը,za
857,unter::PRP,տակ,pod
858,durch::PRP,միջով,cez
859,neben::PRP,քովը,pri
860,neben::PRP,քովը,vedľa
861,zwischen::PRP,միջեւ,medzi
862,wegen::PRP,պատճառով,pre
863,wegen::PRP,պատճառով,kvôli
864,wegen::PRP,շնորհից,pre
865,wegen::PRP,շնորհից,kvôli
866,dies::PRN,սա,to
867,dies::PRN,սա,táto
868,dies::PRN,այս,to
869,dies::PRN,այս,táto
870,das::PRN,դա,to
871,das::PRN,այդ,to
872,alles::PRN,ամեն ինչ,všetko
873,ich::PRN,ես,ja
874,du::PRN,դու,ty
875,er::PRN,նա,on
876,wir::PRN,մենք,my
877,ihr::PRN,դուք,vy
878,sie::PRN,նրանք,oni
879,was::FPRN,ինչ,čo
880,wer::FPRN,ով,kto
881,wo::FADV,ուր,kde
882,wo::FADV,որտեղ,kde
883,wohin::FADV,դեպի ուր,kam
884,wie::FADV,ինչպես,ako
885,warum::FADV,ինչու,prečo
886,wieviel::FNUM,որչափ,koľko
887,eins::NUM,մեկ,jeden
888,zwei::NUM,երկու,dva
889,drei::NUM,երեք,tri
890,vier::NUM,չորս,štyri
891,fünf::NUM,հինգ,päť
892,sechs::NUM,վեց,šesť
893,sieben::NUM,յոթ,sedem
894,acht::NUM,ութ,osem
895,neun::NUM,ինը,deväť
896,zehn::NUM,տասը,desať
897,elf::NUM,տասնմեկ,jedenásť
898,zwölf::NUM,տասներկու,dvanásť
899,zwanzig::NUM,քսան,dvadsať
900,dreißig::NUM,երեսուն,tridsať
901,vierzig::NUM,քառասուն,štyridsať
902,fünfzig::NUM,հիսուն,päťdesiat
903,sechzig::NUM,վաթսուն,šesťdesiat
904,siebzig::NUM,յոթանասուն,sedemdesiat
905,achtzig::NUM,ութսուն,osemdesiat
906,neunzig::NUM,իննսուն,deväťdesiat
907,hundert::NUM,հարյուր,sto
908,tausend::NUM,հազար,tisíc
909,und::CNJ,ու,i
910,oder::CNJ,կամ,alebo
911,stehen::V,կանգնել,stáť
912,sitzen::V,նստել,sedieť
913,liegen::V,ստել,ležať
914,hängen::V,կախվել,visieť
915,werden::V,դառնալ,stať sa
916,passieren::V,պատահել,stať sa
917,beginnen::V,սկսվել,začať sa
918,enden::V,վերջանալ,končiť sa
919,wechseln::V,փոխվել,meniť sa
920,aufgehen[Sonne]::V,բարձրանալ,vychádzať
921,aufgehen[Sonne]::V,ելնել ,vychádzať
922,untergehen[Sonne]::V,մտնել,zapadnúť
923,scheinen[Sonne]::V,շողալ,svietiť
924,scheinen[Sonne]::V,փայլել,svietiť
925,donnern::V,որոտալ,hrmieť
926,wehen::V,փչել,viať
927,strömen::V,հոսել,prúdiť
928,fließen::V,հոսել,tiecť
929,sich drehen::V,պտտվել,točiť sa
930,sich drehen::V,պտտվել,krútiť sa
931,schwanken::V,տատանվել,kolísať
932,schwanken::V,տատանվել,klátiť sa
933,schwingen::V,ճոճվել,kývať sa
934,schwingen::V,ճոճվել,chvieť sa
935,fallen::V,ընկնել,padať
936,brennen::V,այրվել,páliť
937,brennen::V,այրվել,horieť
938,rauchen::V,ծխել,dymiť sa
939,regnen::V,անձրեւ գալ,pršať
940,gefrieren::V,սառչել,zamrznút
941,tauen::V,լկիլ,taviť sa
942,schmelzen::V,հալիլ,taviť sa
943,trocknen::V,չորանալ,schnúť
944,sieden::V,եռալ,vrieť
945,faulen::V,փտել,hniť
946,verfaulen::V,նեխել,zhniť
947,reißen::V,պատռվել,pretrhnúť sa
948,reißen::V,ճղվել,pretrhnúť sa
949,versinken::V,սուզվել,zapadnúť
950,versinken::V,սուզվել,potopiť sa
951,vergehen::V,անցնել ,plynúť
952,erscheinen::V,հայտնվել,objaviť sa
953,erscheinen::V,երեւալ,objaviť sa
954,verschwinden::V,անհետանալ,zmiznúť
955,sinken::V,ընկնել,klesať
956,abnehmen::V,փոքրանալ,ubúdať
957,zunehmen::V,մեծանալ,pribúdať
958,steigen::V,բարձրանալ,stúpať
959,wachsen::V,աճել,rásť
960,glänzen::V,նշուլել,jagať sa
961,glänzen::V,նշուլել,lesknúť sa
962,glänzen::V,փայլիլ,jagať sa
963,glänzen::V,փայլիլ,lesknúť sa
964,funkeln::V,փայլատակել,iskriť sa
965,lärmen::V,աղմուկ հանել,lomoziť
966,läuten::V,զնգալ,cengať
967,klingeln::V,զնգալ,zvoniť
968,klirren::V,զնգզնգալ,rinčať
969,brausen::V,մոլեգնել,hučať
970,rauschen::V,սոսափել,šumieť
971,klingen::V,հնչել,znieť
972,klingen::V,հնչել,zvoniť
973,bellen::V,հաչել,štekať
974,bellen::V,հաչել,brechať
975,heulen::V,ոռնալ ,vyť
976,blasen::V,փչել ,duť
977,blasen::V,փչել ,fúkať
978,pfeifen::V,սուլել,pískať
979,pfeifen::V,սուլել,hvízdať
980,schreien::V,գոռալ ,kričať
981,stöhnen::V,տնքալ,stenať
982,zittern::V,դողալ,triasť sa
983,leben::V,ապրել,žiť
984,geboren werden::V,ծնվել,narodiť sa
985,atmen::V,շնչել,dýchať
986,trinken::V,խմել,piť
987,essen::V,ուտել,jesť
988,schlucken::V,կլանել,zhltnuť
989,schlucken::V,կուլ տալ,zhltnuť
990,müde werden::V,հոգնել,unaviť sa
991,einschlafen::V,քուն մտնել,usnúť
992,einschlafen::V,քուն մտնել,zaspať
993,schlafen::V,քնել,spať
994,aufwachen::V,արթննալ,zobudiť sa
995,aufstehen::V,ելլել,vstať
996,sich erholen::V,հանգստանալ,zotavovať sa
997,sich erholen::V,հանգստանալ,oddýchovať si
998,krank werden::V,հիւանդանալ,ochorieť
999,krank sein::V,հիվանդ լինել,chorieť
1000,krank sein::V,հիվանդ լինել,byť chorý
1001,schmerzen::V,ցավել,bolieť
1002,husten::V,հազալ,kašľať
1003,genesen::V,ապաքինվել,uzdraviť sa
1004,sterben::V,մեռնել,umrieť
1005,sterben::V,մեռնել,zomrieť
1006,sterben::V,վախճանվել,umrieť
1007,sterben::V,վախճանվել,zomrieť
1008,umkommen::V,կործանվել,zahynúť
1009,sich bewegen::V,ընթանալ,pohybovať sa
1010,sich rühren::V,շարժվել,hnúť sa
1011,sich erheben::V,կանգնել,zdvihnúť sa
1012,sich erheben::V,վեր կենալ,zdvihnúť sa
1013,sich setzen::V,նստել,sadnúť si
1014,hinfallen::V,ընկնել,spadnúť
1015,laufen::V,քայլել,bežať
1016,schreiten::V,ճեմել,kráčať
1017,spazierengehen::V,շրջագայել,prechádzať sa
1018,eilen::V,շտապել,súriť
1019,sich beeilen::V,շտապել ,ponáhľať sa
1020,sausen::V,սլանալ,hučať
1021,rennen::V,վազել,bežať
1022,springen::V,ցատկել,skákať
1023,klettern::V,մագլցել,liezť
1024,schaukeln::V,ճոճվել,húpať
1025,schaukeln::V,ճոճվել,hojdať
1026,schaukeln::V,օրորվել,húpať
1027,schaukeln::V,օրորվել,hojdať
1028,kriechen::V,սողալ,liezť
1029,kriechen::V,սողալ,plaziť sa
1030,schwimmen::V,լողալ,plávať
1031,tauchen::V,սուզվել,ponoriť sa
1032,rudern::V,թիավարել,veslovať
1033,fahren::V,ընթանալ,ísť
1034,fahren::V,ընթանալ,jazdiť
1035,fliegen::V,թռչել,letieť
1036,gehen::V,գնալ,ísť
1037,weggehen::V,հեռանալ,odísť
1038,weggehen::V,հեռանալ,odchádzať
1039,abfahren::V,ճանապարհվել,odcestovať
1040,anhalten::V,կանգնել,zadržať sa
1041,anhalten::V,կանգնել,zastaviť sa
1042,hineingehen::V,մտնել,vchádzať
1043,eintreten::V,մտնել,vojsť
1044,eintreten::V,մտնել,vstúpiť
1045,kommen::V,գալ,prísť
1046,ankommen::V,ժամանել,prísť
1047,ankommen::V,ժամանել,doraziť
1048,zurückkommen::V,վերադառնալ,vrátiť sa
1049,bleiben::V,մնալ,ostať
1050,bleiben::V,մնալ,zostať
1051,warten::V,սպասել,čakať
1052,erwarten::V,սպասել,očakávať
1053,suchen::V,որոնել,hľadať
1054,finden::V,գտնել,nájsť
1055,versuchen::V,փորձել,skúsiť
1056,versuchen::V,փորձել,pokúsiť sa
1057,vorbereiten::V,պատրաստել,pripraviť
1058,lieben::V,սիրել,ľúbiť
1059,lieben::V,սիրել,milovať
1060,mögen::V,հավանել,mať rád
1061,mögen::V,սիրել,mať rád
1062,lachen::V,ծիծաղել,smiať sa
1063,rühren::V,հուզել,dojať
1064,weinen::V,լալ,plakať
1065,schimpfen::V,տրտնջալ,nadávať
1066,schimpfen::V,քրթմնջել,nadávať
1067,sich ärgern::V,զայրանալ,hnevať sa
1068,sich ärgern::V,զայրանալ,zlostiť sa
1069,sich fürchten::V,վախնալ,báť sa
1070,fürchten::V,վախենալ,báť sa
1071,fliehen::V,փախչել,utekať
1072,flüchten::V,փախչել,utiecť
1073,sehen::V,տեսնել,vidieť
1074,anschauen::V,դիտել,pozrieť sa na
1075,ansehen::V,նայել,pozrieť
1076,hören::V,լսել,počúvať
1077,zuhören::V,ունկնդրել,počúvať
1078,probieren::V,համը տեսել,ochutnať
1079,riechen::V,հոտ առնել,ňuchať
1080,fühlen::V,զգալ,cítiť
1081,fühlen::V,զգալ,pociťovať
1082,scheinen::V,երեւալ,zdať sa
1083,zu sehen sein::V,երեւալ,byť vidieť
1084,vernehmen::V,իմանալ ,počuť
1085,frieren::V,մրսել,mrznúť
1086,frieren::V,մրսել,oziabať
1087,tun::V,անել,robiť
1088,können::V,կարողանալ,môcť
1089,wollen::V,ուզել,chcieť
1090,wollen::V,ցանկանալ,chcieť
1091,anfangen::V,սկսել,začať
1092,beenden::V,վերջացնել,skončiť
1093,aufhören::V,դադարել,prestať
1094,gelingen::V,հաջողվել,podariť sa
1095,gelingen::V,գլուխ գալ,podariť sa
1096,geraten::V,ստացվել,dariť sa
1097,öffnen::V,բաց անել,otvoriť
1098,schließen::V,փակել ,zavrieť
1099,stellen::V,դնել,postaviť
1100,setzen::V,նստեցնել,posadiť
1101,legen::V,դնել,klásť
1102,legen::V,դնել,položiť
1103,berühren::V,դիպչել,dotykať sa
1104,berühren::V,շոշափել,dotykať sa
1105,verbinden::V,շաղկապել,spojiť
1106,bedecken::V,ծածկել,pokryť
1107,aufhängen::V,կախել,zavesiť
1108,anzünden::V,վառել,zapáliť
1109,aufheben::V,վերցնել,zdvihnúť
1110,zurücklassen::V,թողնել,zanechať
1111,verlieren::V,կորցնել,stratiť
1112,fallen lassen::V,գցել,pustiť
1113,machen::V,անել,robiť
1114,herstellen::V,արտադրել,vyrobiť
1115,bauen::V,կառուցել,stavať
1116,bauen::V,կառուցել,budovať
1117,reparieren::V,նորոգել,opraviť
1118,verbessern::V,բարելավել,zlepšiť
1119,ändern::V,փոխել,zmeniť
1120,ändern::V,փոխել,preinačiť
1121,graben::V,փորել,ryť
1122,graben::V,փորել,kopať
1123,beugen::V,ծռել,ohnúť
1124,biegen::V,թեքել,ohnúť
1125,drehen::V,ոլորել,točiť
1126,drehen::V,ոլորել,krútiť
1127,wenden::V,պտտել,obrátiť
1128,wenden::V,պտտել,prevrátiť
1129,umdrehen::V,շրջել,otočiť
1130,umdrehen::V,շրջել,obrátiť
1131,heben::V,բարձրացնել,dvíhať
1132,heben::V,բարձրացնել,povzniesť
1133,hochheben::V,բարձրացնել,zdvihnúť
1134,ergreifen::V,վարակվել,uchopiť sa
1135,halten::V,բռնել,držať
1136,drücken::V,ճնշել,tisnúť
1137,schieben::V,հրել,posunovať
1138,kratzen::V,քերել,škrabať
1139,lecken::V,լիզել,lízať
1140,beißen::V,կծել,kúsať
1141,abreißen::V,պոկել,odtrhnúť
1142,abschneiden::V,կտրել ,odrezať
1143,abschneiden::V,կտրել ,odkrojiť
1144,binden::V,կապել,zaviazať
1145,binden::V,կապել,priviazať
1146,stecken::V,խրել,strčiť
1147,brechen::V,կոտրել ,zlomiť
1148,klopfen::V,թակել,tĺcť
1149,klopfen::V,թակել,klopať
1150,hauen::V,ծեծել,nabiť
1151,kleben::V,կպցնել,lepiť
1152,kleben::V,կպցնել,nalepiť
1153,reiben::V,շփել,trieť
1154,streichen::V,վրան քսել,namazať
1155,schleifen::V,սրել ,ostríť
1156,schneiden::V,կտրել,rezať
1157,schneiden::V,կտրել,strihať
1158,rütteln::V,ցնցել,triasť
1159,rütteln::V,ցնցել,lomcovať
1160,schütteln::V,թափահարել,triasť
1161,schütteln::V,թափահարել,potriasť
1162,schwenken::V,ճոճել,mávať
1163,schütten::V,լցնել,sypať
1164,füllen::V,լիքը լցնել,plniť
1165,einwickeln::V,փաթաթել,zabaliť
1166,tragen::V,կրել,niesť
1167,tragen::V,տանել,niesť
1168,schleppen::V,քաշել,vliecť
1169,ziehen::V,ձգել,ťahať
1170,ziehen::V,քաշել,ťahať
1171,aufbewahren::V,պահել ,uložiť
1172,aufbewahren::V,պահել ,uschovať
1173,werfen::V,նետել,hodiť
1174,werfen::V,նետել,vrhnúť
1175,packen::V,հափշտակել,baliť
1176,packen::V,հափշտակել,chytiť
1177,verstecken::V,ծածկել,skryť
1178,verstecken::V,ծածկել,schovať
1179,teilen::V,բաժանել,podeliť
1180,teilen::V,բաժանել,rozdeliť
1181,schicken::V,ուղարկել,posielať
1182,bringen::V,բերել,priniesť
1183,hinzufügen::V,ավելացնել,pripojiť
1184,bekommen::V,հայթայթել,dostať
1185,erhalten::V,ստանալ,prijať
1186,nehmen::V,վերցնել,vziať
1187,wählen::V,ընտրել,voliť
1188,auswählen::V,գերադասել,vybrať
1189,auswählen::V,գերադասել,vyvoliť
1190,bewahren::V,պահպանել,zachovať
1191,behindern::V,խոչընդոտել,zavadzať
1192,behindern::V,խոչընդոտել,byť v ceste
1193,verderben::V,փչացնել,skaziť
1194,beschädigen::V,վնասել,ublížiť
1195,beschädigen::V,վնասել,poškodiť
1196,zerbrechen::V,ջարդել,rozbiť
1197,zerbrechen::V,ջարդել,prelomiť
1198,zerbrechen::V,կոտրել,rozbiť
1199,zerbrechen::V,կոտրել,prelomiť
1200,zerreißen::V,պատռել,pretrhnúť
1201,zerstören::V,քանդել,zničiť
1202,verbrennen::V,այրել,spáliť
1203,geben::V,տալ,dať
1204,reichen::V,հանձնել,podať
1205,schenken::V,նվիրել,darovať
1206,versprechen::V,խոստանալ,sľúbiť
1207,wünschen::V,մաղթել,želať
1208,loben::V,գովել,chváliť
1209,küssen::V,համբուրել,bozkať
1210,wiegen::V,օրորել,kolísať
1211,zudecken::V,վրան գցել,prikryť
1212,wecken::V,զարթնեցնել,zobudiť
1213,zeigen::V,ցույց տալ,ukázať
1214,führen::V,ուղեկցել,viesť
1215,lehren::V,սովորեցնել,učiť
1216,unterrichten::V,ավանդել,vyučovať
1217,aufziehen::V,դաստիարակել,vychovať
1218,leiten::V,ղեկավարել,viesť
1219,leiten::V,կառավարել,viesť
1220,antreiben::V,շտապեցնել,popudiť
1221,lassen::V,ստիպել,dať
1222,einladen::V,հրավիրել,pozvať
1223,einladen::V,հրավիրել,povolať
1224,vereinigen::V,միացնել,spojiť
1225,vereinigen::V,միացնել,zjednotiť
1226,besuchen::V,այցելել,navštíviť
1227,treffen::V,հանդիպել,stretnúť
1228,sich versammeln::V,հավաքվել,zhromaždiť sa
1229,spielen::V,խաղալ,hrať
1230,singen::V,երգել,spievať
1231,tanzen::V,պարել,tancovať
1232,sich trennen::V,ցրվել,rozísť sa
1233,verlassen::V,լքել,opustiť
1234,retten::V,փրկել,zachrániť
1235,bewachen::V,պահել,strážiť
1236,schützen::V,պաշտպանել,chrániť
1237,verteidigen::V,պաշտպանել,brániť
1238,sich schlagen::V,կռվել,biť sa
1239,schießen::V,կրակել,streliť
1240,schießen::V,կրակել,strieľať
1241,siegen::V,հաղթել,zvíťaziť
1242,ärgern::V,ձանձրացնել,hnevať
1243,ärgern::V,ձանձրացնել,zlostiť
1244,schlagen::V,խփել,biť
1245,schlagen::V,խփել,udrieť
1246,treten::V,քացի տալ,kopnúť
1247,stechen::V,խայթել,bodnúť
1248,stechen::V,խայթել,pichnúť
1249,stoßen::V,մղել,udrieť
1250,stehlen::V,գողանալ,kradnúť
1251,stören::V,խանգարել,vyrušiť
1252,belästigen::V,անհանգստացնել,obťažovať
1253,verbergen::V,թաքցնել,skryť
1254,täuschen::V,խաբել,sklamať
1255,betrügen::V,խաբել,klamať
1256,betrügen::V,խաբել,podvádzať
1257,töten::V,սպանել ,zabiť
1258,töten::V,սպանել ,usmrtiť
1259,wohnen::V,բնակվել,bývať
1260,arbeiten::V,աշխատել,pracovať
1261,sammeln::V,հավաքել,zbierať
1262,pflücken::V,քաղել,trhať
1263,pflücken::V,քաղել,oberať
1264,jagen::V,որս անել,poľovať
1265,fischen::V,ձուկ բռնել,loviť ryby
1266,fischen::V,ձուկ բռնել,chytať ryby
1267,fassen::V,բռնել,uloviť
1268,hüten::V,արածեցնել,pásť
1269,treiben::V,հովուել,hnať
1270,anbinden::V,չուանել,priviazať
1271,füttern::V,կերակրել,kŕmiť
1272,melken::V,կթել,dojiť
1273,hacken::V,կոտորել,seknúť
1274,gießen::V,ջրել,polievať
1275,reifen::V,հասունանալ ,dozrieť
1276,zubereiten::V,պատրաստել,pripraviť
1277,kochen::V,եփել,variť
1278,backen::V,թխել,piecť
1279,backen::V,թխել,smažiť
1280,braten::V,տապակել,piecť
1281,braten::V,տապակել,pražiť
1282,umrühren::V,խառնել,pomiešať
1283,stricken::V,գործել,pliesť
1284,nähen::V,կարել,šiť
1285,färben::V,ներկել,zafarbiť
1286,reinigen::V,մաքրել,čistiť
1287,waschen::V,լվանալ,myť
1288,abwischen::V,սրբել,utrieť
1289,spülen::V,ողողել,vyplachovať
1290,spülen::V,պարզաջրել,vyplachovať
1291,fegen::V,ավլել,zametať
1292,kehren::V,ավլել,zametať
1293,baden::V,լողանալ,kúpať sa
1294,sich waschen::V,լվացվել,umývať sa
1295,ausziehen::V,հանել,zobliecť
1296,anziehen::V,հագնել,obliecť
1297,sich anziehen::V,հագնվել,obliecť sa
1298,kämmen::V,սանրել,česať
1299,schmücken::V,զարդարել,ozdobiť
1300,sagen::V,ասել,povedať
1301,sprechen::V,խոսել,hovoriť
1302,reden::V,զրուցել,rozprávať
1303,sich unterhalten::V,խոսակցել,rozprávať sa
1304,fragen::V,հարցնել,spýtať sa
1305,bitten::V,խնդրել,prosiť
1306,erzählen::V,պատմել,rozprávať
1307,mitteilen::V,հաղորդել,oznámiť
1308,nennen::V,անվանել,nazvať
1309,nennen::V,անվանել,menovať
1310,rufen::V,կանչել,volať
1311,rufen::V,կանչել,zavolať
1312,prahlen::V,պարծենալ,vystatovať sa
1313,übersetzen::V,թարգմանել,preložiť
1314,denken::V,մտածել,myslieť
1315,glauben::V,հավատալ,veriť
1316,bemerken::V,նկատել,podotknuť
1317,bemerken::V,նկատել,spozorovať
1318,erkennen::V,ճանաչել,poznať
1319,begreifen::V,հասկանալ,pochopiť
1320,begreifen::V,հասկանալ,porozumieť
1321,verstehen::V,ըմբռնել,rozumieť
1322,lernen::V,սովորել,učiť sa
1323,wissen::V,իմանալ,vedieť
1324,sich erinnern an::V,հիշել,pamätať si na
1325,sich erinnern an::V,մտաբերել,pamätať si na
1326,vergessen::V,մոռանալ,zabudnuť
1327,messen::V,չափել,merať
1328,zählen::V,թվել,počítať
1329,zählen::V,հաշվել,počítať
1330,rechnen::V,հաշվել,rátať
1331,rechnen::V,հաշվել,počítať
1332,rechnen::V,հաշվարկել,rátať
1333,rechnen::V,հաշվարկել,počítať
1334,lesen::V,կարդալ,čítať
1335,malen::V,նկարել,maľovať
1336,zeichnen::V,գծել,kresliť
1337,schreiben::V,գրել,písať
1338,besitzen::V,ունենալ,mať
1339,besitzen::V,ունենալ,vlastniť
1340,besitzen::V,տեր լինել,mať
1341,besitzen::V,տեր լինել,vlastniť
1342,kaufen::V,գնել,kúpiť
1343,verkaufen::V,վաճառել,predať
1344,bezahlen::V,վճարել,zaplatiť
1345,zahlen::V,վճարել,platiť
1346,beherrschen::V,ղեկավարել,ovládať
1347,ertragen::V,դիմանալ,znášať
1348,ertragen::V,դիմանալ,vydržať
1349,Horn::N,,roh
1350,fangen::V,,chytať
