,Concept_ID,ru,ru
853,anschauen::V,посмотреть,посмотреть
854,ansehen::V,смотреть,смотреть
855,hören::V,слышать,слышать
856,zuhören::V,слушать,слушать
857,probieren::V,пробовать,пробовать
858,riechen::V,нюхать,нюхать
859,fühlen::V,чувствовать,чувствовать
860,scheinen::V,казаться,казаться
861,zu sehen sein::V,виднеться,виднеться
862,vernehmen::V,услышать,услышать
863,frieren::V,мерзнуть,мерзнуть
864,tun::V,делать,делать
865,können::V,мочь,мочь
866,können::V,мочь,уметь
867,können::V,уметь,мочь
868,können::V,уметь,уметь
869,wollen::V,хотеть,хотеть
870,anfangen::V,начать,начать
871,beenden::V,закончить,закончить
872,aufhören::V,перестать,перестать
873,gelingen::V,удаться,удаться
874,geraten::V,оказаться,оказаться
875,öffnen::V,открыть,открыть
876,schließen::V,закрыть,закрыть
877,stellen::V,поставить,поставить
878,setzen::V,посадить,посадить
879,legen::V,класть,класть
880,berühren::V,трогать,трогать
881,verbinden::V,связать,связать
882,bedecken::V,покрыть,покрыть
883,aufhängen::V,повесить,повесить
884,anzünden::V,зажечь,зажечь
885,aufheben::V,поднять,поднять
886,zurücklassen::V,оставить,оставить
887,verlieren::V,потерять,потерять
888,fallen lassen::V,уронить,уронить
889,machen::V,сделать,сделать
890,herstellen::V,изготовить,изготовить
891,bauen::V,строить,строить
892,reparieren::V,чинить,чинить
893,verbessern::V,улучшить,улучшить
894,ändern::V,изменить,изменить
895,graben::V,копать,копать
896,beugen::V,согнуть,согнуть
897,biegen::V,погнуть,погнуть
898,drehen::V,вертеть,вертеть
899,wenden::V,повернуть,повернуть
900,umdrehen::V,перевернуть,перевернуть
901,heben::V,поднимать,поднимать
902,hochheben::V,поднять,поднять
903,ergreifen::V,схватить,схватить
904,halten::V,держать,держать
905,drücken::V,нажимать,нажимать
906,schieben::V,толкать,толкать
907,kratzen::V,скрести,скрести
908,lecken::V,лизать,лизать
909,beißen::V,кусать,кусать
910,abreißen::V,оторвать,оторвать
911,abschneiden::V,отрезать,отрезать
912,binden::V,вязать,вязать
913,stecken::V,воткнуть,воткнуть
914,brechen::V,сломать,сломать
915,klopfen::V,стучать,стучать
916,hauen::V,бить,бить
917,kleben::V,клеить,клеить
918,reiben::V,тереть,тереть
919,streichen::V,намазать,намазать
920,schleifen::V,точить,точить
921,schneiden::V,резать,резать
922,rütteln::V,шатать,шатать
923,schütteln::V,трясти,трясти
924,schwenken::V,махать,махать
925,schütten::V,налить,налить
926,füllen::V,наполнить,наполнить
927,einwickeln::V,завернуть,завернуть
928,tragen::V,нести,нести
929,schleppen::V,тащить,тащить
930,ziehen::V,тянуть,тянуть
931,aufbewahren::V,хранить,хранить
932,werfen::V,бросать,бросать
933,fangen::V,ловить,ловить
934,packen::V,схватить,схватить
935,verstecken::V,спрятать,спрятать
936,teilen::V,разделить,разделить
937,schicken::V,посылать,посылать
938,bringen::V,принести,принести
939,hinzufügen::V,добавить,добавить
940,bekommen::V,достать,достать
941,erhalten::V,получить,получить
942,nehmen::V,взять,взять
943,wählen::V,выбрать,выбрать
944,auswählen::V,отобрать,отобрать
945,bewahren::V,сохранить,сохранить
946,behindern::V,препятствовать,препятствовать
947,verderben::V,испортить,испортить
948,beschädigen::V,повредить,повредить
949,zerbrechen::V,разбить,разбить
950,zerreißen::V,разорвать,разорвать
951,zerstören::V,разрушить,разрушить
952,verbrennen::V,сжечь,сжечь
953,geben::V,дать,дать
954,reichen::V,передать,передать
955,schenken::V,дарить,дарить
956,versprechen::V,обещать,обещать
957,wünschen::V,желать,желать
958,loben::V,хвалить,хвалить
959,küssen::V,целовать,целовать
960,wiegen::V,качать,качать
961,zudecken::V,накрыть,накрыть
962,wecken::V,разбудить,разбудить
963,zeigen::V,показать,показать
964,führen::V,вести,вести
965,lehren::V,учить,учить
966,unterrichten::V,преподавать,преподавать
967,aufziehen::V,воспитать,воспитать
968,leiten::V,руководить,руководить
969,antreiben::V,подгонять,подгонять
970,lassen::V,заставить,заставить
971,einladen::V,пригласить,пригласить
972,vereinigen::V,объединить,объединить
973,besuchen::V,посетить,посетить
974,treffen::V,встретить,встретить
975,sich versammeln::V,собраться,собраться
976,spielen::V,играть,играть
977,singen::V,петь,петь
978,tanzen::V,плясать,плясать
979,tanzen::V,плясать,танцевать
980,tanzen::V,танцевать,плясать
981,tanzen::V,танцевать,танцевать
982,sich trennen::V,расстаться,расстаться
983,verlassen::V,покинуть,покинуть
984,retten::V,спасти,спасти
985,bewachen::V,охранять,охранять
986,schützen::V,уберегать,уберегать
987,verteidigen::V,защитить,защитить
988,sich schlagen::V,драться,драться
989,schießen::V,стрелять,стрелять
990,siegen::V,победить,победить
991,ärgern::V,сердить,сердить
992,schlagen::V,ударить,ударить
993,treten::V,пинать,пинать
994,stechen::V,уколоть,уколоть
995,stoßen::V,толкнуть,толкнуть
996,stehlen::V,украсть,украсть
997,stören::V,помешать,помешать
998,belästigen::V,надоедать,надоедать
999,verbergen::V,скрыть,скрыть
1000,täuschen::V,обмануть,обмануть
1001,betrügen::V,смошенничать,смошенничать
1002,töten::V,убить,убить
1003,wohnen::V,проживать,проживать
1004,arbeiten::V,работать,работать
1005,sammeln::V,собрать,собрать
1006,pflücken::V,рвать,рвать
1007,pflücken::V,рвать,срывать
1008,pflücken::V,срывать,рвать
1009,pflücken::V,срывать,срывать
1010,jagen::V,охотиться,охотиться
1011,fischen::V,рыбачить,рыбачить
1012,fassen::V,поймать,поймать
1013,hüten::V,пасти,пасти
1014,treiben::V,гнать,гнать
1015,anbinden::V,привязать,привязать
1016,füttern::V,кормить,кормить
1017,melken::V,доить,доить
1018,hacken::V,рубить,рубить
1019,gießen::V,полить,полить
1020,reifen::V,созреть,созреть
1021,zubereiten::V,приготовить,приготовить
1022,kochen::V,варить,варить
1023,backen::V,печь,печь
1024,braten::V,жарить,жарить
1025,umrühren::V,перемешать,перемешать
1026,stricken::V,вязать,вязать
1027,nähen::V,шить,шить
1028,färben::V,покрасить,покрасить
1029,reinigen::V,очистить,очистить
1030,waschen::V,стирать,стирать
1031,abwischen::V,вытереть,вытереть
1032,spülen::V,полоскать,полоскать
1033,fegen::V,подметать,подметать
1034,kehren::V,мести,мести
1035,baden::V,купаться,купаться
1036,sich waschen::V,мыться,мыться
1037,ausziehen::V,снять,снять
1038,anziehen::V,надеть,надеть
1039,sich anziehen::V,одеться,одеться
1040,kämmen::V,причесать,причесать
1041,schmücken::V,украсить,украсить
1042,sagen::V,сказать,сказать
1043,sprechen::V,говорить,говорить
1044,reden::V,разговаривать,разговаривать
1045,sich unterhalten::V,беседовать,беседовать
1046,fragen::V,спросить,спросить
1047,bitten::V,просить,просить
1048,erzählen::V,рассказать,рассказать
1049,mitteilen::V,сообщить,сообщить
1050,nennen::V,назвать,назвать
1051,rufen::V,звать,звать
1052,prahlen::V,хвастаться,хвастаться
1053,übersetzen::V,перевести,перевести
1054,denken::V,думать,думать
1055,glauben::V,верить,верить
1056,bemerken::V,заметить,заметить
1057,erkennen::V,узнать,узнать
1058,begreifen::V,понять,понять
1059,begreifen::V,понять,постичь
1060,begreifen::V,постичь,понять
1061,begreifen::V,постичь,постичь
1062,verstehen::V,услышать,услышать
1063,lernen::V,учиться,учиться
1064,wissen::V,знать,знать
1065,sich erinnern an::V,вспомнить,вспомнить
1066,vergessen::V,забыть,забыть
1067,messen::V,мерить,мерить
1068,zählen::V,считать,считать
1069,rechnen::V,считать,считать
1070,lesen::V,читать,читать
1071,malen::V,рисовать,рисовать
1072,zeichnen::V,рисовать,рисовать
1073,schreiben::V,писать,писать
1074,besitzen::V,иметь,иметь
1075,kaufen::V,купить,купить
1076,verkaufen::V,продать,продать
1077,bezahlen::V,заплатить,заплатить
1078,zahlen::V,платить,платить
1079,beherrschen::V,владеть,владеть
1080,ertragen::V,вытерпеть,вытерпеть
