,Concept_ID,hi,az
748,Zeitung::N,अख़बार,qəzet
749,Zeitung::N,समाचार-पत्र,qəzet
750,Leben::N,जीवन,həyat
751,Leben::N,ज़िंदगी,həyat
752,Tod::N,मौत,ölüm
753,Tod::N,मृत्यु,ölüm
754,Grab::N,क़ब्र,qəbir
755,Kirche::N,चर्च,kilsə
756,Kirche::N,गिरजा,kilsə
757,Sünde::N,पाप,günah
758,Sünde::N,गुनाह,günah
759,Gott::N,देव,tanrı
760,Gott::N,ईश्वर,tanrı
761,Arbeiter::N,मज़दूर,işçi
762,Chef::N,अध्यक्ष,şef
763,Chef::N,अध्यक्ष,rəis
764,Meister::N,शिल्पज्ञ,usta
765,Arzt::N,वैद्य,həkim
766,Arzt::N,वैद्य,doktor
767,Arzt::N,डॉक्टर,həkim
768,Arzt::N,डॉक्टर,doktor
769,Arzt::N,चिकित्सक,həkim
770,Arzt::N,चिकित्सक,doktor
771,Lehrer::N,शिक्षक,müəllim
772,Lehrer::N,अध्यापक,müəllim
773,Geld::N,धन,pul
774,Geld::N,पैसा,pul
775,Geschäft::N,सौदा,ticarət
776,Geschäft::N,व्यापार,ticarət
777,Laden::N,दुकान,dükan
778,Preis::N,दाम,qiymət
779,Preis::N,मूल्य,qiymət
780,Ware::N,माल,mal
781,Ware::N,पण्य,mal
782,Nutzen::N,लाभ,fayda
783,Nutzen::N,फ़ायदा,fayda
784,Reichtum::N,धन,zənginlik
785,Reichtum::N,दौलत,zənginlik
786,Welt::N,विश्व,aləm
787,Welt::N,विश्व,dünya
788,Welt::N,दुनिया,aləm
789,Welt::N,दुनिया,dünya
790,Land::N,देश,ölkə
791,Land::N,मुल्क,ölkə
792,Staat::N,राज्य,dövlət
793,Staat::N,राष्ट्र,dövlət
794,König::N,राजा,kral
795,König::N,राजा,məlik
796,König::N,बादशाह,kral
797,König::N,बादशाह,məlik
798,Macht::N,शासन,qüdrət
799,Macht::N,सत्ता,qüdrət
800,Grenze::N,सरहद,hüdud
801,Grenze::N,सरहद,sərhət
802,Krieg::N,जंग,hərb
803,Krieg::N,जंग,müharibə
804,Krieg::N,युद्ध,hərb
805,Krieg::N,युद्ध,müharibə
806,Feind::N,शत्रु,düşmən
807,Feind::N,दुश्मन,düşmən
808,Gewalt::N,हिंसा,cəbr
809,Kampf::N,लड़ाई,savaş
810,Kampf::N,संघर्ष,savaş
811,Bogen[Waffe]::N,कमान,yay
812,Pfeil::N,बान,ox
813,Gewehr::N,बंदूक़,tüfəng
814,Fehler::N,भूल,xəta
815,Fehler::N,ग़लती,xəta
816,Lüge::N,झूठ,yalan
817,Lüge::N,असत्य,yalan
818,Schaden::N,हानि,ziyan
819,Schaden::N,नुक़सान,ziyan
820,Unglück::N,मुसीबत,bəla
821,Unglück::N,विपात्ति,bəla
822,Schuld::N,दोष,təqsir
823,Schuld::N,क़सूर,təqsir
824,Alter::N,आयु,yaş
825,Alter::N,उम्र,yaş
826,Schluss::N,अंत,son
827,Schluss::N,समाप्ति,son
828,Zeit::N,काल,vaxt
829,Zeit::N,काल,zaman
830,Zeit::N,वक़्त,vaxt
831,Zeit::N,वक़्त,zaman
832,Tag::N,दिन,gün
833,Tag::N,रोज़,gün
834,Morgen::N,सुबह,sabah
835,Mittag::N,दोपहर,günorta
836,Mittag::N,मध्याह्न,günorta
837,Abend::N,शाम,axşam
838,Abend::N,संध्या,axşam
839,Nacht::N,रात,gecə
840,Nacht::N,रात्रि,gecə
841,Woche::N,हफ़्ता,həftə
842,Monat::N,मास,ay
843,Monat::N,महीना,ay
844,Jahr::N,बरस,il
845,Jahr::N,वर्ष,il
846,Frühling::N,वसंत,yaz
847,Frühling::N,वसंत,bahar
848,Sommer::N,गरमी,yay
849,Sommer::N,ग्रीष्म,yay
850,Herbst::N,शरत्,payız
851,Herbst::N,पतझड़,payız
852,Winter::N,जाड़ा,qış
853,Winter::N,सर्दियाँ,qış
854,Januar::N,जनवरी,Janvar
855,Februar::N,फ़रवरी,Fevral
856,März::N,मार्च,Mart
857,April::N,अप्रैल,Aprel
858,Mai::N,मई,May
859,Juni::N,जून,İyun
860,Juli::N,जुलाई,İyul
861,August::N,अगस्त,Avqust
862,September::N,सितंबर,Sentyabr
863,Oktober::N,अक्तूबर,Oktyabr
864,November::N,नवंबर,Noyabr
865,Dezember::N,दिसंबर,Dekabr
866,Montag::N,पीर,bazar ertəsi
867,Montag::N,सोमवार,bazar ertəsi
868,Dienstag::N,मंगलवार,çərşənbə axşamı
869,Mittwoch::N,बुधवार,çərşənbə
870,Donnerstag::N,गुरुवार,cüme axşamı
871,Donnerstag::N,बृहस्पतिवार,cüme axşamı
872,Freitag::N,शुक्रवार,cüme
873,Samstag::N,सनीचर,şənbə
874,Samstag::N,शनिवार,şənbə
875,Sonntag::N,इतवार,bazar
876,Sonntag::N,रविवार,bazar
877,groß::A,बड़ा,böyük
878,klein::A,कम,kiçik
879,klein::A,छोटा,kiçik
880,lang::A,लंबा,uzun
881,lang::A,दीर्घ,uzun
882,kurz::A,लधु,qısa
883,kurz::A,छोटा,qısa
884,breit::A,चौड़ा,enli
885,breit::A,चौड़ा,geniş
886,schmal::A,तंग,dar
887,schmal::A,सँकरा,dar
888,dicht::A,सघन,sıx
889,dick[Gegenstand]::A,मोटा,qalın
890,dünn::A,महीन,nazik
891,dünn::A,बारीक,nazik
892,fein::A,कोमल,incə
893,fein::A,सूक्ष्म,incə
894,fest::A,दृढ़,bərk
895,fest::A,दृढ़,möhkəm
896,fest::A,मज़बूत,bərk
897,fest::A,मज़बूत,möhkəm
898,flach::A,चपटा,düz
899,glatt::A,चौरस,hamar
900,glatt::A,चिकना,hamar
901,hart::A,कठोर,sərt
902,hart::A,सख़्त,sərt
903,weich::A,नरम,yumşaq
904,weich::A,मुलायम,yumşaq
905,rund::A,गोल,yuvarlaq
906,rund::A,वर्तुल,yuvarlaq
907,spitz::A,नुकीला,uclu
908,spitz::A,नुकीला,sivri
909,scharf::A,पैना,kəskin
910,stumpf::A,भोथरा,küt
911,schwer::A,भारी,ağır
912,schwer::A,वज़नी,ağır
913,schön::A,सुंदर,gözəl
914,schön::A,सुंदर,gəşəng
915,heiß::A,उष्ण,isti
916,warm::A,गरम,ilıq
917,kalt::A,सर्द,soyuq
918,kühl::A,ठंडा,sərin
919,frisch::A,तर,təzə
920,frisch::A,ताज़ा,təzə
921,feucht::A,नम,nəm
922,feucht::A,भीगा,nəm
923,nass::A,गीला,yaş
924,trocken::A,सूखा,quru
925,trocken::A,ख़ुश्क,quru
926,voll::A,भरा,dolu
927,voll::A,पूरा,dolu
928,leer::A,ख़ाली,boş
929,offen::A,खुला,açıq
930,geschlossen::A,बंद,qapalı
931,sauber::A,साफ़,təmiz
932,sauber::A,सुथरा,təmiz
933,schmutzig::A,गंदा,kirli
934,roh::A,कच्चा,çiy
935,reif::A,पक्व,yetişmiş
936,reif::A,पक्का,yetişmiş
937,lecker::A,मज़ेदार,dadlı
938,lecker::A,मज़ेदार,ləzzətli
939,lecker::A,स्वादिष्ट,dadlı
940,lecker::A,स्वादिष्ट,ləzzətli
941,süß::A,मीठा,şirin
942,bitter::A,कटु,acı
943,bitter::A,कड़वा,acı
944,sauer::A,खट्टा,turş
945,hell::A,रोशन,aydın
946,dunkel::A,अँधेरा,qaranlıq
947,schwarz::A,काला,qara
948,schwarz::A,स्याह,qara
949,weiß::A,सफ़ेद,ağ
950,rot::A,लाल,qırmızı
951,rot::A,सुर्ख़,qırmızı
952,gelb::A,पीला,sarı
953,gelb::A,ज़र्द,sarı
954,blau::A,नीला,göy
955,blau::A,नीला,mavi
956,blau::A,आसमानी,göy
957,blau::A,आसमानी,mavi
958,grün::A,हरा,yaşıl
959,grau::A,धूसर,boz
960,bunt::A,रंगीन,əlvan
961,bunt::A,रंगीन,rəngli
962,bunt::A,बहुरंगा,əlvan
963,bunt::A,बहुरंगा,rəngli
964,billig::A,सस्ता,ucuz
965,teuer::A,महँगा,bahalı
966,wertvoll::A,क़ीमती,qiymətli
967,wertvoll::A,मूल्यवान्,qiymətli
968,blind::A,अंधा,kor
969,taub::A,बहरा,kar
970,kräftig::A,ताक़तवर,güclü
971,kräftig::A,शक्तिशाली,güclü
972,stark::A,प्रबल,qüvvətli
973,stark::A,बलवान्,qüvvətli
974,schwach::A,कमज़ोर,zəif
975,schwach::A,कमज़ोर,gücsüz
976,fett::A,मोटा,şişman
977,fett::A,मांसल,şişman
978,schlank::A,पतला,zərif
979,schlank::A,छरहरा,zərif
980,hübsch::A,सुंदर,göyçək
981,hübsch::A,ख़ूबसूरत,göyçək
982,böse::A,पापी,fəna
983,böse::A,दुष्ट,fəna
984,dumm::A,मूर्ख,axmaq
985,dumm::A,बुद्धू,axmaq
986,faul::A,आलसी,tənbəl
987,faul::A,सुस्त,tənbəl
988,fleißig::A,मेहनती,çalışqan
989,fleißig::A,परिश्रमी,çalışqan
990,geizig::A,कृपण,xəsis
991,geizig::A,कंजूस,xəsis
992,klug::A,समझदार,ağıllı
993,klug::A,होशियार,ağıllı
994,klug::A,अक़्लमंद,ağıllı
995,geschickt::A,किशल,bacarıqlı
996,lieb::A,प्रिय,əziz
997,lieb::A,प्रिय,sevimli
998,lieb::A,प्यारा,əziz
999,lieb::A,प्यारा,sevimli
1000,lustig::A,हँसमुख,məzəli
1001,lustig::A,हँसमुख,gülməli
1002,lustig::A,ख़ुशदिल,məzəli
1003,lustig::A,ख़ुशदिल,gülməli
1004,sanft::A,नम्र,mülayim
1005,hungrig::A,भूखा,ac
1006,krank::A,बीमार,xəstə
1007,krank::A,अस्वस्थ,xəstə
1008,nackt::A,नग्न,çılpaq
1009,traurig::A,उदास,qəmgin
1010,traurig::A,उदास,kədərli
1011,traurig::A,रंजीदा,qəmgin
1012,traurig::A,रंजीदा,kədərli
1013,lebendig::A,जीता,canlı
1014,lebendig::A,ज़िंदा,canlı
1015,gut::A,अच्छा,yaxşı
1016,schlecht::A,बुरा,pis
1017,schlecht::A,ख़राब,pis
1018,richtig::A,ठीक,doğru
1019,schlimm::A,बुरा,fəna
1020,schlimm::A,अप्रिय,fəna
1021,wahr::A,सच,gərçək
1022,alt::A,पुराना,əski
1023,alt::A,पुराना,köhnə
1024,neu::A,नया,yeni
1025,ehemalig::A,भूतपूर्व,əvvəlki
1026,alt[Lebewesen]::A,बूढ़ा,qoca
1027,alt[Lebewesen]::A,वृद्ध,qoca
1028,jung::A,जवान,gənc
1029,arm::A,ग़रीब,kasıb
1030,arm::A,ग़रीब,yoxsul
1031,reich::A,धनी,zəngin
1032,reich::A,अमीर,zəngin
1033,bekannt::A,मालूम,tanış
1034,berühmt::A,मशहूर,məşhur
1035,berühmt::A,प्रसिद्ध,məşhur
1036,fremd::A,विदेशी,yad
1037,fremd::A,अपरिचित,yad
1038,verschieden::A,अलग,dürlü
1039,verschieden::A,भिन्न,dürlü
1040,nah::A,नज़दीकी,yaxın
1041,fern::A,दूर,uzaq
1042,fern::A,दूरस्थ,uzaq
1043,linker::A,बायाँ,sol
1044,rechter::A,दायाँ,sağ
1045,rechter::A,दाहिना,sağ
1046,anderer::A,अन्य,başqa
1047,anderer::A,दूसरा,başqa
1048,erster::A,पहला,birinci
1049,erster::A,प्रथम,birinci
1050,zweiter::A,दूसरा,ikinci
1051,zweiter::A,द्वितीय,ikinci
1052,dritter::A,तीसरा,üçüncü
1053,letzter::A,अंतिम,sonuncu
1054,letzter::A,अंतिम,axırıncı
1055,letzter::A,आख़िरी,sonuncu
1056,letzter::A,आख़िरी,axırıncı
1057,allein::ADV,तनहा,tək
1058,allein::ADV,तनहा,yalqız
1059,allein::ADV,अकेले,tək
1060,allein::ADV,अकेले,yalqız
1061,auf einmal::ADV,वक़्त में,birdən
1062,zusammen::ADV,एक साथ,birlikdə
1063,zusammen::ADV,साथ साथ,birlikdə
1064,lange::ADV,देर तक,uzun
1065,plötzlich::ADV,सहसा,qəfildən
1066,plötzlich::ADV,अचानक,qəfildən
1067,sofort::ADV,तुरंत,həmən
1068,sofort::ADV,तुरंत,dərhal
1069,später::ADV,बाद को,sonra
1070,später::ADV,बाद में,sonra
1071,jetzt::ADV,अब,indi
1072,jetzt::ADV,अभी,indi
1073,heute::ADV,आज,bugün
1074,morgen::ADV,कल,sabah
1075,bald::ADV,जल्दी,yaxında
1076,bald::ADV,जल्दी,tezliklə
1077,dann::ADV,तब,onda
1078,gestern::ADV,कल,dünən
1079,einst::ADV,एक दिन,əvvəllər
1080,einst::ADV,पहले कभी,əvvəllər
1081,damals::ADV,उस समय,o vaxt
1082,damals::ADV,उन दिनों,o vaxt
1083,danach::ADV,इसके बाद,sonra
1084,danach::ADV,इसके पश्चात्,sonra
1085,vorher::ADV,पहले,qabaqcadan
1086,vorher::ADV,पेशतर,qabaqcadan
1087,zuerst::ADV,पहले,əvvəl
1088,einmal::ADV,एक बार,bir dəfə
1089,einmal::ADV,एक दफ़ा,bir dəfə
1090,manchmal::ADV,कभी कभी,hərdənbir
1091,oft::ADV,अक्सर,tez-tez
1092,oft::ADV,अक्सर,çox vaxt
1093,immer::ADV,सदा,daimi
1094,immer::ADV,सदा,həmişə
1095,immer::ADV,हमेशा,daimi
1096,immer::ADV,हमेशा,həmişə
1097,niemals::ADV,कभी नहीं,əsla
1098,niemals::ADV,कभी नहीं,heç bir zaman
1099,niemals::ADV,कदापि नहीं,əsla
1100,niemals::ADV,कदापि नहीं,heç bir zaman
1101,hier::ADV,इधर,bura
1102,hier::ADV,इधर,burada
1103,hier::ADV,यहाँ,bura
1104,hier::ADV,यहाँ,burada
1105,hierhin::ADV,इधर को,buraya
1106,hierhin::ADV,यहाँ को,buraya
1107,von hier::ADV,यहाँ से,buradan
1108,dort::ADV,उधर,ora
1109,dort::ADV,उधर,orada
1110,dort::ADV,वहाँ,ora
1111,dort::ADV,वहाँ,orada
1112,dorthin::ADV,उधर को,oraya
1113,dorthin::ADV,वहाँ को,oraya
1114,geradeaus::ADV,सीधे,düz
1115,vorwärts::ADV,आगे,irəli
1116,vorwärts::ADV,आगे को,irəli
1117,rückwärts::ADV,पीछे को,geri
1118,zurück::ADV,वापस,geriyə
1119,unten::ADV,नीचे,aşağıda
1120,hinab::ADV,नीचे को,aşağı
1121,oben::ADV,ऊपर,yuxarıda
1122,hinauf::ADV,ऊपर को,yuxarı
1123,überall::ADV,हर जगह,hər yerdə
1124,überall::ADV,हर स्थान,hər yerdə
1125,nicht::ADV,न,-ma-
1126,nicht::ADV,नहीं,-ma-
1127,ein wenig::ADV,कुछ,bir az
1128,ein wenig::ADV,ज़रा,bir az
1129,ein wenig::ADV,थोड़ा,bir az
1130,kaum::ADV,लगभग नहीं,güclə
1131,kaum::ADV,बराबर नहीं,güclə
1132,sehr::ADV,बहुत,çox
1133,so::ADV,ऐसा,belə
1134,noch::ADV,अभी तक,hələ
1135,nur::ADV,केवल,yalnız
1136,nur::ADV,सिर्फ़,yalnız
1137,schon::ADV,चुकना,artıq
1138,wieder::ADV,फिर,yenə
1139,wieder::ADV,दुबारा,yenə
1140,vergebens::ADV,व्यर्थ,boş yerə
1141,vor::PRP,के आगे,önündə
1142,vor::PRP,के सामने,önündə
1143,hinter::PRP,के पीछे,arxasında
1144,unter::PRP,के तले,altında
1145,unter::PRP,के नीचे,altında
1146,durch::PRP,के पार,içindən
1147,neben::PRP,के पास,yanında
1148,neben::PRP,की बग़ल में,yanında
1149,zwischen::PRP,के बीच,arasında
1150,wegen::PRP,के कारण,üçün
1151,wegen::PRP,के कारण,ötəri
1152,wegen::PRP,की वजह से,üçün
1153,wegen::PRP,की वजह से,ötəri
1154,dies::PRN,यह,bu
1155,das::PRN,वह,o
1156,alles::PRN,सब,hər şey
1157,alles::PRN,सब कुछ,hər şey
1158,ich::PRN,मैं,mən
1159,du::PRN,तू,sən
1160,er::PRN,यह,o
1161,wir::PRN,हम,biz
1162,ihr::PRN,तुम,siz
1163,sie::PRN,ये,onlar
1164,was::FPRN,क्या,nə
1165,wer::FPRN,कौन,kim
1166,wo::FADV,किधर,harada
1167,wohin::FADV,किधर,haraya
1168,wie::FADV,कैसे,necə
1169,warum::FADV,क्यों,niyə
1170,warum::FADV,क्यों,nə üçün
1171,wieviel::FNUM,कितना,neçə
1172,wieviel::FNUM,कितना,nə qədər
1173,eins::NUM,एक,bir
1174,zwei::NUM,दो,iki
1175,drei::NUM,तीन,üç
1176,vier::NUM,चार,dörd
1177,fünf::NUM,पाँच,beş
1178,sechs::NUM,छह,altı
1179,sieben::NUM,सात,yeddi
1180,acht::NUM,आठ,səkkiz
1181,neun::NUM,नौ,doqquz
1182,zehn::NUM,दस,on
1183,elf::NUM,ग्यारह,on bir
1184,zwölf::NUM,बारह,on iki
1185,zwanzig::NUM,बीस,iyirmi
1186,dreißig::NUM,तीस,otuz
1187,vierzig::NUM,चालीस,qırx
1188,fünfzig::NUM,पचास,əlli
1189,sechzig::NUM,साठ,altmış
1190,siebzig::NUM,सत्तर,yetmiş
1191,achtzig::NUM,अस्सी,səksən
1192,neunzig::NUM,नव्वे,doxsan
1193,hundert::NUM,सौ,yüz
1194,tausend::NUM,हज़ार,min
1195,und::CNJ,और,və
1196,oder::CNJ,या,ya
1197,stehen::V,खड़ा होना,durmaq
1198,sitzen::V,बैठना,oturmaq
1199,liegen::V,लेटना,uzanmaq
1200,hängen::V,लटकना,asılmaq
1201,werden::V,बनना,olmaq
1202,passieren::V,होना,olmaq
1203,passieren::V,होना,baş vermək
1204,beginnen::V,आरंभ होना,başlamaq
1205,beginnen::V,प्रारंभ होना,başlamaq
1206,enden::V,अंत होना,bitmək
1207,enden::V,ख़तम होना,bitmək
1208,wechseln::V,बदलना,dəyişmək
1209,aufgehen[Sonne]::V,चढ़ना,doğmaq
1210,aufgehen[Sonne]::V,उदित होना,doğmaq
1211,untergehen[Sonne]::V,अस्त हो जाना,batmaq
1212,scheinen[Sonne]::V,रोशनी देना,parlamaq
1213,donnern::V,गरजना,guruldamaq
1214,wehen::V,चलना,əsmək
1215,strömen::V,बहना,axmaq
1216,strömen::V,प्रवाहित होना,axmaq
1217,fließen::V,बहना,axmaq
1218,fließen::V,प्रवाहित होना,axmaq
1219,sich drehen::V,घूमना,dönmək
1220,schwanken::V,हिलना,yellənmək
1221,schwingen::V,हिलना,yellənmək
1222,fallen::V,गिरना,düşmek
1223,brennen::V,जलना,yanmaq
1224,rauchen::V,धुआँ उड़ाना,tüstüləmək
1225,regnen::V,बरसना,yağmaq
1226,gefrieren::V,जमना,donmaq
1227,tauen::V,गलना,ərimək
1228,tauen::V,पिघलना,ərimək
1229,schmelzen::V,गलना,ərimək
1230,schmelzen::V,पिघलना,ərimək
1231,trocknen::V,सूखना,qurumaq
1232,sieden::V,उबलना,qaynamaq
1233,faulen::V,गलना,çürümək
1234,faulen::V,सड़ना,çürümək
1235,verfaulen::V,गलना,çürümək
1236,verfaulen::V,सड़ना,çürümək
1237,reißen::V,फटना,yırtılmaq
1238,versinken::V,डूबना,batmaq
1239,vergehen::V,बीतना,ötmək
1240,vergehen::V,गुज़रना,ötmək
1241,erscheinen::V,दिखाई देना,görünmək
1242,verschwinden::V,ग़ायब होना,yox olmaq
1243,sinken::V,घटना,enmək
1244,sinken::V,उतरना,enmək
1245,abnehmen::V,घटना,azalmaq
1246,zunehmen::V,बढ़ना,artmaq
1247,steigen::V,बढ़ना,yüksəlmək
1248,wachsen::V,उगना,böyümək
1249,glänzen::V,चमकना,parlamaq
1250,funkeln::V,जगमगाना,parıldamaq
1251,funkeln::V,टिमटिमाना,parıldamaq
1252,lärmen::V,शोर मचाना,səs-küy etmək
1253,läuten::V,बजना,çalmaq
1254,klingeln::V,बजना,zəng etmək
1255,klirren::V,झनझनाना,cingildəmək
1256,brausen::V,साँय-साँय करना,gurlamaq
1257,rauschen::V,सरसराना,xışıldamaq
1258,klingen::V,बजना,səslənmək
1259,bellen::V,भौंकना,hürmək
1260,heulen::V,गुर्राना,ulamaq
1261,blasen::V,फूँकना,üfləmək
1262,pfeifen::V,सीटी देना,fit vermek
1263,schreien::V,चिल्लाना,bağırmaq
1264,schreien::V,चिल्लाना,qışqırmaq
1265,stöhnen::V,कराहना,inləmək
1266,stöhnen::V,आहें भरना,inləmək
1267,zittern::V,काँपना,titrəmək
1268,leben::V,जीना,yaşamaq
1269,geboren werden::V,पैदा होना,doğmaq
1270,atmen::V,साँस लेना,nəfəs almaq
1271,trinken::V,पीना,içmek
1272,essen::V,खाना,yemək
1273,schlucken::V,निगलना,udmaq
1274,müde werden::V,थकना,yorulmaq
1275,müde werden::V,उकताना,yorulmaq
1276,einschlafen::V,सो जाना,yuxuya getmək
1277,schlafen::V,सोना,uyumaq
1278,aufwachen::V,जागना,oyanmaq
1279,aufstehen::V,उठना,yuxudan durmaq
1280,sich erholen::V,सुस्ताना,dincəlmək
1281,sich erholen::V,आराम करना,dincəlmək
1282,krank werden::V,बीमार पड़ना,xəstə olmaq
1283,krank sein::V,बीमार होना,azarlanmaq
1284,krank sein::V,बीमार होना,xəstələnmək
1285,schmerzen::V,दुखना,ağrimaq
1286,schmerzen::V,दर्द करना,ağrimaq
1287,husten::V,खाँसना,öksürmək
1288,genesen::V,ठीक हो जाना,sağalmaq
1289,genesen::V,स्वस्थ हो जाना,sağalmaq
1290,sterben::V,मरना,ölmək
1291,sterben::V,मरना,vəfat etmək
1292,umkommen::V,मरना,həlak olmaq
1293,sich bewegen::V,चलना,hərəkət etmək
1294,sich bewegen::V,हिलना,hərəkət etmək
1295,sich rühren::V,हिलना,tərpənmək
1296,sich erheben::V,उठना,qalxmaq
1297,sich setzen::V,बैठना,oturmaq
1298,hinfallen::V,गिरना,yıxılmaq
1299,laufen::V,चलना,yerimək
1300,schreiten::V,क़दम जाना,addım atmaq
1301,spazierengehen::V,सैर करना,gəzmək
1302,eilen::V,तेज़ी से जाना,atılmaq
1303,eilen::V,शीघ्रता से चलना,atılmaq
1304,sich beeilen::V,जल्दी करना,tələsmək
1305,sich beeilen::V,शीघ्रता करना,tələsmək
1306,sausen::V,बड़ी तेज़ी से चलना,çırpmaq
1307,rennen::V,भागना,qaçmaq
1308,rennen::V,दौड़ना,qaçmaq
1309,springen::V,उछलना,sıçramaq
1310,klettern::V,चढ़ना,dırmanmaq
1311,schaukeln::V,झूलना,sallanmaq
1312,kriechen::V,रेंगना,sürünmək
1313,schwimmen::V,तैरना,üzmek
1314,tauchen::V,डूबना,dalmaq
1315,rudern::V,खेना,avarlamaq
1316,rudern::V,चप्पू चलाना,avarlamaq
1317,fahren::V,चलना,sürmək
1318,fahren::V,यात्रा करना,sürmək
1319,fliegen::V,उड़ना,uçmaq
1320,gehen::V,जाना,getmək
1321,weggehen::V,चला जाना,getmək
1322,weggehen::V,बाहर जाना,getmək
1323,abfahren::V,छूटना,yola düşmək
1324,abfahren::V,रवाना होना,yola düşmək
1325,anhalten::V,रुकना,saxlamaq
1326,anhalten::V,खड़ा होना,saxlamaq
1327,hineingehen::V,घुसना,girmək
1328,hineingehen::V,अंदर जाना,girmək
1329,eintreten::V,प्रवेश करना,girmək
1330,eintreten::V,प्रवेश करना,daxil olmaq
1331,kommen::V,आना,gəlmək
1332,ankommen::V,पहुँचना,gəlib çatmaq
1333,zurückkommen::V,लौटना,qayıtmaq
1334,zurückkommen::V,वापस आना,qayıtmaq
1335,bleiben::V,रहना,qalmaq
1336,bleiben::V,रुकना,qalmaq
1337,warten::V,इंतज़ार करना,gözləmək
1338,erwarten::V,प्रतीक्षा करना,bəkləmək
1339,suchen::V,ढूँढ़ना,aramaq
1340,suchen::V,ढूँढ़ना,axtarmaq
1341,finden::V,पाना,tapmaq
1342,finden::V,ढूँढ़ निकालना,tapmaq
1343,versuchen::V,कोशिश करना,çalışmaq
1344,vorbereiten::V,तैयार करना,hazırlamaq
1345,lieben::V,प्यार करना,sevmək
1346,mögen::V,पसंद होना,xoşlamaq
1347,lachen::V,हँसना,gülmək
1348,rühren::V,छूना,həyəcanlandırmaq
1349,weinen::V,रोना,ağlamaq
1350,schimpfen::V,गाली देना,küfr etmək
1351,sich ärgern::V,चिढ़ना,acıqlanmaq
1352,sich ärgern::V,नाराज़ होना,acıqlanmaq
1353,sich fürchten::V,डरना,qorxmaq
1354,sich fürchten::V,भय खाना,qorxmaq
1355,fürchten::V,डरना से,qorxmaq
1356,fürchten::V,भय खाना से,qorxmaq
1357,fliehen::V,भागना,qaçmaq
1358,flüchten::V,निकल भागना,qaçmaq
1359,sehen::V,देखना,görmək
1360,anschauen::V,देखना,baxmaq
1361,ansehen::V,दृष्टि डालना पर,baxmaq
1362,hören::V,सुनना,duymaq
1363,hören::V,सुनना,eşitmək
1364,zuhören::V,सुनना,dinləmək
1365,probieren::V,चखना,dadına baxmaq
1366,riechen::V,सूँघना,qoxlamaq
1367,fühlen::V,महसूस करना,duymaq
1368,scheinen::V,लगना,görünmək
1369,zu sehen sein::V,दिखाई देना,görünmək
1370,vernehmen::V,सुनना,eşitmək
1371,frieren::V,ठंड लगना,üşümək
1372,frieren::V,सर्दी लगना,üşümək
1373,tun::V,करना,etmək
1374,können::V,सकना,bilmək
1375,können::V,सकना,bacarmaq
1376,können::V,जानना,bilmək
1377,können::V,जानना,bacarmaq
1378,wollen::V,चाहना,istəmək
1379,anfangen::V,शुरू करना,başlamaq
1380,beenden::V,ख़त्म करना,bitirmək
1381,beenden::V,समाप्त करना,bitirmək
1382,aufhören::V,बंद जाना,bitmək
1383,aufhören::V,बंद जाना,qurtarmaq
1384,aufhören::V,समाप्त जाना,bitmək
1385,aufhören::V,समाप्त जाना,qurtarmaq
1386,gelingen::V,बनना,müvəffəq olmaq
1387,gelingen::V,अच्छा होना,müvəffəq olmaq
1388,geraten::V,बन पड़ना,düşmək
1389,öffnen::V,खोलना,açmaq
1390,schließen::V,बंद करना,qapamaq
1391,stellen::V,रखना,qoymaq
1392,setzen::V,रखना,oturtmaq
1393,setzen::V,बिठाना,oturtmaq
1394,legen::V,रखना,qoymaq
1395,legen::V,लिटाना,qoymaq
1396,berühren::V,छूना,toxunmaq
1397,berühren::V,स्पर्श करना,toxunmaq
1398,verbinden::V,बाँधना,bağlamaq
1399,bedecken::V,ढकना,örtmək
1400,aufhängen::V,लटकाना,asmaq
1401,anzünden::V,जलाना,yandırmaq
1402,aufheben::V,उठाना,qaldırmaq
1403,zurücklassen::V,पीछे छोड़ना,buraxmaq
1404,verlieren::V,खोना,itirmək
1405,verlieren::V,गँवाना,itirmək
1406,fallen lassen::V,गिराना,düşürmək
1407,machen::V,करना,etmək
1408,machen::V,बनाना,etmək
1409,herstellen::V,बनाना,istehsal etmək
1410,herstellen::V,तैयार करना,istehsal etmək
1411,bauen::V,बनाना,tikmək
1412,bauen::V,निर्माण करना,tikmək
1413,reparieren::V,मरम्मत करना,təmir etmək
1414,verbessern::V,सुधारना,düzəltmək
1415,ändern::V,बदलना,dəyişdirmək
1416,ändern::V,परीवर्तन करना,dəyişdirmək
1417,graben::V,खोदना,qazımaq
1418,beugen::V,झुकाना,əymək
1419,biegen::V,झुकाना,bükmək
1420,drehen::V,फेरना,döndərmək
1421,drehen::V,घुमाना,döndərmək
1422,wenden::V,पलटना,çevirmək
1423,wenden::V,मोड़ना,çevirmək
1424,umdrehen::V,घुमाना,çevirmək
1425,heben::V,उठाना,qaldırmaq
1426,heben::V,ऊँचा करना,qaldırmaq
1427,hochheben::V,उठाना,qaldırmaq
1428,hochheben::V,ऊपर को उठाना,qaldırmaq
1429,ergreifen::V,पकड़ना,tutmaq
1430,ergreifen::V,हाथ में लेना,tutmaq
1431,halten::V,धरना,saxlamaq
1432,halten::V,पकड़ना,saxlamaq
1433,drücken::V,दबाना,sıxmaq
1434,schieben::V,सरकाना,sürmək
1435,schieben::V,खिसकाना,sürmək
