,Concept_ID,kn,pt
1126,besuchen::V,ಭೇಟಿಯಾಗು,visitar
1127,treffen::V,ಸಂಧಿಸು,encontrar
1128,sich versammeln::V,ನೆರೆ,reunir-se
1129,spielen::V,ಆಡು,jogar
1130,spielen::V,ಆಡು,brincar
1131,singen::V,ಹಾಡು,cantar
1132,tanzen::V,ಕುಣಿ,bailar
1133,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,apartar-se
1134,verlassen::V,ಕಳೆ,deixar
1135,verlassen::V,ಕಳೆ,abandonar
1136,retten::V,ರಕ್ಷಿಸು,salvar
1137,bewachen::V,ಕಾಪಾಡು,vigiar
1138,bewachen::V,ಕಾಪಾಡು,guardar
1139,schützen::V,ಸಂರಕ್ಷಿಸು,proteger
1140,verteidigen::V,ಕಾಪಿಡು,defender
1141,sich schlagen::V,ಕಿತ್ತಾಟ,brigar
1142,sich schlagen::V,ಕಿತ್ತಾಟ,bater-se
1143,schießen::V,ಎಸೆ,disparar
1144,siegen::V,ಗೆಲ್ಲು,vencer
1145,ärgern::V,ರೇಗಿಸು,irritar
1146,ärgern::V,ರೇಗಿಸು,aborrecer
1147,schlagen::V,ಹೊಡೆ,bater
1148,treten::V,ಒದೆ,pisar
1149,stechen::V,ಚುಚ್ಚು,picar
1150,stoßen::V,ತಳ್ಳು,empurrar
1151,stehlen::V,ಕದಿ,furtar
1152,stören::V,ಕತಕು,perturbar
1153,belästigen::V,ತೊಂದರೆ,incomodar
1154,belästigen::V,ತೊಂದರೆ,importunar
1155,verbergen::V,ಮರೆಮಾಜು,ocultar
1156,verbergen::V,ಮರೆಮಾಜು,esconder
1157,täuschen::V,ಠಕ್ಕಿಸು,iludir
1158,täuschen::V,ಠಕ್ಕಿಸು,enganar
1159,betrügen::V,ವಂಚಿಸು,burlar
1160,betrügen::V,ವಂಚಿಸು,enganar
1161,töten::V,ಕೊಲ್ಲು,matar
1162,wohnen::V,ವಾಸಿಸು,morar
1163,arbeiten::V,ಕೆಲಸ ಮಾಡು,trabalhar
1164,sammeln::V,ಸಂಚಯಿಸು,recolher
1165,sammeln::V,ಸಂಚಯಿಸು,coleccionar
1166,pflücken::V,ಬಿಡಿಸು,colher
1167,jagen::V,ಬೇಟೆಯಾಡು,caçar
1168,fischen::V,ಮೀನು ಹಿಡಿ,pescar
1169,fassen::V,ಹಿಡಿ,apanhar
1170,hüten::V,ಗುಂಪುಸೇರಿಸು,guardar
1171,treiben::V,ದಬ್ಬು,conduzir
1172,anbinden::V,ಬಿಗಿ,atar
1173,füttern::V,ಮೇಯಿಸು,dar de comer a
1174,melken::V,ಹಾಲು ಕರೆ,ordenhar
1175,hacken::V,ತುಂಡರಿಸು,rachar
1176,gießen::V,ನೀರುಹಾಕು,regar
1177,reifen::V,ಕಳಿ,amadurecer
1178,zubereiten::V,ಅಡಿಗೆಮಾಡು,preparar
1179,kochen::V,ಅಡು,cozer
1180,backen::V,ಬೇಯಿಸು,cozer
1181,braten::V,ಕರಿ,assar
1182,braten::V,ಕರಿ,fritar
1183,umrühren::V,ಕಲಕು,remexer
1184,stricken::V,ಹೆಣೆ,tricotar
1185,stricken::V,ಹೆಣೆ,fazer malha
1186,nähen::V,ಹೊಲಿ,coser
1187,nähen::V,ಹೊಲಿ,costurar
1188,färben::V,ಬಣ್ಣ ಹತ್ತು,tingir
1189,färben::V,ಬಣ್ಣ ಹತ್ತು,colorir
1190,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,limpar
1191,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,purificar
1192,waschen::V,ತೊಳೆ,lavar
1193,abwischen::V,ಒರಸು,limpar
1194,abwischen::V,ಒರಸು,esfregar
1195,spülen::V,ಗಲಬರಿಸು,lavar
1196,spülen::V,ಗಲಬರಿಸು,enxaguar
1197,fegen::V,ಗುಡಿಸು,varrer
1198,kehren::V,ಗುಡಿಸು,varrer
1199,baden::V,ಸ್ನಾನಮಾಡು,banhar
1200,baden::V,ಸ್ನಾನಮಾಡು,tomar banho
1201,sich waschen::V,ತೊಳೆ,lavar-se
1202,ausziehen::V,ಬಿಚ್ಚು,despir
1203,anziehen::V,ಹಾಕು,vestir
1204,sich anziehen::V,ಹಾಕು,vestir-se
1205,kämmen::V,ಬಾಚು,pentear
1206,schmücken::V,ಅಲಂಕರಿಸು,adornar
1207,sagen::V,ಹೇಳು,dizer
1208,sprechen::V,ನುಡಿ,falar
1209,reden::V,ನುಡಿ,falar
1210,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,conversar
1211,fragen::V,ವಿಚಾರಿಸು,perguntar
1212,bitten::V,ಬೇಡು,pedir
1213,erzählen::V,ಹೇಳು,contar
1214,mitteilen::V,ತಿಳಿಸು,comunicar
1215,mitteilen::V,ತಿಳಿಸು,participar
1216,nennen::V,ಹೆಸರಿಡು,nomear
1217,nennen::V,ಹೆಸರಿಡು,apelidar
1218,rufen::V,ಕರೆ,chamar
1219,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,gabar-se
1220,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,vangloriar-se
1221,übersetzen::V,ಭಾಷಾಂತರಿಸು,traduzir
1222,denken::V,ಯೋಚಿಸು,pensar
1223,glauben::V,ನಂಬು,crer
1224,bemerken::V,ಗಮನಿಸು,notar
1225,bemerken::V,ಗಮನಿಸು,observar
1226,erkennen::V,ಗುರುತುಹಿಡಿ,reconhecer
1227,begreifen::V,ಗ್ರಹಿಸು,apreender
1228,begreifen::V,ಗ್ರಹಿಸು,compreender
1229,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,entender
1230,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,compreender
1231,lernen::V,ಕಲಿ,aprender
1232,wissen::V,ಅರಿ,saber
1233,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,lembrar-se de
1234,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,recordar-se de
1235,vergessen::V,ಮರೆತುವಿಡು,esquecer
1236,messen::V,ಅಳೆ,medir
1237,zählen::V,ಗಣಿಸು,contar
1238,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,calcular
1239,lesen::V,ಓದು,ler
1240,malen::V,ಬಿಡಿಸು,pintar
1241,zeichnen::V,ಬಿಡಿಸು,desenhar
1242,schreiben::V,ಬರೆ,escrever
1243,besitzen::V,ಒಡೆಯನಾಗಿರು,possuir
1244,kaufen::V,ಕೊಳ್ಳು,comprar
1245,verkaufen::V,ಕೊಡು,vender
1246,bezahlen::V,ಬೆಲೆತೆರು,pagar
1247,zahlen::V,ಹಣವನ್ನುಕೊಡು,pagar
1248,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,imperar
1249,ertragen::V,ಸಹಿಸು,suportar
