,Concept_ID,kn,av
1046,vereinigen::V,ಒಂದಾಗು,цолъизабизе
1047,besuchen::V,ಭೇಟಿಯಾಗು,баккизе
1048,besuchen::V,ಭೇಟಿಯಾಗು,хьвадизе
1049,treffen::V,ಸಂಧಿಸು,дандчӏвазе
1050,sich versammeln::V,ನೆರೆ,данделъизе
1051,sich versammeln::V,ನೆರೆ,бакӏаризе
1052,spielen::V,ಆಡು,басандизе
1053,singen::V,ಹಾಡು,ахӏизе
1054,tanzen::V,ಕುಣಿ,кьурдизе
1055,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,батӏалъизе
1056,verlassen::V,ಕಳೆ,тезе
1057,verlassen::V,ಕಳೆ,рехунтезе
1058,retten::V,ರಕ್ಷಿಸು,хвасар гьабизе
1059,retten::V,ರಕ್ಷಿಸು,хвасарлъизабизе
1060,bewachen::V,ಕಾಪಾಡು,цӏунизе
1061,schützen::V,ಸಂರಕ್ಷಿಸು,цӏунизе
1062,verteidigen::V,ಕಾಪಿಡು,цӏунизе
1063,sich schlagen::V,ಕಿತ್ತಾಟ,багъизе
1064,schießen::V,ಎಸೆ,речӏчӏизе
1065,siegen::V,ಗೆಲ್ಲು,бергьине
1066,ärgern::V,ರೇಗಿಸು,вагъизавизе
1067,schlagen::V,ಹೊಡೆ,кьабизе
1068,treten::V,ಒದೆ,мал тункизе
1069,stechen::V,ಚುಚ್ಚು,къазабизе
1070,stoßen::V,ತಳ್ಳು,тункизе
1071,stoßen::V,ತಳ್ಳು,хъилдизе
1072,stehlen::V,ಕದಿ,щинкӏизабизе
1073,stören::V,ಕತಕು,квекӏен гьабизе
1074,stören::V,ಕತಕು,татубахъи гьабизе
1075,belästigen::V,ತೊಂದರೆ,рахӏатхвезабизе
1076,verbergen::V,ಮರೆಮಾಜು,бахчизе
1077,verbergen::V,ಮರೆಮಾಜು,балъго тезе
1078,täuschen::V,ಠಕ್ಕಿಸು,божуда рекӏкӏ гьабизе
1079,täuschen::V,ಠಕ್ಕಿಸು,гуккизе
1080,betrügen::V,ವಂಚಿಸು,хӏилла гьабизе
1081,betrügen::V,ವಂಚಿಸು,сандирахълъи гьабизе
1082,töten::V,ಕೊಲ್ಲು,чӏвазе
1083,wohnen::V,ವಾಸಿಸು,яшав гьабизе
1084,arbeiten::V,ಕೆಲಸ ಮಾಡು,хӏалтӏизе
1085,sammeln::V,ಸಂಚಯಿಸು,бакӏаризе
1086,pflücken::V,ಬಿಡಿಸು,бетӏизе
1087,jagen::V,ಬೇಟೆಯಾಡು,чан гьабизе
1088,fischen::V,ಮೀನು ಹಿಡಿ,ччугӏа кквезе
1089,fassen::V,ಹಿಡಿ,кквезе
1090,hüten::V,ಗುಂಪುಸೇರಿಸು,кваназабизе
1091,treiben::V,ದಬ್ಬು,гъезе
1092,anbinden::V,ಬಿಗಿ,бухьине
1093,füttern::V,ಮೇಯಿಸು,кваназабизе
1094,melken::V,ಹಾಲು ಕರೆ,бечӏчӏизе
1095,hacken::V,ತುಂಡರಿಸು,чӏвазе
1096,gießen::V,ನೀರುಹಾಕು,лъалъазе
1097,reifen::V,ಕಳಿ,барщизе
1098,zubereiten::V,ಅಡಿಗೆಮಾಡು,бежа-белъине
1099,kochen::V,ಅಡು,белъине
1100,backen::V,ಬೇಯಿಸು,базе
1101,braten::V,ಕರಿ,бежизе
1102,umrühren::V,ಕಲಕು,багъаризе
1103,stricken::V,ಹೆಣೆ,хьухьине
1104,nähen::V,ಹೊಲಿ,букъизе
1105,färben::V,ಬಣ್ಣ ಹತ್ತು,кьер гьабизе
1106,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,бацӏцӏине
1107,waschen::V,ತೊಳೆ,чуризе
1108,abwischen::V,ಒರಸು,бацӏцӏине
1109,spülen::V,ಗಲಬರಿಸು,хулизе
1110,fegen::V,ಗುಡಿಸು,лъухьизе
1111,kehren::V,ಗುಡಿಸು,лъухьизе
1112,baden::V,ಸ್ನಾನಮಾಡು,чордезе
1113,sich waschen::V,ತೊಳೆ,
1114,ausziehen::V,ಬಿಚ್ಚು,бахъизе
1115,anziehen::V,ಹಾಕು,ретӏине
1116,sich anziehen::V,ಹಾಕು,ретӏине
1117,kämmen::V,ಬಾಚು,хазе
1118,schmücken::V,ಅಲಂಕರಿಸು,чӏухӏизабизе
1119,sagen::V,ಹೇಳು,бицине
1120,sprechen::V,ನುಡಿ,бицине
1121,reden::V,ನುಡಿ,гаргадизе
1122,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,гаргадизе
1123,fragen::V,ವಿಚಾರಿಸು,цӏехезе
1124,fragen::V,ವಿಚಾರಿಸು,гьикъизе
1125,bitten::V,ಬೇಡು,гьаризе
1126,erzählen::V,ಹೇಳು,бицине
1127,mitteilen::V,ತಿಳಿಸು,лъазабизе
1128,nennen::V,ಹೆಸರಿಡು,цӏар лъезе
1129,rufen::V,ಕರೆ,ахӏизе
1130,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,беццаризе
1131,übersetzen::V,ಭಾಷಾಂತರಿಸು,буссинабизе
1132,denken::V,ಯೋಚಿಸು,ургъизе
1133,glauben::V,ನಂಬು,божизе
1134,bemerken::V,ಗಮನಿಸು,берречӏчӏизе
1135,erkennen::V,ಗುರುತುಹಿಡಿ,лъазе
1136,erkennen::V,ಗುರುತುಹಿಡಿ,батӏаго бахъизе
1137,begreifen::V,ಗ್ರಹಿಸು,бичӏчӏизе
1138,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,
1139,lernen::V,ಕಲಿ,цӏализе
1140,wissen::V,ಅರಿ,лъазе
1141,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,ракӏалде щвезе
1142,vergessen::V,ಮರೆತುವಿಡು,кӏочене
1143,messen::V,ಅಳೆ,борцине
1144,zählen::V,ಗಣಿಸು,рикӏкӏине
1145,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,рикӏкӏине
1146,lesen::V,ಓದು,цӏализе
1147,malen::V,ಬಿಡಿಸು,бахъизе
1148,zeichnen::V,ಬಿಡಿಸು,бахъизе
1149,schreiben::V,ಬರೆ,хъвазе
1150,besitzen::V,ಒಡೆಯನಾಗಿರು,щвезе
1151,besitzen::V,ಒಡೆಯನಾಗಿರು,бу́кӏине
1152,kaufen::V,ಕೊಳ್ಳು,босизе
1153,verkaufen::V,ಕೊಡು,бичизе
1154,bezahlen::V,ಬೆಲೆತೆರು,кьезе
1155,zahlen::V,ಹಣವನ್ನುಕೊಡು,кьезе
1156,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,
1157,ertragen::V,ಸಹಿಸು,баччизе
