,Concept_ID,kl,it
746,klug::A,qarasagippoq,intelligente
747,lieb::A,akisooq,caro
748,lustig::A,piikulavoq,gaio
749,lustig::A,piikulavoq,allegro
750,sanft::A,isumagippoq,dolce
751,hungrig::A,kaappoq,affamato
752,hungrig::A,perlilerpoq,affamato
753,krank::A,napparsimavoq,malato
754,krank::A,napparsimavoq,infermo
755,traurig::A,aliasuppoq,triste
756,lebendig::A,uumavoq,vivo
757,gut::A,ajunngilaq,buono
758,schlecht::A,sualuppoq,cattivo
759,richtig::A,iluarpoq,giusto
760,schlimm::A,amiilaarnarpoq,grave
761,wahr::A,ilumoorpoq,vero
762,alt::A,pisoqaq,vecchio
763,neu::A,nutaavoq,nuovo
764,alt[Lebewesen]::A,utoqqaq,anziano
765,jung::A,inuusuppoq,giovane
766,jung::A,kingulliarsuk,giovane
767,arm::A,piillasoq,pòvero
768,arm::A,piitsuuvoq,pòvero
769,reich::A,pisuuvoq,ricco
770,berühmt::A,tusaamasaq,famoso
771,berühmt::A,tusaamasaq,cèlebre
772,fremd::A,ajasoornarpoq,estràneo
773,fremd::A,ajasoornarpoq,straniero
774,verschieden::A,allatut,diverso
775,verschieden::A,allatut,differente
776,verschieden::A,tamalaat,diverso
777,verschieden::A,tamalaat,differente
778,nah::A,qanippoq,vicino
779,nah::A,qanippoq,propinquo
780,fern::A,ungasippoq,lontano
781,linker::A,saamerleq,sinistro
782,rechter::A,innarluissut,destro
783,erster::A,siulleq,primo
784,zweiter::A,qataatsup tullia,secondo
785,dritter::A,pingajorarterut,terzo
786,letzter::A,kingulleq,ùltimo
787,allein::ADV,kisimiippoq,solo
788,allein::ADV,kisimiippoq,da solo
789,auf einmal::ADV,tassanngaannaq,insieme
790,zusammen::ADV,attaasa,insieme
791,zusammen::ADV,attarmik,insieme
792,lange::ADV,akuni,a lungo
793,plötzlich::ADV,tassanngaannaq,all'improvviso
794,sofort::ADV,erniinnaq,sùbito
795,sofort::ADV,erniinnaq,all'istante
796,später::ADV,kingorna,più tardi
797,jetzt::ADV,maanna,ora
798,jetzt::ADV,maanna,adesso
799,jetzt::ADV,massakkut,ora
800,jetzt::ADV,massakkut,adesso
801,heute::ADV,ullumi,oggi
802,morgen::ADV,aqagu,domani
803,bald::ADV,erniinnaq,presto
804,bald::ADV,erniinnaq,tra poco
805,dann::ADV,taava,allora
806,gestern::ADV,ippassaq,ieri
807,einst::ADV,ataatsimik,prima
808,einst::ADV,ataatsimik,un tempo
809,einst::ADV,ilaanni,prima
810,einst::ADV,ilaanni,un tempo
811,damals::ADV,taamani,allora
812,damals::ADV,taamanikkut,allora
813,damals::ADV,taassumuunakkut,allora
814,danach::ADV,taava,poi
815,danach::ADV,taava,dopo
816,vorher::ADV,siornagut,prima
817,einmal::ADV,ilaanni,una volta
818,einmal::ADV,ataatsimik,una volta
819,manchmal::ADV,qaqutigu,talvolta
820,manchmal::ADV,qaqutigu,qualche volta
821,manchmal::ADV,qaqutigut,talvolta
822,manchmal::ADV,qaqutigut,qualche volta
823,oft::ADV,akulikitsumik,spesso
824,immer::ADV,tamatigut,sempre
825,hier::ADV,maani,qua
826,hierhin::ADV,maani,qua
827,dorthin::ADV,ikuuna,là
828,geradeaus::ADV,narlumut,diritto
829,vorwärts::ADV,pilangavoc,avanti
830,rückwärts::ADV,kingumut,all'indietro
831,rückwärts::ADV,tunumut or tunummut,all'indietro
832,zurück::ADV,kingumut,di indietro
833,zurück::ADV,tunumut or tunummut,di indietro
834,unten::ADV,kana,giù
835,unten::ADV,kana,sotto
836,hinab::ADV,qiviu,giù
837,hinab::ADV,qiviu,in giù
838,überall::ADV,tamaginni,dappertutto
839,überall::ADV,tamani tamaani,dappertutto
840,kaum::ADV,qaqutigorsuaq,a appena
841,sehr::ADV,assut,molto
842,noch::ADV,qeratavoq,ancora
843,schon::ADV,taava-una,già
844,wieder::ADV,kingumut,di nuovo
845,vergebens::ADV,angiluk,invano
846,dies::PRN,manna,ciò
847,dies::PRN,manna,questo
848,dies::PRN,matuma,ciò
849,dies::PRN,matuma,questo
850,das::PRN,ua,ciò
851,das::PRN,ua,quello
852,ich::PRN,uanga,ìo
853,du::PRN,illit,tu
854,er::PRN,una,lui
855,er::PRN,una,egli
856,wir::PRN,uagut,noi
857,ihr::PRN,ilissi,voi
858,sie::PRN,uku,loro
859,was::FPRN,aat?,che
860,was::FPRN,aat?,che cosa
861,wer::FPRN,kikkut,chi
862,wo::FADV,sumi,dove
863,wohin::FADV,sumut,dove
864,wie::FADV,qanoq,come
865,warum::FADV,sooq,perche
866,wieviel::FNUM,qassit,quanto
867,wieviel::FNUM,qanoq atsigisumik?,quanto
868,eins::NUM,ataaseq,uno
869,zwei::NUM,marluk,due
870,drei::NUM,pingasut,tre
871,vier::NUM,sisamat,quattro
872,vier::NUM,qajuusat,quattro
873,fünf::NUM,tallimat,cinque
874,sechs::NUM,arfineq,sei
875,sechs::NUM,arfinillit,sei
876,sieben::NUM,arfineq-marluk,sette
877,acht::NUM,arfineq pingasut,otto
878,neun::NUM,qulingiluat,nove
879,neun::NUM,arfineq sisamat,nove
880,zehn::NUM,qulit,dieci
881,elf::NUM,aqqaneq,ùndici
882,zwölf::NUM,aqqaneq-marluk,dodici
883,zwanzig::NUM,tyve,venti
884,dreißig::NUM,tredive,trenta
885,dreißig::NUM,pingasunik qulillit,trenta
886,vierzig::NUM,fyrre,quaranta
887,fünfzig::NUM,halvtreds,cinquanta
888,fünfzig::NUM,tallimanik qulillit,cinquanta
889,sechzig::NUM,tres,sessanta
890,siebzig::NUM,halvfjerds,settanta
891,achtzig::NUM,firs,ottanta
892,neunzig::NUM,halvfems,novanta
893,hundert::NUM,et hundrede,cento
894,tausend::NUM,et tusinde,mille
895,und::CNJ,aamma,e
896,oder::CNJ,imalluunnit,o
897,stehen::V,sikingavoq,stare in piedi
898,sitzen::V,ingippoq,sedere
899,sitzen::V,ingippoq,stare seduto
900,liegen::V,nalavoq,giacere
901,liegen::V,aqupivoq,giacere
902,hängen::V,nivinngarpaa,pèndere
903,hängen::V,nivinngarpaa,èssere appeso
904,werden::V,pinngorpoq,farsi
905,werden::V,pinngorpoq,diventare
906,passieren::V,pivoq,succèdere
907,beginnen::V,aallarnerpaa,cominciare
908,enden::V,naggaserpaa,finire
909,enden::V,naggaserpaa,terminare
910,wechseln::V,immikkut ilivoq,variare
911,wechseln::V,immikkut ilivoq,cambiare
912,untergehen[Sonne]::V,ilioqqaasoq,tramontare
913,scheinen[Sonne]::V,qinnorpoq,splèndere
914,scheinen[Sonne]::V,qinngorpoq,splèndere
915,donnern::V,kalleq,tonare
916,wehen::V,timmivoq,soffiare
917,sich drehen::V,ipippaa,girarsi
918,schwanken::V,aalavoq,oscillare
919,schwanken::V,aalavoq,barcollare
920,schwingen::V,issakajaat or issakatsiaarut,vibrare
921,schwingen::V,issakajaat or issakatsiaarut,oscillare
922,fallen::V,quasivaa,cadere
923,brennen::V,seerpoq,àrdere
924,brennen::V,seerpoq,bruciare
925,brennen::V,uuppaa,àrdere
926,brennen::V,uuppaa,bruciare
927,rauchen::V,pujoorpoq,fumare
928,regnen::V,siallerpoq,piòvere
929,gefrieren::V,qiulerpoq,gelarsi
930,gefrieren::V,qiulerpoq,congelarsi
931,tauen::V,aappoq,sciògliersi
932,schmelzen::V,aappoq,fòndere
933,schmelzen::V,aappoq,sciògliersi
934,schmelzen::V,aatsippaa,fòndere
935,schmelzen::V,aatsippaa,sciògliersi
936,trocknen::V,panerserpaa,asciugarsi
937,sieden::V,qalappoq,bollire
938,reißen::V,qulli,strapparsi
939,reißen::V,alittorpaa,strapparsi
940,reißen::V,kimillanneq,strapparsi
941,versinken::V,kivivaa,affondare
942,versinken::V,apparpoq,affondare
943,vergehen::V,qaangerpaa,passare
944,vergehen::V,sarsuppoq,passare
945,erscheinen::V,takutippoq,apparire
946,erscheinen::V,takutippoq,comparire
947,sinken::V,kivivaa,calare
948,sinken::V,kivivaa,scendere
949,sinken::V,apparpoq,calare
950,sinken::V,apparpoq,scendere
951,abnehmen::V,ikillipput,diminuire
952,zunehmen::V,allisippaa,aumentare
953,steigen::V,allisippaa,salire
954,steigen::V,allisippaa,montare
955,wachsen::V,allivoq,crescere
956,glänzen::V,qinngorpoq,splèndere
957,glänzen::V,qinnorpoq,splèndere
958,funkeln::V,uisorilavoq,brillare
959,funkeln::V,uisorilavoq,scintillare
960,läuten::V,avilualaarpoq,suonare
961,klingeln::V,aviluarpoq,suonare
962,klingeln::V,aviluarpaluppoq,suonare
963,brausen::V,ittuk,rombare
964,brausen::V,ittuk,rumoreggiare
965,brausen::V,ittuppoq,rombare
966,brausen::V,ittuppoq,rumoreggiare
967,brausen::V,ittuppaluppoq,rombare
968,brausen::V,ittuppaluppoq,rumoreggiare
969,bellen::V,qiluppoq,latrare
970,bellen::V,qiluppoq,abbaiare
971,heulen::V,maarpoq,urlare
972,heulen::V,maarpoq,ululare
973,heulen::V,maalavoq,urlare
974,heulen::V,maalavoq,ululare
975,heulen::V,miaggoorpoq,urlare
976,heulen::V,miaggoorpoq,ululare
977,blasen::V,aporneq,soffiare
978,pfeifen::V,siggartartitsivoq,fischiare
979,pfeifen::V,siorsulavoq,fischiare
980,schreien::V,suaarpoq,gridare
981,stöhnen::V,nipiliorpoq,gèmere
982,stöhnen::V,nipilliorpoq,gèmere
983,zittern::V,qarsulivik,tremare
984,leben::V,inuuvoq,vìvere
985,geboren werden::V,inuuvoq,nàscere
986,geboren werden::V,inunngorpoq,nàscere
987,atmen::V,anersaarpoq,respirare
988,trinken::V,imerpoq,bere
989,essen::V,tamorpoq,mangiare
990,schlucken::V,tuluarnaq,inghiottire
991,einschlafen::V,sinippoq,addormentarsi
992,schlafen::V,sinik,dormire
993,aufwachen::V,iterpoq,svegliarsi
994,aufwachen::V,eqqumavoq,svegliarsi
995,aufstehen::V,makippoq,levarsi
996,sich erholen::V,qasuerserpoq,riposarsi
997,schmerzen::V,anneraa,dolere
998,schmerzen::V,annernarpoq,dolere
999,husten::V,quersorpoq,tossire
1000,genesen::V,ajunngissivoq,guarire
1001,genesen::V,ilisimmarpoq,guarire
1002,genesen::V,ilorrippoq,guarire
1003,sterben::V,toquvoq,morire
1004,sich bewegen::V,ingerlavoq,agitarsi
1005,sich setzen::V,ingippoq,sedersi
1006,laufen::V,arpappoq,camminare
1007,laufen::V,arpappoq,andare a piedi
1008,schreiten::V,ingerlavoq,andare
1009,schreiten::V,ingerlavoq,procedere
1010,spazierengehen::V,utertakajaarpoq,passeggiare
1011,spazierengehen::V,utertakajaarpoq,andare a passeggio
1012,spazierengehen::V,utertakattajaarpoq,passeggiare
1013,spazierengehen::V,utertakattajaarpoq,andare a passeggio
1014,eilen::V,qaa qaa,andare in fretta
1015,eilen::V,qiilasaarpoq,andare in fretta
1016,eilen::V,ingerlasaarpaa,andare in fretta
1017,sich beeilen::V,tuaviorpoq,affrettarsi
1018,sausen::V,uiguut,volare
1019,sausen::V,uiguut,correre
1020,rennen::V,igivoq,correre
1021,springen::V,upernassaq,saltare
1022,klettern::V,pilaakkeerpoq,arrampicarsi
1023,schaukeln::V,aalavoq,fare l'altalena
1024,schwimmen::V,naluppoq,nuotare
1025,tauchen::V,allorpoq,tuffarsi
1026,tauchen::V,allorpoq,immèrgersi
1027,rudern::V,ipuppaa,remare
1028,fahren::V,qimusserpoq,andare
1029,fahren::V,qimusserpoq,viaggiare
1030,fliegen::V,timmivoq,volare
1031,weggehen::V,piiarpoq,andàrsene
1032,weggehen::V,piiarpoq,andare via
1033,anhalten::V,unitsippaa,fermarsi
1034,hineingehen::V,timaappaa,entrare
1035,eintreten::V,allattorpaa,entrare
1036,kommen::V,qaa-,venire
1037,kommen::V,pivaa,venire
1038,ankommen::V,tikippoq,arrivare
1039,zurückkommen::V,angerlarpoq,ritornare
1040,bleiben::V,uninngavoq,restare
1041,bleiben::V,uninngavoq,rimanere
1042,warten::V,paavoq,aspettare
1043,warten::V,utaqqivoq,aspettare
1044,suchen::V,nivivaa,cercare
1045,finden::V,nanivaa,trovare
1046,versuchen::V,uuppaa,tentare
1047,versuchen::V,ussersarpaa,tentare
1048,vorbereiten::V,piareersarpaa,preparare
1049,lieben::V,asavaa,amare
1050,mögen::V,akaaraa,piacere a
1051,mögen::V,akaaraa,volere bene a
1052,rühren::V,qeerlerpaa,commuòvere
1053,weinen::V,qiavoq,piàngere
1054,schimpfen::V,qatimaarpoq,imprecare
1055,sich ärgern::V,ugguutigaa,stizzirsi
1056,sich ärgern::V,ugguutigaa,arrabbiarsi
1057,sich fürchten::V,eqqanaarpoq,avere paura
1058,fürchten::V,ersigaa,temere
1059,fliehen::V,qimaavoq,fuggire
1060,flüchten::V,allikarfigaa,sfuggire
1061,sehen::V,isigaa,vedere
1062,ansehen::V,alaatsinaappaa,guardare
1063,hören::V,tusarpaa,udire
1064,hören::V,tusarpaa,sentire
1065,zuhören::V,naalappoq,ascoltare
1066,riechen::V,tipippoq,sentire
1067,fühlen::V,misigaa,sentire
1068,scheinen::V,takutippoq,parere
1069,scheinen::V,takutippoq,sembrare
1070,frieren::V,qiiavoq,aver freddo
1071,tun::V,iliorpoq,fare
1072,wollen::V,piumavaa,volere
1073,anfangen::V,pilerpoq,iniziare
1074,anfangen::V,pilerpoq,cominciare
1075,beenden::V,naggaserpaa,finire
1076,beenden::V,naggaserpaa,terminare
1077,aufhören::V,naammatsippaa,finire
1078,aufhören::V,naammatsippaa,cessare
1079,öffnen::V,ammarpaa,aprire
1080,schließen::V,matuaa,chiùdere
1081,stellen::V,ilivaa,porre
1082,stellen::V,ilivaa,mettere
1083,stellen::V,iliorarpai,porre
1084,stellen::V,iliorarpai,mettere
1085,stellen::V,ilioqqarpai,porre
1086,stellen::V,ilioqqarpai,mettere
1087,setzen::V,iliorarpai,porre
1088,setzen::V,iliorarpai,mettere
1089,setzen::V,ilioqqarpai,porre
1090,setzen::V,ilioqqarpai,mettere
1091,legen::V,ilivaa,posare
1092,legen::V,ilivaa,mettere
1093,berühren::V,attorpaa,toccare
1094,verbinden::V,taperserpaa,unire
1095,verbinden::V,taperserpaa,congiùngere
1096,bedecken::V,iikkerpaa,coprire
1097,bedecken::V,iikkerpaa,ricoprire
1098,bedecken::V,iikkersorpaa,coprire
1099,bedecken::V,iikkersorpaa,ricoprire
1100,aufhängen::V,inivaa,attaccare
1101,aufhängen::V,iniorarpai,attaccare
1102,anzünden::V,saggaavoq,accèndere
1103,anzünden::V,saggaavoq,incendiare
1104,aufheben::V,allisippaa,raccògliere
1105,zurücklassen::V,aallarpoq,lasciare
1106,zurücklassen::V,aallarpoq,lasciare indietro
1107,verlieren::V,annaavaa,pèrdere
1108,fallen lassen::V,nakkaavaa,lasciare cadere
1109,machen::V,iliorpoq,fare
1110,herstellen::V,anillatsippaa,produrre
1111,herstellen::V,anillatsippaa,fabbricare
1112,bauen::V,marrarterpaa,costruire
1113,reparieren::V,iluarsaappaa,riparare
1114,verbessern::V,naqqippaa,migliorare
1115,graben::V,assappaa,scavare
1116,beugen::V,qappappoq,chinare
1117,beugen::V,qappappoq,flettere
1118,biegen::V,qappappoq,tòrcere
1119,wenden::V,assappaa,girare
1120,wenden::V,assappaa,voltare
1121,wenden::V,assakarpoq,girare
1122,wenden::V,assakarpoq,voltare
1123,umdrehen::V,assakartippaa,rivoltare
1124,heben::V,kivippaa,levare
1125,hochheben::V,kissumiarpaa,levare
1126,hochheben::V,kissumiarpaa,sollevare
1127,ergreifen::V,isaappaa,afferrare
1128,ergreifen::V,isaguppaa,afferrare
1129,halten::V,minarpaa,tenere
1130,drücken::V,naqittaat,premere
1131,kratzen::V,qitsuppaa,grattare
1132,kratzen::V,qitsuppaa,graffiare
1133,lecken::V,aluppaa,leccare
1134,beißen::V,kiivaa,mòrdere
1135,abreißen::V,aqqarpaa,staccarsi
1136,abreißen::V,aqqarpaa,strapparsi
1137,abreißen::V,isaterpaa,staccarsi
1138,abreißen::V,isaterpaa,strapparsi
1139,abschneiden::V,kipivaa,tagliare
1140,binden::V,kakkersarpaa,legare
1141,binden::V,kakkersarpaa,bendare
1142,stecken::V,kussunneq,ficcare
1143,brechen::V,nallorpaa,rompere
1144,klopfen::V,pattappaa,bàttere
1145,hauen::V,aqivaa,picchiare
1146,kleben::V,qaappoq,incollare
1147,reiben::V,tagiarpaa,fregare
1148,reiben::V,tangiarpaa,fregare
1149,streichen::V,erlerpoq,spalmare
1150,schleifen::V,sequppaa,arrotare
1151,schneiden::V,uullivoq,tagliare
1152,schütteln::V,aalavoq,agitare
1153,schütteln::V,aalavoq,scuòtere
1154,schwenken::V,issarpoq,agitare
1155,schwenken::V,issarpoq,sventolare
1156,füllen::V,immerpaa,riempire
1157,einwickeln::V,immoqquserpaa,involtare
1158,tragen::V,maqippaa,portare
1159,tragen::V,assartorpoq,portare
1160,schleppen::V,assartorpoq,trainare
1161,schleppen::V,assartorpoq,trascinare
1162,ziehen::V,kalippaa,tirare
1163,ziehen::V,kalissarpoq,tirare
1164,aufbewahren::V,toqqorpaa,custodire
1165,aufbewahren::V,toqqorpaa,conservare
1166,werfen::V,kuivaa,gettare
1167,werfen::V,kuivaa,lanciare
1168,fangen::V,anguaa,prèndere
1169,fangen::V,anguaa,acchiappare
1170,verstecken::V,anngigaa,nascondere
1171,teilen::V,agguut,divìdere
1172,teilen::V,agguusersorpaa,divìdere
1173,schicken::V,nassiuppaa,inviare
1174,bringen::V,aggiuppaa,portare
1175,bringen::V,aggiuppaa,apportare
1176,bringen::V,nassataraa,portare
1177,bringen::V,nassataraa,apportare
1178,bekommen::V,tiguaa,ricevere
1179,erhalten::V,tiguaa,ricevere
1180,nehmen::V,pivoq,prèndere
1181,nehmen::V,tiguaa,prèndere
1182,bewahren::V,sukkunik simerserpaa,conservare
1183,verderben::V,asiutippaa,guastare
1184,verderben::V,piuneerunnerit,guastare
1185,zerbrechen::V,ukuvoq,rompere
1186,zerbrechen::V,ukuvoq,spezzare
1187,zerreißen::V,tisavaa,stracciare
1188,zerreißen::V,alittorpaa,stracciare
1189,zerstören::V,aserorpaa,distrùggere
1190,verbrennen::V,seerpoq,bruciare
1191,geben::V,pivoq,dare
1192,versprechen::V,neriorsorpaa,promettere
1193,wünschen::V,kissaat,augurare
1194,loben::V,nersorpaa,lodare
1195,loben::V,nersornaat,lodare
1196,küssen::V,kunippaa,baciare
1197,küssen::V,kunissorpaa,baciare
1198,zudecken::V,majorpaa,coprire
1199,wecken::V,itersarpaa,svegliare
1200,zeigen::V,tikkuuppaa,indicare
1201,führen::V,tasissiuppaa,guidare
1202,führen::V,tasissiuppaa,condurre
1203,führen::V,ilitsersorpaa,guidare
1204,führen::V,ilitsersorpaa,condurre
1205,führen::V,tasissersuuppaa,guidare
1206,führen::V,tasissersuuppaa,condurre
1207,lehren::V,ilinniartippaa,insegnare
1208,unterrichten::V,ajoqerpaa,istruire
1209,unterrichten::V,ajoqerpaa,insegnare
1210,unterrichten::V,ajoqersorpaa,istruire
1211,unterrichten::V,ajoqersorpaa,insegnare
1212,unterrichten::V,ilinniartitsivoq,istruire
1213,unterrichten::V,ilinniartitsivoq,insegnare
1214,aufziehen::V,inororsarpaa,allevare
1215,leiten::V,iluatsippaa,avviare
1216,leiten::V,iluatsippaa,dirìgere
1217,antreiben::V,ikusimmippaa,incitare
1218,einladen::V,qaaqquaa,invitare
1219,einladen::V,qaasarpaa,invitare
1220,vereinigen::V,taperserpaa,unire
1221,besuchen::V,tikeraarpaa,visitare
1222,besuchen::V,tikeraarpaa,far vìsita a
1223,treffen::V,aporappaa,incontrare
1224,sich versammeln::V,majorpoq,rinunirsi
1225,spielen::V,pinnguarpoq,giocare
1226,singen::V,erinarsorpoq,cantare
1227,tanzen::V,qitippoq,danzare
1228,sich trennen::V,immikkoortippaa,separarsi
1229,retten::V,annaappaa,salvare
1230,schützen::V,eriagaa,protèggere
1231,schützen::V,pineqartaalivaa,protèggere
1232,schießen::V,aallaavaa,sparare
1233,schießen::V,piseriuppaa,sparare
1234,ärgern::V,ninngassarpaa,stizzire
1235,ärgern::V,ninngassaarpaa,stizzire
1236,schlagen::V,unatarpaa,bàttere
1237,treten::V,tukerpoq,calciare
1238,stechen::V,iguppaa,pùngere
1239,stechen::V,qasilippoq,pùngere
1240,stoßen::V,ikuserpaa,urtare
1241,stoßen::V,ikuserpaa,spìngere
1242,stoßen::V,ikusimmippaa,urtare
1243,stoßen::V,ikusimmippaa,spìngere
1244,stehlen::V,tillippaa,rubare
1245,stören::V,akornuserpaa,disturbare
1246,verbergen::V,anngigaa,celare
1247,verbergen::V,anngigaa,nascondere
1248,betrügen::V,peqquserluttuliorfigaa,frodare
1249,betrügen::V,peqquserluttuliorfigaa,truffare
1250,töten::V,maappaa,uccìdere
1251,töten::V,toquppaa,uccìdere
1252,wohnen::V,najugaqarpoq,abitare
1253,arbeiten::V,sulivoq,lavorare
1254,sammeln::V,katersorpai,raccògliere
1255,sammeln::V,katersorpai,collezionare
1256,jagen::V,piniarpoq,cacciare
1257,fischen::V,aalisarpoq,pescare
1258,anbinden::V,qilerut,legare
1259,anbinden::V,qilerut,attaccare
1260,anbinden::V,qilersorpaa,legare
1261,anbinden::V,qilersorpaa,attaccare
1262,anbinden::V,ungerlatserpaa,legare
1263,anbinden::V,ungerlatserpaa,attaccare
1264,füttern::V,nerlerpaa,dar da mangiare a
1265,gießen::V,imerterpaa,annaffiare
1266,kochen::V,igavoq,cuòcere
1267,braten::V,siappaa,frìggere
1268,braten::V,siappaa,arrostire
1269,umrühren::V,qeerlerpaa,mescolare
1270,färben::V,misuppaa,tìngere
1271,reinigen::V,sanniarpaa,pulire
1272,reinigen::V,sanniarpaa,nettare
1273,waschen::V,asappaa,lavare
1274,abwischen::V,saligarpaa,asciugare
1275,abwischen::V,saligartorpaa,asciugare
1276,fegen::V,sanngiarpaa,spazzare
1277,baden::V,uffarpoq,bagnarsi
1278,baden::V,uffarpoq,fare il bagno
1279,sich waschen::V,uffarpoq,lavarsi
1280,ausziehen::V,annoraajarpaa,tògliersi
1281,anziehen::V,ativaa,mettersi
1282,anziehen::V,ativaa,indossare
1283,anziehen::V,atitippaa,mettersi
1284,anziehen::V,atitippaa,indossare
1285,sich anziehen::V,atisalersorpoq,vestirsi
1286,sagen::V,oqarpoq,dire
1287,sprechen::V,oqaluttarpoq,parlare
1288,reden::V,oqaluppoq,parlare
1289,fragen::V,aperaa,chièdere
1290,fragen::V,aperaa,domandare
1291,bitten::V,aperaa,pregare
1292,bitten::V,qinnuigaa,pregare
1293,erzählen::V,oqaluttuaraa,narrare
1294,erzählen::V,oqaluttuaraa,raccontare
1295,mitteilen::V,oqalualaarpoq,comunicare
1296,rufen::V,qaaqquaa,chiamare
1297,prahlen::V,oqqartuvoq,vantarsi
1298,prahlen::V,oqallortuvoq,vantarsi
1299,übersetzen::V,ikaarpoq,tradurre
1300,übersetzen::V,nutserpaa,tradurre
1301,denken::V,isumaqarpoq,pensare
1302,glauben::V,upperaa,credere
1303,glauben::V,isumaqarpoq,credere
1304,erkennen::V,ilisaraa,riconoscere
1305,verstehen::V,paasivaa,intèndere
1306,verstehen::V,paasivaa,comprèndere
1307,lernen::V,ilinniarpoq,imparare
1308,lernen::V,ilinniarpoq,apprèndere
1309,wissen::V,nalunngilaa,sapere
1310,sich erinnern an::V,eqqaavaa,ricordare
1311,sich erinnern an::V,eqqaavaa,ricordarsi di
1312,vergessen::V,puiorpaa,dimenticare
1313,messen::V,ussersarpaa,misurare
1314,zählen::V,kisitsivoq,contare
1315,rechnen::V,kisitsivoq,contare
1316,rechnen::V,kisitsivoq,calcolare
1317,lesen::V,atuarpoq,lèggere
1318,malen::V,qalipappaa,dipìngere
1319,schreiben::V,allappoq,scrìvere
1320,kaufen::V,pisiaraa,comprare
1321,kaufen::V,pisiaraa,acquistare
1322,verkaufen::V,akigaa,vendere
1323,bezahlen::V,akilerpaa,pagare
1324,beherrschen::V,inappaa,dominare
1325,ertragen::V,ernertaaraa,sopportare
1326,Nase::N,,naso
1327,Schnurrbart::N,,baffi
1328,Schnurrbart::N,,mustacchi
1329,Fuß::N,,piede
1330,Schlaf::N,,sonno
1331,Strömung::N,,corrente
1332,Moor::N,,torbiera
1333,Wald::N,,bosco
1334,Wald::N,,foresta
1335,Anhöhe::N,,altura
1336,Gipfel::N,,cima
1337,Quelle::N,,sorgente
1338,Festland::N,,terraferma
1339,Kiefer[Baum]::N,,pino
1340,Pferd::N,,cavallo
1341,Elch::N,,alce
1342,Schwarm::N,,stormo
1343,Ente::N,,ànatra
1344,Barsch::N,,pèrsico
1345,Hecht::N,,luccio
1346,Wurm::N,,baco
1347,Wurm::N,,verme
1348,Heu::N,,fieno
1349,Kummer::N,,afflizione
1350,Gespräch::N,,discorso
1351,Gespräch::N,,conversazione
1352,Spiel::N,,gioco
1353,Gesellschaft::N,,compagnìa
1354,Angelegenheit::N,,affare
1355,Angelegenheit::N,,faccenda
1356,Anzahl::N,,nùmero
1357,Anzahl::N,,quantità
1358,Strich::N,,tratto
1359,Gegenstand::N,,oggetto
1360,Höhe::N,,altezza
1361,Lagerfeuer::N,,falò
1362,Lagerfeuer::N,,fuoco di bivacco
1363,Gang::N,,andata
1364,Heim::N,,casa
1365,Beutel::N,,borsa
1366,Beutel::N,,sacchetto
1367,Eimer::N,,secchio
1368,Sack::N,,sacco
1369,Brei::N,,purè
1370,Brei::N,,pappa
1371,Leder::N,,pelle
1372,Gott::N,,dio
1373,Reichtum::N,,ricchezza
1374,Staat::N,,Stato
1375,Gewalt::N,,violenza
1376,Bogen[Waffe]::N,,arco
1377,Lüge::N,,bugìa
1378,Lüge::N,,menzogna
1379,Schaden::N,,danno
1380,April::N,,aprile
1381,frisch::A,,fresco
1382,lecker::A,,ghiotto
1383,lecker::A,,squisito
1384,sauer::A,,aspro
1385,sauer::A,,acerbo
1386,bunt::A,,variopinto
1387,teuer::A,,caro
1388,geschickt::A,,àbile
1389,nackt::A,,nudo
1390,ehemalig::A,,vecchio
1391,ehemalig::A,,d'una_volta
1392,bekannt::A,,noto
1393,bekannt::A,,conosciuto
1394,anderer::A,,altro
1395,zuerst::ADV,,prima
1396,zuerst::ADV,,dapprima
1397,niemals::ADV,,non mai
1398,von hier::ADV,,ne
1399,von hier::ADV,,da qui
1400,dort::ADV,,lì
1401,oben::ADV,,su
1402,oben::ADV,,sopra
1403,hinauf::ADV,,in sù
1404,hinauf::ADV,,in alto
1405,nicht::ADV,,non
1406,ein wenig::ADV,,un po'
1407,ein wenig::ADV,,un poco
1408,so::ADV,,così
1409,so::ADV,,tanto
1410,nur::ADV,,solo
1411,nur::ADV,,soltanto
1412,vor::PRP,,davanti a
1413,hinter::PRP,,dietro
1414,unter::PRP,,sotto
1415,durch::PRP,,per
1416,durch::PRP,,attraverso
1417,neben::PRP,,a accanto a
1418,zwischen::PRP,,fra
1419,wegen::PRP,,a causa di
1420,alles::PRN,,tutto
1421,aufgehen[Sonne]::V,,sòrgere
1422,aufgehen[Sonne]::V,,spuntare
1423,strömen::V,,fluire
1424,fließen::V,,fluire
1425,fließen::V,,scorrere
1426,faulen::V,,marcire
1427,verfaulen::V,,imputridire
1428,verschwinden::V,,sparire
1429,verschwinden::V,,scomparire
1430,lärmen::V,,strepitare
1431,lärmen::V,,fare chiasso
1432,klirren::V,,tintinnare
1433,rauschen::V,,frusciare
1434,klingen::V,,suonare
1435,müde werden::V,,stancarsi
1436,krank werden::V,,ammalarsi
1437,krank sein::V,,èssere malato
1438,umkommen::V,,perire
1439,sich rühren::V,,muòversi
1440,sich erheben::V,,alzarsi
1441,hinfallen::V,,cadere
1442,kriechen::V,,strisciare
1443,gehen::V,,andare
1444,abfahren::V,,partire
