,Concept_ID,sah,tt
763,hinter::PRP,кэлин,арттан
764,unter::PRP,-ҕа,астында
765,unter::PRP,оһох түгэҕэ,астында
766,durch::PRP,курдары,аша
767,neben::PRP,аттыгар,тирәсендә
768,zwischen::PRP,ыккардынан,арасында
769,wegen::PRP,уҥуортан,сәбәпле
770,dies::PRN,ити,бу
771,dies::PRN,бу,бу
772,das::PRN,били,ул
773,alles::PRN,барыта,һәммә
774,ich::PRN,мин,мин
775,du::PRN,эн,син
776,er::PRN,кнни,ул
777,wir::PRN,биһиги,без
778,ihr::PRN,эһиги,сез
779,sie::PRN,кинилэр,ул
780,was::FPRN,туох,ни
781,was::FPRN,туох,нәрсә
782,wer::FPRN,ким,кем
783,wo::FADV,ханна,кайда
784,wohin::FADV,ханна,кая
785,wie::FADV,хайдах,ничек
786,warum::FADV,тоҕо,нигә
787,wieviel::FNUM,төһө,ничә
788,eins::NUM,биир,бер
789,zwei::NUM,икки,ике
790,drei::NUM,үс,өч
791,vier::NUM,түөрт,дүрт
792,fünf::NUM,биэс,биш
793,sechs::NUM,алта,алты
794,sieben::NUM,сэттэ,җиде
795,acht::NUM,аҕыс,сигез
796,neun::NUM,тоҕус,тугыз
797,zehn::NUM,уон,ун
798,elf::NUM,уон биир,унбер
799,zwölf::NUM,уон икки,унике
800,zwanzig::NUM,сүүрбэ,егерме
801,dreißig::NUM,отут,утыз
802,vierzig::NUM,түөрт уон,кырык
803,fünfzig::NUM,биэс уон,илле
804,sechzig::NUM,алта уон,алтмыш
805,siebzig::NUM,сэттэ уон,җитмеш
806,achtzig::NUM,аҕыс уон,сиксән
807,neunzig::NUM,тоҕус уонус,туксан
808,hundert::NUM,сүүс,йөз
809,tausend::NUM,тыһыынча,мең
810,und::CNJ,да,вә
811,und::CNJ,уонна,вә
812,und::CNJ,итиэннэ,вә
813,oder::CNJ,эбэтэр,яки
814,oder::CNJ,эбэтэр,яисә
815,stehen::V,тур,тору
816,sitzen::V,олор,утыру
817,liegen::V,сыт,яту
818,hängen::V,санньылый,эленү
819,werden::V,буол,булу
820,passieren::V,буол,булу
821,beginnen::V,саҕалан,башлану
822,enden::V,бүт,бетү
823,wechseln::V,уларый,үзгәртү
824,aufgehen[Sonne]::V,ой,чыгу
825,untergehen[Sonne]::V,киир,бату
826,scheinen[Sonne]::V,сырдат,яктырту
827,donnern::V,эт,күкрәү
828,wehen::V,үр,исү
829,strömen::V,кутулун,агу
830,fließen::V,сүүр,агу
831,sich drehen::V,эргий,бөтерелү
832,schwanken::V,биэтэҥнээ,икеләнү
833,schwingen::V,эйэҥнээ,тирбәлү
834,fallen::V,оҕут,егылу
835,brennen::V,умай,яну
836,rauchen::V,буруолаа,төтәү
837,rauchen::V,буруолаа,төтенләү
838,regnen::V,самыырдаа,яву
839,gefrieren::V,тоҥ,кату
840,tauen::V,ир,эрү
841,tauen::V,ир,эретү
842,schmelzen::V,уулун,эрү
843,schmelzen::V,уулун,эретү
844,trocknen::V,куур,кибү
845,sieden::V,оргуй,ургылу
846,faulen::V,сытый,черү
847,verfaulen::V,сытыйан_хаал,черү
848,reißen::V,хайыт,өзелү
849,reißen::V,быһытталан,өзелү
850,versinken::V,тимир,бату
851,versinken::V,батылын,бату
852,vergehen::V,дьай,авышу
853,erscheinen::V,көһүн,пәйда булу
854,verschwinden::V,сүт,югалу
855,verschwinden::V,сүт,юк булу
856,sinken::V,намтаа,кимү
857,sinken::V,намтаа,кайту
858,abnehmen::V,аччаа,азаю
859,zunehmen::V,элбээ,арту
860,zunehmen::V,элбээ,күбәю
861,zunehmen::V,элбээ,ишәю
862,steigen::V,үрдээ,үсү
863,wachsen::V,үүн,үсү
864,glänzen::V,кылбай,ялкылдау
865,funkeln::V,күлүмнээ,ялтырау
866,funkeln::V,күлүмүрдээ,ялтырау
867,lärmen::V,тыаһаа,шаулау
868,läuten::V,собуоннаа,шалтырату
869,klingeln::V,линкинээ,шалтырату
870,klirren::V,айгырат,чылтырау
871,brausen::V,сирилээ,давыллау
872,brausen::V,сирилээ,дулау
873,rauschen::V,суугунаа,кыштырдау
874,klingen::V,доргуй,ишетелү
875,bellen::V,үр,өрү
876,heulen::V,улуй,улау
877,blasen::V,үр,өрү
878,pfeifen::V,иһиир,сызгырту
879,schreien::V,кылан,кычкыру
880,schreien::V,хаһыытаа,кычкыру
881,stöhnen::V,ынчыктаа,ыңгырашу
882,zittern::V,титирээ,калтырау
883,zittern::V,титирээ,калтырану
884,zittern::V,дьигиһий,калтырау
885,zittern::V,дьигиһий,калтырану
886,leben::V,олор,яшәү
887,leben::V,олор,гомер итү
888,geboren werden::V,төрөө,туу
889,atmen::V,тыын,сулау
890,trinken::V,ис,эчү
891,essen::V,аһаа,ашау
892,schlucken::V,ыйыһын,йоту
893,müde werden::V,сылай,ялыгу
894,müde werden::V,сылай,йөгенү
895,einschlafen::V,утуйан хаал,йокыга китү
896,schlafen::V,утуй,йоклау
897,schlafen::V,утуйа сыт,йоклау
898,aufwachen::V,уһугун,уяну
899,aufstehen::V,тур,тору
900,sich erholen::V,сынньан,ял алу
901,sich erholen::V,сынньан,истирахәт итү
902,krank werden::V,ыарый,чирләү
903,krank sein::V,ыарый,чирләү
904,krank sein::V,ыарыт,чирләү
905,schmerzen::V,ыарыт,авырту
906,husten::V,сөтөлүн,ютәлләү
907,genesen::V,көн,савыгу
908,genesen::V,көн,сәламәтләнү
909,sterben::V,өл,үлү
910,sterben::V,өл,дөнья кую
911,sterben::V,өл,вафат булу
912,umkommen::V,өл,үлү
913,umkommen::V,оҕут,үлү
914,sich bewegen::V,хамсаа,йөрү
915,sich rühren::V,хамсаа,кыймылдау
916,sich erheben::V,тур,басу
917,sich setzen::V,олор,утыру
918,hinfallen::V,оҕут,егылу
919,laufen::V,хаам,җәяүләү
920,schreiten::V,атыллаа,атлау
921,spazierengehen::V,дьаарбай,йөрү
922,spazierengehen::V,дьаарбай,йөргенү
923,eilen::V,тиэтэй,ашыгу
924,sich beeilen::V,ыксаа,ашыгу
925,sich beeilen::V,ыксаа,кызулау
926,sausen::V,элээр,җилдерү
927,rennen::V,сүүрэкэлээ,йөгерү
928,springen::V,ой,сикерү
929,springen::V,ыстан,сикерү
930,klettern::V,ытын,үрмәләү
931,schaukeln::V,эйэҥнээ,атыну
932,schaukeln::V,биэрэҥнээ,атыну
933,kriechen::V,сыыл,шуышу
934,kriechen::V,сыыл,үрмәләү
935,schwimmen::V,уһун,йөзү
936,schwimmen::V,харбаа,йөзү
937,tauchen::V,умус,чуму
938,rudern::V,эрт,ишү
939,fahren::V,айаннаа,бару
940,fliegen::V,көт,очу
941,gehen::V,бар,йөрү
942,weggehen::V,бар,китү
943,abfahren::V,бар,кузгалу
944,anhalten::V,тохтоо,тукталу
945,hineingehen::V,киир,инү
946,eintreten::V,киир,инү
947,kommen::V,кэл,килү
948,ankommen::V,кэл,бару
949,ankommen::V,тиий,бару
950,zurückkommen::V,төнүн,кире кайту
951,bleiben::V,хаал,калу
952,warten::V,көһүт,көтү
953,erwarten::V,күүт,көтү
954,erwarten::V,көһүт,көтү
955,suchen::V,ирдээ,эзләү
956,suchen::V,көрдөө,эзләү
957,finden::V,бул,табу
958,versuchen::V,сорун,маташу
959,vorbereiten::V,бэлэмнээ,хәзерләү
960,lieben::V,таптаа,сөю
961,lieben::V,таптаа,ярату
962,mögen::V,сөбүл,өнәү
963,lachen::V,күл,көлү
964,rühren::V,долгут,дулкынландыру
965,weinen::V,ытаа,елау
966,schimpfen::V,үөҕүс,сүгү
967,schimpfen::V,үөҕүс,сүгенү
968,sich ärgern::V,кыыһыр,ачулану
969,sich ärgern::V,кыйахан,ачулану
970,sich fürchten::V,куттан,курку
971,sich fürchten::V,дьиксин,курку
972,fürchten::V,дьиксин,калтырау
973,fürchten::V,дьиксин,калтырану
974,fürchten::V,куттан,калтырау
975,fürchten::V,куттан,калтырану
976,fliehen::V,күрээ,арка бирү
977,flüchten::V,күрээ,качу
978,sehen::V,көр,күрү
979,anschauen::V,көр,карау
980,ansehen::V,көр,карау
981,ansehen::V,көр,күзәтү
982,hören::V,бил,ишетү
983,hören::V,иһит,ишетү
984,zuhören::V,иһит,тыңлау
985,probieren::V,боруобалаан көр,тату
986,probieren::V,амсайан көр,тату
987,riechen::V,сытырҕаа,иснәү
988,fühlen::V,бил,тою
989,fühlen::V,бил,сизү
990,scheinen::V,көһүн,күренү
991,zu sehen sein::V,көһүн,күренү
992,vernehmen::V,иһит,ишетү
993,frieren::V,тоҥ,өшү
994,frieren::V,тоҥ,күшегү
995,frieren::V,үлүй,өшү
996,frieren::V,үлүй,күшегү
997,tun::V,гын,итү
998,können::V,кыай,алу
999,wollen::V,баҕар,теләү
1000,anfangen::V,саҕалаа,керешү
1001,beenden::V,бүтэр,бетерү
1002,beenden::V,бүтэр,тәмамлау
1003,aufhören::V,уурай,бетү
1004,gelingen::V,сатан,уңу
1005,geraten::V,баар буолан биэр,сабышу
1006,geraten::V,баар буола тус,сабышу
1007,geraten::V,буолан таҕыс,сабышу
1008,öffnen::V,ас,ачу
1009,schließen::V,сап,ябу
1010,schließen::V,хатаа,ябу
1011,stellen::V,уур,кую
1012,stellen::V,туруор,кую
1013,setzen::V,туруор,утырту
1014,setzen::V,уур,утырту
1015,legen::V,уур,яткыру
1016,berühren::V,тыыт,тию
1017,berühren::V,таарый,тию
1018,verbinden::V,кэлгий,ялгау
1019,bedecken::V,бүрүй,өрту
1020,bedecken::V,бүрүй,каплау
1021,bedecken::V,бүрүй,томалау
1022,aufhängen::V,ыйаа,асу
1023,anzünden::V,умат,кабызу
1024,aufheben::V,өрө тарт,күтәрү
1025,zurücklassen::V,бырах,калдыру
1026,verlieren::V,сүтэр,югалту
1027,fallen lassen::V,түһэр,төшерү
1028,fallen lassen::V,мүлчү тут,төшерү
1029,machen::V,оҥор,ясау
1030,machen::V,оҥор,эшләү
1031,machen::V,оҥоһун,ясау
1032,machen::V,оҥоһун,эшләү
1033,herstellen::V,оҥор,ясау
1034,bauen::V,тут,кору
1035,reparieren::V,абырахтаа,төзәтү
1036,verbessern::V,тупсар,яхшырту
1037,ändern::V,уларыт,үзгәртү
1038,graben::V,хас,казу
1039,beugen::V,бокут,ию
1040,beugen::V,токурут,ию
1041,beugen::V,бүк баттаа,ию
1042,biegen::V,иэх,бөгү
1043,biegen::V,өҕүлүннэр,бөгү
1044,drehen::V,эргит,бору
1045,drehen::V,эргит,бөтерү
1046,drehen::V,эргичит,бору
1047,drehen::V,эргичит,бөтерү
1048,wenden::V,эргилин,бору
1049,umdrehen::V,түҥнэр,түнтәрү
1050,heben::V,көтөх,күтәрү
1051,hochheben::V,таһаар,күтәрү
1052,ergreifen::V,тут,эләктерү
1053,halten::V,тут,тоту
1054,drücken::V,ык,кысу
1055,schieben::V,ас,кузгату
1056,kratzen::V,кыһыы,тырнау
1057,lecken::V,салаа,ялау
1058,beißen::V,ытыр,тешләү
1059,abreißen::V,быһа тарт,өзү
1060,abreißen::V,туура тарт,өзү
1061,abschneiden::V,быс,кыю
1062,abschneiden::V,быс,кисү
1063,abschneiden::V,быһан ыл,кыю
1064,abschneiden::V,быһан ыл,кисү
1065,abschneiden::V,быһа баттаа,кыю
1066,abschneiden::V,быһа баттаа,кисү
1067,binden::V,кэлгий,бәйләү
1068,stecken::V,батары ас,төртү
1069,stecken::V,батары ас,тыгу
1070,brechen::V,тоһут,сындыру
1071,klopfen::V,тоҥсуй,шаку
1072,klopfen::V,тоҥсуй,шакылдау
1073,hauen::V,оҕус,кыйнау
1074,kleben::V,силимнээ,ябыштыру
1075,reiben::V,аал,ышку
1076,streichen::V,сыбаа,ягу
1077,schleifen::V,чочуй,кайрау
1078,schneiden::V,быс,кисү
1079,rütteln::V,иэҕэҥнэт,селкетү
1080,schütteln::V,сахсый,селкетү
1081,schwenken::V,дайбаа,болгау
1082,schütten::V,кут,кою
1083,füllen::V,толор,тутыру
1084,einwickeln::V,суулаа,төрү
1085,tragen::V,ит,ташу
1086,schleppen::V,сос,сөйрәү
1087,schleppen::V,сос,өстерәү
1088,ziehen::V,тарт,тарту
1089,aufbewahren::V,уур,саклау
1090,aufbewahren::V,харай,саклау
1091,werfen::V,бырах,ыргыту
1092,fangen::V,хап,тоту
1093,packen::V,тут,эләктерү
1094,verstecken::V,саһыар,яшерү
1095,teilen::V,үллэр,бүлү
1096,schicken::V,ыыт,җибәрү
1097,bringen::V,аҕал,китерү
1098,hinzufügen::V,эп,өстәү
1099,bekommen::V,ыл,алу
1100,bekommen::V,булун,алу
1101,erhalten::V,ыл,алу
1102,nehmen::V,ыл,алу
1103,wählen::V,быыбардаа,сайлау
1104,auswählen::V,тал,сайлау
1105,bewahren::V,харай,саклау
1106,behindern::V,мэһэйдээ,комачаулау
1107,verderben::V,буорту гын,бозу
1108,beschädigen::V,алдьат,бозу
1109,zerbrechen::V,үлтүрүт,вату
1110,zerreißen::V,хайыта тарт,өзү
1111,zerreißen::V,хайыта тарт,ерту
1112,zerstören::V,алдьат,җимерү
1113,verbrennen::V,уоттаа,яндыру
1114,verbrennen::V,уоттаа,көйдерү
1115,geben::V,биэр,бирү
1116,reichen::V,аҕал,тапшыру
1117,schenken::V,бэлэхтээ,бүләкләү
1118,versprechen::V,эрэннэр,вәгъдә бирү
1119,wünschen::V,баҕар,котлау
1120,loben::V,хайҕаа,мактау
1121,küssen::V,уураа,үбү
1122,wiegen::V,бигээ,тирбәтү
1123,zudecken::V,сап,ябу
1124,zudecken::V,сап,бөркәү
1125,zudecken::V,бүрүй,ябу
1126,zudecken::V,бүрүй,бөркәү
1127,wecken::V,уһугуннар,уяту
1128,zeigen::V,көрдөр,күрсәтү
1129,führen::V,салай,йөртү
1130,lehren::V,үөрэт,өйрәтү
1131,unterrichten::V,үөрэт,укыту
1132,aufziehen::V,иит,асрау
1133,leiten::V,салай,җитәкләү
1134,antreiben::V,кыһай,куалау
1135,antreiben::V,кыһай,әйдәләү
1136,antreiben::V,кыһай,ашыктыру
1137,lassen::V,күһэй,мәҗбүр итү
1138,einladen::V,ыҥыр,чакыру
1139,vereinigen::V,холбоо,берләштерү
1140,vereinigen::V,түм,берләштерү
1141,besuchen::V,сырыт,керешү
1142,besuchen::V,билсэ сырыт,керешү
1143,treffen::V,көрүс,очрату
1144,sich versammeln::V,мүһүн,җыелышу
1145,sich versammeln::V,түмүс,җыелышу
1146,spielen::V,оонньоо,уйнау
1147,singen::V,ыллаа,җырлау
1148,tanzen::V,үҥкүүлээ,бию
1149,sich trennen::V,араҕыс,аерылу
1150,sich trennen::V,араҕыс,ташлашу
1151,verlassen::V,хааллар,ташлау
1152,verlassen::V,хааллар,калдыру
1153,retten::V,өрүһүй,коткару
1154,bewachen::V,араҥаччылаа,каравыллау
1155,schützen::V,көмүскээ,ышыклау
1156,verteidigen::V,көмүскээ,яклау
1157,verteidigen::V,көмүскээ,саклау
1158,sich schlagen::V,охсус,сугышу
1159,schießen::V,ытыалаа,ату
1160,siegen::V,хот,җиңү
1161,siegen::V,кыай,җиңү
1162,ärgern::V,кыыһырт,ачуландыру
1163,schlagen::V,оҕус,ору
1164,schlagen::V,оҕус,бәрү
1165,schlagen::V,оҕус,тукмау
1166,treten::V,тэп,тибү
1167,stechen::V,кэй,кадау
1168,stoßen::V,кэп,этү
1169,stoßen::V,үтүрүй,этү
1170,stehlen::V,уор,урлау
1171,stören::V,мэһэйдээ,комачаулау
1172,belästigen::V,батар,борчу
1173,belästigen::V,батар,билмазалау
1174,verbergen::V,кистээ,яшерү
1175,täuschen::V,албыннаа,алдату
1176,betrügen::V,албыннаа,хәрәмләшү
1177,töten::V,өлөр,үтерү
1178,wohnen::V,олор,яшәү
1179,arbeiten::V,үлэлээ,эшләү
1180,sammeln::V,мус,туплау
1181,sammeln::V,хомуй,туплау
1182,pflücken::V,үргээ,өзү
1183,jagen::V,бултаа,аулау
1184,fischen::V,балыктаа,балык тоту
1185,fassen::V,тут,тоту
1186,hüten::V,манаа,көтү
1187,treiben::V,үүр,куалау
1188,anbinden::V,баай,бәйләү
1189,füttern::V,аһат,туйдыру
1190,melken::V,ыа,саву
1191,hacken::V,кэрт,чабу
1192,gießen::V,сиигирт,сугару
1193,reifen::V,бус,җитешү
1194,zubereiten::V,бэлэмнээ,пешеренү
1195,kochen::V,буһар,пешерү
1196,kochen::V,буһар,кайнату
1197,backen::V,буһар,пешерү
1198,braten::V,хооруй,куыру
1199,braten::V,хооруй,кыздыру
1200,braten::V,ыһаарылаа,куыру
1201,braten::V,ыһаарылаа,кыздыру
1202,braten::V,соркуойдаа,куыру
1203,braten::V,соркуойдаа,кыздыру
1204,umrühren::V,былаа,бутау
1205,umrühren::V,былаа,болгату
1206,stricken::V,өр,бәйләү
1207,nähen::V,иистэн,тегү
1208,färben::V,кырааскалаа,ману
1209,reinigen::V,ыраастаа,чистарту
1210,waschen::V,сууй,юу
1211,abwischen::V,сот,сөртү
1212,spülen::V,сайҕаа,чайкау
1213,fegen::V,сиппий,себерү
1214,kehren::V,харбаа,себерү
1215,baden::V,сөтүөлээ,коену
1216,sich waschen::V,суун,юыну
1217,ausziehen::V,уһул,чишенү
1218,anziehen::V,кэтэрт,кию
1219,sich anziehen::V,таҥын,киенү
1220,kämmen::V,тараа,тарау
1221,schmücken::V,симээ,бизәү
1222,schmücken::V,симээ,бизәкләү
1223,sagen::V,диэ,дию
1224,sagen::V,диэ,әйтү
1225,sprechen::V,эт,сөйләү
1226,sprechen::V,эт,сөйләшү
1227,sprechen::V,саҥар,сөйләү
1228,sprechen::V,саҥар,сөйләшү
1229,reden::V,кэпсэт,сөйләү
1230,sich unterhalten::V,кэпсэт,сөйләшү
1231,fragen::V,ыйыт,сорау
1232,fragen::V,ыйыт,сорашу
1233,bitten::V,көрдөс,үтенү
1234,erzählen::V,кэпсээ,сөйләү
1235,erzählen::V,сэһэргээ,сөйләү
1236,mitteilen::V,биллэр,белдерү
1237,nennen::V,ааттаа,дию
1238,rufen::V,ыҥыр,дәшү
1239,prahlen::V,чабылан,мактану
1240,prahlen::V,чабылан,шапырыну
1241,prahlen::V,киһиргээ,мактану
1242,prahlen::V,киһиргээ,шапырыну
1243,übersetzen::V,тылбаастаа,күчерү
1244,denken::V,санаа,уйлау
1245,denken::V,толкуйдаа,уйлау
1246,glauben::V,итэҕэй,инану
1247,bemerken::V,бэлиэтээ,искәрү
1248,erkennen::V,бил,тану
1249,begreifen::V,өйдөө,аңлау
1250,begreifen::V,өйдөө,төшенү
1251,verstehen::V,өйдөө,аңлау
1252,verstehen::V,өйдөө,төшенү
1253,lernen::V,үөрэн,уку
1254,lernen::V,үөрэн,өйрәнү
1255,wissen::V,бил,белү
1256,sich erinnern an::V,аҕын,хәтерләү
1257,vergessen::V,умун,оныту
1258,messen::V,кэмнээ,үлчәү
1259,messen::V,кээмэйдээ,үлчәү
1260,zählen::V,аах,санау
1261,rechnen::V,аах,исәпләү
1262,lesen::V,аах,уку
1263,malen::V,уруһуйдаа,рәсем ясау
1264,malen::V,уруһуйдаа,сурәт ясау
1265,malen::V,уруһуйдаа,сурәтләү
1266,zeichnen::V,уруһуйдаа,язу-сызу
1267,zeichnen::V,уруһуйдаа,сурәт ясау
1268,schreiben::V,суруй,язу
1269,besitzen::V,баһылаа,биләү
1270,kaufen::V,атыылас,алу
1271,verkaufen::V,атыылаа,сату
1272,bezahlen::V,төлөө,түләү
1273,zahlen::V,төлөө,түләү
1274,beherrschen::V,баһылаа,ия булу
1275,ertragen::V,тулуй,чыдау
