,Concept_ID,fa,kn
564,August::N,اوت,ಮುಮ್ಮಳೆ
565,September::N,سپتامبر,ನಾಲ್ಮಳೆ
566,Oktober::N,اکتبر,ಮೊಚ್ಚಳಿ
567,November::N,نوامبر,ಇಚ್ಚಳಿ
568,Dezember::N,دسامبر,ಮುಚ್ಚಳಿ
569,Montag::N,دو‌شنبه,ಸೋಮುವಾರ
570,Dienstag::N,سه‌شنبه,ಮಂಗಳವಾರ
571,Mittwoch::N,چهار‌شنبه,ಬುಧವಾರ
572,Donnerstag::N,پنج شنبه,ಗುರುವಾರ
573,Freitag::N,جمعه,ಶುಕ್ರವಾರ
574,Samstag::N,شنبه,ಶನಿವಾರ
575,Sonntag::N,یکشنبه,ಭಾನುವಾರ
576,groß::A,بزرگ,ದೊಡ್ಡ
577,klein::A,کوچک,ಪುಟ್ಟ
578,lang::A,بلند,ದೀರ್ಘ
579,kurz::A,کوتاه,ಚಕ್ಕ
580,breit::A,پهن,ಅಗಲವಾದ
581,schmal::A,تنگ,ಇಕ್ಕಟ್ಟಾದ
582,schmal::A,نازک,ಇಕ್ಕಟ್ಟಾದ
583,dicht::A,چگال,ದಟ್ಟ
584,dicht::A,انبوه,ದಟ್ಟ
585,dick[Gegenstand]::A,ضخیم,ದಟ್ಟ
586,dünn::A,نازک,ತೆಳು
587,fein::A,ریز,ಕೋಮಲ
588,fein::A,باریک,ಕೋಮಲ
589,fest::A,محکم,ಘನ
590,flach::A,صاف,ಚಪ್ಪಟೆ
591,flach::A,مسطح,ಚಪ್ಪಟೆ
592,glatt::A,لیز,ನಯ
593,hart::A,سفت,ಗಟ್ಟಿ
594,weich::A,نرم,ಮೃದುವಾದ
595,weich::A,ملایم,ಮೃದುವಾದ
596,rund::A,گرد,ವರ್ತುಳ
597,spitz::A,تیز,ಮೊನಚಾದ
598,spitz::A,نوک‌تیز,ಮೊನಚಾದ
599,scharf::A,تیز,ತೀಕ್ಷ್ಣ
600,scharf::A,برنده,ತೀಕ್ಷ್ಣ
601,stumpf::A,کند,ಮೊಂಡು
602,schwer::A,سنگین,ಭಾರಿ
603,schön::A,زیبا,ಸುಂದರ
604,heiß::A,داغ,ಬಿಸಿ
605,warm::A,گرم,ಬಿಸಿ
606,kalt::A,سرد,ತಣ್ಣನೆಯ
607,kühl::A,خنک,ತಂಪಾದ
608,frisch::A,تازه,ನಿರ್ಮಲ
609,feucht::A,مرطوب,ಒದ್ದೆಯಾದ
610,nass::A,تر,ಒದ್ದೆಯಾದ
611,nass::A,خیش,ಒದ್ದೆಯಾದ
612,trocken::A,خشک,ಶುಷ್ಕ
613,voll::A,پر,ತುಂಬಿದ
614,leer::A,خالی,ಖಾಲಿ
615,offen::A,باز,ಮುಚ್ಚಲ್ಲದ
616,geschlossen::A,بسته,ಮುಚ್ಚಿದ
617,sauber::A,پاک,ಶುದ್ಧ
618,sauber::A,تمیز,ಶುದ್ಧ
619,schmutzig::A,کثیف,ಅಶುದ್ಧ
620,schmutzig::A,آلوده,ಅಶುದ್ಧ
621,roh::A,خام,ಹಸಿ
622,reif::A,رسیده,ಹಣ್ಣಾದ
623,lecker::A,لذیذ,ಗುಚಿಕರ
624,lecker::A,خوشمزه,ಗುಚಿಕರ
625,süß::A,شیرین,ಸಿಹಿ
626,bitter::A,تلخ,ಕಹಿ
627,sauer::A,ترش,ಹುಳಿಯಾದ
628,hell::A,روشن,ಹೊಳೆಯುವ
629,dunkel::A,تاریک,ಮಬ್ಬಾದ
630,schwarz::A,سیاه,ಕಪ್ಪು
631,weiß::A,سفید,ಬಿಳಿಯ
632,rot::A,سرخ,ಕೆಂಪು
633,rot::A,قرمز,ಕೆಂಪು
634,gelb::A,زرد,ಹಳದಯ
635,blau::A,آبی,ನೀಲ
636,grün::A,سبز,ಕಾಯಾದ
637,grau::A,طوسی,ಬೂದುಬಣ್ಣದ
638,grau::A,خاکستری,ಬೂದುಬಣ್ಣದ
639,bunt::A,رنگارنگ,ವರ್ಣರಂಜಿತ
640,billig::A,ارزان,ಅಗ್ಗ
641,teuer::A,گران,ದುಬಾರಿಯಾದ
642,wertvoll::A,قیمتی,ಅಮೂಲ್ಯ
643,wertvoll::A,گرانبها,ಅಮೂಲ್ಯ
644,blind::A,کور,ಅಂಧ
645,blind::A,نابینا,ಅಂಧ
646,taub::A,کر,ಕಿವುಡಾದ
647,taub::A,ناشنوا,ಕಿವುಡಾದ
648,kräftig::A,قوی,ಪ್ರಬಲ
649,stark::A,قوی,ಶಕ್ತಿವಂತ
650,stark::A,نیرومند,ಶಕ್ತಿವಂತ
651,schwach::A,ضعیف,ದುರ್ಬಲ
652,fett::A,چرب,ಕೊಬ್ಬಿದ
653,schlank::A,باریک‌اندام,ತೆಳ್ಳಗಿನ
654,hübsch::A,قشنگ,ಅಂದವಾದ
655,hübsch::A,خوشگل,ಅಂದವಾದ
656,böse::A,بد,ಕೆಟ್ಟ
657,dumm::A,احمق,ಮಂದ
658,faul::A,لش,ಆಲಸ
659,faul::A,تنبل,ಆಲಸ
660,fleißig::A,زرنگ,ಕಡಗುವ
661,geizig::A,خسیس,ಜುಗ್ಗ
662,klug::A,عاقل,ಚತುರ
663,klug::A,باهوش,ಚತುರ
664,geschickt::A,ماهر,ದಕ್ಷ
665,lieb::A,عزیز,ಪ್ರಿಯ
666,lustig::A,شاد,ಖುಷಿಯಾದ
667,lustig::A,خوشحال,ಖುಷಿಯಾದ
668,sanft::A,لطیف,ಸೌಮ್ಯ
669,hungrig::A,گرسنه,ಹಸಿದ
670,krank::A,مریض,ಅಸ್ವಸ್ಥ
671,krank::A,بیمار,ಅಸ್ವಸ್ಥ
672,nackt::A,لخت,ನಗ್ನ
673,nackt::A,برهنه,ನಗ್ನ
674,traurig::A,غمگین,ದುಃಖಿತ
675,lebendig::A,زنده,ಜೀವಂತ
676,gut::A,خوب,ಒಳ್ಳೆಯ
677,schlecht::A,بد,ದುಷ್ಟ
678,richtig::A,درست,ಸರಿ
679,schlimm::A,وخيم,ಅಸಹ್ಯ
680,wahr::A,درست,ನಿಜ
681,wahr::A,حقیقی,ನಿಜ
682,alt::A,کهنه,ಮುದಿ
683,neu::A,نو,ಹೊಸ
684,ehemalig::A,قبلی,ಮಾಜೀ
685,alt[Lebewesen]::A,پیر,ವೃದ್ಧ
686,jung::A,جوان,ಎಳ
687,arm::A,فقیر,ಬಡ
688,reich::A,پولدار,ಶ್ರೀಮಂತ
689,reich::A,ثروتمند,ಶ್ರೀಮಂತ
690,bekannt::A,آشنا,ಅಪ್ತ
691,bekannt::A,معلوم,ಅಪ್ತ
692,berühmt::A,مشهور,ಪ್ರಸಿದ್ಧ
693,fremd::A,خارجی,ಪರಕೀಯ
694,fremd::A,بیگانه,ಪರಕೀಯ
695,verschieden::A,مختلف,ಬೇರೆ
696,verschieden::A,متفاوت,ಬೇರೆ
697,nah::A,نزدیک,ಹತ್ತಿರವಾದ
698,fern::A,دور,ದೂರದ
699,linker::A,چپ,ಎಡ
700,rechter::A,راست,ಬಲ
701,anderer::A,دیگر,ಇತರ
702,erster::A,اول,ಪ್ರಥಮ
703,zweiter::A,دوم,ದ್ವಿತೀಯ
704,dritter::A,سوم,ಮೂರನೆಯಜಗತ್ತು
705,letzter::A,آخر,ಅಂತ್ಯ
706,allein::ADV,تنها,ಒಬ್ಬನೇ
707,auf einmal::ADV,همزمان,ಒಡನೆ
708,zusammen::ADV,باهم,ಒಟ್ಟಿಗೆ
709,lange::ADV,مدت‌ها,ದೀರ್ಘ
710,lange::ADV,مدت زیادی,ದೀರ್ಘ
711,plötzlich::ADV,ناگهان,ಅನಾಮತ್ತು
712,sofort::ADV,فوراً,ಜಾಗ್ರತೆ
713,später::ADV,بعدها,ತರುವಾಯ
714,jetzt::ADV,حالا,ಈಗ
715,jetzt::ADV,اکنون,ಈಗ
716,heute::ADV,امروز,ಇಂದು
717,morgen::ADV,فردا,ನಾಳೆ
718,bald::ADV,زود,ಬೇಗ
719,bald::ADV,بزودی,ಬೇಗ
720,dann::ADV,سپس,ಆಗ
721,dann::ADV,آنوقت,ಆಗ
722,gestern::ADV,دیروز,ನಿನ್ನೆ
723,einst::ADV,وقتی,ಪೂರ್ವದಲ್ಲಿ
724,einst::ADV,زمانی,ಪೂರ್ವದಲ್ಲಿ
725,damals::ADV,آنوقت,ಆಗ
726,damals::ADV,آنزمان,ಆಗ
727,danach::ADV,بعد,ಆಮೇಲೆ
728,vorher::ADV,قبلاً,ಮುಂಚೆ
729,zuerst::ADV,اول,ಮೊದಲಿಗೆ
730,zuerst::ADV,ابتداء,ಮೊದಲಿಗೆ
731,einmal::ADV,یکدفعه,ಒಮ್ಮೆ
732,manchmal::ADV,گاهی,ಆಗಾಗ
733,manchmal::ADV,بعضی اوقات,ಆಗಾಗ
734,oft::ADV,اغلب,ಅನೇಕಸಲ
735,immer::ADV,همیشه,ಯಾವಾಗಲೂ
736,niemals::ADV,هرگز,ಯಾವಾಗಲೂ ಇಲ್ಲ
737,hier::ADV,اینجا,ಇಲ್ಲಿ
738,hierhin::ADV,به اینجا,ಇತ್ತ
739,von hier::ADV,از اینجا,ಇಲ್ಲಿಂದ
740,dort::ADV,آنجا,ಅಲ್ಲಿ
741,dorthin::ADV,به آنجا,ಅಲ್ಲಿಗೆ
742,geradeaus::ADV,راست,ಸೀದಾ
743,vorwärts::ADV,جلو,ಮುನ್ನೆಡೆವ
744,vorwärts::ADV,به پیش,ಮುನ್ನೆಡೆವ
745,rückwärts::ADV,عقب,ಹಿಂದುಗಡೆಗೆ
746,zurück::ADV,پس,ಹಿಂದಕ್ಕೆ
747,zurück::ADV,عقب,ಹಿಂದಕ್ಕೆ
748,zurück::ADV,بالعکس,ಹಿಂದಕ್ಕೆ
749,unten::ADV,زیر,ಕೆಳಗೆ
750,unten::ADV,پایین,ಕೆಳಗೆ
751,hinab::ADV,به پایین,ಕೆಳಕ್ಕೆ
752,oben::ADV,بالا,ಮೇಲೆ
753,hinauf::ADV,به بالا,ಮೇಲಕ್ಕೆ
754,überall::ADV,همه‌جا,ಎಲ್ಲಸ್ಥಳಗಳು
755,nicht::ADV,نه,ಇಲ್ಲ
756,nicht::ADV,نه,ಅಲ್ಲ
757,ein wenig::ADV,کمی,ತುಸು
758,kaum::ADV,به سختی,ಕಠಿನವಾಗಿ
759,sehr::ADV,خیلی,ಬಹು
760,sehr::ADV,بسیار,ಬಹು
761,so::ADV,چنین,ಅಷ್ಟು
762,so::ADV,اینطور,ಅಷ್ಟು
763,noch::ADV,هنوز,ಇನ್ನು
764,nur::ADV,فقط,ಕೇವಲ
765,nur::ADV,تنها,ಕೇವಲ
766,schon::ADV,قبلاً,ಆಗಲೇ
767,schon::ADV,به این زودی,ಆಗಲೇ
768,wieder::ADV,باز,ಪುನಃ
769,wieder::ADV,دوباره,ಪುನಃ
770,vergebens::ADV,بیهوده,ನಿಷ್ಫಲವಾಗಿ
771,vor::PRP,در جلوی,ಮುಂದೆ
772,hinter::PRP,پشت,ಹಿಂದ
773,unter::PRP,تحت,ಕೆಳ
774,durch::PRP,از وسط,ನೇರವಾಗಿ
775,durch::PRP,از ميان,ನೇರವಾಗಿ
776,neben::PRP,کنار,ಅಧರ ಬಲಿಕ
777,neben::PRP,پهلوی,ಅಧರ ಬಲಿಕ
778,zwischen::PRP,بین,ನಡುವೆ
779,zwischen::PRP,میان,ನಡುವೆ
780,wegen::PRP,برای,ಅಧಕ್ಕಗಿ
781,wegen::PRP,بخاطر,ಅಧಕ್ಕಗಿ
782,dies::PRN,این,ಈ
783,das::PRN,آن,ಅದು
784,alles::PRN,تمام,ಎಲ್ಲ
785,alles::PRN,همه‌چیر,ಎಲ್ಲ
786,ich::PRN,من,ನಾನು
787,du::PRN,تو,ನೀನು
788,er::PRN,او,ಅವನು
789,er::PRN,او,ಇವನು
790,wir::PRN,ما,ನಾವು
791,ihr::PRN,شما,ನೀವು
792,sie::PRN,آنها,ಅವರು
793,was::FPRN,چه,ಏನು
794,wer::FPRN,کی,ಯಾರಿಗೆ
795,wo::FADV,کجا,ಎಲ್ಲಿ
796,wohin::FADV,بکجا,ಎಲ್ಲಿಗೆ
797,wie::FADV,چطور,ಹೇಗೆ
798,wie::FADV,چگونه,ಹೇಗೆ
799,warum::FADV,چرا,ಏಕೆ
800,warum::FADV,برای چه,ಏಕೆ
801,wieviel::FNUM,چند,ಎಷ್ಟು
802,wieviel::FNUM,چقدر,ಎಷ್ಟು
803,eins::NUM,یک,ಒಂದು
804,zwei::NUM,دو,ಎರಡು
805,drei::NUM,سه,ಮೂರು
806,vier::NUM,چهار,ನಾಲ್ಕು
807,fünf::NUM,پنج,ಅಯ್ದು
808,sechs::NUM,شش,ಆರು
809,sieben::NUM,هفت,ಏಳು
810,acht::NUM,هشت,ಎಂಟು
811,neun::NUM,نه,ಒಂಭಬತ್ತು
812,zehn::NUM,ده,ಹತ್ತು
813,elf::NUM,یازده,ಹನ್ನೊಂದು
814,zwölf::NUM,دوازده,ಹನ್ನೆರಡು
815,zwanzig::NUM,بیست,ಇಪ್ಪತ್ತು
816,dreißig::NUM,سی,ಮೂವತ್ತು
817,vierzig::NUM,چهل,ನಲವತ್ತು
818,fünfzig::NUM,پنجاه,ಐವತ್ತು
819,sechzig::NUM,شصت,ಅರುವತ್ತು
820,siebzig::NUM,هفتاد,ಎಪ್ಪತ್ತು
821,achtzig::NUM,هشتاد,ಎಂಬತ್ತು
822,neunzig::NUM,نود,ತೊಂಬತ್ತು
823,hundert::NUM,صد,ನೂರು
824,tausend::NUM,هزار,ಸಾವಿರ
825,und::CNJ,و,ಮತ್ತು
826,oder::CNJ,یا,ಅಥವಾ
827,stehen::V,ایستادن,ನಿಲ್ಲು
828,sitzen::V,نشستن,ಕುಳ್ಳಿರು
829,liegen::V,خوابیدن,ಮಲಗಿಕೊ
830,liegen::V,دراز کشیدن,ಮಲಗಿಕೊ
831,hängen::V,آویزان بودن,ಇಳಿಯಬಿಡು
832,werden::V,شدن,ಆಗು
833,passieren::V,گذشتن,ಆಗು
834,passieren::V,اتفاق افتادن,ಆಗು
835,beginnen::V,شروع شدن,ಆರಂಭಿಸು
836,enden::V,تمام شدن,ಕೊನೆಗಾಣು
837,wechseln::V,عوض شدن,ಮಾರ್ಪಡಿಸು
838,aufgehen[Sonne]::V,برآمدن,ಮೂಡು
839,aufgehen[Sonne]::V,طلوع کردن,ಮೂಡು
840,untergehen[Sonne]::V,غروب کردن,ಮುಳುಗು
841,scheinen[Sonne]::V,تابیدن,ಹೊಳೆ
842,donnern::V,رعد زدن,ಗುಡುಗಾಗು
843,wehen::V,دمیدن,ತೀಡು
844,strömen::V,روان شدن,ಹರಿ
845,fließen::V,روان شدن,ಹರಿ
846,sich drehen::V,چرخیدن,ಸುತ್ತು
847,schwanken::V,خم و راست شدن,ಓಲಾಡು
848,schwingen::V,تاب خوردن,ತೂಗು
849,schwingen::V,نوسان کردن,ತೂಗು
850,fallen::V,افتادن,ಉದುರು
851,fallen::V,سقوط کردن,ಉದುರು
852,brennen::V,سوزاندن,ಉರಿ
853,rauchen::V,دود کردن,ಹೊಗೆಬಿಡು
854,regnen::V,باران آمدن,ಸುರಿ
855,gefrieren::V,یخ بستن,ಹೆಪ್ಪುಗಟ್ಟು
856,tauen::V,آب شدن,ಬೆಚ್ಚಗಾಗು
857,schmelzen::V,آب شدن,ಕರಗು
858,trocknen::V,خشک شدن,ಒಣಗು
859,sieden::V,جوشیدن,ಕುದಿ
860,faulen::V,فاسد شدن,ಕೊಳೆ
861,verfaulen::V,پوسیدن,ನಶಿಸು
862,reißen::V,پاره شدن,ಒಡೆ
863,versinken::V,غرق شدن,ಮುಳುಗು
864,vergehen::V,گذشتن,ಸಾಗು
865,erscheinen::V,ظاهر شدن,ತೋರು
866,verschwinden::V,گم شدن,ಮಾಯವಾಗು
867,verschwinden::V,از بین رفتن,ಮಾಯವಾಗು
868,sinken::V,پایین آمدن,ಕುಸಿ
869,abnehmen::V,کم شدن,ತಗ್ಗು
870,zunehmen::V,زیاد شدن,ಬೆಳೆ
871,steigen::V,بالا رفتن,ಉಬ್ಬು
872,wachsen::V,قد کشیدن,ಬೆಳೆ
873,glänzen::V,برق زدن,ಮಿರುಗು
874,funkeln::V,جرقه زدن,ಮಿನುಗು
875,lärmen::V,شلوغ کردن,ಶಬ್ದ ಮಾಡಲು
876,läuten::V,زنگ زدن,ಬಾರಿಸು
877,klingeln::V,زنگ زدن,ಅನುರಣಿಸು
878,klirren::V,جرنگ جرنگ صدا کردن,ಕಿಣಿಕಿಣಿಸು
879,brausen::V,طوفانی بودن,ಅಬ್ಬರಿಸು
880,rauschen::V,خش‌خش کردن,ಮರ್ಮರಗುಟ್ಟಿಸು
881,klingen::V,صدا دادن,ಉಸಿರು
882,bellen::V,عوعو کردن,ಬಗುಳು
883,heulen::V,زوزه کشیدن,ಅರಚು
884,blasen::V,فوت کردن,ಗಾಳಿ ಊದು
885,pfeifen::V,سوت زدن,ಸಿಳ್ಳೆಯೂದು
886,schreien::V,فریاد زدن,ಕರೆ
887,stöhnen::V,نالیدن,ನರಳು
888,zittern::V,لرزیدن,ನಡುಗು
889,leben::V,زیستن,ಇರು
890,leben::V,زندگی کردن,ಇರು
891,geboren werden::V,متولد شدن,ಉಂಟಾಗು
892,atmen::V,تنفس کردن,ಉಸಿರು
893,trinken::V,نوشیدن,ಕುಡಿ
894,essen::V,خوردن,ತಿನ್ನು
895,schlucken::V,بلعیدن,ನುಂಗು
896,schlucken::V,قورت دادن,ನುಂಗು
897,müde werden::V,خسته شدن,ಬಳಲು
898,einschlafen::V,خواب رفتن,ನಿದ್ಧೆಹೋಗು
899,schlafen::V,خوابیدن,ನಿದ್ರಿಸು
900,aufwachen::V,از خواب بیدار شدن,ಏಳು
901,aufstehen::V,بیدار شدن,ಏಳು
902,sich erholen::V,استراحت کردن,ಸುಧಾರಿಸು
903,krank werden::V,مریض شدن,ಬೇನೆಬೀಳು
904,krank sein::V,بیمار بودن,ಕೆಟ್ಟ ಎಂದು
905,schmerzen::V,درد کردن,ಕಚ್ಚು
906,husten::V,سرفه کردن,ಕೆಮ್ಮು
907,genesen::V,بهبود یافتن,ಮತ್ತೆಹೊದಿಸು
908,sterben::V,مردن,ಮೃತಪಡು
909,umkommen::V,کشته شدن,ಹಾಳಾಗು
910,sich bewegen::V,حرکت کردن,ಚಲಿಸು
911,sich rühren::V,تکان خوردن,ಕದಲು
912,sich erheben::V,برخواستن,ಏಳು
913,sich setzen::V,نشستن,ಕೂರು
914,hinfallen::V,زمین خوردن,ಬೀಳು
915,laufen::V,پیاده رفتن,ನಡೆ
916,schreiten::V,قدم زدن,ಮೆಲ್ಲಗೆ ನಡೆ
917,spazierengehen::V,گردش رفتن,ವಿಹರಿಸು
918,eilen::V,شتاب کردن,ಮುನ್ನುಗ್ಗು
919,sich beeilen::V,عجله کردن,ಆತುರಪಡು
920,sausen::V,صفیر کشیدن,ಒಗೆ
921,rennen::V,دویدن,ಓಡು
922,springen::V,پریدن,ಜಿಗಿ
923,klettern::V,بالا رفتن,ಏರು
924,schaukeln::V,تاب خوردن,ತೂಗು
925,kriechen::V,خزیدن,ತೆವಳು
926,schwimmen::V,شنا کردن,ಈಜು
927,tauchen::V,غواصی کردن,ಕೆಳಗಿಳಿ
928,rudern::V,پارو زدن,ಸಾಗಿಸು
929,fahren::V,سواره رفتن,ನಡೆಸು
930,fliegen::V,پریدن,ಹಾರು
931,gehen::V,رفتن,ಹೋಗು
932,weggehen::V,رفتن,ಹೊರಡು
933,abfahren::V,حرکت کردن,ತೆರಳು
934,anhalten::V,ایست کردن,ನಿಲ್ಲು
935,hineingehen::V,داخل شدن,ಒಳಹೊಗು
936,eintreten::V,وارد شدن,ಒಳಹೊಗು
937,kommen::V,آمدن,ಬರು
938,ankommen::V,رسیدن,ಬರು
939,zurückkommen::V,برگشتن,ಹಿಂದಿರುಗು
940,bleiben::V,ماندن,ಇರು
941,warten::V,منتظر بودن,ಇರು
942,erwarten::V,انتظار داشتن,ನಿರೀಕ್ಷಿಸು
943,suchen::V,جستجو کردن,ಹುಡುಕು
944,finden::V,یافتن,ಕಂಡುಕೊ
945,finden::V,پیدا کردن,ಕಂಡುಕೊ
946,versuchen::V,سعی کردن,ಪ್ರಯತ್ನಿಸು
947,versuchen::V,کوشش کردن,ಪ್ರಯತ್ನಿಸು
948,vorbereiten::V,آماده کردن,ಸಿದ್ಧವಾಗು
949,lieben::V,عاشق بودن,ಪ್ರೀತಿಸು
950,mögen::V,میل داشتن,ಇಷ್ಟಪಡು
951,mögen::V,دوست داشتن,ಇಷ್ಟಪಡು
952,lachen::V,خندیدن,ನಗು
953,rühren::V,به رقت آوردن,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
954,weinen::V,گریه کردن,ಅಳು
955,schimpfen::V,فحاشی کردن,ಗೊಣಗು
956,sich ärgern::V,ناراحت شدن,ಗಣಗಾಡು
957,sich fürchten::V,واهمه کردن,ನಡುಗು
958,fürchten::V,ترسیدن,ಹೆದರು
959,fliehen::V,گریختن,ಓಡಿಹೋಗು
960,flüchten::V,فرار کردن,ಪಾರಾಗು
961,sehen::V,دیدن,ಕಾಣು
962,anschauen::V,نگاه کردن,ನೋಡು
963,ansehen::V,تماشا کردن,ನಿರೀಕ್ಷಿಸು
964,hören::V,شنیدن,ಕೇಳು
965,zuhören::V,گوش دادن,ಆಲಿಸು
966,probieren::V,چشیدن,ರುಚಿ ನೋಡು
967,riechen::V,بوییدن,ಮೂಸು
968,riechen::V,بو کردن,ಮೂಸು
969,fühlen::V,احساس کردن,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
970,scheinen::V,بنظر آمدن,ತೋರು
971,zu sehen sein::V,دیده شدن,ಕಾಣಿಸು
972,vernehmen::V,شنیدن,ಕೇಳು
973,frieren::V,سرد بودن,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
974,tun::V,کردن,ಮಾಡು
975,können::V,توانستن,ಮಾಡಬಲ್ಲ
976,wollen::V,خواستن,ಬಯಸು
977,anfangen::V,شروع کردن,ಪ್ರಾರಂಭಿಸು
978,beenden::V,تمام کردن,ನಿಲ್ಲಿಸು
979,beenden::V,پایان دادن,ನಿಲ್ಲಿಸು
980,aufhören::V,دست کشیدن,ಮುಗಿಸು
981,gelingen::V,موفق شدن,ಯಶಸ್ವಿಯಾಗು
982,geraten::V,نتیجه دادن,ಉತ್ಪತ್ತಿಮಾಡು
983,öffnen::V,گشودن,ತೆರೆ
984,öffnen::V,باز کردن,ತೆರೆ
985,schließen::V,بستن,ಮುಚ್ಚು
986,schließen::V,قفل کردن,ಮುಚ್ಚು
987,stellen::V,گذاردن,ಇಕ್ಕು
988,setzen::V,نشاندن,ಇಡು
989,legen::V,گذاشتن,ಇಡು
990,berühren::V,دست زدن,ತಾಕು
991,berühren::V,لمس کردن,ತಾಕು
992,verbinden::V,وصل کردن,ಕೂಡಿಸು
993,bedecken::V,پوشاندن,ಮುಚ್ಚು
994,aufhängen::V,آویختن,ತೂಗುಹಾಕು
995,anzünden::V,سوزاندن,ಹತ್ತಿಸು
996,aufheben::V,برداشتن,ಆಯಿ
997,aufheben::V,بلند کردن,ಆಯಿ
998,zurücklassen::V,گذاشتن,ಬಿಡು
999,verlieren::V,گم کردن,ಕಳೆ
1000,fallen lassen::V,انداختن,ಬೀಳಿಸು
1001,machen::V,کردن,ಮಾಡು
1002,machen::V,ساختن,ಮಾಡು
1003,herstellen::V,ساختن,ತಯಾರಿಸು
1004,herstellen::V,تولید کردن,ತಯಾರಿಸು
1005,bauen::V,ساختن,ಕಟ್ಟು
1006,bauen::V,بنا کردن,ಕಟ್ಟು
1007,reparieren::V,درست کردن,ಸರಿಪಡಿಸು
1008,reparieren::V,تعمیر کردن,ಸರಿಪಡಿಸು
1009,verbessern::V,بهتر کردن,ತಿದ್ದು
1010,ändern::V,تغییر دادن,ಬದಲಾಯಿಸು
1011,graben::V,کندن,ಅಗೆ
1012,graben::V,گود کردن,ಅಗೆ
1013,beugen::V,کج کردن,ಬಗ್ಗಿಸು
1014,biegen::V,خم کردن,ಬಗ್ಗಿಸು
1015,drehen::V,چرخاندن,ತಿರುಗು
1016,wenden::V,برگرداندن,ತಿರುಗು
1017,umdrehen::V,برگرداندن,ತಿರುಗಿಸು
1018,heben::V,برداشتن,ಎತ್ತು
1019,hochheben::V,برآوردن,ಎತ್ತು
1020,hochheben::V,بلند کردن,ಎತ್ತು
1021,ergreifen::V,گرفتن,ಆಕ್ರಮಿಸು
1022,halten::V,نگاه داشتن,ಹಿಡಿ
1023,drücken::V,فشار دادن,ಒತ್ತು
1024,drücken::V,فشار آوردن,ಒತ್ತು
1025,schieben::V,هل دادن,ನೂಕು
1026,kratzen::V,خاریدن,ತರಚಿಕೊಳ್ಳು
1027,lecken::V,لیسیدن,ನೆಕ್ಕು
1028,beißen::V,گاز زدن,ಕಚ್ಚು
1029,abreißen::V,پاره کردن,ಹರಿ
1030,abschneiden::V,بریدن,ಕತ್ತರಿಸು
1031,abschneiden::V,قطع کردن,ಕತ್ತರಿಸು
1032,binden::V,بستن,ಕಟ್ಟು
1033,stecken::V,فرو کردن,ಸಿಕ್ಕಿಸು
1034,brechen::V,شکستن,ಮುರಿ
1035,klopfen::V,کوبیدن,ತಟ್ಟು
1036,hauen::V,زدن,ಹೊಡೆ
1037,kleben::V,چسباندن,ಅಂಟಿಸು
1038,reiben::V,مالش دادن,ಉಜ್ಜು
1039,streichen::V,مالیدن,ಹರಡು
1040,schleifen::V,تیز کردن,ಮಸೆ
1041,schneiden::V,چیدن,ಕತ್ತರಿಸು
1042,schneiden::V,بریدن,ಕತ್ತರಿಸು
1043,rütteln::V,لرزاندن,ಕುಲುಕಿಸು
1044,rütteln::V,تکان دادن,ಕುಲುಕಿಸು
1045,schütteln::V,تکان دادن,ಅಲುಗಿಸು
1046,schwenken::V,تاب دادن,ತೂಗಾಡು
1047,schütten::V,ریختن,ಎರೆ
1048,füllen::V,پر کردن,ತುಂಬಿಸು
1049,einwickeln::V,پیچیدن,ಹೊದಿಸು
1050,tragen::V,بردن,ಹೊರು
1051,tragen::V,حمل کردن,ಹೊರು
1052,schleppen::V,کشیدن,ಜಗ್ಗು
1053,ziehen::V,کشیدن,ಎಳೆ
1054,aufbewahren::V,نگهداری کردن,ಇಟ್ಟುಕೊ
1055,werfen::V,انداختن,ಎಸೆ
1056,werfen::V,پرتاب کردن,ಎಸೆ
1057,fangen::V,گرفتن,ಹಿಡಿ
1058,packen::V,گرفتن,ಸೆಳೆ
1059,verstecken::V,قایم کردن,ಮುಚ್ಚಿಡು
1060,verstecken::V,پنهان کردن,ಮುಚ್ಚಿಡು
1061,teilen::V,قسمت کردن,ವಿಭಜಿಸು
1062,teilen::V,تقسیم کردن,ವಿಭಜಿಸು
1063,schicken::V,فرستادن,ಕಳುಹಿಸು
1064,schicken::V,ارسال کردن,ಕಳುಹಿಸು
1065,bringen::V,آوردن,ತರು
1066,hinzufügen::V,افزودن,ಕೂಡಿಸು
1067,hinzufügen::V,اضافه کردن,ಕೂಡಿಸು
1068,bekommen::V,گرفتن,ಸಂಪಾದಿಸು
1069,erhalten::V,دریافت کردن,ಪಡೆ
1070,nehmen::V,گرفتن,ಹಿಡಿ
1071,nehmen::V,برداشتن,ಹಿಡಿ
1072,wählen::V,انتخاب کردن,ಆರಿಸು
1073,auswählen::V,برگزیدن,ಆಯಿ
1074,bewahren::V,حفظ کردن,ರಕ್ಷಿಸಿಡು
1075,bewahren::V,حفاظت کردن,ರಕ್ಷಿಸಿಡು
1076,behindern::V,مانع بودن,ಅಡ್ಡಿಮಾಡು
1077,verderben::V,از بین بردن,ಕೆಡಿಸು
