,Concept_ID,se,ady
1768,Arbeit::N,barggo,ӏофшӏакӏэ́н
1769,Arbeit::N,rahtjam,ӏофшӏакӏэ́н
1770,Arbeit::N,bargu,ӏофшӏакӏэ́н
1771,Arbeit::N,pargo,ӏофшӏакӏэ́н
1772,Arbeit::N,tyej̣i,ӏофшӏакӏэ́н
1773,Arbeit::N,likk,ӏофшӏакӏэ́н
1774,Arbeit::N,tue´jj,ӏофшӏакӏэ́н
1775,Arbeit::N,лыххк,ӏофшӏакӏэ́н
1776,Gast::N,guessie,хьакӏэ́
1777,Gast::N,guosse,хьакӏэ́
1778,Gast::N,guossi,хьакӏэ́
1779,Gast::N,kyes'si,хьакӏэ́
1780,Gast::N,kue´s's,хьакӏэ́
1781,Gast::N,кӯссь,хьакӏэ́
1782,Geschenk::N,daevere,шӏухьафтын
1783,Geschenk::N,sjielege,шӏухьафтын
1784,Geschenk::N,vadda,шӏухьафтын
1785,Geschenk::N,vattáldahka,шӏухьафтын
1786,Geschenk::N,skeaŋka,шӏухьафтын
1787,Geschenk::N,adaldâh,шӏухьафтын
1788,Geschenk::N,sǩiâŋkk,шӏухьафтын
1789,Geschenk::N,тӯмаш,шӏухьафтын
1790,Spiel::N,spïele,еоны́р
1791,Spiel::N,spïele,джэгуны́р
1792,Spiel::N,spïele,къегъэӏоны́р
1793,Spiel::N,stååkedimmie,еоны́р
1794,Spiel::N,stååkedimmie,джэгуны́р
1795,Spiel::N,stååkedimmie,къегъэӏоны́р
1796,Spiel::N,spella,еоны́р
1797,Spiel::N,spella,джэгуны́р
1798,Spiel::N,spella,къегъэӏоны́р
1799,Spiel::N,stoagos,еоны́р
1800,Spiel::N,stoagos,джэгуны́р
1801,Spiel::N,stoagos,къегъэӏоны́р
1802,Spiel::N,speallu,еоны́р
1803,Spiel::N,speallu,джэгуны́р
1804,Spiel::N,speallu,къегъэӏоны́р
1805,Spiel::N,leikkâ,еоны́р
1806,Spiel::N,leikkâ,джэгуны́р
1807,Spiel::N,leikkâ,къегъэӏоны́р
1808,Spiel::N,siõrr,еоны́р
1809,Spiel::N,siõrr,джэгуны́р
1810,Spiel::N,siõrr,къегъэӏоны́р
1811,Spiel::N,сӣрр,еоны́р
1812,Spiel::N,сӣрр,джэгуны́р
1813,Spiel::N,сӣрр,къегъэӏоны́р
1814,Gesellschaft::N,sïelte,обществ
1815,Gesellschaft::N,rádnastallam,обществ
1816,Gesellschaft::N,searvi,обществ
1817,Gesellschaft::N,servi,обществ
1818,Gesellschaft::N,seä´brr,обществ
1819,Gesellschaft::N,се̄ббр,обществ
1820,Hilfe::N,viehkie,ӏэпыӏэгъу
1821,Hilfe::N,viehkke,ӏэпыӏэгъу
1822,Hilfe::N,veahkki,ӏэпыӏэгъу
1823,Hilfe::N,iše,ӏэпыӏэгъу
1824,Hilfe::N,veä´ǩ'ǩ,ӏэпыӏэгъу
1825,Hilfe::N,ве̄ххьк,ӏэпыӏэгъу
1826,Freund::N,voelpe,ныбджэгъу
1827,Freund::N,ráddna,ныбджэгъу
1828,Freund::N,venak,ныбджэгъу
1829,Freund::N,ustit,ныбджэгъу
1830,Freund::N,verdde,ныбджэгъу
1831,Freund::N,veerdi,ныбджэгъу
1832,Freund::N,na´zvan,ныбджэгъу
1833,Freund::N,ка̄ннҌц,ныбджэгъу
1834,Kamerad::N,guejmie,ныбджэгъу
1835,Kamerad::N,ráddna,ныбджэгъу
1836,Kamerad::N,guojmme,ныбджэгъу
1837,Kamerad::N,guoibmi,ныбджэгъу
1838,Kamerad::N,kyei'mi,ныбджэгъу
1839,Kamerad::N,taaurõš,ныбджэгъу
1840,Kamerad::N,то̄а̄врэшш,ныбджэгъу
1841,Angelegenheit::N,aate,ӏофы́
1842,Angelegenheit::N,saake,ӏофы́
1843,Angelegenheit::N,ássje,ӏофы́
1844,Angelegenheit::N,ášši,ӏофы́
1845,Angelegenheit::N,äšši,ӏофы́
1846,Angelegenheit::N,ä´šš,ӏофы́
1847,Angelegenheit::N,тӯйй,ӏофы́
1848,Anzahl::N,taale,пчъагъэ́
1849,Anzahl::N,låhkoe,пчъагъэ́
1850,Anzahl::N,låhko,пчъагъэ́
1851,Anzahl::N,mierre,пчъагъэ́
1852,Anzahl::N,mearri,пчъагъэ́
1853,Anzahl::N,lohkomearra,пчъагъэ́
1854,Anzahl::N,meeṛi,пчъагъэ́
1855,Anzahl::N,mie´rr,пчъагъэ́
1856,Anzahl::N,чӣссел,пчъагъэ́
1857,Art::N,aarhte,изэрэщы́т
1858,Art::N,aarhte,лъэпкъ
1859,Art::N,sládja,изэрэщы́т
1860,Art::N,sládja,лъэпкъ
1861,Art::N,tjærdda,изэрэщы́т
1862,Art::N,tjærdda,лъэпкъ
1863,Art::N,čearda,изэрэщы́т
1864,Art::N,čearda,лъэпкъ
1865,Art::N,šlaaj̣â,изэрэщы́т
1866,Art::N,šlaaj̣â,лъэпкъ
1867,Art::N,nää´ll,изэрэщы́т
1868,Art::N,nää´ll,лъэпкъ
1869,Art::N,на̄лль,изэрэщы́т
1870,Art::N,на̄лль,лъэпкъ
1871,Stück::N,bæhta,такъы́р
1872,Stück::N,biehkie,такъы́р
1873,Stück::N,biehkke,такъы́р
1874,Stück::N,bihttá,такъы́р
1875,Stück::N,pittá,такъы́р
1876,Stück::N,káppálâh,такъы́р
1877,Stück::N,ku´sǩǩ,такъы́р
1878,Stück::N,кусськ,такъы́р
1879,Teil::N,stuhtje,щыщ
1880,Teil::N,stuhtje,ӏахь
1881,Teil::N,oasse,щыщ
1882,Teil::N,oasse,ӏахь
1883,Teil::N,bielle,щыщ
1884,Teil::N,bielle,ӏахь
1885,Teil::N,guovllo,щыщ
1886,Teil::N,guovllo,ӏахь
1887,Teil::N,oassi,щыщ
1888,Teil::N,oassi,ӏахь
1889,Teil::N,bihttá,щыщ
1890,Teil::N,bihttá,ӏахь
1891,Teil::N,uási,щыщ
1892,Teil::N,uási,ӏахь
1893,Teil::N,vuâ´ss,щыщ
1894,Teil::N,vuâ´ss,ӏахь
1895,Teil::N,pie´ǩ'ǩ,щыщ
1896,Teil::N,pie´ǩ'ǩ,ӏахь
1897,Teil::N,кусськ,щыщ
1898,Teil::N,кусськ,ӏахь
1899,Hälfte::N,lehkie,ныкъо́
1900,Hälfte::N,lahkke,ныкъо́
1901,Hälfte::N,bealli,ныкъо́
1902,Hälfte::N,peeḷi,ныкъо́
1903,Hälfte::N,lâ´ǩǩ,ныкъо́
1904,Hälfte::N,pie´ll,ныкъо́
1905,Hälfte::N,пе̄лль,ныкъо́
1906,Kreis::N,rïngke,хъура́й
1907,Kreis::N,gievlle,хъура́й
1908,Kreis::N,gierdu,хъура́й
1909,Kreis::N,riggee,хъура́й
1910,Kreis::N,kruugg,хъура́й
1911,Kreis::N,круг,хъура́й
1912,Kreuz::N,kroesse,къащ
1913,Kreuz::N,ruossa,къащ
1914,Kreuz::N,rista,къащ
1915,Kreuz::N,ristâ,къащ
1916,Kreuz::N,ristt,къащ
1917,Kreuz::N,рысст,къащ
1918,Linie::N,sïeve,хъахъ
1919,Linie::N,sïeve,итхъа́гъ
1920,Linie::N,linnja,хъахъ
1921,Linie::N,linnja,итхъа́гъ
1922,Linie::N,linjá,хъахъ
1923,Linie::N,linjá,итхъа́гъ
1924,Linie::N,linnjá,хъахъ
1925,Linie::N,linnjá,итхъа́гъ
1926,Linie::N,njuálgus,хъахъ
1927,Linie::N,njuálgus,итхъа́гъ
1928,Linie::N,certldõk,хъахъ
1929,Linie::N,certldõk,итхъа́гъ
1930,Linie::N,це̄кесь,хъахъ
1931,Linie::N,це̄кесь,итхъа́гъ
1932,Strich::N,sïeve,хъахъ
1933,Strich::N,sïeve,итхъагъ
1934,Strich::N,sáhtso,хъахъ
1935,Strich::N,sáhtso,итхъагъ
1936,Strich::N,sárggis,хъахъ
1937,Strich::N,sárggis,итхъагъ
1938,Strich::N,čálástâh,хъахъ
1939,Strich::N,čálástâh,итхъагъ
1940,Strich::N,certldõk,хъахъ
1941,Strich::N,certldõk,итхъагъ
1942,Strich::N,ця̄кас,хъахъ
1943,Strich::N,ця̄кас,итхъагъ
1944,Strich::N,це̄кесь,хъахъ
1945,Strich::N,це̄кесь,итхъагъ
1946,Abstand::N,gåhkoe,азыфагу
1947,Abstand::N,gåhkaldahke,азыфагу
1948,Abstand::N,lahka,азыфагу
1949,Abstand::N,gasska,азыфагу
1950,Abstand::N,gaska,азыфагу
1951,Abstand::N,koskâ,азыфагу
1952,Abstand::N,kõskk,азыфагу
1953,Abstand::N,кэ̄сск,азыфагу
1954,Entfernung::N,gåhkoe,чӏыгууанэ
1955,Entfernung::N,gåhkaldahke,чӏыгууанэ
1956,Entfernung::N,gasska,чӏыгууанэ
1957,Entfernung::N,mælggat,чӏыгууанэ
1958,Entfernung::N,gaska,чӏыгууанэ
1959,Entfernung::N,mátkegaska,чӏыгууанэ
1960,Entfernung::N,koskâ,чӏыгууанэ
1961,Entfernung::N,kõskk,чӏыгууанэ
1962,Entfernung::N,jäämkõskk,чӏыгууанэ
1963,Entfernung::N,кэ̄сск,чӏыгууанэ
1964,Gegend::N,haerie,чӏыпӏэ́
1965,Gegend::N,guovvlo,чӏыпӏэ́
1966,Gegend::N,bájkke,чӏыпӏэ́
1967,Gegend::N,guovlu,чӏыпӏэ́
1968,Gegend::N,duovdda,чӏыпӏэ́
1969,Gegend::N,kuáv'lu,чӏыпӏэ́
1970,Gegend::N,vu´vdd,чӏыпӏэ́
1971,Gegend::N,па̄йхьк,чӏыпӏэ́
1972,Platz::N,sijjie,азыфагу
1973,Platz::N,sadje,азыфагу
1974,Platz::N,sadji,азыфагу
1975,Platz::N,tááḷu,азыфагу
1976,Platz::N,tääll,азыфагу
1977,Platz::N,сайй,азыфагу
1978,Ort::N,sijjie,чӏыпӏэ́
1979,Ort::N,bájkke,чӏыпӏэ́
1980,Ort::N,sadje,чӏыпӏэ́
1981,Ort::N,báiki,чӏыпӏэ́
1982,Ort::N,päikki,чӏыпӏэ́
1983,Ort::N,pâi´ǩǩ,чӏыпӏэ́
1984,Ort::N,сайй,чӏыпӏэ́
1985,Ort::N,па̄йхьк,чӏыпӏэ́
1986,Seite::N,bielie,лъэны́къу
1987,Seite::N,sijddo,лъэны́къу
1988,Seite::N,bealli,лъэны́къу
1989,Seite::N,ertti,лъэны́къу
1990,Seite::N,jeä´rtt,лъэны́къу
1991,Seite::N,пе̄лль,лъэны́къу
1992,Seite::N,е̄ммьне,лъэны́къу
1993,Mitte::N,gaske,гузэ́гу
1994,Mitte::N,jarnge,гузэ́гу
1995,Mitte::N,gasska,гузэ́гу
1996,Mitte::N,guovddaš,гузэ́гу
1997,Mitte::N,gaskamuddu,гузэ́гу
1998,Mitte::N,koskâ,гузэ́гу
1999,Mitte::N,kõskk,гузэ́гу
2000,Mitte::N,кэ̄сск,гузэ́гу
2001,Gegenstand::N,daevere,пкъыгъо
2002,Gegenstand::N,oabme,пкъыгъо
2003,Gegenstand::N,gávnne,пкъыгъо
2004,Gegenstand::N,bierggas,пкъыгъо
2005,Gegenstand::N,ettâ,пкъыгъо
2006,Gegenstand::N,kápulâh,пкъыгъо
2007,Gegenstand::N,käu´nn,пкъыгъо
2008,Gegenstand::N,ка̄ввьн,пкъыгъо
2009,Sache::N,aate,
2010,Sache::N,saake,
2011,Sache::N,ássje,
2012,Sache::N,ášši,
2013,Sache::N,äšši,
2014,Sache::N,ä´šš,
2015,Sache::N,ве̄шш,
2016,Rand::N,raedtie,цакӏэ́
2017,Rand::N,rabdda,цакӏэ́
2018,Rand::N,ravda,цакӏэ́
2019,Rand::N,robdâ,цакӏэ́
2020,Rand::N,čårr,цакӏэ́
2021,Rand::N,ruõbdd,цакӏэ́
2022,Rand::N,рӯммт,цакӏэ́
2023,Rand::N,ре̄ввьн,цакӏэ́
2024,Kante::N,raedtie,цэгэналъ
2025,Kante::N,rabdda,цэгэналъ
2026,Kante::N,ravda,цэгэналъ
2027,Kante::N,robdâ,цэгэналъ
2028,Kante::N,å´rdd,цэгэналъ
2029,Kante::N,ruõbdd,цэгэналъ
2030,Kante::N,рӯммт,цэгэналъ
2031,Kante::N,ре̄ввьн,цэгэналъ
2032,Ecke::N,roene,къогъу
2033,Ecke::N,kråane,къогъу
2034,Ecke::N,náhpo,къогъу
2035,Ecke::N,nusske,къогъу
2036,Ecke::N,nurki,къогъу
2037,Ecke::N,čiehka,къогъу
2038,Ecke::N,čiehâ,къогъу
2039,Ecke::N,čiõkk,къогъу
2040,Ecke::N,suåp'p,къогъу
2041,Ecke::N,уггл,къогъу
2042,Spitze::N,gietjie,пакӏэ
2043,Spitze::N,snjuhtje,пакӏэ
2044,Spitze::N,gihttje,пакӏэ
2045,Spitze::N,geahči,пакӏэ
2046,Spitze::N,picci,пакӏэ
2047,Spitze::N,keeči,пакӏэ
2048,Spitze::N,ǩie´čč,пакӏэ
2049,Spitze::N,кя̄женч,пакӏэ
2050,Ende::N,gietjie,кӏэ
2051,Ende::N,giehtje,кӏэ
2052,Ende::N,geahči,кӏэ
2053,Ende::N,keeči,кӏэ
2054,Ende::N,puäš'š,кӏэ
2055,Ende::N,ке̄джь,кӏэ
2056,Loch::N,raejkie,гъуа́н
2057,Loch::N,rájgge,гъуа́н
2058,Loch::N,ráigi,гъуа́н
2059,Loch::N,räigi,гъуа́н
2060,Loch::N,loikk,гъуа́н
2061,Loch::N,râi´ǧǧ,гъуа́н
2062,Loch::N,ра̄ййк,гъуа́н
2063,Winkel::N,skaavhte,къогъу
2064,Winkel::N,tjiehka,къогъу
2065,Winkel::N,soahppa,къогъу
2066,Winkel::N,čiehka,къогъу
2067,Winkel::N,sogge,къогъу
2068,Winkel::N,suåp'p,къогъу
2069,Winkel::N,уггл,къогъу
2070,Muster::N,goere,тхыпхъэ
2071,Muster::N,girjja,тхыпхъэ
2072,Muster::N,girjjit,тхыпхъэ
2073,Muster::N,kovos,тхыпхъэ
2074,Muster::N,кыррьй,тхыпхъэ
2075,Muster::N,кырьйнесс,тхыпхъэ
2076,Größe::N,ståaroe,иина́гъ
2077,Größe::N,stuorrudahka,иина́гъ
2078,Größe::N,stūrrodat,иина́гъ
2079,Größe::N,mahtodat,иина́гъ
2080,Größe::N,allodat,иина́гъ
2081,Größe::N,stuá'ṛudâh,иина́гъ
2082,Größe::N,роаӈӈьк,иина́гъ
2083,Länge::N,gåhkoe,икӏыхьа́гъ
2084,Länge::N,guhkkudahka,икӏыхьа́гъ
2085,Länge::N,guhkkodat,икӏыхьа́гъ
2086,Länge::N,kukkodâh,икӏыхьа́гъ
2087,Länge::N,õllâdvuõtt,икӏыхьа́гъ
2088,Länge::N,куххьквӯдт,икӏыхьа́гъ
2089,Höhe::N,jalloe,лъэгагъ
2090,Höhe::N,jalladahke,лъэгагъ
2091,Höhe::N,alludahka,лъэгагъ
2092,Höhe::N,allatvuohta,лъэгагъ
2093,Höhe::N,allodat,лъэгагъ
2094,Höhe::N,aḷodâh,лъэгагъ
2095,Höhe::N,âlladvuõtt,лъэгагъ
2096,Höhe::N,э̄ллвӯдт,лъэгагъ
2097,Gewicht::N,leavloe,онтэгъугъэ́
2098,Gewicht::N,dædda,онтэгъугъэ́
2099,Gewicht::N,låssudahka,онтэгъугъэ́
2100,Gewicht::N,deaddu,онтэгъугъэ́
2101,Gewicht::N,tiäd'du,онтэгъугъэ́
2102,Gewicht::N,teäd'd,онтэгъугъэ́
2103,Gewicht::N,тя̄ннт,онтэгъугъэ́
2104,Gewicht::N,вӣссь,онтэгъугъэ́
2105,Menge::N,mierie,пчъагъэ́
2106,Menge::N,ållo,пчъагъэ́
2107,Menge::N,mearri,пчъагъэ́
2108,Menge::N,doahkki,пчъагъэ́
2109,Menge::N,meeṛi,пчъагъэ́
2110,Menge::N,tukk,пчъагъэ́
2111,Menge::N,mie´rr,пчъагъэ́
2112,Menge::N,туххк,пчъагъэ́
2113,Menge::N,ла̄ннҍт,пчъагъэ́
2114,Haufen::N,deava,ӏат
2115,Haufen::N,håevkie,ӏат
2116,Haufen::N,hårre,ӏат
2117,Haufen::N,látna,ӏат
2118,Haufen::N,laaṇâ,ӏат
2119,Haufen::N,laađđ,ӏат
2120,Haufen::N,поанн,ӏат
2121,Reihe::N,raajroe,саты́р
2122,Reihe::N,rájddo,саты́р
2123,Reihe::N,gurgadas,саты́р
2124,Reihe::N,kuáḷus,саты́р
2125,Reihe::N,riâd'd,саты́р
2126,Reihe::N,по̄ллт,саты́р
2127,Boot::N,vïnhtse,къуашъо́
2128,Boot::N,vanás,къуашъо́
2129,Boot::N,vanntsa,къуашъо́
2130,Boot::N,fanas,къуашъо́
2131,Boot::N,voonâs,къуашъо́
2132,Boot::N,käärbis,къуашъо́
2133,Boot::N,võõnâs,къуашъо́
2134,Boot::N,вэнс,къуашъо́
2135,Ruder::N,aajroe,къошъобэ́щ
2136,Ruder::N,ájrro,къошъобэ́щ
2137,Ruder::N,áiru,къошъобэ́щ
2138,Ruder::N,áiru,къошъобэ́щ
2139,Ruder::N,äirr,къошъобэ́щ
2140,Ruder::N,а̄ррьй,къошъобэ́щ
2141,Schlitten::N,slærra,
2142,Schlitten::N,tjïelhke,
2143,Schlitten::N,gieris,
2144,Schlitten::N,tjielkká,
2145,Schlitten::N,gielká,
2146,Schlitten::N,kiäl'kká,
2147,Schlitten::N,saan,
2148,Schlitten::N,ǩeâlkk,
2149,Schlitten::N,со̄а̄н,
2150,Ski::N,treavka,лыжэхэр
2151,Ski::N,sabek,лыжэхэр
2152,Ski::N,sabet,лыжэхэр
2153,Ski::N,saaveeh,лыжэхэр
2154,Ski::N,koolâs,лыжэхэр
2155,Ski::N,коаллас,лыжэхэр
2156,Ski::N,са̄вехь,лыжэхэр
2157,Lagerfeuer::N,dålle,пхъэмашӏу
2158,Lagerfeuer::N,sajijdållå,пхъэмашӏу
2159,Lagerfeuer::N,dolla,пхъэмашӏу
2160,Lagerfeuer::N,tullâ,пхъэмашӏу
2161,Lagerfeuer::N,toll,пхъэмашӏу
2162,Lagerfeuer::N,то̄лл,пхъэмашӏу
2163,Last::N,maajsoe,
2164,Last::N,noade,
2165,Last::N,guorbmi,
2166,Last::N,kye'rmi,
2167,Last::N,nue´đđ,
2168,Last::N,kue´rmm,
2169,Last::N,нуэдът,
2170,Gang::N,vaedtseme,кӏоныр
2171,Gang::N,mannulahka,кӏоныр
2172,Gang::N,johtu,кӏоныр
2173,Gang::N,jotteem,кӏоныр
2174,Gang::N,joto,кӏоныр
2175,Gang::N,jäl'lmõš,кӏоныр
2176,Gang::N,ёадтмушш,кӏоныр
2177,Gang::N,ёадтҌмушш,кӏоныр
2178,Schritt::N,sïlle,лъэубэ́къу
2179,Schritt::N,lávkke,лъэубэ́къу
2180,Schritt::N,lávki,лъэубэ́къу
2181,Schritt::N,lävkki,лъэубэ́къу
2182,Schritt::N,läu´ǩǩ,лъэубэ́къу
2183,Schritt::N,ла̄ффьк,лъэубэ́къу
2184,Norden::N,noerhte,темы́р
2185,Norden::N,nuortta,темы́р
2186,Norden::N,davvi,темы́р
2187,Norden::N,taṿe,темы́р
2188,Norden::N,tâ´vv,темы́р
2189,Norden::N,таввял,темы́р
2190,Süden::N,åarjel,къыблэ́
2191,Süden::N,oarjje,къыблэ́
2192,Süden::N,lulli,къыблэ́
2193,Süden::N,mäddi,къыблэ́
2194,Süden::N,kesipieg'gâ,къыблэ́
2195,Süden::N,saujj,къыблэ́
2196,Süden::N,со̄а̄ййв,къыблэ́
2197,Westen::N,jillie,тыгъэкъохьа́пӏ
2198,Westen::N,alle,тыгъэкъохьа́пӏ
2199,Westen::N,oarji,тыгъэкъохьа́пӏ
2200,Westen::N,uár'ji,тыгъэкъохьа́пӏ
2201,Westen::N,viõstâr,тыгъэкъохьа́пӏ
2202,Westen::N,вуэрьял,тыгъэкъохьа́пӏ
2203,Osten::N,luvlie,тыгьэкъокӏы́пӏ
2204,Osten::N,lulle,тыгьэкъокӏы́пӏ
2205,Osten::N,nuorta,тыгьэкъокӏы́пӏ
2206,Osten::N,nuor'ttâ,тыгьэкъокӏы́пӏ
2207,Osten::N,nuõrti,тыгьэкъокӏы́пӏ
2208,Osten::N,нуҏҏьт,тыгьэкъокӏы́пӏ
2209,Holz::N,moere,чъыгы́
2210,Holz::N,muorra,чъыгы́
2211,Holz::N,muorra,чъыгы́
2212,Holz::N,muoṛâ,чъыгы́
2213,Holz::N,muõrr,чъыгы́
2214,Holz::N,мӯрр,чъыгы́
2215,Brett::N,fealloe,пхъэ́мбгъу
2216,Brett::N,fiello,пхъэ́мбгъу
2217,Brett::N,lávdi,пхъэ́мбгъу
2218,Brett::N,lyev'di,пхъэ́мбгъу
2219,Brett::N,lu´vdd,пхъэ́мбгъу
2220,Brett::N,лаййт,пхъэ́мбгъу
2221,Platte::N,spaagkoe,упсыхьагъ
2222,Platte::N,skierro,упсыхьагъ
2223,Platte::N,skearru,упсыхьагъ
2224,Platte::N,ráptu,упсыхьагъ
2225,Platte::N,ка̄ррьт,упсыхьагъ
2226,Stütze::N,dovtege,кӏэгъэкъон
2227,Stütze::N,dåarjege,кӏэгъэкъон
2228,Stütze::N,tsagge,кӏэгъэкъон
2229,Stütze::N,nihta,кӏэгъэкъон
2230,Stütze::N,duvdda,кӏэгъэкъон
2231,Stütze::N,caggi,кӏэгъэкъон
2232,Stütze::N,cagge,кӏэгъэкъон
2233,Stütze::N,cõgldõk,кӏэгъэкъон
2234,Stütze::N,стуэлльп,кӏэгъэкъон
2235,Stange::N,staavra,къорэ́гъ
2236,Stange::N,stággo,къорэ́гъ
2237,Stange::N,hålggå,къорэ́гъ
2238,Stange::N,stávrá,къорэ́гъ
2239,Stange::N,stággu,къорэ́гъ
2240,Stange::N,čuálgui,къорэ́гъ
2241,Stange::N,kaŋgg,къорэ́гъ
2242,Stange::N,кэ̄ллт,къорэ́гъ
2243,Stange::N,пе̄лльк,къорэ́гъ
2244,Stock::N,galte,бэщ
2245,Stock::N,klåbpoe,бэщ
2246,Stock::N,soabbe,бэщ
2247,Stock::N,soabbi,бэщ
2248,Stock::N,suáb'bi,бэщ
2249,Stock::N,suä´b'b,бэщ
2250,Stock::N,суэммьп,бэщ
2251,Stab::N,klaahka,бэщ кӏы́хь
2252,Stab::N,soabbe,бэщ кӏы́хь
2253,Stab::N,soabbi,бэщ кӏы́хь
2254,Stab::N,suáb'bi,бэщ кӏы́хь
2255,Stab::N,suä´b'b,бэщ кӏы́хь
2256,Stab::N,суэммьп,бэщ кӏы́хь
2257,Rohr::N,gïrse,онджэкъ
2258,Rohr::N,båhttså,онджэкъ
2259,Rohr::N,bohcci,онджэкъ
2260,Rohr::N,poccee,онджэкъ
2261,Rohr::N,puu´lčiǩ,онджэкъ
2262,Rohr::N,туррьп,онджэкъ
2263,Haus::N,ståapoe,унэ́
2264,Haus::N,goahte,унэ́
2265,Haus::N,stohpu,унэ́
2266,Haus::N,tááḷu,унэ́
2267,Haus::N,tääll,унэ́
2268,Haus::N,пэ̄ҏҏт,унэ́
2269,Heim::N,hïejme,унэ́
2270,Heim::N,viesso,унэ́
2271,Heim::N,ruoktu,унэ́
2272,Heim::N,päikki,унэ́
2273,Heim::N,päi´ǩǩ,унэ́
2274,Heim::N,пэ̄ҏҏт,унэ́
2275,Ofen::N,vuebnie,гъэжъэн
2276,Ofen::N,vuodná,гъэжъэн
2277,Ofen::N,vuobnne,гъэжъэн
2278,Ofen::N,uvdna,гъэжъэн
2279,Ofen::N,uvnâ,гъэжъэн
2280,Ofen::N,ǩiiuǥân,гъэжъэн
2281,Ofen::N,пе̄ххц,гъэжъэн
2282,Ofen::N,кыввкан,гъэжъэн
2283,Fußboden::N,guelpie,джэхашъу
2284,Fußboden::N,guolbbe,джэхашъу
2285,Fußboden::N,láhtti,джэхашъу
2286,Fußboden::N,šalde,джэхашъу
2287,Fußboden::N,šâ´ldd,джэхашъу
2288,Fußboden::N,шалльт,джэхашъу
2289,Tisch::N,buertie,стол
2290,Tisch::N,bievdde,стол
2291,Tisch::N,beavdi,стол
2292,Tisch::N,pevdi,стол
2293,Tisch::N,på´rdd,стол
2294,Tisch::N,stue´ll,стол
2295,Tisch::N,туэлль,стол
2296,Stuhl::N,stovle,пхъэнтӏэ́кӏу
2297,Stuhl::N,ståvllå,пхъэнтӏэ́кӏу
2298,Stuhl::N,stuollu,пхъэнтӏэ́кӏу
2299,Stuhl::N,stovli,пхъэнтӏэ́кӏу
2300,Stuhl::N,stuu´l,пхъэнтӏэ́кӏу
2301,Stuhl::N,стула,пхъэнтӏэ́кӏу
2302,Wiege::N,gïerhkeme,кушъэ́
2303,Wiege::N,vuoggo,кушъэ́
2304,Wiege::N,geaŧŧu,кушъэ́
2305,Wiege::N,geaktu,кушъэ́
2306,Wiege::N,gietkka,кушъэ́
2307,Wiege::N,kiäh'tu,кушъэ́
2308,Wiege::N,vogga,кушъэ́
2309,Wiege::N,кӣткэм,кушъэ́
2310,Bett::N,seangkoe,пӏэкӏо́р
2311,Bett::N,sæŋŋga,пӏэкӏо́р
2312,Bett::N,seaŋga,пӏэкӏо́р
2313,Bett::N,seŋgâ,пӏэкӏо́р
2314,Bett::N,sââ´jj,пӏэкӏо́р
2315,Bett::N,вуэдтӭмсайй,пӏэкӏо́р
2316,Regal::N,hælla,мэкӏай
2317,Regal::N,hilldo,мэкӏай
2318,Regal::N,hildu,мэкӏай
2319,Regal::N,ildee,мэкӏай
2320,Regal::N,i´lddi,мэкӏай
2321,Regal::N,ылльтэ,мэкӏай
2322,Kiste::N,aeskie,ящык
2323,Kiste::N,kássa,ящык
2324,Kiste::N,kássa,ящык
2325,Kiste::N,árkku,ящык
2326,Kiste::N,ču´ǩǩ,ящык
2327,Kiste::N,чуххьк,ящык
2328,Fenster::N,klaase,шъхьаныгъу́пчъ
2329,Fenster::N,vinndek,шъхьаныгъу́пчъ
2330,Fenster::N,láse,шъхьаныгъу́пчъ
2331,Fenster::N,laasâ,шъхьаныгъу́пчъ
2332,Fenster::N,ikkân,шъхьаныгъу́пчъ
2333,Fenster::N,эххкан,шъхьаныгъу́пчъ
2334,Tür::N,okse,пчъэ
2335,Tür::N,uksa,пчъэ
2336,Tür::N,uksa,пчъэ
2337,Tür::N,uksâ,пчъэ
2338,Tür::N,uhss,пчъэ
2339,Tür::N,уккс,пчъэ
2340,Tor::N,okse,къэла́пчъ
2341,Tor::N,pårttå,къэла́пчъ
2342,Tor::N,uksa,къэла́пчъ
2343,Tor::N,poarta,къэла́пчъ
2344,Tor::N,porttâ,къэла́пчъ
2345,Tor::N,uustõk,къэла́пчъ
2346,Tor::N,čuâlluhss,къэла́пчъ
2347,Tor::N,уккс,къэла́пчъ
2348,Zaun::N,haakene,шӏыхьагъэ́
2349,Zaun::N,jerra,шӏыхьагъэ́
2350,Zaun::N,gárdde,шӏыхьагъэ́
2351,Zaun::N,áidi,шӏыхьагъэ́
2352,Zaun::N,äiđi,шӏыхьагъэ́
2353,Zaun::N,äidd,шӏыхьагъэ́
2354,Zaun::N,čuâll,шӏыхьагъэ́
2355,Zaun::N,а̄ййт,шӏыхьагъэ́
2356,Dach::N,rehpie,шъхьэ́
2357,Dach::N,dæhkko,шъхьэ́
2358,Dach::N,gáhttu,шъхьэ́
2359,Dach::N,káttu,шъхьэ́
2360,Dach::N,laakk,шъхьэ́
2361,Dach::N,пэ̄ҏҏтэ̄ля,шъхьэ́
2362,Dach::N,кры̄ша,шъхьэ́
2363,Leiter::N,raajtere,лъэо́й
2364,Leiter::N,raajtere,дэкӏояпӏэ́
2365,Leiter::N,tjajmos,лъэо́й
2366,Leiter::N,tjajmos,дэкӏояпӏэ́
2367,Leiter::N,boagos,лъэо́й
2368,Leiter::N,boagos,дэкӏояпӏэ́
