,Concept_ID,vep,sl
817,vierzig::NUM,nel'l'kümne,štírideset
818,fünfzig::NUM,vižkümne,pétdeset
819,sechzig::NUM,kuz'kümne,šéstdeset
820,siebzig::NUM,seičemekümne,sédemdeset
821,achtzig::NUM,kahesakümne,ósemdeset
822,neunzig::NUM,ühesakümne,devétdeset
823,hundert::NUM,sada,stó
824,tausend::NUM,tuha,tísoč
825,und::CNJ,i,in
826,und::CNJ,da,in
827,oder::CNJ,vai,áli
828,stehen::V,seišta,státi
829,sitzen::V,ištta,sedéti
830,liegen::V,venuda,ležáti
831,hängen::V,ripta,viséti
832,werden::V,lindä,postáti
833,werden::V,tehtas,postáti
834,passieren::V,ozaitas,zgodíti se
835,beginnen::V,augotadas,začéti se
836,enden::V,loptas,končáti se
837,wechseln::V,vajehtadas,ménjati se
838,aufgehen[Sonne]::V,nousta,vzíti
839,untergehen[Sonne]::V,lasktas,zaíti
840,scheinen[Sonne]::V,paštta,sijáti
841,donnern::V,juraita,grméti
842,wehen::V,dölta,píhati
843,wehen::V,puhuda,píhati
844,strömen::V,valadas,líti
845,fließen::V,valuda,têči
846,sich drehen::V,punotas,vrtéti se
847,schwanken::V,čibuda,kolébati
848,schwingen::V,čibuda,níhati
849,fallen::V,langeta,pádati
850,brennen::V,pallada,goréti
851,rauchen::V,savustada,kadíti se
852,regnen::V,vihmda,deževáti
853,gefrieren::V,jäduda,zmŕzniti
854,gefrieren::V,kül'mdä,zmŕzniti
855,tauen::V,sulada,tájati
856,schmelzen::V,sulada,kopnéti
857,trocknen::V,kuida,sušíti se
858,trocknen::V,kuivehtuda,sušíti se
859,sieden::V,kehuda,kipéti
860,faulen::V,hapata,gníti
861,faulen::V,traudäs,gníti
862,verfaulen::V,hapata,zgníti
863,reißen::V,rebita,tŕgati se
864,versinken::V,upota,pogrézniti se
865,vergehen::V,mända,miníti
866,erscheinen::V,ozutadas,pojáviti se
867,verschwinden::V,hajeta,izgíniti
868,sinken::V,väheta,péšati
869,sinken::V,lasktas,péšati
870,abnehmen::V,peneta,pojémati
871,zunehmen::V,ližaduda,véčati se
872,zunehmen::V,ližaduda,množíti se
873,steigen::V,nousta,dvígati se
874,wachsen::V,kazda,rásti
875,glänzen::V,loštta,sijáti
876,funkeln::V,hoštta,ískriti se
877,lärmen::V,robaita,ropotáti
878,lärmen::V,robaita,razgrájati
879,läuten::V,judaita,zvoníti
880,klingeln::V,kelotada,zvončkljáti
881,klirren::V,biraita,žvenketáti
882,brausen::V,bruncta,šuméti
883,rauschen::V,šobaita,šuštéti
884,rauschen::V,šobaita,šelestéti
885,klingen::V,heläita,zvenéti
886,bellen::V,nutta,lájati
887,heulen::V,ulaita,zavíjati
888,blasen::V,puhuda,píhniti
889,pfeifen::V,pistta,pískati
890,pfeifen::V,pistta,žvížgati
891,pfeifen::V,vihelta,pískati
892,pfeifen::V,vihelta,žvížgati
893,schreien::V,kirkta,kričáti
894,schreien::V,kidastada,kričáti
895,stöhnen::V,ohkta,stókati
896,stöhnen::V,voivotada,stókati
897,zittern::V,säraita,drgetáti
898,leben::V,eläda,živéti
899,geboren werden::V,sünduda,rodíti se
900,atmen::V,henktä,díhati
901,trinken::V,joda,píti
902,essen::V,söda,jésti
903,schlucken::V,lainata,požírati
904,müde werden::V,väzuda,péšati
905,müde werden::V,väzuda,utrúditi se
906,müde werden::V,šuštuda,péšati
907,müde werden::V,šuštuda,utrúditi se
908,einschlafen::V,uinota,zaspáti
909,schlafen::V,magata,spáti
910,schlafen::V,nukkuda,spáti
911,aufwachen::V,heraštuda,zbudíti se
912,aufstehen::V,nousta,vstáti
913,sich erholen::V,lebaitas,oddahníti se
914,krank werden::V,läžegata,oboléti
915,krank sein::V,läžuda,bíti bolán
916,schmerzen::V,kibištada,boléti
917,husten::V,rügda,kášljati
918,genesen::V,tervehtuda,okrévati
919,sterben::V,kolda,umréti
920,umkommen::V,kolda,pogíniti
921,sich bewegen::V,likkuda,zganíti se
922,sich rühren::V,likahtada,premakníti se
923,sich rühren::V,kubahtada,premakníti se
924,sich erheben::V,nousta,vstájati
925,sich erheben::V,nousta,vzdígniti se
926,sich setzen::V,išttas,sésti
927,hinfallen::V,langeta,pásti dôl
928,laufen::V,kävuda,hodíti
929,schreiten::V,astta,stópati
930,schreiten::V,haškta,stópati
931,spazierengehen::V,kävelta,na sprehòd íti
932,eilen::V,kiruhtada,drvéti
933,sich beeilen::V,kiruhtada,hitéti
934,sausen::V,fun'urta,dírkati
935,rennen::V,joksta,dírjati
936,springen::V,hüptä,skákati
937,klettern::V,libuda,plézati
938,schaukeln::V,čibuda,kolébati
939,kriechen::V,ličtas,pláziti se
940,schwimmen::V,ujuda,plávati
941,tauchen::V,čukautas,potápljati se
942,rudern::V,souta,vesláti
943,fahren::V,ajada,vozíti se
944,fahren::V,ajada,peljáti se
945,fahren::V,ajelda,vozíti se
946,fahren::V,ajelda,peljáti se
947,fliegen::V,leta,létati
948,gehen::V,mända,íti
949,gehen::V,kävuda,íti
950,weggehen::V,päzda,odíti
951,weggehen::V,lähtta,odíti
952,abfahren::V,tönduda,odpeljáti se
953,anhalten::V,seižutadas,ustáviti se
954,hineingehen::V,mända südäimehe,íti nóter
955,eintreten::V,tulda,vstopíti
956,kommen::V,tulda,príti
957,ankommen::V,tulda,prispéti
958,ankommen::V,tulda,prihájati
959,zurückkommen::V,pörtas,vrníti se
960,bleiben::V,jäda,ostáti
961,warten::V,varastada,čákati
962,erwarten::V,varastada,pričakováti
963,suchen::V,ectä,iskáti
964,finden::V,löuta,nájti
965,versuchen::V,ladida,poskúšati
966,versuchen::V,rohkaita,poskúšati
967,vorbereiten::V,vaumita,pripráviti
968,lieben::V,armastada,ljubíti
969,mögen::V,navedida,márati
970,lachen::V,nagrda,smejáti se
971,rühren::V,likutada,ganíti
972,weinen::V,itkta,jókati
973,weinen::V,itkta,plákati
974,schimpfen::V,laidas,psováti
975,schimpfen::V,laidas,zmérjati
976,schimpfen::V,pačatada,psováti
977,schimpfen::V,pačatada,zmérjati
978,sich ärgern::V,rändüda,jezíti se
979,sich fürchten::V,varaita,báti se
980,fürchten::V,varaita,báti se
981,fliehen::V,pageta,bežáti
982,flüchten::V,pageta,pobégniti
983,flüchten::V,joksta,pobégniti
984,sehen::V,nähta,vídeti
985,anschauen::V,kacta,oglédati
986,ansehen::V,kacta,glédati
987,hören::V,kulda,slíšati
988,zuhören::V,kundeltas,poslúšati
989,probieren::V,mujada,poskúšati
990,riechen::V,rižada,dúhati
991,fühlen::V,mujada,čutíti
992,scheinen::V,näguda,zdéti se
993,zu sehen sein::V,näguda,vídeti se
994,vernehmen::V,kulištada,čúti
995,frieren::V,kül'mdä,zébsti
996,tun::V,tehta,délati
997,können::V,voida,môči
998,können::V,mahtta,môči
999,wollen::V,himoita,hotéti
1000,wollen::V,tahtoida,hotéti
1001,anfangen::V,zavottä,začéti
1002,anfangen::V,augotada,začéti
1003,beenden::V,loptä,dokončáti
1004,aufhören::V,loptas,prenéhati
1005,gelingen::V,lähtta,uspéti
1006,gelingen::V,lähtta,posréčiti se
1007,gelingen::V,tehtas,uspéti
1008,gelingen::V,tehtas,posréčiti se
1009,geraten::V,tulda,obnêsti se
1010,öffnen::V,avaita,odpréti
1011,schließen::V,saubata,zapréti
1012,stellen::V,panda,postáviti
1013,stellen::V,seižutada,postáviti
1014,setzen::V,ištutada,posadíti
1015,legen::V,panda,položíti
1016,berühren::V,koskta,dotíkati se
1017,berühren::V,käziduda,dotíkati se
1018,verbinden::V,ühtenzoitta,obvézati
1019,bedecken::V,katta,pokríti
1020,bedecken::V,peitta,pokríti
1021,aufhängen::V,riputada,obésiti
1022,anzünden::V,sütutada,zažgáti
1023,aufheben::V,leta,vzdígniti
1024,zurücklassen::V,jätta,zapustíti
1025,verlieren::V,kadotada,izgubíti
1026,fallen lassen::V,kirbotada,navréči
1027,machen::V,säta,naredíti
1028,machen::V,säta,napráviti
1029,machen::V,tehta,naredíti
1030,machen::V,tehta,napráviti
1031,herstellen::V,tehta,izdélati
1032,bauen::V,leta,gradíti
1033,bauen::V,sauda,gradíti
1034,reparieren::V,koheta,popráviti
1035,verbessern::V,paremboita,izbóljšati
1036,ändern::V,vajehtada,spremeníti
1037,graben::V,kaida,kopáti
1038,graben::V,kaida,grêbsti
1039,graben::V,čongoida,kopáti
1040,graben::V,čongoida,grêbsti
1041,beugen::V,koverta,upogníti
1042,biegen::V,painda,zavíjati
1043,drehen::V,punotada,vrtéti
1044,wenden::V,käta,obrníti
1045,wenden::V,kärauta,obrníti
1046,umdrehen::V,käta,zasúkati
1047,heben::V,leta,dvígati
1048,hochheben::V,libutada,privzdígniti
1049,ergreifen::V,tabata,zgrábiti
1050,halten::V,pidada,držáti
1051,drücken::V,painda,tiščáti
1052,schieben::V,žigutada,ríniti
1053,kratzen::V,künstä,práskati
1054,lecken::V,nolda,lízati
1055,beißen::V,purda,grísti
1056,beißen::V,hambastada,grísti
1057,abreißen::V,ratketa,odtŕgati
1058,abschneiden::V,čapata,odrézati
1059,abschneiden::V,leikata,odrézati
1060,binden::V,sidoda,vézati
1061,stecken::V,čokaita,vtakníti
1062,brechen::V,katkaita,lomíti
1063,klopfen::V,kolkotada,tólči
1064,hauen::V,löda,séči
1065,kleben::V,klejata,lépiti
1066,reiben::V,hosta,tréti
1067,reiben::V,hosta,dŕgniti
1068,reiben::V,törkita,tréti
1069,reiben::V,törkita,dŕgniti
1070,reiben::V,jorotada,tréti
1071,reiben::V,jorotada,dŕgniti
1072,streichen::V,voita,namázati
1073,schleifen::V,hijoida,brúsiti
1074,schleifen::V,teravzoitta,brúsiti
1075,schneiden::V,leikata,rézati
1076,rütteln::V,heilutada,strésti
1077,schütteln::V,pudištada,majáti
1078,schwenken::V,maihutada,obrníti
1079,schütten::V,valada,sípati
1080,füllen::V,täutta,napolníti
1081,einwickeln::V,kärdä,zavíti
1082,tragen::V,kantta,nêsti
1083,tragen::V,kandišta,nêsti
1084,schleppen::V,vedätada,vláčiti
1085,ziehen::V,vedada,vléči
1086,aufbewahren::V,kaita,shranjeváti
1087,werfen::V,čuta,lúčati
1088,werfen::V,tactä,lúčati
1089,fangen::V,püta,ujéti
1090,packen::V,tabata,prijéti
1091,verstecken::V,peitta,skríti
1092,teilen::V,jagada,razdelíti
1093,schicken::V,oigeta,pošíljati
1094,bringen::V,veda,prinêsti
1095,hinzufügen::V,ližata,pristáviti
1096,bekommen::V,sada,dobíti
1097,erhalten::V,sada,prejéti
1098,nehmen::V,otta,vzéti
1099,wählen::V,valita,izbírati
1100,auswählen::V,valita,izbráti
1101,bewahren::V,kaita,ohraníti
1102,behindern::V,telustada,ovírati
1103,verderben::V,travida,pokváriti
1104,beschädigen::V,satatada,poškodováti
1105,zerbrechen::V,mureta,razlomíti
1106,zerreißen::V,rebitada,raztŕgati
1107,zerstören::V,mureta,razrúšiti
1108,verbrennen::V,poltta,sežgáti
1109,geben::V,antta,dáti
1110,reichen::V,antta,séči
1111,reichen::V,antta,molíti
1112,schenken::V,lahjoita,podáriti
1113,versprechen::V,toivotada,obljubíti
1114,wünschen::V,toivotada,vóščiti
1115,loben::V,kitta,hváliti
1116,küssen::V,tervehtada,poljubováti
1117,wiegen::V,likutada,zíbati
1118,zudecken::V,katta,pokríti
1119,wecken::V,noustatada,zbudíti
1120,zeigen::V,ozutada,pokázati
1121,führen::V,astutada,vêsti
1122,lehren::V,opeta,učíti
1123,unterrichten::V,opeta,poučeváti
1124,aufziehen::V,kazvatada,vzgojíti
1125,leiten::V,ohjata,uprávljati
1126,antreiben::V,rigehtoitta,goníti
1127,lassen::V,käskta,povzročíti
1128,einladen::V,kucta,povábiti
1129,vereinigen::V,ühtenzoitta,zdrúžiti
1130,besuchen::V,rižada,obiskáti
1131,treffen::V,vastata,pogodíti
1132,sich versammeln::V,kägeta,zbráti se
1133,sich versammeln::V,sätas,zbráti se
1134,spielen::V,väta,igráti se
1135,singen::V,pajatada,péti
1136,tanzen::V,kargaita,plésati
1137,sich trennen::V,erigata,ločíti se
1138,verlassen::V,jätta,zapustíti
1139,retten::V,päzutada,réšiti
1140,bewachen::V,varjoita,strážiti
1141,schützen::V,kaita,sčítiti
1142,verteidigen::V,kaita,braníti
1143,sich schlagen::V,torata,têpsti se
1144,schießen::V,ampta,stréljati
1145,siegen::V,vägestada,zmágati
1146,ärgern::V,verdutada,jezíti
1147,ärgern::V,verdutada,razbúriti
1148,ärgern::V,rändütada,jezíti
1149,ärgern::V,rändütada,razbúriti
1150,schlagen::V,löda,têpsti
1151,schlagen::V,löda,udáriti
1152,schlagen::V,iškta,têpsti
1153,schlagen::V,iškta,udáriti
1154,treten::V,peksta,teptáti
1155,treten::V,topsta,teptáti
1156,stechen::V,pystiä,ubôsti
1157,stoßen::V,iškta,peháti
1158,stoßen::V,iškta,drégniti
1159,stoßen::V,pudištada,peháti
1160,stoßen::V,pudištada,drégniti
1161,stehlen::V,vargastada,ukrásti
1162,stehlen::V,vargastada,pokrásti
1163,stören::V,keskustada,motíti
1164,belästigen::V,tartuteldas,nadlegováti
1165,verbergen::V,katelda,skríti
1166,täuschen::V,manitada,slepíti
1167,betrügen::V,manitada,várati
1168,betrügen::V,manitada,ogoljufáti
1169,töten::V,rikta,ubíti
1170,töten::V,surmita,ubíti
1171,wohnen::V,eläda,prebívati
1172,arbeiten::V,rata,délati
1173,sammeln::V,kogota,zbráti
1174,pflücken::V,poimda,obráti
1175,jagen::V,mecata,lovíti
1176,fischen::V,kalatada,ribáriti
1177,fassen::V,tabata,zajéti
1178,hüten::V,paimeta,pásti
1179,treiben::V,ajada,pogánjati
1180,anbinden::V,küttestada,privézati
1181,anbinden::V,sidoda,privézati
1182,füttern::V,sötta,kŕmiti
1183,melken::V,lüpsta,mólsti
1184,hacken::V,sauda,sékati
1185,gießen::V,valada,ulíti
1186,reifen::V,küpseta,zoréti
1187,zubereiten::V,vaumištada,pripráviti
1188,kochen::V,keitta,kúhati
1189,backen::V,paštta,cvréti
1190,braten::V,žarda,pêči
1191,umrühren::V,segoitada,preméšati
1192,stricken::V,kudoda,plêsti
1193,nähen::V,ombelta,šívati
1194,färben::V,mujutada,bárvati
1195,reinigen::V,puhtastada,očístiti
1196,waschen::V,pesta,opráti
1197,abwischen::V,pühktä,obrísati
1198,spülen::V,huhtoida,splakováti
1199,fegen::V,pühkta,pométati
1200,kehren::V,uhoita,mésti
1201,baden::V,kül'ptäs,kópati se
1202,sich waschen::V,pestas,umíti se
1203,ausziehen::V,riičta,izvléči
1204,ausziehen::V,rušta,izvléči
1205,anziehen::V,panda päle,obléči
1206,anziehen::V,panda kädehe,obléči
1207,anziehen::V,panda jaugha,obléči
1208,sich anziehen::V,sobdas,obléči se
1209,kämmen::V,harjata,česáti
1210,schmücken::V,čomitada,okrasíti
1211,sagen::V,sanuda,dejáti
1212,sprechen::V,pagišta,govoríti
1213,reden::V,pagišta,rêči
1214,sich unterhalten::V,lodaita,razgovárjati se
1215,fragen::V,küzuda,vprášati
1216,bitten::V,pakita,prosíti
1217,erzählen::V,sanuda,práviti
1218,erzählen::V,starinoita,práviti
1219,mitteilen::V,tedotada,naznániti
1220,nennen::V,nimitada,imenováti
1221,rufen::V,kucta,klícati
1222,prahlen::V,kittäs,baháti se
1223,übersetzen::V,käta,prevêsti
1224,denken::V,meletada,mísliti
1225,glauben::V,uskta,verjéti
1226,bemerken::V,homaita,opáziti
1227,erkennen::V,tundištada,spoznáti
1228,begreifen::V,tabata,pôjmiti
1229,verstehen::V,el'geta,razuméti
1230,verstehen::V,toimetada,razuméti
1231,lernen::V,opetas,učíti se
1232,wissen::V,teta,znáti
1233,wissen::V,teta,védeti
1234,sich erinnern an::V,johtutada,spómniti se
1235,vergessen::V,unohtada,pozábiti
1236,messen::V,märita,mériti
1237,zählen::V,lugeda,štéti
1238,rechnen::V,lugeda,račúnati
1239,lesen::V,lugeda,bráti
1240,lesen::V,lugeda,čítati
1241,malen::V,pirta,slíkati
1242,zeichnen::V,pirta,rísati
1243,schreiben::V,kirjutada,písati
1244,besitzen::V,omištada,iméti
1245,kaufen::V,ostta,kupíti
1246,verkaufen::V,möda,prodáti
1247,bezahlen::V,maksta,pláčati
1248,zahlen::V,maksta,plačeváti
1249,beherrschen::V,valdoita,obvládati
1250,ertragen::V,tirpta,prenêsti
