,Concept_ID,hi,zh
786,dünn::A,बारीक,薄
787,fein::A,कोमल,细小
788,fein::A,सूक्ष्म,细小
789,fest::A,दृढ़,固体
790,fest::A,मज़बूत,固体
791,flach::A,चपटा,平坦
792,glatt::A,चौरस,光滑
793,glatt::A,चिकना,光滑
794,hart::A,कठोर,硬
795,hart::A,सख़्त,硬
796,weich::A,नरम,软
797,weich::A,मुलायम,软
798,rund::A,गोल,圆
799,rund::A,वर्तुल,圆
800,spitz::A,नुकीला,尖
801,scharf::A,पैना,锋利
802,stumpf::A,भोथरा,钝
803,schwer::A,भारी,重
804,schwer::A,वज़नी,重
805,schön::A,सुंदर,美丽
806,heiß::A,उष्ण,烫
807,warm::A,गरम,暖和
808,kalt::A,सर्द,冷
809,kühl::A,ठंडा,凉
810,frisch::A,तर,新鲜
811,frisch::A,ताज़ा,新鲜
812,feucht::A,नम,潮湿
813,feucht::A,भीगा,潮湿
814,nass::A,गीला,湿
815,trocken::A,सूखा,干
816,trocken::A,ख़ुश्क,干
817,voll::A,भरा,满
818,voll::A,पूरा,满
819,leer::A,ख़ाली,空
820,offen::A,खुला,敞开
821,geschlossen::A,बंद,关闭
822,sauber::A,साफ़,干净
823,sauber::A,सुथरा,干净
824,schmutzig::A,गंदा,肮脏
825,roh::A,कच्चा,生
826,reif::A,पक्व,成熟
827,reif::A,पक्का,成熟
828,lecker::A,मज़ेदार,好吃
829,lecker::A,स्वादिष्ट,好吃
830,süß::A,मीठा,甜
831,bitter::A,कटु,苦
832,bitter::A,कड़वा,苦
833,sauer::A,खट्टा,酸
834,hell::A,रोशन,亮
835,dunkel::A,अँधेरा,阴暗
836,schwarz::A,काला,黑
837,schwarz::A,स्याह,黑
838,weiß::A,सफ़ेद,白
839,rot::A,लाल,红
840,rot::A,सुर्ख़,红
841,gelb::A,पीला,黄
842,gelb::A,ज़र्द,黄
843,blau::A,नीला,蓝
844,blau::A,आसमानी,蓝
845,grün::A,हरा,绿
846,grau::A,धूसर,灰色
847,bunt::A,रंगीन,五彩
848,bunt::A,बहुरंगा,五彩
849,billig::A,सस्ता,便宜
850,teuer::A,महँगा,贵
851,wertvoll::A,क़ीमती,贵重
852,wertvoll::A,मूल्यवान्,贵重
853,blind::A,अंधा,瞎
854,taub::A,बहरा,聋
855,kräftig::A,ताक़तवर,强壮
856,kräftig::A,शक्तिशाली,强壮
857,stark::A,प्रबल,强壮
858,stark::A,बलवान्,强壮
859,schwach::A,कमज़ोर,弱
860,fett::A,मोटा,胖
861,fett::A,मांसल,胖
862,schlank::A,पतला,苗条
863,schlank::A,छरहरा,苗条
864,hübsch::A,सुंदर,漂亮
865,hübsch::A,ख़ूबसूरत,漂亮
866,böse::A,पापी,邪恶
867,böse::A,दुष्ट,邪恶
868,dumm::A,मूर्ख,笨
869,dumm::A,बुद्धू,笨
870,faul::A,आलसी,懒惰
871,faul::A,सुस्त,懒惰
872,fleißig::A,मेहनती,勤奋
873,fleißig::A,परिश्रमी,勤奋
874,geizig::A,कृपण,吝啬
875,geizig::A,कंजूस,吝啬
876,klug::A,समझदार,聪明
877,klug::A,होशियार,聪明
878,klug::A,अक़्लमंद,聪明
879,geschickt::A,किशल,灵巧
880,lieb::A,प्रिय,可爱
881,lieb::A,प्यारा,可爱
882,lustig::A,हँसमुख,快乐
883,lustig::A,ख़ुशदिल,快乐
884,sanft::A,नम्र,柔和
885,hungrig::A,भूखा,饥饿
886,krank::A,बीमार,患病
887,krank::A,अस्वस्थ,患病
888,nackt::A,नग्न,裸体
889,traurig::A,उदास,悲哀
890,traurig::A,रंजीदा,悲哀
891,lebendig::A,जीता,活
892,lebendig::A,ज़िंदा,活
893,gut::A,अच्छा,好
894,schlecht::A,बुरा,坏
895,schlecht::A,ख़राब,坏
896,richtig::A,ठीक,正确
897,schlimm::A,बुरा,糟糕
898,schlimm::A,अप्रिय,糟糕
899,wahr::A,सच,真
900,alt::A,पुराना,旧
901,neu::A,नया,新
902,ehemalig::A,भूतपूर्व,以前
903,alt[Lebewesen]::A,बूढ़ा,老
904,alt[Lebewesen]::A,वृद्ध,老
905,jung::A,जवान,年轻
906,arm::A,ग़रीब,贫穷
907,reich::A,धनी,富裕
908,reich::A,अमीर,富裕
909,bekannt::A,मालूम,出名
910,berühmt::A,मशहूर,著名
911,berühmt::A,प्रसिद्ध,著名
912,fremd::A,विदेशी,陌生
913,fremd::A,अपरिचित,陌生
914,verschieden::A,अलग,不同
915,verschieden::A,भिन्न,不同
916,nah::A,नज़दीकी,近
917,fern::A,दूर,遥远
918,fern::A,दूरस्थ,遥远
919,linker::A,बायाँ,左
920,rechter::A,दायाँ,右
921,rechter::A,दाहिना,右
922,anderer::A,अन्य,别的
923,anderer::A,दूसरा,别的
924,erster::A,पहला,第一
925,erster::A,प्रथम,第一
926,zweiter::A,दूसरा,第二
927,zweiter::A,द्वितीय,第二
928,dritter::A,तीसरा,第三
929,letzter::A,अंतिम,最后
930,letzter::A,आख़िरी,最后
931,allein::ADV,तनहा,单独
932,allein::ADV,अकेले,单独
933,auf einmal::ADV,वक़्त में,同时
934,zusammen::ADV,एक साथ,一起
935,zusammen::ADV,साथ साथ,一起
936,lange::ADV,देर तक,许久
937,plötzlich::ADV,सहसा,忽然
938,plötzlich::ADV,अचानक,忽然
939,sofort::ADV,तुरंत,立刻
940,später::ADV,बाद को,以后
941,später::ADV,बाद में,以后
942,jetzt::ADV,अब,现在
943,jetzt::ADV,अभी,现在
944,heute::ADV,आज,今天
945,morgen::ADV,कल,明天
946,bald::ADV,जल्दी,即将
947,dann::ADV,तब,然后
948,gestern::ADV,कल,昨天
949,einst::ADV,एक दिन,曾经
950,einst::ADV,पहले कभी,曾经
951,damals::ADV,उस समय,当时
952,damals::ADV,उन दिनों,当时
953,danach::ADV,इसके बाद,随后
954,danach::ADV,इसके पश्चात्,随后
955,vorher::ADV,पहले,事先
956,vorher::ADV,पेशतर,事先
957,zuerst::ADV,पहले,首先
958,einmal::ADV,एक बार,一次
959,einmal::ADV,एक दफ़ा,一次
960,manchmal::ADV,कभी कभी,有时
961,oft::ADV,अक्सर,时常
962,immer::ADV,सदा,总是
963,immer::ADV,हमेशा,总是
964,niemals::ADV,कभी नहीं,从未
965,niemals::ADV,कदापि नहीं,从未
966,hier::ADV,इधर,这里
967,hier::ADV,यहाँ,这里
968,hierhin::ADV,इधर को,到这里
969,hierhin::ADV,यहाँ को,到这里
970,von hier::ADV,यहाँ से,由此
971,dort::ADV,उधर,那里
972,dort::ADV,वहाँ,那里
973,dorthin::ADV,उधर को,到那里
974,dorthin::ADV,वहाँ को,到那里
975,geradeaus::ADV,सीधे,一直往前
976,vorwärts::ADV,आगे,向前
977,vorwärts::ADV,आगे को,向前
978,rückwärts::ADV,पीछे को,向后
979,zurück::ADV,वापस,退后
980,unten::ADV,नीचे,下面
981,hinab::ADV,नीचे को,向下
982,oben::ADV,ऊपर,上面
983,hinauf::ADV,ऊपर को,向上
984,überall::ADV,हर जगह,到处
985,überall::ADV,हर स्थान,到处
986,nicht::ADV,न,不
987,nicht::ADV,नहीं,不
988,ein wenig::ADV,कुछ,一点儿
989,ein wenig::ADV,ज़रा,一点儿
990,ein wenig::ADV,थोड़ा,一点儿
991,kaum::ADV,लगभग नहीं,几乎不
992,kaum::ADV,बराबर नहीं,几乎不
993,sehr::ADV,बहुत,很
994,so::ADV,ऐसा,如此
995,noch::ADV,अभी तक,还
996,nur::ADV,केवल,只
997,nur::ADV,सिर्फ़,只
998,schon::ADV,चुकना,已经
999,wieder::ADV,फिर,又
1000,wieder::ADV,दुबारा,又
1001,vergebens::ADV,व्यर्थ,
1002,vor::PRP,के आगे,在...面前
1003,vor::PRP,के सामने,在...面前
1004,hinter::PRP,के पीछे,在...背后
1005,unter::PRP,के तले,在...下面
1006,unter::PRP,के नीचे,在...下面
1007,durch::PRP,के पार,穿过
1008,neben::PRP,के पास,在...旁
1009,neben::PRP,की बग़ल में,在...旁
1010,zwischen::PRP,के बीच,在...之间
1011,wegen::PRP,के कारण,由于
1012,wegen::PRP,की वजह से,由于
1013,dies::PRN,यह,这
1014,das::PRN,वह,那
1015,alles::PRN,सब,一切
1016,alles::PRN,सब कुछ,一切
1017,ich::PRN,मैं,我
1018,du::PRN,तू,你
1019,er::PRN,यह,他
1020,wir::PRN,हम,我们
1021,ihr::PRN,तुम,你们
1022,sie::PRN,ये,她
1023,was::FPRN,क्या,什么
1024,wer::FPRN,कौन,谁
1025,wo::FADV,किधर,哪里
1026,wohin::FADV,किधर,去哪里
1027,wie::FADV,कैसे,怎么
1028,warum::FADV,क्यों,为什么
1029,wieviel::FNUM,कितना,多少
1030,eins::NUM,एक,一
1031,zwei::NUM,दो,二
1032,drei::NUM,तीन,三
1033,vier::NUM,चार,四
1034,fünf::NUM,पाँच,五
1035,sechs::NUM,छह,六
1036,sieben::NUM,सात,七
1037,acht::NUM,आठ,八
1038,neun::NUM,नौ,九
1039,zehn::NUM,दस,十
1040,elf::NUM,ग्यारह,十一
1041,zwölf::NUM,बारह,十二
1042,zwanzig::NUM,बीस,二十
1043,dreißig::NUM,तीस,三十
1044,vierzig::NUM,चालीस,四十
1045,fünfzig::NUM,पचास,五十
1046,sechzig::NUM,साठ,六十
1047,siebzig::NUM,सत्तर,七十
1048,achtzig::NUM,अस्सी,八十
1049,neunzig::NUM,नव्वे,九十
1050,hundert::NUM,सौ,百
1051,tausend::NUM,हज़ार,千
1052,und::CNJ,और,和
1053,oder::CNJ,या,或者
1054,stehen::V,खड़ा होना,站
1055,sitzen::V,बैठना,坐
1056,liegen::V,लेटना,躺着
1057,hängen::V,लटकना,挂着
1058,werden::V,बनना,成为
1059,passieren::V,होना,发生
1060,beginnen::V,आरंभ होना,开始
1061,beginnen::V,प्रारंभ होना,开始
1062,enden::V,अंत होना,终止
1063,enden::V,ख़तम होना,终止
1064,wechseln::V,बदलना,变迁
1065,aufgehen[Sonne]::V,चढ़ना,升起
1066,aufgehen[Sonne]::V,उदित होना,升起
1067,untergehen[Sonne]::V,अस्त हो जाना,下落
1068,scheinen[Sonne]::V,रोशनी देना,照射
1069,donnern::V,गरजना,打雷
1070,wehen::V,चलना,飘扬
1071,strömen::V,बहना,流
1072,strömen::V,प्रवाहित होना,流
1073,fließen::V,बहना,流动
1074,fließen::V,प्रवाहित होना,流动
1075,sich drehen::V,घूमना,转动
1076,schwanken::V,हिलना,摇摆
1077,schwingen::V,हिलना,摇
1078,fallen::V,गिरना,坠落
1079,brennen::V,जलना,燃烧
1080,rauchen::V,धुआँ उड़ाना,冒烟
1081,regnen::V,बरसना,下雨
1082,gefrieren::V,जमना,结冰
1083,tauen::V,गलना,融化
1084,tauen::V,पिघलना,融化
1085,schmelzen::V,गलना,溶化
1086,schmelzen::V,पिघलना,溶化
1087,trocknen::V,सूखना,变干
1088,sieden::V,उबलना,煮
1089,faulen::V,गलना,腐烂
1090,faulen::V,सड़ना,腐烂
1091,verfaulen::V,गलना,腐烂
1092,verfaulen::V,सड़ना,腐烂
1093,reißen::V,फटना,撕
1094,versinken::V,डूबना,下沉
1095,vergehen::V,बीतना,流逝
1096,vergehen::V,गुज़रना,流逝
1097,erscheinen::V,दिखाई देना,出现
1098,verschwinden::V,ग़ायब होना,消失
1099,sinken::V,घटना,下降
1100,sinken::V,उतरना,下降
1101,abnehmen::V,घटना,减少
1102,zunehmen::V,बढ़ना,增加
1103,steigen::V,बढ़ना,上升
1104,wachsen::V,उगना,生长
1105,glänzen::V,चमकना,发光
1106,funkeln::V,जगमगाना,闪烁
1107,funkeln::V,टिमटिमाना,闪烁
1108,lärmen::V,शोर मचाना,吵闹
1109,läuten::V,बजना,响
1110,klingeln::V,बजना,按铃
1111,klirren::V,झनझनाना,
1112,brausen::V,साँय-साँय करना,疾驶
1113,rauschen::V,सरसराना,
1114,klingen::V,बजना,听起来
1115,bellen::V,भौंकना,吠
1116,heulen::V,गुर्राना,嗥
1117,blasen::V,फूँकना,吹
1118,pfeifen::V,सीटी देना,吹口哨
1119,schreien::V,चिल्लाना,叫喊
1120,stöhnen::V,कराहना,呻吟
1121,stöhnen::V,आहें भरना,呻吟
1122,zittern::V,काँपना,颤抖
1123,leben::V,जीना,生存
1124,geboren werden::V,पैदा होना,出生
1125,atmen::V,साँस लेना,呼吸
1126,trinken::V,पीना,喝
1127,essen::V,खाना,吃
1128,schlucken::V,निगलना,咽
1129,müde werden::V,थकना,疲倦
1130,müde werden::V,उकताना,疲倦
1131,einschlafen::V,सो जाना,入睡
1132,schlafen::V,सोना,睡觉
1133,aufwachen::V,जागना,睡醒
1134,aufstehen::V,उठना,起床
1135,sich erholen::V,सुस्ताना,休养
1136,sich erholen::V,आराम करना,休养
1137,krank werden::V,बीमार पड़ना,生病
1138,krank sein::V,बीमार होना,生病
1139,schmerzen::V,दुखना,疼痛
1140,schmerzen::V,दर्द करना,疼痛
1141,husten::V,खाँसना,咳
1142,genesen::V,ठीक हो जाना,痊愈
1143,genesen::V,स्वस्थ हो जाना,痊愈
1144,sterben::V,मरना,死
1145,umkommen::V,मरना,丧命
1146,sich bewegen::V,चलना,移动
1147,sich bewegen::V,हिलना,移动
1148,sich rühren::V,हिलना,动弹
1149,sich erheben::V,उठना,站起
1150,sich setzen::V,बैठना,坐
1151,hinfallen::V,गिरना,跌倒
1152,laufen::V,चलना,步行
1153,schreiten::V,क़दम जाना,迈步
1154,spazierengehen::V,सैर करना,散步
1155,eilen::V,तेज़ी से जाना,急忙
1156,eilen::V,शीघ्रता से चलना,急忙
1157,sich beeilen::V,जल्दी करना,赶快
1158,sich beeilen::V,शीघ्रता करना,赶快
1159,sausen::V,बड़ी तेज़ी से चलना,疾驰
1160,rennen::V,भागना,奔跑
1161,rennen::V,दौड़ना,奔跑
1162,springen::V,उछलना,跳
1163,klettern::V,चढ़ना,攀缘
1164,schaukeln::V,झूलना,荡秋千
1165,kriechen::V,रेंगना,爬行
1166,schwimmen::V,तैरना,游泳
1167,tauchen::V,डूबना,潜水
1168,rudern::V,खेना,划船
1169,rudern::V,चप्पू चलाना,划船
1170,fahren::V,चलना,行驶
1171,fahren::V,यात्रा करना,行驶
1172,fliegen::V,उड़ना,飞
1173,gehen::V,जाना,走
1174,weggehen::V,चला जाना,离去
1175,weggehen::V,बाहर जाना,离去
1176,abfahren::V,छूटना,出发
1177,abfahren::V,रवाना होना,出发
1178,anhalten::V,रुकना,停住
1179,anhalten::V,खड़ा होना,停住
1180,hineingehen::V,घुसना,进去
1181,hineingehen::V,अंदर जाना,进去
1182,eintreten::V,प्रवेश करना,进入
1183,kommen::V,आना,来
1184,ankommen::V,पहुँचना,到达
1185,zurückkommen::V,लौटना,回来
1186,zurückkommen::V,वापस आना,回来
1187,bleiben::V,रहना,停留
1188,bleiben::V,रुकना,停留
1189,warten::V,इंतज़ार करना,等
1190,erwarten::V,प्रतीक्षा करना,等候
1191,suchen::V,ढूँढ़ना,找
1192,finden::V,पाना,找到
1193,finden::V,ढूँढ़ निकालना,找到
1194,versuchen::V,कोशिश करना,尝试
1195,vorbereiten::V,तैयार करना,预备
1196,lieben::V,प्यार करना,爱
1197,mögen::V,पसंद होना,喜欢
1198,lachen::V,हँसना,笑
1199,rühren::V,छूना,
1200,weinen::V,रोना,哭
1201,schimpfen::V,गाली देना,骂
1202,sich ärgern::V,चिढ़ना,生气
1203,sich ärgern::V,नाराज़ होना,生气
1204,sich fürchten::V,डरना,害怕
1205,sich fürchten::V,भय खाना,害怕
1206,fürchten::V,डरना से,害怕
1207,fürchten::V,भय खाना से,害怕
1208,fliehen::V,भागना,逃走
1209,flüchten::V,निकल भागना,逃跑
1210,sehen::V,देखना,看
1211,anschauen::V,देखना,注视
1212,ansehen::V,दृष्टि डालना पर,注视
1213,hören::V,सुनना,听
1214,zuhören::V,सुनना,倾听
1215,probieren::V,चखना,尝
1216,riechen::V,सूँघना,闻
1217,fühlen::V,महसूस करना,感到
1218,scheinen::V,लगना,照耀
1219,zu sehen sein::V,दिखाई देना,可以看到
1220,vernehmen::V,सुनना,审讯
1221,frieren::V,ठंड लगना,觉得冷
1222,frieren::V,सर्दी लगना,觉得冷
1223,tun::V,करना,作
1224,können::V,सकना,能
1225,können::V,जानना,能
1226,wollen::V,चाहना,要
1227,anfangen::V,शुरू करना,开始
1228,beenden::V,ख़त्म करना,结束
1229,beenden::V,समाप्त करना,结束
1230,aufhören::V,बंद जाना,停止
1231,aufhören::V,समाप्त जाना,停止
1232,gelingen::V,बनना,成功
1233,gelingen::V,अच्छा होना,成功
1234,geraten::V,बन पड़ना,陷于
1235,öffnen::V,खोलना,打开
1236,schließen::V,बंद करना,关
1237,stellen::V,रखना,放
1238,setzen::V,रखना,放
1239,setzen::V,बिठाना,放
1240,legen::V,रखना,摆
1241,legen::V,लिटाना,摆
1242,berühren::V,छूना,触
1243,berühren::V,स्पर्श करना,触
1244,verbinden::V,बाँधना,联结
1245,bedecken::V,ढकना,覆盖
1246,aufhängen::V,लटकाना,挂
1247,anzünden::V,जलाना,点
1248,aufheben::V,उठाना,拾起
1249,zurücklassen::V,पीछे छोड़ना,遗留
1250,verlieren::V,खोना,丧失
1251,verlieren::V,गँवाना,丧失
1252,fallen lassen::V,गिराना,让掉下
1253,machen::V,करना,做
1254,machen::V,बनाना,做
1255,herstellen::V,बनाना,生产
1256,herstellen::V,तैयार करना,生产
1257,bauen::V,बनाना,建造
1258,bauen::V,निर्माण करना,建造
1259,reparieren::V,मरम्मत करना,修理
1260,verbessern::V,सुधारना,改进
1261,ändern::V,बदलना,改变
1262,ändern::V,परीवर्तन करना,改变
1263,graben::V,खोदना,挖
1264,beugen::V,झुकाना,弯下
1265,biegen::V,झुकाना,弯
1266,drehen::V,फेरना,转动
1267,drehen::V,घुमाना,转动
1268,wenden::V,पलटना,转动
1269,wenden::V,मोड़ना,转动
1270,umdrehen::V,घुमाना,转动
1271,heben::V,उठाना,举起
1272,heben::V,ऊँचा करना,举起
1273,hochheben::V,उठाना,抬高
1274,hochheben::V,ऊपर को उठाना,抬高
1275,ergreifen::V,पकड़ना,抓住
1276,ergreifen::V,हाथ में लेना,抓住
1277,halten::V,धरना,拿着
1278,halten::V,पकड़ना,拿着
1279,drücken::V,दबाना,压
1280,schieben::V,सरकाना,推
1281,schieben::V,खिसकाना,推
1282,kratzen::V,खुरचना,搔
1283,kratzen::V,खुजलाना,搔
1284,lecken::V,चाटना,舔
1285,beißen::V,काटना,咬
1286,abreißen::V,तोड़ना,撕下
1287,abschneiden::V,काट करना,切断
1288,binden::V,बाँधना,捆
1289,stecken::V,खोंसना,插
1290,brechen::V,तोड़ना,断裂
1291,klopfen::V,खटखटाना,敲
1292,hauen::V,ठोकना,揍
1293,kleben::V,चिपकाना,粘
1294,reiben::V,घिसना,摩擦
1295,reiben::V,रगड़ना,摩擦
1296,streichen::V,लगाना,涂
1297,schleifen::V,तेज़ करना,拖曳
1298,schneiden::V,कतरना,切
1299,rütteln::V,झकझोरना,颠簸
1300,schütteln::V,हिलाना,摇动
1301,schwenken::V,घुमाना,摇动
1302,schütten::V,उँडेलना,倒
1303,füllen::V,भरना,填满
1304,füllen::V,ठूसना,填满
1305,einwickeln::V,लपेटना,包
1306,tragen::V,ढोना,提
1307,schleppen::V,घसीटना,扛
1308,ziehen::V,खींचना,拉
1309,aufbewahren::V,रखना,保存
1310,werfen::V,फेंकना,扔
1311,fangen::V,पकड़ना,捕捉
1312,packen::V,पकड़ना,抓住
1313,verstecken::V,छिपाना,藏
1314,teilen::V,बाँटना,分
1315,schicken::V,भेजना,派遣
1316,bringen::V,लाना,带来
1317,hinzufügen::V,जोड़ना,添加
1318,bekommen::V,पाना,得到
1319,erhalten::V,पाना,接到
1320,erhalten::V,मिलना,接到
1321,nehmen::V,लेना,拿
1322,wählen::V,चुनना,挑选
1323,auswählen::V,चुनना,选择
1324,bewahren::V,बनाए रखना,保持
1325,behindern::V,रोकना,防碍
1326,verderben::V,ख़राब करना,败坏
1327,beschädigen::V,नुक़सान पहुँचाना,损坏
1328,zerbrechen::V,तोड़ना,破碎
1329,zerreißen::V,तोड़ना,撕碎
1330,zerstören::V,नष्ट करना,毁坏
1331,zerstören::V,बरबाद करना,毁坏
1332,verbrennen::V,जलाना,燃烧
1333,geben::V,देना,给
1334,reichen::V,थमाना,递给
1335,schenken::V,भेंट देना,赠送
1336,versprechen::V,वादा करना,许诺
1337,wünschen::V,कामना करना,祝
1338,loben::V,तारीफ़ करना,表扬
1339,küssen::V,चूमना,亲
1340,wiegen::V,झुलाना,轻摇
1341,zudecken::V,ढकना,盖上
1342,wecken::V,जगाना,唤起
1343,zeigen::V,दिखाना,指
1344,führen::V,रास्ता दिखाना,带领
1345,lehren::V,पढ़ाना,教
1346,unterrichten::V,सिखाना,讲课
1347,aufziehen::V,पालना,抚养
1348,leiten::V,संचालन करना,领导
1349,antreiben::V,हड़बड़ाना,催促
1350,lassen::V,-आना,让
1351,lassen::V,कराना,让
1352,einladen::V,बुलाना,邀请
1353,vereinigen::V,मिलाना,统一
1354,vereinigen::V,संयुक्त करना,统一
1355,besuchen::V,मिलना से,参观
1356,besuchen::V,मिलने जाना से,参观
1357,treffen::V,मिलना,会面
1358,sich versammeln::V,इकट्ठा होना,聚集
1359,spielen::V,खेलना,玩
1360,singen::V,गाना,唱歌
1361,tanzen::V,नाचना,跳舞
1362,sich trennen::V,अलग होना,分别
1363,verlassen::V,छोड़ना,离开
1364,retten::V,बचाना,救
1365,bewachen::V,आँख रखना पर,守卫
1366,schützen::V,रक्षा करना,保护
1367,verteidigen::V,रक्षा करना,保卫
1368,sich schlagen::V,हाथापाई करना,打架
1369,schießen::V,गोली मारना,射击
1370,siegen::V,जीतना,获胜
1371,siegen::V,विजय पाना,获胜
1372,ärgern::V,चिढ़ाना,激怒
1373,schlagen::V,मारना,打
1374,treten::V,ठोकर मारना,踢
1375,stechen::V,भेदना,刺
1376,stechen::V,भोंकना,刺
1377,stoßen::V,धक्का देना,撞
1378,stoßen::V,झटका देना,撞
1379,stehlen::V,चोरी करना,盗窃
1380,stören::V,बुरा लगना,干扰
1381,belästigen::V,तंग करना,打搅
1382,verbergen::V,लुकाना,隐藏
1383,täuschen::V,धोखा देना,欺骗
1384,betrügen::V,धोखा देना,欺骗
1385,töten::V,मारना,杀
1386,töten::V,मार डालना,杀
1387,wohnen::V,रहना,居住
1388,arbeiten::V,काम करना,工作
1389,sammeln::V,जमा करना,收集
1390,pflücken::V,चुनना,采
1391,pflücken::V,तोड़ना,采
1392,jagen::V,आखेट करना,打猎
1393,jagen::V,शिकार करना,打猎
1394,fischen::V,मछली पकड़ना,捕鱼
1395,fassen::V,पकड़ना,捉住
1396,hüten::V,चराना,守护
1397,treiben::V,हाँकना,漂
1398,anbinden::V,बाँधना,拴
1399,füttern::V,खिलाना,喂
1400,melken::V,दुहना,挤奶
1401,hacken::V,काटना,剁细
1402,gießen::V,सींचना,浇
1403,reifen::V,पकना,成熟
1404,zubereiten::V,पकाना,
1405,kochen::V,पकाना,煮
1406,kochen::V,राँधना,煮
1407,backen::V,पकाना,烤
1408,braten::V,तलना,煎
1409,braten::V,भूनना,煎
1410,umrühren::V,फेंटना,搅拌
1411,stricken::V,बुनना,织
1412,nähen::V,सीना,缝
1413,färben::V,रँगना,染色
1414,reinigen::V,साफ़ करना,清洁
1415,reinigen::V,शुद्ध करना,清洁
1416,waschen::V,धोना,洗
1417,abwischen::V,पोंछ्ना,擦掉
1418,spülen::V,माँजना,清洗
1419,spülen::V,खँगालना,清洗
1420,fegen::V,बुहारना,扫
1421,kehren::V,झाड़ना,打扫
1422,baden::V,स्नान करना,给...洗澡
1423,sich waschen::V,नहाना,洗澡
1424,sich waschen::V,हाथ-मुँह धोना,洗澡
1425,ausziehen::V,उतारना,脱
1426,anziehen::V,पहनना,穿
1427,sich anziehen::V,कपड़े पहनना,穿衣
1428,kämmen::V,कंघी करना,梳
1429,schmücken::V,सजाना,装饰
1430,schmücken::V,सँवारना,装饰
1431,sagen::V,कहना,说
1432,sagen::V,बताना,说
1433,sprechen::V,बोलना,说
1434,reden::V,बोलना,讲
1435,reden::V,बात करना,讲
1436,sich unterhalten::V,बात करना,聊天
1437,sich unterhalten::V,बातचीत करना,聊天
1438,fragen::V,पूछ्ना,问
1439,fragen::V,प्रश्न करना,问
1440,bitten::V,माँगना से,请
1441,erzählen::V,बताना,叙述
1442,mitteilen::V,ख़बर देना,通知
1443,mitteilen::V,सूचना देना,通知
1444,nennen::V,नाम देना,叫做
1445,rufen::V,बुलाना,叫
1446,prahlen::V,शेख़ी बघारना,吹牛
1447,übersetzen::V,अनुवाद करना,翻译
1448,denken::V,सोचना,想
1449,glauben::V,विश्वास करना,以为
1450,bemerken::V,ध्यान देना पर,发觉
1451,erkennen::V,पहचानना,识别
1452,begreifen::V,समझना,理解
1453,verstehen::V,सुनना,明白
1454,lernen::V,पढ़ना,学
1455,wissen::V,जानना,知道
1456,wissen::V,मालूम होना,知道
1457,sich erinnern an::V,याद करना,回忆
1458,vergessen::V,भूलना,忘记
1459,vergessen::V,बिसारना,忘记
1460,messen::V,नापना,测量
1461,zählen::V,गिनना,数
1462,rechnen::V,गणना करना,计算
1463,rechnen::V,हिसाब करना,计算
1464,lesen::V,पढ़ना,读
1465,malen::V,कींचना,画
1466,zeichnen::V,चित्र कींचना,绘制
1467,schreiben::V,लिखना,写
1468,besitzen::V,मालिक होना,占有
1469,besitzen::V,स्वामी होना,占有
1470,kaufen::V,ख़रीदना,买
1471,verkaufen::V,बेचना,卖
1472,bezahlen::V,चुकाना,付钱
1473,bezahlen::V,अदा करना,付钱
1474,zahlen::V,अदा करना,支付
1475,beherrschen::V,शासन करना पर,统治
1476,ertragen::V,सहना,忍耐
