,Concept_ID,myv,xal
788,wegen::PRP,коряс,көлтә
789,wegen::PRP,коряс,деерәс
790,wegen::PRP,кувалт,көлтә
791,wegen::PRP,кувалт,деерәс
792,dies::PRN,те,эн
793,das::PRN,те,тер
794,das::PRN,тона,тер
795,alles::PRN,весе,цуһар
796,alles::PRN,весемесь,цуһар
797,ich::PRN,мон,би
798,du::PRN,тон,чи
799,er::PRN,сон,тер
800,wir::PRN,минь,мадн
801,ihr::PRN,тынь,та
802,sie::PRN,сынь,тедн
803,was::FPRN,мезе,юн
804,wer::FPRN,ки,кен
805,wo::FADV,косо,хама
806,wohin::FADV,ков,хамаран
807,wohin::FADV,козо,хамаран
808,wie::FADV,кода,яһҗ
809,wie::FADV,кода,яһад
810,warum::FADV,мекс,юңгад
811,wieviel::FNUM,зяро,кедү
812,eins::NUM,вейке,негн
813,zwei::NUM,кавто,хойр
814,drei::NUM,колмо,һурвн
815,vier::NUM,ниле,дөрвн
816,fünf::NUM,вете,тавн
817,sechs::NUM,кото,зурһан
818,sieben::NUM,сисем,долан
819,acht::NUM,кавксо,нәәмн
820,neun::NUM,вейксэ,йисн
821,zehn::NUM,кемень,арвн
822,elf::NUM,кевейкее,арвн негн
823,zwölf::NUM,кемгавтово,арвн хойр
824,zwanzig::NUM,комсь,хөрн
825,dreißig::NUM,колоньгемень,һучн
826,vierzig::NUM,ниленьгемень,дөчн
827,fünfzig::NUM,ведьгемень,тәвн
828,sechzig::NUM,кодгемень,җирн
829,siebzig::NUM,сизьгемень,далн
830,achtzig::NUM,кавксоньгемень,найн
831,neunzig::NUM,вейксэньгемень,йирн
832,hundert::NUM,сядо,зун
833,tausend::NUM,тыща,миңһн
834,und::CNJ,ды,болн
835,oder::CNJ,или,эс гиҗ
836,oder::CNJ,или,эс гихлә
837,stehen::V,аштемс стядо,зогсх
838,sitzen::V,аштемс озадо,суух
839,liegen::V,мадезь аштемс,кевтх
840,hängen::V,нурьгемс,өлгәтә бәәх
841,werden::V,арамс,болх
842,passieren::V,лисэмс,болх
843,beginnen::V,ушодомс,эклх
844,enden::V,лоткамс,төгсх
845,wechseln::V,полавтнемс,хүврх
846,aufgehen[Sonne]::V,лисемс,һарх
847,aufgehen[Sonne]::V,стямс,һарх
848,untergehen[Sonne]::V,валгомс,орх
849,untergehen[Sonne]::V,валгомс,сүүрлх
850,scheinen[Sonne]::V,валдомтомс,герлтх
851,donnern::V,цярномс,күрҗңнх
852,donnern::V,галдордомс,күрҗңнх
853,wehen::V,пувамс,сальклх
854,strömen::V,чудемс,һооҗх
855,fließen::V,чудемс,урсх
856,sich drehen::V,велямс,эргх
857,schwanken::V,лыкамс,дәәвлх
858,schwanken::V,якамс,дәәвлх
859,schwingen::V,нурсемс,нәәхлх
860,schwingen::V,лыкамс,нәәхлх
861,fallen::V,прамс,унх
862,fallen::V,прамс,киисх
863,fallen::V,сяворемс,унх
864,fallen::V,сяворемс,киисх
865,brennen::V,паломс,шатх
866,rauchen::V,качадомс,ута һарһх
867,regnen::V,пиземс,орх
868,gefrieren::V,кельмемс,мөстх
869,tauen::V,соламс,хәәлх
870,schmelzen::V,соламс,хәәлх
871,schmelzen::V,соламс,хәәлгдх
872,trocknen::V,коськемс,эврх
873,sieden::V,лакамс,буслх
874,sieden::V,пиксемс,буслх
875,faulen::V,наксадомс,үмкәрх
876,verfaulen::V,наксадомс,илҗрх
877,reißen::V,сезневемс,тасрх
878,versinken::V,ваямс,чивх
879,vergehen::V,ютамс,болх
880,erscheinen::V,лисемс,һарх
881,verschwinden::V,ёмамс,уга болх
882,sinken::V,явамс,татгдх
883,abnehmen::V,киремемс,хасгдх
884,zunehmen::V,ламолгадомс,өсх
885,zunehmen::V,раштамс,өсх
886,steigen::V,куземс,немх
887,steigen::V,кепсевемс,немх
888,wachsen::V,касомс,өсх
889,wachsen::V,касомс,урһх
890,glänzen::V,цитнемс,гилвкх
891,funkeln::V,пиндолдомс,цәклх
892,funkeln::V,цивтёрдомс,цәклх
893,lärmen::V,шалномс,шууглдх
894,läuten::V,гайгезевемс,хоңх
895,klingeln::V,чавомс баягас,җиңнулх
896,klirren::V,калдордомс,җиңнх
897,klirren::V,кальцяемс,җиңнх
898,brausen::V,лакамс,догшрхх
899,rauschen::V,лажномс,сарҗңнх
900,klingen::V,гайгемс,ә һарх
901,bellen::V,онгомс,хуцх
902,heulen::V,урномс,уульх
903,blasen::V,пувамс,үләх
904,pfeifen::V,вешкемс,ишкрх
905,schreien::V,пижнемс,хәәкрх
906,stöhnen::V,кувсемс,түңшх
907,zittern::V,тарномс,дагҗннх
908,leben::V,эрямс,бәәх
909,geboren werden::V,чачомс,төрх
910,atmen::V,лексемс,әмсхлх
911,trinken::V,симемс,уух
912,essen::V,ярсамс,идх
913,schlucken::V,нилемс,зальгх
914,schlucken::V,порнемс,зальгх
915,müde werden::V,сиземс,көшх
916,einschlafen::V,матедевемс,унтх
917,schlafen::V,удомс,нөөрсх
918,aufwachen::V,сыргоземс,серх
919,aufstehen::V,стямс,босх
920,sich erholen::V,оймсемс,амрх
921,krank werden::V,сэредезевемс,гемтх
922,krank sein::V,сэредемс,шалтглх
923,schmerzen::V,сэредемс,өвдх
924,husten::V,козомс,ханях
925,genesen::V,пичкамс,эдгх
926,sterben::V,куломс,үкх
927,sterben::V,куломс,өңгрх
928,umkommen::V,чавовомс,үкх
929,umkommen::V,ёмамс,үкх
930,sich bewegen::V,шаштомс,көдлх
931,sich bewegen::V,шаштомс,көндрх
932,sich rühren::V,сыргамс,көндрх
933,sich erheben::V,куземс,босх
934,sich setzen::V,озамс,суух
935,hinfallen::V,прамс,унх
936,hinfallen::V,прамс,киисх
937,hinfallen::V,сяворемс,унх
938,hinfallen::V,сяворемс,киисх
939,laufen::V,якамс,йовх
940,schreiten::V,эскелямс,алхх
941,schreiten::V,молемс,алхх
942,spazierengehen::V,якамс,сергҗ йовх
943,eilen::V,эрзкалемс,шулудх
944,eilen::V,капшамс,шулудх
945,sich beeilen::V,капшамс,адһх
946,sich beeilen::V,капшамс,шамдх
947,sausen::V,ливтямс,хурдлх
948,sausen::V,ливтямс,йир_хурдар_гүүх
949,sausen::V,ливтямс,йир_хурдар_йовх
950,rennen::V,чийнемс,гүүх
951,rennen::V,ардтнемс,гүүх
952,springen::V,кирнявтнемс,һәрәдх
953,klettern::V,куземс,давшх
954,schaukeln::V,нурямс,дүүдңндх
955,kriechen::V,ёзмолдомс,мөлкх
956,schwimmen::V,уемс,усчх
957,tauchen::V,чопавтомс,булхх
958,tauchen::V,чопавтнемс,булхх
959,rudern::V,миледемс,хәәвдх
960,fahren::V,ардомс,йовх
961,fliegen::V,ливтямс,нисх
962,gehen::V,туемс,йовх
963,gehen::V,молемс,йовх
964,weggehen::V,туемс,йовх
965,weggehen::V,туемс,одх
966,weggehen::V,туемс,һарх
967,weggehen::V,туемс,мөрлх
968,abfahren::V,туемс,мордх
969,anhalten::V,лоткамс,зогсх
970,hineingehen::V,совамс,орх
971,eintreten::V,совамс,орх
972,eintreten::V,эскельдямс,орх
973,kommen::V,самс,ирх
974,ankommen::V,самс,ирх
975,ankommen::V,пачкодемс,ирх
976,zurückkommen::V,велявтомс,орх
977,bleiben::V,кадовомс,бәәх
978,warten::V,учомс,күләх
979,erwarten::V,учомс,күләх
980,suchen::V,вешнемс,хәәх
981,finden::V,муемс,олх
982,versuchen::V,варштамс,седх
983,vorbereiten::V,анокстамс,белдх
984,lieben::V,вечкемс,дурлх
985,mögen::V,вечкемс,таассгдх
986,lachen::V,пейдемс,инәх
987,rühren::V,токамс седейс,уйрах
988,weinen::V,авардемс,уульх
989,schimpfen::V,сёвномс,харах
990,sich ärgern::V,кежиявтнемс,уурлх
991,sich fürchten::V,пелемс,әәх
992,fürchten::V,пелемс,әәх
993,fürchten::V,пелемс,сүрдх
994,fliehen::V,оргодемс,зулх
995,flüchten::V,ворьгодемс,орһх
996,flüchten::V,ворьгодемс,зулх
997,flüchten::V,чадомс,орһх
998,flüchten::V,чадомс,зулх
999,sehen::V,неемс,үзх
1000,anschauen::V,ваномс,харх
1001,ansehen::V,ваномс,хәләх
1002,ansehen::V,ваномс,үзх
1003,hören::V,марямс,соңсх
1004,zuhören::V,кунсоломс,соңсх
1005,probieren::V,варшамс,амсх
1006,riechen::V,никсемс,үнрчлх
1007,fühlen::V,марямс,медх
1008,scheinen::V,марявомс,болҗ медгдх
1009,scheinen::V,марявомс,миниһәр болхла
1010,scheinen::V,марявомс,болад бәәх
1011,zu sehen sein::V,неявомс,үзгдх
1012,vernehmen::V,марямс,соңсх
1013,frieren::V,кельмемс,даарх
1014,tun::V,теемс,кех
1015,können::V,маштомс,чадх
1016,wollen::V,бажамс,дурлх
1017,anfangen::V,кармамс,эклх
1018,beenden::V,прядомс,дуусх
1019,aufhören::V,лоткамс,уурх
1020,gelingen::V,удаламс,бүтх
1021,gelingen::V,удаламс,күцәх
1022,geraten::V,лисемс,болх
1023,öffnen::V,панжомс,секх
1024,schließen::V,пекстамс,хаах
1025,schließen::V,сёлгомс,хаах
1026,schließen::V,конямс,хаах
1027,stellen::V,аравтомс,тәвх
1028,setzen::V,ойсевтемс,суулһх
1029,setzen::V,озавтнемс,суулһх
1030,legen::V,путомс,тәвх
1031,berühren::V,токамс,көндәх
1032,verbinden::V,содомс,боох
1033,bedecken::V,вельтямс,хучх
1034,bedecken::V,вельтямс,бүркх
1035,aufhängen::V,понгавтомс,өлгх
1036,anzünden::V,кирвастемс,асах
1037,anzünden::V,кирвастемс,шатах
1038,aufheben::V,кепедемс,өөдән өргх
1039,zurücklassen::V,кадомс,үлдәх
1040,verlieren::V,ёмавтомс,геех
1041,fallen lassen::V,правтомс,алдх
1042,machen::V,теемс,кех
1043,herstellen::V,анокстамс,кех
1044,bauen::V,путомс,тосхх
1045,reparieren::V,витемс,ясх
1046,verbessern::V,паролгавтомс,сәәрүлх
1047,verbessern::V,вадрялгавтомс,сәәрүлх
1048,ändern::V,полавтомс,хүврәх
1049,graben::V,чувомс,малтх
1050,graben::V,таргамс,малтх
1051,beugen::V,мендемс,нуһлх
1052,biegen::V,комавтомс,матилһх
1053,drehen::V,чаравтомс,эргүлх
1054,drehen::V,велявтнемс,эргүлх
1055,wenden::V,велявтомс,көмрх
1056,wenden::V,велявтомс,эргүлх
1057,umdrehen::V,велявтомс,эргүлх
1058,heben::V,кепедемс,өргх
1059,heben::V,кепедемс,деер өргх
1060,hochheben::V,кепедемс,өргх
1061,ergreifen::V,кундамс,бәрх
1062,halten::V,кирдемс,бәрх
1063,drücken::V,нуемс,шахх
1064,schieben::V,шаштомс,түлкх
1065,kratzen::V,ангордамс,мааҗх
1066,lecken::V,нолсемс,долах
1067,beißen::V,сускомс,хазх
1068,abreißen::V,сеземс,таслх
1069,abschneiden::V,печкемс,тәәрх
1070,binden::V,кодамс,боох
1071,binden::V,сюлмамс,боох
1072,stecken::V,сялгомс,шаах
1073,stecken::V,сялгомс,хатхх
1074,brechen::V,синдемс,хамхлх
1075,brechen::V,калавтомс,хамхлх
1076,klopfen::V,калтаямс,цокх
1077,hauen::V,чавомс,цокх
1078,kleben::V,педявтнемс,наах
1079,reiben::V,ёзамс,зүлгх
1080,streichen::V,вадемс,наах
1081,streichen::V,вадемс,лашх
1082,streichen::V,вадемс,түркх
1083,schleifen::V,човамс,хурцлх
1084,schneiden::V,керямс,хәәчлх
1085,rütteln::V,чукамс,дәәвлүлх
1086,rütteln::V,лыкавтомс,дәәвлүлх
1087,schütteln::V,чукамс,сегсрх
1088,schwenken::V,яхолемс,дайлх
1089,schütten::V,каямс,кех
1090,füllen::V,пештямс,дүүргх
1091,einwickeln::V,тапарямс,орах
1092,tragen::V,кандомс,зөөх
1093,schleppen::V,ускомс,чирх
1094,ziehen::V,ускомс,татх
1095,aufbewahren::V,ванстомс,хадһлх
1096,werfen::V,ёртомс,хайх
1097,fangen::V,кундамс,бәрх
1098,fangen::V,кундамс,хавлх
1099,packen::V,кундамс,бәрх
1100,verstecken::V,кекшемс,дүрх
1101,verstecken::V,кекшемс,бултулх
1102,teilen::V,явомс,хувах
1103,schicken::V,кучомс,илгәх
1104,bringen::V,кандомс,авч ирх
1105,hinzufügen::V,путомс,немх
1106,hinzufügen::V,максомс,немх
1107,bekommen::V,саемс,авх
1108,erhalten::V,саемс,авх 
1109,nehmen::V,саемс,авх
1110,wählen::V,кочкамс,шүүх
1111,auswählen::V,кочкамс,шүүх
1112,bewahren::V,ванстомс,хадһлх
1113,bewahren::V,ванстомс,кевтнь үлдәх
1114,bewahren::V,ванстомс,кевтнь бәәлһх
1115,behindern::V,кирдемс,харшлх
1116,verderben::V,коламс,үрәх
1117,beschädigen::V,теемс зыян,эвдх
1118,zerbrechen::V,коламс,күүлх
1119,zerbrechen::V,коламс,хамхлх
1120,zerreißen::V,сеземс,шуучх
1121,zerstören::V,калавтомс,эвдх
1122,verbrennen::V,пултамс,шатах
1123,geben::V,максомс,өгх
1124,reichen::V,максомс,өгх
1125,schenken::V,каземс,белглх
1126,versprechen::V,алтамс,амлх
1127,wünschen::V,арсемс,сә хәәх
1128,loben::V,шнамс,магтх
1129,küssen::V,палсемс,үмсх
1130,wiegen::V,нурсемс,саатулх
1131,zudecken::V,тавадомс,бүркх
1132,zudecken::V,вельтямс,бүркх
1133,wecken::V,стявтомс,серүлх
1134,zeigen::V,невтемс,үзүлх
1135,führen::V,ветямс,көтлх
1136,lehren::V,тонавтомс,заах
1137,lehren::V,тонавтомс,сурһх
1138,unterrichten::V,тонавтомс,сурһх
1139,unterrichten::V,тонавтомс,багшлх
1140,aufziehen::V,трямс,өскәх
1141,aufziehen::V,кастомс,өскәх
1142,leiten::V,ветямс,һардх
1143,leiten::V,ветямс,толһалх
1144,leiten::V,азоркстамс,һардх
1145,leiten::V,азоркстамс,толһалх
1146,antreiben::V,ветямс,шамдах
1147,lassen::V,кармавтомс,күч үзүлх
1148,einladen::V,тердемс,үрх
1149,vereinigen::V,вейсэндямс,хамцулх
1150,vereinigen::V,вейс путомс,хамцулх
1151,vereinigen::V,вейс пурнамс,хамцулх
1152,besuchen::V,варштамс,одх
1153,treffen::V,вастомс,харһх
1154,sich versammeln::V,промокшномс,цуглрх
1155,sich versammeln::V,промокшномс,хурх
1156,spielen::V,налксемс,наадх
1157,singen::V,морамс,дуулх
1158,tanzen::V,киштемс,биилх
1159,sich trennen::V,явомс,хаһцх
1160,verlassen::V,кадомс,хайх
1161,retten::V,идемс,әм аврх
1162,retten::V,идемс,әәмшгәс харсх
1163,bewachen::V,ванстомс,харх
1164,bewachen::V,ванстомс,манх
1165,schützen::V,аштемс,харсх
1166,verteidigen::V,ваномс,харсх
1167,sich schlagen::V,тюремс,гүвдлдх
1168,schießen::V,ледемс,хах
1169,siegen::V,изнямс,диилх
1170,ärgern::V,кежейгавтомс,уурлулх
1171,schlagen::V,токамс,цокх
1172,schlagen::V,токамс,гүвдх
1173,treten::V,тапамс,
1174,stechen::V,пупамс,хатхх
1175,stoßen::V,тулкадемс,түлкчкх
1176,stehlen::V,саламс,хулхалх
1177,stören::V,пирямс ки,һә болх
1178,belästigen::V,а максомс,амр эс өгх
1179,belästigen::V,а кадомс оймамо,амр эс өгх
1180,verbergen::V,сёпомс,нуух
1181,verbergen::V,сёпомс,бултулх
1182,verbergen::V,кекшемс,нуух
1183,verbergen::V,кекшемс,бултулх
1184,täuschen::V,манямс,меклх
1185,betrügen::V,манчемс,меклх
1186,betrügen::V,манчемс,мек һарһх
1187,töten::V,чавномс,алх
1188,töten::V,маштнемс,алх
1189,wohnen::V,эрямс,бәәх
1190,arbeiten::V,важодемс,көдлх
1191,sammeln::V,пурнамс,түүх
1192,pflücken::V,ноцковтнемс,түүх
1193,pflücken::V,ноцковтнемс,хурах
1194,jagen::V,кундамс,аңнх
1195,jagen::V,кундамс,аңһучлх
1196,fischen::V,калонь кундамс,заһс аңнх
1197,fassen::V,кундамс,бәрх
1198,hüten::V,ваномс,хәрүлх
1199,treiben::V,панемс,туух
1200,anbinden::V,сюлмамс,уйх
1201,füttern::V,андомс,теҗәх
1202,melken::V,потявтомс,саах
1203,hacken::V,лазномс,чавчх
1204,gießen::V,валомс,услх
1205,reifen::V,кенеремс,болх
1206,reifen::V,кенеремс,болвсрх
1207,zubereiten::V,анокстамс,белдх
1208,kochen::V,пидемс,чанх
1209,kochen::V,пидемс,болһх
1210,backen::V,пидемс,болһх
1211,braten::V,пуштамс,хуурх
1212,umrühren::V,човорямс,самрх
1213,stricken::V,кодамс,өлгх
1214,nähen::V,стамс,уйх
1215,färben::V,артомс,будх
1216,reinigen::V,урядамс,цеврлх
1217,waschen::V,муськемс,уһах
1218,abwischen::V,нардамс,арчх
1219,spülen::V,ёрвалдомс,зәәлх
1220,fegen::V,тенсемс,сәвүрдх
1221,kehren::V,тенсемс,сәвүрдх
1222,baden::V,экшелямс,өөмх
1223,sich waschen::V,шлямс,уһах
1224,sich waschen::V,шлямс,бийән уһаҗ
1225,ausziehen::V,кайсевтемс,тәәлх
1226,anziehen::V,оршамс,өмсх
1227,sich anziehen::V,оршамс,хувцлх
1228,kämmen::V,судрямс,самлх
1229,schmücken::V,мазылгавтомс,чимх
1230,schmücken::V,мазылгавтомс,кеерүлх
1231,schmücken::V,наряжамс,чимх
1232,schmücken::V,наряжамс,кеерүлх
1233,sagen::V,меремс,келх
1234,sprechen::V,кортамс,келх
1235,reden::V,кортамс,күүндх
1236,reden::V,кортамс,күр_кех
1237,sich unterhalten::V,кортнемс,күүндх
1238,fragen::V,кевкстемс,сурх
1239,bitten::V,вешемс,эрх
1240,erzählen::V,ёвтнемс,келх
1241,erzählen::V,ёвтнемс,келҗ өгх
1242,mitteilen::V,ёвтамс,медүлх
1243,nennen::V,лемдемс,нерәдх
1244,nennen::V,лемдемс,нер өгх
1245,nennen::V,путомс лем,нерәдх
1246,nennen::V,путомс лем,нер өгх
1247,rufen::V,тердемс,дуудх
1248,rufen::V,серьгедемс,дуудх
1249,prahlen::V,шнамс пря,көөрх
1250,übersetzen::V,ютавтомс,орчулх
1251,denken::V,арсемс,санх
1252,glauben::V,кемемс,шүтх
1253,glauben::V,кемемс,нәәлх
1254,bemerken::V,неемс,темдглх
1255,erkennen::V,содамс,таньх
1256,erkennen::V,содамс,медх
1257,begreifen::V,пачкодемс,медх
1258,verstehen::V,чарькодемс,соңсх
1259,lernen::V,тонавтнемс,сурх
1260,wissen::V,содамс,медх
1261,sich erinnern an::V,ледстямс,санх
1262,vergessen::V,стувтомс,мартх
1263,messen::V,онкстнемс,кемҗәлх
1264,zählen::V,ловомс,тоолх
1265,rechnen::V,ловомс,тоолх
1266,lesen::V,ловномс,умшх
1267,malen::V,рисовамс,зурх
1268,zeichnen::V,рисовамс,зурх
1269,schreiben::V,сёрмадомс,бичх
1270,besitzen::V,улемс,эзлх
1271,besitzen::V,улемс азорокс,эзлх
1272,kaufen::V,рамамс,хулдҗ авх
1273,verkaufen::V,миемс,хулдх
1274,verkaufen::V,миемс,гүүлгх
1275,bezahlen::V,пандомс,өгх
1276,zahlen::V,пандомс,өгх
1277,beherrschen::V,азоркстамс,эзлх
1278,ertragen::V,кирдемс,даах
