,Concept_ID,is,pt
840,hier::ADV,hér,aqui
841,hierhin::ADV,hingað,para cá
842,von hier::ADV,héðan,daqui
843,dort::ADV,þar,lá
844,dort::ADV,þar,ali
845,dort::ADV,þarna,lá
846,dort::ADV,þarna,ali
847,dorthin::ADV,þangað,lá
848,dorthin::ADV,þangað,para lá
849,geradeaus::ADV,beint áfram,em frente
850,vorwärts::ADV,áfram,avante
851,rückwärts::ADV,aftur á bak,para trás
852,zurück::ADV,aftur,atrás
853,zurück::ADV,til baka,atrás
854,unten::ADV,niðri,debaixo
855,unten::ADV,niðri,em baixo
856,unten::ADV,fyrir neðan,debaixo
857,unten::ADV,fyrir neðan,em baixo
858,hinab::ADV,niður,para baixo
859,hinab::ADV,niður eftir,para baixo
860,oben::ADV,uppi,em cima
861,hinauf::ADV,upp,para cima
862,hinauf::ADV,upp eftir,para cima
863,überall::ADV,alls staðar,em toda parte
864,nicht::ADV,ekki,não
865,ein wenig::ADV,dálítið,um pouco
866,ein wenig::ADV,dálítið,um bocado
867,kaum::ADV,varla,apenas
868,kaum::ADV,tæplega,apenas
869,sehr::ADV,mjög,muito
870,so::ADV,svo,tão
871,so::ADV,svo,assim
872,so::ADV,þannig,tão
873,so::ADV,þannig,assim
874,noch::ADV,enn,ainda
875,noch::ADV,ennþá,ainda
876,nur::ADV,bara,só
877,nur::ADV,bara,apenas
878,nur::ADV,bara,somente
879,nur::ADV,aðeins,só
880,nur::ADV,aðeins,apenas
881,nur::ADV,aðeins,somente
882,schon::ADV,nú þegar,já
883,wieder::ADV,aftur,outra vez
884,wieder::ADV,að nýju,outra vez
885,vergebens::ADV,árangurslaust,em vão
886,vor::PRP,fyrir,diante de
887,hinter::PRP,bak við,atrás de
888,hinter::PRP,aftur fyrir,atrás de
889,unter::PRP,undir,sob
890,unter::PRP,undir,debaixo de
891,durch::PRP,gegnum,por
892,durch::PRP,gegnum,através de
893,neben::PRP,hjá,junto de
894,neben::PRP,hjá,ao lado de
895,neben::PRP,við hliðina á,junto de
896,neben::PRP,við hliðina á,ao lado de
897,zwischen::PRP,milli,entre
898,zwischen::PRP,á milli,entre
899,wegen::PRP,vegna,por
900,wegen::PRP,vegna,por causa de
901,dies::PRN,þetta,isto
902,das::PRN,það,isso
903,das::PRN,það,aquilo
904,alles::PRN,allt,todo
905,ich::PRN,ég,eu
906,du::PRN,þú,tu
907,er::PRN,hann,ele
908,wir::PRN,við,nós
909,ihr::PRN,þið,vós
910,ihr::PRN,þið,vocês
911,sie::PRN,þær,eles
912,sie::PRN,þeir,eles
913,was::FPRN,hvað,quê
914,wer::FPRN,hver,quem
915,wo::FADV,hvar,onde
916,wohin::FADV,hvert,aonde
917,wohin::FADV,hvert,para onde
918,wie::FADV,hvernig,como
919,warum::FADV,hvers vegna,porquê
920,warum::FADV,hvers vegna,por que
921,wieviel::FNUM,hve mikill,quanto
922,eins::NUM,einn,um
923,zwei::NUM,tveir,dois
924,drei::NUM,þrír,três
925,vier::NUM,fjórir,quatro
926,fünf::NUM,fimm,cinco
927,sechs::NUM,sex,seis
928,sieben::NUM,sjö,sete
929,acht::NUM,átta,oito
930,neun::NUM,níu,nove
931,zehn::NUM,tíu,dez
932,elf::NUM,ellefu,onze
933,zwölf::NUM,tólf,doze
934,zwanzig::NUM,tuttugu,vinte
935,dreißig::NUM,þrjátíu,trinta
936,vierzig::NUM,fjörutíu,quarenta
937,fünfzig::NUM,fimmtíu,cinquenta
938,sechzig::NUM,sextíu,sessenta
939,siebzig::NUM,sjötíu,setenta
940,achtzig::NUM,áttatíu,oitenta
941,neunzig::NUM,níutíu,noventa
942,hundert::NUM,hundrað,cem
943,hundert::NUM,hundrað,cento
944,tausend::NUM,þúsund,mil
945,und::CNJ,og,e
946,oder::CNJ,eða,ou
947,stehen::V,standa,estar em pé
948,sitzen::V,sitja,estar sentado
949,liegen::V,liggja,jazer
950,liegen::V,liggja,estar deitado
951,hängen::V,hanga,pender
952,hängen::V,hanga,estar pendurado
953,werden::V,verða,tornar-se
954,passieren::V,gerast,acontecer
955,beginnen::V,byrja,começar
956,enden::V,enda,acabar
957,enden::V,enda,terminar
958,enden::V,lykta,acabar
959,enden::V,lykta,terminar
960,wechseln::V,skipta,variar
961,wechseln::V,skipta,alternar
962,aufgehen[Sonne]::V,koma upp,nascer
963,untergehen[Sonne]::V,ganga til viðar,pôr-se
964,scheinen[Sonne]::V,skína,brilhar
965,donnern::V,þruma,trovejar
966,wehen::V,blása,soprar
967,strömen::V,streyma,correr
968,fließen::V,fljóta,fluir
969,sich drehen::V,snúast,girar
970,schwanken::V,riða,oscilar
971,schwanken::V,rugga,oscilar
972,schwingen::V,sveiflast,vibrar
973,fallen::V,falla,cair
974,brennen::V,brenna,arder
975,rauchen::V,reykja,fumegar
976,regnen::V,rigna,chover
977,gefrieren::V,frjósa,gelar
978,gefrieren::V,frjósa,congelar
979,tauen::V,þiðna,derreter
980,tauen::V,þiðna,descongelar
981,schmelzen::V,bráðna,fundir-se
982,trocknen::V,þorna,secar
983,sieden::V,sjóða,ferver
984,faulen::V,rotna,estragar-se
985,verfaulen::V,rotna,apodrecer
986,reißen::V,rifna,romper-se
987,versinken::V,sökkva,afundar-se
988,vergehen::V,líða,passar
989,erscheinen::V,birtast,aparecer
990,verschwinden::V,hverfa,desaparecer
991,sinken::V,síga,descer
992,abnehmen::V,lækka,diminuir
993,abnehmen::V,lækka,decrescer
994,abnehmen::V,minnka,diminuir
995,abnehmen::V,minnka,decrescer
996,zunehmen::V,aukast,crescer
997,zunehmen::V,aukast,aumentar
998,steigen::V,stíga,subir
999,wachsen::V,vaxa,crescer
1000,glänzen::V,glóa,brilhar
1001,glänzen::V,glampa,brilhar
1002,funkeln::V,leiftra,cintilar
1003,lärmen::V,hafa hátt,fazer barulho
1004,läuten::V,hringja,chocalhar
1005,klingeln::V,hringja,tocar
1006,klirren::V,glamra,tinir
1007,klirren::V,skrölta,tinir
1008,brausen::V,ólga,bramar
1009,rauschen::V,suða,murmurar
1010,rauschen::V,suða,rumorejar
1011,klingen::V,hljóma,soar
1012,bellen::V,gelta,ladrar
1013,heulen::V,væla,uivar
1014,heulen::V,ýlfra,uivar
1015,blasen::V,blása,soprar
1016,pfeifen::V,blístra,assobiar
1017,schreien::V,æpa,gritar
1018,stöhnen::V,stynja,gemer
1019,zittern::V,titra,tremer
1020,zittern::V,skjálfa,tremer
1021,leben::V,lifa,viver
1022,geboren werden::V,fæðast,nascer
1023,atmen::V,anda,respirar
1024,atmen::V,draga andann,respirar
1025,trinken::V,drekka,beber
1026,essen::V,borða,comer
1027,schlucken::V,kingja,engolir
1028,müde werden::V,þreytast,cansar-se
1029,einschlafen::V,sofna,adormecer
1030,schlafen::V,sofa,dormir
1031,aufwachen::V,vakna,acordar
1032,aufstehen::V,fara á fætur,levantar-se
1033,sich erholen::V,hvíla sig,descansar
1034,krank werden::V,veikjast,adoecer
1035,krank werden::V,veikjast,ficar doente
1036,krank werden::V,verða veikur,adoecer
1037,krank werden::V,verða veikur,ficar doente
1038,krank sein::V,vera veikur,estar doente
1039,schmerzen::V,kenna til,doer
1040,husten::V,hósta,tossir
1041,genesen::V,batna,convalescer
1042,genesen::V,frískast,convalescer
1043,sterben::V,deyja,morrer
1044,umkommen::V,farast,perecer
1045,sich bewegen::V,bifast,mover-se
1046,sich rühren::V,hreyfast,mexer-se
1047,sich erheben::V,standa upp,levantar-se
1048,sich setzen::V,setjast,sentar-se
1049,hinfallen::V,detta,cair
1050,laufen::V,labba,andar
1051,laufen::V,labba,caminhar
1052,schreiten::V,ganga,andar
1053,schreiten::V,ganga,caminhar
1054,spazierengehen::V,ganga sér til skemmtunar,passear
1055,eilen::V,fara hratt,apressar-se
1056,sich beeilen::V,flýta sér,apressar-se
1057,sich beeilen::V,flýta sér,despachar-se
1058,sausen::V,þjóta,correr
1059,rennen::V,hlaupa,correr
1060,springen::V,stökkva,saltar
1061,klettern::V,klifra,trepar
1062,schaukeln::V,róla,baloiçar
1063,schaukeln::V,rugga,baloiçar
1064,kriechen::V,skríða,rastejar
1065,kriechen::V,skríða,arrastar-se
1066,schwimmen::V,synda,nadar
1067,tauchen::V,kafa,mergulhar
1068,rudern::V,róa,remar
1069,fahren::V,aka,ir
1070,fahren::V,fara,ir
1071,fliegen::V,fljúga,voar
1072,gehen::V,fara,ir
1073,gehen::V,fara,andar
1074,gehen::V,ganga,ir
1075,gehen::V,ganga,andar
1076,weggehen::V,fara burt,partir
1077,weggehen::V,fara burt,ir-se embora
1078,weggehen::V,ganga burt,partir
1079,weggehen::V,ganga burt,ir-se embora
1080,abfahren::V,aka burt,sair
1081,abfahren::V,aka burt,partir
1082,anhalten::V,stöðva,parar
1083,hineingehen::V,ganga inn,entrar
1084,eintreten::V,koma inn,entrar
1085,eintreten::V,ganga inn,entrar
1086,kommen::V,koma,vir
1087,ankommen::V,koma til,chegar
1088,zurückkommen::V,koma til baka,voltar
1089,zurückkommen::V,koma til baka,regressar
1090,bleiben::V,haldast,ficar
1091,bleiben::V,haldast,permanecer
1092,bleiben::V,vera kyrr,ficar
1093,bleiben::V,vera kyrr,permanecer
1094,warten::V,bíða,esperar
1095,erwarten::V,búast við,esperar
1096,erwarten::V,búast við,aguardar
1097,erwarten::V,eiga von á,esperar
1098,erwarten::V,eiga von á,aguardar
1099,suchen::V,leita,buscar
1100,suchen::V,leita,procurar
1101,finden::V,finna,achar
1102,finden::V,finna,encontrar
1103,versuchen::V,reyna,tentar
1104,vorbereiten::V,undirbúa,preparar
1105,lieben::V,elska,amar
1106,lieben::V,elska,querer
1107,mögen::V,þykja gott,gostar de
1108,mögen::V,falla í geð,gostar de
1109,lachen::V,hlæja,rir
1110,lachen::V,hlæja,rir-se
1111,rühren::V,snerta,comover
1112,weinen::V,gráta,chorar
1113,schimpfen::V,skammast,ralhar
1114,sich ärgern::V,sárna,zangar-se
1115,sich ärgern::V,gremjast,zangar-se
1116,sich fürchten::V,óttast,ter medo de
1117,sich fürchten::V,óttast,ter receio de
1118,fürchten::V,óttast,temer
1119,fürchten::V,óttast,recear
1120,fliehen::V,flýja,fugir
1121,flüchten::V,strjúka,refugiar-se
1122,sehen::V,sjá,ver
1123,anschauen::V,horfa á,olhar
1124,ansehen::V,líta á,mirar
1125,hören::V,heyra,ouvir
1126,zuhören::V,hlusta,escutar
1127,probieren::V,smakka,provar
1128,probieren::V,smakka,saborear
1129,riechen::V,þefa,cheirar
1130,fühlen::V,finna til,sentir
1131,scheinen::V,virðast,parecer
1132,zu sehen sein::V,vera að sjá,estar à vista
1133,vernehmen::V,heyra,ouvir
1134,vernehmen::V,greina,ouvir
1135,frieren::V,frjósa,ter frio
1136,tun::V,gera,fazer
1137,können::V,geta,saber
1138,wollen::V,ætla,querer
1139,wollen::V,vilja,querer
1140,anfangen::V,hefja,iniciar
1141,beenden::V,enda,acabar
1142,beenden::V,enda,terminar
1143,beenden::V,ljúka,acabar
1144,beenden::V,ljúka,terminar
1145,aufhören::V,lykta,cessar
1146,aufhören::V,lykta,desistir
1147,gelingen::V,heppnast,sair bem
1148,gelingen::V,heppnast,dar bom resultado
1149,geraten::V,lukkast,sair
1150,geraten::V,lukkast,dar resultado
1151,öffnen::V,opna,abrir
1152,schließen::V,loka,fechar
1153,stellen::V,láta,pôr
1154,stellen::V,láta,colocar
1155,stellen::V,setja,pôr
1156,stellen::V,setja,colocar
1157,setzen::V,láta,pôr
1158,setzen::V,láta,meter
1159,setzen::V,setja,pôr
1160,setzen::V,setja,meter
1161,legen::V,láta,pôr
1162,legen::V,láta,meter
1163,legen::V,leggja,pôr
1164,legen::V,leggja,meter
1165,berühren::V,koma við,tocar
1166,verbinden::V,sameina,unir
1167,verbinden::V,sameina,ligar
1168,bedecken::V,hylja,cobrir
1169,aufhängen::V,hengja,pendurar
1170,aufhängen::V,hengja upp,pendurar
1171,anzünden::V,kveikja í,acender
1172,aufheben::V,taka upp,apanhar
1173,aufheben::V,taka upp,levantar
1174,aufheben::V,lyfta upp,apanhar
1175,aufheben::V,lyfta upp,levantar
1176,zurücklassen::V,skilja eftir,deixar
1177,verlieren::V,týna,perder
1178,verlieren::V,glata,perder
1179,fallen lassen::V,missa,deixar cair
1180,machen::V,búa til,fazer
1181,herstellen::V,framleiða,produzir
1182,bauen::V,smíða,edificar
1183,bauen::V,smíða,construir
1184,bauen::V,byggja,edificar
1185,bauen::V,byggja,construir
1186,reparieren::V,gera við,reparar
1187,reparieren::V,gera við,consertar
1188,verbessern::V,bæta,melhorar
1189,ändern::V,breyta,mudar
1190,ändern::V,breyta,alterar
1191,graben::V,grafa,cavar
1192,beugen::V,beygja,curvar
1193,biegen::V,sveigja,vergar
1194,drehen::V,snúa,girar
1195,wenden::V,snúa,virar
1196,wenden::V,snúa,voltar
1197,wenden::V,venda,virar
1198,wenden::V,venda,voltar
1199,umdrehen::V,venda,virar
1200,umdrehen::V,venda,revolver
1201,umdrehen::V,snúa við,virar
1202,umdrehen::V,snúa við,revolver
1203,heben::V,hefja,levantar
1204,hochheben::V,lyfta upp,erguer
1205,hochheben::V,lyfta upp,levantar
1206,ergreifen::V,grípa,apanhar
1207,halten::V,rúma,segurar
1208,halten::V,halda,segurar
1209,drücken::V,þjá,apertar
1210,drücken::V,þrýsta,apertar
1211,schieben::V,ýta,empurrar
1212,kratzen::V,klóra,raspar
1213,lecken::V,sleikja,lamber
1214,beißen::V,bíta,morder
1215,abreißen::V,rífa af,arrancar
1216,abreißen::V,rífa frá,arrancar
1217,abschneiden::V,skera af,talhar
1218,abschneiden::V,klippa af,talhar
1219,binden::V,binda,ligar
1220,stecken::V,stinga,meter
1221,stecken::V,stinga,enfiar
1222,brechen::V,brjóta,romper
1223,brechen::V,brjóta,quebrar
1224,klopfen::V,berja,bater
1225,klopfen::V,klappa,bater
1226,hauen::V,berja,bater
1227,hauen::V,höggva,bater
1228,kleben::V,líma,colar
1229,reiben::V,núa,esfregar
1230,streichen::V,smyrja,barrar
1231,schleifen::V,slípa,afiar
1232,schneiden::V,skera,cortar
1233,schneiden::V,klippa,cortar
1234,rütteln::V,skaka,sacudir
1235,schütteln::V,hrista,abanar
1236,schütteln::V,hrista,sacudir
1237,schwenken::V,sveifla,agitar
1238,schütten::V,hella,deitar
1239,füllen::V,fylla,encher
1240,einwickeln::V,vefja inn í,envolver
1241,einwickeln::V,vefja inn í,embrulhar
1242,tragen::V,bera,levar
1243,tragen::V,bera,trazer
1244,schleppen::V,draga,arrastar
1245,ziehen::V,toga,puxar
1246,ziehen::V,draga,puxar
1247,aufbewahren::V,geyma,guardar
1248,aufbewahren::V,geyma,conservar
1249,werfen::V,kasta,lançar
1250,fangen::V,grípa,apanhar
1251,packen::V,þrífa í,agarrar
1252,verstecken::V,fela,esconder
1253,teilen::V,deila,partir
1254,teilen::V,deila,dividir
1255,schicken::V,senda,enviar
1256,bringen::V,færa,trazer
1257,bringen::V,flytja,trazer
1258,hinzufügen::V,bæta við,acrescentar
1259,bekommen::V,hljóta,obter
1260,bekommen::V,ná,obter
1261,erhalten::V,fá,receber
1262,nehmen::V,taka,tomar
1263,wählen::V,velja,eleger
1264,wählen::V,velja,escolher
1265,auswählen::V,velja úr,escolher
1266,auswählen::V,velja úr,seleccionar
1267,bewahren::V,gæta,guardar
1268,bewahren::V,gæta,conservar
1269,bewahren::V,vernda,guardar
1270,bewahren::V,vernda,conservar
1271,behindern::V,varna,impedir
1272,verderben::V,spilla,estragar
1273,verderben::V,spilla,corromper
1274,beschädigen::V,skemma,danificar
1275,zerbrechen::V,brjóta,romper
1276,zerbrechen::V,brjóta,quebrar
1277,zerreißen::V,rífa,rasgar
1278,zerreißen::V,rífa sundur,rasgar
1279,zerstören::V,rífa niður,destruir
1280,verbrennen::V,brenna,queimar
1281,geben::V,gefa,dar
1282,reichen::V,rétta,passar
1283,schenken::V,gefa,oferecer
1284,versprechen::V,lofa,prometer
1285,versprechen::V,heita,prometer
1286,wünschen::V,óska,desejar
1287,loben::V,lofa,louvar
1288,loben::V,hrósa,louvar
1289,küssen::V,kyssa,beijar
1290,wiegen::V,rugga,embalar
1291,zudecken::V,þekja,tapar
1292,zudecken::V,þekja,cobrir
1293,zudecken::V,breiða yfir,tapar
1294,zudecken::V,breiða yfir,cobrir
1295,wecken::V,vekja,acordar
1296,wecken::V,vekja,despertar
1297,zeigen::V,sýna,mostrar
1298,führen::V,leiða,guiar
1299,führen::V,leiða,conduzir
1300,lehren::V,kenna,ensinar
1301,unterrichten::V,fræða,instruir
1302,aufziehen::V,ala upp,criar
1303,leiten::V,stjórna,dirigir
1304,leiten::V,stjórna,conduzir
1305,antreiben::V,hvetja,impelir
1306,lassen::V,láta,fazer
1307,einladen::V,bjóða heim,convidar
1308,vereinigen::V,sameina,unir
1309,vereinigen::V,sameina,reunir
1310,besuchen::V,heimsækja,ir ver
1311,besuchen::V,heimsækja,visitar
1312,treffen::V,hitta,encontrar
1313,sich versammeln::V,safnast saman,reunir-se
1314,spielen::V,leika sér,jogar
1315,spielen::V,leika sér,brincar
1316,singen::V,syngja,cantar
1317,tanzen::V,dansa,bailar
1318,sich trennen::V,skiljast,apartar-se
1319,verlassen::V,yfirgefa,deixar
1320,verlassen::V,yfirgefa,abandonar
1321,retten::V,bjarga,salvar
1322,bewachen::V,gæta,vigiar
1323,bewachen::V,gæta,guardar
1324,bewachen::V,hafa vörð á,vigiar
1325,bewachen::V,hafa vörð á,guardar
1326,schützen::V,vernda,proteger
1327,verteidigen::V,verja,defender
1328,sich schlagen::V,slást,brigar
1329,sich schlagen::V,slást,bater-se
1330,sich schlagen::V,berjast,brigar
1331,sich schlagen::V,berjast,bater-se
1332,schießen::V,skjóta,disparar
1333,siegen::V,sigra,vencer
1334,ärgern::V,ergja,irritar
1335,ärgern::V,ergja,aborrecer
1336,ärgern::V,skaprauna,irritar
1337,ärgern::V,skaprauna,aborrecer
1338,schlagen::V,slá,bater
1339,schlagen::V,lemja,bater
1340,treten::V,sparka,pisar
1341,stechen::V,stinga,picar
1342,stoßen::V,hrinda,empurrar
1343,stehlen::V,stela,furtar
1344,stören::V,trufla,perturbar
1345,belästigen::V,ónáða,incomodar
1346,belästigen::V,ónáða,importunar
1347,verbergen::V,leyna,ocultar
1348,verbergen::V,leyna,esconder
1349,täuschen::V,gabba,iludir
1350,täuschen::V,gabba,enganar
1351,täuschen::V,blekkja,iludir
1352,täuschen::V,blekkja,enganar
1353,betrügen::V,svíkja,burlar
1354,betrügen::V,svíkja,enganar
1355,betrügen::V,blekkja,burlar
1356,betrügen::V,blekkja,enganar
1357,töten::V,drepa,matar
1358,wohnen::V,búa,morar
1359,arbeiten::V,vinna,trabalhar
1360,sammeln::V,safna,recolher
1361,sammeln::V,safna,coleccionar
1362,pflücken::V,tína,colher
1363,pflücken::V,reyta,colher
1364,jagen::V,veiða,caçar
1365,fischen::V,fiska,pescar
1366,fassen::V,veiða,apanhar
1367,hüten::V,gæta,guardar
1368,hüten::V,vakta,guardar
1369,treiben::V,reka,conduzir
1370,anbinden::V,binda við,atar
1371,anbinden::V,binda fast,atar
1372,füttern::V,fóðra,dar de comer a
1373,melken::V,mjólka,ordenhar
1374,hacken::V,höggva,rachar
1375,gießen::V,hella,regar
1376,reifen::V,þroskast,amadurecer
1377,zubereiten::V,elda,preparar
1378,zubereiten::V,tilbúa,preparar
1379,kochen::V,sjóða,cozer
1380,backen::V,baka,cozer
1381,braten::V,steikja,assar
1382,braten::V,steikja,fritar
1383,umrühren::V,hræra í,remexer
1384,stricken::V,prjóna,tricotar
1385,stricken::V,prjóna,fazer malha
1386,nähen::V,sauma,coser
1387,nähen::V,sauma,costurar
1388,färben::V,lita,tingir
1389,färben::V,lita,colorir
1390,reinigen::V,hreinsa,limpar
1391,reinigen::V,hreinsa,purificar
1392,waschen::V,þvo,lavar
1393,abwischen::V,þerra,limpar
1394,abwischen::V,þerra,esfregar
1395,spülen::V,skola,lavar
1396,spülen::V,skola,enxaguar
1397,spülen::V,þvo upp,lavar
1398,spülen::V,þvo upp,enxaguar
1399,fegen::V,sópa,varrer
1400,fegen::V,hreinsa,varrer
1401,kehren::V,sópa,varrer
1402,baden::V,baða sig,banhar
1403,baden::V,baða sig,tomar banho
1404,sich waschen::V,þvo sér,lavar-se
1405,ausziehen::V,fara úr,despir
1406,anziehen::V,fara í,vestir
1407,sich anziehen::V,klæðast,vestir-se
1408,kämmen::V,greiða,pentear
1409,schmücken::V,prýða,adornar
1410,schmücken::V,skreyta,adornar
1411,sagen::V,segja,dizer
1412,sprechen::V,tala,falar
1413,reden::V,ræða,falar
1414,sich unterhalten::V,spjalla,conversar
1415,sich unterhalten::V,ræðast við,conversar
1416,fragen::V,spyrja,perguntar
1417,bitten::V,biðja,pedir
1418,erzählen::V,segja frá,contar
1419,mitteilen::V,tilkynna,comunicar
1420,mitteilen::V,tilkynna,participar
1421,nennen::V,nefna,nomear
1422,nennen::V,nefna,apelidar
1423,rufen::V,kalla,chamar
1424,prahlen::V,gorta,gabar-se
1425,prahlen::V,gorta,vangloriar-se
1426,übersetzen::V,þýða,traduzir
1427,denken::V,hugsa,pensar
1428,glauben::V,trúa,crer
1429,bemerken::V,taka eftir,notar
1430,bemerken::V,taka eftir,observar
1431,erkennen::V,þekkja,reconhecer
1432,begreifen::V,skilja,apreender
1433,begreifen::V,skilja,compreender
1434,verstehen::V,skilja,entender
1435,verstehen::V,skilja,compreender
1436,lernen::V,læra,aprender
1437,wissen::V,vita,saber
1438,sich erinnern an::V,minnast,lembrar-se de
1439,sich erinnern an::V,minnast,recordar-se de
1440,vergessen::V,gleyma,esquecer
1441,messen::V,mæla,medir
1442,zählen::V,telja,contar
1443,rechnen::V,reikna,calcular
1444,lesen::V,lesa,ler
1445,malen::V,mála,pintar
1446,zeichnen::V,teikna,desenhar
1447,schreiben::V,skrifa,escrever
1448,besitzen::V,hafa,possuir
1449,kaufen::V,kaupa,comprar
1450,verkaufen::V,selja,vender
1451,bezahlen::V,borga,pagar
1452,zahlen::V,borga,pagar
1453,beherrschen::V,hafa á valdi sínu,imperar
1454,ertragen::V,þola,suportar
