,Concept_ID,kn,se
1857,Abstand::N,ಅಂತರ,gåhkoe
1858,Abstand::N,ಅಂತರ,gåhkaldahke
1859,Abstand::N,ಅಂತರ,lahka
1860,Abstand::N,ಅಂತರ,gasska
1861,Abstand::N,ಅಂತರ,gaska
1862,Abstand::N,ಅಂತರ,koskâ
1863,Abstand::N,ಅಂತರ,kõskk
1864,Abstand::N,ಅಂತರ,кэ̄сск
1865,Entfernung::N,ದೂರ,gåhkoe
1866,Entfernung::N,ದೂರ,gåhkaldahke
1867,Entfernung::N,ದೂರ,gasska
1868,Entfernung::N,ದೂರ,mælggat
1869,Entfernung::N,ದೂರ,gaska
1870,Entfernung::N,ದೂರ,mátkegaska
1871,Entfernung::N,ದೂರ,koskâ
1872,Entfernung::N,ದೂರ,kõskk
1873,Entfernung::N,ದೂರ,jäämkõskk
1874,Entfernung::N,ದೂರ,кэ̄сск
1875,Gegend::N,ವಿಸ್ತೀರ್ಣ,haerie
1876,Gegend::N,ವಿಸ್ತೀರ್ಣ,guovvlo
1877,Gegend::N,ವಿಸ್ತೀರ್ಣ,bájkke
1878,Gegend::N,ವಿಸ್ತೀರ್ಣ,guovlu
1879,Gegend::N,ವಿಸ್ತೀರ್ಣ,duovdda
1880,Gegend::N,ವಿಸ್ತೀರ್ಣ,kuáv'lu
1881,Gegend::N,ವಿಸ್ತೀರ್ಣ,vu´vdd
1882,Gegend::N,ವಿಸ್ತೀರ್ಣ,па̄йхьк
1883,Platz::N,ಅಂತರ,sijjie
1884,Platz::N,ಅಂತರ,sadje
1885,Platz::N,ಅಂತರ,sadji
1886,Platz::N,ಅಂತರ,tááḷu
1887,Platz::N,ಅಂತರ,tääll
1888,Platz::N,ಅಂತರ,сайй
1889,Ort::N,ಸ್ಥಳ,sijjie
1890,Ort::N,ಸ್ಥಳ,bájkke
1891,Ort::N,ಸ್ಥಳ,sadje
1892,Ort::N,ಸ್ಥಳ,báiki
1893,Ort::N,ಸ್ಥಳ,päikki
1894,Ort::N,ಸ್ಥಳ,pâi´ǩǩ
1895,Ort::N,ಸ್ಥಳ,сайй
1896,Ort::N,ಸ್ಥಳ,па̄йхьк
1897,Seite::N,ಪಕ್ಷ,bielie
1898,Seite::N,ಪಕ್ಷ,sijddo
1899,Seite::N,ಪಕ್ಷ,bealli
1900,Seite::N,ಪಕ್ಷ,ertti
1901,Seite::N,ಪಕ್ಷ,jeä´rtt
1902,Seite::N,ಪಕ್ಷ,пе̄лль
1903,Seite::N,ಪಕ್ಷ,е̄ммьне
1904,Mitte::N,ನಡು,gaske
1905,Mitte::N,ನಡು,jarnge
1906,Mitte::N,ನಡು,gasska
1907,Mitte::N,ನಡು,guovddaš
1908,Mitte::N,ನಡು,gaskamuddu
1909,Mitte::N,ನಡು,koskâ
1910,Mitte::N,ನಡು,kõskk
1911,Mitte::N,ನಡು,кэ̄сск
1912,Gegenstand::N,ವಸ್ತು,daevere
1913,Gegenstand::N,ವಸ್ತು,oabme
1914,Gegenstand::N,ವಸ್ತು,gávnne
1915,Gegenstand::N,ವಸ್ತು,bierggas
1916,Gegenstand::N,ವಸ್ತು,ettâ
1917,Gegenstand::N,ವಸ್ತು,kápulâh
1918,Gegenstand::N,ವಸ್ತು,käu´nn
1919,Gegenstand::N,ವಸ್ತು,ка̄ввьн
1920,Sache::N,ವಸ್ತು,aate
1921,Sache::N,ವಸ್ತು,saake
1922,Sache::N,ವಸ್ತು,ássje
1923,Sache::N,ವಸ್ತು,ášši
1924,Sache::N,ವಸ್ತು,äšši
1925,Sache::N,ವಸ್ತು,ä´šš
1926,Sache::N,ವಸ್ತು,ве̄шш
1927,Rand::N,ಅಂಚು,raedtie
1928,Rand::N,ಅಂಚು,rabdda
1929,Rand::N,ಅಂಚು,ravda
1930,Rand::N,ಅಂಚು,robdâ
1931,Rand::N,ಅಂಚು,čårr
1932,Rand::N,ಅಂಚು,ruõbdd
1933,Rand::N,ಅಂಚು,рӯммт
1934,Rand::N,ಅಂಚು,ре̄ввьн
1935,Kante::N,ಅಂಚು,raedtie
1936,Kante::N,ಅಂಚು,rabdda
1937,Kante::N,ಅಂಚು,ravda
1938,Kante::N,ಅಂಚು,robdâ
1939,Kante::N,ಅಂಚು,å´rdd
1940,Kante::N,ಅಂಚು,ruõbdd
1941,Kante::N,ಅಂಚು,рӯммт
1942,Kante::N,ಅಂಚು,ре̄ввьн
1943,Ecke::N,ಮೂಲೆ,roene
1944,Ecke::N,ಮೂಲೆ,kråane
1945,Ecke::N,ಮೂಲೆ,náhpo
1946,Ecke::N,ಮೂಲೆ,nusske
1947,Ecke::N,ಮೂಲೆ,nurki
1948,Ecke::N,ಮೂಲೆ,čiehka
1949,Ecke::N,ಮೂಲೆ,čiehâ
1950,Ecke::N,ಮೂಲೆ,čiõkk
1951,Ecke::N,ಮೂಲೆ,suåp'p
1952,Ecke::N,ಮೂಲೆ,уггл
1953,Spitze::N,ತುದಿ,gietjie
1954,Spitze::N,ತುದಿ,snjuhtje
1955,Spitze::N,ತುದಿ,gihttje
1956,Spitze::N,ತುದಿ,geahči
1957,Spitze::N,ತುದಿ,picci
1958,Spitze::N,ತುದಿ,keeči
1959,Spitze::N,ತುದಿ,ǩie´čč
1960,Spitze::N,ತುದಿ,кя̄женч
1961,Ende::N,ಕೊನೆ,gietjie
1962,Ende::N,ಕೊನೆ,giehtje
1963,Ende::N,ಕೊನೆ,geahči
1964,Ende::N,ಕೊನೆ,keeči
1965,Ende::N,ಕೊನೆ,puäš'š
1966,Ende::N,ಕೊನೆ,ке̄джь
1967,Loch::N,ತೂತು,raejkie
1968,Loch::N,ತೂತು,rájgge
1969,Loch::N,ತೂತು,ráigi
1970,Loch::N,ತೂತು,räigi
1971,Loch::N,ತೂತು,loikk
1972,Loch::N,ತೂತು,râi´ǧǧ
1973,Loch::N,ತೂತು,ра̄ййк
1974,Winkel::N,ಕೋನ,skaavhte
1975,Winkel::N,ಕೋನ,tjiehka
1976,Winkel::N,ಕೋನ,soahppa
1977,Winkel::N,ಕೋನ,čiehka
1978,Winkel::N,ಕೋನ,sogge
1979,Winkel::N,ಕೋನ,suåp'p
1980,Winkel::N,ಕೋನ,уггл
1981,Muster::N,ನಮೂನೆ,goere
1982,Muster::N,ನಮೂನೆ,girjja
1983,Muster::N,ನಮೂನೆ,girjjit
1984,Muster::N,ನಮೂನೆ,kovos
1985,Muster::N,ನಮೂನೆ,кыррьй
1986,Muster::N,ನಮೂನೆ,кырьйнесс
1987,Größe::N,ಪ್ರಮಾಣ,ståaroe
1988,Größe::N,ಪ್ರಮಾಣ,stuorrudahka
1989,Größe::N,ಪ್ರಮಾಣ,stūrrodat
1990,Größe::N,ಪ್ರಮಾಣ,mahtodat
1991,Größe::N,ಪ್ರಮಾಣ,allodat
1992,Größe::N,ಪ್ರಮಾಣ,stuá'ṛudâh
1993,Größe::N,ಪ್ರಮಾಣ,роаӈӈьк
1994,Länge::N,ಉದ್ದ,gåhkoe
1995,Länge::N,ಉದ್ದ,guhkkudahka
1996,Länge::N,ಉದ್ದ,guhkkodat
1997,Länge::N,ಉದ್ದ,kukkodâh
1998,Länge::N,ಉದ್ದ,õllâdvuõtt
1999,Länge::N,ಉದ್ದ,куххьквӯдт
2000,Höhe::N,ಎತ್ತರ,jalloe
2001,Höhe::N,ಎತ್ತರ,jalladahke
2002,Höhe::N,ಎತ್ತರ,alludahka
2003,Höhe::N,ಎತ್ತರ,allatvuohta
2004,Höhe::N,ಎತ್ತರ,allodat
2005,Höhe::N,ಎತ್ತರ,aḷodâh
2006,Höhe::N,ಎತ್ತರ,âlladvuõtt
2007,Höhe::N,ಎತ್ತರ,э̄ллвӯдт
2008,Gewicht::N,ತೂಕ,leavloe
2009,Gewicht::N,ತೂಕ,dædda
2010,Gewicht::N,ತೂಕ,låssudahka
2011,Gewicht::N,ತೂಕ,deaddu
2012,Gewicht::N,ತೂಕ,tiäd'du
2013,Gewicht::N,ತೂಕ,teäd'd
2014,Gewicht::N,ತೂಕ,тя̄ннт
2015,Gewicht::N,ತೂಕ,вӣссь
2016,Menge::N,ಮೊತ್ತ,mierie
2017,Menge::N,ಮೊತ್ತ,ållo
2018,Menge::N,ಮೊತ್ತ,mearri
2019,Menge::N,ಮೊತ್ತ,doahkki
2020,Menge::N,ಮೊತ್ತ,meeṛi
2021,Menge::N,ಮೊತ್ತ,tukk
2022,Menge::N,ಮೊತ್ತ,mie´rr
2023,Menge::N,ಮೊತ್ತ,туххк
2024,Menge::N,ಮೊತ್ತ,ла̄ннҍт
2025,Haufen::N,ರಾಶಿ,deava
2026,Haufen::N,ರಾಶಿ,håevkie
2027,Haufen::N,ರಾಶಿ,hårre
2028,Haufen::N,ರಾಶಿ,látna
2029,Haufen::N,ರಾಶಿ,laaṇâ
2030,Haufen::N,ರಾಶಿ,laađđ
2031,Haufen::N,ರಾಶಿ,поанн
2032,Reihe::N,ಸಾಲು,raajroe
2033,Reihe::N,ಸಾಲು,rájddo
2034,Reihe::N,ಸಾಲು,gurgadas
2035,Reihe::N,ಸಾಲು,kuáḷus
2036,Reihe::N,ಸಾಲು,riâd'd
2037,Reihe::N,ಸಾಲು,по̄ллт
2038,Boot::N,ದೋಣಿ,vïnhtse
2039,Boot::N,ದೋಣಿ,vanás
2040,Boot::N,ದೋಣಿ,vanntsa
2041,Boot::N,ದೋಣಿ,fanas
2042,Boot::N,ದೋಣಿ,voonâs
2043,Boot::N,ದೋಣಿ,käärbis
2044,Boot::N,ದೋಣಿ,võõnâs
2045,Boot::N,ದೋಣಿ,вэнс
2046,Ruder::N,ಹುಟ್ಟು,aajroe
2047,Ruder::N,ಹುಟ್ಟು,ájrro
2048,Ruder::N,ಹುಟ್ಟು,áiru
2049,Ruder::N,ಹುಟ್ಟು,áiru
2050,Ruder::N,ಹುಟ್ಟು,äirr
2051,Ruder::N,ಹುಟ್ಟು,а̄ррьй
2052,Schlitten::N,ಚಕ್ರವಿಲ್ಲದ ಜಾರುಬಮ್ಡಿ,slærra
2053,Schlitten::N,ಚಕ್ರವಿಲ್ಲದ ಜಾರುಬಮ್ಡಿ,tjïelhke
2054,Schlitten::N,ಚಕ್ರವಿಲ್ಲದ ಜಾರುಬಮ್ಡಿ,gieris
2055,Schlitten::N,ಚಕ್ರವಿಲ್ಲದ ಜಾರುಬಮ್ಡಿ,tjielkká
2056,Schlitten::N,ಚಕ್ರವಿಲ್ಲದ ಜಾರುಬಮ್ಡಿ,gielká
2057,Schlitten::N,ಚಕ್ರವಿಲ್ಲದ ಜಾರುಬಮ್ಡಿ,kiäl'kká
2058,Schlitten::N,ಚಕ್ರವಿಲ್ಲದ ಜಾರುಬಮ್ಡಿ,saan
2059,Schlitten::N,ಚಕ್ರವಿಲ್ಲದ ಜಾರುಬಮ್ಡಿ,ǩeâlkk
2060,Schlitten::N,ಚಕ್ರವಿಲ್ಲದ ಜಾರುಬಮ್ಡಿ,со̄а̄н
2061,Ski::N,ಜಾರುಪಟ್ಟಿ,treavka
2062,Ski::N,ಜಾರುಪಟ್ಟಿ,sabek
2063,Ski::N,ಜಾರುಪಟ್ಟಿ,sabet
2064,Ski::N,ಜಾರುಪಟ್ಟಿ,saaveeh
2065,Ski::N,ಜಾರುಪಟ್ಟಿ,koolâs
2066,Ski::N,ಜಾರುಪಟ್ಟಿ,коаллас
2067,Ski::N,ಜಾರುಪಟ್ಟಿ,са̄вехь
2068,Lagerfeuer::N,ಶಿಬಿರಾಗ್ನಿ,dålle
2069,Lagerfeuer::N,ಶಿಬಿರಾಗ್ನಿ,sajijdållå
2070,Lagerfeuer::N,ಶಿಬಿರಾಗ್ನಿ,dolla
2071,Lagerfeuer::N,ಶಿಬಿರಾಗ್ನಿ,tullâ
2072,Lagerfeuer::N,ಶಿಬಿರಾಗ್ನಿ,toll
2073,Lagerfeuer::N,ಶಿಬಿರಾಗ್ನಿ,то̄лл
2074,Last::N,ಹೊರೆ,maajsoe
2075,Last::N,ಹೊರೆ,noade
2076,Last::N,ಹೊರೆ,guorbmi
2077,Last::N,ಹೊರೆ,kye'rmi
2078,Last::N,ಹೊರೆ,nue´đđ
2079,Last::N,ಹೊರೆ,kue´rmm
2080,Last::N,ಹೊರೆ,нуэдът
2081,Gang::N,ತಿರುಗಾಟ,vaedtseme
2082,Gang::N,ತಿರುಗಾಟ,mannulahka
2083,Gang::N,ತಿರುಗಾಟ,johtu
2084,Gang::N,ತಿರುಗಾಟ,jotteem
2085,Gang::N,ತಿರುಗಾಟ,joto
2086,Gang::N,ತಿರುಗಾಟ,jäl'lmõš
2087,Gang::N,ತಿರುಗಾಟ,ёадтмушш
2088,Gang::N,ತಿರುಗಾಟ,ёадтҌмушш
2089,Schritt::N,ಹೆಜ್ಜೆ,sïlle
2090,Schritt::N,ಹೆಜ್ಜೆ,lávkke
2091,Schritt::N,ಹೆಜ್ಜೆ,lávki
2092,Schritt::N,ಹೆಜ್ಜೆ,lävkki
2093,Schritt::N,ಹೆಜ್ಜೆ,läu´ǩǩ
2094,Schritt::N,ಹೆಜ್ಜೆ,ла̄ффьк
2095,Norden::N,ಉತ್ತರ,noerhte
2096,Norden::N,ಉತ್ತರ,nuortta
2097,Norden::N,ಉತ್ತರ,davvi
2098,Norden::N,ಉತ್ತರ,taṿe
2099,Norden::N,ಉತ್ತರ,tâ´vv
2100,Norden::N,ಉತ್ತರ,таввял
2101,Süden::N,ದಕ್ಷಿಣ,åarjel
2102,Süden::N,ದಕ್ಷಿಣ,oarjje
2103,Süden::N,ದಕ್ಷಿಣ,lulli
2104,Süden::N,ದಕ್ಷಿಣ,mäddi
2105,Süden::N,ದಕ್ಷಿಣ,kesipieg'gâ
2106,Süden::N,ದಕ್ಷಿಣ,saujj
2107,Süden::N,ದಕ್ಷಿಣ,со̄а̄ййв
2108,Westen::N,ಪಶ್ಚಿಮ,jillie
2109,Westen::N,ಪಶ್ಚಿಮ,alle
2110,Westen::N,ಪಶ್ಚಿಮ,oarji
2111,Westen::N,ಪಶ್ಚಿಮ,uár'ji
2112,Westen::N,ಪಶ್ಚಿಮ,viõstâr
2113,Westen::N,ಪಶ್ಚಿಮ,вуэрьял
2114,Osten::N,ಮೂಡಲು,luvlie
2115,Osten::N,ಮೂಡಲು,lulle
2116,Osten::N,ಮೂಡಲು,nuorta
2117,Osten::N,ಮೂಡಲು,nuor'ttâ
2118,Osten::N,ಮೂಡಲು,nuõrti
2119,Osten::N,ಮೂಡಲು,нуҏҏьт
2120,Holz::N,ಚೌಬೀನೆ,moere
2121,Holz::N,ಚೌಬೀನೆ,muorra
2122,Holz::N,ಚೌಬೀನೆ,muorra
2123,Holz::N,ಚೌಬೀನೆ,muoṛâ
2124,Holz::N,ಚೌಬೀನೆ,muõrr
2125,Holz::N,ಚೌಬೀನೆ,мӯрр
2126,Brett::N,ಹಲಗೆ,fealloe
2127,Brett::N,ಹಲಗೆ,fiello
2128,Brett::N,ಹಲಗೆ,lávdi
2129,Brett::N,ಹಲಗೆ,lyev'di
2130,Brett::N,ಹಲಗೆ,lu´vdd
2131,Brett::N,ಹಲಗೆ,лаййт
2132,Platte::N,ಹಲಗೆ,spaagkoe
2133,Platte::N,ಹಲಗೆ,skierro
2134,Platte::N,ಹಲಗೆ,skearru
2135,Platte::N,ಹಲಗೆ,ráptu
2136,Platte::N,ಹಲಗೆ,ка̄ррьт
2137,Stütze::N,ಆಸರೆ,dovtege
2138,Stütze::N,ಆಸರೆ,dåarjege
2139,Stütze::N,ಆಸರೆ,tsagge
2140,Stütze::N,ಆಸರೆ,nihta
2141,Stütze::N,ಆಸರೆ,duvdda
2142,Stütze::N,ಆಸರೆ,caggi
2143,Stütze::N,ಆಸರೆ,cagge
2144,Stütze::N,ಆಸರೆ,cõgldõk
2145,Stütze::N,ಆಸರೆ,стуэлльп
2146,Stange::N,ಕಂಬ,staavra
2147,Stange::N,ಕಂಬ,stággo
2148,Stange::N,ಕಂಬ,hålggå
2149,Stange::N,ಕಂಬ,stávrá
2150,Stange::N,ಕಂಬ,stággu
2151,Stange::N,ಕಂಬ,čuálgui
2152,Stange::N,ಕಂಬ,kaŋgg
2153,Stange::N,ಕಂಬ,кэ̄ллт
2154,Stange::N,ಕಂಬ,пе̄лльк
2155,Stock::N,ಕೋಲು,galte
2156,Stock::N,ಕೋಲು,klåbpoe
2157,Stock::N,ಕೋಲು,soabbe
2158,Stock::N,ಕೋಲು,soabbi
2159,Stock::N,ಕೋಲು,suáb'bi
2160,Stock::N,ಕೋಲು,suä´b'b
2161,Stock::N,ಕೋಲು,суэммьп
2162,Stab::N,ದೊಣ್ಣೆ,klaahka
2163,Stab::N,ದೊಣ್ಣೆ,soabbe
2164,Stab::N,ದೊಣ್ಣೆ,soabbi
2165,Stab::N,ದೊಣ್ಣೆ,suáb'bi
2166,Stab::N,ದೊಣ್ಣೆ,suä´b'b
2167,Stab::N,ದೊಣ್ಣೆ,суэммьп
2168,Rohr::N,ನಳಿಕೆ,gïrse
2169,Rohr::N,ನಳಿಕೆ,båhttså
2170,Rohr::N,ನಳಿಕೆ,bohcci
2171,Rohr::N,ನಳಿಕೆ,poccee
2172,Rohr::N,ನಳಿಕೆ,puu´lčiǩ
2173,Rohr::N,ನಳಿಕೆ,туррьп
2174,Haus::N,ಮನೆ,ståapoe
2175,Haus::N,ಮನೆ,goahte
2176,Haus::N,ಮನೆ,stohpu
2177,Haus::N,ಮನೆ,tááḷu
2178,Haus::N,ಮನೆ,tääll
2179,Haus::N,ಮನೆ,пэ̄ҏҏт
2180,Heim::N,ಗೃಹ,hïejme
2181,Heim::N,ಗೃಹ,viesso
2182,Heim::N,ಗೃಹ,ruoktu
2183,Heim::N,ಗೃಹ,päikki
2184,Heim::N,ಗೃಹ,päi´ǩǩ
2185,Heim::N,ಗೃಹ,пэ̄ҏҏт
2186,Ofen::N,ಒಲೆ,vuebnie
2187,Ofen::N,ಒಲೆ,vuodná
2188,Ofen::N,ಒಲೆ,vuobnne
2189,Ofen::N,ಒಲೆ,uvdna
2190,Ofen::N,ಒಲೆ,uvnâ
2191,Ofen::N,ಒಲೆ,ǩiiuǥân
2192,Ofen::N,ಒಲೆ,пе̄ххц
2193,Ofen::N,ಒಲೆ,кыввкан
2194,Fußboden::N,ನೆಲ,guelpie
2195,Fußboden::N,ನೆಲ,guolbbe
2196,Fußboden::N,ನೆಲ,láhtti
2197,Fußboden::N,ನೆಲ,šalde
2198,Fußboden::N,ನೆಲ,šâ´ldd
2199,Fußboden::N,ನೆಲ,шалльт
2200,Tisch::N,ಮೇಜು,buertie
2201,Tisch::N,ಮೇಜು,bievdde
2202,Tisch::N,ಮೇಜು,beavdi
2203,Tisch::N,ಮೇಜು,pevdi
2204,Tisch::N,ಮೇಜು,på´rdd
2205,Tisch::N,ಮೇಜು,stue´ll
2206,Tisch::N,ಮೇಜು,туэлль
2207,Stuhl::N,ಕುರ್ಚಿ,stovle
2208,Stuhl::N,ಕುರ್ಚಿ,ståvllå
2209,Stuhl::N,ಕುರ್ಚಿ,stuollu
2210,Stuhl::N,ಕುರ್ಚಿ,stovli
2211,Stuhl::N,ಕುರ್ಚಿ,stuu´l
2212,Stuhl::N,ಕುರ್ಚಿ,стула
2213,Wiege::N,ತೊಟ್ಟಿಲು,gïerhkeme
2214,Wiege::N,ತೊಟ್ಟಿಲು,vuoggo
2215,Wiege::N,ತೊಟ್ಟಿಲು,geaŧŧu
2216,Wiege::N,ತೊಟ್ಟಿಲು,geaktu
2217,Wiege::N,ತೊಟ್ಟಿಲು,gietkka
2218,Wiege::N,ತೊಟ್ಟಿಲು,kiäh'tu
2219,Wiege::N,ತೊಟ್ಟಿಲು,vogga
2220,Wiege::N,ತೊಟ್ಟಿಲು,кӣткэм
2221,Bett::N,ಹಾಸಿಗೆ,seangkoe
2222,Bett::N,ಹಾಸಿಗೆ,sæŋŋga
2223,Bett::N,ಹಾಸಿಗೆ,seaŋga
2224,Bett::N,ಹಾಸಿಗೆ,seŋgâ
2225,Bett::N,ಹಾಸಿಗೆ,sââ´jj
2226,Bett::N,ಹಾಸಿಗೆ,вуэдтӭмсайй
2227,Regal::N,ಬೀರು,hælla
2228,Regal::N,ಬೀರು,hilldo
2229,Regal::N,ಬೀರು,hildu
2230,Regal::N,ಬೀರು,ildee
2231,Regal::N,ಬೀರು,i´lddi
2232,Regal::N,ಬೀರು,ылльтэ
2233,Kiste::N,ಪಟ್ಟಿಗೆ,aeskie
2234,Kiste::N,ಪಟ್ಟಿಗೆ,kássa
2235,Kiste::N,ಪಟ್ಟಿಗೆ,kássa
2236,Kiste::N,ಪಟ್ಟಿಗೆ,árkku
2237,Kiste::N,ಪಟ್ಟಿಗೆ,ču´ǩǩ
2238,Kiste::N,ಪಟ್ಟಿಗೆ,чуххьк
2239,Fenster::N,ಕಿಟಕಿ,klaase
2240,Fenster::N,ಕಿಟಕಿ,vinndek
2241,Fenster::N,ಕಿಟಕಿ,láse
2242,Fenster::N,ಕಿಟಕಿ,laasâ
2243,Fenster::N,ಕಿಟಕಿ,ikkân
2244,Fenster::N,ಕಿಟಕಿ,эххкан
2245,Tür::N,ಬಾಗಿಲು,okse
2246,Tür::N,ಬಾಗಿಲು,uksa
2247,Tür::N,ಬಾಗಿಲು,uksa
2248,Tür::N,ಬಾಗಿಲು,uksâ
2249,Tür::N,ಬಾಗಿಲು,uhss
2250,Tür::N,ಬಾಗಿಲು,уккс
2251,Tor::N,ಹೆಬ್ಬಾಗಿಲು,okse
2252,Tor::N,ಹೆಬ್ಬಾಗಿಲು,pårttå
2253,Tor::N,ಹೆಬ್ಬಾಗಿಲು,uksa
2254,Tor::N,ಹೆಬ್ಬಾಗಿಲು,poarta
2255,Tor::N,ಹೆಬ್ಬಾಗಿಲು,porttâ
2256,Tor::N,ಹೆಬ್ಬಾಗಿಲು,uustõk
2257,Tor::N,ಹೆಬ್ಬಾಗಿಲು,čuâlluhss
2258,Tor::N,ಹೆಬ್ಬಾಗಿಲು,уккс
2259,Zaun::N,ಬೇಲಿ,haakene
2260,Zaun::N,ಬೇಲಿ,jerra
2261,Zaun::N,ಬೇಲಿ,gárdde
2262,Zaun::N,ಬೇಲಿ,áidi
2263,Zaun::N,ಬೇಲಿ,äiđi
2264,Zaun::N,ಬೇಲಿ,äidd
2265,Zaun::N,ಬೇಲಿ,čuâll
2266,Zaun::N,ಬೇಲಿ,а̄ййт
2267,Dach::N,ಮಾಳಿಗೆ,rehpie
2268,Dach::N,ಮಾಳಿಗೆ,dæhkko
2269,Dach::N,ಮಾಳಿಗೆ,gáhttu
2270,Dach::N,ಮಾಳಿಗೆ,káttu
2271,Dach::N,ಮಾಳಿಗೆ,laakk
2272,Dach::N,ಮಾಳಿಗೆ,пэ̄ҏҏтэ̄ля
2273,Dach::N,ಮಾಳಿಗೆ,кры̄ша
2274,Leiter::N,ಏಣಿ,raajtere
2275,Leiter::N,ಏಣಿ,tjajmos
2276,Leiter::N,ಏಣಿ,boagos
2277,Leiter::N,ಏಣಿ,ráidalas
2278,Leiter::N,ಏಣಿ,raidlâs
2279,Leiter::N,ಏಣಿ,лествец
2280,Besen::N,ಪೊರಕೆ,saehpie
2281,Besen::N,ಪೊರಕೆ,gaerpene
2282,Besen::N,ಪೊರಕೆ,njáman
2283,Besen::N,ಪೊರಕೆ,luvdá
2284,Besen::N,ಪೊರಕೆ,luvdá
2285,Besen::N,ಪೊರಕೆ,västt
2286,Besen::N,ಪೊರಕೆ,ва̄сст
2287,Spaten::N,ಗುದ್ದಲಿ,gåajvoe
2288,Spaten::N,ಗುದ್ದಲಿ,spádá
2289,Spaten::N,ಗುದ್ದಲಿ,goajvvo
2290,Spaten::N,ಗುದ್ದಲಿ,goaivu
2291,Spaten::N,ಗುದ್ದಲಿ,kuái'vu
2292,Spaten::N,ಗುದ್ದಲಿ,kuäivv
2293,Spaten::N,ಗುದ್ದಲಿ,куаййв
2294,Schaufel::N,ಸನಿಕೆ,gåajvoe
2295,Schaufel::N,ಸನಿಕೆ,gåjvun
2296,Schaufel::N,ಸನಿಕೆ,goajvvo
2297,Schaufel::N,ಸನಿಕೆ,goaivu
2298,Schaufel::N,ಸನಿಕೆ,kuái'vu
2299,Schaufel::N,ಸನಿಕೆ,kuäivv
2300,Schaufel::N,ಸನಿಕೆ,куаййв
2301,Gabel::N,ಕವಲು,tjåagka
2302,Gabel::N,ಕವಲು,gáffil
2303,Gabel::N,ಕವಲು,káffal
2304,Gabel::N,ಕವಲು,kaahvâl
2305,Gabel::N,ಕವಲು,velkk
2306,Gabel::N,ಕವಲು,а̄лльс
2307,Löffel::N,ಚಮಚ,buste
2308,Löffel::N,ಚಮಚ,bassti
2309,Löffel::N,ಚಮಚ,baste
2310,Löffel::N,ಚಮಚ,pastem
2311,Löffel::N,ಚಮಚ,pâ´sttem
2312,Löffel::N,ಚಮಚ,пасьтэмь
2313,Messer::N,ಚಾಕು,nejpie
2314,Messer::N,ಚಾಕು,nijbbe
2315,Messer::N,ಚಾಕು,niibi
2316,Messer::N,ಚಾಕು,nijbe
2317,Messer::N,ಚಾಕು,nei´bb
2318,Messer::N,ಚಾಕು,ныййп
2319,Nagel::N,ಆಣಿ,spæjhkere
2320,Nagel::N,ಆಣಿ,spiger
2321,Nagel::N,ಆಣಿ,návlle
2322,Nagel::N,ಆಣಿ,spiikkár
2323,Nagel::N,ಆಣಿ,spijkkár
2324,Nagel::N,ಆಣಿ,näu´ll
2325,Nagel::N,ಆಣಿ,на̄ввьл
2326,Netz::N,ಬಲೆ,viermie
2327,Netz::N,ಬಲೆ,viermme
2328,Netz::N,ಬಲೆ,næhtta
2329,Netz::N,ಬಲೆ,fierbmi
2330,Netz::N,ಬಲೆ,viermi
2331,Netz::N,ಬಲೆ,säi´mm
2332,Netz::N,ಬಲೆ,нӯжхьт
2333,Haken::N,ಕೊಂಡಿ,kruehkie
2334,Haken::N,ಕೊಂಡಿ,ruohkke
2335,Haken::N,ಕೊಂಡಿ,vagge
2336,Haken::N,ಕೊಂಡಿ,roahkki
2337,Haken::N,ಕೊಂಡಿ,faggi
2338,Haken::N,ಕೊಂಡಿ,kuák'ki
2339,Haken::N,ಕೊಂಡಿ,kuä´ǩ'ǩ
2340,Haken::N,ಕೊಂಡಿ,ва̄ӈӈк
2341,Haken::N,ಕೊಂಡಿ,куэххьк
2342,Griff::N,ಹಿಡಿ,rehpie
2343,Griff::N,ಹಿಡಿ,taatje
2344,Griff::N,ಹಿಡಿ,gavlla
2345,Griff::N,ಹಿಡಿ,guottáldahka
2346,Griff::N,ಹಿಡಿ,geavja
2347,Griff::N,ಹಿಡಿ,novdâ
2348,Griff::N,ಹಿಡಿ,nõđđ
2349,Griff::N,ಹಿಡಿ,kå´ǧǧ
2350,Griff::N,ಹಿಡಿ,нэ̄дт
2351,Schloss::N,ವೀಗ,laesie
2352,Schloss::N,ವೀಗ,lássa
2353,Schloss::N,ವೀಗ,lohkka
2354,Schloss::N,ವೀಗ,lukkâ
2355,Schloss::N,ವೀಗ,lokk
2356,Schloss::N,ವೀಗ,ло̄ххк
2357,Bild::N,ಚಿತ್ರ,guvvie
2358,Bild::N,ಚಿತ್ರ,gåvvå
2359,Bild::N,ಚಿತ್ರ,govva
2360,Bild::N,ಚಿತ್ರ,koṿe
2361,Bild::N,ಚಿತ್ರ,kartt
2362,Bild::N,ಚಿತ್ರ,картина
2363,Figur::N,ಆಕಾರ,guvvie
2364,Figur::N,ಆಕಾರ,gåvos
2365,Figur::N,ಆಕಾರ,figuvrra
2366,Figur::N,ಆಕಾರ,figuvra
2367,Figur::N,ಆಕಾರ,kovos
2368,Figur::N,ಆಕಾರ,kuâŋas
2369,Puppe::N,ಗೊಂಬೆ,dåahka
2370,Puppe::N,ಗೊಂಬೆ,dåhkko
