,Concept_ID,kn,mrj
1031,bekommen::V,ಸಂಪಾದಿಸು,лыкташ
1032,erhalten::V,ಪಡೆ,получаяш
1033,nehmen::V,ಹಿಡಿ,налаш
1034,wählen::V,ಆರಿಸು,айыраш
1035,auswählen::V,ಆಯಿ,айыраш
1036,bewahren::V,ರಕ್ಷಿಸಿಡು,перегӓш
1037,behindern::V,ಅಡ್ಡಿಮಾಡು,мешӓйӓш
1038,verderben::V,ಕೆಡಿಸು,портяш
1039,beschädigen::V,ಹಾಳುಮಾಡು,шушырташ
1040,zerbrechen::V,ಮುರಿ,пыдырташ
1041,zerreißen::V,ಸೀಳು,кӹрӓш
1042,zerstören::V,ಅಳಿಸು,шӓлӓтӓш
1043,verbrennen::V,ಸುಡು,йылаташ
1044,verbrennen::V,ಸುಡು,йылалташ
1045,geben::V,ಕೊಡು,пуаш
1046,reichen::V,ಕೊಡು,пуаш
1047,schenken::V,ಅರ್ಪಿಸು,подараш
1048,versprechen::V,ವಾಗ್ದಾನಮಾಡು,сöрӓш
1049,wünschen::V,ಬಯಸು,жалаяш
1050,loben::V,ಹೊಗಳು,хваляш
1051,küssen::V,ಚುಂಬಿಸು,шышшалаш
1052,wiegen::V,ತೂಗು,лӱнгӓлтӓш
1053,zudecken::V,ಹಾಸು,пиштӓш
1054,wecken::V,ಎಬ್ಬಿಸು,понгыжалтараш
1055,zeigen::V,ತೋರಿಸು,анжыкташ
1056,führen::V,ದಾರಿತೋರಿಸು,видӓш
1057,lehren::V,ಕಲಿಸು,тымдаш
1058,unterrichten::V,ಬೋಧಿಸು,тымдаш
1059,aufziehen::V,ಸಲಹು,кушташ
1060,leiten::V,ಮುಂದಾಳಾಗಿರು ,видӓш
1061,leiten::V,ಮುಂದಾಳಾಗಿರು ,вуйлаташ
1062,leiten::V,ಮುಂದಾಳಾಗಿರು ,вуйлалташ
1063,antreiben::V,ಓಡಿಸು,талаштараш
1064,lassen::V,ಮಾಡಲುಬಿಡು,-ыкт
1065,einladen::V,ಆಹ್ವಾನಿಸು,ӱжӓш
1066,vereinigen::V,ಒಂದಾಗು,иктештӓш
1067,besuchen::V,ಭೇಟಿಯಾಗು,толаш
1068,treffen::V,ಸಂಧಿಸು,вӓшлиӓш
1069,treffen::V,ಸಂಧಿಸು,вӓшлиӓлтӓш
1070,sich versammeln::V,ನೆರೆ,цымыргаш
1071,spielen::V,ಆಡು,мадаш
1072,singen::V,ಹಾಡು,мыраш
1073,tanzen::V,ಕುಣಿ,кушташ
1074,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,айырлаш
1075,verlassen::V,ಕಳೆ,шуаш
1076,retten::V,ರಕ್ಷಿಸು,ытараш
1077,bewachen::V,ಕಾಪಾಡು,оролаш
1078,schützen::V,ಸಂರಕ್ಷಿಸು,перегӓш
1079,verteidigen::V,ಕಾಪಿಡು,перегӓш
1080,sich schlagen::V,ಕಿತ್ತಾಟ,шидӓлӓш
1081,sich schlagen::V,ಕಿತ್ತಾಟ,шиэдӓлӓш
1082,schießen::V,ಎಸೆ,лӱӓш
1083,siegen::V,ಗೆಲ್ಲು,сӹнгӓш
1084,ärgern::V,ರೇಗಿಸು,шӹдештӓрӓш
1085,schlagen::V,ಹೊಡೆ,пӓрен колташ
1086,schlagen::V,ಹೊಡೆ,хӹрӹктен колташ
1087,treten::V,ಒದೆ,чымаш
1088,stechen::V,ಚುಚ್ಚು,пышкылаш
1089,stoßen::V,ತಳ್ಳು,шыркедӓш
1090,stehlen::V,ಕದಿ,шолышт толаш
1091,stören::V,ಕತಕು,ӓрештӹлӓш
1092,belästigen::V,ತೊಂದರೆ,кӓньӹсӹрлӓндӓрӓш
1093,belästigen::V,ತೊಂದರೆ,шытырланыкташ
1094,verbergen::V,ಮರೆಮಾಜು,шӹлтӓш
1095,täuschen::V,ಠಕ್ಕಿಸು,алталаш
1096,täuschen::V,ಠಕ್ಕಿಸು,аталаш
1097,betrügen::V,ವಂಚಿಸು,мошеньӹчӓйӓш
1098,töten::V,ಕೊಲ್ಲು,пуштын шуаш
1099,wohnen::V,ವಾಸಿಸು,ӹлӓш
1100,arbeiten::V,ಕೆಲಸ ಮಾಡು,пӓшӓлӓш
1101,arbeiten::V,ಕೆಲಸ ಮಾಡು,ровотаяш
1102,sammeln::V,ಸಂಚಯಿಸು,погаш
1103,pflücken::V,ಬಿಡಿಸು,кӹрӓш
1104,jagen::V,ಬೇಟೆಯಾಡು,охотничӓйӓш
1105,fischen::V,ಮೀನು ಹಿಡಿ,кол кычаш
1106,fassen::V,ಹಿಡಿ,кычаш
1107,hüten::V,ಗುಂಪುಸೇರಿಸು,кӹтӓш
1108,treiben::V,ದಬ್ಬು,шуруяш
1109,anbinden::V,ಬಿಗಿ,ялшташ
1110,anbinden::V,ಬಿಗಿ,ялышташ
1111,füttern::V,ಮೇಯಿಸು,пукшаш
1112,melken::V,ಹಾಲು ಕರೆ,шыпшылаш
1113,hacken::V,ತುಂಡರಿಸು,роаш
1114,gießen::V,ನೀರುಹಾಕು,шӓвӓш
1115,reifen::V,ಕಳಿ,кӱӓш
1116,reifen::V,ಕಳಿ,поспейӓш
1117,zubereiten::V,ಅಡಿಗೆಮಾಡು,йӓмдӹлӓш
1118,kochen::V,ಅಡು,шолташ
1119,backen::V,ಬೇಯಿಸು,кӱктӓш
1120,braten::V,ಕರಿ,жӓрӓш
1121,umrühren::V,ಕಲಕು,намалаш
1122,stricken::V,ಹೆಣೆ,пидӓш
1123,nähen::V,ಹೊಲಿ,ыргаш
1124,färben::V,ಬಣ್ಣ ಹತ್ತು,пидӓш
1125,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,чиӓлтӓш
1126,waschen::V,ತೊಳೆ,мышкаш
1127,abwischen::V,ಒರಸು,ӹштӓш
1128,spülen::V,ಗಲಬರಿಸು,шӱӓлтӓш
1129,fegen::V,ಗುಡಿಸು,ӹштӓш
1130,kehren::V,ಗುಡಿಸು,ӹштӓш
1131,baden::V,ಸ್ನಾನಮಾಡು,нӱштӹлӓш
1132,sich waschen::V,ತೊಳೆ,мышкылташ
1133,ausziehen::V,ಬಿಚ್ಚು,кыдашаш
1134,anziehen::V,ಹಾಕು,чиӓш
1135,sich anziehen::V,ಹಾಕು,чиӓш
1136,kämmen::V,ಬಾಚು,шерӓш
1137,schmücken::V,ಅಲಂಕರಿಸು,цеверемдӓш
1138,sagen::V,ಹೇಳು,манаш
1139,sagen::V,ಹೇಳು,келесӓш
1140,sprechen::V,ನುಡಿ,манаш
1141,reden::V,ನುಡಿ,шайышташ
1142,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,хытыраш
1143,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,хытыргаш
1144,fragen::V,ವಿಚಾರಿಸು,ядаш
1145,bitten::V,ಬೇಡು,ядаш
1146,erzählen::V,ಹೇಳು,келесӓш
1147,mitteilen::V,ತಿಳಿಸು,попаш
1148,mitteilen::V,ತಿಳಿಸು,увертӓш
1149,mitteilen::V,ತಿಳಿಸು,увертӓрӓш
1150,nennen::V,ಹೆಸರಿಡು,лӹмдӓш
1151,rufen::V,ಕರೆ,ӱжӓш
1152,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,хайзаш
1153,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,шаргаланаш
1154,übersetzen::V,ಭಾಷಾಂತರಿಸು,вашташ
1155,denken::V,ಯೋಚಿಸು,машанаш
1156,glauben::V,ನಂಬು,ӹнянӓш
1157,bemerken::V,ಗಮನಿಸು,цаклаш
1158,erkennen::V,ಗುರುತುಹಿಡಿ,пӓлӓш
1159,begreifen::V,ಗ್ರಹಿಸು,ынгылаш
1160,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,ынгылаш
1161,lernen::V,ಕಲಿ,тыменяш
1162,wissen::V,ಅರಿ,пӓлӓш
1163,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,ышештӓрӓш
1164,vergessen::V,ಮರೆತುವಿಡು,монден кодаш
1165,messen::V,ಅಳೆ,висӓш
1166,zählen::V,ಗಣಿಸು,шотаяш
1167,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,шотаяш
1168,lesen::V,ಓದು,лыдаш
1169,malen::V,ಬಿಡಿಸು,рисуяш
1170,zeichnen::V,ಬಿಡಿಸು,ыдырка́лаш
1171,schreiben::V,ಬರೆ,вазаш
1172,besitzen::V,ಒಡೆಯನಾಗಿರು,кы́чаш
1173,kaufen::V,ಕೊಳ್ಳು,нӓлӓш
1174,verkaufen::V,ಕೊಡು,выжалаш
1175,bezahlen::V,ಬೆಲೆತೆರು,тӱлӓш
1176,zahlen::V,ಹಣವನ್ನುಕೊಡು,тӱлӓш
1177,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,кы́чаш
1178,ertragen::V,ಸಹಿಸು,цӹтӓш
