,Concept_ID,bn,hu
725,dorthin::ADV,ওখানে,oda
726,geradeaus::ADV,অগ্রগামী,egyenesen
727,vorwärts::ADV,সন্মুখিকে,előre
728,rückwärts::ADV,খিরিয়া,hátrafelé
729,zurück::ADV,পিঠ,hátra
730,zurück::ADV,পিঠ,vissza
731,unten::ADV,নীচে,alul
732,hinab::ADV,নিম্নগামী,le
733,hinab::ADV,নিম্নগামী,lefelé
734,oben::ADV,উপরে,fenn
735,oben::ADV,উপরে,felül
736,hinauf::ADV,উচ্চতর অংশে,fel
737,hinauf::ADV,উচ্চতর অংশে,felfelé
738,überall::ADV,সর্বত্র,mindenütt
739,nicht::ADV,না,nem
740,ein wenig::ADV,অল্প,egy kicsit
741,kaum::ADV,কষ্টসহকাবে,alig
742,sehr::ADV,খুব,nagyon
743,so::ADV,তত,úgy
744,noch::ADV,এখন পর্যস্ত,még
745,nur::ADV,শুধু,csak
746,nur::ADV,শুধু,csupán
747,schon::ADV,ইতঃপুর্বে,már
748,wieder::ADV,আবার,ismét
749,wieder::ADV,আবার,megint
750,vergebens::ADV,বিফলে,hiába
751,vor::PRP,সম্মুখে,előtt
752,hinter::PRP,পশ্চাতে,mögött
753,unter::PRP,নীচে,alatt
754,durch::PRP,দ্বারা,át
755,durch::PRP,দ্বারা,keresztül
756,neben::PRP,কাছে,mellett
757,zwischen::PRP,মধ্যে,között
758,wegen::PRP,জন্য,miatt
759,wegen::PRP,জন্য,végett
760,dies::PRN,এটা,ez
761,das::PRN,ওটা,az
762,alles::PRN,সব,minden
763,ich::PRN,আমি,én
764,du::PRN,তুমি,te
765,er::PRN,উনি,ő
766,wir::PRN,আমরা,mi
767,ihr::PRN,তোমরা,ti
768,sie::PRN,তারা,ők
769,was::FPRN,কি,mi
770,wer::FPRN,কে,ki
771,wo::FADV,কোথায়,hol
772,wohin::FADV,কোথায়,hova
773,wie::FADV,কেমন,hogy
774,wie::FADV,কেমন,hogyan
775,warum::FADV,কেন,miért
776,wieviel::FNUM,কত,hány
777,wieviel::FNUM,কত,mennyi
778,eins::NUM,অক,egy
779,zwei::NUM,দুই,kettő
780,drei::NUM,তিন,három
781,vier::NUM,চার,négy
782,fünf::NUM,পাঁচ,öt
783,sechs::NUM,ছয়,hat
784,sieben::NUM,সাত,hét
785,acht::NUM,আট,nyolc
786,neun::NUM,নয়,kilenc
787,zehn::NUM,দশ,tíz
788,elf::NUM,এগারো,tizenegy
789,zwölf::NUM,দ্বাদশ,tizenkettő
790,zwanzig::NUM,বিশ,húsz
791,dreißig::NUM,ত্রিশ,harminc
792,vierzig::NUM,চল্লিশ,negyven
793,fünfzig::NUM,পঞ্চাশ,ötven
794,sechzig::NUM,ষাট,hatvan
795,siebzig::NUM,সত্তর,hetven
796,achtzig::NUM,আশি,nyolcvan
797,neunzig::NUM,নব্বুই,kilencven
798,hundert::NUM,শত,száz
799,tausend::NUM,হাজার,ezer
800,und::CNJ,আর,és
801,und::CNJ,আর,meg
802,und::CNJ,এবং,és
803,und::CNJ,এবং,meg
804,oder::CNJ,বা,vagy
805,stehen::V,দাঁড়ানো,áll
806,sitzen::V,বসা,ül
807,liegen::V,শোয়া,fekszik
808,hängen::V,ঝোলা,függ
809,werden::V,হইয়া উঠা,lesz
810,passieren::V,ঘটা,történik
811,beginnen::V,আরম্ভ হওয়া,kezdődik
812,enden::V,শেষ হওয়া,végződik
813,enden::V,শেষ হওয়া,befejeződik
814,wechseln::V,রূপাস্তর করা,változik
815,aufgehen[Sonne]::V,উদিত হওয়া,kel
816,untergehen[Sonne]::V,অস্ত যাওয়া,lemegy
817,scheinen[Sonne]::V,আলো দেওয়া,süt
818,donnern::V,বজ্রধ্বনি করা,dörög
819,wehen::V,প্রবাহিত হওয়া,fúj
820,strömen::V,প্রবাহিত হওয়া,áramlik
821,fließen::V,ছুটা,folyik
822,sich drehen::V,পাক খাওয়া,forog
823,schwanken::V,দোলা,inog
824,schwanken::V,দোলা,ingadozik
825,schwingen::V,দোলা,leng
826,fallen::V,পড়া,esik
827,brennen::V,সেঁকা,ég
828,rauchen::V,ধোঁয়া ছড়ান,füstöl
829,regnen::V,বর্ষণ_করা,esik
830,gefrieren::V,হিমায়িত হওয়া,megfagy
831,tauen::V,গলা,olvad
832,schmelzen::V,গলা,olvad
833,schmelzen::V,গলা,elolvad
834,trocknen::V,শুষ্ক করা,szárad
835,sieden::V,ফোঁড়া,forr
836,faulen::V,ক্ষয় হওয়া,rothad
837,verfaulen::V,ক্ষয় হওয়া ,elrothad
838,verfaulen::V,ক্ষয় হওয়া ,megrothad
839,reißen::V,ছিঁড়া,szakad
840,versinken::V,ডুবা,süllyed
841,versinken::V,ডুবা,elsüllyed
842,vergehen::V,যাওয়া,múlik
843,vergehen::V,যাওয়া,elmúlik
844,erscheinen::V,আসা,feltűnik
845,erscheinen::V,আসা,megjelenik
846,verschwinden::V,অদৃশ্য হওয়া,letűnik
847,sinken::V,হ্রাস হওয়া,süllyed
848,abnehmen::V,হ্রাস হওয়া,apad
849,abnehmen::V,হ্রাস হওয়া,csökken
850,zunehmen::V,বৃদ্ধি পাওয়া,növekszik
851,zunehmen::V,বৃদ্ধি পাওয়া,gyarapszik
852,steigen::V,ওঠা,emelkedik
853,wachsen::V,বড় হওয়া,nő
854,wachsen::V,বড় হওয়া,terem
855,wachsen::V,বড় হওয়া,növekszik
856,glänzen::V,জ্বলা,ragyog
857,glänzen::V,জ্বলা,fénylik
858,funkeln::V,জ্বল্জ্বল করা,csillog
859,funkeln::V,জ্বল্জ্বল করা,tündöklik
860,läuten::V,রুসুঝুসু করা,cseng
861,klingeln::V,বাজা,csenget
862,klirren::V,টুংটাং-শব্দ করা,csörömpöl
863,brausen::V,গর্জন করা,zúg
864,brausen::V,গর্জন করা,morajlik
865,rauschen::V,মর্মরধ্বনি করা,zúg
866,klingen::V,শব্দ করা,hangzik
867,bellen::V,ঘেউ ঘেউ করা,ugat
868,heulen::V,গর্জন করা,bőg
869,heulen::V,গর্জন করা,üvölt
870,blasen::V,ফুঁ দেওয়া,fúj
871,pfeifen::V,শিস্ দেওয়া,fütyül
872,schreien::V,চিৎকার করা,kiált
873,schreien::V,চিৎকার করা,kiabál
874,stöhnen::V,গোঁ-গো করা,nyög
875,zittern::V,কাঁপা,remeg
876,zittern::V,কাঁপা,reszket
877,leben::V,বাঁচা,él
878,geboren werden::V,জন্মানো,születik
879,atmen::V,শ্বাস ফেলা,lélegzik
880,trinken::V,পান করা,iszik
881,essen::V,ভক্ষণ করা,eszik
882,schlucken::V,গেলা,nyel
883,müde werden::V,পরিশ্রান্ত হওয়া,elfárad
884,müde werden::V,পরিশ্রান্ত হওয়া,kifárad
885,einschlafen::V,নিদ্রামগ্ন হওয়া,elalszik
886,schlafen::V,নিদ্রা যাওয়া,alszik
887,aufwachen::V,জাগা,felébred
888,aufstehen::V,জাগা,felkel
889,sich erholen::V,আরাম করা,pihen
890,krank werden::V,অসুস্থ হত্তয়া,megbetegedik
891,krank werden::V,অসুস্থ হত্তয়া,belebetegszik
892,krank sein::V,রূগ্ণ হত্তয়া,betegeskedik
893,schmerzen::V,কন্কন করা,fáj
894,husten::V,কাশা,köhög
895,genesen::V,আরোগ্য হওয়া,meggyógyul
896,sterben::V,মারা যাওয়া,hal
897,umkommen::V,মারা যাওয়া,elpusztul
898,sich bewegen::V,চলা,mozog
899,sich rühren::V,নড়া,mozdul
900,sich erheben::V,উদিত হওয়া,feláll
901,sich erheben::V,উদিত হওয়া,felemelkedik
902,sich setzen::V,বসা,ül
903,sich setzen::V,বসা,leül
904,hinfallen::V,পড়া,bukik
905,hinfallen::V,পড়া,elesik
906,laufen::V,হাঁটা,jár
907,schreiten::V,হাঁটা,lép
908,spazierengehen::V,পায়চারি করা,sétál
909,eilen::V,ত্বরাম্বিত করা,siet
910,sich beeilen::V,ত্বরাম্বিত করা,siet
911,sausen::V,ধেয়ে যাওয়া,robog
912,rennen::V,চলা,fut
913,rennen::V,চলা,szalad
914,springen::V,লাফানো,ugrik
915,klettern::V,আরোহণ করা,kúszik
916,schaukeln::V,দোলা,hintázik
917,kriechen::V,হামাগুড়ি দেওয়া,kúszik
918,schwimmen::V,সাঁতার কাটা,úszik
919,tauchen::V,ডোবা,merül
920,rudern::V,দাঁড় টানা,evez
921,fahren::V,চালান,jár
922,fahren::V,চালান,megy
923,fahren::V,চালান,utazik
924,fliegen::V,ওড়া,száll
925,gehen::V,যাওয়া,megy
926,weggehen::V,প্রস্থান করা,elmegy
927,abfahren::V,প্রস্থান করা,indul
928,anhalten::V,থামা,megáll
929,hineingehen::V,ঢোকা,bemegy
930,eintreten::V,ঢোকা,belép
931,kommen::V,আসা,jön
932,ankommen::V,আসা,érkezik
933,ankommen::V,আসা,megérkezik
934,zurückkommen::V,ফিরা,visszajön
935,bleiben::V,থাকা,marad
936,bleiben::V,থাকা,megmarad
937,warten::V,অপেক্ষা করা,vár
938,warten::V,অপেক্ষা করা,várakozik
939,erwarten::V,অপেক্ষা করা,vár
940,erwarten::V,অপেক্ষা করা,megvár
941,suchen::V,খোঁজ করা,kutat
942,finden::V,পাওয়া,talál
943,versuchen::V,পরখ করা,megpróbál
944,versuchen::V,পরখ করা,megkísérel
945,vorbereiten::V,প্রস্তুত করা,előkészít
946,lieben::V,ভালবাসা,szeret
947,mögen::V,পছন্দ করা,szeret
948,lachen::V,হাসা,nevet
949,rühren::V,হৃদয়ম্পর্শ করা,mozdít
950,weinen::V,কাঁদা,sír
951,schimpfen::V,নালিশ করা,szid
952,schimpfen::V,নালিশ করা,szitkozódik
953,sich ärgern::V,রাগ হত্তয়া,mérgelődik
954,sich ärgern::V,রাগ হত্তয়া,bosszankodik
955,sich fürchten::V,ভয় করা,fél
956,sich fürchten::V,ভয় করা,retteg
957,fürchten::V,ডরা,fél
958,fliehen::V,পালানো,menekül
959,flüchten::V,পালানো,elmenekül
960,sehen::V,দেখা,néz
961,anschauen::V,দেখা,megnéz
962,ansehen::V,দেখা,néz
963,ansehen::V,দেখা,ránéz
964,ansehen::V,দেখা,megnéz
965,hören::V,শোনা,hall
966,zuhören::V,শোনা,hallgat
967,zuhören::V,শোনা,meghallgat
968,probieren::V,পরখ করা,kóstol
969,probieren::V,পরখ করা,megkóstol
970,riechen::V,শুঁকা,szagol
971,fühlen::V,অনুভব করা,érez
972,scheinen::V,মনে হত্তয়া,tűnik
973,scheinen::V,মনে হত্তয়া,látszik
974,zu sehen sein::V,দেখা দেত্তয়া,mutatkozik
975,vernehmen::V,শোনা,hall
976,frieren::V,শীত লাগা,fázik
977,tun::V,করা,csinál
978,tun::V,করা,cselekszik
979,können::V,পারা,tud
980,wollen::V,ইচ্ছা করা,akar
981,anfangen::V,আরম্ভ করা,kezd
982,beenden::V,শেষ করা,befejez
983,aufhören::V,থামা,megszűnik
984,gelingen::V,সিদ্ধিলাভ করা,sikerül
985,geraten::V,পরিণত হত্তয়া,kerül
986,geraten::V,পরিণত হত্তয়া,jut
987,öffnen::V,খোলা,nyit
988,öffnen::V,খোলা,kinyit
989,schließen::V,বন্ধ করা,csuk
990,schließen::V,বন্ধ করা,becsuk
991,stellen::V,স্থাপন করা,állít
992,stellen::V,স্থাপন করা,helyez
993,setzen::V,স্থাপন করা,ültet
994,setzen::V,স্থাপন করা,helyez
995,legen::V,স্থাপন করা,tesz
996,legen::V,স্থাপন করা,fektet
997,berühren::V,স্পর্শ করা,érint
998,verbinden::V,সংযুক্ত করা,beköt
999,verbinden::V,সংযুক্ত করা,összeköt
1000,bedecken::V,ঢাকা,betakar
1001,bedecken::V,ঢাকা,beborít
1002,aufhängen::V,ঝুলানো,felakaszt
1003,anzünden::V,জ্বালান,gyújt
1004,anzünden::V,জ্বালান,meggyújt
1005,aufheben::V,কুড়াইয়া তোলা,felemel
1006,zurücklassen::V,পরিত্যাগ করা,hátrahagy
1007,verlieren::V,হারান,veszít
1008,verlieren::V,হারান,elveszít
1009,fallen lassen::V,ফেলা,elejt
1010,machen::V,গঠন করা,tesz
1011,machen::V,গঠন করা,csinál
1012,herstellen::V,সৃষ্টি করা,gyárt
1013,herstellen::V,সৃষ্টি করা,előállít
1014,bauen::V,নির্মাণ করা,épít
1015,reparieren::V,মেরামত করা,javít
1016,reparieren::V,মেরামত করা,kijavít
1017,reparieren::V,মেরামত করা,megjavít
1018,verbessern::V,উন্নতিলাভ করা,megjavít
1019,ändern::V,পরিবর্তিত করা,változtat
1020,ändern::V,পরিবর্তিত করা,megváltoztat
1021,graben::V,খনন করা,ás
1022,beugen::V,নোয়া,meghajt
1023,biegen::V,নোয়া,hajlít
1024,drehen::V,ঘোরান,forgat
1025,wenden::V,উলটাইয়া দেত্তয়া,fordít
1026,wenden::V,উলটাইয়া দেত্তয়া,megfordít
1027,umdrehen::V,উলটানো,megfordít
1028,umdrehen::V,উলটানো,megforgat
1029,heben::V,উত্তোলন করা,emel
1030,hochheben::V,উঁচু করা,felemel
1031,ergreifen::V,দখল করা,megfog
1032,halten::V,ধরা,tart
1033,drücken::V,টেপা,nyom
1034,drücken::V,টেপা,megnyom
1035,schieben::V,ঠেলা,tol
1036,kratzen::V,চাঁচা,vakar
1037,lecken::V,চাটা,nyal
1038,beißen::V,দংশন করা,harap
1039,abreißen::V,বিচ্ছিন্ন করা,letép
1040,abschneiden::V,বিচ্ছিন্ন করা,levág
1041,binden::V,বন্ধন করা,köt
1042,binden::V,বন্ধন করা,kötöz
1043,stecken::V,বিদ্ধ করা,dug
1044,brechen::V,ভাঙা,tör
1045,brechen::V,ভাঙা,eltör
1046,klopfen::V,আঘাত করা,kopogtat
1047,hauen::V,আঘাত করা,vág
1048,hauen::V,আঘাত করা,levág
1049,kleben::V,সাঁটা,tapaszt
1050,reiben::V,ঘষা,dörzsöl
1051,reiben::V,ঘষা,súrol
1052,streichen::V,ছড়াইয়া,simít
1053,schleifen::V,ধার দেওয়া,fen
1054,schleifen::V,ধার দেওয়া,csiszol
1055,schleifen::V,ধার দেওয়া,köszörül
1056,schneiden::V,কাটা,vág
1057,schneiden::V,কাটা,szel
1058,schneiden::V,কাটা,metsz
1059,rütteln::V,নাড়ান,ráz
1060,schütteln::V,নড়া,ráz
1061,schütteln::V,নড়া,megráz
1062,schwenken::V,দোলা,lóbál
1063,schwenken::V,দোলা,lobogtat
1064,schütten::V,বর্ষণ করা,önt
1065,füllen::V,পরিপূর্ণ করা,tölt
1066,füllen::V,পরিপূর্ণ করা,megtölt
1067,einwickeln::V,মুড়া,becsavar
1068,tragen::V,বহন করা,hord
1069,schleppen::V,টানা,vonszol
1070,ziehen::V,টানা,húz
1071,aufbewahren::V,রাখা,megőriz
1072,werfen::V,ছুড়া,dob
1073,werfen::V,ছুড়া,hajít
1074,fangen::V,লোফা,fog
1075,packen::V,ধরা,megragad
1076,verstecken::V,গোপন করা,eldug
1077,verstecken::V,গোপন করা,elrejt
1078,teilen::V,বিভক্ত করা,oszt
1079,teilen::V,বিভক্ত করা,megoszt
1080,schicken::V,প্রেরণ করা,küld
1081,bringen::V,আনা,hoz
1082,bringen::V,আনা,visz
1083,hinzufügen::V,একত্র করা,hozzáad
1084,bekommen::V,পাওয়া,kap
1085,bekommen::V,পাওয়া,megkap
1086,erhalten::V,পাওয়া,kap
1087,erhalten::V,পাওয়া,megkap
1088,nehmen::V,নেওয়া,vesz
1089,wählen::V,বাছা,választ
1090,auswählen::V,বাছা,kiválaszt
1091,bewahren::V,বাঁচাইয়া রাখা,megtart
1092,behindern::V,বাধা দেওয়া,akadályoz
1093,behindern::V,বাধা দেওয়া,gátol
1094,verderben::V,নষ্ট করা,elront
1095,beschädigen::V,ক্ষতি করা,rongál
1096,zerbrechen::V,ভাঙ্গিয়া যাওয়া,eltör
1097,zerbrechen::V,ভাঙ্গিয়া যাওয়া,széttör
1098,zerbrechen::V,ভাঙ্গিয়া যাওয়া,kettétör
1099,zerreißen::V,ছিঁড়া,eltép
1100,zerreißen::V,ছিঁড়া,széttép
1101,zerstören::V,বিনাশ করা,elpusztít
1102,verbrennen::V,দহন করা,éget
1103,verbrennen::V,দহন করা,eléget
1104,geben::V,দেওয়া,ad
1105,reichen::V,দেওয়া,nyújt
1106,schenken::V,উপহার দেত্তয়া,ajándékoz
1107,versprechen::V,প্রতিশ্রুতি দেওয়া,ígér
1108,wünschen::V,আকাঙ্ক্ষা করা,kíván
1109,loben::V,প্রশংসা করা,dicsér
1110,küssen::V,চুম্বন করা,csókol
1111,wiegen::V,দুলানো,ringat
1112,zudecken::V,ঢাকা,betakar
1113,wecken::V,জাগানো,kelt
1114,wecken::V,জাগানো,ébreszt
1115,zeigen::V,দেখানো,mutat
1116,führen::V,পথ দেখানো,visz
1117,führen::V,পথ দেখানো,vezet
1118,lehren::V,শেখানো,tanít
1119,unterrichten::V,শিক্ষা দেওয়া,tanít
1120,aufziehen::V,পালন করা,felnevel
1121,leiten::V,পরিচালনা করা,vezet
1122,leiten::V,পরিচালনা করা,vezérel
1123,antreiben::V,চালনা করা,hajt
1124,lassen::V,অনুমতি দেওয়া,-tat
1125,lassen::V,অনুমতি দেওয়া,-at
1126,einladen::V,নিমন্ত্রণ করা,meghív
1127,vereinigen::V,এক করা,egyesít
1128,besuchen::V,দেখিতে যাওয়া,látogat
1129,treffen::V,সন্মুখীন হওয়া,talál
1130,sich versammeln::V,জড়ো হওয়া,gyülekezik
1131,sich versammeln::V,জড়ো হওয়া,összegyűlik
1132,spielen::V,খেলা,játszik
1133,singen::V,গাওয়া,énekel
1134,tanzen::V,নাচা,táncol
1135,sich trennen::V,পৃথক করা,elválik
1136,verlassen::V,পরিত্যাগ করা,elhagy
1137,retten::V,উদ্ধার করা,ment
1138,bewachen::V,পাহারা দেওয়া,őriz
1139,schützen::V,রক্ষা করা,óv
1140,schützen::V,রক্ষা করা,véd
1141,verteidigen::V,রক্ষা করা,véd
1142,sich schlagen::V,লড়াই করা,verekszik
1143,schießen::V,তীরবেগে ছোটা,lő
1144,siegen::V,জেতা,győz
1145,ärgern::V,বিরক্ত করা,bosszant
1146,schlagen::V,আঘাত করা,üt
1147,schlagen::V,আঘাত করা,ver
1148,treten::V,লাথি মারা,rúg
1149,stechen::V,দংশন করা,döf
1150,stechen::V,দংশন করা,szúr
1151,stoßen::V,ঠেলা,lök
1152,stehlen::V,অপহরণ করা,lop
1153,stören::V,ঘাঁটান,zavar
1154,belästigen::V,বিরক্ত করা,zaklat
1155,verbergen::V,গোপন করা,rejt
1156,verbergen::V,গোপন করা,elrejt
1157,täuschen::V,প্রবঞ্চনা করা,megtéveszt
1158,betrügen::V,প্রতারণা করা,csal
1159,töten::V,হত্যা করা,öl
1160,wohnen::V,বাস করা,lakik
1161,arbeiten::V,কাজ করা,dolgozik
1162,sammeln::V,সংগ্রহ করা,szed
1163,sammeln::V,সংগ্রহ করা,gyűjt
1164,pflücken::V,চয়ন করা,szed
1165,jagen::V,শিকার করা,vadászik
1166,fischen::V,মাছ ধরা,halászik
1167,fassen::V,ধরা,fog
1168,hüten::V,যুথভুক্ত করা,őriz
1169,hüten::V,যুথভুক্ত করা,legeltet
1170,treiben::V,চালনা করা,hajt
1171,anbinden::V,বন্ধন করা,köt
1172,füttern::V,ভোজন করানো,etet
1173,melken::V,দুগ্ধ দোহন করা,fej
1174,hacken::V,কাটা,vág
1175,gießen::V,বর্ষণ করা,öntöz
1176,reifen::V,পাকা,érik
1177,zubereiten::V,রন্ধন করা,elkészít
1178,kochen::V,রন্ধন করা,főz
1179,backen::V,সেকা,süt
1180,braten::V,ভাজা,süt
1181,umrühren::V,নড়ানো,megkever
1182,stricken::V,বোনা,köt
1183,nähen::V,সেলাই করা,varr
1184,färben::V,রঞ্জিত করা,fest
1185,reinigen::V,পরিষ্কার করা,tisztít
1186,waschen::V,পরিষ্কার করা,mos
1187,abwischen::V,মুছা,letöröl
1188,spülen::V,পরিষ্কার করা,mosogat
1189,fegen::V,ঝাঁট দেওয়া,söpör
1190,kehren::V,ঝাঁট দেওয়া,söpör
1191,baden::V,অবগাহন করা,fürdik
1192,sich waschen::V,ধোয়া,mosdik
1193,sich waschen::V,ধোয়া,mosakszik
1194,ausziehen::V,খুলা,levesz
1195,anziehen::V,গায়ে দেত্তয়া,felölt
1196,anziehen::V,গায়ে দেত্তয়া,felvesz
1197,sich anziehen::V,পোশাক পরা,öltözik
1198,sich anziehen::V,পোশাক পরা,felöltözik
1199,kämmen::V,আঁচড়ানো,fésül
1200,schmücken::V,সাজান করা,díszít
1201,sagen::V,উচ্চারণ করা,mond
1202,sprechen::V,বলা,beszél
1203,reden::V,আলাপ করা,beszél
1204,sich unterhalten::V,আড্ডা দেওয়া,beszélget
1205,fragen::V,জিজ্ঞাসা করা,kérdez
1206,bitten::V,প্রার্থনা করা,kér
1207,erzählen::V,বর্ণনা করা,mesél
1208,erzählen::V,বর্ণনা করা,elbeszél
1209,mitteilen::V,বলা,közöl
1210,nennen::V,নাম দেওয়া,hív
1211,nennen::V,নাম দেওয়া,nevez
1212,rufen::V,আমন্ত্রণ করা,hív
1213,prahlen::V,বড়াই করা,dicsekszik
1214,übersetzen::V,ভাষাস্তরিত করা,fordít
1215,denken::V,ভাবা,gondol
1216,glauben::V,বিশ্বাস করা,hisz
1217,bemerken::V,লক্ষ্য করা,észrevesz
1218,erkennen::V,চিনিতে পারা,ráismer
1219,erkennen::V,চিনিতে পারা,felismer
1220,begreifen::V,উপলব্ধি করা,felfog
1221,verstehen::V,উপলব্ধি করা,ért
1222,verstehen::V,উপলব্ধি করা,megért
1223,lernen::V,শেখা,tanul
1224,lernen::V,শেখা,megtanul
1225,wissen::V,জানা,tud
1226,sich erinnern an::V,মনে করা,emlékszik
1227,vergessen::V,বিস্মৃত হওয়া,felejt
1228,vergessen::V,বিস্মৃত হওয়া,elfelejt
1229,messen::V,মাপা,mér
1230,messen::V,মাপা,megmér
1231,zählen::V,গণনা করা,számol
1232,zählen::V,গণনা করা,megszámol
1233,rechnen::V,হিসাব করা,számít
1234,lesen::V,পাঠ করা,olvas
1235,malen::V,আঁকা,fest
1236,zeichnen::V,ছকা,rajzol
1237,schreiben::V,লেখা,ír
1238,besitzen::V,অধিকার করা,birtokol
1239,kaufen::V,ক্রয় করা,vesz
1240,kaufen::V,ক্রয় করা,megvesz
1241,verkaufen::V,বেচা,elad
1242,bezahlen::V,প্রদান করা,fizet
1243,bezahlen::V,প্রদান করা,kifizet
1244,zahlen::V,প্রদান করা,fizet
1245,zahlen::V,প্রদান করা,megfizet
1246,beherrschen::V,শাসন করা,ural
1247,ertragen::V,বহন করা,elbír
1248,ertragen::V,বহন করা,elvisel
1249,lärmen::V,,lármázik
