,Concept_ID,ta,hy
647,verschieden::A,வித்தியாசமான,տարբեր
648,nah::A,பக்கத்தில் உள்ள,մոտ
649,nah::A,பக்கத்தில் உள்ள,մերձ
650,fern::A,தொலை தூரத்தில்,հեռավոր
651,linker::A,மீந்திருக்கும்,ձախ
652,rechter::A,வலதுபக்கம்,աջ
653,anderer::A,மற்ற,այլ
654,anderer::A,மற்ற,ուրիշ
655,erster::A,முதனமையான,առաջին
656,zweiter::A,இரண்டாவது,երկրորդ
657,dritter::A,மூன்றாவது,երրորդ
658,letzter::A,கடைசி,վերջին
659,allein::ADV,தனியாக,միայնակ
660,auf einmal::ADV,தடீரென்று,միասնաբար
661,zusammen::ADV,சேர்ந்து,միասին
662,zusammen::ADV,சேர்ந்து,իրար հետ
663,lange::ADV,அதிக நோம்,երկար ժամանակ
664,plötzlich::ADV,தடீரென்று,հանկարծ
665,sofort::ADV,உடனடியாக,իսկույն
666,später::ADV,பிறகு,ավելի ուշ
667,später::ADV,பிறகு,հետո
668,jetzt::ADV,இப்பொழது,այժմ
669,heute::ADV,இன்று,այսօր
670,morgen::ADV,நாளைக்கு,վաղը
671,bald::ADV,சீக்கிரம்,շուտով
672,dann::ADV,அப்பொழுது,ապա
673,dann::ADV,அப்பொழுது,հետո
674,gestern::ADV,நேற்று,երեկ
675,einst::ADV,ஒரே முறை,հին ատեն
676,damals::ADV,அப்பொழுது,ատէնին
677,danach::ADV,பிற்பாடு,ապա
678,danach::ADV,பிற்பாடு,այն ժամանակ
679,vorher::ADV,முன்பாக,առաջ
680,zuerst::ADV,முதலில்,նախ
681,einmal::ADV,ஒரே முறை,մի անգամ
682,manchmal::ADV,சில நேரங்களில்,երբեմն
683,oft::ADV,அடிக்கடி,հաճախ
684,immer::ADV,எப்பொழுதும்,միշտ
685,niemals::ADV,ஒருபோதும் இல்லை,երբեք
686,hier::ADV,இங்கே,այստեղ
687,hierhin::ADV,இவ்விடத்திற்கு,այստեղ
688,von hier::ADV,இனி,այդտեղից
689,dort::ADV,அங்கே,այնտեղ
690,dorthin::ADV,அவ்விடத்திற்கு,այնտեղ
691,geradeaus::ADV,முன்னாலிருக்கும்,ուղիղ
692,vorwärts::ADV,முன்புறமாக,առաջ
693,rückwärts::ADV,பின்னோக்கி,դեպի ետ
694,zurück::ADV,பின்பக்கம்,ետ
695,unten::ADV,கீழாக,ներքեւում
696,hinab::ADV,கீழ் நோக்கி,ներքեւ
697,oben::ADV,மேலே,վերեւում
698,hinauf::ADV,மேலே,վերեւ
699,überall::ADV,எல்லா இடத்திலும்,ամենուր
700,nicht::ADV,இல்லை,չէ
701,ein wenig::ADV,கொஞ்சம்,մի քիչ
702,kaum::ADV,அரிதாக,հազիվ
703,sehr::ADV,மிக்க,շատ
704,so::ADV,மிகவும்,այդպես
705,noch::ADV,இப்பொழுதும்,դեռ
706,nur::ADV,மட்டும்,միայն
707,schon::ADV,ஏற்கனவே,արդեն
708,wieder::ADV,மறுபடியும்,նորից
709,wieder::ADV,மறுபடியும்,դարձյալ
710,vergebens::ADV,வீண்,իզուր
711,vor::PRP,முன்,դիմացը
712,hinter::PRP,பின்பக்கம்,ետեւը
713,unter::PRP,கீழே,տակ
714,durch::PRP,ஊடே,միջով
715,neben::PRP,அடுத்து,քովը
716,zwischen::PRP,இடையில்,միջեւ
717,wegen::PRP,ஏனெனில்,պատճառով
718,wegen::PRP,ஏனெனில்,շնորհից
719,dies::PRN,இது,սա
720,dies::PRN,இது,այս
721,das::PRN,அது,դա
722,das::PRN,அது,այդ
723,alles::PRN,ஒவ்வொன்றும்,ամեն ինչ
724,ich::PRN,நான்,ես
725,du::PRN,நீ,դու
726,er::PRN,அவன்,նա
727,wir::PRN,நாம்,մենք
728,wir::PRN,நாங்கள்,մենք
729,ihr::PRN,நீங்கள்,դուք
730,sie::PRN,அவர்கள்,նրանք
731,was::FPRN,என்ன,ինչ
732,wer::FPRN,யார்,ով
733,wo::FADV,எங்கே,ուր
734,wo::FADV,எங்கே,որտեղ
735,wohin::FADV,எதற்கு,դեպի ուր
736,wie::FADV,எப்படி,ինչպես
737,warum::FADV,ஏன்,ինչու
738,wieviel::FNUM,எவ்வளவு,որչափ
739,eins::NUM,ஒன்று,մեկ
740,zwei::NUM,இரண்டு,երկու
741,drei::NUM,மூன்று,երեք
742,vier::NUM,நான்கு,չորս
743,fünf::NUM,ஐந்து,հինգ
744,sechs::NUM,ஆறு,վեց
745,sieben::NUM,ஏழு,յոթ
746,acht::NUM,எட்டு,ութ
747,neun::NUM,ஒன்பது,ինը
748,zehn::NUM,பத்து,տասը
749,elf::NUM,பதினொன்று,տասնմեկ
750,zwölf::NUM,பன்னிரண்டு,տասներկու
751,zwanzig::NUM,இருபது,քսան
752,dreißig::NUM,முப்பது,երեսուն
753,vierzig::NUM,நாற்பது,քառասուն
754,fünfzig::NUM,ஐமபது,հիսուն
755,sechzig::NUM,அறுபது,վաթսուն
756,siebzig::NUM,எழுபது,յոթանասուն
757,achtzig::NUM,எண்பது,ութսուն
758,neunzig::NUM,தொன்னூறு,իննսուն
759,hundert::NUM,நூறு,հարյուր
760,tausend::NUM,ஆயிரம்,հազար
761,und::CNJ,மற்றும்,ու
762,oder::CNJ,அல்லது,կամ
763,stehen::V,நில்,կանգնել
764,sitzen::V,உட்கார்,նստել
765,liegen::V,படு,ստել
766,hängen::V,தொங்கச் செய்,կախվել
767,werden::V,ஆகு,դառնալ
768,passieren::V,நிகழ்,պատահել
769,beginnen::V,ஆரம்பி,սկսվել
770,enden::V,முடி,վերջանալ
771,wechseln::V,மாற்று,փոխվել
772,aufgehen[Sonne]::V,உயர எழு,բարձրանալ
773,aufgehen[Sonne]::V,உயர எழு,ելնել 
774,untergehen[Sonne]::V,பொறுத்து,մտնել
775,scheinen[Sonne]::V,பிரகாசி,շողալ
776,scheinen[Sonne]::V,பிரகாசி,փայլել
777,donnern::V,இடி,որոտալ
778,wehen::V,வீசு,փչել
779,strömen::V,பாயதல்,հոսել
780,fließen::V,நீரோட்டம் போக்கில் போ,հոսել
781,sich drehen::V,சுழல்,պտտվել
782,schwanken::V,தள்ளாடு,տատանվել
783,schwingen::V,ஆடு,ճոճվել
784,fallen::V,விழு,ընկնել
785,brennen::V,எரி,այրվել
786,rauchen::V,பகை பிடி,ծխել
787,regnen::V,மழை பெய்,անձրեւ գալ
788,gefrieren::V,உறைந்துவிடு,սառչել
789,tauen::V,உருகு,լկիլ
790,schmelzen::V,உருகு,հալիլ
791,trocknen::V,உலர்த்து,չորանալ
792,sieden::V,கொதிக்க வை,եռալ
793,faulen::V,அழுகச் செய்,փտել
794,verfaulen::V,அழுகச் செய்,նեխել
795,reißen::V,திடீரென அறு,պատռվել
796,reißen::V,திடீரென அறு,ճղվել
797,versinken::V,மூழ்கு,սուզվել
798,vergehen::V,கடந்துசெல்,անցնել 
799,erscheinen::V,தோன்றச்,հայտնվել
800,erscheinen::V,தோன்றச்,երեւալ
801,verschwinden::V,மறைந்து போ,անհետանալ
802,sinken::V,பதைவுறு,ընկնել
803,abnehmen::V,குறை,փոքրանալ
804,zunehmen::V,உயர்த்து,մեծանալ
805,steigen::V,உயர எழு,բարձրանալ
806,wachsen::V,வளர்,աճել
807,glänzen::V,மிளிர்,նշուլել
808,glänzen::V,மிளிர்,փայլիլ
809,funkeln::V,பிரகாசி,փայլատակել
810,lärmen::V,கொம்பு,աղմուկ հանել
811,läuten::V,மணியொலியிசை,զնգալ
812,klingeln::V,மணி அடி,զնգալ
813,klirren::V,கிலுங்கு,զնգզնգալ
814,brausen::V,இரைதல்,մոլեգնել
815,rauschen::V,சலசலப்பு,սոսափել
816,klingen::V,சிலம்புதல்,հնչել
817,bellen::V,குரை,հաչել
818,heulen::V,ஊளையிடு,ոռնալ 
819,blasen::V,ஊது,փչել 
820,pfeifen::V,சீழ்க்கை எழப்பு,սուլել
821,schreien::V,கூச்சலிடு,գոռալ 
822,stöhnen::V,வேதனை,տնքալ
823,zittern::V,நடுங்கு,դողալ
824,leben::V,உயிருடனிரு,ապրել
825,geboren werden::V,பிற,ծնվել
826,atmen::V,சுவாசி,շնչել
827,trinken::V,குடி,խմել
828,essen::V,சாப்பிடு,ուտել
829,schlucken::V,முழுங்கு,կլանել
830,schlucken::V,முழுங்கு,կուլ տալ
831,müde werden::V,கையயர்தல்,հոգնել
832,einschlafen::V,தூங்க,քուն մտնել
833,schlafen::V,தூங்கு,քնել
834,aufwachen::V,எழுப்பு,արթննալ
835,aufstehen::V,எழுந்திரு,ելլել
836,sich erholen::V,இளைப்பாறு,հանգստանալ
837,krank werden::V,விழுதல்,հիւանդանալ
838,krank sein::V,நருக்கலாயிருக்க,հիվանդ լինել
839,schmerzen::V,நோவுறு,ցավել
840,husten::V,இருமு,հազալ
841,genesen::V,குணம் அடை,ապաքինվել
842,sterben::V,மரணமடை,մեռնել
843,sterben::V,மரணமடை,վախճանվել
844,umkommen::V,நசி,կործանվել
845,sich bewegen::V,நகர்த்து,ընթանալ
846,sich rühren::V,அசை,շարժվել
847,sich erheben::V,எழுந்து நில்,կանգնել
848,sich erheben::V,எழுந்து நில்,վեր կենալ
849,sich setzen::V,உட்கார்,նստել
850,hinfallen::V,விழு,ընկնել
851,laufen::V,நட,քայլել
852,schreiten::V,கவடுவைத்தல்,ճեմել
853,spazierengehen::V,உலவு,շրջագայել
854,eilen::V,விரைந்து,շտապել
855,sich beeilen::V,அவசரப்படுத்து,շտապել 
856,sausen::V,விரைந்து செல்,սլանալ
857,rennen::V,ஓடு,վազել
858,springen::V,குதி,ցատկել
859,klettern::V,ஏறு,մագլցել
860,schaukeln::V,தள்ளாடு,ճոճվել
861,schaukeln::V,தள்ளாடு,օրորվել
862,kriechen::V,மெதுவாக நடந்து செல்,սողալ
863,schwimmen::V,நீந்து,լողալ
864,tauchen::V,மூழ்கி நீச்சலடி,սուզվել
865,rudern::V,துடுப்புப் போடு,թիավարել
866,fahren::V,ஓட்டு,ընթանալ
867,fliegen::V,பற,թռչել
868,gehen::V,போ,գնալ
869,weggehen::V,விலகிச் செல்,հեռանալ
870,abfahren::V,புறப்பட்டுச் செல்,ճանապարհվել
871,anhalten::V,நின்றுவிடு,կանգնել
872,hineingehen::V,மறையச் செய்,մտնել
873,eintreten::V,நுழை,մտնել
874,kommen::V,வா,գալ
875,ankommen::V,வநது சேர்,ժամանել
876,zurückkommen::V,திரும்பி வா,վերադառնալ
877,bleiben::V,இரு,մնալ
878,warten::V,தாமதி,սպասել
879,erwarten::V,எதிர்நோக்கு,սպասել
880,suchen::V,தேடு,որոնել
881,finden::V,கண்டுபிடி,գտնել
882,versuchen::V,முயற்சி செய்,փորձել
883,vorbereiten::V,ஆயத்தம் செய்,պատրաստել
884,lieben::V,அன்பு செலுத்து,սիրել
885,mögen::V,விரும்பு,հավանել
886,mögen::V,விரும்பு,սիրել
887,lachen::V,சிரி,ծիծաղել
888,rühren::V,இதயத்தைத் தொடு,հուզել
889,weinen::V,அழு,լալ
890,schimpfen::V,சாபமிடு,տրտնջալ
891,schimpfen::V,சாபமிடு,քրթմնջել
892,sich ärgern::V,கோப்பபடு,զայրանալ
893,sich fürchten::V,பயப்படு,վախնալ
894,fürchten::V,பயப்படுத்து,վախենալ
895,fliehen::V,ஓடு,փախչել
896,flüchten::V,தப்பிவிடு,փախչել
897,sehen::V,பார்,տեսնել
898,anschauen::V,கூர்ந்து கவனி,դիտել
899,ansehen::V,கவனி,նայել
900,hören::V,கேள்,լսել
901,zuhören::V,சுவைத்துப் பார்,ունկնդրել
902,probieren::V,ருசி,համը տեսել
903,riechen::V,முகர்ந்து பார்,հոտ առնել
904,fühlen::V,தொட்டுணர்,զգալ
905,scheinen::V,காணப்படு,երեւալ
906,zu sehen sein::V,தோன்றுதல்,երեւալ
907,vernehmen::V,கேள்,իմանալ 
908,frieren::V,குதுகுதுகு,մրսել
909,tun::V,செய்,անել
910,können::V,இயல்வது,կարողանալ
911,wollen::V,விரும்பு,ուզել
912,wollen::V,விரும்பு,ցանկանալ
913,anfangen::V,தொடங்கு,սկսել
914,beenden::V,முடி,վերջացնել
915,aufhören::V,நிறுத்து,դադարել
916,gelingen::V,வெற்றி,հաջողվել
917,gelingen::V,வெற்றி,գլուխ գալ
918,geraten::V,ஏற்படுத்து,ստացվել
919,öffnen::V,திற,բաց անել
920,schließen::V,மூடு,փակել 
921,stellen::V,வை,դնել
922,setzen::V,வை,նստեցնել
923,legen::V,பரப்பி வை,դնել
924,berühren::V,பதி,դիպչել
925,berühren::V,பதி,շոշափել
926,verbinden::V,சேர்,շաղկապել
927,bedecken::V,உறைபோடு,ծածկել
928,aufhängen::V,தொங்கவிடு,կախել
929,anzünden::V,எரியூட்டு,վառել
930,aufheben::V,பொறுக்கி எடு,վերցնել
931,zurücklassen::V,விட்டுச் செல்,թողնել
932,verlieren::V,இழ,կորցնել
933,fallen lassen::V,அளவில் குறைவு,գցել
934,machen::V,தயார்செய்,անել
935,herstellen::V,உற்பத்தி செய்,արտադրել
936,bauen::V,கட்டு,կառուցել
937,reparieren::V,பழுது பார்,նորոգել
938,verbessern::V,மேம்படுத்து,բարելավել
939,ändern::V,மாற்றி அமை,փոխել
940,graben::V,குழி வெட்டு,փորել
941,beugen::V,வனை,ծռել
942,biegen::V,வனை,թեքել
943,drehen::V,சுழல்,ոլորել
944,wenden::V,குடைகவிழு,պտտել
945,umdrehen::V,சுற்றும் முற்றும் பார்,շրջել
946,heben::V,தூக்கு,բարձրացնել
947,hochheben::V,தூக்கு,բարձրացնել
948,ergreifen::V,பறி,վարակվել
949,halten::V,பிடித்துக் கொள்,բռնել
950,drücken::V,அழுத்து,ճնշել
951,schieben::V,தள்ளு,հրել
952,kratzen::V,கீறு,քերել
953,lecken::V,நக்கு,լիզել
954,beißen::V,கடி,կծել
955,abreißen::V,கிழி,պոկել
956,abschneiden::V,வெட்டி எடு,կտրել 
957,binden::V,கட்டு,կապել
958,stecken::V,பதிய வை,խրել
959,brechen::V,உடை,կոտրել 
960,klopfen::V,தட்டு,թակել
961,hauen::V,அடி,ծեծել
962,kleben::V,ஒட்டு,կպցնել
963,reiben::V,தேய்,շփել
964,streichen::V,பரவச்செய்,վրան քսել
965,schleifen::V,அரை,սրել 
966,schneiden::V,துண்டாக்கு,կտրել
967,rütteln::V,மெல்ல தள்ளு,ցնցել
968,schütteln::V,குலுக்கு,թափահարել
969,schwenken::V,ஊஞ்சலாடு,ճոճել
970,schütten::V,ஊற்று,լցնել
971,füllen::V,நிரப்பு,լիքը լցնել
972,einwickeln::V,சுற்று,փաթաթել
973,tragen::V,எடுத்துச் செல்,կրել
974,tragen::V,எடுத்துச் செல்,տանել
975,schleppen::V,இழுத்துச் செல்,քաշել
976,ziehen::V,இழு,ձգել
977,ziehen::V,இழு,քաշել
978,aufbewahren::V,வைத்துக் கொள்,պահել 
979,werfen::V,வீசி எறி,նետել
980,fangen::V,பிடி,
981,packen::V,பிடித்துக்கொள்,հափշտակել
982,verstecken::V,மறை,ծածկել
983,teilen::V,பாகங்களாகப் பிரி,բաժանել
984,schicken::V,அனுப்பு,ուղարկել
985,bringen::V,கொண்டு வா,բերել
986,hinzufügen::V,சேர்,ավելացնել
987,bekommen::V,பெறு,հայթայթել
988,erhalten::V,பெறு,ստանալ
989,nehmen::V,எடு,վերցնել
990,wählen::V,தேர்ந்தெடு,ընտրել
991,auswählen::V,தேர்ல்தெடு,գերադասել
992,bewahren::V,கெடாது பேணு,պահպանել
993,behindern::V,தடங்கல் செய்,խոչընդոտել
994,verderben::V,நாசமாக்கு,փչացնել
995,beschädigen::V,சேதப்படுத்து,վնասել
996,zerbrechen::V,உடை,ջարդել
997,zerbrechen::V,உடை,կոտրել
998,zerreißen::V,கிழி,պատռել
999,zerstören::V,அழி,քանդել
1000,verbrennen::V,எரியூட்டு,այրել
1001,geben::V,கொடு,տալ
1002,reichen::V,வழங்கு,հանձնել
1003,schenken::V,மொயத்தல்,նվիրել
1004,versprechen::V,உறுதியளி,խոստանալ
1005,wünschen::V,ஆசைப்படு,մաղթել
1006,loben::V,புகழ்ச்சி கூறு,գովել
1007,küssen::V,முத்தமிடு,համբուրել
1008,wiegen::V,ஆட்டுத்தல்,օրորել
1009,zudecken::V,உறைபோடு,վրան գցել
1010,wecken::V,எழுப்பு,զարթնեցնել
1011,zeigen::V,காட்டு,ցույց տալ
1012,führen::V,வழிகாட்டி,ուղեկցել
1013,lehren::V,சொல்லிக் கொடு,սովորեցնել
1014,unterrichten::V,அறிவுரை கூறு,ավանդել
1015,aufziehen::V,வளர்,դաստիարակել
1016,leiten::V,அழைத்துச் செல்,ղեկավարել
1017,leiten::V,அழைத்துச் செல்,կառավարել
1018,antreiben::V,தூண்டு,շտապեցնել
1019,lassen::V,விடு,ստիպել
1020,einladen::V,அழை,հրավիրել
1021,vereinigen::V,ஒன்றாகச் சேர்,միացնել
1022,besuchen::V,வருகை புரி,այցելել
1023,treffen::V,சந்தி,հանդիպել
1024,sich versammeln::V,தொகுப்பு,հավաքվել
1025,spielen::V,விளையாடு,խաղալ
1026,singen::V,பாடு,երգել
1027,tanzen::V,நடனமாடு,պարել
1028,sich trennen::V,தனிப்படடுத்து,ցրվել
1029,verlassen::V,கைவிடு,լքել
1030,retten::V,காப்பாற்று,փրկել
1031,bewachen::V,காவல் செய்,պահել
1032,schützen::V,பாதுகாப்பு செய்,պաշտպանել
1033,verteidigen::V,எதிர்த்து நில்,պաշտպանել
1034,sich schlagen::V,பூசலிடு,կռվել
1035,schießen::V,சுட்டுக் கொல்,կրակել
1036,siegen::V,வெற்றி பெறு,հաղթել
1037,ärgern::V,எரிச்சலூட்டு,ձանձրացնել
1038,schlagen::V,அடி,խփել
1039,treten::V,உதை,քացի տալ
1040,stechen::V,கொட்டு,խայթել
1041,stoßen::V,நெருக்கு,մղել
1042,stehlen::V,திருடு,գողանալ
1043,stören::V,தொல்லைகொடு,խանգարել
1044,belästigen::V,தொல்லை கொடு,անհանգստացնել
1045,verbergen::V,மறை,թաքցնել
1046,täuschen::V,ஏமாற்று,խաբել
1047,betrügen::V,ஏமாற்று,խաբել
1048,töten::V,கொல்,սպանել 
1049,wohnen::V,தங்கியிரு,բնակվել
1050,arbeiten::V,வேலை செய்,աշխատել
1051,sammeln::V,ஒன்றுசேர்,հավաքել
1052,pflücken::V,கொய்து எடு,քաղել
1053,jagen::V,வேட்டையாடு,որս անել
1054,fischen::V,மீன் பிடி,ձուկ բռնել
1055,fassen::V,பிடி,բռնել
1056,hüten::V,காவல் செய்,արածեցնել
1057,treiben::V,ஓட்டு,հովուել
1058,anbinden::V,கட்டு,չուանել
1059,füttern::V,உணவளி,կերակրել
1060,melken::V,பால் கற,կթել
1061,hacken::V,வெட்டி எடு,կոտորել
1062,gießen::V,நீர்ப் பாய்ச்சு,ջրել
1063,reifen::V,பழு,հասունանալ 
1064,zubereiten::V,சமையல் செய்,պատրաստել
1065,kochen::V,வேகவை,եփել
1066,backen::V,வெப்பத்தில் வாட்டு,թխել
1067,braten::V,பொரியச் செய்,տապակել
1068,umrühren::V,கலக்கு,խառնել
1069,stricken::V,பின்னியிழை,գործել
1070,nähen::V,தையல் வேலை செய்,կարել
1071,färben::V,வண்ணம் பெறச் செய்,ներկել
1072,reinigen::V,சுத்தம் செய்,մաքրել
1073,waschen::V,கழுவு,լվանալ
1074,abwischen::V,துடை,սրբել
1075,spülen::V,அலசு,ողողել
1076,spülen::V,அலசு,պարզաջրել
1077,fegen::V,பெறுக்கு,ավլել
1078,kehren::V,பெறுக்கு,ավլել
1079,baden::V,குளி,լողանալ
1080,sich waschen::V,கழுவு,լվացվել
1081,ausziehen::V,கழற்று,հանել
1082,anziehen::V,புனைதல்,հագնել
1083,sich anziehen::V,உடுத்துதல்,հագնվել
1084,kämmen::V,தலை வாரிக் கொள்,սանրել
1085,schmücken::V,அழகுபடுத்து,զարդարել
1086,sagen::V,சொல்,ասել
1087,sprechen::V,பேசு,խոսել
1088,reden::V,பெசு,զրուցել
1089,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,խոսակցել
1090,fragen::V,கேள்,հարցնել
1091,bitten::V,வேண்டு,խնդրել
1092,erzählen::V,சொல்,պատմել
1093,mitteilen::V,சொல்,հաղորդել
1094,nennen::V,பெயரிடுதல்,անվանել
1095,rufen::V,கூச்சலிடு,կանչել
1096,prahlen::V,தற்பெருமை பேசு,պարծենալ
1097,übersetzen::V,மொழிபெயர்ப்பு செய்,թարգմանել
1098,denken::V,யோசி,մտածել
1099,glauben::V,நம்பு,հավատալ
1100,bemerken::V,கவனி,նկատել
1101,erkennen::V,அடையாளம் கண்டுகொள்,ճանաչել
1102,begreifen::V,பற்றிக்கொள்,հասկանալ
1103,verstehen::V,புரிந்து கொள்,ըմբռնել
1104,lernen::V,கற்றுக்கொள்,սովորել
1105,wissen::V,தெரிந்திரு,իմանալ
1106,sich erinnern an::V,நினைவு கூர்,հիշել
1107,sich erinnern an::V,நினைவு கூர்,մտաբերել
1108,vergessen::V,மற,մոռանալ
1109,messen::V,அளவிடு,չափել
1110,zählen::V,எண்ணு,թվել
1111,zählen::V,எண்ணு,հաշվել
1112,rechnen::V,கணக்கிடு,հաշվել
1113,rechnen::V,கணக்கிடு,հաշվարկել
1114,lesen::V,படி,կարդալ
1115,malen::V,வண்ணச்சித்திரம்,նկարել
1116,zeichnen::V,வரை,գծել
1117,schreiben::V,எழுது,գրել
1118,besitzen::V,உடைமையாகக் கொண்டிரு,ունենալ
1119,besitzen::V,உடைமையாகக் கொண்டிரு,տեր լինել
1120,kaufen::V,வாங்கு,գնել
1121,verkaufen::V,விற்பனை செய்,վաճառել
1122,bezahlen::V,இறுத்தல்,վճարել
1123,zahlen::V,பணம் செலுத்து,վճարել
1124,beherrschen::V,ஆட்சிசெய்,ղեկավարել
1125,ertragen::V,தாங்கு,դիմանալ
