,Concept_ID,mhr,ku
740,rückwärts::ADV,шеҥге́к,paşpê
741,zurück::ADV,мӧҥге́ш,paşdo
742,zurück::ADV,мӧҥге́ш,paşvê
743,unten::ADV,ӱ́лнӧ,jêrî
744,unten::ADV,йыма́лне,jêrî
745,hinab::ADV,йыма́к,berjêr
746,oben::ADV,кӱ́шнӧ,banî
747,oben::ADV,ӱмба́лне,banî
748,hinauf::ADV,кӱ́ш,banî
749,hinauf::ADV,кӱ́шкӧ,banî
750,überall::ADV,чыла́ вере́,li her derê
751,nicht::ADV,ок,ne
752,nicht::ADV,ок,nîn
753,nicht::ADV,ок,tine
754,nicht::ADV,о́геш,ne
755,nicht::ADV,о́геш,nîn
756,nicht::ADV,о́геш,tine
757,ein wenig::ADV,изи́ш,hebkî
758,kaum::ADV,пыкше́,tema
759,kaum::ADV,пыкше́,himangi
760,sehr::ADV,чот,gelek
761,so::ADV,тыге́,weha
762,noch::ADV,а́ле,hêj
763,noch::ADV,а́ле,dîsa
764,nur::ADV,гына́,tenê
765,nur::ADV,гына́,bes
766,schon::ADV,ы́нде,hew
767,wieder::ADV,ада́к,jar din
768,wieder::ADV,ада́к,dîsa
769,vergebens::ADV,ара́м,deya çun
770,vergebens::ADV,ара́м,îfleh bûn
771,vor::PRP,о́нчыч,li ber
772,hinter::PRP,шеҥге́лне,li pişt
773,unter::PRP,йыма́лне,li bin
774,durch::PRP,вошт,kura
775,neben::PRP,вокте́н,li ba
776,zwischen::PRP,кокла́ште,nabeyne
777,zwischen::PRP,кокла́ште,di nav...da
778,wegen::PRP,верч,ji bo
779,wegen::PRP,верч,ji ber
780,dies::PRN,ти́де,ev
781,das::PRN,са́де,ev
782,alles::PRN,чыла́,hemû
783,ich::PRN,мый,ez
784,du::PRN,тый,tu
785,er::PRN,ту́до,wî
786,wir::PRN,ме,êm
787,ihr::PRN,те,hûn
788,sie::PRN,ну́но,we
789,was::FPRN,мо,çi
790,wer::FPRN,кӧ,ki
791,wo::FADV,куша́н,li ku dere
792,wohin::FADV,куш,li ku dere
793,wohin::FADV,ку́шко,li ku dere
794,wie::FADV,кузе́,çawa
795,warum::FADV,мо,çima
796,warum::FADV,мола́н,çima
797,wieviel::FNUM,куна́р,çend
798,eins::NUM,ик,yek
799,zwei::NUM,ко́кыт,didu
800,drei::NUM,кум,sisê
801,vier::NUM,ныл,çar
802,fünf::NUM,вич,penç
803,sechs::NUM,куд,şeş
804,sieben::NUM,шым,heft
805,acht::NUM,канда́ш,heşt
806,neun::NUM,инде́ш,neh
807,zehn::NUM,лу,deh
808,elf::NUM,лати́к,yazdeh
809,zwölf::NUM,латко́к,diwazdeh
810,zwanzig::NUM,ко́ло,bîst
811,dreißig::NUM,ку́мло,sih
812,vierzig::NUM,ны́лле,çil
813,fünfzig::NUM,ви́тле,pençi
814,sechzig::NUM,ку́дло,şêst
815,siebzig::NUM,шы́мле,heftê
816,achtzig::NUM,канда́шле,heştê
817,neunzig::NUM,инде́шле,nod
818,hundert::NUM,шӱ́дӧ,sêd
819,tausend::NUM,тӱже́м,hezar
820,und::CNJ,да,û
821,und::CNJ,ден,û
822,oder::CNJ,я,an
823,oder::CNJ,я,yan
824,oder::CNJ,а́ле,an
825,oder::CNJ,а́ле,yan
826,stehen::V,шога́ш,sekinîn
827,sitzen::V,шинча́ш,rûniştin
828,liegen::V,кия́ш,paldan
829,hängen::V,кеча́ш,darve kirin
830,werden::V,лия́ш,bûn
831,passieren::V,лия́ш,hatin holê
832,passieren::V,лия́ш,hatin serê kesî
833,beginnen::V,тӱҥгала́ш,li dest pêkirin
834,enden::V,пыта́ш,xalas bû
835,wechseln::V,вашталта́ш,guherandin
836,wechseln::V,вашталта́ш,dêgiş kirin
837,aufgehen[Sonne]::V,лекта́ш,hilatin
838,untergehen[Sonne]::V,шинча́ш,çun ava
839,scheinen[Sonne]::V,волгалта́ш,şewk de
840,donnern::V,кӱдырта́ш,gire-gir
841,donnern::V,сургалта́ш,gire-gir
842,wehen::V,пуа́ш,ba le de
843,strömen::V,шийалтара́ш,xwe girtin
844,fließen::V,йога́ш,herikîn
845,sich drehen::V,пӧрда́ш,xwe zivirandin
846,schwanken::V,лӱҥга́ш,hejandin
847,schwanken::V,тайныла́ш,hejandin
848,schwingen::V,рӱпшалта́ш,libakirin
849,fallen::V,воза́ш,ketin
850,fallen::V,йӧрла́ш,ketin
851,brennen::V,йӱла́ш,şewitîn
852,rauchen::V,шикша́ш,kişandin
853,regnen::V,йӱра́ш,bahran tê
854,gefrieren::V,кылма́ш,qefilandin
855,gefrieren::V,ияҥа́ш,qefilandin
856,tauen::V,шула́ш,helandin
857,schmelzen::V,лева́ш,helandin
858,trocknen::V,кошка́ш,zuwabûn
859,sieden::V,шола́ш,kelîn
860,faulen::V,шӱя́ш,xerabûn
861,verfaulen::V,шӱйы́н шуа́ш,xerabûn
862,reißen::V,кӱрла́ш,jêkirin
863,versinken::V,пуре́н кая́ш,xerq bûn
864,vergehen::V,эрте́н кая́ш,derbas bûn
865,erscheinen::V,толы́н лекта́ш,peyda bûn
866,verschwinden::V,йома́ш,wendabûn
867,sinken::V,пуча́ш,noq bûn
868,abnehmen::V,пуча́ш,kêm bûn
869,zunehmen::V,шукема́ш,qelew bûn
870,steigen::V,нӧлталта́ш,hildan
871,wachsen::V,кушка́ш,mezin bûn
872,glänzen::V,йылгыжа́ш,biriqîn
873,funkeln::V,чолга́ш,çikisîn
874,lärmen::V,рӱшка́ш,guşîn
875,läuten::V,мура́ш,lê de
876,klingeln::V,йыҥгырта́ш,sîl dan
877,klingeln::V,йыҥгырта́ш,ringerin
878,klirren::V,чылдыртата́ш,zingzing hat
879,brausen::V,лӱшка́ш,guşîn
880,rauschen::V,лыжга́ш,guşîn
881,klingen::V,йоҥга́ш,deng pe ketin
882,bellen::V,опта́ш,kewtîn
883,heulen::V,урмыжа́ш,ûrîn
884,blasen::V,пуала́ш,puf kirin
885,pfeifen::V,шӱ́шкаш,fîkandin
886,schreien::V,кычкыра́ш,qîrîn
887,stöhnen::V,йыҥыса́ш,nalîn
888,zittern::V,чытыра́ш,hejîn
889,leben::V,ила́ш,jihîn
890,geboren werden::V,шоча́ш,hatin dinyê
891,geboren werden::V,шоча́ш,bûn
892,atmen::V,шӱла́ш,hilmijîn
893,trinken::V,йӱа́ш,vexwarin
894,essen::V,кочка́ш,xwarin
895,schlucken::V,нела́ш,daqulbandin
896,müde werden::V,ноя́ш,betilîln
897,müde werden::V,ноя́ш,qerimîn
898,einschlafen::V,мале́н колта́ш,razan
899,schlafen::V,мала́ш,razan
900,schlafen::V,мала́ш,razandin
901,aufwachen::V,помыжалта́ш,şiyarbûn
902,aufstehen::V,кынела́ш,rabûn
903,sich erholen::V,кана́ш,baş bûn
904,krank werden::V,черлане́н воза́ш,nexweş kêt
905,krank sein::V,черлане́н кия́ш,nexweş bû
906,schmerzen::V,коршта́ш,êşandin
907,husten::V,кокыра́ш,kuxin
908,genesen::V,тӱрла́ш,baş bûn
909,genesen::V,тазаҥа́ш,baş bûn
910,sterben::V,кола́ш,mirin
911,umkommen::V,вуй йома́ш,mirin
912,sich bewegen::V,кошта́ш,leqîn
913,sich rühren::V,тарвана́ш,leqîn
914,sich erheben::V,кынела́ш,rabûn
915,sich setzen::V,шинча́ш,runiştin
916,hinfallen::V,йӧрла́ш,kêtin
917,laufen::V,кошта́ш,meşîn
918,schreiten::V,ошкыла́ш,meşkirin
919,spazierengehen::V,гуля́яш,gerandin
920,eilen::V,вашка́ш,lezandin
921,sich beeilen::V,вашкешта́ш,zûkirin
922,sausen::V,юлтка́ш,fîzîn
923,rennen::V,куржтала́ш,baz dan
924,springen::V,тӧршта́ш,hilpekîn
925,klettern::V,кӱза́ш,hilperikîn
926,schaukeln::V,лӱҥгалта́ш,lorandin
927,kriechen::V,нушка́ш,xuşandin
928,schwimmen::V,ия́ш,avjenîn
929,tauchen::V,шуҥгалта́ш,qutxuyardin
930,tauchen::V,шуҥгалта́ш,noqîn
931,rudern::V,удыра́ш,qaîq ajotin
932,fahren::V,кудала́ш,ajotin
933,fliegen::V,чоҥешта́ш,firîn
934,gehen::V,кая́ш,çûn
935,weggehen::V,кораҥа́ш,çûn
936,abfahren::V,лекта́ш,çûyin
937,anhalten::V,чарна́ш,rawestîn
938,hineingehen::V,пура́ш,ketin hundir
939,eintreten::V,пура́ш,têketin
940,kommen::V,тола́ш,hatin
941,ankommen::V,шуа́ш,gihan
942,ankommen::V,шуа́ш,gihîştin
943,zurückkommen::V,пӧртыла́ш,vegerandin
944,bleiben::V,кода́ш,sekinîn
945,warten::V,вуча́ш,payîn
946,erwarten::V,вуча́ш,payîn
947,suchen::V,кычала́ш,lêgerîn
948,finden::V,муа́ш,peyda kirin
949,versuchen::V,толаша́ш,çeribandin
950,vorbereiten::V,ямдыла́ш,amade kirin
951,lieben::V,йӧрата́ш,hez kirin
952,mögen::V,йӧрата́ш,dil kirin
953,lachen::V,воштыла́ш,kenîn
954,rühren::V,ку́мыл тарвата́ш,hêjan
955,weinen::V,шорта́ш,girîn
956,schimpfen::V,каргаша́ш,pevçûn
957,sich ärgern::V,сыра́ш,enirîn
958,sich fürchten::V,лӱда́ш,tirsîn
959,fürchten::V,лӱда́ш,tirsin
960,fliehen::V,куржа́ш,bazdan
961,flüchten::V,куржа́ш,revîn
962,sehen::V,ужа́ш,dîtin
963,anschauen::V,онча́ш,sêr kirin
964,ansehen::V,эскера́ш,hesibandin
965,hören::V,кола́ш,guhdar jirin
966,zuhören::V,колышта́ш,guhdarî kirin
967,probieren::V,тамла́ш,tehm kirin
968,riechen::V,ӱпшынча́ш,bihn kirin
969,fühlen::V,шижа́ш,hîs kirin
970,scheinen::V,чуча́ш,xoyer kir
971,zu sehen sein::V,коя́ш,diyar bûn
972,vernehmen::V,кола́ш,bihîstin
973,frieren::V,кылма́ш,qerişîn
974,tun::V,ышта́ш,kirin
975,können::V,мошта́ш,karin
976,wollen::V,тӱна́ш,xwestîn
977,anfangen::V,тӱҥала́ш,dest pêkirin
978,beenden::V,пытара́ш,xelas kirin
979,aufhören::V,чарна́ш,xelas kirin
980,gelingen::V,сай лекта́ш,çe bûn
981,geraten::V,лекта́ш,qewîmîn
982,öffnen::V,поча́ш,vekirin
983,schließen::V,петыра́ш,girtin
984,stellen::V,шында́ш,danîn
985,setzen::V,шында́ш,rûniştin
986,legen::V,опта́ш,danîn
987,legen::V,опта́ш,razandin
988,legen::V,пышта́ш,danîn
989,legen::V,пышта́ш,razandin
990,berühren::V,тӱка́ш,lêketin
991,verbinden::V,пида́ш,anîn pê
992,bedecken::V,леведа́ш,sergirtin
993,aufhängen::V,сака́ш,aliqandin
994,anzünden::V,чӱкта́ш,pêxistin
995,aufheben::V,нӧлтала́ш,hildan
996,zurücklassen::V,кода́ш,hiştin
997,zurücklassen::V,кода́ш,vehiştin
998,verlieren::V,йомдара́ш,wendakirin
999,fallen lassen::V,воза́ш,xistin bixe
1000,fallen lassen::V,воза́ш,xistin
1001,machen::V,ышта́ш,kirin
1002,machen::V,ышта́ш,çêkirin
1003,herstellen::V,ямдыла́ш,çê kirin
1004,herstellen::V,ямдыла́ш,peyda kirin
1005,bauen::V,чоҥа́ш,lêkirin
1006,reparieren::V,ачала́ш,veherînerîn
1007,verbessern::V,саемда́ш,sererastkirin
1008,ändern::V,весемда́ш,degiş kirin
1009,graben::V,кӱнча́ш,kolandin
1010,beugen::V,пӱгырта́ш,tewîn
1011,beugen::V,пӱгырта́ш,xwar kirin
1012,biegen::V,лывырта́ш,tewandin
1013,biegen::V,лывырта́ш,xwarkirin
1014,drehen::V,пӱтыра́ш,fitilandin
1015,wenden::V,ирала́ш,zivîrin
1016,umdrehen::V,савырала́ш,vegerandin
1017,heben::V,нӧлта́ш,hildan
1018,hochheben::V,нӧлта́ш,hildan
1019,ergreifen::V,руалта́ш,dest avêtin
1020,halten::V,куча́ш,hîştin
1021,halten::V,куча́ш,sekinîn
1022,drücken::V,иша́ш,pêl kirin
1023,drücken::V,темда́ш,pêl kirin
1024,schieben::V,шӱкала́ш,damdan
1025,kratzen::V,удыра́ш,xurandin
1026,lecken::V,нула́ш,alastin
1027,beißen::V,пура́ш,gez kirin
1028,abreißen::V,кӱрла́ш,hilşandin
1029,abschneiden::V,пӱчка́ш,jêkirin
1030,binden::V,кылда́ш,girêdan
1031,stecken::V,шуралта́ш,têxistin
1032,brechen::V,тодышта́ш,şikandin
1033,klopfen::V,кыра́ш,kutandin
1034,hauen::V,тӱя́ш,li dan
1035,kleben::V,клеитла́ш,zeliqîn
1036,kleben::V,клеитла́ш,şirêz kirin
1037,reiben::V,йыга́ш,firikandin
1038,reiben::V,туржала́ш,firikandin
1039,streichen::V,шӱра́ш,bax dan
1040,schleifen::V,шума́ш,çarkirin
1041,schleifen::V,яна́ш,çarkirin
1042,schneiden::V,пӱчка́ш,jêkirin
1043,rütteln::V,рӱза́ш,hejandin
1044,schütteln::V,почка́ш,daweşîn
1045,schwenken::V,рӱза́ш,têwdan
1046,schütten::V,опта́ш,rijandin
1047,füllen::V,тема́ш,dagirtin
1048,einwickeln::V,вӱдыла́ш,pêçandin
1049,tragen::V,нумала́ш,kişandin
1050,tragen::V,нумала́ш,rajtin
1051,schleppen::V,шӱдыра́ш,kişandin
1052,ziehen::V,шупша́ш,kişandin
1053,aufbewahren::V,арала́ш,hilandin
1054,werfen::V,шуа́ш,avêtin
1055,werfen::V,кышка́ш,avêtin
1056,fangen::V,куча́ш,sem kirin
1057,fangen::V,куча́ш,girtin
1058,packen::V,руалта́ш,pê girtin
1059,verstecken::V,тоя́ш,hîlanin
1060,teilen::V,пӧла́ш,parvekirin
1061,schicken::V,колта́ш,şandin
1062,bringen::V,конда́ш,anîn
1063,bringen::V,конда́ш,birin
1064,hinzufügen::V,ешара́ш,dan ser
1065,hinzufügen::V,ешара́ш,li tiştekî zêde kirin
1066,bekommen::V,нала́ш,standin
1067,erhalten::V,нала́ш,standin
1068,nehmen::V,нала́ш,girtin
1069,wählen::V,сайла́ш,ray dan
1070,auswählen::V,таҥгла́ш,bijartin
1071,bewahren::V,сакла́ш,rê li ber girtin
1072,bewahren::V,сакла́ш,lê xwedî derketin
1073,behindern::V,чаракла́ш,bara wi
1074,verderben::V,пужа́ш,heram bûn
1075,beschädigen::V,пужа́ш,xerab kirin
1076,zerbrechen::V,пудырта́ш,şikênandin
1077,zerbrechen::V,пудырта́ш,perçe kirin
1078,zerreißen::V,кӱрла́ш,qelişandin
1079,zerstören::V,шалата́ш,hilşandin
1080,verbrennen::V,йӱлата́ш,şewitandin
1081,geben::V,пуа́ш,dan
1082,geben::V,пуа́ш,dayin
1083,reichen::V,пуа́ш,besbûn
1084,reichen::V,пуа́ш,têrkirin
1085,schenken::V,пӧлекла́ш,diyarî kirin
1086,versprechen::V,сӧра́ш,soz dan
1087,wünschen::V,тылана́ш,dil kirin
1088,loben::V,мокта́ш,pesinandin
1089,küssen::V,шупшала́ш,maçkirin
1090,wiegen::V,рӱпша́ш,lorandin
1091,wiegen::V,рӱпша́ш,wezinandin
1092,zudecken::V,леведа́ш,nixumandin
1093,wecken::V,помыжалтара́ш,bixwe hesandin
1094,zeigen::V,ончыкта́ш,şanîdan
1095,führen::V,вӱда́ш,raber kirin
1096,lehren::V,туныкта́ш,hîn kirin
1097,unterrichten::V,туныкта́ш,ders dan
1098,aufziehen::V,орышта́ш,mesinkirin
1099,leiten::V,вӱда́ш,rêberî kirin
1100,leiten::V,вуйлата́ш,rêberî kirin
1101,antreiben::V,поктыла́ш,bezandin
1102,lassen::V,-та́ш,berdan
1103,lassen::V,-та́ш,hiştin
1104,einladen::V,ӱжа́ш,dawet kirin
1105,vereinigen::V,иктешла́ш,bi yek kirin
1106,besuchen::V,то́лын кая́ш,mêvan bûn
1107,treffen::V,вашлия́ш,rast hatin
1108,sich versammeln::V,погына́ш,li hev çivîn
1109,sich versammeln::V,чумырга́ш,li hev çivîn
1110,spielen::V,мода́ш,listin
1111,singen::V,мура́ш,stran
1112,tanzen::V,кушта́ш,reqisîn
1113,sich trennen::V,ойырла́ш,hew berdan
1114,verlassen::V,кудалта́ш,tanê hişt
1115,verlassen::V,кудалта́ш,bêkes
1116,retten::V,утара́ш,rihakirin
1117,bewachen::V,орола́ш,raçavkirin
1118,schützen::V,арала́ш,hemet kirin
1119,verteidigen::V,арала́ш,paraztin
1120,sich schlagen::V,кредала́ш,li hev bezîn
1121,schießen::V,лӱя́ш,agir kirin
1122,siegen::V,сеҥа́ш,biser ketin
1123,ärgern::V,сырыкта́ш,xeyirandin
1124,schlagen::V,пера́ш,lêdan
1125,schlagen::V,пера́ш,lêxistin
1126,treten::V,тошка́ш,têlekirin
1127,stechen::V,кера́ш,têrekirin
1128,stoßen::V,шӱкала́ш,lêketin
1129,stehlen::V,шолышта́ш,dizîn
1130,stehlen::V,шолышта́ш,dizî birin
1131,stören::V,мешая́ш,aciz kirin
1132,belästigen::V,толаштара́ш,li tela yeki ketin
1133,verbergen::V,шылта́ш,veşartin
1134,verbergen::V,шылта́ш,kemîndanîn
1135,täuschen::V,ондала́ш,xapandin
1136,täuschen::V,ондала́ш,lê zexeli kirin
1137,betrügen::V,ондала́ш,xapandin
1138,töten::V,пушта́ш,kûştin
1139,wohnen::V,ила́ш,rûniştin
1140,arbeiten::V,пашалана́ш,kar kirin
1141,arbeiten::V,пашалана́ш,şêxulin
1142,arbeiten::V,паша́м ышта́ш,kar kirin
1143,arbeiten::V,паша́м ышта́ш,şêxulin
1144,sammeln::V,пога́ш,komkirin
1145,pflücken::V,кӱра́ш,çinîn
1146,jagen::V,сонарла́ш,nêçîr kirin
1147,fischen::V,кол куча́ш,masî girtin
1148,fassen::V,куча́ш,pê girtin
1149,fassen::V,куча́ш,sêm kirin
1150,hüten::V,кӱта́ш,hei jê man
1151,treiben::V,покта́ш,bêherandin
1152,anbinden::V,йолышта́ш,tewilandin
1153,füttern::V,пукша́ш,xwarine dan lê
1154,melken::V,лӱшта́ш,dotin
1155,hacken::V,руа́ш,kolandin
1156,gießen::V,шава́ш,av dan
1157,reifen::V,кӱа́ш,kemilîn
1158,zubereiten::V,ямдыла́ш,çe kirin
1159,kochen::V,шолта́ш,xwarin çe kirin
1160,kochen::V,шолта́ш,kelandin
1161,backen::V,кӱкташ,pijandin
1162,braten::V,пуштыла́ш,qelandin
1163,braten::V,пуштыла́ш,sor kirin
1164,braten::V,жаритла́ш,qelandin
1165,braten::V,жаритла́ш,sor kirin
1166,umrühren::V,луга́ш,têvdan
1167,stricken::V,пида́ш,hûnan
1168,nähen::V,урга́ш,kêl kirin
1169,färben::V,чиялта́ш,boyax kirin
1170,reinigen::V,эрыкта́ш,paqijkirin
1171,waschen::V,мушка́ш,şuştin
1172,abwischen::V,ӱшта́ш,pakîj kirin
1173,spülen::V,шӱалта́ш,şuştin
1174,fegen::V,ӱшта́ш,maliştin
1175,kehren::V,ӱшта́ш,maliştin
1176,baden::V,йӱштыла́ш,serîşûştin
1177,sich waschen::V,мушкылта́ш,serîşûştin
1178,ausziehen::V,кудаша́ш,jê kirin
1179,anziehen::V,чия́ш,pê kirin
1180,sich anziehen::V,чия́ш,xwe kirin
1181,kämmen::V,шера́ш,şeh kirin
1182,schmücken::V,тӱзата́ш,xemilandin
1183,schmücken::V,чеверта́ш,xemilandin
1184,sagen::V,ойла́ш,gotin
1185,sagen::V,ойла́ш,peyivîn
1186,sagen::V,каласа́ш,gotin
1187,sagen::V,каласа́ш,peyivîn
1188,sprechen::V,кутыра́ш,peyivîn
1189,reden::V,мутлана́ш,axaftin
1190,sich unterhalten::V,кутыра́ш,hev biştaxilin
1191,fragen::V,йода́ш,pirsîn
1192,fragen::V,йода́ш,pirs kirin
1193,bitten::V,йода́ш,tika kirin
1194,erzählen::V,ойла́ш,behs kirin
1195,mitteilen::V,увертара́ш,vegotin
1196,nennen::V,лӱмда́ш,bi nav kirin
1197,rufen::V,ӱжа́ш,bakirin
1198,prahlen::V,моктана́ш,pesnê xwe dan
1199,übersetzen::V,кусара́ш,qulibandin
1200,übersetzen::V,кусара́ш,derbas kirin
1201,denken::V,шона́ш,fikirîn
1202,glauben::V,ӱшана́ш,bawer bûn
1203,bemerken::V,шижа́ш,bala xwe dan
1204,bemerken::V,шижа́ш,çac lê ketin
1205,erkennen::V,пала́ш,pêhesîn
1206,begreifen::V,ыҥла́ш,fêmkirin
1207,verstehen::V,умыла́ш,fêmkirin
1208,lernen::V,тунема́ш,halmandin
1209,lernen::V,тунема́ш,fêrbun
1210,wissen::V,шинча́ш,zanîn
1211,sich erinnern an::V,шарна́ш,bir bûn
1212,vergessen::V,монда́ш,ji bir kirin
1213,messen::V,виса́ш,pê kanîn
1214,zählen::V,шотла́ш,hejmardin
1215,rechnen::V,шотла́ш,hesibandin
1216,lesen::V,луда́ш,xwendin
1217,malen::V,сӱретла́ш,rengandin
1218,malen::V,сӱретла́ш,boyax kirin
1219,zeichnen::V,сӱретла́ш,işaret kirin
1220,schreiben::V,воза́ш,nivîsandin
1221,besitzen::V,лия́ш,hebûn
1222,kaufen::V,нала́ш,kirîn
1223,verkaufen::V,ужала́ш,firotin
1224,bezahlen::V,тӱла́ш,pere dan
1225,zahlen::V,тӱла́ш,pere dan
1226,zahlen::V,тӱла́ш,dayin
1227,beherrschen::V,куча́ш,zebt kirin
1228,beherrschen::V,куча́ш,hukim kirin
1229,ertragen::V,турка́ш,bihêzkirin
