,Concept_ID,el,nl
754,jetzt::ADV,τώρα,nu
755,jetzt::ADV,τώρα,nou
756,jetzt::ADV,τώρα,thans
757,heute::ADV,σήμερα,heden
758,heute::ADV,σήμερα,vandaag
759,morgen::ADV,αύριο,morgen
760,bald::ADV,σε λίγο,gauw
761,bald::ADV,σε λίγο,weldra
762,bald::ADV,εντός ολίγου,gauw
763,bald::ADV,εντός ολίγου,weldra
764,dann::ADV,ύστερα,dan
765,dann::ADV,ύστερα,toen
766,gestern::ADV,χτες,gisteren
767,einst::ADV,ποτέ,eens
768,einst::ADV,άλλοτε,eens
769,damals::ADV,τότε,toen
770,damals::ADV,τότε,destijds
771,danach::ADV,μετά,daarna
772,danach::ADV,ύστερα,daarna
773,vorher::ADV,πριν,vooraf
774,vorher::ADV,πριν,van tevoren
775,vorher::ADV,προηγουμένως,vooraf
776,vorher::ADV,προηγουμένως,van tevoren
777,zuerst::ADV,πρώτα,eerst
778,zuerst::ADV,πρώτα,het eerst
779,einmal::ADV,μία φορά,eens
780,einmal::ADV,μία φορά,eenmaal
781,manchmal::ADV,κάποτε,soms
782,oft::ADV,συχνά,vaak
783,oft::ADV,συχνά,dikwijls
784,oft::ADV,πολλές φορές,vaak
785,oft::ADV,πολλές φορές,dikwijls
786,immer::ADV,πάντα,altijd
787,immer::ADV,πάντοτε,altijd
788,niemals::ADV,ποτέ,nooit
789,hier::ADV,εδώ,hier
790,hierhin::ADV,εδώ,hierheen
791,von hier::ADV,από δω,van hier
792,von hier::ADV,από δω,hiervandaan
793,dort::ADV,εκεί,daar
794,dort::ADV,εκεί,ginds
795,dorthin::ADV,προς τα κει,daarheen
796,geradeaus::ADV,κατευθείαν,rechtuit
797,geradeaus::ADV,κατευθείαν,rechtdoor
798,vorwärts::ADV,εμπρός,vooruit
799,vorwärts::ADV,εμπρός,voorwaarts
800,rückwärts::ADV,πίσω,achteruit
801,rückwärts::ADV,πίσω,achterwaarts
802,zurück::ADV,πίσω,terug
803,unten::ADV,κάτω,beneden
804,unten::ADV,κάτω,onderaan
805,hinab::ADV,προς τα κάτω,omlaag
806,hinab::ADV,προς τα κάτω,naar beneden
807,oben::ADV,πάνω,boven
808,oben::ADV,επάνω,boven
809,hinauf::ADV,προς τα πάνω,omhoog
810,hinauf::ADV,προς τα πάνω,naar boven
811,überall::ADV,παντού,alom
812,überall::ADV,παντού,overal
813,nicht::ADV,δεν,niet
814,ein wenig::ADV,λιγάκι,wat
815,kaum::ADV,μόλις,amper
816,kaum::ADV,μόλις,nauwelijks
817,sehr::ADV,πολύ,erg
818,sehr::ADV,πολύ,zeer
819,so::ADV,έτσι,zo
820,noch::ADV,ακόμα,nog
821,nur::ADV,μόνο,maar
822,nur::ADV,μόνο,alleen
823,schon::ADV,ήδη,al
824,schon::ADV,ήδη,reeds
825,schon::ADV,κιόλας,al
826,schon::ADV,κιόλας,reeds
827,wieder::ADV,ξανά,weer
828,wieder::ADV,ξανά,terug
829,vergebens::ADV,μάταια,vergeefs
830,vergebens::ADV,μάταια,tevergeefs
831,vor::PRP,μπροστά σε,voor
832,vor::PRP,μπροστά από,voor
833,hinter::PRP,πίσω από ,achter
834,unter::PRP,υπό,onder
835,unter::PRP,υπό,beneden
836,unter::PRP,κάτω από,onder
837,unter::PRP,κάτω από,beneden
838,durch::PRP,διά,door
839,durch::PRP,διά μέσου,door
840,neben::PRP,δίπλα σε,naast
841,zwischen::PRP,μεταξύ,tussen
842,zwischen::PRP,ανάμεσα σε,tussen
843,wegen::PRP,για,wegens
844,wegen::PRP,για,vanwege
845,wegen::PRP,λόγω,wegens
846,wegen::PRP,λόγω,vanwege
847,dies::PRN,αυτό,dit
848,das::PRN,το,dat
849,alles::PRN,όλα,alles
850,ich::PRN,εγώ,ik
851,du::PRN,σύ,je
852,du::PRN,σύ,jij
853,du::PRN,εσύ,je
854,du::PRN,εσύ,jij
855,er::PRN,αυτός,hij
856,wir::PRN,εμείς,we
857,wir::PRN,εμείς,wij
858,ihr::PRN,εσείς,jullie
859,sie::PRN,αυτοί,ze
860,sie::PRN,αυτοί,zij
861,was::FPRN,τι,wat
862,wer::FPRN,ποιος,wie
863,wo::FADV,πού,waar
864,wohin::FADV,πού,waarheen
865,wohin::FADV,για πού,waarheen
866,wie::FADV,πώς,hoe
867,warum::FADV,γιατί,waarom
868,wieviel::FNUM,πόσος,hoeveel
869,eins::NUM,ένα,één
870,zwei::NUM,δύο,twee
871,drei::NUM,τρία,drie
872,drei::NUM,τρεις,drie
873,vier::NUM,τέσσερα,vier
874,vier::NUM,τέσσερις,vier
875,fünf::NUM,πέντε,vijf
876,sechs::NUM,έξι,zes
877,sieben::NUM,εφτά,zeven
878,acht::NUM,οχτώ,acht
879,neun::NUM,εννιά,negen
880,zehn::NUM,δέκα,tien
881,elf::NUM,έντεκα,elf
882,zwölf::NUM,δώδεκα,twaalf
883,zwanzig::NUM,είκοσι,twintig
884,dreißig::NUM,τριάντα,dertig
885,vierzig::NUM,σαράντα,veertig
886,fünfzig::NUM,πενήντα,vijftig
887,sechzig::NUM,εξήντα,zestig
888,siebzig::NUM,εβδομήντα,zeventig
889,achtzig::NUM,ογδόντα,tachtig
890,neunzig::NUM,ενενήντα,negentig
891,hundert::NUM,εκατό,honderd
892,tausend::NUM,χίλιοι,duizend
893,und::CNJ,και,en
894,oder::CNJ,ή,of
895,stehen::V,στέκομαι,staan
896,stehen::V,είμαι όρθιος,staan
897,sitzen::V,κάθομαι,zitten
898,liegen::V,είμαι ξαπλωμένος,liggen
899,hängen::V,κρέμομαι,hangen
900,werden::V,γίνομαι,worden
901,passieren::V,συμβαίνω,gebeuren
902,beginnen::V,αρχίζω,beginnen
903,enden::V,τελειώνω,eindigen
904,wechseln::V,αλλάζω,wijzigen
905,wechseln::V,αλλάζω,veranderen
906,aufgehen[Sonne]::V,βγαίνω,opgaan
907,aufgehen[Sonne]::V,ανατέλλω,opgaan
908,untergehen[Sonne]::V,δύω,ondergaan
909,untergehen[Sonne]::V,βασιλεύω,ondergaan
910,scheinen[Sonne]::V,λάμπω,schijnen
911,donnern::V,βροντώ,donderen
912,wehen::V,φυσώ,waaien
913,strömen::V,ρέω,stromen
914,strömen::V,τρέχω,stromen
915,fließen::V,ρέω,vloeien
916,sich drehen::V,γυρίζω,draaien
917,sich drehen::V,γυρίζω,zich draaien
918,sich drehen::V,στρέφομαι,draaien
919,sich drehen::V,στρέφομαι,zich draaien
920,schwanken::V,ταλαντεύομαι,wankelen
921,schwingen::V,αιωρούμαι,zwieren
922,schwingen::V,ταλαντεύομαι,zwieren
923,fallen::V,πέφτω,vallen
924,brennen::V,καίω,branden
925,rauchen::V,καπνίζω,roken
926,regnen::V,βρέχω,regenen
927,gefrieren::V,παγώνω,bevriezen
928,tauen::V,λειώνω,dooien
929,schmelzen::V,λειώνω,smelten
930,trocknen::V,στεγνώνω,drogen
931,sieden::V,βράζω,koken
932,sieden::V,βράζω,zieden
933,faulen::V,σαπίζω,rotten
934,verfaulen::V,σαπίζω,verrotten
935,reißen::V,σχίζω,scheuren
936,versinken::V,βουλιάζω,verzinken
937,versinken::V,βυθίζομαι,verzinken
938,vergehen::V,περνώ,vergaan
939,erscheinen::V,εμφανίζομαι,opdagen
940,erscheinen::V,εμφανίζομαι,verschijnen
941,verschwinden::V,χάνομαι,verdwijnen
942,verschwinden::V,εξαφανίζομαι,verdwijnen
943,sinken::V,κατεβαίνω,zinken
944,abnehmen::V,μειώνομαι ,afnemen
945,abnehmen::V,μειώνομαι ,verminderen
946,zunehmen::V,αυξάνω,toenemen
947,zunehmen::V,μεγαλώνω,toenemen
948,steigen::V,ανεβαίνω,stijgen
949,steigen::V,ανεβαίνω,omhooggaan
950,wachsen::V,μεγαλώνω,groeien
951,glänzen::V,γυαλίζω,glanzen
952,glänzen::V,γυαλίζω,schitteren
953,funkeln::V,αστράφτω,fonkelen
954,funkeln::V,σπιθοβολώ,fonkelen
955,lärmen::V,θορυβώ,lawaai maken
956,läuten::V,χτυπώ ,luiden
957,klingeln::V,κουδουνίζω,bellen
958,klirren::V,κουδουνίζω,rinkelen
959,brausen::V,βουΐζω,bruisen
960,rauschen::V,βουΐζω,ruisen
961,klingen::V,ηχώ,klinken
962,bellen::V,γαυγίζω,blaffen
963,heulen::V,ουρλιάζω,huilen
964,blasen::V,φυσώ,blazen
965,pfeifen::V,σφυρίζω,fluiten
966,schreien::V,κραυγάζω,gillen
967,schreien::V,κραυγάζω,schreeuwen
968,stöhnen::V,βογγώ,steunen
969,zittern::V,τρέμω,beven
970,zittern::V,τρέμω,sidderen
971,leben::V,ζω,leven
972,geboren werden::V,γεννιέμαι,geboren worden
973,atmen::V,αναπνέω,ademen
974,trinken::V,πίνω,drinken
975,essen::V,τρώω,eten
976,schlucken::V,καταπίνω,slikken
977,müde werden::V,κουράζομαι,moe worden
978,einschlafen::V,αποκοιμιέμαι,inslapen
979,schlafen::V,κοιμάμαι,slapen
980,aufwachen::V,ξυπνώ,ontwaken
981,aufwachen::V,ξυπνώ,wakker worden
982,aufstehen::V,σηκώνομαι,opstaan
983,sich erholen::V,ξεκουράζομαι,zich ontspannen
984,krank werden::V,αρρωσταίνω,ziek worden
985,krank sein::V,ασθενώ,ziek zijn
986,schmerzen::V,πονώ,pijn doen
987,husten::V,βήχω,hoesten
988,genesen::V,θεραπεύομαι,genezen
989,sterben::V,πεθαίνω,sterven
990,sterben::V,πεθαίνω,overlijden
991,umkommen::V,πεθαίνω,omkomen
992,sich bewegen::V,κουνιέμαι,zich bewegen
993,sich rühren::V,σαλεύω,zich verroeren
994,sich erheben::V,επαναστατώ,oprijzen
995,sich erheben::V,επαναστατώ,verrijzen
996,sich setzen::V,κάθομαι,gaan zitten
997,hinfallen::V,πέφτω κάτω,vallen
998,hinfallen::V,πέφτω κάτω,neervallen
999,laufen::V,τρέχω,lopen
1000,schreiten::V,βαδίζω,stappen
1001,schreiten::V,βαδίζω,schrijden
1002,spazierengehen::V,κάνω βόλτα,gaan wandelen
1003,spazierengehen::V,πηγαίνω περίπατο,gaan wandelen
1004,eilen::V,σπεύδω,ijlen
1005,eilen::V,σπεύδω,haasten
1006,sich beeilen::V,βιάζομαι,zich haasten
1007,sausen::V,τρέχω γρήγορα,stuiven
1008,rennen::V,τρέχω,rennen
1009,springen::V,πηδώ,springen
1010,klettern::V,σκαρφαλώνω,klimmen
1011,klettern::V,σκαρφαλώνω,klauteren
1012,schaukeln::V,κουνιέμαι,schommelen
1013,kriechen::V,έρπω,kruipen
1014,kriechen::V,σέρνομαι,kruipen
1015,schwimmen::V,κολυμπώ,zwemmen
1016,tauchen::V,βουτώ,duiken
1017,rudern::V,κωπηλατώ,roeien
1018,fahren::V,πηγαίνω,rijden
1019,fliegen::V,πετώ,vliegen
1020,gehen::V,βαδίζω,gaan
1021,gehen::V,πηγαίνω,gaan
1022,weggehen::V,φεύγω,weggaan
1023,abfahren::V,ξεκινώ,vertrekken
1024,abfahren::V,αναχωρώ,vertrekken
1025,anhalten::V,σταματώ,stoppen
1026,anhalten::V,σταματώ,stilhouden
1027,hineingehen::V,μπαίνω,ingaan
1028,hineingehen::V,μπαίνω,binnengaan
1029,eintreten::V,μπαίνω,binnenkomen
1030,eintreten::V,εισέρχομαι,binnenkomen
1031,kommen::V,έρχομαι,komen
1032,ankommen::V,φτάνω,aankomen
1033,zurückkommen::V,επιστρέφω,terugkomen
1034,bleiben::V,μένω,blijven
1035,warten::V,περιμένω,wachten
1036,erwarten::V,αναμένω,verwachten
1037,erwarten::V,περιμένω,verwachten
1038,suchen::V,ψάχνω,zoeken
1039,finden::V,βρίσκω,vinden
1040,versuchen::V,προσπαθώ,proberen
1041,versuchen::V,προσπαθώ,beproeven
1042,vorbereiten::V,προετοιμάζω,voorbereiden
1043,lieben::V,αγαπώ,houden van
1044,mögen::V,μου αρέσει,lusten
1045,mögen::V,μου αρέσει,houden van
1046,lachen::V,γελώ,lachen
1047,rühren::V,συγκινώ,roeren
1048,weinen::V,κλαίω,huilen
1049,weinen::V,κλαίω,schreien
1050,schimpfen::V,βρίζω,kijven
1051,schimpfen::V,βρίζω,schelden
1052,sich ärgern::V,θυμώνω,zich ergeren
1053,sich fürchten::V,φοβάμαι,bang zijn
1054,fürchten::V,φοβάμαι,vrezen
1055,fliehen::V,φεύγω,vluchten
1056,flüchten::V,δραπετεύω,ontsnappen
1057,flüchten::V,δραπετεύω,ontkomen
1058,sehen::V,βλέπω,zien
1059,anschauen::V,κοιτάζω,aankijken
1060,ansehen::V,βλέπω,aanzien
1061,ansehen::V,βλέπω,bekijken
1062,hören::V,ακούω,horen
1063,zuhören::V,ακούω,luisteren
1064,probieren::V,δοκιμάζω,proeven
1065,riechen::V,μυρίζω,ruiken
1066,riechen::V,οσφραίνομαι,ruiken
1067,fühlen::V,αισθάνομαι,voelen
1068,scheinen::V,φαίνομαι,lijken
1069,zu sehen sein::V,φαίνομαι,te zien zijn
1070,vernehmen::V,ακούω,vernemen
1071,vernehmen::V,μαθαίνω,vernemen
1072,frieren::V,κρυώνω,het koud hebben
1073,tun::V,κάνω,doen
1074,können::V,ξέρω,kunnen
1075,können::V,μπορώ,kunnen
1076,wollen::V,θέλω,willen
1077,anfangen::V,αρχίζω,beginnen
1078,anfangen::V,αρχίζω,aanvangen
1079,beenden::V,τελειώνω,beëindigen
1080,aufhören::V,παύω,ophouden
1081,gelingen::V,πετυχαίνω,lukken
1082,gelingen::V,πετυχαίνω,gelukken
1083,geraten::V,γίνομαι,uitvallen
1084,öffnen::V,ανοίγω,openen
1085,öffnen::V,ανοίγω,opendoen
1086,schließen::V,κλείνω,sluiten
1087,schließen::V,κλείνω,dichtdoen
1088,stellen::V,θέτω,stellen
1089,stellen::V,θέτω,plaatsen
1090,setzen::V,θέτω,zetten
1091,setzen::V,θέτω,plaatsen
1092,legen::V,θέτω,leggen
1093,berühren::V,εγγίζω,aanraken
1094,verbinden::V,συνδέω,verbinden
1095,bedecken::V,σκεπάζω,bedekken
1096,aufhängen::V,κρεμώ,ophangen
1097,anzünden::V,ανάβω,aansteken
1098,aufheben::V,σηκώνω,oprapen
1099,zurücklassen::V,εγκαταλείπω,achterlaten
1100,verlieren::V,χάνω,verliezen
1101,fallen lassen::V,αφήνω να πέσει,laten vallen
1102,machen::V,κάνω,maken
1103,machen::V,φτιάχνω,maken
1104,herstellen::V,κατασκευάζω,produceren
1105,herstellen::V,κατασκευάζω,voortbrengen
1106,bauen::V,χτίζω,bouwen
1107,bauen::V,οικοδομώ,bouwen
1108,reparieren::V,επισκευάζω,repareren
1109,reparieren::V,επισκευάζω,herstellen
1110,reparieren::V,επιδιορθώνω,repareren
1111,reparieren::V,επιδιορθώνω,herstellen
1112,verbessern::V,βελτιώνω,verbeteren
1113,verbessern::V,καλυτερεύω,verbeteren
1114,ändern::V,αλλάζω,wijzigen
1115,ändern::V,αλλάζω,veranderen
1116,graben::V,σκάβω,graven
1117,beugen::V,λυγίζω,buigen
1118,biegen::V,κάμπτω,buigen
1119,drehen::V,στρέφω,draaien
1120,wenden::V,γυρίζω,keren
1121,wenden::V,γυρίζω,wenden
1122,umdrehen::V,γυρίζω,omdraaien
1123,heben::V,υψώνω,heffen
1124,heben::V,υψώνω,optillen
1125,heben::V,σηκώνω,heffen
1126,heben::V,σηκώνω,optillen
1127,hochheben::V,υψώνω,tillen
1128,hochheben::V,σηκώνω,tillen
1129,ergreifen::V,πιάνω,pakken
1130,ergreifen::V,πιάνω,grijpen
1131,ergreifen::V,αρπάζω,pakken
1132,ergreifen::V,αρπάζω,grijpen
1133,halten::V,βαστώ,houden
1134,drücken::V,πιέζω,drukken
1135,schieben::V,σπρώχνω,duwen
1136,schieben::V,σπρώχνω,schuiven
1137,kratzen::V,γρατσουνίζω,krassen
1138,lecken::V,γλείφω,likken
1139,beißen::V,δαγκάνω,bijten
1140,abreißen::V,κόβω,afrukken
1141,abreißen::V,κόβω,afscheuren
1142,abreißen::V,σχίζω,afrukken
1143,abreißen::V,σχίζω,afscheuren
1144,abschneiden::V,αποκόπτω,afsnijden
1145,binden::V,δένω,binden
1146,stecken::V,χώνω,steken
1147,brechen::V,σπάζω,breken
1148,klopfen::V,χτυπώ,kloppen
1149,klopfen::V,τινάζω,kloppen
1150,hauen::V,χτυπώ,houwen
1151,kleben::V,κολλώ,plakken
1152,reiben::V,τρίβω,wrijven
1153,streichen::V,αλείφω,smeren
1154,schleifen::V,ακονίζω,slijpen
1155,schneiden::V,κόβω,snijden
1156,rütteln::V,σείω,schudden
1157,rütteln::V,τινάζω,schudden
1158,schütteln::V,σείω,schudden
1159,schütteln::V,κουνώ,schudden
1160,schwenken::V,κουνώ,wuiven
1161,schwenken::V,κουνώ,zwaaien
1162,schütten::V,χύνω,gieten
1163,schütten::V,χύνω,storten
1164,füllen::V,γεμίζω,vullen
1165,einwickeln::V,τυλίγω,inwikkelen
1166,tragen::V,φέρνω,dragen
1167,schleppen::V,κουβαλώ,slepen
1168,ziehen::V,τραβώ,trekken
1169,aufbewahren::V,φυλάω,bewaren
1170,werfen::V,ρίχνω,gooien
1171,fangen::V,πιάνω,vangen
1172,packen::V,τσακώνω,pakken
1173,packen::V,τσακώνω,vastpakken
1174,verstecken::V,κρύβω,verstoppen
1175,teilen::V,μερίζω,delen
1176,schicken::V,στέλνω,sturen
1177,bringen::V,φέρνω,brengen
1178,hinzufügen::V,προσθέτω,toevoegen
1179,bekommen::V,προσκομίζω,verkrijgen
1180,erhalten::V,παίρνω,krijgen
1181,erhalten::V,λαμβάνω,krijgen
1182,nehmen::V,πιάνω,nemen
1183,nehmen::V,παίρνω,nemen
1184,wählen::V,εκλέγω,kiezen
1185,wählen::V,εκλέγω,verkiezen
1186,auswählen::V,διαλέγω,uitkiezen
1187,bewahren::V,διατηρώ,bewaren
1188,behindern::V,εμποδίζω,hinderen
1189,verderben::V,χαλώ,bederven
1190,beschädigen::V,ζημιώνω,beschadigen
1191,zerbrechen::V,σπάζω,breken
1192,zerbrechen::V,σπάζω,stukbreken
1193,zerreißen::V,σχίζω,scheuren
1194,zerreißen::V,σχίζω,verscheuren
1195,zerstören::V,καταστρέφω,vernielen
1196,verbrennen::V,καίω,branden
1197,verbrennen::V,καίω,verbranden
1198,geben::V,δίνω,geven
1199,reichen::V,δίνω,reiken
1200,reichen::V,δίνω,aanreiken
1201,schenken::V,χαρίζω,schenken
1202,versprechen::V,υπόσχομαι,beloven
1203,wünschen::V,εύχομαι,wensen
1204,loben::V,επαινώ,loven
1205,loben::V,επαινώ,prijzen
1206,küssen::V,φιλώ,kussen
1207,wiegen::V,κουνώ,wiegen
1208,wiegen::V,νανουρίζω,wiegen
1209,zudecken::V,σκεπάζω,toedekken
1210,wecken::V,ξυπνώ,wekken
1211,zeigen::V,δείχνω,tonen
1212,zeigen::V,δείχνω,wijzen
1213,führen::V,οδηγώ,voeren
1214,lehren::V,διδάσκω,leren
1215,unterrichten::V,διδάσκω,onderwijzen
1216,aufziehen::V,ανατρέφω,grootbrengen
1217,leiten::V,ηγούμαι,leiden
1218,leiten::V,διευθύνω,leiden
1219,antreiben::V,σπρώχνω,aandrijven
1220,antreiben::V,παρακινώ,aandrijven
1221,lassen::V,αφήνω,laten
1222,einladen::V,προσκαλώ,uitnodigen
1223,vereinigen::V,ενώνω,verenigen
1224,besuchen::V,επισκέπτομαι,bezoeken
1225,treffen::V,συναντώ,treffen
1226,treffen::V,συναντώ,ontmoeten
1227,sich versammeln::V,μαζεύομαι,zich verzamelen
1228,spielen::V,παίζω,spelen
1229,singen::V,τραγουδώ,zingen
1230,tanzen::V,χορεύω,dansen
1231,sich trennen::V,αποχωρίζομαι,van elkaar gaan
1232,verlassen::V,εγκαταλείπω,verlaten
1233,retten::V,σώζω,redden
1234,bewachen::V,φρουρώ,bewaken
1235,schützen::V,προστατεύω,beschermen
1236,verteidigen::V,υπερασπίζω,verdedigen
1237,sich schlagen::V,χτυπιέμαι,knokken
1238,schießen::V,πυροβολώ,schieten
1239,siegen::V,νικώ,overwinnen
1240,ärgern::V,τσαντίζω,ergeren
1241,schlagen::V,χτυπώ,slaan
1242,treten::V,κλοτσώ,trappen
1243,treten::V,κλοτσώ,schoppen
1244,stechen::V,τρυπώ,steken
1245,stechen::V,τρυπώ,prikken
1246,stoßen::V,ωθώ,stoten
1247,stoßen::V,σπρώχνω,stoten
1248,stehlen::V,κλέβω,stelen
1249,stören::V,διαταράσσω,storen
1250,stören::V,διαταράσσω,verstoren
1251,belästigen::V,ενοχλώ,lastig vallen
1252,verbergen::V,κρύβω,verbergen
1253,täuschen::V,παραπλανώ,misleiden
1254,betrügen::V,απατώ,bedriegen
1255,töten::V,σκοτώνω,doden
1256,töten::V,θανατώνω,doden
1257,wohnen::V,μένω,wonen
1258,wohnen::V,κατοικώ,wonen
1259,arbeiten::V,δουλεύω,werken
1260,arbeiten::V,εργάζομαι,werken
1261,sammeln::V,μαζεύω,inzamelen
1262,sammeln::V,μαζεύω,verzamelen
1263,sammeln::V,συλλέγω,inzamelen
1264,sammeln::V,συλλέγω,verzamelen
1265,pflücken::V,κόβω,plukken
1266,jagen::V,κυνηγώ,jagen
1267,fischen::V,ψαρεύω,vissen
1268,fassen::V,πιάνω,vangen
1269,hüten::V,φυλάγω,hoeden
1270,hüten::V,προσέχω,hoeden
1271,treiben::V,οδηγώ,drijven
1272,anbinden::V,δένω,vastbinden
1273,füttern::V,ταΐζω,voeren
1274,melken::V,αρμέγω,melken
1275,hacken::V,κόβω,hakken
1276,gießen::V,ποτίζω,gieten
1277,reifen::V,ωριμάζω,rijpen
1278,zubereiten::V,ετοιμάζω,klaarmaken
1279,zubereiten::V,ετοιμάζω,toebereiden
1280,kochen::V,βράζω,koken
1281,backen::V,ψήνω,bakken
1282,braten::V,τηγανίζω,braden
1283,umrühren::V,ανακατεύω,omroeren
1284,stricken::V,πλέκω,breien
1285,nähen::V,ράβω,naaien
1286,färben::V,βάφω,verven
1287,färben::V,βάφω,kleuren
1288,färben::V,χρωματίζω,verven
1289,färben::V,χρωματίζω,kleuren
1290,reinigen::V,καθαρίζω,reinigen
1291,waschen::V,πλένω,wassen
1292,abwischen::V,σφουγγίζω,afvegen
1293,spülen::V,ξεπλένω,spoelen
1294,spülen::V,ξεπλένω,afwassen
1295,fegen::V,σκουπίζω,vegen
1296,kehren::V,σκουπίζω,vegen
1297,baden::V,κάνω μπάνιο,baden
1298,sich waschen::V,πλένομαι,zich wassen
1299,ausziehen::V,βγάζω,uittrekken
1300,anziehen::V,φορώ,aantrekken
1301,sich anziehen::V,ντύνομαι,zich aankleden
1302,kämmen::V,χτενίζω,kammen
1303,schmücken::V,στολίζω,tooien
1304,sagen::V,λέω,zeggen
1305,sprechen::V,μιλώ,spreken
1306,reden::V,μιλώ,praten
1307,reden::V,κουβεντιάζω,praten
1308,sich unterhalten::V,συνομιλώ,zich onderhouden
1309,sich unterhalten::V,κουβεντιάζω,zich onderhouden
1310,fragen::V,ρωτώ,vragen
1311,bitten::V,ζητώ,vragen
1312,bitten::V,ζητώ,verzoeken
1313,bitten::V,παρακαλώ,vragen
1314,bitten::V,παρακαλώ,verzoeken
1315,erzählen::V,διηγούμαι,vertellen
1316,mitteilen::V,πληροφορώ,meedelen
1317,nennen::V,ονομάζω,noemen
1318,rufen::V,φωνάζω,roepen
1319,prahlen::V,καυχιέμαι,pralen
1320,übersetzen::V,μεταφράζω,vertalen
1321,denken::V,σκέφτομαι,denken
1322,glauben::V,πιστεύω,geloven
1323,bemerken::V,παρατηρώ,bemerken
1324,erkennen::V,αναγνωρίζω,herkennen
1325,begreifen::V,καταλαβαίνω,begrijpen
1326,verstehen::V,ακούω,verstaan
1327,lernen::V,μαθαίνω,leren
1328,wissen::V,ξέρω,weten
1329,sich erinnern an::V,θυμάμαι,zich herinneren aan
1330,vergessen::V,ξεχνώ,vergeten
1331,messen::V,μετρώ,meten
1332,zählen::V,μετρώ,tellen
1333,rechnen::V,λογαριάζω,rekenen
1334,lesen::V,διαβάζω,lezen
1335,malen::V,ζωγραφίζω,schilderen
1336,zeichnen::V,σχεδιάζω,tekenen
1337,schreiben::V,γράφω,schrijven
1338,besitzen::V,κατέχω,bezitten
1339,kaufen::V,αγοράζω,kopen
1340,verkaufen::V,πουλώ,verkopen
1341,bezahlen::V,πληρώνω,betalen
1342,zahlen::V,πληρώνω,betalen
1343,beherrschen::V,κυριαρχώ,beheersen
1344,ertragen::V,βαστώ,verdragen
1345,ertragen::V,αντέχω,verdragen
