,Concept_ID,sq,udm
793,immer::ADV,gjithnjë,пыр
794,immer::ADV,gjithnjë,котьку
795,niemals::ADV,kurrë,уз ноку
796,niemals::ADV,asnjëherë,уз ноку
797,hier::ADV,këtu,татын
798,hierhin::ADV,knej,татчы
799,von hier::ADV,që këtej,татысь
800,von hier::ADV,prej këtej,татысь
801,dort::ADV,aty,отӥ
802,dort::ADV,aty,отын
803,dort::ADV,atje,отӥ
804,dort::ADV,atje,отын
805,dorthin::ADV,anej,отчы
806,geradeaus::ADV,drejt,меӵак
807,vorwärts::ADV,mbroth,азьлань
808,vorwärts::ADV,përpara,азьлань
809,rückwärts::ADV,mbrapsht,берлань
810,zurück::ADV,prapa,берен
811,zurück::ADV,prapa,берлань
812,zurück::ADV,mbrapsht,берен
813,zurück::ADV,mbrapsht,берлань
814,unten::ADV,poshtë,улын
815,hinab::ADV,përposh,улэ
816,oben::ADV,lart,вылын
817,oben::ADV,lart,вылӥын
818,oben::ADV,sipër,вылын
819,oben::ADV,sipër,вылӥын
820,hinauf::ADV,lart,вылэ
821,hinauf::ADV,lart,вылӥе
822,hinauf::ADV,lart,выллань
823,hinauf::ADV,përpjetë,вылэ
824,hinauf::ADV,përpjetë,вылӥе
825,hinauf::ADV,përpjetë,выллань
826,überall::ADV,kudo,котькытын
827,überall::ADV,kudo,пасьтана
828,nicht::ADV,s',уз
829,nicht::ADV,nuk,уз
830,ein wenig::ADV,një tis,ичи
831,ein wenig::ADV,një tis,ӧжыт
832,ein wenig::ADV,një tis,огшап
833,kaum::ADV,mezi,муртса
834,sehr::ADV,fort,туж
835,sehr::ADV,fort,лекос
836,sehr::ADV,shumë,туж
837,sehr::ADV,shumë,лекос
838,so::ADV,ashtu,озьы
839,so::ADV,ashtu,тазьы
840,so::ADV,kështu,озьы
841,so::ADV,kështu,тазьы
842,noch::ADV,ende,на
843,noch::ADV,akoma,на
844,nur::ADV,vetëm,гинэ
845,schon::ADV,tashmë,ни
846,schon::ADV,tashmë,ини
847,wieder::ADV,përsëri,нош
848,wieder::ADV,përsëri,кайта
849,vergebens::ADV,kot,юнме
850,vor::PRP,para,азьын
851,hinter::PRP,prapa,берын
852,hinter::PRP,prapa,бӧрсьы
853,hinter::PRP,mbrapa,берын
854,hinter::PRP,mbrapa,бӧрсьы
855,unter::PRP,nën,улын
856,durch::PRP,nëpër,пыр
857,durch::PRP,nëpër,пыртӥ
858,neben::PRP,pranë,бордын
859,neben::PRP,përbri,бордын
860,zwischen::PRP,midis,вискын
861,zwischen::PRP,ndërmjet,вискын
862,wegen::PRP,për,сэрен
863,dies::PRN,ky,та
864,das::PRN,ky,со
865,alles::PRN,gjithçka,ваньмыз
866,ich::PRN,unë,мон
867,du::PRN,ti,тон
868,er::PRN,ai,со
869,wir::PRN,ne,ми
870,ihr::PRN,ju,тӥ
871,sie::PRN,ata,соос
872,was::FPRN,ç',ма
873,was::FPRN,çfarë,ма
874,wer::FPRN,kush,кин
875,wo::FADV,ku,кытын
876,wohin::FADV,për ku,кытчы
877,wie::FADV,si,кызьы
878,warum::FADV,pse,малы
879,warum::FADV,përse,малы
880,wieviel::FNUM,sa,кӧня
881,eins::NUM,një,одӥг
882,zwei::NUM,dy,кык
883,drei::NUM,tre,куинь
884,vier::NUM,katër,ньыль
885,fünf::NUM,pesë,вить
886,sechs::NUM,gjashtë,куать
887,sieben::NUM,shtatë,сизьым
888,acht::NUM,tetë,тямыс
889,neun::NUM,nëntë,укмыс
890,zehn::NUM,dhjetë,дас
891,elf::NUM,njëmbëdhjetë,дас одӥг
892,zwölf::NUM,dymbëdhjetë,дас кык
893,zwanzig::NUM,njëzet,кызь
894,dreißig::NUM,tridhjetë,куамын
895,vierzig::NUM,dyzet,ньыльдон
896,fünfzig::NUM,pesëdhjetë,витьтон
897,sechzig::NUM,gjashtëdhjetë,куатьтон
898,siebzig::NUM,shtatëdhjetë,сизьымдон
899,achtzig::NUM,tetëdhjetë,тямыстон
900,neunzig::NUM,nëntëdhjetë,укмыстон
901,hundert::NUM,qind,сю
902,tausend::NUM,mijë,сюрс
903,und::CNJ,e,и
904,und::CNJ,e,но
905,und::CNJ,dhe,и
906,und::CNJ,dhe,но
907,oder::CNJ,a,яке
908,oder::CNJ,apo,яке
909,stehen::V,rri,сылыны
910,sitzen::V,rri,пукыны
911,liegen::V,rri shtrirë,кылльыны
912,hängen::V,varem,ошкыса улыны
913,werden::V,bëhem,луыны
914,passieren::V,ndodh,луыны
915,beginnen::V,filloj,кутскыны
916,enden::V,përfundoj,бырыны
917,wechseln::V,ndërroj,воштӥськыны
918,aufgehen[Sonne]::V,hapem,ӝужаны
919,untergehen[Sonne]::V,hyj,пуксьыны
920,untergehen[Sonne]::V,perëndoj,пуксьыны
921,scheinen[Sonne]::V,ndriçoj,пиштыны
922,scheinen[Sonne]::V,ndriçoj,чиляны
923,donnern::V,gjëmoj,гудыръяны
924,donnern::V,bubulloj,гудыръяны
925,wehen::V,fryj,пелляськыны
926,strömen::V,derdh,киськыны
927,strömen::V,derdh,исьтӥськыны
928,fließen::V,rrjedh,бызьыны
929,sich drehen::V,rrotullohem,берганы
930,schwanken::V,dyzoj,вошъяськыны
931,schwingen::V,dridhem,шонаськыны
932,fallen::V,bie,усьыны
933,brennen::V,digjem,ӝуаны
934,rauchen::V,nxjerr tym,ӵындыны
935,regnen::V,bie shi,зорыны
936,gefrieren::V,ngrij,кынмыны
937,tauen::V,shkrij,шунаны
938,schmelzen::V,shkrij,шунаны
939,trocknen::V,thaj,куасьмыны
940,sieden::V,ziej,пӧзьыны
941,faulen::V,kalbem,сисьмыны
942,faulen::V,prishem,сисьмыны
943,verfaulen::V,kalbem,сисьмыны
944,reißen::V,grisem,кеськыны
945,reißen::V,shqyhem,кеськыны
946,versinken::V,humboj,выйыны
947,vergehen::V,kaloj,ортчыны
948,erscheinen::V,dukem,адскыны
949,verschwinden::V,zhdukem,бырыны
950,sinken::V,ulem,усьыны
951,abnehmen::V,pakësohem,синыны
952,abnehmen::V,zvogëlohem,синыны
953,zunehmen::V,shtohem,йылыны
954,steigen::V,rritem,лӧпкыны
955,wachsen::V,rritem,будыны
956,glänzen::V,vezulloj,чиляны
957,glänzen::V,vezulloj,пиштыны
958,funkeln::V,xixoj,чилекъяны
959,funkeln::V,xixëlloj,чилекъяны
960,lärmen::V,oshtij,уретыны
961,lärmen::V,oshtij,ӵашетыны
962,lärmen::V,zhurmoj,уретыны
963,lärmen::V,zhurmoj,ӵашетыны
964,läuten::V,bie,жингыртыны
965,klingeln::V,i bie ziles,жингыртыны
966,klirren::V,kërcëlloj,жильккетыны
967,brausen::V,gjëmoj,лекъяськыны
968,rauschen::V,fëshfërij,ӵашетыны
969,klingen::V,tingëlloj,кылӥськыны
970,bellen::V,leh,утыны
971,heulen::V,ulërij,вузыны
972,blasen::V,fryj,пельтыны
973,pfeifen::V,fishkëllej,шуланы
974,schreien::V,bërtas,черекъяны
975,schreien::V,bërtas,кесяськыны
976,stöhnen::V,rënkoj,ӝуштыны
977,zittern::V,trembem,дырекъяны
978,zittern::V,trembem,куалекъяны
979,leben::V,rroj,улыны
980,leben::V,jetoj,улыны
981,geboren werden::V,lind,вордӥськыны
982,atmen::V,marr frymë,шоканы
983,trinken::V,pi,юыны
984,essen::V,ha,сиыны
985,schlucken::V,gëlltis,ньылыны
986,schlucken::V,kapërdij,ньылыны
987,müde werden::V,lodhem,жадьыны
988,einschlafen::V,bie të fle,умме усьыны
989,schlafen::V,fle,кӧлыны
990,aufwachen::V,zgjohem,сайканы
991,aufstehen::V,çohem,султыны
992,aufstehen::V,ngrihem,султыны
993,sich erholen::V,qetësohem,шутэтскыны
994,sich erholen::V,shtendosem,шутэтскыны
995,krank werden::V,bie i sëmurë,висьыны
996,krank sein::V,jam i sëmurë,висьыны
997,schmerzen::V,dhemb,висьыны
998,husten::V,kollitem,кызыны
999,genesen::V,shërohem,юнматскыны
1000,genesen::V,shërohem,бурмытскылыны
1001,sterben::V,vdes,кулыны
1002,umkommen::V,vdes,бырыны
1003,umkommen::V,mbaroj,бырыны
1004,sich bewegen::V,shkundem,вырыны
1005,sich rühren::V,lëviz,вырӟыны
1006,sich rühren::V,lëviz,вырӟылыны
1007,sich erheben::V,ngrihem,султыны
1008,sich setzen::V,ulem,пуксьыны
1009,hinfallen::V,gremisem,усьыны
1010,laufen::V,eci,мыныны
1011,schreiten::V,çapem,вамышъяны
1012,spazierengehen::V,shëtis,мыныны
1013,spazierengehen::V,shëtis,ветлыны
1014,eilen::V,ngas,дыртыны
1015,sich beeilen::V,nxitoj,дыртыны
1016,sausen::V,eci shpejt,туж ӝог мыныны
1017,rennen::V,vrapoj,бызьылыны
1018,springen::V,kërcej,тэтчаны
1019,klettern::V,hipi,тубаны
1020,schaukeln::V,kolovitem,лэйканы
1021,schaukeln::V,kolovitem,шонаськыны
1022,kriechen::V,zvarritem,нюж ветлыны
1023,schwimmen::V,notoj,уяны
1024,tauchen::V,zhytem,зумылыны
1025,rudern::V,vozis,полсаны
1026,fahren::V,shkoj,ветлыны
1027,fliegen::V,fluturoj,лобаны
1028,gehen::V,eci,мыныны
1029,gehen::V,shkoj,мыныны
1030,weggehen::V,vete,кошкыны
1031,abfahren::V,nisem,кошкыны
1032,anhalten::V,ndalem,дугдыны
1033,hineingehen::V,futem,пырыны
1034,eintreten::V,hyj,пырыны
1035,kommen::V,vij,вуыны
1036,kommen::V,vij,лыктыны
1037,ankommen::V,arrij,вуыны
1038,ankommen::V,mbërrij,вуыны
1039,zurückkommen::V,kthehem,берытскыны
1040,bleiben::V,mbetem,кыльыны
1041,bleiben::V,qëndroj,кыльыны
1042,warten::V,pres,витьыны
1043,erwarten::V,pres,витьыны
1044,erwarten::V,pres,возьманы
1045,suchen::V,kërkoj,утчаны
1046,finden::V,gjej,шедьтыны
1047,versuchen::V,mundohem,турттыны
1048,vorbereiten::V,përgatis,дасяны
1049,lieben::V,dashuroj,гажаны
1050,mögen::V,dua,яратыны
1051,lachen::V,qesh,серекъяны
1052,rühren::V,mallëngjej,сюлме йӧтыны
1053,weinen::V,qaj,бӧрдыны
1054,schimpfen::V,shaj,даллашыны
1055,sich ärgern::V,bëhem verem,лекъяськыны
1056,sich fürchten::V,kam frikë,кышканы
1057,sich fürchten::V,kam frikë,курданы
1058,sich fürchten::V,frikësohem,кышканы
1059,sich fürchten::V,frikësohem,курданы
1060,fürchten::V,kam frikë nga,курданы
1061,fürchten::V,kam frikë nga,кышканы
1062,fliehen::V,arratisem,пегӟыны
1063,flüchten::V,iki,пегӟыны
1064,sehen::V,shoh,адӟыны
1065,anschauen::V,shikoj,учкыны
1066,ansehen::V,shikoj,учкыны
1067,hören::V,dëgjoj,кылыны
1068,zuhören::V,veshtoj,кылзыны
1069,probieren::V,provoj,веръяны
1070,riechen::V,nuhas,зынъяны
1071,fühlen::V,ndiej,шӧдыны
1072,scheinen::V,ndriçoj,адскыны
1073,zu sehen sein::V,dukem,адӟиськыны
1074,vernehmen::V,dëgjoj,кылыны
1075,frieren::V,mërdhij,кынмыны
1076,tun::V,bëj,карыны
1077,können::V,mund,быгатыны
1078,wollen::V,dua,потыны
1079,wollen::V,dëshiroj,потыны
1080,anfangen::V,filloj,кутскыны
1081,beenden::V,kryej,быдтыны
1082,beenden::V,kryej,быдэстыны
1083,beenden::V,mbaroj,быдтыны
1084,beenden::V,mbaroj,быдэстыны
1085,aufhören::V,pushoj,дугдыны
1086,gelingen::V,më shkon mbarë,быгатыны
1087,gelingen::V,më shkon mbarë,луыны
1088,geraten::V,del,лэсяны
1089,öffnen::V,hap,усьтыны
1090,schließen::V,mbyll,пытсаны
1091,stellen::V,vë,пуктыны
1092,setzen::V,vë,пуктыны
1093,legen::V,vë,поныны
1094,berühren::V,rrok,исаны
1095,verbinden::V,bashkoj,герӟаны
1096,bedecken::V,mbuloj,пытсаны
1097,aufhängen::V,var,ошыны
1098,anzünden::V,ndez,ӝуатыны
1099,aufheben::V,ngre,ӝутыны
1100,zurücklassen::V,lë pas,кельтыны
1101,verlieren::V,humb,ыштыны
1102,fallen lassen::V,lëshoj,уськытыны
1103,machen::V,bëj,лэсьтыны
1104,herstellen::V,prodhoj,лэсьтыны
1105,bauen::V,ndërtoj,пуктыны
1106,reparieren::V,ndreq,тупатыны
1107,reparieren::V,meremetoj,тупатыны
1108,verbessern::V,përmirësoj,умоятыны
1109,ändern::V,ndërroj,воштыны
1110,graben::V,gërmoj,копаны
1111,beugen::V,kërrus,губыртыны
1112,biegen::V,përkul,куасаны
1113,drehen::V,dredh,бергатыны
1114,drehen::V,rrotulloj,бергатыны
1115,wenden::V,kthej,берыктыны
1116,umdrehen::V,kthej,берыктыны
1117,heben::V,ngre,ӝутыны
1118,hochheben::V,ngre,ӝутъяны
1119,ergreifen::V,rrëmbej,кутыны
1120,ergreifen::V,rrëmbej,кырмыны
1121,halten::V,mbaj,возьыны
1122,drücken::V,shtyp,зӥбыны
1123,drücken::V,shtyp,пачкатыны
1124,schieben::V,shtyj,донганы
1125,kratzen::V,kruaj,вуштыны
1126,kratzen::V,gërvisht,вуштыны
1127,lecken::V,lëpij,нюлыны
1128,beißen::V,kafshoj,куртчыны
1129,abreißen::V,shkëpus,ишкалтыны
1130,abschneiden::V,cungoj,шорыны
1131,abschneiden::V,cungoj,вандыны
1132,binden::V,lidh,керттыны
1133,stecken::V,fus,мертчытыны
1134,stecken::V,ngul,мертчытыны
1135,brechen::V,thyej,тӥяны
1136,klopfen::V,trokas,йыганы
1137,klopfen::V,trokas,шарккетыны
1138,hauen::V,godas,жугыны
1139,hauen::V,godas,тышканы
1140,kleben::V,ngjis,лякыны
1141,reiben::V,fërkoj,зыраны
1142,reiben::V,fërkoj,вуштыны
1143,streichen::V,lyej,зыраны
1144,schleifen::V,mpreh,шерыны
1145,schneiden::V,pres,вандыны
1146,rütteln::V,shkund,зуркатыны
1147,schütteln::V,lëkund,куалекъятыны
1148,schwenken::V,valëvit,шонаны
1149,schütten::V,mbush,лэзьыны
1150,füllen::V,mbush,тырмытыны
1151,einwickeln::V,mbështjell,биньыны
1152,tragen::V,mbaj,нуыны
1153,tragen::V,mbart,нуыны
1154,schleppen::V,heq,кыскыны
1155,schleppen::V,zhgërryej,кыскыны
1156,ziehen::V,tërheq,кыскыны
1157,aufbewahren::V,ruaj,возьыны
1158,werfen::V,hedh,куяны
1159,werfen::V,hedh,лэзяны
1160,fangen::V,kap,кутыны
1161,packen::V,rrëmbej,кутыны
1162,packen::V,rrëmbej,кырмыны
1163,verstecken::V,fsheh,ватыны
1164,teilen::V,ndaj,люкыны
1165,schicken::V,dërgoj,ыстыны
1166,bringen::V,sjell,вайыны
1167,hinzufügen::V,shtoj,ватсаны
1168,bekommen::V,kap,басьтыны
1169,erhalten::V,marr,басьтыны
1170,nehmen::V,marr,кутыны
1171,nehmen::V,marr,басьтыны
1172,wählen::V,zgjedh,бырйыны
1173,auswählen::V,përzgjedh,бырйыны
1174,bewahren::V,ruaj,возьыны
1175,behindern::V,pengoj,могӟытыны
1176,verderben::V,prish,сӧрыны
1177,beschädigen::V,dëmtoj,урод лэсьтыны
1178,zerbrechen::V,thyej,сӧрыны
1179,zerreißen::V,çjerr,кесяны
1180,zerreißen::V,zheloj,кесяны
1181,zerstören::V,prish,куашкатыны
1182,zerstören::V,shkatërroj,куашкатыны
1183,verbrennen::V,djeg,сутыны
1184,geben::V,jap,сётыны
1185,reichen::V,jap,сётыны
1186,schenken::V,fal,кузьманы
1187,schenken::V,dhuroj,кузьманы
1188,versprechen::V,premtoj,кыл сётыны
1189,wünschen::V,uroj,сӥзьыны
1190,loben::V,lëvdoj,ушъяны
1191,loben::V,lavdëroj,ушъяны
1192,küssen::V,puth,чупаны
1193,wiegen::V,tund,веттаны
1194,wiegen::V,tund,лэйкатыны
1195,zudecken::V,mbuloj,шобыртыны
1196,wecken::V,zgjoj,сайкатыны
1197,zeigen::V,dëftej,возьматыны
1198,führen::V,çoj,нуыны
1199,lehren::V,arsej,дышетыны
1200,unterrichten::V,arsimoj,дышетыны
1201,aufziehen::V,rris,будэтыны
1202,leiten::V,udhëheq,кивалтыны
1203,antreiben::V,nxis,дыртытыны
1204,lassen::V,detyroj,-ытыны
1205,einladen::V,ftoj,ӧтьыны
1206,vereinigen::V,bashkoj,огазеяны
1207,besuchen::V,vizitoj,адӟыськыны
1208,treffen::V,ndesh,пумитаны
1209,sich versammeln::V,tubohem,люкаськыны
1210,spielen::V,loz,шудыны
1211,spielen::V,luaj,шудыны
1212,singen::V,këndoj,кырӟаны
1213,tanzen::V,kërcej,эктыны
1214,tanzen::V,vallëzoj,эктыны
1215,sich trennen::V,ndahem,люкиськыны
1216,verlassen::V,braktis,куштыны
1217,retten::V,shpëtoj,утьыны
1218,bewachen::V,ruaj,возьманы
1219,schützen::V,ruaj,утялтыны
1220,schützen::V,mbroj,утялтыны
1221,verteidigen::V,mbroj,возьманы
1222,sich schlagen::V,zihem,жугиськыны
1223,schießen::V,shtie,ыбылӥськны
1224,siegen::V,fitoj,вормыны
1225,siegen::V,ngadhënjej,вормыны
1226,ärgern::V,zemëroj,вожпоттыны
1227,schlagen::V,rrah,жуккыны
1228,schlagen::V,godas,жуккыны
1229,treten::V,shtyj,лёганы
1230,treten::V,shtyj më këmbë,лёганы
1231,stechen::V,ther,бышкалтыны
1232,stechen::V,shpoj,бышкалтыны
1233,stoßen::V,shtyj,донгыны
1234,stehlen::V,vjedh,вораны
1235,stehlen::V,vjedh,лушканы
1236,stören::V,pengoj,люкетыны
1237,belästigen::V,bezdis,акыльтыны
1238,belästigen::V,bezdis,вукылмыны
1239,verbergen::V,fsheh,ватыны
1240,täuschen::V,mashtroj,алданы
1241,betrügen::V,kobis,пӧяны
1242,töten::V,vras,виыны
1243,wohnen::V,banoj,улыны
1244,arbeiten::V,punoj,ужаны
1245,arbeiten::V,vardoj,ужаны
1246,sammeln::V,mbledh,бичаны
1247,sammeln::V,grumbulloj,бичаны
1248,pflücken::V,vjel,ишкыны
1249,pflücken::V,mbledh,ишкыны
1250,jagen::V,gjuaj,пӧйшураны
1251,fischen::V,peshkoj,чорыганы
1252,fischen::V,gjuaj peshk,чорыганы
1253,fassen::V,zë,кутыны
1254,hüten::V,kullos,возьманы
1255,treiben::V,vë përpara,улляны
1256,anbinden::V,lidh,думыны
1257,füttern::V,grazhdoj,сюдыны
1258,melken::V,mjel,кыскыны
1259,hacken::V,grij,кораны
1260,gießen::V,ujis,киськаны
1261,reifen::V,piqem,вуыны
1262,reifen::V,piqem,кисьманы
1263,zubereiten::V,gatuaj,лесьтыны
1264,kochen::V,ziej,пӧзьтыны
1265,backen::V,pjek,пыжыны
1266,backen::V,furroj,пыжыны
1267,braten::V,fërgoj,пыжыны
1268,braten::V,tiganis,пыжыны
1269,umrühren::V,trazoj,сураны
1270,stricken::V,thur,керттыны
1271,nähen::V,qep,вурыны
1272,färben::V,ngjyej,буяны
1273,färben::V,bojatis,буяны
1274,reinigen::V,qëroj,сузяны
1275,reinigen::V,pastroj,сузяны
1276,waschen::V,laj,мисьтаськыны
1277,waschen::V,finjos,мисьтаськыны
1278,abwischen::V,fshij,ӵушылыны
1279,spülen::V,kulloj,гылъяны
1280,fegen::V,fshij,ӵужыны
1281,kehren::V,fshij,ӵужыны
1282,baden::V,lahem,пыласькыны
1283,sich waschen::V,lahem,пыласькыны
1284,ausziehen::V,heq,кыльыны
1285,ausziehen::V,zbath,кыльыны
1286,anziehen::V,vesh,дӥсяны
1287,anziehen::V,mbath,дӥсяны
1288,sich anziehen::V,vishem,дӥсьяськыны
1289,kämmen::V,kreh,сынаны
1290,schmücken::V,hijeshoj,чеберъяны
1291,sagen::V,them,шуыны
1292,sagen::V,them,вераны
1293,sprechen::V,flas,вераськыны
1294,reden::V,fjalos,вераськыны
1295,reden::V,fjalëtoj,вераськыны
1296,sich unterhalten::V,bisedoj,вераськыны
1297,fragen::V,pyes,юаны
1298,bitten::V,lus,курыны
1299,bitten::V,lutem,курыны
1300,erzählen::V,rrëfej,вераны
1301,erzählen::V,rrëfej,мадьыны
1302,mitteilen::V,kumtoj,ивортыны
1303,nennen::V,quaj,шуыны
1304,rufen::V,thërras,ӧтьыны
1305,prahlen::V,mburrem,ушъяськыны
1306,prahlen::V,kapardisem,ушъяськыны
1307,übersetzen::V,përkthej,берыктыны
1308,denken::V,mendoj,малпаны
1309,glauben::V,besoj,оскыны
1310,bemerken::V,vërej,адӟыны
1311,erkennen::V,njoh,тодыны
1312,erkennen::V,shquaj,тодыны
1313,begreifen::V,marr vesh,валаны
1314,verstehen::V,marr vesh,валаны
1315,lernen::V,mësoj,дышетскыны
1316,wissen::V,di,тодыны
1317,sich erinnern an::V,kujtoj,тодэ вайыны
1318,vergessen::V,harroj,вунэтыны
1319,messen::V,mas,мертаны
1320,zählen::V,njeh,лыдъяны
1321,rechnen::V,llogaris,лыдъяны
1322,lesen::V,lexoj,лыдӟыны
1323,lesen::V,këndoj,лыдӟыны
1324,malen::V,lyej,суреданы
1325,zeichnen::V,vizatoj,суреданы
1326,schreiben::V,shkruaj,гожъяны
1327,besitzen::V,kam,луыны
1328,kaufen::V,blej,басьтыны
1329,verkaufen::V,shes,вузаны
1330,bezahlen::V,paguaj,тырыны
1331,zahlen::V,paguaj,тырыны
1332,beherrschen::V,zotëroj,кузёяськыны
1333,ertragen::V,duroj,чиданы
