,Concept_ID,fi,la
825,wie::FADV,miten,quomodo
826,wie::FADV,kuinka,quomodo
827,warum::FADV,miksi,cur
828,wieviel::FNUM,paljonko,quantum
829,wieviel::FNUM,kuinka paljon,quantum
830,eins::NUM,yksi,unus
831,zwei::NUM,kaksi,duo
832,drei::NUM,kolme,tres
833,vier::NUM,neljä,quattuor
834,fünf::NUM,viisi,quinque
835,sechs::NUM,kuusi,sex
836,sieben::NUM,seitsemän,septem
837,acht::NUM,kahdeksan,octo
838,neun::NUM,yhdeksän,novem
839,zehn::NUM,kymmenen,decem
840,elf::NUM,yksitoista,undecim
841,zwölf::NUM,kaksitoista,duodecim
842,zwanzig::NUM,kaksikymmentä,viginti
843,dreißig::NUM,kolmekymmentä,triginta
844,vierzig::NUM,neljäkymmentä,quadraginta
845,fünfzig::NUM,viisikymmentä,quinquaginta
846,sechzig::NUM,kuusikymmentä,sexaginta
847,siebzig::NUM,seitsemänkymmentä,septuaginta
848,achtzig::NUM,kahdeksankymmentä,octoginta
849,neunzig::NUM,yhdeksänkymmentä,nonaginta
850,hundert::NUM,sata,centum
851,tausend::NUM,tuhat,mille
852,und::CNJ,ja,et
853,und::CNJ,ja,-que
854,oder::CNJ,tai,vel
855,stehen::V,seisoa,stare
856,sitzen::V,istua,sedere
857,liegen::V,maata,iacere
858,hängen::V,riippua,pendere
859,werden::V,tulla,fieri
860,werden::V,joutua,fieri
861,passieren::V,sattua,accidere
862,passieren::V,tapahtua,accidere
863,beginnen::V,alkaa,incipere
864,enden::V,loppua,finem habere
865,enden::V,päättyä,finem habere
866,wechseln::V,vaihtua,mutari
867,wechseln::V,vaihdella,mutari
868,aufgehen[Sonne]::V,nousta,oriri
869,untergehen[Sonne]::V,laskea,occidere
870,scheinen[Sonne]::V,paistaa,lucere
871,donnern::V,jyristä,tonare
872,wehen::V,tuulla,flare
873,wehen::V,puhaltaa,flare
874,strömen::V,virrata,fluere
875,fließen::V,valua,manare
876,fließen::V,juosta,manare
877,sich drehen::V,pyöriä,torqueri
878,schwanken::V,horjua,vacillare
879,schwingen::V,heilua,vibrare
880,schwingen::V,värähdellä,vibrare
881,fallen::V,pudota,cadere
882,fallen::V,langeta,cadere
883,brennen::V,palaa,ardere
884,rauchen::V,savuta,fumare
885,regnen::V,sataa,pluere
886,gefrieren::V,jäätyä,congelari
887,tauen::V,sulaa,rorare
888,schmelzen::V,sulaa,liquescere
889,trocknen::V,kuivua,arescere
890,sieden::V,kiehua,fervere
891,faulen::V,mädätä,putescere
892,verfaulen::V,mädätä,putescere
893,verfaulen::V,mädäntyä,putescere
894,reißen::V,revetä,scindi
895,versinken::V,upota,mergi
896,versinken::V,vajota,mergi
897,vergehen::V,kulua,praeterire
898,erscheinen::V,ilmestyä,apparere
899,verschwinden::V,kadota,discedere
900,sinken::V,vajota,labi
901,abnehmen::V,vähetä,deminui
902,zunehmen::V,kasvaa,augeri
903,zunehmen::V,lisääntyä,augeri
904,steigen::V,nousta,augescere
905,wachsen::V,kasvaa,crescere
906,glänzen::V,kiiltää,splendere
907,funkeln::V,kipinöidä,micare
908,lärmen::V,meluta,strepere
909,läuten::V,soida,sonare
910,klingeln::V,soida,tinnire
911,klirren::V,kalista,crepare
912,brausen::V,kohista,saevire
913,rauschen::V,kohista,crepare
914,klingen::V,soida,sonare
915,bellen::V,haukkua,latrare
916,heulen::V,ulvoa,ululare
917,blasen::V,puhaltaa,flare
918,pfeifen::V,viheltää,sibilare
919,schreien::V,kirkua,clamare
920,stöhnen::V,voihkia,gemere
921,zittern::V,vapista,tremere
922,zittern::V,vapista,trepidare
923,leben::V,elää,vivere
924,geboren werden::V,syntyä,nasci
925,atmen::V,hengittää,spirare
926,trinken::V,juoda,bibere
927,essen::V,syödä,edere
928,schlucken::V,niellä,devorare
929,müde werden::V,uupua,fatigari
930,einschlafen::V,uinahtaa,obdormiscere
931,schlafen::V,maata,dormire
932,schlafen::V,nukkua,dormire
933,aufwachen::V,herätä,expergisci
934,aufstehen::V,nousta,exsurgere
935,aufstehen::V,nousta ylös,exsurgere
936,sich erholen::V,levätä,se reficere
937,krank werden::V,sairastua,aegrescere
938,krank sein::V,potea,aegrotare
939,krank sein::V,sairastaa,aegrotare
940,schmerzen::V,särkeä,dolere
941,schmerzen::V,kivistää,dolere
942,husten::V,yskiä,tussire
943,genesen::V,toipua,convalescere
944,sterben::V,kuolla,mori
945,umkommen::V,saada surmansa,perire
946,umkommen::V,kuolla,perire
947,sich bewegen::V,liikkua,se movere
948,sich rühren::V,liikahtaa,micare
949,sich erheben::V,nousta,surgere
950,sich setzen::V,istuutua,considere
951,hinfallen::V,kaatua,cadere
952,laufen::V,kävellä,vadere
953,schreiten::V,astua,gradi
954,schreiten::V,astella,gradi
955,spazierengehen::V,kävellä,ambulare
956,eilen::V,kiirehtiä,properare
957,sich beeilen::V,kiirehtiä,festinare
958,sich beeilen::V,olla kiireissään,festinare
959,sausen::V,rynnätä,currere
960,sausen::V,viilettää,currere
961,rennen::V,juosta,currere
962,springen::V,hypätä,salire
963,klettern::V,kiivetä,niti
964,schaukeln::V,kiikkua,oscillare
965,kriechen::V,ryömiä,repere
966,kriechen::V,ryömiä,serpere
967,schwimmen::V,uida,nare
968,schwimmen::V,uida,natare
969,tauchen::V,sukeltaa,mergere
970,rudern::V,soutaa,remigare
971,fahren::V,ajaa,vehi
972,fahren::V,kulkea,vehi
973,fliegen::V,lentää,volare
974,gehen::V,käydä,ire
975,gehen::V,käydä,vadere
976,weggehen::V,lähteä,abire
977,weggehen::V,lähteä,discedere
978,weggehen::V,poistua,abire
979,weggehen::V,poistua,discedere
980,abfahren::V,lähteä,proficisci
981,anhalten::V,pysähtyä,consistere
982,anhalten::V,seisahtua,consistere
983,hineingehen::V,mennä sisään,inire
984,hineingehen::V,mennä sisään,ingredi
985,eintreten::V,astua sisään,intrare
986,kommen::V,tulla,venire
987,ankommen::V,saapua,advenire
988,zurückkommen::V,palata,revenire
989,bleiben::V,jäädä,manere
990,bleiben::V,viipyä,manere
991,warten::V,odottaa,opperiri
992,erwarten::V,odottaa,opperiri
993,erwarten::V,odottaa,expectare
994,suchen::V,etsiä,quaerere
995,finden::V,löytää,reperire
996,versuchen::V,yrittää,conari
997,versuchen::V,yrittää,temptare
998,vorbereiten::V,valmistaa,parare
999,lieben::V,pitää,amare
1000,lieben::V,rakastaa,amare
1001,mögen::V,pitää,amare
1002,mögen::V,tykätä,amare
1003,lachen::V,nauraa,ridere
1004,rühren::V,liikuttaa,commovere
1005,weinen::V,itkeä,flere
1006,schimpfen::V,haukkua,increpare
1007,sich ärgern::V,suuttua,indignari
1008,sich fürchten::V,pelätä,vereri
1009,fürchten::V,pelätä,timere
1010,fliehen::V,paeta,fugere
1011,flüchten::V,paeta,effugere
1012,sehen::V,nähdä,videre
1013,anschauen::V,katsoa,aspectare
1014,ansehen::V,katsoa,spectare
1015,hören::V,kuulla,audire
1016,zuhören::V,kuunnella,auscultare
1017,probieren::V,maistaa,gustare
1018,riechen::V,haistaa,olfacere
1019,fühlen::V,tuntea,sentire
1020,scheinen::V,tuntua,videri
1021,zu sehen sein::V,näkyä,conspici
1022,vernehmen::V,kuulla,comperire
1023,frieren::V,palella,algere
1024,tun::V,tehdä,facere
1025,können::V,osata,posse
1026,wollen::V,tahtoa,velle
1027,anfangen::V,ruveta,incipere
1028,anfangen::V,aloittaa,incipere
1029,beenden::V,lopettaa,finire
1030,aufhören::V,loppua,desistere
1031,gelingen::V,onnistua,contingere
1032,geraten::V,sujua,evenire
1033,geraten::V,joutua,evenire
1034,öffnen::V,avata,aperire
1035,öffnen::V,aukaista,aperire
1036,schließen::V,sulkea,claudere
1037,stellen::V,panna,sistere
1038,stellen::V,asettaa,sistere
1039,setzen::V,panna,ponere
1040,setzen::V,istuttaa,ponere
1041,legen::V,panna,ponere
1042,legen::V,asettaa,ponere
1043,berühren::V,koskea,tangere
1044,berühren::V,koskettaa,tangere
1045,verbinden::V,liittää,iungere
1046,verbinden::V,yhdistää,iungere
1047,bedecken::V,kattaa,tegere
1048,bedecken::V,kattaa,operire
1049,bedecken::V,peittää,tegere
1050,bedecken::V,peittää,operire
1051,aufhängen::V,ripustaa,suspendere
1052,anzünden::V,sytyttää,accendere
1053,anzünden::V,sytyttää,inflammare
1054,aufheben::V,ylös nostaa,tollere
1055,aufheben::V,nostaa,tollere
1056,zurücklassen::V,jättää,relinquere
1057,verlieren::V,kadottaa,perdere
1058,verlieren::V,kadottaa,amittere
1059,fallen lassen::V,pudottaa,dimittere
1060,machen::V,tehdä,facere
1061,herstellen::V,tuottaa,fabricare
1062,herstellen::V,valmistaa,fabricare
1063,bauen::V,rakentaa,construere
1064,reparieren::V,korjata,reparare
1065,verbessern::V,parantaa,emendare
1066,ändern::V,muuttaa,mutare
1067,graben::V,kaivaa,fodere
1068,beugen::V,taivuttaa,flectere
1069,biegen::V,taivuttaa,curvare
1070,drehen::V,kääntää,torquere
1071,wenden::V,kääntää,vertere
1072,umdrehen::V,kääntää,convertere
1073,heben::V,nostaa,tollere
1074,heben::V,kohottaa,tollere
1075,hochheben::V,nostaa,levare
1076,ergreifen::V,tarttua,capessere
1077,halten::V,pitää,tenere
1078,drücken::V,painaa,premere
1079,drücken::V,puristaa,premere
1080,schieben::V,työntää,promovere
1081,kratzen::V,raapia,radere
1082,lecken::V,nuolla,lambere
1083,beißen::V,purra,mordere
1084,abreißen::V,repiä,avellere
1085,abschneiden::V,leikata poikki,desecare
1086,abschneiden::V,leikata,desecare
1087,binden::V,sitoa,ligare
1088,stecken::V,pistää,inserere
1089,brechen::V,murtaa,rumpere
1090,klopfen::V,koputtaa,pultare
1091,klopfen::V,kolkuttaa,pultare
1092,hauen::V,lyödä,ferire
1093,kleben::V,liimata,agglutinare
1094,reiben::V,hieroa,terere
1095,reiben::V,hangata,terere
1096,streichen::V,sivellä,oblinere
1097,schleifen::V,hioa,acuere
1098,schneiden::V,leikata,secare
1099,rütteln::V,ravistaa,quassare
1100,schütteln::V,pudistaa,quatere
1101,schwenken::V,heiluttaa,ventilare
1102,schütten::V,kaataa,fundere
1103,füllen::V,täyttää,complere
1104,einwickeln::V,kääriä,involvere
1105,tragen::V,kantaa,ferre
1106,tragen::V,kantaa,portare
1107,schleppen::V,raahata,pertrahere
1108,ziehen::V,vetää,trahere
1109,aufbewahren::V,säilyttää,asservare
1110,werfen::V,viskata,iacere
1111,fangen::V,napata,capere
1112,fangen::V,ottaa kiinni,capere
1113,packen::V,tarttua,capessere
1114,verstecken::V,kätkeä,abdere
1115,verstecken::V,piilottaa,abdere
1116,teilen::V,jakaa,partiri
1117,teilen::V,jakaa,dividere
1118,schicken::V,lähettää,mittere
1119,bringen::V,viedä,apportare
1120,hinzufügen::V,lisätä,addere
1121,bekommen::V,saada,adipisci
1122,erhalten::V,saada,accipere
1123,nehmen::V,ottaa,sumere
1124,wählen::V,valita,eligere
1125,auswählen::V,valikoida,deligere
1126,bewahren::V,säilyttää,conservare
1127,behindern::V,estää,impedire
1128,verderben::V,pilata,corrumpere
1129,verderben::V,turmella,corrumpere
1130,beschädigen::V,vioittaa,laedere
1131,beschädigen::V,vahingoittaa,laedere
1132,zerbrechen::V,rikkoa,rumpere
1133,zerbrechen::V,rikkoa,frangere
1134,zerreißen::V,repiä rikki,discindere
1135,zerreißen::V,repiä palasiksi,discindere
1136,zerstören::V,hävittää,delere
1137,verbrennen::V,polttaa,urere
1138,verbrennen::V,polttaa,cremare
1139,geben::V,antaa,dare
1140,reichen::V,ojentaa,praebere
1141,schenken::V,lahjoittaa,donare
1142,schenken::V,lahjoittaa,largiri
1143,versprechen::V,luvata,polliceri
1144,versprechen::V,luvata,promittere
1145,wünschen::V,toivottaa,
1146,loben::V,ylistää,laudare
1147,küssen::V,suudella,osculari
1148,wiegen::V,tuudittaa,
1149,wiegen::V,keinuttaa,
1150,zudecken::V,peittää,tegere
1151,wecken::V,herättää,excitare
1152,zeigen::V,näyttää,monstrare
1153,zeigen::V,osoittaa,monstrare
1154,führen::V,johdattaa,ducere
1155,lehren::V,opettaa,docere
1156,unterrichten::V,opettaa,instituere
1157,aufziehen::V,kasvattaa,nutrire
1158,leiten::V,johtaa,ducere
1159,antreiben::V,hoputtaa,incitare
1160,lassen::V,antaa,iubere
1161,einladen::V,kutsua,invitare
1162,vereinigen::V,yhdistää,coniungere
1163,besuchen::V,vierailla,visere
1164,treffen::V,tavata,convenire
1165,sich versammeln::V,kokoontua,convenire
1166,spielen::V,pelata,ludere
1167,spielen::V,leikkiä,ludere
1168,singen::V,laulaa,cantare
1169,tanzen::V,tanssia,saltare
1170,sich trennen::V,erota,digredi
1171,sich trennen::V,erota,discedere
1172,verlassen::V,jättää,deserere
1173,verlassen::V,jättää,relinquere
1174,retten::V,pelastaa,servare
1175,bewachen::V,vartioida,custodire
1176,schützen::V,suojella,tueri
1177,schützen::V,suojella,tutari
1178,verteidigen::V,puolustaa,defendere
1179,sich schlagen::V,tapella,luctari
1180,schießen::V,ampua,iaculari
1181,siegen::V,voittaa,vincere
1182,ärgern::V,ärsyttää,irritare
1183,schlagen::V,lyödä,ferire
1184,treten::V,potkaista,calcare
1185,stechen::V,pistää,pungere
1186,stoßen::V,sysätä,tundere
1187,stoßen::V,työntää,tundere
1188,stehlen::V,varastaa,furari
1189,stören::V,häiritä,turbare
1190,belästigen::V,häiritä,obtundere
1191,verbergen::V,kätkeä,celare
1192,verbergen::V,kätkeä,occultare
1193,täuschen::V,harhauttaa,fallere
1194,betrügen::V,pettää,fraudare
1195,betrügen::V,petkuttaa,fraudare
1196,töten::V,tappaa,necare
1197,töten::V,tappaa,caedere
1198,wohnen::V,asua,habitare
1199,arbeiten::V,tehdä työtä,laborare
1200,arbeiten::V,työskennellä,laborare
1201,sammeln::V,koota,colligere
1202,sammeln::V,kerätä,colligere
1203,pflücken::V,poimia,carpere
1204,jagen::V,metsästää,venari
1205,fischen::V,kalastaa,piscari
1206,fassen::V,pyydystää,capere
1207,fassen::V,saalistaa,capere
1208,hüten::V,paimentaa,custodire
1209,treiben::V,ajaa,agere
1210,anbinden::V,kytkeä,alligare
1211,füttern::V,ruokkia,nutrire
1212,melken::V,lypsää,mulgere
1213,hacken::V,hakata,findere
1214,gießen::V,kastella,rigare
1215,reifen::V,kypsyä,maturescere
1216,zubereiten::V,valmistaa,apparare
1217,kochen::V,keittää,coquere
1218,backen::V,leipoa,coquere
1219,braten::V,paistaa,torrere
1220,umrühren::V,hämmentää,commovere
1221,stricken::V,kutoa,texere
1222,stricken::V,neuloa,texere
1223,nähen::V,ommella,suere
1224,färben::V,värjätä,tingere
1225,färben::V,värittää,tingere
1226,reinigen::V,puhdistaa,purgare
1227,waschen::V,pestä,lavare
1228,abwischen::V,pyyhkiä,abstergere
1229,spülen::V,huuhtoa,perluere
1230,fegen::V,pyyhkäistä,verrere
1231,kehren::V,lakaista,purgare
1232,baden::V,kylpeä,lavari
1233,sich waschen::V,peseytyä,lavari
1234,ausziehen::V,riisua,exuere
1235,anziehen::V,pukea ylleen,induere
1236,sich anziehen::V,pukeutua,vestiri
1237,kämmen::V,kammata,pectere
1238,schmücken::V,koristaa,ornare
1239,schmücken::V,koristaa,decorare
1240,schmücken::V,kaunistaa,ornare
1241,schmücken::V,kaunistaa,decorare
1242,sagen::V,sanoa,dicere
1243,sprechen::V,puhua,fari
1244,reden::V,keskustella,loqui
1245,sich unterhalten::V,jutella,colloqui
1246,sich unterhalten::V,jutella,disputare
1247,fragen::V,kysyä,rogare
1248,fragen::V,kysyä,quaerere
1249,bitten::V,pyytää,orare
1250,bitten::V,pyytää,rogare
1251,erzählen::V,kertoa,narrare
1252,mitteilen::V,ilmoittaa,communicare
1253,nennen::V,kutsua,appellare
1254,nennen::V,nimittää,appellare
1255,rufen::V,kutsua,vocare
1256,prahlen::V,kerskailla,gloriari
1257,übersetzen::V,kääntää,vertere
1258,denken::V,miettiä,cogitare
1259,denken::V,ajatella,cogitare
1260,glauben::V,uskoa,credere
1261,bemerken::V,huomata,animadvertere
1262,erkennen::V,tunnistaa,cognoscere
1263,begreifen::V,ymmärtää,comprehendere
1264,verstehen::V,ymmärtää,intellegere
1265,lernen::V,oppia,discere
1266,wissen::V,tietää,scire
1267,sich erinnern an::V,muistaa,meminisse
1268,vergessen::V,unohtaa,oblivisci
1269,messen::V,mitata,metiri
1270,zählen::V,laskea,numerare
1271,rechnen::V,laskea,reri
1272,rechnen::V,laskea,calculare
1273,lesen::V,lukea,legere
1274,malen::V,maalata,pingere
1275,zeichnen::V,piirtää,scribere
1276,zeichnen::V,piirustaa,scribere
1277,schreiben::V,kirjoittaa,scribere
1278,besitzen::V,omistaa,possidere
1279,kaufen::V,ostaa,emere
1280,verkaufen::V,myydä,vendere
1281,bezahlen::V,maksaa,pendere
1282,zahlen::V,maksaa,solvere
1283,beherrschen::V,hallita,regere
1284,beherrschen::V,hallita,imperare
1285,ertragen::V,kestää,tolerare
1286,ertragen::V,kestää,sustinere
