,Concept_ID,vep,mhr
745,zuerst::ADV,ezmäi,онда́к
746,einmal::ADV,kerdan,икана́
747,manchmal::ADV,erašti,ка́шын
748,manchmal::ADV,erašti,кокла́н
749,oft::ADV,paksus,чӱ́чкыдын
750,immer::ADV,kaiken,эре́
751,immer::ADV,kaiken,ту́тыш
752,niemals::ADV,ei nikonz,ок нигуна́м
753,hier::ADV,täs,ты́ште
754,hier::ADV,tägä,ты́ште
755,hierhin::ADV,tänna,ты́шке
756,hierhin::ADV,tänna,тыш
757,von hier::ADV,täspäi,тыше́ч
758,von hier::ADV,täspäi,тыве́ч
759,von hier::ADV,sid'päi,тыше́ч
760,von hier::ADV,sid'päi,тыве́ч
761,dort::ADV,sigä,ту́што
762,dorthin::ADV,sinna,туш
763,dorthin::ADV,sinna,ту́шко
764,dorthin::ADV,nakkale,туш
765,dorthin::ADV,nakkale,ту́шко
766,geradeaus::ADV,kohtha,вик
767,vorwärts::ADV,edehe,о́нчыко
768,rückwärts::ADV,sel'gin,шеҥге́к
769,zurück::ADV,tagaze,мӧҥге́ш
770,unten::ADV,alahan,ӱ́лнӧ
771,unten::ADV,alahan,йыма́лне
772,hinab::ADV,alaz,йыма́к
773,hinab::ADV,alahaks,йыма́к
774,oben::ADV,ülähän,кӱ́шнӧ
775,oben::ADV,ülähän,ӱмба́лне
776,hinauf::ADV,ülez,кӱ́ш
777,hinauf::ADV,ülez,кӱ́шкӧ
778,hinauf::ADV,ülähäks,кӱ́ш
779,hinauf::ADV,ülähäks,кӱ́шкӧ
780,überall::ADV,kaikjal,чыла́ вере́
781,nicht::ADV,ei,ок
782,nicht::ADV,ei,о́геш
783,ein wenig::ADV,vähän,изи́ш
784,kaum::ADV,habi,пыкше́
785,sehr::ADV,lujas,чот
786,so::ADV,muga,тыге́
787,so::ADV,ninga,тыге́
788,noch::ADV,völ,а́ле
789,nur::ADV,järg,гына́
790,nur::ADV,vaiše,гына́
791,schon::ADV,jo,ы́нде
792,wieder::ADV,möst,ада́к
793,vergebens::ADV,uhtei,ара́м
794,vor::PRP,edes,о́нчыч
795,hinter::PRP,taga,шеҥге́лне
796,unter::PRP,al,йыма́лне
797,durch::PRP,läbi,вошт
798,durch::PRP,kal't,вошт
799,neben::PRP,rindal,вокте́н
800,zwischen::PRP,keskes,кокла́ште
801,wegen::PRP,tagut,верч
802,dies::PRN,nece,ти́де
803,das::PRN,se,са́де
804,alles::PRN,kaik,чыла́
805,ich::PRN,minä,мый
806,du::PRN,sinä,тый
807,er::PRN,hän,ту́до
808,wir::PRN,mö,ме
809,ihr::PRN,tö,те
810,sie::PRN,hö,ну́но
811,was::FPRN,mi,мо
812,wer::FPRN,ken,кӧ
813,wo::FADV,kus,куша́н
814,wohin::FADV,kuna,куш
815,wohin::FADV,kuna,ку́шко
816,wie::FADV,kut,кузе́
817,wie::FADV,mit',кузе́
818,warum::FADV,mikš,мо
819,warum::FADV,mikš,мола́н
820,wieviel::FNUM,äjak,куна́р
821,wieviel::FNUM,kuverz',куна́р
822,eins::NUM,üks',ик
823,zwei::NUM,kaks',ко́кыт
824,drei::NUM,koume,кум
825,vier::NUM,nel'l',ныл
826,fünf::NUM,viž,вич
827,sechs::NUM,kuz',куд
828,sieben::NUM,seičeme,шым
829,acht::NUM,kahesa,канда́ш
830,neun::NUM,ühesa,инде́ш
831,zehn::NUM,kümne,лу
832,elf::NUM,üks'toštkümne,лати́к
833,zwölf::NUM,kaks'toštkümne,латко́к
834,zwanzig::NUM,kaks'kümne,ко́ло
835,dreißig::NUM,koumekümne,ку́мло
836,vierzig::NUM,nel'l'kümne,ны́лле
837,fünfzig::NUM,vižkümne,ви́тле
838,sechzig::NUM,kuz'kümne,ку́дло
839,siebzig::NUM,seičemekümne,шы́мле
840,achtzig::NUM,kahesakümne,канда́шле
841,neunzig::NUM,ühesakümne,инде́шле
842,hundert::NUM,sada,шӱ́дӧ
843,tausend::NUM,tuha,тӱже́м
844,und::CNJ,i,да
845,und::CNJ,i,ден
846,und::CNJ,da,да
847,und::CNJ,da,ден
848,oder::CNJ,vai,я
849,oder::CNJ,vai,а́ле
850,stehen::V,seišta,шога́ш
851,sitzen::V,ištta,шинча́ш
852,liegen::V,venuda,кия́ш
853,hängen::V,ripta,кеча́ш
854,werden::V,lindä,лия́ш
855,werden::V,tehtas,лия́ш
856,passieren::V,ozaitas,лия́ш
857,beginnen::V,augotadas,тӱҥгала́ш
858,enden::V,loptas,пыта́ш
859,wechseln::V,vajehtadas,вашталта́ш
860,aufgehen[Sonne]::V,nousta,лекта́ш
861,untergehen[Sonne]::V,lasktas,шинча́ш
862,scheinen[Sonne]::V,paštta,волгалта́ш
863,donnern::V,juraita,кӱдырта́ш
864,donnern::V,juraita,сургалта́ш
865,wehen::V,dölta,пуа́ш
866,wehen::V,puhuda,пуа́ш
867,strömen::V,valadas,шийалтара́ш
868,fließen::V,valuda,йога́ш
869,sich drehen::V,punotas,пӧрда́ш
870,schwanken::V,čibuda,лӱҥга́ш
871,schwanken::V,čibuda,тайныла́ш
872,schwingen::V,čibuda,рӱпшалта́ш
873,fallen::V,langeta,воза́ш
874,fallen::V,langeta,йӧрла́ш
875,brennen::V,pallada,йӱла́ш
876,rauchen::V,savustada,шикша́ш
877,regnen::V,vihmda,йӱра́ш
878,gefrieren::V,jäduda,кылма́ш
879,gefrieren::V,jäduda,ияҥа́ш
880,gefrieren::V,kül'mdä,кылма́ш
881,gefrieren::V,kül'mdä,ияҥа́ш
882,tauen::V,sulada,шула́ш
883,schmelzen::V,sulada,лева́ш
884,trocknen::V,kuida,кошка́ш
885,trocknen::V,kuivehtuda,кошка́ш
886,sieden::V,kehuda,шола́ш
887,faulen::V,hapata,шӱя́ш
888,faulen::V,traudäs,шӱя́ш
889,verfaulen::V,hapata,шӱйы́н шуа́ш
890,reißen::V,rebita,кӱрла́ш
891,versinken::V,upota,пуре́н кая́ш
892,vergehen::V,mända,эрте́н кая́ш
893,erscheinen::V,ozutadas,толы́н лекта́ш
894,verschwinden::V,hajeta,йома́ш
895,sinken::V,väheta,пуча́ш
896,sinken::V,lasktas,пуча́ш
897,abnehmen::V,peneta,пуча́ш
898,zunehmen::V,ližaduda,шукема́ш
899,steigen::V,nousta,нӧлталта́ш
900,wachsen::V,kazda,кушка́ш
901,glänzen::V,loštta,йылгыжа́ш
902,funkeln::V,hoštta,чолга́ш
903,lärmen::V,robaita,рӱшка́ш
904,läuten::V,judaita,мура́ш
905,klingeln::V,kelotada,йыҥгырта́ш
906,klirren::V,biraita,чылдыртата́ш
907,brausen::V,bruncta,лӱшка́ш
908,rauschen::V,šobaita,лыжга́ш
909,klingen::V,heläita,йоҥга́ш
910,bellen::V,nutta,опта́ш
911,heulen::V,ulaita,урмыжа́ш
912,blasen::V,puhuda,пуала́ш
913,pfeifen::V,pistta,шӱ́шкаш
914,pfeifen::V,vihelta,шӱ́шкаш
915,schreien::V,kirkta,кычкыра́ш
916,schreien::V,kidastada,кычкыра́ш
917,stöhnen::V,ohkta,йыҥыса́ш
918,stöhnen::V,voivotada,йыҥыса́ш
919,zittern::V,säraita,чытыра́ш
920,leben::V,eläda,ила́ш
921,geboren werden::V,sünduda,шоча́ш
922,atmen::V,henktä,шӱла́ш
923,trinken::V,joda,йӱа́ш
924,essen::V,söda,кочка́ш
925,schlucken::V,lainata,нела́ш
926,müde werden::V,väzuda,ноя́ш
927,müde werden::V,šuštuda,ноя́ш
928,einschlafen::V,uinota,мале́н колта́ш
929,schlafen::V,magata,мала́ш
930,schlafen::V,nukkuda,мала́ш
931,aufwachen::V,heraštuda,помыжалта́ш
932,aufstehen::V,nousta,кынела́ш
933,sich erholen::V,lebaitas,кана́ш
934,krank werden::V,läžegata,черлане́н воза́ш
935,krank sein::V,läžuda,черлане́н кия́ш
936,schmerzen::V,kibištada,коршта́ш
937,husten::V,rügda,кокыра́ш
938,genesen::V,tervehtuda,тӱрла́ш
939,genesen::V,tervehtuda,тазаҥа́ш
940,sterben::V,kolda,кола́ш
941,umkommen::V,kolda,вуй йома́ш
942,sich bewegen::V,likkuda,кошта́ш
943,sich rühren::V,likahtada,тарвана́ш
944,sich rühren::V,kubahtada,тарвана́ш
945,sich erheben::V,nousta,кынела́ш
946,sich setzen::V,išttas,шинча́ш
947,hinfallen::V,langeta,йӧрла́ш
948,laufen::V,kävuda,кошта́ш
949,schreiten::V,astta,ошкыла́ш
950,schreiten::V,haškta,ошкыла́ш
951,spazierengehen::V,kävelta,гуля́яш
952,eilen::V,kiruhtada,вашка́ш
953,sich beeilen::V,kiruhtada,вашкешта́ш
954,sausen::V,fun'urta,юлтка́ш
955,rennen::V,joksta,куржтала́ш
956,springen::V,hüptä,тӧршта́ш
957,klettern::V,libuda,кӱза́ш
958,schaukeln::V,čibuda,лӱҥгалта́ш
959,kriechen::V,ličtas,нушка́ш
960,schwimmen::V,ujuda,ия́ш
961,tauchen::V,čukautas,шуҥгалта́ш
962,rudern::V,souta,удыра́ш
963,fahren::V,ajada,кудала́ш
964,fahren::V,ajelda,кудала́ш
965,fliegen::V,leta,чоҥешта́ш
966,gehen::V,mända,кая́ш
967,gehen::V,kävuda,кая́ш
968,weggehen::V,päzda,кораҥа́ш
969,weggehen::V,lähtta,кораҥа́ш
970,abfahren::V,tönduda,лекта́ш
971,anhalten::V,seižutadas,чарна́ш
972,hineingehen::V,mända südäimehe,пура́ш
973,eintreten::V,tulda,пура́ш
974,kommen::V,tulda,тола́ш
975,ankommen::V,tulda,шуа́ш
976,zurückkommen::V,pörtas,пӧртыла́ш
977,bleiben::V,jäda,кода́ш
978,warten::V,varastada,вуча́ш
979,erwarten::V,varastada,вуча́ш
980,suchen::V,ectä,кычала́ш
981,finden::V,löuta,муа́ш
982,versuchen::V,ladida,толаша́ш
983,versuchen::V,rohkaita,толаша́ш
984,vorbereiten::V,vaumita,ямдыла́ш
985,lieben::V,armastada,йӧрата́ш
986,mögen::V,navedida,йӧрата́ш
987,lachen::V,nagrda,воштыла́ш
988,rühren::V,likutada,ку́мыл тарвата́ш
989,weinen::V,itkta,шорта́ш
990,schimpfen::V,laidas,каргаша́ш
991,schimpfen::V,pačatada,каргаша́ш
992,sich ärgern::V,rändüda,сыра́ш
993,sich fürchten::V,varaita,лӱда́ш
994,fürchten::V,varaita,лӱда́ш
995,fliehen::V,pageta,куржа́ш
996,flüchten::V,pageta,куржа́ш
997,flüchten::V,joksta,куржа́ш
998,sehen::V,nähta,ужа́ш
999,anschauen::V,kacta,онча́ш
1000,ansehen::V,kacta,эскера́ш
1001,hören::V,kulda,кола́ш
1002,zuhören::V,kundeltas,колышта́ш
1003,probieren::V,mujada,тамла́ш
1004,riechen::V,rižada,ӱпшынча́ш
1005,fühlen::V,mujada,шижа́ш
1006,scheinen::V,näguda,чуча́ш
1007,zu sehen sein::V,näguda,коя́ш
1008,vernehmen::V,kulištada,кола́ш
1009,frieren::V,kül'mdä,кылма́ш
1010,tun::V,tehta,ышта́ш
1011,können::V,voida,мошта́ш
1012,können::V,mahtta,мошта́ш
1013,wollen::V,himoita,тӱна́ш
1014,wollen::V,tahtoida,тӱна́ш
1015,anfangen::V,zavottä,тӱҥала́ш
1016,anfangen::V,augotada,тӱҥала́ш
1017,beenden::V,loptä,пытара́ш
1018,aufhören::V,loptas,чарна́ш
1019,gelingen::V,lähtta,сай лекта́ш
1020,gelingen::V,tehtas,сай лекта́ш
1021,geraten::V,tulda,лекта́ш
1022,öffnen::V,avaita,поча́ш
1023,schließen::V,saubata,петыра́ш
1024,stellen::V,panda,шында́ш
1025,stellen::V,seižutada,шында́ш
1026,setzen::V,ištutada,шында́ш
1027,legen::V,panda,опта́ш
1028,legen::V,panda,пышта́ш
1029,berühren::V,koskta,тӱка́ш
1030,berühren::V,käziduda,тӱка́ш
1031,verbinden::V,ühtenzoitta,пида́ш
1032,bedecken::V,katta,леведа́ш
1033,bedecken::V,peitta,леведа́ш
1034,aufhängen::V,riputada,сака́ш
1035,anzünden::V,sütutada,чӱкта́ш
1036,aufheben::V,leta,нӧлтала́ш
1037,zurücklassen::V,jätta,кода́ш
1038,verlieren::V,kadotada,йомдара́ш
1039,fallen lassen::V,kirbotada,воза́ш
1040,machen::V,säta,ышта́ш
1041,machen::V,tehta,ышта́ш
1042,herstellen::V,tehta,ямдыла́ш
1043,bauen::V,leta,чоҥа́ш
1044,bauen::V,sauda,чоҥа́ш
1045,reparieren::V,koheta,ачала́ш
1046,verbessern::V,paremboita,саемда́ш
1047,ändern::V,vajehtada,весемда́ш
1048,graben::V,kaida,кӱнча́ш
1049,graben::V,čongoida,кӱнча́ш
1050,beugen::V,koverta,пӱгырта́ш
1051,biegen::V,painda,лывырта́ш
1052,drehen::V,punotada,пӱтыра́ш
1053,wenden::V,käta,ирала́ш
1054,wenden::V,kärauta,ирала́ш
1055,umdrehen::V,käta,савырала́ш
1056,heben::V,leta,нӧлта́ш
1057,hochheben::V,libutada,нӧлта́ш
1058,ergreifen::V,tabata,руалта́ш
1059,halten::V,pidada,куча́ш
1060,drücken::V,painda,иша́ш
1061,drücken::V,painda,темда́ш
1062,schieben::V,žigutada,шӱкала́ш
1063,kratzen::V,künstä,удыра́ш
1064,lecken::V,nolda,нула́ш
1065,beißen::V,purda,пура́ш
1066,beißen::V,hambastada,пура́ш
1067,abreißen::V,ratketa,кӱрла́ш
1068,abschneiden::V,čapata,пӱчка́ш
1069,abschneiden::V,leikata,пӱчка́ш
1070,binden::V,sidoda,кылда́ш
1071,stecken::V,čokaita,шуралта́ш
1072,brechen::V,katkaita,тодышта́ш
1073,klopfen::V,kolkotada,кыра́ш
1074,hauen::V,löda,тӱя́ш
1075,kleben::V,klejata,клеитла́ш
1076,reiben::V,hosta,йыга́ш
1077,reiben::V,hosta,туржала́ш
1078,reiben::V,törkita,йыга́ш
1079,reiben::V,törkita,туржала́ш
1080,reiben::V,jorotada,йыга́ш
1081,reiben::V,jorotada,туржала́ш
1082,streichen::V,voita,шӱра́ш
1083,schleifen::V,hijoida,шума́ш
1084,schleifen::V,hijoida,яна́ш
1085,schleifen::V,teravzoitta,шума́ш
1086,schleifen::V,teravzoitta,яна́ш
1087,schneiden::V,leikata,пӱчка́ш
1088,rütteln::V,heilutada,рӱза́ш
1089,schütteln::V,pudištada,почка́ш
1090,schwenken::V,maihutada,рӱза́ш
1091,schütten::V,valada,опта́ш
1092,füllen::V,täutta,тема́ш
1093,einwickeln::V,kärdä,вӱдыла́ш
1094,tragen::V,kantta,нумала́ш
1095,tragen::V,kandišta,нумала́ш
1096,schleppen::V,vedätada,шӱдыра́ш
1097,ziehen::V,vedada,шупша́ш
1098,aufbewahren::V,kaita,арала́ш
1099,werfen::V,čuta,шуа́ш
1100,werfen::V,čuta,кышка́ш
1101,werfen::V,tactä,шуа́ш
1102,werfen::V,tactä,кышка́ш
1103,fangen::V,püta,куча́ш
1104,packen::V,tabata,руалта́ш
1105,verstecken::V,peitta,тоя́ш
1106,teilen::V,jagada,пӧла́ш
1107,schicken::V,oigeta,колта́ш
1108,bringen::V,veda,конда́ш
1109,hinzufügen::V,ližata,ешара́ш
1110,bekommen::V,sada,нала́ш
1111,erhalten::V,sada,нала́ш
1112,nehmen::V,otta,нала́ш
1113,wählen::V,valita,сайла́ш
1114,auswählen::V,valita,таҥгла́ш
1115,bewahren::V,kaita,сакла́ш
1116,behindern::V,telustada,чаракла́ш
1117,verderben::V,travida,пужа́ш
1118,beschädigen::V,satatada,пужа́ш
1119,zerbrechen::V,mureta,пудырта́ш
1120,zerreißen::V,rebitada,кӱрла́ш
1121,zerstören::V,mureta,шалата́ш
1122,verbrennen::V,poltta,йӱлата́ш
1123,geben::V,antta,пуа́ш
1124,reichen::V,antta,пуа́ш
1125,schenken::V,lahjoita,пӧлекла́ш
1126,versprechen::V,toivotada,сӧра́ш
1127,wünschen::V,toivotada,тылана́ш
1128,loben::V,kitta,мокта́ш
1129,küssen::V,tervehtada,шупшала́ш
1130,wiegen::V,likutada,рӱпша́ш
1131,zudecken::V,katta,леведа́ш
1132,wecken::V,noustatada,помыжалтара́ш
1133,zeigen::V,ozutada,ончыкта́ш
1134,führen::V,astutada,вӱда́ш
1135,lehren::V,opeta,туныкта́ш
1136,unterrichten::V,opeta,туныкта́ш
1137,aufziehen::V,kazvatada,орышта́ш
1138,leiten::V,ohjata,вӱда́ш
1139,leiten::V,ohjata,вуйлата́ш
1140,antreiben::V,rigehtoitta,поктыла́ш
1141,lassen::V,käskta,-та́ш
1142,einladen::V,kucta,ӱжа́ш
1143,vereinigen::V,ühtenzoitta,иктешла́ш
1144,besuchen::V,rižada,то́лын кая́ш
1145,treffen::V,vastata,вашлия́ш
1146,sich versammeln::V,kägeta,погына́ш
1147,sich versammeln::V,kägeta,чумырга́ш
1148,sich versammeln::V,sätas,погына́ш
1149,sich versammeln::V,sätas,чумырга́ш
1150,spielen::V,väta,мода́ш
1151,singen::V,pajatada,мура́ш
1152,tanzen::V,kargaita,кушта́ш
1153,sich trennen::V,erigata,ойырла́ш
1154,verlassen::V,jätta,кудалта́ш
1155,retten::V,päzutada,утара́ш
1156,bewachen::V,varjoita,орола́ш
1157,schützen::V,kaita,арала́ш
1158,verteidigen::V,kaita,арала́ш
1159,sich schlagen::V,torata,кредала́ш
1160,schießen::V,ampta,лӱя́ш
1161,siegen::V,vägestada,сеҥа́ш
1162,ärgern::V,verdutada,сырыкта́ш
1163,ärgern::V,rändütada,сырыкта́ш
1164,schlagen::V,löda,пера́ш
1165,schlagen::V,iškta,пера́ш
1166,treten::V,peksta,тошка́ш
1167,treten::V,topsta,тошка́ш
1168,stechen::V,pystiä,кера́ш
1169,stoßen::V,iškta,шӱкала́ш
1170,stoßen::V,pudištada,шӱкала́ш
1171,stehlen::V,vargastada,шолышта́ш
1172,stören::V,keskustada,мешая́ш
1173,belästigen::V,tartuteldas,толаштара́ш
1174,verbergen::V,katelda,шылта́ш
1175,täuschen::V,manitada,ондала́ш
1176,betrügen::V,manitada,ондала́ш
1177,töten::V,rikta,пушта́ш
1178,töten::V,surmita,пушта́ш
1179,wohnen::V,eläda,ила́ш
1180,arbeiten::V,rata,пашалана́ш
1181,arbeiten::V,rata,паша́м ышта́ш
1182,sammeln::V,kogota,пога́ш
1183,pflücken::V,poimda,кӱра́ш
1184,jagen::V,mecata,сонарла́ш
1185,fischen::V,kalatada,кол куча́ш
1186,fassen::V,tabata,куча́ш
1187,hüten::V,paimeta,кӱта́ш
1188,treiben::V,ajada,покта́ш
1189,anbinden::V,küttestada,йолышта́ш
1190,anbinden::V,sidoda,йолышта́ш
1191,füttern::V,sötta,пукша́ш
1192,melken::V,lüpsta,лӱшта́ш
1193,hacken::V,sauda,руа́ш
1194,gießen::V,valada,шава́ш
1195,reifen::V,küpseta,кӱа́ш
1196,zubereiten::V,vaumištada,ямдыла́ш
1197,kochen::V,keitta,шолта́ш
1198,backen::V,paštta,кӱкташ
1199,braten::V,žarda,пуштыла́ш
1200,braten::V,žarda,жаритла́ш
1201,umrühren::V,segoitada,луга́ш
1202,stricken::V,kudoda,пида́ш
1203,nähen::V,ombelta,урга́ш
1204,färben::V,mujutada,чиялта́ш
1205,reinigen::V,puhtastada,эрыкта́ш
1206,waschen::V,pesta,мушка́ш
1207,abwischen::V,pühktä,ӱшта́ш
1208,spülen::V,huhtoida,шӱалта́ш
1209,fegen::V,pühkta,ӱшта́ш
1210,kehren::V,uhoita,ӱшта́ш
1211,baden::V,kül'ptäs,йӱштыла́ш
1212,sich waschen::V,pestas,мушкылта́ш
1213,ausziehen::V,riičta,кудаша́ш
1214,ausziehen::V,rušta,кудаша́ш
1215,anziehen::V,panda päle,чия́ш
1216,anziehen::V,panda kädehe,чия́ш
1217,anziehen::V,panda jaugha,чия́ш
1218,sich anziehen::V,sobdas,чия́ш
1219,kämmen::V,harjata,шера́ш
1220,schmücken::V,čomitada,тӱзата́ш
1221,schmücken::V,čomitada,чеверта́ш
1222,sagen::V,sanuda,ойла́ш
1223,sagen::V,sanuda,каласа́ш
1224,sprechen::V,pagišta,кутыра́ш
1225,reden::V,pagišta,мутлана́ш
1226,sich unterhalten::V,lodaita,кутыра́ш
1227,fragen::V,küzuda,йода́ш
1228,bitten::V,pakita,йода́ш
1229,erzählen::V,sanuda,ойла́ш
1230,erzählen::V,starinoita,ойла́ш
1231,mitteilen::V,tedotada,увертара́ш
1232,nennen::V,nimitada,лӱмда́ш
1233,rufen::V,kucta,ӱжа́ш
1234,prahlen::V,kittäs,моктана́ш
1235,übersetzen::V,käta,кусара́ш
1236,denken::V,meletada,шона́ш
1237,glauben::V,uskta,ӱшана́ш
1238,bemerken::V,homaita,шижа́ш
1239,erkennen::V,tundištada,пала́ш
1240,begreifen::V,tabata,ыҥла́ш
1241,verstehen::V,el'geta,умыла́ш
1242,verstehen::V,toimetada,умыла́ш
1243,lernen::V,opetas,тунема́ш
1244,wissen::V,teta,шинча́ш
1245,sich erinnern an::V,johtutada,шарна́ш
1246,vergessen::V,unohtada,монда́ш
1247,messen::V,märita,виса́ш
1248,zählen::V,lugeda,шотла́ш
1249,rechnen::V,lugeda,шотла́ш
1250,lesen::V,lugeda,луда́ш
1251,malen::V,pirta,сӱретла́ш
1252,zeichnen::V,pirta,сӱретла́ш
1253,schreiben::V,kirjutada,воза́ш
1254,besitzen::V,omištada,лия́ш
1255,kaufen::V,ostta,нала́ш
1256,verkaufen::V,möda,ужала́ш
1257,bezahlen::V,maksta,тӱла́ш
1258,zahlen::V,maksta,тӱла́ш
1259,beherrschen::V,valdoita,куча́ш
1260,ertragen::V,tirpta,турка́ш
