,Concept_ID,av,udm
737,zuerst::ADV,тӏоцебе,азьло
738,einmal::ADV,цинцӏул,огпол
739,einmal::ADV,цихӏин,огпол
740,einmal::ADV,цоцӏул,огпол
741,manchmal::ADV,олоцӏул,куддыръя
742,oft::ADV,гӏемерго,ӵем
743,immer::ADV,кидаго,пыр
744,immer::ADV,кидаго,котьку
745,niemals::ADV,киданиги,уз ноку
746,hier::ADV,аниб,татын
747,hierhin::ADV,анибехун,татчы
748,von hier::ADV,гьаниса,татысь
749,dort::ADV,гьениб,отӥ
750,dort::ADV,гьениб,отын
751,dorthin::ADV,гьадаба,отчы
752,geradeaus::ADV,битӏутӏа,меӵак
753,vorwärts::ADV,цебехун,азьлань
754,rückwärts::ADV,нахъ-нахъ,берлань
755,zurück::ADV,нахъе,берен
756,zurück::ADV,нахъе,берлань
757,unten::ADV,ахакь,улын
758,unten::ADV,гъоркь,улын
759,hinab::ADV,эхебе,улэ
760,oben::ADV,тӏад,вылын
761,oben::ADV,тӏад,вылӥын
762,oben::ADV,тӏадехун,вылын
763,oben::ADV,тӏадехун,вылӥын
764,hinauf::ADV,эхеде,вылэ
765,hinauf::ADV,эхеде,вылӥе
766,hinauf::ADV,эхеде,выллань
767,überall::ADV,кибго,котькытын
768,überall::ADV,кибго,пасьтана
769,ein wenig::ADV,дагьабго,ичи
770,ein wenig::ADV,дагьабго,ӧжыт
771,ein wenig::ADV,дагьабго,огшап
772,kaum::ADV,хӏалалъ,муртса
773,sehr::ADV,кутакалда,туж
774,sehr::ADV,кутакалда,лекос
775,so::ADV,гьедин,озьы
776,so::ADV,гьедин,тазьы
777,noch::ADV,жеги,на
778,nur::ADV,гӏӣцӏго,гинэ
779,wieder::ADV,на́хъеги,нош
780,wieder::ADV,на́хъеги,кайта
781,vergebens::ADV,чӏалгӏаде,юнме
782,vor::PRP,цебе,азьын
783,hinter::PRP,хадуса,берын
784,hinter::PRP,хадуса,бӧрсьы
785,unter::PRP,ахакь,улын
786,unter::PRP,гъоркь,улын
787,neben::PRP,аскӏо,бордын
788,zwischen::PRP,гьоркьоб,вискын
789,wegen::PRP,гьелда,сэрен
790,dies::PRN,гьаб,та
791,dies::PRN,гьеб,та
792,das::PRN,доб,со
793,ich::PRN,дун,мон
794,du::PRN,дуца,тон
795,er::PRN,доб,со
796,wir::PRN,ниж,ми
797,ihr::PRN,нуж,тӥ
798,sie::PRN,дол,соос
799,sie::PRN,эл,соос
800,was::FPRN,щиб,ма
801,wer::FPRN,щиб,кин
802,wo::FADV,киб,кытын
803,wo::FADV,кибехун,кытын
804,wohin::FADV,кибехун,кытчы
805,wie::FADV,кин,кызьы
806,warum::FADV,щай,малы
807,wieviel::FNUM,кигӏан,кӧня
808,eins::NUM,цо,одӥг
809,zwei::NUM,кӏиго,кык
810,drei::NUM,лъабго,куинь
811,vier::NUM,ункъо,ньыль
812,fünf::NUM,щуго,вить
813,sechs::NUM,анлъго,куать
814,sieben::NUM,анкьго,сизьым
815,acht::NUM,микьго,тямыс
816,neun::NUM,ичӏго,укмыс
817,zehn::NUM,анцӏго,дас
818,elf::NUM,анцӏила цо,дас одӥг
819,zwölf::NUM,кӏиго-анцӏила,дас кык
820,zwanzig::NUM,къого,кызь
821,dreißig::NUM,лъеберго,куамын
822,vierzig::NUM,кӏикъого,ньыльдон
823,fünfzig::NUM,кӏикъо́ялда анцӏго,витьтон
824,sechzig::NUM,лъабкъого,куатьтон
825,siebzig::NUM,лъабкъо́ялда анцӏго,сизьымдон
826,achtzig::NUM,ункъого,тямыстон
827,neunzig::NUM,ункъоялда а́нцӏила,укмыстон
828,hundert::NUM,нусго,сю
829,tausend::NUM,азарго,сюрс
830,und::CNJ,ва,и
831,und::CNJ,ва,но
832,und::CNJ,-ги,и
833,und::CNJ,-ги,но
834,oder::CNJ,ялъуни,яке
835,stehen::V,бахъунчӏезе,сылыны
836,sitzen::V,гӏодов чӏезе,пукыны
837,liegen::V,бегизе,кылльыны
838,hängen::V,базе,ошкыса улыны
839,werden::V,бахъине,луыны
840,passieren::V,лъугьине,луыны
841,passieren::V,лъугьа-бахъине,луыны
842,beginnen::V,байбихьизе,кутскыны
843,enden::V,лъугӏизе,бырыны
844,wechseln::V,хиса-басизе,воштӥськыны
845,wechseln::V,хисизе,воштӥськыны
846,aufgehen[Sonne]::V,баккизе,ӝужаны
847,untergehen[Sonne]::V,щинкӏизе,пуксьыны
848,scheinen[Sonne]::V,къалъ-къалъизе,пиштыны
849,scheinen[Sonne]::V,къалъ-къалъизе,чиляны
850,donnern::V,гъугъазе,гудыръяны
851,wehen::V,пуйзе,пелляськыны
852,strömen::V,чвахизе,киськыны
853,strömen::V,чвахизе,исьтӥськыны
854,fließen::V,чвахизе,бызьыны
855,sich drehen::V,сверизе,берганы
856,schwanken::V,хьвагӏезе,вошъяськыны
857,schwanken::V,багъа-бачаризе,вошъяськыны
858,schwingen::V,щвартӏезе,шонаськыны
859,fallen::V,бортизе,усьыны
860,brennen::V,рекӏине,ӝуаны
861,rauchen::V,кӏкӏуй буризе,ӵындыны
862,regnen::V,базе,зорыны
863,gefrieren::V,гӏу́низе,кынмыны
864,tauen::V,биаризе,шунаны
865,schmelzen::V,биине,шунаны
866,trocknen::V,бакъвазе,куасьмыны
867,sieden::V,гьалдезе,пӧзьыны
868,faulen::V,махӏцине,сисьмыны
869,verfaulen::V,туризе,сисьмыны
870,reißen::V,бихъизе,кеськыны
871,versinken::V,гъанкъизе,выйыны
872,vergehen::V,базе,ортчыны
873,vergehen::V,бахъизе,ортчыны
874,vergehen::V,ине,ортчыны
875,erscheinen::V,баккизе,адскыны
876,verschwinden::V,къине,бырыны
877,verschwinden::V,билизе,бырыны
878,sinken::V,гӏодо́бе ккезе,усьыны
879,abnehmen::V,тӏаса камизе,синыны
880,zunehmen::V,гӏемерлъизе,йылыны
881,steigen::V,бахине,лӧпкыны
882,wachsen::V,кӏодолъизе,будыны
883,glänzen::V,цӏвакизе,чиляны
884,glänzen::V,цӏвакизе,пиштыны
885,funkeln::V,паркъезе,чилекъяны
886,lärmen::V,хъудизе,уретыны
887,lärmen::V,хъудизе,ӵашетыны
888,lärmen::V,чӏиргъдизе,уретыны
889,lärmen::V,чӏиргъдизе,ӵашетыны
890,läuten::V,кьабизе,жингыртыны
891,klingeln::V,кьабизе,жингыртыны
892,klirren::V,зваргъизе,жильккетыны
893,brausen::V,гьалаглъизе,лекъяськыны
894,rauschen::V,шуршудизе,ӵашетыны
895,klingen::V,бахъине,кылӥськыны
896,bellen::V,гъанчдезе,утыны
897,heulen::V,рурудизе,вузыны
898,blasen::V,гьохьизе,пельтыны
899,pfeifen::V,гьещтӏезе,шуланы
900,schreien::V,ахӏизе,черекъяны
901,schreien::V,ахӏизе,кесяськыны
902,schreien::V,ахӏдезе,черекъяны
903,schreien::V,ахӏдезе,кесяськыны
904,stöhnen::V,зигардизе,ӝуштыны
905,zittern::V,дарран,дырекъяны
906,zittern::V,дарран,куалекъяны
907,zittern::V,гьаргьадизе,дырекъяны
908,zittern::V,гьаргьадизе,куалекъяны
909,leben::V,бетӏербахъизе,улыны
910,geboren werden::V,лъугьине,вордӥськыны
911,atmen::V,хӏухьел биччазе,шоканы
912,trinken::V,гьекъезе,юыны
913,essen::V,квине,сиыны
914,essen::V,кваназе,сиыны
915,schlucken::V,кӏкӏвине,ньылыны
916,schlucken::V,къулчӏизе,ньылыны
917,müde werden::V,сваказе,жадьыны
918,einschlafen::V,кьижизе,умме усьыны
919,einschlafen::V,гъапуллъизе,умме усьыны
920,schlafen::V,кьижизе,кӧлыны
921,aufwachen::V,бигьине,сайканы
922,aufstehen::V,бахъине,султыны
923,aufstehen::V,тӏадебахъине,султыны
924,sich erholen::V,хьи бахъизе,шутэтскыны
925,sich erholen::V,хӏалхьи гьабизе,шутэтскыны
926,krank werden::V,унтизе,висьыны
927,krank sein::V,унтизе,висьыны
928,schmerzen::V,унтизе,висьыны
929,husten::V,хъегӏизе,кызыны
930,genesen::V,лъилъизе,юнматскыны
931,genesen::V,лъилъизе,бурмытскылыны
932,sterben::V,хвезе,кулыны
933,umkommen::V,гьалаглъизе,бырыны
934,sich bewegen::V,багъаризе,вырыны
935,sich bewegen::V,багъаргъизе,вырыны
936,sich rühren::V,багъаризе,вырӟыны
937,sich rühren::V,багъаризе,вырӟылыны
938,sich erheben::V,тӏадебахъине,султыны
939,sich erheben::V,бахъине,султыны
940,sich setzen::V,гӏодов чӏезе,пуксьыны
941,hinfallen::V,щапизе,усьыны
942,laufen::V,хьвадизе,мыныны
943,schreiten::V,чӏезе,вамышъяны
944,spazierengehen::V,тира-сверизе,мыныны
945,spazierengehen::V,тира-сверизе,ветлыны
946,eilen::V,ракӏхӏалакине,дыртыны
947,eilen::V,дуризе,дыртыны
948,sich beeilen::V,дуризе,дыртыны
949,sich beeilen::V,гӏедегӏизе,дыртыны
950,sausen::V,тӏуризе,туж ӝог мыныны
951,rennen::V,бекеризе,бызьылыны
952,springen::V,кӏанцӏизе,тэтчаны
953,klettern::V,хархадизе,тубаны
954,schaukeln::V,гьерщезе,лэйканы
955,schaukeln::V,гьерщезе,шонаськыны
956,kriechen::V,хъурщизе,нюж ветлыны
957,schwimmen::V,лъедезе,уяны
958,tauchen::V,букъардизе,зумылыны
959,rudern::V,хазе,полсаны
960,fahren::V,ине,ветлыны
961,fliegen::V,боржине,лобаны
962,gehen::V,ине,мыныны
963,weggehen::V,ине,кошкыны
964,abfahren::V,къокъине,кошкыны
965,anhalten::V,чӏезе,дугдыны
966,anhalten::V,тархъизе,дугдыны
967,anhalten::V,лъалхъизе,дугдыны
968,hineingehen::V,тӏаделъугьине,пырыны
969,eintreten::V,лъугьине,пырыны
970,kommen::V,бачӏине,вуыны
971,kommen::V,бачӏине,лыктыны
972,ankommen::V,щвезе,вуыны
973,ankommen::V,тӏадебачӏине,вуыны
974,zurückkommen::V,тадбуссине,берытскыны
975,zurückkommen::V,тӏадбуссине,берытскыны
976,bleiben::V,чӏезе,кыльыны
977,bleiben::V,хутӏизе,кыльыны
978,warten::V,чӏезе,витьыны
979,erwarten::V,балагьизе,витьыны
980,erwarten::V,балагьизе,возьманы
981,suchen::V,балагьизе,утчаны
982,finden::V,батизе,шедьтыны
983,versuchen::V,хӏалбихьизе,турттыны
984,vorbereiten::V,хӏадурлъизабизе,дасяны
985,lieben::V,балай бегьизе,гажаны
986,mögen::V,бокьизе,яратыны
987,lachen::V,белъизе,серекъяны
988,weinen::V,гӏодизе,бӧрдыны
989,schimpfen::V,гъанчдезе,даллашыны
990,sich ärgern::V,вагъизе,лекъяськыны
991,sich ärgern::V,ццида́хине,лекъяськыны
992,sich fürchten::V,хӏинкъизе,кышканы
993,sich fürchten::V,хӏинкъизе,курданы
994,fürchten::V,беркъазе,курданы
995,fürchten::V,беркъазе,кышканы
996,fürchten::V,хӏинкъа-къазе,курданы
997,fürchten::V,хӏинкъа-къазе,кышканы
998,fliehen::V,лъутизе,пегӟыны
999,flüchten::V,лъутизе,пегӟыны
1000,sehen::V,бихьизе,адӟыны
1001,anschauen::V,бертӏамизе,учкыны
1002,anschauen::V,балагьизе,учкыны
1003,ansehen::V,бала-гъалагьизе,учкыны
1004,hören::V,рагӏизе,кылыны
1005,zuhören::V,гӏенеккизе,кылзыны
1006,probieren::V,кӏалдиб хъва́зе,веръяны
1007,probieren::V,чӏамизе,веръяны
1008,riechen::V,су́нтӏизе,зынъяны
1009,fühlen::V,чӏвазе,шӧдыны
1010,zu sehen sein::V,бихьизе,адӟиськыны
1011,vernehmen::V,рагӏизе,кылыны
1012,frieren::V,цӏорозе,кынмыны
1013,tun::V,гьабизе,карыны
1014,können::V,кӏвезе,быгатыны
1015,können::V,лъазе,быгатыны
1016,wollen::V,бокьизе,потыны
1017,anfangen::V,байбихьизе,кутскыны
1018,beenden::V,тӏубазабизе,быдтыны
1019,beenden::V,тӏубазабизе,быдэстыны
1020,beenden::V,лъугӏизабизе,быдтыны
1021,beenden::V,лъугӏизабизе,быдэстыны
1022,aufhören::V,бахъизе,дугдыны
1023,gelingen::V,бахъизе,быгатыны
1024,gelingen::V,бахъизе,луыны
1025,geraten::V,бахъизе,лэсяны
1026,öffnen::V,рагьизе,усьтыны
1027,schließen::V,къазе,пытсаны
1028,stellen::V,чӏвазе,пуктыны
1029,setzen::V,рекӏинабизе,пуктыны
1030,setzen::V,гӏодор чӏезаризе,пуктыны
1031,legen::V,лъезе,поныны
1032,berühren::V,хъвазе,исаны
1033,verbinden::V,хьухьине,герӟаны
1034,verbinden::V,бухьине,герӟаны
1035,bedecken::V,кквезе,пытсаны
1036,aufhängen::V,базе,ошыны
1037,anzünden::V,бакизе,ӝуатыны
1038,anzünden::V,рекӏинабизе,ӝуатыны
1039,zurücklassen::V,тезе,кельтыны
1040,verlieren::V,билизабизе,ыштыны
1041,fallen lassen::V,бортизабизе,уськытыны
1042,machen::V,гьабизе,лэсьтыны
1043,herstellen::V,гьабизе,лэсьтыны
1044,herstellen::V,хӏадурлъизабизе,лэсьтыны
1045,bauen::V,базе,пуктыны
1046,bauen::V,гьабизе,пуктыны
1047,reparieren::V,къачӏазе,тупатыны
1048,verbessern::V,лъикӏлъизабизе,умоятыны
1049,ändern::V,хисизабизе,воштыны
1050,graben::V,бухъизе,копаны
1051,beugen::V,хьетӏизабизе,губыртыны
1052,biegen::V,гьетӏизабизе,куасаны
1053,drehen::V,тиризабизе,бергатыны
1054,drehen::V,свердизабизе,бергатыны
1055,wenden::V,бегизе,берыктыны
1056,umdrehen::V,бегизе,берыктыны
1057,umdrehen::V,бега-битӏизе,берыктыны
1058,heben::V,борхизе,ӝутыны
1059,hochheben::V,борхалъизабизе,ӝутъяны
1060,hochheben::V,борхизе,ӝутъяны
1061,ergreifen::V,кквезе,кутыны
1062,ergreifen::V,кквезе,кырмыны
1063,halten::V,кквезе,возьыны
1064,drücken::V,къазе,зӥбыны
1065,drücken::V,къазе,пачкатыны
1066,drücken::V,къанцӏу́зе,зӥбыны
1067,drücken::V,къанцӏу́зе,пачкатыны
1068,drücken::V,къвал ба́зе,зӥбыны
1069,drücken::V,къвал ба́зе,пачкатыны
1070,schieben::V,хъилдизе,донганы
1071,kratzen::V,хачазе,вуштыны
1072,lecken::V,чӏикӏизе,нюлыны
1073,beißen::V,хӏанчӏизе,куртчыны
1074,beißen::V,хӏанчӏизабизе,куртчыны
1075,abreißen::V,тӏезе,ишкалтыны
1076,abreißen::V,тӏезабизе,ишкалтыны
1077,abschneiden::V,къотӏизе,шорыны
1078,abschneiden::V,къотӏизе,вандыны
1079,binden::V,бухьине,керттыны
1080,stecken::V,къазабизе,мертчытыны
1081,brechen::V,бекизе,тӥяны
1082,klopfen::V,дванкезе,йыганы
1083,klopfen::V,дванкезе,шарккетыны
1084,hauen::V,базе,жугыны
1085,hauen::V,базе,тышканы
1086,kleben::V,бацӏцӏине,лякыны
1087,reiben::V,хачазе,зыраны
1088,reiben::V,хачазе,вуштыны
1089,streichen::V,бахине,зыраны
1090,streichen::V,жужазе,зыраны
1091,schleifen::V,лъухьизе,шерыны
1092,schneiden::V,къотӏизе,вандыны
1093,rütteln::V,багъа-бачаризабизе,зуркатыны
1094,schütteln::V,кӏобокӏизе,куалекъятыны
1095,schwenken::V,гьесадизе,шонаны
1096,schwenken::V,хьвагӏезабизе,шонаны
1097,schütten::V,тӏезе,лэзьыны
1098,füllen::V,цӏезабизе,тырмытыны
1099,einwickeln::V,жемизе,биньыны
1100,tragen::V,баччизе,нуыны
1101,schleppen::V,бехъерхъизе,кыскыны
1102,ziehen::V,цӏазе,кыскыны
1103,aufbewahren::V,цӏунизе,возьыны
1104,werfen::V,рехизе,куяны
1105,werfen::V,рехизе,лэзяны
1106,fangen::V,кквезе,кутыны
1107,packen::V,кквезе,кутыны
1108,packen::V,кквезе,кырмыны
1109,verstecken::V,бахчизе,ватыны
1110,teilen::V,бикьизе,люкыны
1111,schicken::V,битӏизе,ыстыны
1112,bringen::V,баччизе,вайыны
1113,hinzufügen::V,жубазе,ватсаны
1114,bekommen::V,щвезе,басьтыны
1115,erhalten::V,щвезе,басьтыны
1116,erhalten::V,босизе,басьтыны
1117,nehmen::V,босизе,кутыны
1118,nehmen::V,босизе,басьтыны
1119,wählen::V,бищизе,бырйыны
1120,auswählen::V,тӏасабищизе,бырйыны
1121,bewahren::V,цӏунизе,возьыны
1122,behindern::V,квекӏен гьабизе,могӟытыны
1123,verderben::V,хвезабизе,сӧрыны
1124,beschädigen::V,галгъазабизе,урод лэсьтыны
1125,zerbrechen::V,щущазабизе,сӧрыны
1126,zerreißen::V,бихъизе,кесяны
1127,zerstören::V,биххизабизе,куашкатыны
1128,verbrennen::V,бухӏизе,сутыны
1129,geben::V,кьезе,сётыны
1130,reichen::V,кьезе,сётыны
1131,schenken::V,кьезе,кузьманы
1132,versprechen::V,назру гьабизе,кыл сётыны
1133,wünschen::V,бокьизе,сӥзьыны
1134,loben::V,беццизе,ушъяны
1135,loben::V,бецца-бекъизе,ушъяны
1136,küssen::V,баизе,чупаны
1137,wiegen::V,чӏучӏадизабизе,веттаны
1138,wiegen::V,чӏучӏадизабизе,лэйкатыны
1139,zudecken::V,тӏадбигъине,шобыртыны
1140,wecken::V,бигьинабизе,сайкатыны
1141,zeigen::V,бихьизабизе,возьматыны
1142,führen::V,бачине,нуыны
1143,lehren::V,малъизе,дышетыны
1144,lehren::V,цӏализабизе,дышетыны
1145,unterrichten::V,цӏализабизе,дышетыны
1146,aufziehen::V,гӏезабизе,будэтыны
1147,leiten::V,нухмалъи гьабизе,кивалтыны
1148,antreiben::V,гӏедегӏизабизе,дыртытыны
1149,einladen::V,ахӏизе,ӧтьыны
1150,einladen::V,тӏадеахӏизе,ӧтьыны
1151,vereinigen::V,цолъизабизе,огазеяны
1152,besuchen::V,баккизе,адӟыськыны
1153,besuchen::V,хьвадизе,адӟыськыны
1154,treffen::V,дандчӏвазе,пумитаны
1155,sich versammeln::V,данделъизе,люкаськыны
1156,sich versammeln::V,бакӏаризе,люкаськыны
1157,spielen::V,басандизе,шудыны
1158,singen::V,ахӏизе,кырӟаны
1159,tanzen::V,кьурдизе,эктыны
1160,sich trennen::V,батӏалъизе,люкиськыны
1161,verlassen::V,тезе,куштыны
1162,verlassen::V,рехунтезе,куштыны
1163,retten::V,хвасар гьабизе,утьыны
1164,retten::V,хвасарлъизабизе,утьыны
1165,bewachen::V,цӏунизе,возьманы
1166,schützen::V,цӏунизе,утялтыны
1167,verteidigen::V,цӏунизе,возьманы
1168,sich schlagen::V,багъизе,жугиськыны
1169,schießen::V,речӏчӏизе,ыбылӥськны
1170,siegen::V,бергьине,вормыны
1171,ärgern::V,вагъизавизе,вожпоттыны
1172,schlagen::V,кьабизе,жуккыны
1173,treten::V,мал тункизе,лёганы
1174,stechen::V,къазабизе,бышкалтыны
1175,stoßen::V,тункизе,донгыны
1176,stoßen::V,хъилдизе,донгыны
1177,stehlen::V,щинкӏизабизе,вораны
1178,stehlen::V,щинкӏизабизе,лушканы
1179,stören::V,квекӏен гьабизе,люкетыны
1180,stören::V,татубахъи гьабизе,люкетыны
1181,belästigen::V,рахӏатхвезабизе,акыльтыны
1182,belästigen::V,рахӏатхвезабизе,вукылмыны
1183,verbergen::V,бахчизе,ватыны
1184,verbergen::V,балъго тезе,ватыны
1185,täuschen::V,божуда рекӏкӏ гьабизе,алданы
1186,täuschen::V,гуккизе,алданы
1187,betrügen::V,хӏилла гьабизе,пӧяны
1188,betrügen::V,сандирахълъи гьабизе,пӧяны
1189,töten::V,чӏвазе,виыны
1190,wohnen::V,яшав гьабизе,улыны
1191,arbeiten::V,хӏалтӏизе,ужаны
1192,sammeln::V,бакӏаризе,бичаны
1193,pflücken::V,бетӏизе,ишкыны
1194,jagen::V,чан гьабизе,пӧйшураны
1195,fischen::V,ччугӏа кквезе,чорыганы
1196,fassen::V,кквезе,кутыны
1197,hüten::V,кваназабизе,возьманы
1198,treiben::V,гъезе,улляны
1199,anbinden::V,бухьине,думыны
1200,füttern::V,кваназабизе,сюдыны
1201,melken::V,бечӏчӏизе,кыскыны
1202,hacken::V,чӏвазе,кораны
1203,gießen::V,лъалъазе,киськаны
1204,reifen::V,барщизе,вуыны
1205,reifen::V,барщизе,кисьманы
1206,zubereiten::V,бежа-белъине,лесьтыны
1207,kochen::V,белъине,пӧзьтыны
1208,backen::V,базе,пыжыны
1209,braten::V,бежизе,пыжыны
1210,umrühren::V,багъаризе,сураны
1211,stricken::V,хьухьине,керттыны
1212,nähen::V,букъизе,вурыны
1213,färben::V,кьер гьабизе,буяны
1214,reinigen::V,бацӏцӏине,сузяны
1215,waschen::V,чуризе,мисьтаськыны
1216,abwischen::V,бацӏцӏине,ӵушылыны
1217,spülen::V,хулизе,гылъяны
1218,fegen::V,лъухьизе,ӵужыны
1219,kehren::V,лъухьизе,ӵужыны
1220,baden::V,чордезе,пыласькыны
1221,ausziehen::V,бахъизе,кыльыны
1222,anziehen::V,ретӏине,дӥсяны
1223,sich anziehen::V,ретӏине,дӥсьяськыны
1224,kämmen::V,хазе,сынаны
1225,schmücken::V,чӏухӏизабизе,чеберъяны
1226,sagen::V,бицине,шуыны
1227,sagen::V,бицине,вераны
1228,sprechen::V,бицине,вераськыны
1229,reden::V,гаргадизе,вераськыны
1230,sich unterhalten::V,гаргадизе,вераськыны
1231,fragen::V,цӏехезе,юаны
1232,fragen::V,гьикъизе,юаны
1233,bitten::V,гьаризе,курыны
1234,erzählen::V,бицине,вераны
1235,erzählen::V,бицине,мадьыны
1236,mitteilen::V,лъазабизе,ивортыны
1237,nennen::V,цӏар лъезе,шуыны
1238,rufen::V,ахӏизе,ӧтьыны
1239,prahlen::V,беццаризе,ушъяськыны
1240,übersetzen::V,буссинабизе,берыктыны
1241,denken::V,ургъизе,малпаны
1242,glauben::V,божизе,оскыны
1243,bemerken::V,берречӏчӏизе,адӟыны
1244,erkennen::V,лъазе,тодыны
1245,erkennen::V,батӏаго бахъизе,тодыны
1246,begreifen::V,бичӏчӏизе,валаны
1247,lernen::V,цӏализе,дышетскыны
1248,wissen::V,лъазе,тодыны
1249,sich erinnern an::V,ракӏалде щвезе,тодэ вайыны
1250,vergessen::V,кӏочене,вунэтыны
1251,messen::V,борцине,мертаны
1252,zählen::V,рикӏкӏине,лыдъяны
1253,rechnen::V,рикӏкӏине,лыдъяны
1254,lesen::V,цӏализе,лыдӟыны
1255,malen::V,бахъизе,суреданы
1256,zeichnen::V,бахъизе,суреданы
1257,schreiben::V,хъвазе,гожъяны
1258,besitzen::V,щвезе,луыны
1259,besitzen::V,бу́кӏине,луыны
1260,kaufen::V,босизе,басьтыны
1261,verkaufen::V,бичизе,вузаны
1262,bezahlen::V,кьезе,тырыны
1263,zahlen::V,кьезе,тырыны
1264,ertragen::V,баччизе,чиданы
1265,Auge::N,,син
1266,Sehne::N,,вуж
1267,Funke::N,,гизьы
1268,Moor::N,,нюр
1269,Elch::N,,койык
1270,Beere::N,,узы-боры
1271,Gedächtnis::N,,йырсазь
1272,Gedächtnis::N,,тодэваён
1273,Ton::N,,куара
1274,Winkel::N,,сэрег
1275,Menge::N,,лыд
1276,Menge::N,,лыдпус
1277,Stütze::N,,пыкет
1278,Figur::N,,фигура
1279,Schuh::N,,ботинка
1280,Schnur::N,,гозы
1281,Leine::N,,думет
1282,Geschäft::N,,уж
1283,voll::A,,тыр
1284,lange::ADV,,кема
1285,später::ADV,,бергес
1286,später::ADV,,берлогес
1287,nicht::ADV,,уз
1288,schon::ADV,,ни
1289,schon::ADV,,ини
1290,durch::PRP,,пыр
1291,durch::PRP,,пыртӥ
1292,alles::PRN,,ваньмыз
1293,rühren::V,,сюлме йӧтыны
1294,scheinen::V,,адскыны
1295,aufheben::V,,ӝутыны
1296,lassen::V,,-ытыны
1297,sich waschen::V,,пыласькыны
1298,verstehen::V,,валаны
1299,beherrschen::V,,кузёяськыны
