,Concept_ID,udm,tr
807,nah::A,матысь,bitişik
808,fern::A,кыдёкысь,uzak
809,linker::A,паллян,sol
810,rechter::A,бур,sağ
811,rechter::A,бурпал,sağ
812,anderer::A,мукет,diğer
813,erster::A,нырысетӥез,ilk
814,erster::A,нырысетӥез,birinci
815,zweiter::A,кыктэтӥез,ikinci
816,dritter::A,кунньметӥез,üçüncü
817,letzter::A,берло,son
818,letzter::A,берло,sonuncu
819,letzter::A,берпум,son
820,letzter::A,берпум,sonuncu
821,allein::ADV,огназ,yalnız
822,allein::ADV,огназ,tek başına
823,auf einmal::ADV,огдыре,birden
824,zusammen::ADV,ӵош,beraber
825,zusammen::ADV,ӵош,birlikte
826,zusammen::ADV,валче,beraber
827,zusammen::ADV,валче,birlikte
828,lange::ADV,кема,çok
829,lange::ADV,кема,uzun
830,plötzlich::ADV,мапламтэ шорысь,ansızın
831,plötzlich::ADV,мапламтэ шорысь,birdenbire
832,sofort::ADV,али ик,hemen
833,sofort::ADV,али ик,derhal
834,später::ADV,бергес,daha sonra
835,später::ADV,берлогес,daha sonra
836,jetzt::ADV,али,şimdi
837,jetzt::ADV,табере,şimdi
838,heute::ADV,туннэ,bugün
839,morgen::ADV,ӵуказе,yarın
840,bald::ADV,ӝоген,yakında
841,dann::ADV,берло,sonra
842,gestern::ADV,толон,dün
843,einst::ADV,огпол,eskiden
844,einst::ADV,одӥг пол,eskiden
845,damals::ADV,соку,o zamanlar
846,danach::ADV,собере,sonradan
847,danach::ADV,собере,ondan sonra
848,vorher::ADV,азьло,önce
849,vorher::ADV,азьло,önceden
850,vorher::ADV,азьвыл,önce
851,vorher::ADV,азьвыл,önceden
852,zuerst::ADV,азьло,ilk önce
853,einmal::ADV,огпол,bir defa
854,manchmal::ADV,куддыръя,bazan
855,oft::ADV,ӵем,sık sık
856,oft::ADV,ӵем,çok defa
857,immer::ADV,пыр,daima
858,immer::ADV,пыр,her zaman
859,immer::ADV,котьку,daima
860,immer::ADV,котьку,her zaman
861,niemals::ADV,уз ноку,asla değil
862,niemals::ADV,уз ноку,hiçbir zaman
863,hier::ADV,татын,burada
864,hierhin::ADV,татчы,buraya
865,von hier::ADV,татысь,buradan
866,dort::ADV,отӥ,orada
867,dort::ADV,отӥ,şurada
868,dort::ADV,отын,orada
869,dort::ADV,отын,şurada
870,dorthin::ADV,отчы,oraya
871,dorthin::ADV,отчы,şuraya
872,geradeaus::ADV,меӵак,doğru
873,vorwärts::ADV,азьлань,ileri
874,rückwärts::ADV,берлань,geri
875,zurück::ADV,берен,geriye
876,zurück::ADV,берлань,geriye
877,unten::ADV,улын,aşağıda
878,hinab::ADV,улэ,aşağıya
879,oben::ADV,вылын,yukarıda
880,oben::ADV,вылӥын,yukarıda
881,hinauf::ADV,вылэ,yukarı
882,hinauf::ADV,вылэ,yukarıya
883,hinauf::ADV,вылӥе,yukarı
884,hinauf::ADV,вылӥе,yukarıya
885,hinauf::ADV,выллань,yukarı
886,hinauf::ADV,выллань,yukarıya
887,überall::ADV,котькытын,her yerde
888,überall::ADV,пасьтана,her yerde
889,nicht::ADV,уз,-mi-
890,nicht::ADV,уз,değil
891,ein wenig::ADV,ичи,biraz
892,ein wenig::ADV,ӧжыт,biraz
893,ein wenig::ADV,огшап,biraz
894,kaum::ADV,муртса,dar
895,kaum::ADV,муртса,hemen hemen değil
896,sehr::ADV,туж,pek
897,sehr::ADV,туж,gayet
898,sehr::ADV,лекос,pek
899,sehr::ADV,лекос,gayet
900,so::ADV,озьы,öyle
901,so::ADV,озьы,böyle
902,so::ADV,тазьы,öyle
903,so::ADV,тазьы,böyle
904,noch::ADV,на,hâlâ
905,noch::ADV,на,henüz
906,nur::ADV,гинэ,ancak
907,nur::ADV,гинэ,yalnız
908,schon::ADV,ни,çoktan
909,schon::ADV,ини,çoktan
910,wieder::ADV,нош,tekrar
911,wieder::ADV,нош,yeniden
912,wieder::ADV,кайта,tekrar
913,wieder::ADV,кайта,yeniden
914,vergebens::ADV,юнме,boşuna
915,vor::PRP,азьын,önünde
916,hinter::PRP,берын,arkasında
917,hinter::PRP,бӧрсьы,arkasında
918,unter::PRP,улын,altında
919,durch::PRP,пыр,sayesinde
920,durch::PRP,пыр,ortasından
921,durch::PRP,пыртӥ,sayesinde
922,durch::PRP,пыртӥ,ortasından
923,neben::PRP,бордын,yanında
924,zwischen::PRP,вискын,arasında
925,wegen::PRP,сэрен,dolayı
926,dies::PRN,та,bu
927,das::PRN,со,o
928,das::PRN,со,şu
929,alles::PRN,ваньмыз,hepsi
930,alles::PRN,ваньмыз,her şey
931,ich::PRN,мон,ben
932,du::PRN,тон,sen
933,er::PRN,со,o
934,wir::PRN,ми,biz
935,ihr::PRN,тӥ,siz
936,sie::PRN,соос,onlar
937,was::FPRN,ма,ne
938,wer::FPRN,кин,kim
939,wo::FADV,кытын,nerede
940,wohin::FADV,кытчы,nereye
941,wie::FADV,кызьы,nasıl
942,warum::FADV,малы,neden
943,wieviel::FNUM,кӧня,kaç
944,wieviel::FNUM,кӧня,ne kadar
945,eins::NUM,одӥг,bir
946,zwei::NUM,кык,iki
947,drei::NUM,куинь,üç
948,vier::NUM,ньыль,dört
949,fünf::NUM,вить,beş
950,sechs::NUM,куать,altı
951,sieben::NUM,сизьым,yedi
952,acht::NUM,тямыс,sekiz
953,neun::NUM,укмыс,dokuz
954,zehn::NUM,дас,on
955,elf::NUM,дас одӥг,on bir
956,zwölf::NUM,дас кык,on iki
957,zwanzig::NUM,кызь,yirmi
958,dreißig::NUM,куамын,otuz
959,vierzig::NUM,ньыльдон,kırk
960,fünfzig::NUM,витьтон,elli
961,sechzig::NUM,куатьтон,altmış
962,siebzig::NUM,сизьымдон,yetmiş
963,achtzig::NUM,тямыстон,seksen
964,neunzig::NUM,укмыстон,doksan
965,hundert::NUM,сю,yüz
966,tausend::NUM,сюрс,bin
967,und::CNJ,и,ve
968,und::CNJ,и,ile
969,und::CNJ,но,ve
970,und::CNJ,но,ile
971,oder::CNJ,яке,ya
972,oder::CNJ,яке,yahut
973,stehen::V,сылыны,durmak
974,sitzen::V,пукыны,oturmak
975,liegen::V,кылльыны,yatmak
976,hängen::V,ошкыса улыны,asılı olmak
977,werden::V,луыны,olmak
978,werden::V,луыны,olunmak
979,passieren::V,луыны,olmak
980,beginnen::V,кутскыны,başlamak
981,enden::V,бырыны,bitmek
982,enden::V,бырыны,sona ermek
983,wechseln::V,воштӥськыны,değişmek
984,aufgehen[Sonne]::V,ӝужаны,doğmak
985,untergehen[Sonne]::V,пуксьыны,batmak
986,scheinen[Sonne]::V,пиштыны,parlamak
987,scheinen[Sonne]::V,чиляны,parlamak
988,donnern::V,гудыръяны,gök gürlemek
989,wehen::V,пелляськыны,esmek
990,strömen::V,киськыны,akmak
991,strömen::V,исьтӥськыны,akmak
992,fließen::V,бызьыны,akmak
993,sich drehen::V,берганы,dönmek
994,schwanken::V,вошъяськыны,sallanmak
995,schwingen::V,шонаськыны,titremek
996,fallen::V,усьыны,düşmek
997,brennen::V,ӝуаны,yanmak
998,rauchen::V,ӵындыны,tütmek
999,regnen::V,зорыны,yağmak
1000,gefrieren::V,кынмыны,donmak
1001,tauen::V,шунаны,erimek
1002,schmelzen::V,шунаны,erimek
1003,trocknen::V,куасьмыны,kurumak
1004,sieden::V,пӧзьыны,kaynamak
1005,faulen::V,сисьмыны,çürümek
1006,verfaulen::V,сисьмыны,çürümek
1007,reißen::V,кеськыны,yırtılmak
1008,versinken::V,выйыны,batmak
1009,vergehen::V,ортчыны,geçmek
1010,erscheinen::V,адскыны,görünmek
1011,verschwinden::V,бырыны,kaybolmak
1012,sinken::V,усьыны,inmek
1013,abnehmen::V,синыны,azalmak
1014,zunehmen::V,йылыны,artmak
1015,zunehmen::V,йылыны,çoğalmak
1016,steigen::V,лӧпкыны,artmak
1017,steigen::V,лӧпкыны,yükselmek
1018,wachsen::V,будыны,büyümek
1019,wachsen::V,будыны,gelişmek
1020,glänzen::V,чиляны,parlamak
1021,glänzen::V,пиштыны,parlamak
1022,funkeln::V,чилекъяны,parıldamak
1023,lärmen::V,уретыны,gürültü yapmak
1024,lärmen::V,ӵашетыны,gürültü yapmak
1025,läuten::V,жингыртыны,çalmak
1026,klingeln::V,жингыртыны,zil çalmak
1027,klirren::V,жильккетыны,şakırdamak
1028,klirren::V,жильккетыны,zangırdamak
1029,brausen::V,лекъяськыны,köpürmek
1030,brausen::V,лекъяськыны,kükremek
1031,rauschen::V,ӵашетыны,fışırdamak
1032,klingen::V,кылӥськыны,tınlamak
1033,bellen::V,утыны,havlamak
1034,heulen::V,вузыны,ulumak
1035,blasen::V,пельтыны,üflemek
1036,pfeifen::V,шуланы,düdük çalmak
1037,schreien::V,черекъяны,bağırmak
1038,schreien::V,черекъяны,haykırmak
1039,schreien::V,кесяськыны,bağırmak
1040,schreien::V,кесяськыны,haykırmak
1041,stöhnen::V,ӝуштыны,inlemek
1042,zittern::V,дырекъяны,titremek
1043,zittern::V,куалекъяны,titremek
1044,leben::V,улыны,yaşamak
1045,leben::V,улыны,hayatta olmak
1046,geboren werden::V,вордӥськыны,doğmak
1047,atmen::V,шоканы,solunmak
1048,atmen::V,шоканы,nefes almak
1049,trinken::V,юыны,içmek
1050,essen::V,сиыны,yemek
1051,schlucken::V,ньылыны,yutmak
1052,müde werden::V,жадьыны,yorulmak
1053,einschlafen::V,умме усьыны,uykuya dalmak
1054,schlafen::V,кӧлыны,uyumak
1055,aufwachen::V,сайканы,uyanmak
1056,aufstehen::V,султыны,kalkmak
1057,aufstehen::V,султыны,yataktan kalkmak
1058,sich erholen::V,шутэтскыны,dinlenmek
1059,krank werden::V,висьыны,hastalanmak
1060,krank sein::V,висьыны,hasta olmak
1061,schmerzen::V,висьыны,ağrımak
1062,husten::V,кызыны,öksürmek
1063,genesen::V,юнматскыны,şifa bulmak
1064,genesen::V,бурмытскылыны,şifa bulmak
1065,sterben::V,кулыны,ölmek
1066,sterben::V,кулыны,vefat etmek
1067,umkommen::V,бырыны,ölmek
1068,sich bewegen::V,вырыны,hareket etmek
1069,sich rühren::V,вырӟыны,kımıldanmak
1070,sich rühren::V,вырӟылыны,kımıldanmak
1071,sich erheben::V,султыны,kalkmak
1072,sich erheben::V,султыны,ayağa kalkmak
1073,sich setzen::V,пуксьыны,oturmak
1074,hinfallen::V,усьыны,yere düşmek
1075,laufen::V,мыныны,yürümek
1076,schreiten::V,вамышъяны,yürümek
1077,schreiten::V,вамышъяны,adım atmak
1078,spazierengehen::V,мыныны,gezmek
1079,spazierengehen::V,мыныны,dolaşmak
1080,spazierengehen::V,ветлыны,gezmek
1081,spazierengehen::V,ветлыны,dolaşmak
1082,eilen::V,дыртыны,seğirtmek
1083,sich beeilen::V,дыртыны,acele etmek
1084,sausen::V,туж ӝог мыныны,hızla gitmek
1085,rennen::V,бызьылыны,koşmak
1086,springen::V,тэтчаны,atlamak
1087,springen::V,тэтчаны,sıçramak
1088,klettern::V,тубаны,tırmanmak
1089,schaukeln::V,лэйканы,sallanmak
1090,schaukeln::V,шонаськыны,sallanmak
1091,kriechen::V,нюж ветлыны,sürünmek
1092,schwimmen::V,уяны,yüzmek
1093,tauchen::V,зумылыны,dalmak
1094,rudern::V,полсаны,kürek çekmek
1095,fahren::V,ветлыны,gitmek
1096,fliegen::V,лобаны,uçmak
1097,gehen::V,мыныны,gitmek
1098,weggehen::V,кошкыны,gitmek
1099,abfahren::V,кошкыны,kalkmak
1100,anhalten::V,дугдыны,durmak
1101,hineingehen::V,пырыны,içeri girmek
1102,eintreten::V,пырыны,girmek
1103,kommen::V,вуыны,gelmek
1104,kommen::V,лыктыны,gelmek
1105,ankommen::V,вуыны,varmak
1106,zurückkommen::V,берытскыны,dönmek
1107,bleiben::V,кыльыны,kalmak
1108,warten::V,витьыны,beklemek
1109,erwarten::V,витьыны,beklemek
1110,erwarten::V,возьманы,beklemek
1111,suchen::V,утчаны,aramak
1112,finden::V,шедьтыны,bulmak
1113,versuchen::V,турттыны,denemek
1114,vorbereiten::V,дасяны,hazırlamak
1115,lieben::V,гажаны,sevmek
1116,mögen::V,яратыны,beğenmek
1117,lachen::V,серекъяны,gülmek
1118,rühren::V,сюлме йӧтыны,dokunmak
1119,rühren::V,сюлме йӧтыны,duygulandırmak
1120,weinen::V,бӧрдыны,ağlamak
1121,schimpfen::V,даллашыны,küfretmek
1122,sich ärgern::V,лекъяськыны,kızmak
1123,sich fürchten::V,кышканы,korkmak
1124,sich fürchten::V,курданы,korkmak
1125,fürchten::V,курданы,korkmak
1126,fürchten::V,кышканы,korkmak
1127,fliehen::V,пегӟыны,kaçmak
1128,flüchten::V,пегӟыны,kaçmak
1129,sehen::V,адӟыны,görmek
1130,anschauen::V,учкыны,seyretmek
1131,ansehen::V,учкыны,bakmak
1132,hören::V,кылыны,duymak
1133,hören::V,кылыны,işitmek
1134,zuhören::V,кылзыны,dinlemek
1135,probieren::V,веръяны,denemek
1136,probieren::V,веръяны,tadına bakmak
1137,riechen::V,зынъяны,kokusunu almak
1138,fühlen::V,шӧдыны,duymak
1139,fühlen::V,шӧдыны,hissetmek
1140,scheinen::V,адскыны,görünmek
1141,zu sehen sein::V,адӟиськыны,görünmek
1142,vernehmen::V,кылыны,haber almak
1143,frieren::V,кынмыны,üşümek
1144,tun::V,карыны,etmek
1145,tun::V,карыны,yapmak
1146,können::V,быгатыны,bilmek
1147,wollen::V,потыны,istemek
1148,anfangen::V,кутскыны,başlamak
1149,beenden::V,быдтыны,bitirmek
1150,beenden::V,быдэстыны,bitirmek
1151,aufhören::V,дугдыны,bitmek
1152,gelingen::V,быгатыны,başarmak
1153,gelingen::V,луыны,başarmak
1154,geraten::V,лэсяны,düşmek
1155,öffnen::V,усьтыны,açmak
1156,schließen::V,пытсаны,kapamak
1157,stellen::V,пуктыны,koymak
1158,setzen::V,пуктыны,koymak
1159,setzen::V,пуктыны,oturtmak
1160,legen::V,поныны,koymak
1161,legen::V,поныны,yatırmak
1162,berühren::V,исаны,dokunmak
1163,verbinden::V,герӟаны,bağlamak
1164,verbinden::V,герӟаны,birleştirmek
1165,bedecken::V,пытсаны,örtmek
1166,bedecken::V,пытсаны,kaplamak
1167,aufhängen::V,ошыны,asmak
1168,anzünden::V,ӝуатыны,yakmak
1169,anzünden::V,ӝуатыны,ateşlemek
1170,aufheben::V,ӝутыны,kaldırmak
1171,zurücklassen::V,кельтыны,geride bırakmak
1172,verlieren::V,ыштыны,yitirmek
1173,verlieren::V,ыштыны,kaybetmek
1174,fallen lassen::V,уськытыны,düşürmek
1175,machen::V,лэсьтыны,yapmak
1176,herstellen::V,лэсьтыны,yapmak
1177,herstellen::V,лэсьтыны,imal etmek
1178,bauen::V,пуктыны,kurmak
1179,bauen::V,пуктыны,inşa etmek
1180,reparieren::V,тупатыны,onarmak
1181,reparieren::V,тупатыны,tamir etmek
1182,verbessern::V,умоятыны,düzeltmek
1183,ändern::V,воштыны,değiştirmek
1184,graben::V,копаны,kazmak
1185,beugen::V,губыртыны,eğmek
1186,biegen::V,куасаны,bükmek
1187,drehen::V,бергатыны,çevirmek
1188,drehen::V,бергатыны,döndürmek
1189,wenden::V,берыктыны,çevirmek
1190,umdrehen::V,берыктыны,çevirmek
1191,heben::V,ӝутыны,kaldırmak
1192,hochheben::V,ӝутъяны,yukarı kaldırmak
1193,ergreifen::V,кутыны,tutmak
1194,ergreifen::V,кутыны,yakalamak
1195,ergreifen::V,кырмыны,tutmak
1196,ergreifen::V,кырмыны,yakalamak
1197,halten::V,возьыны,tutmak
1198,drücken::V,зӥбыны,sıkmak
1199,drücken::V,пачкатыны,sıkmak
1200,schieben::V,донганы,itmek
1201,schieben::V,донганы,sürmek
1202,kratzen::V,вуштыны,kaşımak
1203,lecken::V,нюлыны,yalamak
1204,beißen::V,куртчыны,ısırmak
1205,abreißen::V,ишкалтыны,koparmak
1206,abschneiden::V,шорыны,keserek ayırmak
1207,abschneiden::V,вандыны,keserek ayırmak
1208,binden::V,керттыны,bağlamak
1209,stecken::V,мертчытыны,sokmak
1210,brechen::V,тӥяны,kırmak
1211,klopfen::V,йыганы,çalmak
1212,klopfen::V,шарккетыны,çalmak
1213,hauen::V,жугыны,vurmak
1214,hauen::V,тышканы,vurmak
1215,kleben::V,лякыны,yapıştırmak
1216,reiben::V,зыраны,ovmak
1217,reiben::V,зыраны,sürtmek
1218,reiben::V,вуштыны,ovmak
1219,reiben::V,вуштыны,sürtmek
1220,streichen::V,зыраны,sürmek
1221,schleifen::V,шерыны,bilemek
1222,schneiden::V,вандыны,kesmek
1223,rütteln::V,зуркатыны,sallamak
1224,schütteln::V,куалекъятыны,sarsmak
1225,schütteln::V,куалекъятыны,çalkamak
1226,schwenken::V,шонаны,sallamak
1227,schütten::V,лэзьыны,dökmek
1228,schütten::V,лэзьыны,akıtmak
1229,füllen::V,тырмытыны,doldurmak
1230,einwickeln::V,биньыны,sarmak
1231,tragen::V,нуыны,taşımak
1232,schleppen::V,кыскыны,sürüklemek
1233,ziehen::V,кыскыны,çekmek
1234,aufbewahren::V,возьыны,saklamak
1235,werfen::V,куяны,atmak
1236,werfen::V,лэзяны,atmak
1237,fangen::V,кутыны,tutmak
1238,fangen::V,кутыны,yakalamak
1239,packen::V,кутыны,tutmak
1240,packen::V,кутыны,yakalamak
1241,packen::V,кырмыны,tutmak
1242,packen::V,кырмыны,yakalamak
1243,verstecken::V,ватыны,saklamak
1244,teilen::V,люкыны,bölmek
1245,teilen::V,люкыны,ayırmak
1246,schicken::V,ыстыны,yollamak
1247,schicken::V,ыстыны,göndermek
1248,bringen::V,вайыны,getirmek
1249,hinzufügen::V,ватсаны,katmak
1250,hinzufügen::V,ватсаны,eklemek
1251,bekommen::V,басьтыны,almak
1252,bekommen::V,басьтыны,eline geçmek
1253,erhalten::V,басьтыны,almak
1254,nehmen::V,кутыны,almak
1255,nehmen::V,басьтыны,almak
1256,wählen::V,бырйыны,seçmek
1257,auswählen::V,бырйыны,seçmek
1258,auswählen::V,бырйыны,ayırmak
1259,bewahren::V,возьыны,korumak
1260,behindern::V,могӟытыны,engellemek
1261,verderben::V,сӧрыны,bozmak
1262,beschädigen::V,урод лэсьтыны,zedelemek
1263,beschädigen::V,урод лэсьтыны,ziyan vermek
1264,zerbrechen::V,сӧрыны,kırmak
1265,zerreißen::V,кесяны,yırtmak
1266,zerstören::V,куашкатыны,yıkmak
1267,zerstören::V,куашкатыны,tahrip etmek
1268,verbrennen::V,сутыны,yakmak
1269,geben::V,сётыны,vermek
1270,reichen::V,сётыны,uzatmak
1271,schenken::V,кузьманы,hediye etmek
1272,versprechen::V,кыл сётыны,vaat etmek
1273,wünschen::V,сӥзьыны,kutlamak
1274,loben::V,ушъяны,övmek
1275,küssen::V,чупаны,öpmek
1276,wiegen::V,веттаны,sallamak
1277,wiegen::V,лэйкатыны,sallamak
1278,zudecken::V,шобыртыны,örtmek
1279,wecken::V,сайкатыны,uyandırmak
1280,zeigen::V,возьматыны,göstermek
1281,führen::V,нуыны,gezdirmek
1282,führen::V,нуыны,yol göstermek
1283,lehren::V,дышетыны,okutmak
1284,lehren::V,дышетыны,öğretmek
1285,unterrichten::V,дышетыны,öğretmek
1286,aufziehen::V,будэтыны,yetiştirmek
1287,leiten::V,кивалтыны,yönetmek
1288,leiten::V,кивалтыны,idare etmek
1289,antreiben::V,дыртытыны,teşvik etmek
1290,lassen::V,-ытыны,-tırmak
1291,einladen::V,ӧтьыны,davet etmek
1292,vereinigen::V,огазеяны,birleştirmek
1293,besuchen::V,адӟыськыны,uğramak
1294,besuchen::V,адӟыськыны,ziyaret etmek
1295,besuchen::V,адӟыськыны,görmeye gitmek
1296,treffen::V,пумитаны,rastlamak
1297,treffen::V,пумитаны,isabet etmek
1298,sich versammeln::V,люкаськыны,toplanmak
1299,spielen::V,шудыны,oynamak
1300,singen::V,кырӟаны,söylemek
1301,singen::V,кырӟаны,şarkı söylemek
1302,tanzen::V,эктыны,oynamak
1303,tanzen::V,эктыны,dans etmek
1304,sich trennen::V,люкиськыны,ayrılmak
1305,verlassen::V,куштыны,bırakmak
1306,verlassen::V,куштыны,terk etmek
1307,retten::V,утьыны,kurtarmak
1308,bewachen::V,возьманы,gözetmek
1309,schützen::V,утялтыны,korumak
1310,verteidigen::V,возьманы,savunmak
1311,sich schlagen::V,жугиськыны,dövüşmek
1312,schießen::V,ыбылӥськны,ateş etmek
1313,siegen::V,вормыны,yenmek
1314,ärgern::V,вожпоттыны,kızdırmak
1315,schlagen::V,жуккыны,dövmek
1316,treten::V,лёганы,tepmek
1317,stechen::V,бышкалтыны,sokmak
1318,stechen::V,бышкалтыны,batırmak
1319,stoßen::V,донгыны,itmek
1320,stehlen::V,вораны,çalmak
1321,stehlen::V,лушканы,çalmak
1322,stören::V,люкетыны,bozmak
1323,stören::V,люкетыны,etkilemek
1324,belästigen::V,акыльтыны,rahatsız etmek
1325,belästigen::V,вукылмыны,rahatsız etmek
1326,verbergen::V,ватыны,saklamak
1327,täuschen::V,алданы,aldatmak
1328,betrügen::V,пӧяны,aldatmak
1329,betrügen::V,пӧяны,dolandırmak
1330,töten::V,виыны,öldürmek
1331,wohnen::V,улыны,oturmak
1332,arbeiten::V,ужаны,çalışmak
1333,sammeln::V,бичаны,toplamak
1334,pflücken::V,ишкыны,koparmak
1335,jagen::V,пӧйшураны,avlanmak
1336,fischen::V,чорыганы,balık tutmak
1337,fassen::V,кутыны,tutmak
1338,fassen::V,кутыны,yakalamak
1339,hüten::V,возьманы,otlatmak
1340,treiben::V,улляны,gütmek
1341,anbinden::V,думыны,bağlamak
1342,füttern::V,сюдыны,beslemek
1343,melken::V,кыскыны,sağmak
1344,hacken::V,кораны,yarmak
1345,gießen::V,киськаны,sulamak
1346,reifen::V,вуыны,olgunlaşmak
1347,reifen::V,кисьманы,olgunlaşmak
1348,zubereiten::V,лесьтыны,hazırlamak
1349,kochen::V,пӧзьтыны,pişirmek
1350,kochen::V,пӧзьтыны,kaynatmak
1351,backen::V,пыжыны,pişirmek
1352,backen::V,пыжыны,fırında pişirmek
1353,braten::V,пыжыны,kızartmak
1354,umrühren::V,сураны,karıştırmak
1355,stricken::V,керттыны,örmek
1356,nähen::V,вурыны,dikmek
1357,färben::V,буяны,boyamak
1358,reinigen::V,сузяны,temizlemek
1359,waschen::V,мисьтаськыны,yıkamak
1360,abwischen::V,ӵушылыны,silmek
1361,spülen::V,гылъяны,çalkamak
1362,fegen::V,ӵужыны,süpürmek
1363,kehren::V,ӵужыны,süpürmek
1364,baden::V,пыласькыны,yıkanmak
1365,baden::V,пыласькыны,banyo yapmak
1366,sich waschen::V,пыласькыны,yıkanmak
1367,ausziehen::V,кыльыны,çıkarmak
1368,anziehen::V,дӥсяны,giymek
1369,sich anziehen::V,дӥсьяськыны,giyinmek
1370,kämmen::V,сынаны,taramak
1371,schmücken::V,чеберъяны,süslemek
1372,sagen::V,шуыны,demek
1373,sagen::V,шуыны,söylemek
1374,sagen::V,вераны,demek
1375,sagen::V,вераны,söylemek
1376,sprechen::V,вераськыны,konuşmak
1377,reden::V,вераськыны,konuşmak
1378,sich unterhalten::V,вераськыны,sohbet etmek
1379,fragen::V,юаны,sormak
1380,bitten::V,курыны,dilemek
1381,bitten::V,курыны,rica etmek
1382,erzählen::V,вераны,bahsetmek
1383,erzählen::V,вераны,hikâye etmek
1384,erzählen::V,мадьыны,bahsetmek
1385,erzählen::V,мадьыны,hikâye etmek
1386,mitteilen::V,ивортыны,bildirmek
1387,nennen::V,шуыны,adlandırmak
1388,rufen::V,ӧтьыны,çağırmak
1389,prahlen::V,ушъяськыны,övünmek
1390,übersetzen::V,берыктыны,çevirmek
1391,übersetzen::V,берыктыны,tercüme etmek
1392,denken::V,малпаны,düşünmek
1393,glauben::V,оскыны,inanmak
1394,glauben::V,оскыны,zannetmek
1395,bemerken::V,адӟыны,farkına varmak
1396,erkennen::V,тодыны,tanımak
1397,begreifen::V,валаны,anlamak
1398,begreifen::V,валаны,kavramak
1399,verstehen::V,валаны,duymak
1400,verstehen::V,валаны,anlamak
1401,lernen::V,дышетскыны,öğrenmek
1402,wissen::V,тодыны,bilmek
1403,sich erinnern an::V,тодэ вайыны,hatırlamak
1404,vergessen::V,вунэтыны,unutmak
1405,messen::V,мертаны,ölçmek
1406,zählen::V,лыдъяны,saymak
1407,rechnen::V,лыдъяны,hesap etmek
1408,lesen::V,лыдӟыны,okumak
1409,malen::V,суреданы,resmini yapmak
1410,zeichnen::V,суреданы,çizmek
1411,schreiben::V,гожъяны,yazmak
1412,besitzen::V,луыны,haiz olmak
1413,besitzen::V,луыны,sahip olmak
1414,kaufen::V,басьтыны,almak
1415,verkaufen::V,вузаны,satmak
1416,bezahlen::V,тырыны,ödemek
1417,zahlen::V,тырыны,ödemek
1418,beherrschen::V,кузёяськыны,hâkim olmak
1419,ertragen::V,чиданы,dayanmak
1420,ertragen::V,чиданы,katlanmak
