,Concept_ID,ka,el
665,sauer::A,მჟავე,ξινός
666,hell::A,ნათელი,φωτεινός
667,dunkel::A,ბნელი,σκοτεινός
668,schwarz::A,შავი,μαύρος
669,schwarz::A,შავი,μελανός
670,weiß::A,თეთრი,άσπρος
671,rot::A,წითელი,κόκκινος
672,gelb::A,ყვითელი,κίτρινος
673,blau::A,ლურჯი,μπλε
674,blau::A,ლურჯი,γαλανός
675,blau::A,ცისფერი,μπλε
676,blau::A,ცისფერი,γαλανός
677,grün::A,მწვანე,πράσινος
678,grau::A,რუხი,γκρίζος
679,grau::A,ნაცრისფერი,γκρίζος
680,bunt::A,ჭრელი,ποικιλόχρωπος
681,bunt::A,ფერადი,ποικιλόχρωπος
682,billig::A,იაფი,φτηνός
683,teuer::A,ძვირი,ακριβός
684,wertvoll::A,ღირსიანი,πολύτιμος
685,blind::A,ბრმა,τυφλός
686,taub::A,ყრუ,κουφός
687,kräftig::A,ძალავანი,δυνατός
688,stark::A,ძლიერი,γερός
689,stark::A,ღონიერი,γερός
690,schwach::A,სუსტი,αδύνατος
691,fett::A,სქელი,παχύς
692,schlank::A,გამხდარი,λεπτός
693,schlank::A,გამხდარი,λυγερός
694,hübsch::A,ეშხიანი,όμορφος
695,hübsch::A,ეშხიანი,χαριτωμένος
696,hübsch::A,მშვენიერი,όμορφος
697,hübsch::A,მშვენიერი,χαριτωμένος
698,böse::A,ავი,κακός
699,böse::A,ბოროტი,κακός
700,dumm::A,ბოთე,κουτός
701,dumm::A,ბოთე,ανόητος
702,dumm::A,სულელი,κουτός
703,dumm::A,სულელი,ανόητος
704,faul::A,ზანტი,τεμπέλης
705,faul::A,ზარმაცი,τεμπέλης
706,fleißig::A,ბეჯითი,εργατικός
707,fleißig::A,მუყაითი,εργατικός
708,geizig::A,ძუნწი,τσιγγούνης
709,klug::A,ჭკვიანი,έξυπνος
710,geschickt::A,მარჯვე,επιδέξιος
711,geschickt::A,გაწაფული,επιδέξιος
712,lieb::A,სატრფიალო,φίλος
713,lieb::A,სატრფიალო,αγαπητός
714,lustig::A,მხიარული,εύθυμος
715,lustig::A,მხიარული,χαρούμενος
716,sanft::A,ალერსიანი,ήπιος
717,sanft::A,გრძნობიერი,ήπιος
718,hungrig::A,მშიერი,πεινασμένος
719,krank::A,სნეული,άρρωστος
720,krank::A,ავადმყოფი,άρρωστος
721,nackt::A,ტიტველი,γυμνός
722,traurig::A,მწუხარე,λυπημένος
723,traurig::A,სევდიანი,λυπημένος
724,lebendig::A,ცოცხალი,ζωντανός
725,gut::A,კარგი,καλός
726,schlecht::A,უხეირო,κακός
727,richtig::A,ნამდვილი,σωστός
728,schlimm::A,ცუდი,άσχημος
729,wahr::A,სწორი,αληθής
730,wahr::A,სწორი,αληθινός
731,wahr::A,ჭეშმარიტი,αληθής
732,wahr::A,ჭეშმარიტი,αληθινός
733,alt::A,ძველი,παλιός
734,neu::A,ახალი,νέος
735,neu::A,ახალი,καινούργιος
736,ehemalig::A,ყოფილი,παλιός
737,alt[Lebewesen]::A,ბებერი,γέρος
738,jung::A,ნორჩი,νέος
739,jung::A,ახალგაზრდა,νέος
740,arm::A,ღარიბი,φτωχός
741,reich::A,მდიდარი,πλούσιος
742,bekannt::A,ცნობილი,γνωστός
743,berühmt::A,გამოჩენილი,περίφημος
744,berühmt::A,გამოჩენილი,ξακουσμένος
745,fremd::A,უცხო,ξένος
746,fremd::A,გარეშე,ξένος
747,verschieden::A,სხვაგვარი,διαφορετικός
748,nah::A,ახლო,κοντινός
749,fern::A,შორი,μακριά
750,fern::A,შორეული,μακριά
751,linker::A,მარცხენა,αριστερός
752,rechter::A,მარჯვენა,δεξιός
753,anderer::A,სხვა,άλλος
754,erster::A,პირველი,πρώτος
755,zweiter::A,მეორე,δεύτερος
756,dritter::A,მესამე,τρίτος
757,letzter::A,ბოლო,τελευταίος
758,letzter::A,უკანასკნელი,τελευταίος
759,allein::ADV,მარტო,μόνος
760,auf einmal::ADV,ერთდროულად,εφάπαξ
761,zusammen::ADV,ერთად,μαζί
762,lange::ADV,დიდხანს,πολύν καιρό
763,plötzlich::ADV,მოულოდნელად,έξαφνα
764,sofort::ADV,ახლავე,αμέσως
765,später::ADV,მოგვიანებით,αργότερα
766,jetzt::ADV,ახლა,τώρα
767,heute::ADV,დღეს,σήμερα
768,morgen::ADV,ხვალ,αύριο
769,bald::ADV,მალე,σε λίγο
770,bald::ADV,მალე,εντός ολίγου
771,dann::ADV,მერე,ύστερα
772,gestern::ADV,გუშინ,χτες
773,einst::ADV,ოდესღაც,ποτέ
774,einst::ADV,ოდესღაც,άλλοτε
775,damals::ADV,მაშინ,τότε
776,danach::ADV,მერმე,μετά
777,danach::ADV,მერმე,ύστερα
778,danach::ADV,შემდეგ,μετά
779,danach::ADV,შემდეგ,ύστερα
780,vorher::ADV,ადრე,πριν
781,vorher::ADV,ადრე,προηγουμένως
782,vorher::ADV,წინათ,πριν
783,vorher::ADV,წინათ,προηγουμένως
784,zuerst::ADV,ჯერ,πρώτα
785,einmal::ADV,ერთხელ,μία φορά
786,manchmal::ADV,ხან,κάποτε
787,manchmal::ADV,ზოგჯერ,κάποτε
788,oft::ADV,ხშირად,συχνά
789,oft::ADV,ხშირად,πολλές φορές
790,immer::ADV,მუდამ,πάντα
791,immer::ADV,მუდამ,πάντοτε
792,immer::ADV,ყოველთვის,πάντα
793,immer::ADV,ყოველთვის,πάντοτε
794,niemals::ADV,არასდროს,ποτέ
795,hier::ADV,აქ,εδώ
796,hierhin::ADV,აქეთ,εδώ
797,von hier::ADV,აქედან,από δω
798,dort::ADV,იქ,εκεί
799,dorthin::ADV,იქით,προς τα κει
800,geradeaus::ADV,პირდაპირ,κατευθείαν
801,vorwärts::ADV,წინ,εμπρός
802,rückwärts::ADV,უკან,πίσω
803,zurück::ADV,უკანვე,πίσω
804,unten::ADV,დაბლა,κάτω
805,unten::ADV,ქვევით,κάτω
806,hinab::ADV,ძირს,προς τα κάτω
807,oben::ADV,ზემოთ,πάνω
808,oben::ADV,ზემოთ,επάνω
809,hinauf::ADV,ზევით,προς τα πάνω
810,überall::ADV,ყველგან,παντού
811,nicht::ADV,არ,δεν
812,ein wenig::ADV,ცოტა,λιγάκι
813,kaum::ADV,ძლივს,μόλις
814,sehr::ADV,მეტად,πολύ
815,sehr::ADV,ძალიან,πολύ
816,so::ADV,ისე,έτσι
817,noch::ADV,ჯერ,ακόμα
818,nur::ADV,მხოლოდ,μόνο
819,schon::ADV,უკვე,ήδη
820,schon::ADV,უკვე,κιόλας
821,wieder::ADV,ისევ,ξανά
822,wieder::ADV,კიდევ,ξανά
823,vergebens::ADV,ამაოდ,μάταια
824,vergebens::ADV,ტყუილად,μάταια
825,vor::PRP,წინ,μπροστά σε
826,vor::PRP,წინ,μπροστά από
827,hinter::PRP,უკან,πίσω από 
828,hinter::PRP,მიღმა,πίσω από 
829,unter::PRP,ქვეშ,υπό
830,unter::PRP,ქვეშ,κάτω από
831,unter::PRP,ქვევით,υπό
832,unter::PRP,ქვევით,κάτω από
833,durch::PRP,გავლით,διά
834,durch::PRP,გავლით,διά μέσου
835,neben::PRP,გვერდით,δίπλα σε
836,zwischen::PRP,შუა,μεταξύ
837,zwischen::PRP,შუა,ανάμεσα σε
838,zwischen::PRP,შორის,μεταξύ
839,zwischen::PRP,შორის,ανάμεσα σε
840,wegen::PRP,გამო,για
841,wegen::PRP,გამო,λόγω
842,wegen::PRP,შედეგად,για
843,wegen::PRP,შედეგად,λόγω
844,dies::PRN,ეს,αυτό
845,das::PRN,ეგ,το
846,alles::PRN,ყველაფერი,όλα
847,ich::PRN,მე,εγώ
848,du::PRN,შენ,σύ
849,du::PRN,შენ,εσύ
850,er::PRN,ის,αυτός
851,er::PRN,იგი,αυτός
852,wir::PRN,ჩვენ,εμείς
853,ihr::PRN,თქვენ,εσείς
854,sie::PRN,ისინი,αυτοί
855,was::FPRN,რა,τι
856,wer::FPRN,ვინ,ποιος
857,wo::FADV,სად,πού
858,wohin::FADV,საით,πού
859,wohin::FADV,საით,για πού
860,wie::FADV,როგორ,πώς
861,warum::FADV,რაზე,γιατί
862,warum::FADV,რატომ,γιατί
863,wieviel::FNUM,რამდენი,πόσος
864,eins::NUM,ერთი,ένα
865,zwei::NUM,ორი,δύο
866,drei::NUM,სამი,τρία
867,drei::NUM,სამი,τρεις
868,vier::NUM,ოთხი,τέσσερα
869,vier::NUM,ოთხი,τέσσερις
870,fünf::NUM,ხუთი,πέντε
871,sechs::NUM,ექვსი,έξι
872,sieben::NUM,შვიდი,εφτά
873,acht::NUM,რვა,οχτώ
874,neun::NUM,ცხრა,εννιά
875,zehn::NUM,ათი,δέκα
876,elf::NUM,თერთმეტი,έντεκα
877,zwölf::NUM,თორმეტი,δώδεκα
878,zwanzig::NUM,ოცი,είκοσι
879,dreißig::NUM,ოცდაათი,τριάντα
880,vierzig::NUM,ორმოცი,σαράντα
881,fünfzig::NUM,ორმოცდაათი,πενήντα
882,sechzig::NUM,სამოცი,εξήντα
883,siebzig::NUM,სამოცდაათი,εβδομήντα
884,achtzig::NUM,ოთხმოცი,ογδόντα
885,neunzig::NUM,ოთხმოცდაათი,ενενήντα
886,hundert::NUM,ასი,εκατό
887,tausend::NUM,ათასი,χίλιοι
888,und::CNJ,და,και
889,oder::CNJ,ან,ή
890,stehen::V,დგას,στέκομαι
891,stehen::V,დგას,είμαι όρθιος
892,sitzen::V,ზის,κάθομαι
893,liegen::V,აწევს,είμαι ξαπλωμένος
894,hängen::V,კიდია,κρέμομαι
895,werden::V,გახდება,γίνομαι
896,passieren::V,მოხდება,συμβαίνω
897,beginnen::V,იწყება,αρχίζω
898,enden::V,გათავდება,τελειώνω
899,wechseln::V,იცვლება,αλλάζω
900,aufgehen[Sonne]::V,ამოდის,βγαίνω
901,aufgehen[Sonne]::V,ამოდის,ανατέλλω
902,untergehen[Sonne]::V,ჩადის,δύω
903,untergehen[Sonne]::V,ჩადის,βασιλεύω
904,scheinen[Sonne]::V,ანათებს,λάμπω
905,donnern::V,ქუხს,βροντώ
906,wehen::V,ქრის,φυσώ
907,wehen::V,დაუბერავს,φυσώ
908,strömen::V,იღვრება,ρέω
909,strömen::V,იღვრება,τρέχω
910,fließen::V,დის,ρέω
911,fließen::V,მიედინება,ρέω
912,sich drehen::V,ტრიალებს,γυρίζω
913,sich drehen::V,ტრიალებს,στρέφομαι
914,schwanken::V,ირხევა,ταλαντεύομαι
915,schwingen::V,ირხევა,αιωρούμαι
916,schwingen::V,ირხევა,ταλαντεύομαι
917,fallen::V,დავარდება,πέφτω
918,brennen::V,იწვის,καίω
919,rauchen::V,ბოლავს,καπνίζω
920,rauchen::V,აბოლებს,καπνίζω
921,regnen::V,წვიმს,βρέχω
922,gefrieren::V,იყინება,παγώνω
923,tauen::V,დნება,λειώνω
924,schmelzen::V,დნება,λειώνω
925,trocknen::V,გაშრება,στεγνώνω
926,sieden::V,დუღს,βράζω
927,faulen::V,ლპება,σαπίζω
928,verfaulen::V,ლპება,σαπίζω
929,reißen::V,დაიხევა,σχίζω
930,versinken::V,ეფლობა,βουλιάζω
931,versinken::V,ეფლობა,βυθίζομαι
932,versinken::V,ჩაიძირება,βουλιάζω
933,versinken::V,ჩაიძირება,βυθίζομαι
934,vergehen::V,გადის,περνώ
935,erscheinen::V,გამოჩნდება,εμφανίζομαι
936,verschwinden::V,გააქრება,χάνομαι
937,verschwinden::V,გააქრება,εξαφανίζομαι
938,verschwinden::V,დაიკარგება,χάνομαι
939,verschwinden::V,დაიკარგება,εξαφανίζομαι
940,sinken::V,დაიწევს,κατεβαίνω
941,abnehmen::V,შემცირდება,μειώνομαι 
942,zunehmen::V,გასუქდება,αυξάνω
943,zunehmen::V,გასუქდება,μεγαλώνω
944,steigen::V,მოიმატებს,ανεβαίνω
945,wachsen::V,იზრდება,μεγαλώνω
946,wachsen::V,მრავლდება,μεγαλώνω
947,glänzen::V,ბრწყინავს,γυαλίζω
948,funkeln::V,კაშკაშებს,αστράφτω
949,funkeln::V,კაშკაშებს,σπιθοβολώ
950,lärmen::V,ხმაურობს,θορυβώ
951,läuten::V,დარეკავს,χτυπώ 
952,klingeln::V,დარეკავს,κουδουνίζω
953,klirren::V,დააწკარუნებს,κουδουνίζω
954,brausen::V,ბობოქრობს,βουΐζω
955,rauschen::V,შრიალებს,βουΐζω
956,klingen::V,ხმას გამოსცემს,ηχώ
957,bellen::V,უყეფს,γαυγίζω
958,heulen::V,ღმუის,ουρλιάζω
959,blasen::V,დაუბერავს,φυσώ
960,pfeifen::V,უსტვენს,σφυρίζω
961,schreien::V,ყვირის,κραυγάζω
962,stöhnen::V,კვნესის,βογγώ
963,zittern::V,აძაგძაგებს,τρέμω
964,leben::V,ცოცხლობს,ζω
965,geboren werden::V,იშვება,γεννιέμαι
966,geboren werden::V,იბადება,γεννιέμαι
967,atmen::V,სუნთქავს,αναπνέω
968,trinken::V,სვამს,πίνω
969,trinken::V,დალევს,πίνω
970,essen::V,შეჭამს,τρώω
971,schlucken::V,ყლაპავს,καταπίνω
972,müde werden::V,დაიქანცება,κουράζομαι
973,einschlafen::V,დაიძინებს,αποκοιμιέμαι
974,schlafen::V,სძინავს,κοιμάμαι
975,aufwachen::V,გაიღვიძებს,ξυπνώ
976,aufstehen::V,ადგება,σηκώνομαι
977,sich erholen::V,დაისვენებს,ξεκουράζομαι
978,krank werden::V,ავად გახდება,αρρωσταίνω
979,krank sein::V,ავადმყოფობს,ασθενώ
980,schmerzen::V,სტკივა,πονώ
981,husten::V,ახველებს,βήχω
982,genesen::V,მორჩება,θεραπεύομαι
983,sterben::V,კვდება,πεθαίνω
984,umkommen::V,დაიღუპება,πεθαίνω
985,sich bewegen::V,იძვრის,κουνιέμαι
986,sich bewegen::V,მოძრაობს,κουνιέμαι
987,sich rühren::V,გაინძრევა,σαλεύω
988,sich erheben::V,ადგება,επαναστατώ
989,sich setzen::V,დაჯდება,κάθομαι
990,hinfallen::V,დაეცემა,πέφτω κάτω
991,laufen::V,დადის,τρέχω
992,schreiten::V,აბიჯებს,βαδίζω
993,spazierengehen::V,დასეირნობს,κάνω βόλτα
994,spazierengehen::V,დასეირნობს,πηγαίνω περίπατο
995,eilen::V,მიიჩქარის,σπεύδω
996,sich beeilen::V,აჩქარდება,βιάζομαι
997,sausen::V,მიქრის,τρέχω γρήγορα
998,rennen::V,დარბის,τρέχω
999,springen::V,ხტის,πηδώ
1000,klettern::V,ძვრება,σκαρφαλώνω
1001,schaukeln::V,ქანაობს,κουνιέμαι
1002,kriechen::V,დაბობღავს,έρπω
1003,kriechen::V,დაბობღავს,σέρνομαι
1004,schwimmen::V,ცურავს,κολυμπώ
1005,tauchen::V,ჩაიძირება,βουτώ
1006,rudern::V,ნიჩაბს უსვამს,κωπηλατώ
1007,fahren::V,დადის,πηγαίνω
1008,fahren::V,მგზავრობს,πηγαίνω
1009,fliegen::V,იფრენს,πετώ
1010,fliegen::V,გაფრინდება,πετώ
1011,gehen::V,მიდის,βαδίζω
1012,gehen::V,მიდის,πηγαίνω
1013,weggehen::V,წამოდის,φεύγω
1014,abfahren::V,მიემგზავრება,ξεκινώ
1015,abfahren::V,მიემგზავრება,αναχωρώ
1016,anhalten::V,ჩერდება,σταματώ
1017,hineingehen::V,შედის,μπαίνω
1018,eintreten::V,შედის,μπαίνω
1019,eintreten::V,შედის,εισέρχομαι
1020,kommen::V,მოდის,έρχομαι
1021,ankommen::V,ჩადის,φτάνω
1022,zurückkommen::V,დაბრუნდება,επιστρέφω
1023,bleiben::V,დარჩება,μένω
1024,warten::V,ელოდება,περιμένω
1025,erwarten::V,ელის,αναμένω
1026,erwarten::V,ელის,περιμένω
1027,erwarten::V,დაიცდის,αναμένω
1028,erwarten::V,დაიცდის,περιμένω
1029,suchen::V,ეძებს,ψάχνω
1030,suchen::V,მოძებნის,ψάχνω
1031,finden::V,მიაგნებს,βρίσκω
1032,finden::V,გამოძებნის,βρίσκω
1033,versuchen::V,ცდის,προσπαθώ
1034,versuchen::V,ცდილობს,προσπαθώ
1035,vorbereiten::V,მოამზადებს,προετοιμάζω
1036,lieben::V,უყვარს,αγαπώ
1037,mögen::V,ეტრფის,μου αρέσει
1038,lachen::V,იცინის,γελώ
1039,rühren::V,გულს აუჩუყებს,συγκινώ
1040,weinen::V,ტირის,κλαίω
1041,schimpfen::V,შეიგინება,βρίζω
1042,sich ärgern::V,გაბრაზობს,θυμώνω
1043,sich fürchten::V,შიშობს,φοβάμαι
1044,fürchten::V,ფრთხილობს,φοβάμαι
1045,fliehen::V,გაიქცევა,φεύγω
1046,flüchten::V,გაიქცევა,δραπετεύω
1047,sehen::V,ხედავს,βλέπω
1048,anschauen::V,ნახავს,κοιτάζω
1049,ansehen::V,უყურებს,βλέπω
1050,hören::V,ისმენს,ακούω
1051,zuhören::V,მოისმენს,ακούω
1052,probieren::V,გასინჯავს,δοκιμάζω
1053,riechen::V,ყნოსავს,μυρίζω
1054,riechen::V,ყნოსავს,οσφραίνομαι
1055,fühlen::V,გრძნობს,αισθάνομαι
1056,scheinen::V,ეჩვენება,φαίνομαι
1057,zu sehen sein::V,მოჩანს,φαίνομαι
1058,vernehmen::V,გაიგებს,ακούω
1059,vernehmen::V,გაიგებს,μαθαίνω
1060,frieren::V,იყინება,κρυώνω
1061,tun::V,აკეთებს,κάνω
1062,können::V,შეიძლება,ξέρω
1063,können::V,შეიძლება,μπορώ
1064,wollen::V,უნდა,θέλω
1065,anfangen::V,დაიწყებს,αρχίζω
1066,beenden::V,ამთავრებს,τελειώνω
1067,aufhören::V,შეწყვეტს,παύω
1068,gelingen::V,მოახერხებს,πετυχαίνω
1069,geraten::V,გამოდის,γίνομαι
1070,öffnen::V,გახსნის,ανοίγω
1071,schließen::V,ხურავს,κλείνω
1072,schließen::V,დაკეტავს,κλείνω
1073,stellen::V,დადგამს,θέτω
1074,setzen::V,დასვამს,θέτω
1075,legen::V,დადებს,θέτω
1076,berühren::V,შეახებს,εγγίζω
1077,berühren::V,მიაკარებს,εγγίζω
1078,verbinden::V,შეაერთებს,συνδέω
1079,bedecken::V,გადააფარებს,σκεπάζω
1080,aufhängen::V,დაკიდებს,κρεμώ
1081,anzünden::V,დაანთებს,ανάβω
1082,anzünden::V,მოუკიდებს,ανάβω
1083,aufheben::V,აიღებს,σηκώνω
1084,aufheben::V,აიყვანს,σηκώνω
1085,zurücklassen::V,დატოვებს,εγκαταλείπω
1086,verlieren::V,დაკარგავს,χάνω
1087,fallen lassen::V,გაუვარდება,αφήνω να πέσει
1088,machen::V,გააკეთებს,κάνω
1089,machen::V,გააკეთებს,φτιάχνω
1090,machen::V,გამოიწვევს,κάνω
1091,machen::V,გამოიწვევს,φτιάχνω
1092,herstellen::V,დაამზადებს,κατασκευάζω
1093,bauen::V,ააშენებს,χτίζω
1094,bauen::V,ააშენებს,οικοδομώ
1095,reparieren::V,შეაკეთებს,επισκευάζω
1096,reparieren::V,შეაკეთებს,επιδιορθώνω
1097,reparieren::V,გაარემონტებს,επισκευάζω
1098,reparieren::V,გაარემონტებს,επιδιορθώνω
1099,verbessern::V,გამოაკეთებს,βελτιώνω
1100,verbessern::V,გამოაკეთებს,καλυτερεύω
1101,verbessern::V,გააუმჯობესებს,βελτιώνω
1102,verbessern::V,გააუმჯობესებს,καλυτερεύω
1103,ändern::V,შეცვლის,αλλάζω
1104,graben::V,თხრის,σκάβω
1105,beugen::V,ხრის,λυγίζω
1106,biegen::V,გაღუნავს,κάμπτω
1107,drehen::V,ატრიალებს,στρέφω
1108,wenden::V,მოაბრუნებს,γυρίζω
1109,umdrehen::V,შეატრიალებს,γυρίζω
1110,heben::V,ასწევს,υψώνω
1111,heben::V,ასწევს,σηκώνω
1112,hochheben::V,აიყვანს,υψώνω
1113,hochheben::V,აიყვანს,σηκώνω
1114,ergreifen::V,სტაცებს,πιάνω
1115,ergreifen::V,სტაცებს,αρπάζω
1116,halten::V,უჭირავს,βαστώ
1117,drücken::V,დააწვება,πιέζω
1118,schieben::V,მისწევს,σπρώχνω
1119,kratzen::V,მოფხანს,γρατσουνίζω
1120,lecken::V,ლოკავს,γλείφω
1121,beißen::V,უკბენს,δαγκάνω
1122,abreißen::V,გლეჯს,κόβω
1123,abreißen::V,გლეჯს,σχίζω
1124,abreißen::V,მოწყვეტს,κόβω
1125,abreißen::V,მოწყვეტს,σχίζω
1126,abschneiden::V,გაჭრის,αποκόπτω
1127,binden::V,შეკრავს,δένω
1128,binden::V,გადააბამს,δένω
1129,stecken::V,ჩაასობს,χώνω
1130,brechen::V,მოიტეხს,σπάζω
1131,klopfen::V,აკაკუნებს,χτυπώ
1132,klopfen::V,აკაკუნებს,τινάζω
1133,hauen::V,ლეწავს,χτυπώ
1134,kleben::V,წებავს,κολλώ
1135,kleben::V,დააწებებს,κολλώ
1136,reiben::V,დაზელს,τρίβω
1137,streichen::V,უსვამს,αλείφω
1138,schleifen::V,ლესავს,ακονίζω
1139,schneiden::V,გაჭრის,κόβω
1140,rütteln::V,არხევს,σείω
1141,rütteln::V,არხევს,τινάζω
1142,schütteln::V,არყევს,σείω
1143,schütteln::V,არყევს,κουνώ
1144,schütteln::V,ანძრევს,σείω
1145,schütteln::V,ანძრევს,κουνώ
1146,schwenken::V,აქნევს,κουνώ
1147,schütten::V,ღვრის,χύνω
1148,schütten::V,დააქცევს,χύνω
1149,füllen::V,გაავსებს,γεμίζω
1150,einwickeln::V,შეახვევს,τυλίγω
1151,tragen::V,მიიტანს,φέρνω
1152,schleppen::V,მიათრევს,κουβαλώ
1153,ziehen::V,წევს,τραβώ
1154,ziehen::V,ათრევს,τραβώ
1155,aufbewahren::V,შეინახავს,φυλάω
1156,werfen::V,ისვრის,ρίχνω
1157,fangen::V,დაიჭერს,πιάνω
1158,packen::V,სტაცებს,τσακώνω
1159,verstecken::V,მალავს,κρύβω
1160,teilen::V,დაყოფს,μερίζω
1161,schicken::V,გაგზავნის,στέλνω
1162,bringen::V,მოიტანს,φέρνω
1163,hinzufügen::V,დაამატებს,προσθέτω
1164,bekommen::V,ამოიღებს,προσκομίζω
1165,erhalten::V,იღებს,παίρνω
1166,erhalten::V,იღებს,λαμβάνω
1167,nehmen::V,აიღებს,πιάνω
1168,nehmen::V,აიღებს,παίρνω
1169,wählen::V,გადაარჩევს,εκλέγω
1170,auswählen::V,ამოარჩევს,διαλέγω
1171,bewahren::V,ინარჩუნებს,διατηρώ
1172,behindern::V,აბრკოლებს,εμποδίζω
1173,behindern::V,გააძნელებს,εμποδίζω
1174,verderben::V,გააფუჭებს,χαλώ
1175,beschädigen::V,დააზიანებს,ζημιώνω
1176,zerbrechen::V,დაამტვრევს,σπάζω
1177,zerreißen::V,გახევს,σχίζω
1178,zerstören::V,მოსპობს,καταστρέφω
1179,zerstören::V,დაანგრევს,καταστρέφω
1180,verbrennen::V,დაწვავს,καίω
1181,geben::V,აძლევს,δίνω
1182,reichen::V,მიაწოდებს,δίνω
1183,schenken::V,აჩუქებს,χαρίζω
1184,versprechen::V,აღუთქვამს,υπόσχομαι
1185,wünschen::V,უსურვებს,εύχομαι
1186,loben::V,აქებს,επαινώ
1187,loben::V,ამკობს,επαινώ
1188,küssen::V,აკოცებს,φιλώ
1189,wiegen::V,არხევს,κουνώ
1190,wiegen::V,არხევს,νανουρίζω
1191,zudecken::V,გადახურავს,σκεπάζω
1192,wecken::V,გააღვიძებს,ξυπνώ
1193,zeigen::V,დაანახვებს,δείχνω
1194,führen::V,მიჰყავს,οδηγώ
1195,lehren::V,ასწავლის,διδάσκω
1196,unterrichten::V,ასწავლის,διδάσκω
1197,aufziehen::V,აღზრდის,ανατρέφω
1198,leiten::V,აწარმოებს,ηγούμαι
1199,leiten::V,აწარმოებს,διευθύνω
1200,leiten::V,ხელმძღვანელობს,ηγούμαι
1201,leiten::V,ხელმძღვანელობს,διευθύνω
1202,antreiben::V,დააჩქარებს,σπρώχνω
1203,antreiben::V,დააჩქარებს,παρακινώ
1204,lassen::V,ა--ინებს,αφήνω
1205,einladen::V,მოიპატიჟებს,προσκαλώ
1206,vereinigen::V,შეაერთებს,ενώνω
1207,besuchen::V,სანახავად მიდის,επισκέπτομαι
1208,treffen::V,შეხვდება,συναντώ
1209,sich versammeln::V,შეიკრიბება,μαζεύομαι
1210,spielen::V,ეთამაშება,παίζω
1211,singen::V,მღერის,τραγουδώ
1212,tanzen::V,ცეკვავს,χορεύω
1213,sich trennen::V,მოშორდება,αποχωρίζομαι
1214,verlassen::V,მიატოვებს,εγκαταλείπω
1215,retten::V,იხსნის,σώζω
1216,retten::V,გადაარჩენს,σώζω
1217,bewachen::V,დარაჯობს,φρουρώ
1218,bewachen::V,უთვალთვალებს,φρουρώ
1219,schützen::V,დაიფარავს,προστατεύω
1220,verteidigen::V,დაიცავს,υπερασπίζω
1221,sich schlagen::V,იჩხუბებს,χτυπιέμαι
1222,schießen::V,ისვრის,πυροβολώ
1223,siegen::V,გაიმარჯვებს,νικώ
1224,ärgern::V,აჯავრებს,τσαντίζω
1225,schlagen::V,ცემს,χτυπώ
1226,treten::V,პანღურს ამოჰკრავს,κλοτσώ
1227,stechen::V,სჩხვლეტს,τρυπώ
1228,stoßen::V,დაეჯახება,ωθώ
1229,stoßen::V,დაეჯახება,σπρώχνω
1230,stehlen::V,ქურდობს,κλέβω
1231,stehlen::V,მოიპარავს,κλέβω
1232,stören::V,შეაწუხებს,διαταράσσω
1233,belästigen::V,მობეზრდება,ενοχλώ
1234,verbergen::V,დამალავს,κρύβω
1235,täuschen::V,შეცდებს,παραπλανώ
1236,betrügen::V,მოატყუებს,απατώ
1237,töten::V,მოკლავს,σκοτώνω
1238,töten::V,მოკლავს,θανατώνω
1239,wohnen::V,ცხოვრობს,μένω
1240,wohnen::V,ცხოვრობს,κατοικώ
1241,wohnen::V,ბინადრობს,μένω
1242,wohnen::V,ბინადრობს,κατοικώ
1243,arbeiten::V,მუშაობს,δουλεύω
1244,arbeiten::V,მუშაობს,εργάζομαι
1245,sammeln::V,შეკრებს,μαζεύω
1246,sammeln::V,შეკრებს,συλλέγω
1247,pflücken::V,კრეფს,κόβω
1248,jagen::V,ნადირობს,κυνηγώ
1249,fischen::V,თევზაობს,ψαρεύω
1250,fassen::V,დააჭერს,πιάνω
1251,hüten::V,მწყემსავს,φυλάγω
1252,hüten::V,მწყემსავს,προσέχω
1253,treiben::V,მიერეკება,οδηγώ
1254,anbinden::V,მიაბამს,δένω
1255,füttern::V,აჭმევს,ταΐζω
1256,melken::V,წველის,αρμέγω
1257,hacken::V,კეპავს,κόβω
1258,gießen::V,რწყავს,ποτίζω
1259,reifen::V,მწიფდება,ωριμάζω
1260,zubereiten::V,მოამზადებს,ετοιμάζω
1261,kochen::V,მოხარშავს,βράζω
1262,backen::V,გამოაცხობს,ψήνω
1263,braten::V,შეწვავს,τηγανίζω
1264,umrühren::V,შეურევს,ανακατεύω
1265,umrühren::V,გათქვეფს,ανακατεύω
1266,stricken::V,ქსოვს,πλέκω
1267,nähen::V,გაკერავს,ράβω
1268,färben::V,შეღებავს,βάφω
1269,färben::V,შეღებავს,χρωματίζω
1270,reinigen::V,გაწმენდს,καθαρίζω
1271,reinigen::V,გასუფთავებს,καθαρίζω
1272,waschen::V,გარეცხავს,πλένω
1273,abwischen::V,წაშლის,σφουγγίζω
1274,spülen::V,გაავლებს,ξεπλένω
1275,fegen::V,დაბლანდავს,σκουπίζω
1276,kehren::V,დაგვის,σκουπίζω
1277,baden::V,ბანაობს,κάνω μπάνιο
1278,sich waschen::V,იბანება,πλένομαι
1279,ausziehen::V,გაიხდის,βγάζω
1280,anziehen::V,ჩაიცვამს,φορώ
1281,sich anziehen::V,ჩაიცვამს,ντύνομαι
