,Concept_ID,bg,sah
792,zurück::ADV,обратно,төттөрү
793,unten::ADV,долу,аллара
794,hinab::ADV,надолу,аллара
795,oben::ADV,горе,үөһэ
796,hinauf::ADV,нагоре,өрө
797,hinauf::ADV,нагоре,үөһэ
798,überall::ADV,навсякъде,бэйдиэ
799,nicht::ADV,не,буолбатах
800,ein wenig::ADV,малко,кыратык
801,kaum::ADV,едва,нэһиилэ
802,kaum::ADV,едвам,нэһиилэ
803,sehr::ADV,много,бэрт
804,sehr::ADV,много,наһаа
805,sehr::ADV,твърде,бэрт
806,sehr::ADV,твърде,наһаа
807,so::ADV,тъй,оччо
808,so::ADV,тъй,оннук
809,so::ADV,така,оччо
810,so::ADV,така,оннук
811,noch::ADV,още,өссө
812,nur::ADV,само,эрэ
813,nur::ADV,само,сыччах
814,schon::ADV,вече,бэлиэр
815,wieder::ADV,пак,эмиэ
816,wieder::ADV,отново,эмиэ
817,vergebens::ADV,напразно,таак
818,vor::PRP,пред,иннигэр
819,hinter::PRP,зад,кэлин
820,unter::PRP,под,-ҕа
821,unter::PRP,под,оһох түгэҕэ
822,durch::PRP,през,курдары
823,neben::PRP,до,аттыгар
824,neben::PRP,при,аттыгар
825,zwischen::PRP,между,ыккардынан
826,zwischen::PRP,помежду,ыккардынан
827,wegen::PRP,заради,уҥуортан
828,dies::PRN,този,ити
829,dies::PRN,този,бу
830,das::PRN,туй,били
831,das::PRN,това,били
832,alles::PRN,всичко,барыта
833,ich::PRN,аз,мин
834,du::PRN,ти,эн
835,er::PRN,той,кнни
836,wir::PRN,ние,биһиги
837,ihr::PRN,вие,эһиги
838,sie::PRN,те,кинилэр
839,was::FPRN,що,туох
840,was::FPRN,какво,туох
841,wer::FPRN,кой,ким
842,wo::FADV,къде,ханна
843,wohin::FADV,накъде,ханна
844,wohin::FADV,накъдето,ханна
845,wie::FADV,как,хайдах
846,warum::FADV,защо,тоҕо
847,wieviel::FNUM,колко,төһө
848,eins::NUM,един,биир
849,zwei::NUM,два,икки
850,drei::NUM,три,үс
851,vier::NUM,четири,түөрт
852,fünf::NUM,пет,биэс
853,sechs::NUM,шест,алта
854,sieben::NUM,седем,сэттэ
855,acht::NUM,осем,аҕыс
856,neun::NUM,девет,тоҕус
857,zehn::NUM,десет,уон
858,elf::NUM,единайсет,уон биир
859,elf::NUM,единадесет,уон биир
860,zwölf::NUM,дванайсет,уон икки
861,zwölf::NUM,дванадесет,уон икки
862,zwanzig::NUM,двайсет,сүүрбэ
863,zwanzig::NUM,двадесет,сүүрбэ
864,dreißig::NUM,тридесет,отут
865,vierzig::NUM,четиридесет,түөрт уон
866,fünfzig::NUM,петдесет,биэс уон
867,sechzig::NUM,шестдесет,алта уон
868,siebzig::NUM,седемдесет,сэттэ уон
869,achtzig::NUM,осемдесет,аҕыс уон
870,neunzig::NUM,деветдесет,тоҕус уонус
871,hundert::NUM,сто,сүүс
872,tausend::NUM,хиляда,тыһыынча
873,und::CNJ,а,да
874,und::CNJ,а,уонна
875,und::CNJ,а,итиэннэ
876,und::CNJ,та,да
877,und::CNJ,та,уонна
878,und::CNJ,та,итиэннэ
879,oder::CNJ,или,эбэтэр
880,stehen::V,стоя,тур
881,sitzen::V,седя,олор
882,liegen::V,лежа,сыт
883,hängen::V,вися,санньылый
884,werden::V,бъда,буол
885,werden::V,стана,буол
886,passieren::V,случа се,буол
887,beginnen::V,започна,саҕалан
888,enden::V,свърша,бүт
889,wechseln::V,променям,уларый
890,aufgehen[Sonne]::V,изгрея,ой
891,untergehen[Sonne]::V,заляза,киир
892,scheinen[Sonne]::V,грея,сырдат
893,scheinen[Sonne]::V,светя,сырдат
894,donnern::V,гърмя,эт
895,wehen::V,вея,үр
896,wehen::V,духам,үр
897,strömen::V,тека,кутулун
898,strömen::V,лея се,кутулун
899,fließen::V,тека,сүүр
900,sich drehen::V,въртя се,эргий
901,schwanken::V,клатя се,биэтэҥнээ
902,schwingen::V,трептя,эйэҥнээ
903,fallen::V,падам,оҕут
904,brennen::V,горя,умай
905,rauchen::V,димя,буруолаа
906,regnen::V,вали дъжд,самыырдаа
907,gefrieren::V,замръзна,тоҥ
908,tauen::V,топя се,ир
909,schmelzen::V,разтопя се,уулун
910,trocknen::V,съхна,куур
911,sieden::V,вря,оргуй
912,sieden::V,кипя,оргуй
913,faulen::V,гния,сытый
914,verfaulen::V,изгния,сытыйан_хаал
915,reißen::V,напукам се,хайыт
916,reißen::V,напукам се,быһытталан
917,versinken::V,потъна,тимир
918,versinken::V,потъна,батылын
919,vergehen::V,минавам,дьай
920,erscheinen::V,явя се,көһүн
921,verschwinden::V,изчезна,сүт
922,sinken::V,падна,намтаа
923,abnehmen::V,отслабна,аччаа
924,zunehmen::V,нарасна,элбээ
925,steigen::V,увелича се,үрдээ
926,steigen::V,покачвам се,үрдээ
927,wachsen::V,раста,үүн
928,glänzen::V,лъщя,кылбай
929,glänzen::V,блестя,кылбай
930,funkeln::V,искря,күлүмнээ
931,funkeln::V,искря,күлүмүрдээ
932,lärmen::V,шумя,тыаһаа
933,läuten::V,звъня,собуоннаа
934,klingeln::V,звъня,линкинээ
935,klirren::V,звънтя,айгырат
936,klirren::V,дрънкам,айгырат
937,brausen::V,буча,сирилээ
938,rauschen::V,шумя,суугунаа
939,klingen::V,звуча,доргуй
940,bellen::V,лая,үр
941,heulen::V,вия,улуй
942,heulen::V,рева,улуй
943,blasen::V,духна,үр
944,pfeifen::V,свиря,иһиир
945,schreien::V,крещя,кылан
946,schreien::V,крещя,хаһыытаа
947,stöhnen::V,стена,ынчыктаа
948,stöhnen::V,пъшкам,ынчыктаа
949,zittern::V,треперя,титирээ
950,zittern::V,треперя,дьигиһий
951,leben::V,живея,олор
952,geboren werden::V,родя се,төрөө
953,atmen::V,дишам,тыын
954,trinken::V,пия,ис
955,essen::V,ям,аһаа
956,schlucken::V,гълтам,ыйыһын
957,müde werden::V,уморя се,сылай
958,einschlafen::V,заспя,утуйан хаал
959,schlafen::V,спя,утуй
960,schlafen::V,спя,утуйа сыт
961,aufwachen::V,събудя се,уһугун
962,aufstehen::V,стана,тур
963,sich erholen::V,отдъхвам си,сынньан
964,krank werden::V,заболея,ыарый
965,krank sein::V,боледувам,ыарый
966,krank sein::V,боледувам,ыарыт
967,schmerzen::V,боля,ыарыт
968,husten::V,кашлям,сөтөлүн
969,genesen::V,оздравея,көн
970,sterben::V,умра,өл
971,umkommen::V,загина,өл
972,umkommen::V,загина,оҕут
973,sich bewegen::V,движа се,хамсаа
974,sich bewegen::V,мърдам се,хамсаа
975,sich rühren::V,движа се,хамсаа
976,sich erheben::V,стана,тур
977,sich setzen::V,седна,олор
978,hinfallen::V,падна,оҕут
979,laufen::V,ходя,хаам
980,schreiten::V,крача,атыллаа
981,spazierengehen::V,разхождам се,дьаарбай
982,eilen::V,бързам,тиэтэй
983,sich beeilen::V,побързам,ыксаа
984,sausen::V,тичам,элээр
985,rennen::V,бягам,сүүрэкэлээ
986,springen::V,скачам,ой
987,springen::V,скачам,ыстан
988,klettern::V,катеря се,ытын
989,schaukeln::V,люлея се,эйэҥнээ
990,schaukeln::V,люлея се,биэрэҥнээ
991,kriechen::V,лазя,сыыл
992,kriechen::V,пълзя,сыыл
993,schwimmen::V,плувам,уһун
994,schwimmen::V,плувам,харбаа
995,tauchen::V,гмуркам се,умус
996,rudern::V,греба,эрт
997,fahren::V,пътувам,айаннаа
998,fliegen::V,летя,көт
999,fliegen::V,хвърча,көт
1000,gehen::V,ида,бар
1001,gehen::V,вървя,бар
1002,weggehen::V,отида си,бар
1003,abfahren::V,отпътувам,бар
1004,anhalten::V,спра се,тохтоо
1005,hineingehen::V,влизам,киир
1006,eintreten::V,вляза,киир
1007,kommen::V,ида,кэл
1008,kommen::V,дойда,кэл
1009,ankommen::V,пристигна,кэл
1010,ankommen::V,пристигна,тиий
1011,zurückkommen::V,върна се,төнүн
1012,bleiben::V,остана,хаал
1013,warten::V,чакам,көһүт
1014,erwarten::V,очаквам,күүт
1015,erwarten::V,очаквам,көһүт
1016,suchen::V,търся,ирдээ
1017,suchen::V,търся,көрдөө
1018,finden::V,намеря,бул
1019,versuchen::V,опитам,сорун
1020,vorbereiten::V,подготвя,бэлэмнээ
1021,lieben::V,любя,таптаа
1022,mögen::V,обичам,сөбүл
1023,lachen::V,смея се,күл
1024,rühren::V,трогна,долгут
1025,weinen::V,плача,ытаа
1026,schimpfen::V,ругая,үөҕүс
1027,schimpfen::V,псувам,үөҕүс
1028,sich ärgern::V,ядосам се,кыыһыр
1029,sich ärgern::V,ядосам се,кыйахан
1030,sich fürchten::V,боя се,куттан
1031,sich fürchten::V,боя се,дьиксин
1032,sich fürchten::V,страхувам се,куттан
1033,sich fürchten::V,страхувам се,дьиксин
1034,fürchten::V,боя се от,дьиксин
1035,fürchten::V,боя се от,куттан
1036,fürchten::V,страхувам се от,дьиксин
1037,fürchten::V,страхувам се от,куттан
1038,fliehen::V,бягам,күрээ
1039,flüchten::V,бягам,күрээ
1040,flüchten::V,избягам,күрээ
1041,sehen::V,видя,көр
1042,anschauen::V,гледам,көр
1043,ansehen::V,поглеждам,көр
1044,hören::V,чувам,бил
1045,hören::V,чувам,иһит
1046,zuhören::V,слушам,иһит
1047,probieren::V,опитам,боруобалаан көр
1048,probieren::V,опитам,амсайан көр
1049,riechen::V,подуша,сытырҕаа
1050,fühlen::V,усещам,бил
1051,fühlen::V,чувствувам,бил
1052,scheinen::V,изглеждам,көһүн
1053,zu sehen sein::V,виждам се,көһүн
1054,vernehmen::V,доловя,иһит
1055,frieren::V,мръзна,тоҥ
1056,frieren::V,мръзна,үлүй
1057,tun::V,правя,гын
1058,können::V,мога,кыай
1059,wollen::V,ща,баҕар
1060,wollen::V,искам,баҕар
1061,anfangen::V,започна,саҕалаа
1062,beenden::V,свърша,бүтэр
1063,beenden::V,завърша,бүтэр
1064,aufhören::V,престана,уурай
1065,gelingen::V,успея,сатан
1066,gelingen::V,сполуча,сатан
1067,geraten::V,удам се,баар буолан биэр
1068,geraten::V,удам се,баар буола тус
1069,geraten::V,удам се,буолан таҕыс
1070,öffnen::V,отворя,ас
1071,schließen::V,затворя,сап
1072,schließen::V,затворя,хатаа
1073,stellen::V,поставя,уур
1074,stellen::V,поставя,туруор
1075,setzen::V,туря,туруор
1076,setzen::V,туря,уур
1077,legen::V,сложа,уур
1078,legen::V,слагам,уур
1079,berühren::V,докосна,тыыт
1080,berühren::V,докосна,таарый
1081,verbinden::V,свържа,кэлгий
1082,bedecken::V,покрия,бүрүй
1083,aufhängen::V,закача,ыйаа
1084,anzünden::V,запаля,умат
1085,aufheben::V,вдигна,өрө тарт
1086,aufheben::V,повдигна,өрө тарт
1087,zurücklassen::V,оставя,бырах
1088,verlieren::V,загубя,сүтэр
1089,fallen lassen::V,изпусна,түһэр
1090,fallen lassen::V,изпусна,мүлчү тут
1091,machen::V,направя,оҥор
1092,machen::V,направя,оҥоһун
1093,herstellen::V,произведа,оҥор
1094,bauen::V,строя,тут
1095,reparieren::V,поправя,абырахтаа
1096,verbessern::V,подобря,тупсар
1097,ändern::V,променя,уларыт
1098,graben::V,копая,хас
1099,beugen::V,прегъна,бокут
1100,beugen::V,прегъна,токурут
1101,beugen::V,прегъна,бүк баттаа
1102,biegen::V,прегъна,иэх
1103,biegen::V,прегъна,өҕүлүннэр
1104,drehen::V,въртя,эргит
1105,drehen::V,въртя,эргичит
1106,wenden::V,обърна,эргилин
1107,umdrehen::V,обърна,түҥнэр
1108,heben::V,вдигам,көтөх
1109,hochheben::V,издигна,таһаар
1110,ergreifen::V,хвана,тут
1111,ergreifen::V,обхвана,тут
1112,halten::V,държа,тут
1113,drücken::V,натискам,ык
1114,drücken::V,притискам,ык
1115,schieben::V,тикам,ас
1116,kratzen::V,одраскам,кыһыы
1117,lecken::V,лижа,салаа
1118,lecken::V,ближа,салаа
1119,beißen::V,хапя,ытыр
1120,beißen::V,ухапя,ытыр
1121,abreißen::V,откъсна,быһа тарт
1122,abreißen::V,откъсна,туура тарт
1123,abschneiden::V,отрежа,быс
1124,abschneiden::V,отрежа,быһан ыл
1125,abschneiden::V,отрежа,быһа баттаа
1126,binden::V,вържа,кэлгий
1127,stecken::V,пъхна,батары ас
1128,brechen::V,троша,тоһут
1129,klopfen::V,чукам,тоҥсуй
1130,hauen::V,бия,оҕус
1131,kleben::V,лепя,силимнээ
1132,kleben::V,залепя,силимнээ
1133,reiben::V,трия,аал
1134,reiben::V,търкам,аал
1135,streichen::V,намажа,сыбаа
1136,schleifen::V,остря,чочуй
1137,schneiden::V,режа,быс
1138,rütteln::V,разтърсвам,иэҕэҥнэт
1139,schütteln::V,клатя,сахсый
1140,schütteln::V,друсам,сахсый
1141,schwenken::V,размахам,дайбаа
1142,schütten::V,сипя,кут
1143,füllen::V,напълня,толор
1144,einwickeln::V,увия,суулаа
1145,einwickeln::V,завия,суулаа
1146,tragen::V,нося,ит
1147,schleppen::V,влача,сос
1148,ziehen::V,тегля,тарт
1149,ziehen::V,дръпна,тарт
1150,aufbewahren::V,съхраня,уур
1151,aufbewahren::V,съхраня,харай
1152,werfen::V,хвърля,бырах
1153,fangen::V,ловя,хап
1154,fangen::V,уловя,хап
1155,packen::V,хвана,тут
1156,verstecken::V,крия,саһыар
1157,verstecken::V,скрия,саһыар
1158,teilen::V,разделя,үллэр
1159,schicken::V,изпращам,ыыт
1160,bringen::V,донеса,аҕал
1161,hinzufügen::V,прибавя,эп
1162,bekommen::V,сдобия се,ыл
1163,bekommen::V,сдобия се,булун
1164,erhalten::V,получа,ыл
1165,nehmen::V,взема,ыл
1166,wählen::V,избирам,быыбардаа
1167,auswählen::V,избера,тал
1168,bewahren::V,пазя,харай
1169,behindern::V,преча,мэһэйдээ
1170,behindern::V,спъвам,мэһэйдээ
1171,verderben::V,разваля,буорту гын
1172,beschädigen::V,повредя,алдьат
1173,zerbrechen::V,счупя,үлтүрүт
1174,zerreißen::V,скъсам,хайыта тарт
1175,zerstören::V,разруша,алдьат
1176,verbrennen::V,изгоря,уоттаа
1177,geben::V,дам,биэр
1178,reichen::V,подам,аҕал
1179,schenken::V,подаря,бэлэхтээ
1180,versprechen::V,обещая,эрэннэр
1181,wünschen::V,желая,баҕар
1182,loben::V,хваля,хайҕаа
1183,küssen::V,целувам,уураа
1184,wiegen::V,люлея,бигээ
1185,zudecken::V,покрия,сап
1186,zudecken::V,покрия,бүрүй
1187,wecken::V,събудя,уһугуннар
1188,zeigen::V,покажа,көрдөр
1189,führen::V,водя,салай
1190,führen::V,заведа,салай
1191,lehren::V,уча,үөрэт
1192,unterrichten::V,преподавам,үөрэт
1193,aufziehen::V,отгледам,иит
1194,leiten::V,ръководя,салай
1195,leiten::V,управлявам,салай
1196,antreiben::V,подкарвам,кыһай
1197,lassen::V,накарам,күһэй
1198,einladen::V,поканя,ыҥыр
1199,vereinigen::V,съединя,холбоо
1200,vereinigen::V,съединя,түм
1201,besuchen::V,посетя,сырыт
1202,besuchen::V,посетя,билсэ сырыт
1203,treffen::V,срещна,көрүс
1204,sich versammeln::V,събера се,мүһүн
1205,sich versammeln::V,събера се,түмүс
1206,spielen::V,играя,оонньоо
1207,singen::V,пея,ыллаа
1208,tanzen::V,танцувам,үҥкүүлээ
1209,sich trennen::V,разделя се,араҕыс
1210,verlassen::V,напусна,хааллар
1211,retten::V,спася,өрүһүй
1212,bewachen::V,охранявам,араҥаччылаа
1213,schützen::V,запазя,көмүскээ
1214,verteidigen::V,защитя,көмүскээ
1215,sich schlagen::V,бия се,охсус
1216,schießen::V,стрелям,ытыалаа
1217,siegen::V,победя,хот
1218,siegen::V,победя,кыай
1219,ärgern::V,ядосам,кыыһырт
1220,schlagen::V,бия,оҕус
1221,schlagen::V,ударя,оҕус
1222,treten::V,ритам,тэп
1223,stechen::V,бодна,кэй
1224,stoßen::V,бутна,кэп
1225,stoßen::V,бутна,үтүрүй
1226,stoßen::V,блъсна,кэп
1227,stoßen::V,блъсна,үтүрүй
1228,stören::V,смутя,мэһэйдээ
1229,belästigen::V,отегча,батар
1230,belästigen::V,безпокоя,батар
1231,verbergen::V,скрия,кистээ
1232,täuschen::V,измамя,албыннаа
1233,betrügen::V,измамя,албыннаа
1234,töten::V,убия,өлөр
1235,töten::V,умъртвя,өлөр
1236,wohnen::V,живея,олор
1237,arbeiten::V,работя,үлэлээ
1238,sammeln::V,събера,мус
1239,sammeln::V,събера,хомуй
1240,pflücken::V,бера,үргээ
1241,pflücken::V,откъсна,үргээ
1242,jagen::V,ловувам,бултаа
1243,fischen::V,ловя риба,балыктаа
1244,fassen::V,хвана,тут
1245,hüten::V,пазя,манаа
1246,treiben::V,карам,үүр
1247,anbinden::V,завържа,баай
1248,füttern::V,храня,аһат
1249,melken::V,доя,ыа
1250,hacken::V,сека,кэрт
1251,gießen::V,полея,сиигирт
1252,reifen::V,узрея,бус
1253,zubereiten::V,приготвя,бэлэмнээ
1254,kochen::V,варя,буһар
1255,backen::V,пека,буһар
1256,braten::V,пържа,хооруй
1257,braten::V,пържа,ыһаарылаа
1258,braten::V,пържа,соркуойдаа
1259,umrühren::V,разбъркам,былаа
1260,stricken::V,плета,өр
1261,nähen::V,шия,иистэн
1262,färben::V,боядисам,кырааскалаа
1263,reinigen::V,почистя,ыраастаа
1264,waschen::V,мия,сууй
1265,waschen::V,пера,сууй
1266,abwischen::V,избърша,сот
1267,spülen::V,плакна,сайҕаа
1268,fegen::V,измета,сиппий
1269,kehren::V,мета,харбаа
1270,baden::V,къпя се,сөтүөлээ
1271,sich waschen::V,мия се,суун
1272,ausziehen::V,съблека,уһул
1273,anziehen::V,облека,кэтэрт
1274,sich anziehen::V,облека се,таҥын
1275,kämmen::V,реша,тараа
1276,kämmen::V,вчеша,тараа
1277,schmücken::V,накича,симээ
1278,sagen::V,кажа,диэ
1279,sprechen::V,говоря,эт
1280,sprechen::V,говоря,саҥар
1281,reden::V,говоря,кэпсэт
1282,sich unterhalten::V,разговарям,кэпсэт
1283,fragen::V,запитам,ыйыт
1284,bitten::V,моля,көрдөс
1285,erzählen::V,разкажа,кэпсээ
1286,erzählen::V,разкажа,сэһэргээ
1287,mitteilen::V,съобщя,биллэр
1288,nennen::V,нарека,ааттаа
1289,rufen::V,викам,ыҥыр
1290,rufen::V,повикам,ыҥыр
1291,prahlen::V,хваля се,чабылан
1292,prahlen::V,хваля се,киһиргээ
1293,übersetzen::V,преведа,тылбаастаа
1294,denken::V,мисля,санаа
1295,denken::V,мисля,толкуйдаа
1296,glauben::V,вярвам,итэҕэй
1297,bemerken::V,забележа,бэлиэтээ
1298,erkennen::V,позная,бил
1299,begreifen::V,схвана,өйдөө
1300,verstehen::V,разбера,өйдөө
1301,lernen::V,уча се,үөрэн
1302,wissen::V,зная,бил
1303,sich erinnern an::V,спомня си за,аҕын
1304,vergessen::V,забравя,умун
1305,messen::V,меря,кэмнээ
1306,messen::V,меря,кээмэйдээ
1307,zählen::V,броя,аах
1308,rechnen::V,сметна,аах
1309,lesen::V,чета,аах
1310,malen::V,рисувам,уруһуйдаа
1311,zeichnen::V,рисувам,уруһуйдаа
1312,schreiben::V,пиша,суруй
1313,besitzen::V,имам,баһылаа
1314,besitzen::V,притежавам,баһылаа
1315,kaufen::V,купя,атыылас
1316,kaufen::V,купувам,атыылас
1317,verkaufen::V,продам,атыылаа
1318,bezahlen::V,заплатя,төлөө
1319,zahlen::V,платя,төлөө
1320,beherrschen::V,владея,баһылаа
1321,ertragen::V,понеса,тулуй
1322,Platte::N,,билиитэ
1323,Stütze::N,,тулааһын
1324,stehlen::V,,уор
