,Concept_ID,tr,br
813,sehr::ADV,pek,-kenañ
814,sehr::ADV,gayet,-tre
815,sehr::ADV,gayet,-kenañ
816,so::ADV,öyle,evel-se
817,so::ADV,böyle,evel-se
818,noch::ADV,hâlâ,c'hoazh
819,noch::ADV,henüz,c'hoazh
820,nur::ADV,ancak,hepken
821,nur::ADV,yalnız,hepken
822,schon::ADV,çoktan,dija
823,wieder::ADV,tekrar,adarre
824,wieder::ADV,yeniden,adarre
825,vergebens::ADV,boşuna,
826,vor::PRP,önünde,dirak
827,hinter::PRP,arkasında,a-drek
828,hinter::PRP,arkasında,a-dreñv
829,unter::PRP,altında,dindan
830,durch::PRP,sayesinde,dre
831,durch::PRP,ortasından,dre
832,neben::PRP,yanında,e-kichen
833,zwischen::PRP,arasında,etre
834,wegen::PRP,dolayı,abalamour da
835,dies::PRN,bu,hemañ
836,das::PRN,o,se
837,das::PRN,o,hennezh
838,das::PRN,şu,se
839,das::PRN,şu,hennezh
840,alles::PRN,hepsi,pep tra
841,alles::PRN,her şey,pep tra
842,ich::PRN,ben,me
843,du::PRN,sen,te
844,er::PRN,o,eñ
845,wir::PRN,biz,ni
846,ihr::PRN,siz,c'hwi
847,sie::PRN,onlar,int
848,was::FPRN,ne,petra
849,wer::FPRN,kim,piv
850,wo::FADV,nerede,pelec'h
851,wohin::FADV,nereye,da belec'h
852,wie::FADV,nasıl,penaos
853,warum::FADV,neden,perak
854,wieviel::FNUM,kaç,pet
855,wieviel::FNUM,ne kadar,pet
856,eins::NUM,bir,unan
857,zwei::NUM,iki,daou
858,drei::NUM,üç,tri
859,vier::NUM,dört,pevar
860,fünf::NUM,beş,pemp
861,sechs::NUM,altı,c'hwec'h
862,sieben::NUM,yedi,seizh
863,acht::NUM,sekiz,eizh
864,neun::NUM,dokuz,nav
865,zehn::NUM,on,dek
866,elf::NUM,on bir,unnek
867,zwölf::NUM,on iki,daouzek
868,zwanzig::NUM,yirmi,ugent
869,dreißig::NUM,otuz,tregont
870,vierzig::NUM,kırk,daou-ugent
871,fünfzig::NUM,elli,hanter-kant
872,sechzig::NUM,altmış,tri-ugent
873,siebzig::NUM,yetmiş,dek ha tri-ugent
874,achtzig::NUM,seksen,pevar-ugent
875,neunzig::NUM,doksan,dek ha pevar-ugent
876,hundert::NUM,yüz,kant
877,tausend::NUM,bin,mil
878,und::CNJ,ve,ha
879,und::CNJ,ile,ha
880,oder::CNJ,ya,pe
881,oder::CNJ,yahut,pe
882,stehen::V,durmak,bezañ a-sav
883,sitzen::V,oturmak,azezañ
884,sitzen::V,oturmak,bezañ en e goazez
885,liegen::V,yatmak,bezañ en e c'hourvez
886,hängen::V,asılı olmak,krougañ
887,werden::V,olmak,dazonet
888,werden::V,olunmak,dazonet
889,passieren::V,olmak,c'hoarvezout
890,beginnen::V,başlamak,stagañ
891,enden::V,bitmek,achuiñ
892,enden::V,sona ermek,achuiñ
893,wechseln::V,değişmek,cheñch
894,aufgehen[Sonne]::V,doğmak,dirouzañ
895,untergehen[Sonne]::V,batmak,
896,scheinen[Sonne]::V,parlamak,lugernañ
897,donnern::V,gök gürlemek,taranal
898,wehen::V,esmek,c'hwezhañ
899,strömen::V,akmak,deredek
900,fließen::V,akmak,redek
901,sich drehen::V,dönmek,troiñ
902,schwanken::V,sallanmak,trantellat
903,schwingen::V,titremek,froumal
904,fallen::V,düşmek,kouezhañ
905,brennen::V,yanmak,deviñ
906,rauchen::V,tütmek,divogedañ
907,regnen::V,yağmak,glavañ
908,gefrieren::V,donmak,reviñ
909,tauen::V,erimek,diskornañ
910,schmelzen::V,erimek,teuziñ
911,trocknen::V,kurumak,sec'hañ
912,sieden::V,kaynamak,berviñ
913,faulen::V,çürümek,breinañ
914,verfaulen::V,çürümek,breinañ
915,reißen::V,yırtılmak,darnaouiñ
916,versinken::V,batmak,sodellañ
917,vergehen::V,geçmek,tremen
918,erscheinen::V,görünmek,donet war-wel
919,verschwinden::V,kaybolmak,monet diwar wel
920,sinken::V,inmek,en em izelat
921,abnehmen::V,azalmak,nebeutaat
922,zunehmen::V,artmak,kreskiñ
923,zunehmen::V,çoğalmak,kreskiñ
924,steigen::V,artmak,sevel
925,steigen::V,yükselmek,sevel
926,wachsen::V,büyümek,kreskiñ
927,wachsen::V,gelişmek,kreskiñ
928,glänzen::V,parlamak,lugernañ
929,funkeln::V,parıldamak,elieniñ
930,lärmen::V,gürültü yapmak,rabotat
931,läuten::V,çalmak,
932,klingeln::V,zil çalmak,
933,klirren::V,şakırdamak,diridignat
934,klirren::V,şakırdamak,sterlinkañ
935,klirren::V,zangırdamak,diridignat
936,klirren::V,zangırdamak,sterlinkañ
937,brausen::V,köpürmek,gwegal
938,brausen::V,kükremek,gwegal
939,rauschen::V,fışırdamak,trouzal
940,klingen::V,tınlamak,seniñ
941,bellen::V,havlamak,harzhal
942,heulen::V,ulumak,yudal
943,blasen::V,üflemek,c'hwezhañ
944,pfeifen::V,düdük çalmak,c'hwitellat
945,schreien::V,bağırmak,huchal
946,schreien::V,haykırmak,huchal
947,stöhnen::V,inlemek,hirvoudiñ
948,zittern::V,titremek,krenañ
949,leben::V,yaşamak,bevañ
950,leben::V,hayatta olmak,bevañ
951,geboren werden::V,doğmak,genel
952,atmen::V,solunmak,tennañ e anal
953,atmen::V,nefes almak,tennañ e anal
954,trinken::V,içmek,evañ
955,essen::V,yemek,debriñ
956,schlucken::V,yutmak,lonkañ
957,müde werden::V,yorulmak,skuizhañ
958,einschlafen::V,uykuya dalmak,menel kousket
959,schlafen::V,uyumak,kousket
960,aufwachen::V,uyanmak,dihuniñ
961,aufstehen::V,kalkmak,sevel
962,aufstehen::V,yataktan kalkmak,sevel
963,sich erholen::V,dinlenmek,diskuizhañ
964,krank werden::V,hastalanmak,klañviñ
965,krank sein::V,hasta olmak,bezañ klañv
966,schmerzen::V,ağrımak,skourjezañ
967,husten::V,öksürmek,pasaat
968,husten::V,öksürmek,peudal
969,genesen::V,şifa bulmak,pareañ
970,sterben::V,ölmek,mervel
971,sterben::V,vefat etmek,mervel
972,umkommen::V,ölmek,perisañ
973,sich bewegen::V,hareket etmek,bouljal
974,sich rühren::V,kımıldanmak,fiñval
975,sich erheben::V,kalkmak,sevel
976,sich erheben::V,ayağa kalkmak,sevel
977,sich setzen::V,oturmak,azezañ
978,sich setzen::V,oturmak,mont en e goazez
979,hinfallen::V,yere düşmek,kouezhañ
980,laufen::V,yürümek,redek
981,schreiten::V,yürümek,kerzhet
982,schreiten::V,adım atmak,kerzhet
983,spazierengehen::V,gezmek,pourmen
984,spazierengehen::V,dolaşmak,pourmen
985,eilen::V,seğirtmek,hastañ
986,sich beeilen::V,acele etmek,hastañ
987,sausen::V,hızla gitmek,karzhañ
988,rennen::V,koşmak,redek
989,springen::V,atlamak,lammat
990,springen::V,sıçramak,lammat
991,klettern::V,tırmanmak,krimpat
992,schaukeln::V,sallanmak,brañsellat
993,kriechen::V,sürünmek,skrampañ
994,schwimmen::V,yüzmek,neuial
995,tauchen::V,dalmak,splujañ
996,rudern::V,kürek çekmek,roeñvat
997,fahren::V,gitmek,kas
998,fahren::V,gitmek,bleniañ
999,fliegen::V,uçmak,nijal
1000,gehen::V,gitmek,mont
1001,weggehen::V,gitmek,mont kuit
1002,abfahren::V,kalkmak,mont kuit
1003,anhalten::V,durmak,chom a-sav
1004,hineingehen::V,içeri girmek,monet e-barzh
1005,eintreten::V,girmek,monet e-barzh
1006,kommen::V,gelmek,dont
1007,ankommen::V,varmak,erruout
1008,zurückkommen::V,dönmek,addonet
1009,bleiben::V,kalmak,chom
1010,warten::V,beklemek,gortoz
1011,erwarten::V,beklemek,gortoz
1012,suchen::V,aramak,klask
1013,finden::V,bulmak,kavout
1014,versuchen::V,denemek,klask
1015,vorbereiten::V,hazırlamak,aozañ
1016,lieben::V,sevmek,karout
1017,mögen::V,beğenmek,karout
1018,lachen::V,gülmek,c'hoarzin
1019,rühren::V,dokunmak,tenerañ
1020,rühren::V,duygulandırmak,tenerañ
1021,weinen::V,ağlamak,gouelañ
1022,schimpfen::V,küfretmek,krozal
1023,sich ärgern::V,kızmak,fachañ
1024,sich ärgern::V,kızmak,en em fachañ
1025,sich fürchten::V,korkmak,
1026,fürchten::V,korkmak,
1027,fliehen::V,kaçmak,tec'het
1028,flüchten::V,kaçmak,tuzañ
1029,sehen::V,görmek,gwelet
1030,anschauen::V,seyretmek,sellout ouzh
1031,ansehen::V,bakmak,sellout ouzh
1032,hören::V,duymak,klevet
1033,hören::V,işitmek,klevet
1034,zuhören::V,dinlemek,selaou
1035,probieren::V,denemek,blasa
1036,probieren::V,tadına bakmak,blasa
1037,riechen::V,kokusunu almak,klevet
1038,fühlen::V,duymak,santout
1039,fühlen::V,hissetmek,santout
1040,scheinen::V,görünmek,diskouez bezañ
1041,zu sehen sein::V,görünmek,bezañ gwelus
1042,vernehmen::V,haber almak,merzhañ
1043,frieren::V,üşümek,anoued
1044,tun::V,etmek,ober
1045,tun::V,yapmak,ober
1046,können::V,bilmek,gouzout
1047,wollen::V,istemek,fellout da
1048,wollen::V,istemek,kaout c'hoant da
1049,anfangen::V,başlamak,kregiñ
1050,beenden::V,bitirmek,achuiñ
1051,aufhören::V,bitmek,paouez
1052,gelingen::V,başarmak,
1053,geraten::V,düşmek,
1054,öffnen::V,açmak,digeriñ
1055,schließen::V,kapamak,serriñ
1056,stellen::V,koymak,lakaat
1057,setzen::V,koymak,lakaat
1058,setzen::V,oturtmak,lakaat
1059,legen::V,koymak,lakaat
1060,legen::V,yatırmak,lakaat
1061,berühren::V,dokunmak,touch
1062,verbinden::V,bağlamak,eren
1063,verbinden::V,birleştirmek,eren
1064,bedecken::V,örtmek,goloiñ
1065,bedecken::V,kaplamak,goloiñ
1066,aufhängen::V,asmak,istribilhañ
1067,anzünden::V,yakmak,alumiñ
1068,anzünden::V,yakmak,c'hwezzañ
1069,anzünden::V,ateşlemek,alumiñ
1070,anzünden::V,ateşlemek,c'hwezzañ
1071,aufheben::V,kaldırmak,dastum
1072,zurücklassen::V,geride bırakmak,lezel
1073,verlieren::V,yitirmek,koll
1074,verlieren::V,kaybetmek,koll
1075,fallen lassen::V,düşürmek,laoskel
1076,fallen lassen::V,düşürmek,lezel da gouezhel
1077,machen::V,yapmak,ober
1078,herstellen::V,yapmak,fardañ
1079,herstellen::V,imal etmek,fardañ
1080,bauen::V,kurmak,sevel
1081,bauen::V,inşa etmek,sevel
1082,reparieren::V,onarmak,adaozañ
1083,reparieren::V,tamir etmek,adaozañ
1084,verbessern::V,düzeltmek,gwellaat
1085,ändern::V,değiştirmek,cheñch
1086,graben::V,kazmak,kleuzañ
1087,beugen::V,eğmek,plegañ
1088,biegen::V,bükmek,krommañ
1089,drehen::V,çevirmek,treiñ
1090,drehen::V,döndürmek,treiñ
1091,wenden::V,çevirmek,treiñ
1092,umdrehen::V,çevirmek,treiñ
1093,heben::V,kaldırmak,sevel
1094,hochheben::V,yukarı kaldırmak,sevel
1095,ergreifen::V,tutmak,kemer
1096,ergreifen::V,yakalamak,kemer
1097,halten::V,tutmak,dalc'hen
1098,drücken::V,sıkmak,bountañ
1099,schieben::V,itmek,poulzañ
1100,schieben::V,sürmek,poulzañ
1101,kratzen::V,kaşımak,skrabat
1102,lecken::V,yalamak,lipat
1103,beißen::V,ısırmak,kregiñ
1104,abreißen::V,koparmak,diframmañ
1105,abschneiden::V,keserek ayırmak,troc'hañ
1106,binden::V,bağlamak,stagañ
1107,stecken::V,sokmak,sankañ
1108,brechen::V,kırmak,darnaouiñ
1109,klopfen::V,çalmak,skoiñ
1110,hauen::V,vurmak,dornañ
1111,kleben::V,yapıştırmak,pegañ
1112,reiben::V,ovmak,taravat
1113,reiben::V,ovmak,trekiñ
1114,reiben::V,sürtmek,taravat
1115,reiben::V,sürtmek,trekiñ
1116,streichen::V,sürmek,toazañ
1117,schleifen::V,bilemek,lemmañ
1118,schneiden::V,kesmek,troc'hañ
1119,rütteln::V,sallamak,tordorosañ
1120,schütteln::V,sarsmak,hejañ
1121,schütteln::V,çalkamak,hejañ
1122,schwenken::V,sallamak,
1123,schütten::V,dökmek,diskargañ
1124,schütten::V,akıtmak,diskargañ
1125,füllen::V,doldurmak,kargañ
1126,einwickeln::V,sarmak,gronnañ
1127,tragen::V,taşımak,dougen
1128,schleppen::V,sürüklemek,stlejal
1129,ziehen::V,çekmek,sachañ
1130,aufbewahren::V,saklamak,miret
1131,werfen::V,atmak,teuler
1132,fangen::V,tutmak,tapañ
1133,fangen::V,yakalamak,tapañ
1134,packen::V,tutmak,krapat
1135,packen::V,yakalamak,krapat
1136,verstecken::V,saklamak,kuzhat
1137,teilen::V,bölmek,rannañ
1138,teilen::V,ayırmak,rannañ
1139,schicken::V,yollamak,kas
1140,schicken::V,göndermek,kas
1141,bringen::V,getirmek,degas
1142,hinzufügen::V,katmak,lakat ouzhpenn
1143,hinzufügen::V,eklemek,lakat ouzhpenn
1144,bekommen::V,almak,kaout
1145,bekommen::V,eline geçmek,kaout
1146,erhalten::V,almak,kaout
1147,nehmen::V,almak,kemer
1148,wählen::V,seçmek,choaz
1149,auswählen::V,seçmek,dibab
1150,auswählen::V,ayırmak,dibab
1151,bewahren::V,korumak,mirout
1152,behindern::V,engellemek,diaezañ
1153,verderben::V,bozmak,lovrañ
1154,beschädigen::V,zedelemek,gwallegañ
1155,beschädigen::V,ziyan vermek,gwallegañ
1156,zerbrechen::V,kırmak,torriñ
1157,zerreißen::V,yırtmak,diroegiñ
1158,zerstören::V,yıkmak,distrujañ
1159,zerstören::V,tahrip etmek,distrujañ
1160,verbrennen::V,yakmak,deviñ
1161,geben::V,vermek,reiñ
1162,reichen::V,uzatmak,
1163,schenken::V,hediye etmek,donezonañ
1164,versprechen::V,vaat etmek,prometiñ
1165,wünschen::V,kutlamak,hetiñ
1166,loben::V,övmek,feurmiñ
1167,küssen::V,öpmek,pokat
1168,wiegen::V,sallamak,pouezañ
1169,zudecken::V,örtmek,goloiñ
1170,wecken::V,uyandırmak,dihuniñ
1171,zeigen::V,göstermek,diskouez
1172,führen::V,gezdirmek,kas
1173,führen::V,yol göstermek,kas
1174,lehren::V,okutmak,deskiñ
1175,lehren::V,öğretmek,deskiñ
1176,unterrichten::V,öğretmek,kelenn
1177,aufziehen::V,yetiştirmek,
1178,leiten::V,yönetmek,bleinañ
1179,leiten::V,idare etmek,bleinañ
1180,antreiben::V,teşvik etmek,poulzañ
1181,lassen::V,-tırmak,leuskel
1182,einladen::V,davet etmek,pediñ
1183,vereinigen::V,birleştirmek,unisañ
1184,besuchen::V,uğramak,gweladenniñ
1185,besuchen::V,ziyaret etmek,gweladenniñ
1186,besuchen::V,görmeye gitmek,gweladenniñ
1187,treffen::V,rastlamak,kejal
1188,treffen::V,rastlamak,ankontrañ
1189,treffen::V,isabet etmek,kejal
1190,treffen::V,isabet etmek,ankontrañ
1191,sich versammeln::V,toplanmak,bodennañ
1192,spielen::V,oynamak,c'hoari
1193,singen::V,söylemek,kanañ
1194,singen::V,şarkı söylemek,kanañ
1195,tanzen::V,oynamak,dañsal
1196,tanzen::V,dans etmek,dañsal
1197,sich trennen::V,ayrılmak,dispartiañ
1198,verlassen::V,bırakmak,lezel
1199,verlassen::V,terk etmek,lezel
1200,retten::V,kurtarmak,saveteiñ
1201,bewachen::V,gözetmek,mesa
1202,schützen::V,korumak,diwall
1203,verteidigen::V,savunmak,difenn
1204,sich schlagen::V,dövüşmek,lopañ
1205,schießen::V,ateş etmek,
1206,siegen::V,yenmek,trec'hiñ
1207,ärgern::V,kızdırmak,hegasiñ
1208,schlagen::V,dövmek,skeiñ
1209,treten::V,tepmek,botaouiñ
1210,stechen::V,sokmak,pikat
1211,stechen::V,batırmak,pikat
1212,stoßen::V,itmek,stokañ
1213,stehlen::V,çalmak,laerezh
1214,stören::V,bozmak,direnkañ
1215,stören::V,etkilemek,direnkañ
1216,belästigen::V,rahatsız etmek,dregasiñ
1217,verbergen::V,saklamak,skoachañ
1218,täuschen::V,aldatmak,tromplañ
1219,betrügen::V,aldatmak,lorbañ
1220,betrügen::V,dolandırmak,lorbañ
1221,töten::V,öldürmek,lazhañ
1222,wohnen::V,oturmak,bezañ o chom
1223,arbeiten::V,çalışmak,labourat
1224,sammeln::V,toplamak,dastum
1225,pflücken::V,koparmak,kuntuilhañ
1226,jagen::V,avlanmak,chaseal
1227,fischen::V,balık tutmak,pesketa
1228,fassen::V,tutmak,pakañ
1229,fassen::V,yakalamak,pakañ
1230,hüten::V,otlatmak,geota
1231,treiben::V,gütmek,
1232,anbinden::V,bağlamak,stagañ
1233,füttern::V,beslemek,boueta
1234,melken::V,sağmak,goro
1235,hacken::V,yarmak,difrakal
1236,gießen::V,sulamak,dourañ
1237,reifen::V,olgunlaşmak,azviñ
1238,zubereiten::V,hazırlamak,keginañ
1239,kochen::V,pişirmek,poazhañ
1240,kochen::V,kaynatmak,poazhañ
1241,backen::V,pişirmek,fritañ
1242,backen::V,fırında pişirmek,fritañ
1243,braten::V,kızartmak,rostañ
1244,umrühren::V,karıştırmak,
1245,stricken::V,örmek,stammañ
1246,nähen::V,dikmek,gwriat
1247,färben::V,boyamak,livañ
1248,reinigen::V,temizlemek,naetañ
1249,waschen::V,yıkamak,gwalc'hiñ
1250,abwischen::V,silmek,torchañ
1251,spülen::V,çalkamak,disgwalc'hiñ
1252,fegen::V,süpürmek,skubañ
1253,kehren::V,süpürmek,skubañ
1254,baden::V,yıkanmak,kouronkañ
1255,baden::V,banyo yapmak,kouronkañ
1256,sich waschen::V,yıkanmak,en em walc'hiñ
1257,ausziehen::V,çıkarmak,
1258,anziehen::V,giymek,
1259,sich anziehen::V,giyinmek,gwiskañ
1260,kämmen::V,taramak,kribat
1261,schmücken::V,süslemek,kinklañ
1262,sagen::V,demek,larêt
1263,sagen::V,demek,lavaret
1264,sagen::V,söylemek,larêt
1265,sagen::V,söylemek,lavaret
1266,sprechen::V,konuşmak,komz
1267,reden::V,konuşmak,kaozeal
1268,sich unterhalten::V,sohbet etmek,balbotal
1269,fragen::V,sormak,goulenn
1270,bitten::V,dilemek,goulenn
1271,bitten::V,rica etmek,goulenn
1272,erzählen::V,bahsetmek,kontañ
1273,erzählen::V,hikâye etmek,kontañ
1274,mitteilen::V,bildirmek,kemenn
1275,nennen::V,adlandırmak,anviñ
1276,rufen::V,çağırmak,gelver
1277,prahlen::V,övünmek,fougeal
1278,übersetzen::V,çevirmek,treiñ
1279,übersetzen::V,tercüme etmek,treiñ
1280,denken::V,düşünmek,soñjal
1281,glauben::V,inanmak,krediñ
1282,glauben::V,zannetmek,krediñ
1283,bemerken::V,farkına varmak,apresevañ
1284,erkennen::V,tanımak,anavout
1285,begreifen::V,anlamak,meizañ
1286,begreifen::V,kavramak,meizañ
1287,verstehen::V,duymak,kompren
1288,verstehen::V,anlamak,kompren
1289,lernen::V,öğrenmek,deskiñ
1290,wissen::V,bilmek,gouzout
1291,sich erinnern an::V,hatırlamak,kaout soñj e
1292,vergessen::V,unutmak,ankouaat
1293,messen::V,ölçmek,muzuliañ
1294,zählen::V,saymak,kontañ
1295,rechnen::V,hesap etmek,jedañ
1296,lesen::V,okumak,lenn
1297,malen::V,resmini yapmak,livañ
1298,zeichnen::V,çizmek,tresañ
1299,schreiben::V,yazmak,skrivañ
1300,besitzen::V,haiz olmak,kaout
1301,besitzen::V,sahip olmak,kaout
1302,kaufen::V,almak,prenañ
1303,verkaufen::V,satmak,gwerzhañ
1304,bezahlen::V,ödemek,paeañ
1305,zahlen::V,ödemek,paeañ
1306,beherrschen::V,hâkim olmak,mestroniañ
1307,ertragen::V,dayanmak,anduriñ
1308,ertragen::V,katlanmak,anduriñ
