,Concept_ID,en,az
849,krank sein::V,be ill,xəstələnmək
850,schmerzen::V,ache,ağrimaq
851,husten::V,cough,öksürmək
852,genesen::V,recover,sağalmaq
853,sterben::V,die,ölmək
854,sterben::V,die,vəfat etmək
855,umkommen::V,perish,həlak olmaq
856,sich bewegen::V,move,hərəkət etmək
857,sich rühren::V,budge,tərpənmək
858,sich erheben::V,stand up,qalxmaq
859,sich setzen::V,sit down,oturmaq
860,hinfallen::V,tumble,yıxılmaq
861,laufen::V,walk,yerimək
862,schreiten::V,pace,addım atmaq
863,spazierengehen::V,go for a walk,gəzmək
864,eilen::V,rush,atılmaq
865,sich beeilen::V,hurry,tələsmək
866,sausen::V,dash,çırpmaq
867,rennen::V,run,qaçmaq
868,springen::V,jump,sıçramaq
869,klettern::V,climb,dırmanmaq
870,schaukeln::V,seesaw,sallanmaq
871,kriechen::V,creep,sürünmək
872,schwimmen::V,swim,üzmek
873,tauchen::V,dive,dalmaq
874,rudern::V,row,avarlamaq
875,fahren::V,drive,sürmək
876,fliegen::V,fly,uçmaq
877,gehen::V,go,getmək
878,weggehen::V,go away,getmək
879,abfahren::V,depart,yola düşmək
880,anhalten::V,stop,saxlamaq
881,hineingehen::V,go in,girmək
882,eintreten::V,enter,girmək
883,eintreten::V,enter,daxil olmaq
884,kommen::V,come,gəlmək
885,ankommen::V,arrive,gəlib çatmaq
886,zurückkommen::V,come back,qayıtmaq
887,bleiben::V,stay,qalmaq
888,warten::V,wait,gözləmək
889,erwarten::V,wait for,bəkləmək
890,suchen::V,seek,aramaq
891,suchen::V,seek,axtarmaq
892,suchen::V,look for,aramaq
893,suchen::V,look for,axtarmaq
894,finden::V,find,tapmaq
895,versuchen::V,try,çalışmaq
896,vorbereiten::V,prepare,hazırlamaq
897,lieben::V,love,sevmək
898,mögen::V,like,xoşlamaq
899,lachen::V,laugh,gülmək
900,rühren::V,move,həyəcanlandırmaq
901,weinen::V,weep,ağlamaq
902,schimpfen::V,grumble,küfr etmək
903,sich ärgern::V,be annoyed,acıqlanmaq
904,sich fürchten::V,be afraid,qorxmaq
905,fürchten::V,be afraid of,qorxmaq
906,fliehen::V,flee,qaçmaq
907,flüchten::V,escape,qaçmaq
908,sehen::V,see,görmək
909,anschauen::V,look at,baxmaq
910,ansehen::V,watch,baxmaq
911,hören::V,hear,duymaq
912,hören::V,hear,eşitmək
913,zuhören::V,listen,dinləmək
914,probieren::V,taste,dadına baxmaq
915,riechen::V,smell,qoxlamaq
916,fühlen::V,feel,duymaq
917,scheinen::V,seem,görünmək
918,zu sehen sein::V,show,görünmək
919,vernehmen::V,hear,eşitmək
920,frieren::V,be cold,üşümək
921,tun::V,do,etmək
922,können::V,can,bilmək
923,können::V,can,bacarmaq
924,wollen::V,want,istəmək
925,anfangen::V,start,başlamaq
926,beenden::V,finish,bitirmək
927,aufhören::V,stop,bitmək
928,aufhören::V,stop,qurtarmaq
929,gelingen::V,succeed,müvəffəq olmaq
930,geraten::V,turn out,düşmək
931,öffnen::V,open,açmaq
932,schließen::V,close,qapamaq
933,stellen::V,put,qoymaq
934,setzen::V,place,oturtmaq
935,legen::V,lay,qoymaq
936,berühren::V,touch,toxunmaq
937,verbinden::V,connect,bağlamaq
938,bedecken::V,cover,örtmək
939,aufhängen::V,hang up,asmaq
940,anzünden::V,light,yandırmaq
941,aufheben::V,pick up,qaldırmaq
942,zurücklassen::V,leave,buraxmaq
943,verlieren::V,lose,itirmək
944,fallen lassen::V,drop,düşürmək
945,machen::V,make,etmək
946,herstellen::V,produce,istehsal etmək
947,bauen::V,build,tikmək
948,reparieren::V,mend,təmir etmək
949,verbessern::V,improve,düzəltmək
950,ändern::V,alter,dəyişdirmək
951,graben::V,dig,qazımaq
952,beugen::V,bow,əymək
953,biegen::V,bend,bükmək
954,drehen::V,spin,döndərmək
955,wenden::V,turn,çevirmək
956,umdrehen::V,turn around,çevirmək
957,heben::V,raise,qaldırmaq
958,hochheben::V,lift,qaldırmaq
959,ergreifen::V,seize,tutmaq
960,halten::V,hold,saxlamaq
961,drücken::V,press,sıxmaq
962,schieben::V,push,sürmək
963,kratzen::V,scrape,qaşımaq
964,lecken::V,lick,yalamaq
965,beißen::V,bite,dişləmək
966,abreißen::V,tear off,qoparmaq
967,abschneiden::V,cut off,ayırmaq
968,binden::V,tie,bağlamaq
969,stecken::V,stick,soxmaq
970,brechen::V,break,qırmaq
971,klopfen::V,knock,sındırmaq
972,hauen::V,hit,vurmaq
973,kleben::V,glue,apışdırmaq
974,reiben::V,rub,ovmaq
975,streichen::V,spread,sürtmək
976,schleifen::V,grind,bülövləmək
977,schneiden::V,cut,kəsmək
978,rütteln::V,jolt,sirkələmək
979,schütteln::V,shake,çalxalamaq
980,schwenken::V,swing,yelləmək
981,schütten::V,pour,tökmək
982,füllen::V,fill,doldurmaq
983,einwickeln::V,wrap,sarımaq
984,tragen::V,carry,daşımaq
985,schleppen::V,drag,sürükləmək
986,ziehen::V,pull,çəkmək
987,aufbewahren::V,keep,gizlətmək
988,werfen::V,throw,atmaq
989,fangen::V,catch,tutmaq
990,packen::V,grab,yaxalamaq
991,verstecken::V,hide,gizlətmək
992,teilen::V,divide,bölmək
993,schicken::V,send,yollamaq
994,schicken::V,send,göndərmək
995,bringen::V,bring,gətirmək
996,hinzufügen::V,add,əlavə etmək
997,bekommen::V,get,almaq
998,bekommen::V,get,əldə etmək
999,erhalten::V,receive,almaq
1000,nehmen::V,take,almaq
1001,wählen::V,choose,seçmək
1002,auswählen::V,select,arımaq
1003,bewahren::V,preserve,qorumaq
1004,behindern::V,hinder,mane olmaq
1005,verderben::V,spoil,pozmaq
1006,beschädigen::V,damage,zədələmək
1007,zerbrechen::V,break,qırmaq
1008,zerbrechen::V,break,sındırmaq
1009,zerreißen::V,tear,yırtmaq
1010,zerstören::V,destroy,dağıtmaq
1011,verbrennen::V,burn,yandırmaq
1012,geben::V,give,vermək
1013,reichen::V,hand,uzatmaq
1014,schenken::V,give,vermək
1015,versprechen::V,promise,vəd vermək
1016,wünschen::V,wish,arzulamaq
1017,loben::V,praise,tərifləmək
1018,küssen::V,kiss,öpmək
1019,wiegen::V,rock,tərpətmək
1020,zudecken::V,cover,örtmək
1021,wecken::V,wake,oyatmaq
1022,zeigen::V,show,göstərmək
1023,führen::V,guide,rəhbərlik etmək
1024,lehren::V,teach,öyrətmək
1025,unterrichten::V,instruct,öyrətmək
1026,unterrichten::V,instruct,dərs vermək
1027,aufziehen::V,bring up,tərbiyə etmək
1028,leiten::V,lead,idarə etmək
1029,antreiben::V,urge,bizləmək
1030,lassen::V,let,-tırmaq
1031,einladen::V,invite,dəvət etmək
1032,vereinigen::V,unite,birləşdirmək
1033,besuchen::V,visit,baş çəkmək
1034,besuchen::V,visit,ziyarət etmək
1035,treffen::V,meet,rastlaşmaq
1036,treffen::V,meet,rast gəlmək
1037,sich versammeln::V,assemble,toplanmaq
1038,spielen::V,play,oynamaq
1039,singen::V,sing,oxumaq
1040,tanzen::V,dance,oynamaq
1041,tanzen::V,dance,rəqs etmək
1042,sich trennen::V,separate,ayrılmaq
1043,verlassen::V,leave,tərk etmək
1044,retten::V,rescue,xilas etmək
1045,bewachen::V,guard,gözətmək
1046,schützen::V,protect,qorumaq
1047,verteidigen::V,defend,qorumaq
1048,sich schlagen::V,brawl,döyüşmək
1049,schießen::V,shoot,atmaq
1050,schießen::V,shoot,atəş açmaq
1051,siegen::V,win,yenmək
1052,ärgern::V,annoy,acışdırmaq
1053,schlagen::V,beat,döymək
1054,treten::V,kick,təpmək
1055,stechen::V,sting,soxmaq
1056,stoßen::V,shove,itələmək
1057,stehlen::V,steal,çalmaq
1058,stehlen::V,steal,oğurlamaq
1059,stören::V,disturb,pozmaq
1060,belästigen::V,bother,narahat etmək
1061,verbergen::V,conceal,gizləmək
1062,täuschen::V,deceive,aldatmaq
1063,betrügen::V,cheat,aldatmaq
1064,töten::V,kill,öldürmək
1065,wohnen::V,dwell,yaşamaq
1066,arbeiten::V,work,işləmək
1067,arbeiten::V,work,çalışmaq
1068,sammeln::V,gather,yığmaq
1069,sammeln::V,gather,toplamaq
1070,pflücken::V,pick,qoparmaq
1071,jagen::V,hunt,ovlamaq
1072,fischen::V,fish,balıq tutmaq
1073,fassen::V,catch,tutmaq
1074,hüten::V,herd,güdmək
1075,treiben::V,drive,haylamaq
1076,anbinden::V,tie up,bağlamaq
1077,füttern::V,feed,bəsləmək
1078,melken::V,milk,sağmaq
1079,hacken::V,chop,yarmaq
1080,gießen::V,water,sulamaq
1081,reifen::V,ripen,dəymək
1082,zubereiten::V,cook,bişirmək
1083,kochen::V,boil,qaynatmaq
1084,backen::V,bake,bişirmək
1085,braten::V,fry,qızartmaq
1086,umrühren::V,stir,qarışdırmaq
1087,stricken::V,knit,hörmək
1088,nähen::V,sew,tikmək
1089,färben::V,dye,boyamaq
1090,reinigen::V,clean,təmizləmək
1091,waschen::V,wash,yumaq
1092,abwischen::V,wipe,silmək
1093,spülen::V,rinse,çalxamaq
1094,fegen::V,sweep,süpürmək
1095,kehren::V,sweep,süpürmək
1096,baden::V,bath,çimmək
1097,sich waschen::V,wash,yuyunmaq
1098,ausziehen::V,take off,soyunmaq
1099,anziehen::V,put on,geymək
1100,sich anziehen::V,get dressed,geyinmək
1101,kämmen::V,comb,daramaq
1102,schmücken::V,decorate,bəzəmək
1103,sagen::V,say,demək
1104,sagen::V,say,söymek
1105,sprechen::V,speak,danışmaq
1106,reden::V,talk,danışmaq
1107,sich unterhalten::V,chat,söhbət etmək
1108,fragen::V,ask,soruşmaq
1109,bitten::V,request,diləmək
1110,bitten::V,request,xahiş etmək
1111,erzählen::V,tell,bəhs etmək
1112,mitteilen::V,convey,bildirmək
1113,nennen::V,name,adlandırmaq
1114,rufen::V,call,çağırmaq
1115,prahlen::V,brag,öyünmək
1116,übersetzen::V,translate,tərcümə etmək
1117,denken::V,think,düşünmək
1118,denken::V,think,fikirləşmək
1119,glauben::V,believe,inanmaq
1120,bemerken::V,notice,qeyd etmək
1121,erkennen::V,recognize,tanımaq
1122,begreifen::V,grasp,anlamaq
1123,verstehen::V,understand,duymaq
1124,lernen::V,learn,öyrənmək
1125,wissen::V,know,bilmək
1126,sich erinnern an::V,remember,xatırlamaq
1127,vergessen::V,forget,unutmaq
1128,messen::V,measure,ölçmək
1129,zählen::V,count,saymaq
1130,rechnen::V,calculate,hesablamaq
1131,lesen::V,read,oxumaq
1132,malen::V,paint,şəkil çəkmək
1133,zeichnen::V,draw,cızmaq
1134,schreiben::V,write,yazmaq
1135,besitzen::V,own,yiyələnmək
1136,besitzen::V,own,malik olmaq
1137,kaufen::V,buy,satın almaq
1138,verkaufen::V,sell,satmaq
1139,bezahlen::V,pay for,ödəmək
1140,zahlen::V,pay,ödəmək
1141,beherrschen::V,rule,idarə etmək
1142,ertragen::V,endure,dözmək
