,Concept_ID,cs,lt
806,einst::ADV,kdysi,kadaise
807,einst::ADV,kdysi,kitą kartą
808,damals::ADV,tehdy,anuomet
809,damals::ADV,tehdy,anuokart
810,damals::ADV,tenkrát,anuomet
811,damals::ADV,tenkrát,anuokart
812,danach::ADV,podle toho,po to
813,danach::ADV,podle toho,paskui
814,vorher::ADV,dříve,anksčiau
815,vorher::ADV,napřed,anksčiau
816,zuerst::ADV,nejprve,pirma
817,zuerst::ADV,nejprve,iš pradžių̃
818,zuerst::ADV,nejdříve,pirma
819,zuerst::ADV,nejdříve,iš pradžių̃
820,einmal::ADV,jednou,kartą
821,einmal::ADV,jednou,vieną kartą
822,manchmal::ADV,někdy,kai kada
823,oft::ADV,často,dažnai
824,immer::ADV,vždy,visada
825,immer::ADV,vždy,visuomet
826,immer::ADV,stále,visada
827,immer::ADV,stále,visuomet
828,niemals::ADV,nikdy,niekada
829,niemals::ADV,nikdy,niekuomet
830,hier::ADV,zde,čia
831,hier::ADV,tady,čia
832,hierhin::ADV,sem,šen
833,hierhin::ADV,sem,čionai
834,von hier::ADV,odtud,iš čia
835,dort::ADV,tam,ten
836,dort::ADV,tam,tenai
837,dorthin::ADV,tam,ten
838,dorthin::ADV,tam,ten link
839,geradeaus::ADV,rovně,tiesiai
840,vorwärts::ADV,kupředu,pirmyn
841,rückwärts::ADV,zpět,atbulai
842,zurück::ADV,zpět,atgal
843,zurück::ADV,nazpět,atgal
844,unten::ADV,dole,žemai
845,unten::ADV,dole,apačioje
846,hinab::ADV,dolů,žemyn
847,oben::ADV,nahoře,viršuj
848,oben::ADV,navrchu,viršuj
849,hinauf::ADV,nahoru,aukštyn
850,hinauf::ADV,nahoru,į viršų
851,überall::ADV,všude,visur
852,nicht::ADV,ne,ne
853,ein wenig::ADV,trochu,truputį
854,kaum::ADV,sotva,vos
855,sehr::ADV,velmi,labai
856,sehr::ADV,velmi,baisiai
857,sehr::ADV,velice,labai
858,sehr::ADV,velice,baisiai
859,so::ADV,tak,taip
860,so::ADV,takto,taip
861,noch::ADV,ještě,dar
862,nur::ADV,jen,tik
863,nur::ADV,jen,vien
864,nur::ADV,jenom,tik
865,nur::ADV,jenom,vien
866,schon::ADV,už,jau
867,schon::ADV,již,jau
868,wieder::ADV,zase,vėl
869,wieder::ADV,zase,iš naujo
870,vergebens::ADV,marně,veltui
871,vergebens::ADV,marně,bergždžiai
872,vor::PRP,před,prieš
873,hinter::PRP,za,už
874,unter::PRP,pod,po
875,durch::PRP,skrz,pro
876,durch::PRP,skrz,per
877,neben::PRP,vedle,prie
878,neben::PRP,vedle,šalia
879,zwischen::PRP,mezi,tarp
880,wegen::PRP,pro,dėl
881,wegen::PRP,pro,dėlei
882,dies::PRN,toto,šis
883,dies::PRN,toto,šitas
884,dies::PRN,tohle,šis
885,dies::PRN,tohle,šitas
886,das::PRN,to,tat
887,alles::PRN,všechno,visas
888,ich::PRN,já,aš
889,du::PRN,ty,tu
890,er::PRN,on,jis
891,wir::PRN,my,mes
892,ihr::PRN,vy,jūs
893,sie::PRN,oni,ji
894,sie::PRN,oni,jos
895,was::FPRN,co,kas
896,wer::FPRN,kdo,kas
897,wo::FADV,kde,kur
898,wohin::FADV,kam,kur
899,wohin::FADV,kam,kur link
900,wie::FADV,jak,kaip
901,warum::FADV,proč,kod̃ėl
902,warum::FADV,proč,dėl ko
903,wieviel::FNUM,kolik,kiek
904,eins::NUM,jeden,vienas
905,zwei::NUM,dva,du
906,drei::NUM,tři,trys
907,vier::NUM,čtyři,keturi
908,fünf::NUM,pět,penki
909,sechs::NUM,šest,šeši
910,sieben::NUM,sedm,septyni
911,acht::NUM,osm,aštuoni
912,neun::NUM,devět,devyni
913,zehn::NUM,deset,dešimt
914,elf::NUM,jedenáct,vienuolika
915,zwölf::NUM,dvanáct,dvylika
916,zwanzig::NUM,dvacet,dvidešimt
917,dreißig::NUM,třicet,trisdešimt
918,vierzig::NUM,čtyřicet,keturiasdešimt
919,fünfzig::NUM,padesát,penkiasdešimt
920,sechzig::NUM,šedesát,šešiasdešimt
921,siebzig::NUM,sedmdesát,septyniasdešimt
922,achtzig::NUM,osmdesát,aštuoniasdešimt
923,neunzig::NUM,devadesát,devyniasdešimt
924,hundert::NUM,sto,šimtas
925,tausend::NUM,tisíc,tūkstantis
926,und::CNJ,a,ĩr
927,oder::CNJ,nebo,ar
928,oder::CNJ,nebo,arba
929,stehen::V,stát,stovėti
930,sitzen::V,sedět,sėdėti
931,liegen::V,ležet,gulėti
932,hängen::V,viset,kyboti
933,hängen::V,viset,kabėti
934,werden::V,stát se,taptis
935,werden::V,stát se,darytis
936,passieren::V,stát se,atsitikti
937,passieren::V,stát se,pasitaikyti
938,beginnen::V,počít,prasid́ėti
939,enden::V,končit,baigtis
940,enden::V,skončit,baigtis
941,wechseln::V,měnit se,keistis
942,wechseln::V,měnit se,pasikeisti
943,aufgehen[Sonne]::V,vyjít,tekėti
944,aufgehen[Sonne]::V,vyjít,patekėti
945,untergehen[Sonne]::V,zapadnout,leistis
946,untergehen[Sonne]::V,zapadnout,nusileisti
947,scheinen[Sonne]::V,svítit,šviesti
948,donnern::V,hřmět,griausti
949,donnern::V,hřmět,griaudėti
950,wehen::V,vát,pūsti
951,wehen::V,vanout,pūsti
952,strömen::V,proudit,lietis
953,strömen::V,proudit,plūsti
954,fließen::V,téct,tekėti
955,sich drehen::V,točit se,suktis
956,sich drehen::V,točit se,pasisukti
957,schwanken::V,kolísat,svyruoti
958,schwanken::V,houpat se,svyruoti
959,schwingen::V,kývat se,suptis
960,fallen::V,padat,pulti
961,fallen::V,padat,kristi
962,brennen::V,hořet,degti
963,rauchen::V,kouřit,rūkyti
964,regnen::V,pršet,lyti
965,gefrieren::V,zamrznout,užšalti
966,tauen::V,tát,tirpti
967,schmelzen::V,tavit,lydytis
968,trocknen::V,schnout,džiūti
969,sieden::V,vřít,virti
970,faulen::V,hnít,pūti
971,verfaulen::V,shnít,švinkti
972,reißen::V,roztrhat se,plyšti
973,reißen::V,roztrhat se,trūkti
974,versinken::V,topit se,skę̃sti
975,versinken::V,topit se,grimzti
976,versinken::V,ponořit se,skę̃sti
977,versinken::V,ponořit se,grimzti
978,vergehen::V,plynout,praeiti
979,erscheinen::V,objevit se,pasirodyti
980,verschwinden::V,zmizet,dingti
981,verschwinden::V,zmizet,išnykti
982,verschwinden::V,zmizet,pranykti
983,sinken::V,klesat,kristi
984,abnehmen::V,ubýt,mažėti
985,abnehmen::V,ubýt,silpnėti
986,zunehmen::V,přibýt,didėti
987,zunehmen::V,přibýt,padaugėti
988,steigen::V,stoupat,kilti
989,wachsen::V,růst,augti
990,glänzen::V,lesknout se,blizgėti
991,funkeln::V,jiskřit se,žibėti
992,lärmen::V,dělat hluk,triukšmauti
993,läuten::V,zvonit,skambinti
994,klingeln::V,zvonit,skambinti
995,klirren::V,řinčet,žvangėti
996,brausen::V,hučet,šniokšti
997,rauschen::V,šumět,ošti
998,rauschen::V,šumět,šlamėti
999,klingen::V,znít,skardėti
1000,bellen::V,štěkat,loti
1001,heulen::V,výt,kaukti
1002,heulen::V,výt,staugti
1003,blasen::V,foukat,pūsti
1004,pfeifen::V,pískat,švilpti
1005,pfeifen::V,pískat,švilpauti
1006,schreien::V,křičet,šaukti
1007,stöhnen::V,sténat,dejuoti
1008,stöhnen::V,sténat,aimanuoti
1009,zittern::V,třást se,virpėti
1010,leben::V,žít,gyventi
1011,geboren werden::V,rodit se,gimti
1012,atmen::V,dýchat,alsuoti
1013,atmen::V,dýchat,kvėpuoti
1014,trinken::V,pít,gerti
1015,essen::V,jíst,valgyti
1016,schlucken::V,polykat,praryti
1017,müde werden::V,unavit se,nuvargti
1018,müde werden::V,unavit se,privargti
1019,einschlafen::V,usnout,užmigti
1020,schlafen::V,spát,miegoti
1021,aufwachen::V,probudit se,pabusti
1022,aufstehen::V,vstát,keltis
1023,aufstehen::V,vstát,atsikelti
1024,sich erholen::V,zotavovat se,pailsėti
1025,sich erholen::V,zotavovat se,poilsiauti
1026,krank werden::V,onemocnět,susirgti
1027,krank sein::V,být nemocný,sirgti
1028,schmerzen::V,bolet,sopėti
1029,schmerzen::V,bolet,skaudėti
1030,husten::V,kašlat,kosėti
1031,genesen::V,uzdravit se,sveikti
1032,genesen::V,uzdravit se,taisytis
1033,sterben::V,umřít,mirti
1034,sterben::V,umřít,numirti
1035,umkommen::V,zahynout,žūti
1036,sich bewegen::V,pohnout se,judėti
1037,sich bewegen::V,pohnout se,pasijudinti
1038,sich rühren::V,hnout se,krutėti
1039,sich erheben::V,zdvihnout se,pakilti
1040,sich erheben::V,zdvihnout se,atsikelti
1041,sich setzen::V,posadit se,sėstis
1042,sich setzen::V,posadit se,atsisėsti
1043,hinfallen::V,upadnout,parkristi
1044,hinfallen::V,upadnout,pargriūti
1045,laufen::V,běžet,eiti
1046,schreiten::V,kráčet,žengti
1047,schreiten::V,kráčet,žingsniuoti
1048,spazierengehen::V,procházet se,pasivaikščioti
1049,eilen::V,spěchat,skubėti
1050,sich beeilen::V,pospíšit si,paskub́ėti
1051,sich beeilen::V,pospíšit si,pasiskubinti
1052,sausen::V,fičet,dumti
1053,sausen::V,fičet,lėkti
1054,rennen::V,pádit,bėgti
1055,springen::V,skákat,šokti
1056,klettern::V,lézt,kopti
1057,klettern::V,šplhat,kopti
1058,schaukeln::V,houpat,supti
1059,schaukeln::V,houpat,linguoti
1060,kriechen::V,lézt,ropoti
1061,kriechen::V,lézt,šliaužti
1062,kriechen::V,plazit se,ropoti
1063,kriechen::V,plazit se,šliaužti
1064,schwimmen::V,plavat,plaukti
1065,tauchen::V,nořit se,nerti
1066,rudern::V,veslovat,irtis
1067,rudern::V,veslovat,irkluoti
1068,fahren::V,jet,važiuoti
1069,fahren::V,jet,važinėti
1070,fahren::V,jezdit,važiuoti
1071,fahren::V,jezdit,važinėti
1072,fliegen::V,létat,lėkti
1073,fliegen::V,létat,skristi
1074,gehen::V,jít,eiti
1075,weggehen::V,odejít,išeiti
1076,abfahren::V,odjet,išvykti
1077,abfahren::V,odjet,išvažiuoti
1078,anhalten::V,zastavit se,sustoti
1079,hineingehen::V,vcházet se,įeiti
1080,eintreten::V,vstoupit,įžengti
1081,kommen::V,přijít,ateiti
1082,ankommen::V,dojít,ateiti
1083,zurückkommen::V,vrátit se,grį̃žti
1084,zurückkommen::V,vrátit se,sugrį̃žti
1085,bleiben::V,zůstat,likti
1086,bleiben::V,zůstat,pasilikti
1087,warten::V,čekat,laukti
1088,erwarten::V,čekat na,laukti
1089,suchen::V,hledat,ieškoti
1090,finden::V,najít,rasti
1091,finden::V,najít,surasti
1092,versuchen::V,zkoušet,mėginti
1093,vorbereiten::V,připravit,rengti
1094,lieben::V,milovat,myĺėti
1095,mögen::V,mít rád,ḿėgti
1096,mögen::V,mít rád,patikti
1097,lachen::V,smát se,juoktis
1098,rühren::V,dojmout,jaudinti
1099,rühren::V,dojmout,graudinti
1100,weinen::V,plakat,verkti
1101,schimpfen::V,nadávat,bartis
1102,sich ärgern::V,pohoršit se,pykti
1103,sich ärgern::V,pohoršit se,apmaudauti
1104,sich fürchten::V,bát se,bijoti
1105,sich fürchten::V,bát se,baimintis
1106,fürchten::V,bát se,bijoti
1107,fürchten::V,bát se,baimintis
1108,fliehen::V,utéct,bėgti
1109,fliehen::V,utéct,sprukti
1110,flüchten::V,prchnout,pabėgti
1111,sehen::V,vidět,žiūŕėti
1112,anschauen::V,podívat se na,žiūŕėti
1113,ansehen::V,sledovat,žiūrėti į
1114,ansehen::V,sledovat,pažiūrėti į
1115,hören::V,slyšet,girdėti
1116,zuhören::V,poslouchat,klausytis
1117,probieren::V,ochutnávat,ragauti
1118,probieren::V,ochutnávat,paragauti
1119,riechen::V,cítit,uosti
1120,riechen::V,cítit,užuosti
1121,fühlen::V,cítit,justi
1122,fühlen::V,cítit,jausti
1123,fühlen::V,cítit,pajusti
1124,scheinen::V,zdát se,rodytis
1125,scheinen::V,zdát se,atrodyti
1126,zu sehen sein::V,moci být viděn,pasirodyti
1127,vernehmen::V,uslyšet,išgirsti
1128,frieren::V,mrznout,šalti
1129,tun::V,dělat,daryti
1130,können::V,moct,galėti
1131,können::V,moct,pajėgti
1132,wollen::V,chtít,norėti
1133,anfangen::V,začít,pradėti
1134,anfangen::V,začít,prasid́ėti
1135,beenden::V,ukončit,baigti
1136,beenden::V,ukončit,užbaigti
1137,aufhören::V,přestat,liautis
1138,gelingen::V,podařit se,pavykti
1139,gelingen::V,podařit se,pasisekti
1140,geraten::V,dařit se,nusisekti
1141,öffnen::V,otevřít,atverti
1142,öffnen::V,otevřít,atidaryti
1143,schließen::V,zavřít,uždaryti
1144,stellen::V,postavit,statyti
1145,stellen::V,postavit,pastatyti
1146,setzen::V,posadit,sodinti
1147,setzen::V,posadit,pasodinti
1148,legen::V,klást,dėti
1149,legen::V,klást,pad́ėti
1150,legen::V,položit,dėti
1151,legen::V,položit,pad́ėti
1152,berühren::V,dotýkat se,liesti
1153,berühren::V,dotýkat se,paliesti
1154,verbinden::V,spojit,jungti
1155,verbinden::V,spojit,surišti
1156,bedecken::V,pokrýt,uždengti
1157,aufhängen::V,oběsit,pakarti
1158,aufhängen::V,oběsit,pakabinti
1159,aufhängen::V,pověsit,pakarti
1160,aufhängen::V,pověsit,pakabinti
1161,anzünden::V,zapálit,padegti
1162,anzünden::V,podpálit,padegti
1163,aufheben::V,zvednout,pakelti
1164,aufheben::V,zdvihnout,pakelti
1165,zurücklassen::V,zanechat,palikti
1166,verlieren::V,ztratit,pamesti
1167,fallen lassen::V,upustit,atsisakyti
1168,machen::V,udělat,dirbti
1169,herstellen::V,vyrobit,gaminti
1170,bauen::V,stavět,statyti
1171,bauen::V,stavět,pastatyti
1172,bauen::V,budovat,statyti
1173,bauen::V,budovat,pastatyti
1174,reparieren::V,opravit,taisyti
1175,reparieren::V,opravit,remontuoti
1176,verbessern::V,zlepšit,gerinti
1177,verbessern::V,zlepšit,ištaisyti
1178,ändern::V,změnit,keisti
1179,ändern::V,změnit,pakeisti
1180,graben::V,rýt,kasti
1181,graben::V,kopat,kasti
1182,beugen::V,ohnout,lenkti
1183,beugen::V,ohnout,palenkti
1184,biegen::V,ohnout,lenkti
1185,biegen::V,ohnout,palenkti
1186,drehen::V,točit,sukti
1187,wenden::V,obrátit,kreipti
1188,wenden::V,obrátit,pakreipti
1189,umdrehen::V,obrátit,sukti
1190,umdrehen::V,obrátit,apversti
1191,heben::V,zdvihnout,kelti
1192,heben::V,zdvihnout,pakelti
1193,hochheben::V,zvednout,pakelti
1194,ergreifen::V,chopit se,čiupti
1195,ergreifen::V,chopit se,griebti
1196,halten::V,držet,laikyti
1197,halten::V,držet,palaikyti
1198,drücken::V,stisknout,spausti
1199,schieben::V,posouvat,stumti
1200,kratzen::V,škrábat,kasyti
1201,kratzen::V,škrábat,grandyti
1202,lecken::V,lízat,laižyti
1203,beißen::V,kousat,kandžioti
1204,abreißen::V,utrhat,nuplėšti
1205,abreißen::V,odtrhat,nuplėšti
1206,abschneiden::V,uřezat,atpjauti
1207,abschneiden::V,uřezat,atkirpti
1208,abschneiden::V,ukrojit,atpjauti
1209,abschneiden::V,ukrojit,atkirpti
1210,binden::V,přivázat,rišti
1211,binden::V,přivázat,surišti
1212,stecken::V,strčit,kišti
1213,stecken::V,strčit,įkišti
1214,brechen::V,lomit,lūžti
1215,brechen::V,lomit,laužyti
1216,klopfen::V,ťukat,belsti
1217,klopfen::V,ťukat,barbenti
1218,klopfen::V,klepat,belsti
1219,klopfen::V,klepat,barbenti
1220,hauen::V,bít,mušti
1221,kleben::V,lepit,lipdyti
1222,kleben::V,lepit,klijuoti
1223,reiben::V,třít,trinti
1224,reiben::V,třít,tarkuoti
1225,streichen::V,mazat,tepti
1226,streichen::V,mazat,užtepti
1227,schleifen::V,brousit,galą́sti
1228,schneiden::V,řezat,pjauti
1229,schneiden::V,řezat,kirpti
1230,schneiden::V,střihat,pjauti
1231,schneiden::V,střihat,kirpti
1232,rütteln::V,třást,purtyti
1233,rütteln::V,otřást,purtyti
1234,schütteln::V,třást,purtyti
1235,schütteln::V,zatřást,purtyti
1236,schwenken::V,mávat,mojuoti
1237,schütten::V,nasypat,pilti
1238,schütten::V,nasypat,berti
1239,füllen::V,naplnit,pildyti
1240,füllen::V,naplnit,pripildyti
1241,einwickeln::V,zavinout,įvynioti
1242,einwickeln::V,zavinout,suvynioti
1243,tragen::V,nést,nešti
1244,tragen::V,nést,nešioti
1245,schleppen::V,vléct,vilkti
1246,ziehen::V,tahat,tempti
1247,ziehen::V,táhnout,tempti
1248,aufbewahren::V,schovat,laikyti
1249,werfen::V,házet,mesti
1250,werfen::V,házet,sviesti
1251,fangen::V,chytat,sugauti
1252,packen::V,uchvátit,čiupti
1253,packen::V,uchvátit,griebti
1254,verstecken::V,schovat,slėpti
1255,verstecken::V,schovat,slapstyti
1256,teilen::V,rozdělit,dalyti
1257,teilen::V,rozdělit,padalyti
1258,schicken::V,posílat,sių̃sti
1259,schicken::V,posílat,pasių̃sti
1260,bringen::V,přinést,atnešti
1261,hinzufügen::V,připojit,pridėti
1262,bekommen::V,dostat,gauti
1263,erhalten::V,uchovat,gauti
1264,nehmen::V,vzít,paimti
1265,wählen::V,zvolit,rinkti
1266,wählen::V,zvolit,išsirinkti
1267,auswählen::V,vybrat,išrinkti
1268,bewahren::V,uchránit,išsaugoti
1269,behindern::V,překážet,trukdyti
1270,verderben::V,zkazit,sugadinti
1271,beschädigen::V,porušit,žaloti
1272,beschädigen::V,porušit,gadinti
1273,beschädigen::V,poškodit,žaloti
1274,beschädigen::V,poškodit,gadinti
1275,zerbrechen::V,rozlámat,sukulti
1276,zerbrechen::V,rozlámat,sudaužyti
1277,zerreißen::V,roztrhnout,perplėšti
1278,zerreißen::V,roztrhnout,suplėšyti
1279,zerstören::V,zničit,suardyti
1280,zerstören::V,zničit,sugriauti
1281,verbrennen::V,spálit,deginti
1282,verbrennen::V,spálit,sudeginti
1283,geben::V,dát,duoti
1284,geben::V,dát,paduoti
1285,reichen::V,podat,paduoti
1286,schenken::V,darovat,dovanoti
1287,versprechen::V,slíbit,žadėti
1288,versprechen::V,slíbit,pažadėti
1289,wünschen::V,přát,norėti
1290,wünschen::V,přát,linḱėti
1291,loben::V,chválit,girti
1292,loben::V,chválit,pagirti
1293,küssen::V,líbat,bučiuoti
1294,wiegen::V,chovat,supti
1295,wiegen::V,kolébat,supti
1296,zudecken::V,přikrýt,užkloti
1297,zudecken::V,přikrýt,uždengti
1298,zudecken::V,přiklopit,užkloti
1299,zudecken::V,přiklopit,uždengti
1300,wecken::V,vzbudit,žadinti
1301,zeigen::V,ukázat,rodyti
1302,führen::V,vést,vesti
1303,führen::V,vést,vadovauti
1304,lehren::V,učit,mokyti
1305,lehren::V,učit,išmokyti
1306,unterrichten::V,vyučovat,dėstyti
1307,aufziehen::V,vychovat,išauginti
1308,leiten::V,vodit,valdyti
1309,leiten::V,vodit,vadovauti
1310,antreiben::V,nutit,uiti
1311,antreiben::V,nutit,raginti
1312,antreiben::V,nutit,skubinti
1313,lassen::V,dát,paliepti
1314,einladen::V,pozvat,kviesti
1315,einladen::V,pozvat,pakviesti
1316,vereinigen::V,spojit,sujungti
1317,vereinigen::V,spojit,suvienyti
1318,besuchen::V,návštívit,lankyti
1319,besuchen::V,návštívit,aplankyti
1320,treffen::V,potkat,sutikti
1321,treffen::V,potkat,pasitikti
1322,sich versammeln::V,shromáždit se,susirinkti
1323,spielen::V,hrát,groti
1324,spielen::V,hrát,žaisti
1325,singen::V,zpívat,dainuoti
1326,tanzen::V,tančit,šokti
1327,sich trennen::V,rozejít se,skirtis
1328,sich trennen::V,rozejít se,išsiskirti
1329,verlassen::V,opustit,palikti
1330,retten::V,zachránit,gelbėti
1331,bewachen::V,hlídat,sergėti
1332,schützen::V,chránit,ginti
1333,schützen::V,chránit,apginti
1334,verteidigen::V,obhájit,ginti
1335,verteidigen::V,obhájit,apginti
1336,sich schlagen::V,bít se,muštis
1337,schießen::V,střílet,šauti
1338,schießen::V,střílet,šaudyti
1339,siegen::V,zvítězit,nugalėti
1340,ärgern::V,zlobit,pykinti
1341,ärgern::V,pohoršit,pykinti
1342,schlagen::V,udeřit,mušti
1343,schlagen::V,udeřit,smogti
1344,schlagen::V,udeřit,trenkti
1345,schlagen::V,praštit,mušti
1346,schlagen::V,praštit,smogti
1347,schlagen::V,praštit,trenkti
1348,treten::V,kopnout,mygti
1349,stechen::V,bodnout,gelti
1350,stechen::V,bodnout,smeigti
1351,stechen::V,píchnout,gelti
1352,stechen::V,píchnout,smeigti
1353,stoßen::V,strčit,stumti
1354,stoßen::V,strčit,pastumti
1355,stehlen::V,ukrást,vogti
1356,stören::V,vyrušit,trikdyti
1357,belästigen::V,obtěžovat,apsunkinti
1358,verbergen::V,skrýt,slėpti
1359,verbergen::V,skrýt,paslėpti
1360,täuschen::V,klamat,klaidinti
1361,betrügen::V,podvést,apgauti
1362,töten::V,zabít,žudyti
1363,töten::V,zabít,nužudyti
1364,wohnen::V,bydlit,gyventi
1365,arbeiten::V,pracovat,dirbti
1366,arbeiten::V,pracovat,triūsti
1367,sammeln::V,sebrat,rinkti
1368,pflücken::V,česat,skinti
1369,pflücken::V,česat,raškyti
1370,jagen::V,uhonit,medžioti
1371,fischen::V,chytat ryby,žvejoti
1372,fassen::V,ulovit,sučiupti
1373,hüten::V,pást,ganyti
1374,treiben::V,hnát,ginti
1375,anbinden::V,přivázat,pririšti
1376,füttern::V,krmit,šerti
1377,melken::V,dojit,melžti
1378,hacken::V,seknout,kapoti
1379,gießen::V,zalít,lieti
1380,gießen::V,zalít,laistyti
1381,reifen::V,uzrát,nokti
1382,reifen::V,uzrát,sirpti
1383,zubereiten::V,připravit,ruošti
1384,zubereiten::V,připravit,gaminti
1385,kochen::V,vařit,virti
1386,kochen::V,vařit,virinti
1387,backen::V,péct,kepti
1388,braten::V,smažit,kepti
1389,braten::V,smažit,kepinti
1390,umrühren::V,zamíchat,maišyti
1391,umrühren::V,zamíchat,pamaišyti
1392,stricken::V,plést,megzti
1393,nähen::V,šít,siūti
1394,färben::V,nabarvit,dažyti
1395,färben::V,nabarvit,nudažyti
1396,reinigen::V,očistit,valyti
1397,reinigen::V,očistit,švarinti
1398,waschen::V,mýt,plauti
1399,waschen::V,mýt,mazgoti
1400,waschen::V,mýt,skalbti
1401,abwischen::V,utřít,nušluostyti
1402,spülen::V,spláchnout,plauti
1403,spülen::V,spláchnout,skalauti
1404,fegen::V,zamést,šluoti
1405,kehren::V,mést,šluoti
1406,baden::V,koupat se,maudytis
1407,sich waschen::V,mýt se,praustis
1408,ausziehen::V,svléct,numauti
1409,ausziehen::V,svléct,nuvilkti
1410,anziehen::V,obléct,mauti
1411,anziehen::V,obléct,apsivilkti
1412,sich anziehen::V,oblékat se,rengtis
1413,sich anziehen::V,oblékat se,apsirengti
1414,kämmen::V,učesat,šukuoti
1415,schmücken::V,ozdobit,puošti
1416,schmücken::V,ozdobit,dabinti
1417,schmücken::V,ozdobit,gražinti
1418,sagen::V,říct,tarti
1419,sprechen::V,mluvit,kalbėti
1420,reden::V,hovořit,šnekėti
1421,sich unterhalten::V,povídat se,kalbėtis
1422,sich unterhalten::V,povídat se,šnekučiuotis
1423,fragen::V,zeptat se,klausti
1424,bitten::V,prosit,prašyti
1425,erzählen::V,povídat,pasakoti
1426,mitteilen::V,sdělit,skelbti
1427,mitteilen::V,sdělit,pranešti
1428,mitteilen::V,oznámit,skelbti
1429,mitteilen::V,oznámit,pranešti
1430,nennen::V,nazvat,vadinti
1431,nennen::V,nazvat,vardyti
1432,rufen::V,volat,šaukti
1433,rufen::V,volat,kviesti
1434,rufen::V,zavolat,šaukti
1435,rufen::V,zavolat,kviesti
1436,prahlen::V,chlubit se,girtis
1437,übersetzen::V,přeložit,versti
1438,übersetzen::V,přeložit,išversti
1439,denken::V,myslit,galvoti
1440,glauben::V,věřit,manyti
1441,glauben::V,věřit,tikėti
1442,bemerken::V,zpozorovat,pamatyti
1443,bemerken::V,zpozorovat,pastebėti
1444,erkennen::V,poznat,pažinti
1445,erkennen::V,poznat,atpažinti
1446,begreifen::V,pochopit,suvokti
1447,verstehen::V,porozumět,suprasti
1448,lernen::V,učit se,mokytis
1449,wissen::V,vědět,žinoti
1450,sich erinnern an::V,vzpomínat si na,prisiminti
1451,vergessen::V,zapomínat,užmiršti
1452,messen::V,měřit,matuoti
1453,zählen::V,spočítat,skaičiuoti
1454,rechnen::V,počítat,skaičiuoti
1455,lesen::V,číst,skaityti
1456,malen::V,malovat,tapyti
1457,zeichnen::V,rýsovat,piešti
1458,zeichnen::V,rýsovat,žymėti
1459,zeichnen::V,rýsovat,braižyti
1460,schreiben::V,psát,rašyti
1461,besitzen::V,mít,turėti
1462,besitzen::V,vlastnit,turėti
1463,kaufen::V,koupit,pirkti
1464,verkaufen::V,prodat,parduoti
1465,bezahlen::V,zaplatit,apmokėti
1466,zahlen::V,platit,mokėti
1467,beherrschen::V,ovládat,valdyti
1468,ertragen::V,snést,kę̃sti
1469,ertragen::V,snést,pakelti
1470,ertragen::V,snést,iškę̃sti
