,Concept_ID,os,hu
952,sitzen::V,бадын,ül
953,liegen::V,хуыссын,fekszik
954,hängen::V,ауыгъд уын,függ
955,werden::V,суӕвын,lesz
956,passieren::V,æрцæуын,történik
957,beginnen::V,райдайын,kezdődik
958,enden::V,фæуын,végződik
959,enden::V,фæуын,befejeződik
960,wechseln::V,ивын,változik
961,aufgehen[Sonne]::V,скæсын,kel
962,untergehen[Sonne]::V, аныгуылын,lemegy
963,scheinen[Sonne]::V,рухс кӕнын,süt
964,donnern::V,нæрын,dörög
965,wehen::V,дымын,fúj
966,strömen::V,кӕлын,áramlik
967,fließen::V,цæуын,folyik
968,fließen::V,уайын,folyik
969,fließen::V,кæлын,folyik
970,sich drehen::V,зилын,forog
971,schwanken::V,æнкъуысын,inog
972,schwanken::V,æнкъуысын,ingadozik
973,schwingen::V,æнкъуысын,leng
974,schwingen::V,змæлын,leng
975,fallen::V,хауын,esik
976,brennen::V,судзын,ég
977,rauchen::V,фæздæг кæнын,füstöl
978,regnen::V,уарын,esik
979,gefrieren::V,сӕлын,megfagy
980,tauen::V,стайын,olvad
981,schmelzen::V,тайын,olvad
982,schmelzen::V,тайын,elolvad
983,trocknen::V,хус кæнын,szárad
984,sieden::V,фыцын,forr
985,faulen::V,ӕмбийын,rothad
986,verfaulen::V,бамбийын,elrothad
987,verfaulen::V,бамбийын,megrothad
988,reißen::V,скъуийын,szakad
989,versinken::V,дӕлдон_кӕнын,süllyed
990,versinken::V,дӕлдон_кӕнын,elsüllyed
991,vergehen::V,аивгъуийын,múlik
992,vergehen::V,аивгъуийын,elmúlik
993,erscheinen::V,разынын,feltűnik
994,erscheinen::V,разынын,megjelenik
995,verschwinden::V,фæтары уын,letűnik
996,verschwinden::V,фæдæлдзæх уын,letűnik
997,verschwinden::V,фесæфын,letűnik
998,verschwinden::V,æрбайсæфын,letűnik
999,sinken::V,дæлæмæ æрхауын,süllyed
1000,abnehmen::V,фæкъаддæр уын,apad
1001,abnehmen::V,фæкъаддæр уын,csökken
1002,abnehmen::V,фæцух уын,apad
1003,abnehmen::V,фæцух уын,csökken
1004,zunehmen::V,фæфылдæр уын,növekszik
1005,zunehmen::V,фæфылдæр уын,gyarapszik
1006,zunehmen::V,сбирæ уын,növekszik
1007,zunehmen::V,сбирæ уын,gyarapszik
1008,zunehmen::V,сахадын,növekszik
1009,zunehmen::V,сахадын,gyarapszik
1010,steigen::V,сыстын,emelkedik
1011,wachsen::V,рӕзын,nő
1012,wachsen::V,рӕзын,terem
1013,wachsen::V,рӕзын,növekszik
1014,glänzen::V,ӕрттивын,ragyog
1015,glänzen::V,ӕрттивын,fénylik
1016,funkeln::V,тыбар-тыбур_кӕнын,csillog
1017,funkeln::V,тыбар-тыбур_кӕнын,tündöklik
1018,lärmen::V,хъæлæба кæнын,lármázik
1019,läuten::V,цæгъдын,cseng
1020,klingeln::V,цæгъдын,csenget
1021,klirren::V,дзыгъал-мыгъул кæнын,csörömpöl
1022,klirren::V,дзæгъ-дзæгъ кæнын,csörömpöl
1023,brausen::V,абухын,zúg
1024,brausen::V,абухын,morajlik
1025,klingen::V,зæлын,hangzik
1026,klingen::V,азæлын,hangzik
1027,klingen::V,хъуысын,hangzik
1028,bellen::V,рæйын,ugat
1029,heulen::V,ниуын,bőg
1030,heulen::V,ниуын,üvölt
1031,blasen::V,фу кӕнын,fúj
1032,pfeifen::V,æхситт кæнын,fütyül
1033,pfeifen::V,къуыззитт кæнын,fütyül
1034,schreien::V,хъӕр кӕнын,kiált
1035,schreien::V,хъӕр кӕнын,kiabál
1036,stöhnen::V,хъæрзын,nyög
1037,stöhnen::V,дзыназын,nyög
1038,zittern::V,ризын,remeg
1039,zittern::V,ризын,reszket
1040,leben::V,цӕрын,él
1041,geboren werden::V,райгуырын,születik
1042,atmen::V,улӕфын,lélegzik
1043,trinken::V,нуазын,iszik
1044,essen::V,хӕрын,eszik
1045,schlucken::V,ныхъуырын,nyel
1046,müde werden::V,бафæллайын,elfárad
1047,müde werden::V,бафæллайын,kifárad
1048,müde werden::V,бафæлмæцын,elfárad
1049,müde werden::V,бафæлмæцын,kifárad
1050,müde werden::V,сфæлмæцын,elfárad
1051,müde werden::V,сфæлмæцын,kifárad
1052,einschlafen::V,бафынæй уын,elalszik
1053,schlafen::V,хуыссын,alszik
1054,schlafen::V,фынӕй кӕнын,alszik
1055,aufwachen::V,райхъал уын,felébred
1056,aufstehen::V,стын,felkel
1057,sich erholen::V,фæллад уадзын,pihen
1058,sich erholen::V,улæфын,pihen
1059,krank werden::V,фӕрынчын уын,megbetegedik
1060,krank werden::V,фӕрынчын уын,belebetegszik
1061,krank sein::V,сӕйын,betegeskedik
