,Concept_ID,ka,fi
732,dumm::A,სულელი,tyhmä
733,dumm::A,სულელი,typerä
734,faul::A,ზანტი,laiska
735,faul::A,ზარმაცი,laiska
736,fleißig::A,ბეჯითი,ahkera
737,fleißig::A,მუყაითი,ahkera
738,geizig::A,ძუნწი,saita
739,klug::A,ჭკვიანი,älykäs
740,geschickt::A,მარჯვე,taitava
741,geschickt::A,გაწაფული,taitava
742,lieb::A,სატრფიალო,rakas
743,lustig::A,მხიარული,hauska
744,lustig::A,მხიარული,iloinen
745,sanft::A,ალერსიანი,lauha
746,sanft::A,ალერსიანი,lempeä
747,sanft::A,გრძნობიერი,lauha
748,sanft::A,გრძნობიერი,lempeä
749,hungrig::A,მშიერი,nälkäinen
750,krank::A,სნეული,sairas
751,krank::A,ავადმყოფი,sairas
752,nackt::A,ტიტველი,alaston
753,traurig::A,მწუხარე,surullinen
754,traurig::A,მწუხარე,murheellinen
755,traurig::A,სევდიანი,surullinen
756,traurig::A,სევდიანი,murheellinen
757,lebendig::A,ცოცხალი,elävä
758,gut::A,კარგი,hyvä
759,schlecht::A,უხეირო,paha
760,schlecht::A,უხეირო,huono
761,richtig::A,ნამდვილი,oikea
762,schlimm::A,ცუდი,paha
763,wahr::A,სწორი,tosi
764,wahr::A,ჭეშმარიტი,tosi
765,alt::A,ძველი,vanha
766,neu::A,ახალი,uusi
767,ehemalig::A,ყოფილი,entinen
768,ehemalig::A,ყოფილი,muinainen
769,alt[Lebewesen]::A,ბებერი,vanha
770,jung::A,ნორჩი,nuori
771,jung::A,ახალგაზრდა,nuori
772,arm::A,ღარიბი,köyhä
773,reich::A,მდიდარი,rikas
774,bekannt::A,ცნობილი,tuttu
775,bekannt::A,ცნობილი,tunnettu
776,berühmt::A,გამოჩენილი,kuuluisa
777,fremd::A,უცხო,vieras
778,fremd::A,გარეშე,vieras
779,verschieden::A,სხვაგვარი,eri
780,verschieden::A,სხვაგვარი,erilainen
781,nah::A,ახლო,läheinen
782,fern::A,შორი,etäinen
783,fern::A,შორეული,etäinen
784,linker::A,მარცხენა,vasen
785,rechter::A,მარჯვენა,oikea
786,anderer::A,სხვა,muu
787,anderer::A,სხვა,toinen
788,erster::A,პირველი,ensimmäinen
789,zweiter::A,მეორე,toinen
790,dritter::A,მესამე,kolmas
791,letzter::A,ბოლო,viimeinen
792,letzter::A,უკანასკნელი,viimeinen
793,allein::ADV,მარტო,yksin
794,auf einmal::ADV,ერთდროულად,yhdellä kertaa
795,zusammen::ADV,ერთად,yhdessä
796,lange::ADV,დიდხანს,kauan
797,lange::ADV,დიდხანს,pitkään
798,plötzlich::ADV,მოულოდნელად,äkkiä
799,sofort::ADV,ახლავე,heti
800,später::ADV,მოგვიანებით,myöhemmin
801,jetzt::ADV,ახლა,nyt
802,heute::ADV,დღეს,tänään
803,morgen::ADV,ხვალ,huomenna
804,bald::ADV,მალე,pian
805,dann::ADV,მერე,sitten
806,gestern::ADV,გუშინ,eilen
807,einst::ADV,ოდესღაც,aikanaan
808,damals::ADV,მაშინ,silloin
809,damals::ADV,მაშინ,siihen aikaan
810,danach::ADV,მერმე,sen jälkeen
811,danach::ADV,შემდეგ,sen jälkeen
812,vorher::ADV,ადრე,ennen
813,vorher::ADV,წინათ,ennen
814,zuerst::ADV,ჯერ,ensin
815,zuerst::ADV,ჯერ,ensiksi
816,einmal::ADV,ერთხელ,kerran
817,manchmal::ADV,ხან,joskus
818,manchmal::ADV,ზოგჯერ,joskus
819,oft::ADV,ხშირად,usein
820,immer::ADV,მუდამ,aina
821,immer::ADV,ყოველთვის,aina
822,niemals::ADV,არასდროს,ei koskaan
823,hier::ADV,აქ,tässä
824,hier::ADV,აქ,täällä
825,hierhin::ADV,აქეთ,tähän
826,von hier::ADV,აქედან,tästä
827,von hier::ADV,აქედან,täältä
828,dort::ADV,იქ,siinä
829,dort::ADV,იქ,siellä
830,dorthin::ADV,იქით,sinne
831,dorthin::ADV,იქით,tuonne
832,geradeaus::ADV,პირდაპირ,suoraan
833,vorwärts::ADV,წინ,eteenpäin
834,rückwärts::ADV,უკან,taaksepäin
835,zurück::ADV,უკანვე,takaisin
836,unten::ADV,დაბლა,alhaalla
837,unten::ADV,ქვევით,alhaalla
838,hinab::ADV,ძირს,alas
839,oben::ADV,ზემოთ,ylhäällä
840,hinauf::ADV,ზევით,ylös
841,überall::ADV,ყველგან,kaikkialla
842,nicht::ADV,არ,ei
843,ein wenig::ADV,ცოტა,vähän
844,kaum::ADV,ძლივს,tuskin
845,sehr::ADV,მეტად,kovin
846,sehr::ADV,მეტად,oikein
847,sehr::ADV,ძალიან,kovin
848,sehr::ADV,ძალიან,oikein
849,so::ADV,ისე,näin
850,noch::ADV,ჯერ,vielä
851,nur::ADV,მხოლოდ,vain
852,nur::ADV,მხოლოდ,ainoastaan
853,schon::ADV,უკვე,jo
854,wieder::ADV,ისევ,taas
855,wieder::ADV,ისევ,jälleen
856,wieder::ADV,კიდევ,taas
857,wieder::ADV,კიდევ,jälleen
858,vergebens::ADV,ამაოდ,turhaan
859,vergebens::ADV,ტყუილად,turhaan
860,vor::PRP,წინ,edessä
861,hinter::PRP,უკან,takana
862,hinter::PRP,მიღმა,takana
863,unter::PRP,ქვეშ,alla
864,unter::PRP,ქვევით,alla
865,durch::PRP,გავლით,läpi
866,durch::PRP,გავლით,kautta
867,neben::PRP,გვერდით,vieressä
868,zwischen::PRP,შუა,välillä
869,zwischen::PRP,შორის,välillä
870,wegen::PRP,გამო,takia
871,wegen::PRP,გამო,vuoksi
872,wegen::PRP,შედეგად,takia
873,wegen::PRP,შედეგად,vuoksi
874,dies::PRN,ეს,tämä
875,das::PRN,ეგ,se
876,alles::PRN,ყველაფერი,kaikki
877,ich::PRN,მე,minä
878,du::PRN,შენ,sinä
879,er::PRN,ის,hän
880,er::PRN,იგი,hän
881,wir::PRN,ჩვენ,me
882,ihr::PRN,თქვენ,te
883,sie::PRN,ისინი,he
884,was::FPRN,რა,mikä
885,wer::FPRN,ვინ,ken
886,wer::FPRN,ვინ,kuka
887,wo::FADV,სად,missä
888,wohin::FADV,საით,mihin
889,wie::FADV,როგორ,miten
890,wie::FADV,როგორ,kuinka
891,warum::FADV,რაზე,miksi
892,warum::FADV,რატომ,miksi
893,wieviel::FNUM,რამდენი,paljonko
894,wieviel::FNUM,რამდენი,kuinka paljon
895,eins::NUM,ერთი,yksi
896,zwei::NUM,ორი,kaksi
897,drei::NUM,სამი,kolme
898,vier::NUM,ოთხი,neljä
899,fünf::NUM,ხუთი,viisi
900,sechs::NUM,ექვსი,kuusi
901,sieben::NUM,შვიდი,seitsemän
902,acht::NUM,რვა,kahdeksan
903,neun::NUM,ცხრა,yhdeksän
904,zehn::NUM,ათი,kymmenen
905,elf::NUM,თერთმეტი,yksitoista
906,zwölf::NUM,თორმეტი,kaksitoista
907,zwanzig::NUM,ოცი,kaksikymmentä
908,dreißig::NUM,ოცდაათი,kolmekymmentä
909,vierzig::NUM,ორმოცი,neljäkymmentä
910,fünfzig::NUM,ორმოცდაათი,viisikymmentä
911,sechzig::NUM,სამოცი,kuusikymmentä
912,siebzig::NUM,სამოცდაათი,seitsemänkymmentä
913,achtzig::NUM,ოთხმოცი,kahdeksankymmentä
914,neunzig::NUM,ოთხმოცდაათი,yhdeksänkymmentä
915,hundert::NUM,ასი,sata
916,tausend::NUM,ათასი,tuhat
917,und::CNJ,და,ja
918,oder::CNJ,ან,tai
919,stehen::V,დგას,seisoa
920,sitzen::V,ზის,istua
921,liegen::V,აწევს,maata
922,hängen::V,კიდია,riippua
923,werden::V,გახდება,tulla
924,werden::V,გახდება,joutua
925,passieren::V,მოხდება,sattua
926,passieren::V,მოხდება,tapahtua
927,beginnen::V,იწყება,alkaa
928,enden::V,გათავდება,loppua
929,enden::V,გათავდება,päättyä
930,wechseln::V,იცვლება,vaihtua
931,wechseln::V,იცვლება,vaihdella
932,aufgehen[Sonne]::V,ამოდის,nousta
933,untergehen[Sonne]::V,ჩადის,laskea
934,scheinen[Sonne]::V,ანათებს,paistaa
935,donnern::V,ქუხს,jyristä
936,wehen::V,ქრის,tuulla
937,wehen::V,ქრის,puhaltaa
938,wehen::V,დაუბერავს,tuulla
939,wehen::V,დაუბერავს,puhaltaa
940,strömen::V,იღვრება,virrata
941,fließen::V,დის,valua
942,fließen::V,დის,juosta
943,fließen::V,მიედინება,valua
944,fließen::V,მიედინება,juosta
945,sich drehen::V,ტრიალებს,pyöriä
946,schwanken::V,ირხევა,horjua
947,schwingen::V,ირხევა,heilua
948,schwingen::V,ირხევა,värähdellä
949,fallen::V,დავარდება,pudota
950,fallen::V,დავარდება,langeta
951,brennen::V,იწვის,palaa
952,rauchen::V,ბოლავს,savuta
953,rauchen::V,აბოლებს,savuta
954,regnen::V,წვიმს,sataa
955,gefrieren::V,იყინება,jäätyä
956,tauen::V,დნება,sulaa
957,schmelzen::V,დნება,sulaa
958,trocknen::V,გაშრება,kuivua
959,sieden::V,დუღს,kiehua
960,faulen::V,ლპება,mädätä
961,verfaulen::V,ლპება,mädätä
962,verfaulen::V,ლპება,mädäntyä
963,reißen::V,დაიხევა,revetä
964,versinken::V,ეფლობა,upota
965,versinken::V,ეფლობა,vajota
966,versinken::V,ჩაიძირება,upota
967,versinken::V,ჩაიძირება,vajota
968,vergehen::V,გადის,kulua
969,erscheinen::V,გამოჩნდება,ilmestyä
970,verschwinden::V,გააქრება,kadota
971,verschwinden::V,დაიკარგება,kadota
972,sinken::V,დაიწევს,vajota
973,abnehmen::V,შემცირდება,vähetä
974,zunehmen::V,გასუქდება,kasvaa
975,zunehmen::V,გასუქდება,lisääntyä
976,steigen::V,მოიმატებს,nousta
977,wachsen::V,იზრდება,kasvaa
978,wachsen::V,მრავლდება,kasvaa
979,glänzen::V,ბრწყინავს,kiiltää
980,funkeln::V,კაშკაშებს,kipinöidä
981,lärmen::V,ხმაურობს,meluta
982,läuten::V,დარეკავს,soida
983,klingeln::V,დარეკავს,soida
984,klirren::V,დააწკარუნებს,kalista
985,brausen::V,ბობოქრობს,kohista
986,rauschen::V,შრიალებს,kohista
987,klingen::V,ხმას გამოსცემს,soida
988,bellen::V,უყეფს,haukkua
989,heulen::V,ღმუის,ulvoa
990,blasen::V,დაუბერავს,puhaltaa
991,pfeifen::V,უსტვენს,viheltää
992,schreien::V,ყვირის,kirkua
993,stöhnen::V,კვნესის,voihkia
994,zittern::V,აძაგძაგებს,vapista
995,leben::V,ცოცხლობს,elää
996,geboren werden::V,იშვება,syntyä
997,geboren werden::V,იბადება,syntyä
998,atmen::V,სუნთქავს,hengittää
999,trinken::V,სვამს,juoda
1000,trinken::V,დალევს,juoda
1001,essen::V,შეჭამს,syödä
1002,schlucken::V,ყლაპავს,niellä
1003,müde werden::V,დაიქანცება,uupua
1004,einschlafen::V,დაიძინებს,uinahtaa
1005,schlafen::V,სძინავს,maata
1006,schlafen::V,სძინავს,nukkua
1007,aufwachen::V,გაიღვიძებს,herätä
1008,aufstehen::V,ადგება,nousta
1009,aufstehen::V,ადგება,nousta ylös
1010,sich erholen::V,დაისვენებს,levätä
1011,krank werden::V,ავად გახდება,sairastua
1012,krank sein::V,ავადმყოფობს,potea
1013,krank sein::V,ავადმყოფობს,sairastaa
1014,schmerzen::V,სტკივა,särkeä
1015,schmerzen::V,სტკივა,kivistää
1016,husten::V,ახველებს,yskiä
1017,genesen::V,მორჩება,toipua
1018,sterben::V,კვდება,kuolla
1019,umkommen::V,დაიღუპება,saada surmansa
1020,umkommen::V,დაიღუპება,kuolla
1021,sich bewegen::V,იძვრის,liikkua
1022,sich bewegen::V,მოძრაობს,liikkua
1023,sich rühren::V,გაინძრევა,liikahtaa
1024,sich erheben::V,ადგება,nousta
1025,sich setzen::V,დაჯდება,istuutua
1026,hinfallen::V,დაეცემა,kaatua
1027,laufen::V,დადის,kävellä
1028,schreiten::V,აბიჯებს,astua
1029,schreiten::V,აბიჯებს,astella
1030,spazierengehen::V,დასეირნობს,kävellä
1031,eilen::V,მიიჩქარის,kiirehtiä
1032,sich beeilen::V,აჩქარდება,kiirehtiä
1033,sich beeilen::V,აჩქარდება,olla kiireissään
1034,sausen::V,მიქრის,rynnätä
1035,sausen::V,მიქრის,viilettää
1036,rennen::V,დარბის,juosta
1037,springen::V,ხტის,hypätä
1038,klettern::V,ძვრება,kiivetä
1039,schaukeln::V,ქანაობს,kiikkua
1040,kriechen::V,დაბობღავს,ryömiä
1041,schwimmen::V,ცურავს,uida
1042,tauchen::V,ჩაიძირება,sukeltaa
1043,rudern::V,ნიჩაბს უსვამს,soutaa
1044,fahren::V,დადის,ajaa
1045,fahren::V,დადის,kulkea
1046,fahren::V,მგზავრობს,ajaa
1047,fahren::V,მგზავრობს,kulkea
1048,fliegen::V,იფრენს,lentää
1049,fliegen::V,გაფრინდება,lentää
1050,gehen::V,მიდის,käydä
1051,weggehen::V,წამოდის,lähteä
1052,weggehen::V,წამოდის,poistua
1053,abfahren::V,მიემგზავრება,lähteä
1054,anhalten::V,ჩერდება,pysähtyä
1055,anhalten::V,ჩერდება,seisahtua
1056,hineingehen::V,შედის,mennä sisään
1057,eintreten::V,შედის,astua sisään
1058,kommen::V,მოდის,tulla
1059,ankommen::V,ჩადის,saapua
1060,zurückkommen::V,დაბრუნდება,palata
1061,bleiben::V,დარჩება,jäädä
1062,bleiben::V,დარჩება,viipyä
1063,warten::V,ელოდება,odottaa
1064,erwarten::V,ელის,odottaa
1065,erwarten::V,დაიცდის,odottaa
1066,suchen::V,ეძებს,etsiä
1067,suchen::V,მოძებნის,etsiä
1068,finden::V,მიაგნებს,löytää
1069,finden::V,გამოძებნის,löytää
1070,versuchen::V,ცდის,yrittää
1071,versuchen::V,ცდილობს,yrittää
1072,vorbereiten::V,მოამზადებს,valmistaa
1073,lieben::V,უყვარს,pitää
1074,lieben::V,უყვარს,rakastaa
1075,mögen::V,ეტრფის,pitää
1076,mögen::V,ეტრფის,tykätä
1077,lachen::V,იცინის,nauraa
1078,rühren::V,გულს აუჩუყებს,liikuttaa
1079,weinen::V,ტირის,itkeä
1080,schimpfen::V,შეიგინება,haukkua
1081,sich ärgern::V,გაბრაზობს,suuttua
1082,sich fürchten::V,შიშობს,pelätä
1083,fürchten::V,ფრთხილობს,pelätä
1084,fliehen::V,გაიქცევა,paeta
1085,flüchten::V,გაიქცევა,paeta
1086,sehen::V,ხედავს,nähdä
1087,anschauen::V,ნახავს,katsoa
1088,ansehen::V,უყურებს,katsoa
1089,hören::V,ისმენს,kuulla
1090,zuhören::V,მოისმენს,kuunnella
1091,probieren::V,გასინჯავს,maistaa
1092,riechen::V,ყნოსავს,haistaa
1093,fühlen::V,გრძნობს,tuntea
1094,scheinen::V,ეჩვენება,tuntua
1095,zu sehen sein::V,მოჩანს,näkyä
1096,vernehmen::V,გაიგებს,kuulla
1097,frieren::V,იყინება,palella
1098,tun::V,აკეთებს,tehdä
1099,können::V,შეიძლება,osata
1100,wollen::V,უნდა,tahtoa
1101,anfangen::V,დაიწყებს,ruveta
1102,anfangen::V,დაიწყებს,aloittaa
1103,beenden::V,ამთავრებს,lopettaa
1104,aufhören::V,შეწყვეტს,loppua
1105,gelingen::V,მოახერხებს,onnistua
1106,geraten::V,გამოდის,sujua
1107,geraten::V,გამოდის,joutua
1108,öffnen::V,გახსნის,avata
1109,öffnen::V,გახსნის,aukaista
1110,schließen::V,ხურავს,sulkea
1111,schließen::V,დაკეტავს,sulkea
1112,stellen::V,დადგამს,panna
1113,stellen::V,დადგამს,asettaa
1114,setzen::V,დასვამს,panna
1115,setzen::V,დასვამს,istuttaa
1116,legen::V,დადებს,panna
1117,legen::V,დადებს,asettaa
1118,berühren::V,შეახებს,koskea
1119,berühren::V,შეახებს,koskettaa
1120,berühren::V,მიაკარებს,koskea
1121,berühren::V,მიაკარებს,koskettaa
1122,verbinden::V,შეაერთებს,liittää
1123,verbinden::V,შეაერთებს,yhdistää
1124,bedecken::V,გადააფარებს,kattaa
1125,bedecken::V,გადააფარებს,peittää
1126,aufhängen::V,დაკიდებს,ripustaa
1127,anzünden::V,დაანთებს,sytyttää
1128,anzünden::V,მოუკიდებს,sytyttää
1129,aufheben::V,აიღებს,ylös nostaa
1130,aufheben::V,აიღებს,nostaa
1131,aufheben::V,აიყვანს,ylös nostaa
1132,aufheben::V,აიყვანს,nostaa
1133,zurücklassen::V,დატოვებს,jättää
1134,verlieren::V,დაკარგავს,kadottaa
1135,fallen lassen::V,გაუვარდება,pudottaa
1136,machen::V,გააკეთებს,tehdä
1137,machen::V,გამოიწვევს,tehdä
1138,herstellen::V,დაამზადებს,tuottaa
1139,herstellen::V,დაამზადებს,valmistaa
1140,bauen::V,ააშენებს,rakentaa
1141,reparieren::V,შეაკეთებს,korjata
1142,reparieren::V,გაარემონტებს,korjata
1143,verbessern::V,გამოაკეთებს,parantaa
1144,verbessern::V,გააუმჯობესებს,parantaa
1145,ändern::V,შეცვლის,muuttaa
1146,graben::V,თხრის,kaivaa
1147,beugen::V,ხრის,taivuttaa
1148,biegen::V,გაღუნავს,taivuttaa
1149,drehen::V,ატრიალებს,kääntää
1150,wenden::V,მოაბრუნებს,kääntää
1151,umdrehen::V,შეატრიალებს,kääntää
1152,heben::V,ასწევს,nostaa
1153,heben::V,ასწევს,kohottaa
1154,hochheben::V,აიყვანს,nostaa
1155,ergreifen::V,სტაცებს,tarttua
1156,halten::V,უჭირავს,pitää
1157,drücken::V,დააწვება,painaa
1158,drücken::V,დააწვება,puristaa
1159,schieben::V,მისწევს,työntää
1160,kratzen::V,მოფხანს,raapia
1161,lecken::V,ლოკავს,nuolla
1162,beißen::V,უკბენს,purra
1163,abreißen::V,გლეჯს,repiä
1164,abreißen::V,მოწყვეტს,repiä
1165,abschneiden::V,გაჭრის,leikata poikki
1166,abschneiden::V,გაჭრის,leikata
1167,binden::V,შეკრავს,sitoa
1168,binden::V,გადააბამს,sitoa
1169,stecken::V,ჩაასობს,pistää
1170,brechen::V,მოიტეხს,murtaa
1171,klopfen::V,აკაკუნებს,koputtaa
1172,klopfen::V,აკაკუნებს,kolkuttaa
1173,hauen::V,ლეწავს,lyödä
1174,kleben::V,წებავს,liimata
1175,kleben::V,დააწებებს,liimata
1176,reiben::V,დაზელს,hieroa
1177,reiben::V,დაზელს,hangata
1178,streichen::V,უსვამს,sivellä
1179,schleifen::V,ლესავს,hioa
1180,schneiden::V,გაჭრის,leikata
1181,rütteln::V,არხევს,ravistaa
1182,schütteln::V,არყევს,pudistaa
1183,schütteln::V,ანძრევს,pudistaa
1184,schwenken::V,აქნევს,heiluttaa
1185,schütten::V,ღვრის,kaataa
1186,schütten::V,დააქცევს,kaataa
1187,füllen::V,გაავსებს,täyttää
1188,einwickeln::V,შეახვევს,kääriä
1189,tragen::V,მიიტანს,kantaa
1190,schleppen::V,მიათრევს,raahata
1191,ziehen::V,წევს,vetää
1192,ziehen::V,ათრევს,vetää
1193,aufbewahren::V,შეინახავს,säilyttää
1194,werfen::V,ისვრის,viskata
1195,fangen::V,დაიჭერს,napata
1196,fangen::V,დაიჭერს,ottaa kiinni
1197,packen::V,სტაცებს,tarttua
1198,verstecken::V,მალავს,kätkeä
1199,verstecken::V,მალავს,piilottaa
1200,teilen::V,დაყოფს,jakaa
1201,schicken::V,გაგზავნის,lähettää
1202,bringen::V,მოიტანს,viedä
1203,hinzufügen::V,დაამატებს,lisätä
1204,bekommen::V,ამოიღებს,saada
1205,erhalten::V,იღებს,saada
1206,nehmen::V,აიღებს,ottaa
1207,wählen::V,გადაარჩევს,valita
1208,auswählen::V,ამოარჩევს,valikoida
1209,bewahren::V,ინარჩუნებს,säilyttää
1210,behindern::V,აბრკოლებს,estää
1211,behindern::V,გააძნელებს,estää
1212,verderben::V,გააფუჭებს,pilata
1213,verderben::V,გააფუჭებს,turmella
1214,beschädigen::V,დააზიანებს,vioittaa
1215,beschädigen::V,დააზიანებს,vahingoittaa
1216,zerbrechen::V,დაამტვრევს,rikkoa
1217,zerreißen::V,გახევს,repiä rikki
1218,zerreißen::V,გახევს,repiä palasiksi
1219,zerstören::V,მოსპობს,hävittää
1220,zerstören::V,დაანგრევს,hävittää
1221,verbrennen::V,დაწვავს,polttaa
1222,geben::V,აძლევს,antaa
1223,reichen::V,მიაწოდებს,ojentaa
1224,schenken::V,აჩუქებს,lahjoittaa
1225,versprechen::V,აღუთქვამს,luvata
1226,wünschen::V,უსურვებს,toivottaa
1227,loben::V,აქებს,ylistää
1228,loben::V,ამკობს,ylistää
1229,küssen::V,აკოცებს,suudella
1230,wiegen::V,არხევს,tuudittaa
1231,wiegen::V,არხევს,keinuttaa
1232,zudecken::V,გადახურავს,peittää
1233,wecken::V,გააღვიძებს,herättää
1234,zeigen::V,დაანახვებს,näyttää
1235,zeigen::V,დაანახვებს,osoittaa
1236,führen::V,მიჰყავს,johdattaa
1237,lehren::V,ასწავლის,opettaa
1238,unterrichten::V,ასწავლის,opettaa
1239,aufziehen::V,აღზრდის,kasvattaa
1240,leiten::V,აწარმოებს,johtaa
1241,leiten::V,ხელმძღვანელობს,johtaa
1242,antreiben::V,დააჩქარებს,hoputtaa
1243,lassen::V,ა--ინებს,antaa
1244,einladen::V,მოიპატიჟებს,kutsua
1245,vereinigen::V,შეაერთებს,yhdistää
1246,besuchen::V,სანახავად მიდის,vierailla
1247,treffen::V,შეხვდება,tavata
1248,sich versammeln::V,შეიკრიბება,kokoontua
1249,spielen::V,ეთამაშება,pelata
1250,spielen::V,ეთამაშება,leikkiä
1251,singen::V,მღერის,laulaa
1252,tanzen::V,ცეკვავს,tanssia
1253,sich trennen::V,მოშორდება,erota
1254,verlassen::V,მიატოვებს,jättää
1255,retten::V,იხსნის,pelastaa
1256,retten::V,გადაარჩენს,pelastaa
1257,bewachen::V,დარაჯობს,vartioida
1258,bewachen::V,უთვალთვალებს,vartioida
1259,schützen::V,დაიფარავს,suojella
1260,verteidigen::V,დაიცავს,puolustaa
1261,sich schlagen::V,იჩხუბებს,tapella
1262,schießen::V,ისვრის,ampua
1263,siegen::V,გაიმარჯვებს,voittaa
1264,ärgern::V,აჯავრებს,ärsyttää
1265,schlagen::V,ცემს,lyödä
1266,treten::V,პანღურს ამოჰკრავს,potkaista
1267,stechen::V,სჩხვლეტს,pistää
1268,stoßen::V,დაეჯახება,sysätä
1269,stoßen::V,დაეჯახება,työntää
1270,stehlen::V,ქურდობს,varastaa
1271,stehlen::V,მოიპარავს,varastaa
1272,stören::V,შეაწუხებს,häiritä
1273,belästigen::V,მობეზრდება,häiritä
1274,verbergen::V,დამალავს,kätkeä
1275,täuschen::V,შეცდებს,harhauttaa
1276,betrügen::V,მოატყუებს,pettää
1277,betrügen::V,მოატყუებს,petkuttaa
1278,töten::V,მოკლავს,tappaa
1279,wohnen::V,ცხოვრობს,asua
1280,wohnen::V,ბინადრობს,asua
1281,arbeiten::V,მუშაობს,tehdä työtä
1282,arbeiten::V,მუშაობს,työskennellä
1283,sammeln::V,შეკრებს,koota
1284,sammeln::V,შეკრებს,kerätä
1285,pflücken::V,კრეფს,poimia
1286,jagen::V,ნადირობს,metsästää
1287,fischen::V,თევზაობს,kalastaa
1288,fassen::V,დააჭერს,pyydystää
1289,fassen::V,დააჭერს,saalistaa
1290,hüten::V,მწყემსავს,paimentaa
1291,treiben::V,მიერეკება,ajaa
1292,anbinden::V,მიაბამს,kytkeä
1293,füttern::V,აჭმევს,ruokkia
1294,melken::V,წველის,lypsää
1295,hacken::V,კეპავს,hakata
1296,gießen::V,რწყავს,kastella
1297,reifen::V,მწიფდება,kypsyä
1298,zubereiten::V,მოამზადებს,valmistaa
1299,kochen::V,მოხარშავს,keittää
1300,backen::V,გამოაცხობს,leipoa
1301,braten::V,შეწვავს,paistaa
1302,umrühren::V,შეურევს,hämmentää
1303,umrühren::V,გათქვეფს,hämmentää
1304,stricken::V,ქსოვს,kutoa
1305,stricken::V,ქსოვს,neuloa
1306,nähen::V,გაკერავს,ommella
1307,färben::V,შეღებავს,värjätä
1308,färben::V,შეღებავს,värittää
1309,reinigen::V,გაწმენდს,puhdistaa
1310,reinigen::V,გასუფთავებს,puhdistaa
1311,waschen::V,გარეცხავს,pestä
1312,abwischen::V,წაშლის,pyyhkiä
1313,spülen::V,გაავლებს,huuhtoa
1314,fegen::V,დაბლანდავს,pyyhkäistä
1315,kehren::V,დაგვის,lakaista
1316,baden::V,ბანაობს,kylpeä
1317,sich waschen::V,იბანება,peseytyä
1318,ausziehen::V,გაიხდის,riisua
1319,anziehen::V,ჩაიცვამს,pukea ylleen
1320,sich anziehen::V,ჩაიცვამს,pukeutua
1321,kämmen::V,დავარცხნის,kammata
1322,schmücken::V,მორთავს,koristaa
1323,schmücken::V,მორთავს,kaunistaa
1324,sagen::V,იტყვის,sanoa
1325,sprechen::V,ლაპარაკობს,puhua
1326,reden::V,საუბრობს,keskustella
1327,sich unterhalten::V,ბაასობს,jutella
1328,sich unterhalten::V,მუსაიფობს,jutella
1329,fragen::V,ჰკითხავს,kysyä
1330,bitten::V,სთხოვს,pyytää
1331,erzählen::V,მოუთხრობს,kertoa
1332,mitteilen::V,აუწყებს,ilmoittaa
1333,mitteilen::V,აცნობებს,ilmoittaa
1334,nennen::V,უწოდებს,kutsua
1335,nennen::V,უწოდებს,nimittää
1336,rufen::V,დაუძახებს,kutsua
1337,prahlen::V,ტრაბახობს,kerskailla
1338,übersetzen::V,გადათარგმნის,kääntää
1339,denken::V,ფიქრობს,miettiä
1340,denken::V,ფიქრობს,ajatella
1341,denken::V,აზროვნებს,miettiä
1342,denken::V,აზროვნებს,ajatella
1343,glauben::V,სჯერა,uskoa
1344,bemerken::V,შენიშვნავს,huomata
1345,erkennen::V,გამოიცნობს,tunnistaa
1346,begreifen::V,გაიგებს,ymmärtää
1347,verstehen::V,გაიგონებს,ymmärtää
1348,lernen::V,ისწავლის,oppia
1349,wissen::V,ეცოდინება,tietää
1350,sich erinnern an::V,მოიგონებს,muistaa
1351,sich erinnern an::V,გაიხსენებს,muistaa
1352,vergessen::V,ივიწყებს,unohtaa
1353,messen::V,ზომავს,mitata
1354,zählen::V,ითვლის,laskea
1355,rechnen::V,გაიანგარიშებს,laskea
1356,lesen::V,კითხულობს,lukea
1357,malen::V,ხატავს,maalata
1358,zeichnen::V,ხაზავს,piirtää
1359,zeichnen::V,ხაზავს,piirustaa
1360,schreiben::V,დაწერს,kirjoittaa
1361,besitzen::V,ექნება,omistaa
1362,kaufen::V,ყიდულობს,ostaa
1363,verkaufen::V,გაყიდის,myydä
1364,bezahlen::V,გადაიხდის,maksaa
1365,zahlen::V,გადაიხდის,maksaa
1366,beherrschen::V,ფლობს,hallita
1367,ertragen::V,მოითმენს,kestää
