,Concept_ID,eu,tr
824,bunt::A,koloretsu,renkli
825,billig::A,merke,ucuz
826,teuer::A,garesti,pahalı
827,wertvoll::A,baliotsu,değerli
828,blind::A,itsu,kör
829,taub::A,gor,sağır
830,kräftig::A,kementsu,dinç
831,kräftig::A,kementsu,kuvvetli
832,stark::A,bizkor,güçlü
833,stark::A,bizkor,kuvvetli
834,stark::A,indartsu,güçlü
835,stark::A,indartsu,kuvvetli
836,schwach::A,ahul,zayıf
837,schwach::A,ahul,güçsüz
838,schwach::A,indargabe,zayıf
839,schwach::A,indargabe,güçsüz
840,fett::A,gizen,şişman
841,schlank::A,lerden,narin
842,hübsch::A,polit,güzel
843,hübsch::A,polit,sevimli
844,böse::A,tzar,kötü
845,böse::A,gaizto,kötü
846,dumm::A,lelo,aptal
847,dumm::A,pello,aptal
848,faul::A,nagi,tembel
849,faul::A,alfer,tembel
850,fleißig::A,maratz,çalışkan
851,fleißig::A,lanzale,çalışkan
852,geizig::A,zeken,cimri
853,geizig::A,zikoitz,cimri
854,klug::A,zuhur,zekî
855,klug::A,zuhur,akıllı
856,geschickt::A,trebe,becerikli
857,geschickt::A,antzetsu,becerikli
858,lieb::A,maite,sevimli
859,lieb::A,laztan,sevimli
860,lustig::A,alaitsu,neşeli
861,sanft::A,eme,nazik
862,sanft::A,ezti,nazik
863,hungrig::A,gose,aç
864,krank::A,eri,hasta
865,krank::A,eri,rahatsız
866,krank::A,gaixo,hasta
867,krank::A,gaixo,rahatsız
868,nackt::A,biluzi,çıplak
869,traurig::A,itun,kederli
870,traurig::A,itun,üzüntülü
871,traurig::A,betilun,kederli
872,traurig::A,betilun,üzüntülü
873,lebendig::A,bizirik,canlı
874,gut::A,on,iyi
875,schlecht::A,txar,kötü
876,richtig::A,zuzen,doğru
877,schlimm::A,larri,kötü
878,wahr::A,egiazko,doğru
879,wahr::A,egiazko,gerçek
880,alt::A,zahar,eski
881,neu::A,berri,yeni
882,ehemalig::A,lehengo,önceki
883,alt[Lebewesen]::A,adindun,yaşlı
884,jung::A,gazte,genç
885,arm::A,txiro,fakir
886,arm::A,behartsu,fakir
887,reich::A,dirudun,zengin
888,bekannt::A,ezagun,bilinen
889,berühmt::A,entzun,ünlü
890,berühmt::A,entzun,meşhur
891,berühmt::A,ospetsu,ünlü
892,berühmt::A,ospetsu,meşhur
893,fremd::A,arrotz,yabancı
894,verschieden::A,ezberdin,ayrı
895,verschieden::A,ezberdin,farklı
896,verschieden::A,desberdin,ayrı
897,verschieden::A,desberdin,farklı
898,nah::A,hurre,yakın
899,nah::A,hurre,bitişik
900,nah::A,hurbil,yakın
901,nah::A,hurbil,bitişik
902,fern::A,urrun,uzak
903,linker::A,ezker,sol
904,rechter::A,eskuin,sağ
905,anderer::A,beste,diğer
906,erster::A,lehen,ilk
907,erster::A,lehen,birinci
908,erster::A,aurren,ilk
909,erster::A,aurren,birinci
910,zweiter::A,bigarren,ikinci
911,dritter::A,hirugarren,üçüncü
912,letzter::A,azken,son
913,letzter::A,azken,sonuncu
914,letzter::A,hondar,son
915,letzter::A,hondar,sonuncu
916,allein::ADV,bakarrik,yalnız
917,allein::ADV,bakarrik,tek başına
918,auf einmal::ADV,batera,birden
919,zusammen::ADV,elkarrekin,beraber
920,zusammen::ADV,elkarrekin,birlikte
921,lange::ADV,luzaro,çok
922,lange::ADV,luzaro,uzun
923,plötzlich::ADV,bat-batean,ansızın
924,plötzlich::ADV,bat-batean,birdenbire
925,sofort::ADV,berehala,hemen
926,sofort::ADV,berehala,derhal
927,später::ADV,gero,daha sonra
928,jetzt::ADV,orain,şimdi
929,heute::ADV,gaur,bugün
930,morgen::ADV,bihar,yarın
931,bald::ADV,aurki,yakında
932,bald::ADV,laster,yakında
933,dann::ADV,ondoren,sonra
934,gestern::ADV,atzo,dün
935,einst::ADV,antzina,eskiden
936,damals::ADV,orduan,o zamanlar
937,danach::ADV,gerora,sonradan
938,danach::ADV,gerora,ondan sonra
939,danach::ADV,ondoren,sonradan
940,danach::ADV,ondoren,ondan sonra
941,vorher::ADV,lehenago,önce
942,vorher::ADV,lehenago,önceden
943,zuerst::ADV,aurrena,ilk önce
944,zuerst::ADV,lehenbizi,ilk önce
945,einmal::ADV,behin,bir defa
946,einmal::ADV,aldi bat,bir defa
947,manchmal::ADV,batzuetan,bazan
948,manchmal::ADV,zenbaitetan,bazan
949,oft::ADV,maiz,sık sık
950,oft::ADV,maiz,çok defa
951,oft::ADV,askotan,sık sık
952,oft::ADV,askotan,çok defa
953,immer::ADV,beti,daima
954,immer::ADV,beti,her zaman
955,niemals::ADV,inoiz ez,asla değil
956,niemals::ADV,inoiz ez,hiçbir zaman
957,niemals::ADV,sekula ez,asla değil
958,niemals::ADV,sekula ez,hiçbir zaman
959,hier::ADV,hemen,burada
960,hierhin::ADV,hona,buraya
961,von hier::ADV,hemendik,buradan
962,von hier::ADV,honetatik,buradan
963,dort::ADV,han,orada
964,dort::ADV,han,şurada
965,dorthin::ADV,hara,oraya
966,dorthin::ADV,hara,şuraya
967,geradeaus::ADV,artez,doğru
968,vorwärts::ADV,aurrera,ileri
969,rückwärts::ADV,atzera,geri
970,rückwärts::ADV,atzerantz,geri
971,zurück::ADV,atzera,geriye
972,unten::ADV,behean,aşağıda
973,hinab::ADV,behera,aşağıya
974,hinab::ADV,beherantz,aşağıya
975,oben::ADV,goian,yukarıda
976,hinauf::ADV,gora,yukarı
977,hinauf::ADV,gora,yukarıya
978,hinauf::ADV,gorantz,yukarı
979,hinauf::ADV,gorantz,yukarıya
980,überall::ADV,edonon,her yerde
981,nicht::ADV,ez,-mi-
982,nicht::ADV,ez,değil
983,ein wenig::ADV,apur bat,biraz
984,ein wenig::ADV,pixka bat,biraz
985,kaum::ADV,ozta,dar
986,kaum::ADV,ozta,hemen hemen değil
987,kaum::ADV,nekez,dar
988,kaum::ADV,nekez,hemen hemen değil
989,sehr::ADV,oso,pek
990,sehr::ADV,oso,gayet
991,so::ADV,hala,öyle
992,so::ADV,hala,böyle
993,so::ADV,honela,öyle
994,so::ADV,honela,böyle
995,noch::ADV,oraindik,hâlâ
996,noch::ADV,oraindik,henüz
997,nur::ADV,bakarrik,ancak
998,nur::ADV,bakarrik,yalnız
999,schon::ADV,ja,çoktan
1000,schon::ADV,jada,çoktan
1001,wieder::ADV,berriro,tekrar
1002,wieder::ADV,berriro,yeniden
1003,vergebens::ADV,alferrik,boşuna
1004,vor::PRP,aurrean,önünde
1005,hinter::PRP,ostean,arkasında
1006,hinter::PRP,gibelean,arkasında
1007,unter::PRP,pean,altında
1008,unter::PRP,azpian,altında
1009,durch::PRP,zehar,sayesinde
1010,durch::PRP,zehar,ortasından
1011,neben::PRP,ondoan,yanında
1012,neben::PRP,aldamenean,yanında
1013,zwischen::PRP,artean,arasında
1014,wegen::PRP,-gatik,dolayı
1015,dies::PRN,hau,bu
1016,das::PRN,hura,o
1017,das::PRN,hura,şu
1018,alles::PRN,dena,hepsi
1019,alles::PRN,dena,her şey
1020,ich::PRN,ni,ben
1021,du::PRN,zu,sen
1022,er::PRN,bera,o
1023,wir::PRN,gu,biz
1024,ihr::PRN,zuek,siz
1025,sie::PRN,berak,onlar
1026,was::FPRN,zer,ne
1027,wer::FPRN,nor,kim
1028,wo::FADV,non,nerede
1029,wohin::FADV,nora,nereye
1030,wie::FADV,nola,nasıl
1031,wie::FADV,zelan,nasıl
1032,warum::FADV,zeren,neden
1033,warum::FADV,zergatik,neden
1034,wieviel::FNUM,zenbat,kaç
1035,wieviel::FNUM,zenbat,ne kadar
1036,eins::NUM,bat,bir
1037,zwei::NUM,bi,iki
1038,zwei::NUM,biga,iki
1039,drei::NUM,hiru,üç
1040,vier::NUM,lau,dört
1041,fünf::NUM,bost,beş
1042,sechs::NUM,sei,altı
1043,sieben::NUM,zazpi,yedi
1044,acht::NUM,zortzi,sekiz
1045,neun::NUM,bederatzi,dokuz
1046,zehn::NUM,hamar,on
1047,elf::NUM,hamaika,on bir
1048,zwölf::NUM,hamabi,on iki
1049,zwanzig::NUM,hogei,yirmi
1050,dreißig::NUM,hogeita hamar,otuz
1051,vierzig::NUM,berrogei,kırk
1052,fünfzig::NUM,berrogeita hamar,elli
1053,sechzig::NUM,hirurogei,altmış
1054,siebzig::NUM,hirurogeita hamar,yetmiş
1055,achtzig::NUM,laurogei,seksen
1056,neunzig::NUM,laurogeita hamar,doksan
1057,hundert::NUM,ehun,yüz
1058,tausend::NUM,mila,bin
1059,und::CNJ,eta,ve
1060,und::CNJ,eta,ile
1061,oder::CNJ,edo,ya
1062,oder::CNJ,edo,yahut
1063,stehen::V,zutik egon,durmak
1064,sitzen::V,eserita egon,oturmak
1065,liegen::V,etzan,yatmak
1066,hängen::V,eskegita egon,asılı olmak
1067,hängen::V,zintzilik egon,asılı olmak
1068,werden::V,bihurtu,olmak
1069,werden::V,bihurtu,olunmak
1070,werden::V,bilakatu,olmak
1071,werden::V,bilakatu,olunmak
1072,passieren::V,pasatu,olmak
1073,passieren::V,gertatu,olmak
1074,beginnen::V,hasi,başlamak
1075,enden::V,bukatu,bitmek
1076,enden::V,bukatu,sona ermek
1077,wechseln::V,aldatu,değişmek
1078,aufgehen[Sonne]::V,ilki,doğmak
1079,aufgehen[Sonne]::V,sortu,doğmak
1080,untergehen[Sonne]::V,sartu,batmak
1081,scheinen[Sonne]::V,eguzkia egon,parlamak
1082,donnern::V,trumoia jo,gök gürlemek
1083,wehen::V,haizea ibili,esmek
1084,strömen::V,zorrotadaka isuri,akmak
1085,fließen::V,isuri,akmak
1086,sich drehen::V,biratu,dönmek
1087,schwanken::V,zabuka ibili,sallanmak
1088,schwingen::V,kulunkatu,titremek
1089,fallen::V,erori,düşmek
1090,brennen::V,sutan egon,yanmak
1091,rauchen::V,kea bota,tütmek
1092,regnen::V,euria ari izan,yağmak
1093,gefrieren::V,izoztu,donmak
1094,gefrieren::V,hormatu,donmak
1095,tauen::V,gesaldu,erimek
1096,schmelzen::V,urtu,erimek
1097,trocknen::V,idortu,kurumak
1098,trocknen::V,lehortu,kurumak
1099,sieden::V,irakin,kaynamak
1100,faulen::V,hirotu,çürümek
1101,faulen::V,usteldu,çürümek
1102,verfaulen::V,hirotu,çürümek
1103,verfaulen::V,usteldu,çürümek
1104,reißen::V,eten,yırtılmak
1105,reißen::V,tarrat egin,yırtılmak
1106,versinken::V,urperatu,batmak
1107,vergehen::V,iragan,geçmek
1108,erscheinen::V,agertu,görünmek
1109,verschwinden::V,desagertu,kaybolmak
1110,sinken::V,beheititu,inmek
1111,abnehmen::V,gutxitu,azalmak
1112,abnehmen::V,beheratu,azalmak
1113,zunehmen::V,gora egin,artmak
1114,zunehmen::V,gora egin,çoğalmak
1115,steigen::V,igo,artmak
1116,steigen::V,igo,yükselmek
1117,wachsen::V,hazi,büyümek
1118,wachsen::V,hazi,gelişmek
1119,glänzen::V,distiratu,parlamak
1120,funkeln::V,izarniatu,parıldamak
1121,lärmen::V,zarata atera,gürültü yapmak
1122,läuten::V,jo,çalmak
1123,läuten::V,hots egin,çalmak
1124,klingeln::V,txirrina jo,zil çalmak
1125,klirren::V,tintin egin,şakırdamak
1126,klirren::V,tintin egin,zangırdamak
1127,brausen::V,marru egin,köpürmek
1128,brausen::V,marru egin,kükremek
1129,rauschen::V,fir-fir egin,fışırdamak
1130,klingen::V,soinu egin,tınlamak
1131,bellen::V,zaunkatu,havlamak
1132,heulen::V,ulu egin,ulumak
1133,heulen::V,uhuri egin,ulumak
1134,blasen::V,ufa egin,üflemek
1135,blasen::V,putz egin,üflemek
1136,pfeifen::V,txistu egin,düdük çalmak
1137,schreien::V,oihu egin,bağırmak
1138,schreien::V,oihu egin,haykırmak
1139,schreien::V,garrasi egin,bağırmak
1140,schreien::V,garrasi egin,haykırmak
1141,stöhnen::V,intziri egin,inlemek
1142,zittern::V,ikara egin,titremek
1143,zittern::V,dar-dar egin,titremek
1144,leben::V,bizi izan,yaşamak
1145,leben::V,bizi izan,hayatta olmak
1146,geboren werden::V,jaio,doğmak
1147,atmen::V,hats egin,solunmak
1148,atmen::V,hats egin,nefes almak
1149,atmen::V,arnasa egin,solunmak
1150,atmen::V,arnasa egin,nefes almak
1151,trinken::V,edan,içmek
1152,essen::V,jan,yemek
1153,schlucken::V,irentsi,yutmak
1154,müde werden::V,unatu,yorulmak
1155,müde werden::V,nekatu,yorulmak
1156,einschlafen::V,lokartu,uykuya dalmak
1157,schlafen::V,lo egin,uyumak
1158,aufwachen::V,esnatu,uyanmak
1159,aufwachen::V,atzarri,uyanmak
1160,aufstehen::V,jaiki,kalkmak
1161,aufstehen::V,jaiki,yataktan kalkmak
1162,sich erholen::V,atseden egin,dinlenmek
1163,krank werden::V,gaixotu,hastalanmak
1164,krank sein::V,eri izan,hasta olmak
1165,krank sein::V,gaixo izan,hasta olmak
1166,schmerzen::V,min egin,ağrımak
1167,husten::V,eztul egin,öksürmek
1168,genesen::V,osatu,şifa bulmak
1169,sterben::V,hil,ölmek
1170,sterben::V,hil,vefat etmek
1171,sterben::V,zendu,ölmek
1172,sterben::V,zendu,vefat etmek
1173,umkommen::V,istripuz hil,ölmek
1174,sich bewegen::V,higitu,hareket etmek
1175,sich rühren::V,zirkin egin,kımıldanmak
1176,sich erheben::V,zutitu,kalkmak
1177,sich erheben::V,zutitu,ayağa kalkmak
1178,sich erheben::V,altxatu,kalkmak
1179,sich erheben::V,altxatu,ayağa kalkmak
1180,sich setzen::V,eseri,oturmak
1181,sich setzen::V,jesarri,oturmak
1182,hinfallen::V,erori,yere düşmek
1183,laufen::V,ibili,yürümek
1184,schreiten::V,oinkatu,yürümek
1185,schreiten::V,oinkatu,adım atmak
1186,spazierengehen::V,paseatu,gezmek
1187,spazierengehen::V,paseatu,dolaşmak
1188,spazierengehen::V,ostera bat egin,gezmek
1189,spazierengehen::V,ostera bat egin,dolaşmak
1190,eilen::V,lasterkatu,seğirtmek
1191,sich beeilen::V,lehiatu,acele etmek
1192,sausen::V,ziztu bizian joan,hızla gitmek
1193,rennen::V,lasterka egin,koşmak
1194,springen::V,jauzi egin,atlamak
1195,springen::V,jauzi egin,sıçramak
1196,klettern::V,igo,tırmanmak
1197,schaukeln::V,zabu egin,sallanmak
1198,schaukeln::V,zanbulu egin,sallanmak
1199,kriechen::V,narras egin,sürünmek
1200,schwimmen::V,igerikatu,yüzmek
1201,schwimmen::V,igeri egin,yüzmek
1202,tauchen::V,murgildu,dalmak
1203,tauchen::V,pulunpatu,dalmak
1204,rudern::V,bogatu,kürek çekmek
1205,rudern::V,arraun egin,kürek çekmek
1206,fahren::V,joan,gitmek
1207,fliegen::V,hegaldatu,uçmak
1208,fliegen::V,hegan egin,uçmak
1209,gehen::V,joan,gitmek
1210,weggehen::V,alde egin,gitmek
1211,abfahren::V,abiatu,kalkmak
1212,anhalten::V,geratu,durmak
1213,anhalten::V,gelditu,durmak
1214,hineingehen::V,sartu,içeri girmek
1215,eintreten::V,sartu,girmek
1216,kommen::V,etorri,gelmek
1217,ankommen::V,heldu,varmak
1218,ankommen::V,iritsi,varmak
1219,zurückkommen::V,itzuli,dönmek
1220,bleiben::V,gelditu,kalmak
1221,warten::V,itxaron,beklemek
1222,warten::V,zain egon,beklemek
1223,erwarten::V,iguriki,beklemek
1224,suchen::V,bilatu,aramak
1225,finden::V,idoro,bulmak
1226,finden::V,aurkitu,bulmak
1227,versuchen::V,saiatu,denemek
1228,versuchen::V,ahalegindu,denemek
1229,vorbereiten::V,gertatu,hazırlamak
1230,lieben::V,maitatu,sevmek
1231,lieben::V,maite izan,sevmek
1232,mögen::V,laket izan,beğenmek
1233,mögen::V,atsegin izan,beğenmek
1234,lachen::V,irri egin,gülmek
1235,lachen::V,barre egin,gülmek
1236,rühren::V,hunkitu,dokunmak
1237,rühren::V,hunkitu,duygulandırmak
1238,weinen::V,negar egin,ağlamak
1239,schimpfen::V,erneguka ari izan,küfretmek
1240,sich ärgern::V,ernegatu,kızmak
1241,sich ärgern::V,haserretu,kızmak
1242,sich fürchten::V,beldur izan,korkmak
1243,fürchten::V,beldur izan,korkmak
1244,fliehen::V,ihes egin,kaçmak
1245,flüchten::V,ihes egin,kaçmak
1246,sehen::V,ikusi,görmek
1247,anschauen::V,begietsi,seyretmek
1248,ansehen::V,begiratu,bakmak
1249,hören::V,aditu,duymak
1250,hören::V,aditu,işitmek
1251,zuhören::V,entzun,dinlemek
1252,probieren::V,dastatu,denemek
1253,probieren::V,dastatu,tadına bakmak
1254,riechen::V,usnatu,kokusunu almak
1255,riechen::V,usaindu,kokusunu almak
1256,fühlen::V,sentitu,duymak
1257,fühlen::V,sentitu,hissetmek
1258,scheinen::V,iruditu,görünmek
1259,scheinen::V,begitandu,görünmek
1260,zu sehen sein::V,azaldu,görünmek
1261,vernehmen::V,aditu,haber almak
1262,frieren::V,hotz izan,üşümek
1263,tun::V,egin,etmek
1264,tun::V,egin,yapmak
1265,können::V,ahal izan,bilmek
1266,wollen::V,nahi izan,istemek
1267,anfangen::V,hasi,başlamak
1268,beenden::V,bukatu,bitirmek
1269,aufhören::V,utzi,bitmek
1270,gelingen::V,lortu,başarmak
1271,geraten::V,heldu,düşmek
1272,öffnen::V,ireki,açmak
1273,öffnen::V,zabaldu,açmak
1274,schließen::V,itxi,kapamak
1275,stellen::V,ipini,koymak
1276,setzen::V,jesarri,koymak
1277,setzen::V,jesarri,oturtmak
1278,legen::V,jarri,koymak
1279,legen::V,jarri,yatırmak
1280,berühren::V,ukitu,dokunmak
1281,verbinden::V,uztartu,bağlamak
1282,verbinden::V,uztartu,birleştirmek
1283,bedecken::V,estali,örtmek
1284,bedecken::V,estali,kaplamak
1285,aufhängen::V,eseki,asmak
1286,aufhängen::V,eskegi,asmak
1287,anzünden::V,piztu,yakmak
1288,anzünden::V,piztu,ateşlemek
1289,aufheben::V,jaso,kaldırmak
1290,zurücklassen::V,atzean utzi,geride bırakmak
1291,verlieren::V,galdu,yitirmek
1292,verlieren::V,galdu,kaybetmek
1293,fallen lassen::V,erortzen utzi,düşürmek
1294,machen::V,egin,yapmak
1295,herstellen::V,ekoiztu,yapmak
1296,herstellen::V,ekoiztu,imal etmek
1297,bauen::V,eraiki,kurmak
1298,bauen::V,eraiki,inşa etmek
1299,reparieren::V,konpondu,onarmak
1300,reparieren::V,konpondu,tamir etmek
1301,verbessern::V,hobetu,düzeltmek
1302,ändern::V,mudatu,değiştirmek
1303,graben::V,aitzurtu,kazmak
1304,beugen::V,makurtu,eğmek
1305,biegen::V,malgutu,bükmek
1306,biegen::V,makolatu,bükmek
1307,drehen::V,jiratu,çevirmek
1308,drehen::V,jiratu,döndürmek
1309,wenden::V,bihurtu,çevirmek
1310,umdrehen::V,biratu,çevirmek
1311,umdrehen::V,alderantzikatu,çevirmek
1312,heben::V,jaso,kaldırmak
1313,heben::V,goratu,kaldırmak
1314,hochheben::V,goratu,yukarı kaldırmak
1315,hochheben::V,altxatu,yukarı kaldırmak
1316,ergreifen::V,oratu,tutmak
1317,ergreifen::V,oratu,yakalamak
1318,halten::V,eutsi,tutmak
1319,drücken::V,sakatu,sıkmak
1320,schieben::V,bultzatu,itmek
1321,schieben::V,bultzatu,sürmek
1322,kratzen::V,hatz egin,kaşımak
1323,kratzen::V,hazka egin,kaşımak
1324,lecken::V,miaztu,yalamak
1325,lecken::V,lamikatu,yalamak
1326,beißen::V,hozka egin,ısırmak
1327,beißen::V,ausiki egin,ısırmak
1328,abreißen::V,kendu,koparmak
1329,abschneiden::V,moztu,keserek ayırmak
1330,abschneiden::V,pikatu,keserek ayırmak
1331,binden::V,lotu,bağlamak
1332,binden::V,estekatu,bağlamak
1333,stecken::V,sartu,sokmak
1334,brechen::V,apurtu,kırmak
1335,klopfen::V,jo,çalmak
1336,hauen::V,jo,vurmak
1337,kleben::V,itsatsi,yapıştırmak
1338,reiben::V,igurtzi,ovmak
1339,reiben::V,igurtzi,sürtmek
1340,streichen::V,igurtzi,sürmek
1341,schleifen::V,zorroztu,bilemek
1342,schneiden::V,moztu,kesmek
1343,rütteln::V,astindu,sallamak
1344,rütteln::V,inarrosi,sallamak
1345,schütteln::V,astindu,sarsmak
1346,schütteln::V,astindu,çalkamak
1347,schütteln::V,inarrosi,sarsmak
1348,schütteln::V,inarrosi,çalkamak
1349,schwenken::V,zabukatu,sallamak
1350,schütten::V,isuri,dökmek
1351,schütten::V,isuri,akıtmak
1352,füllen::V,bete,doldurmak
1353,einwickeln::V,bildu,sarmak
1354,tragen::V,eroan,taşımak
1355,tragen::V,eraman,taşımak
1356,schleppen::V,narrastu,sürüklemek
1357,schleppen::V,herrestatu,sürüklemek
1358,ziehen::V,tira egin,çekmek
1359,aufbewahren::V,gorde,saklamak
1360,werfen::V,jaurti,atmak
1361,werfen::V,aurtiki,atmak
1362,fangen::V,atzeman,tutmak
1363,fangen::V,atzeman,yakalamak
1364,packen::V,heldu,tutmak
1365,packen::V,heldu,yakalamak
1366,verstecken::V,ostendu,saklamak
1367,verstecken::V,ezkutatu,saklamak
1368,teilen::V,zatitu,bölmek
1369,teilen::V,zatitu,ayırmak
1370,schicken::V,bidali,yollamak
1371,schicken::V,bidali,göndermek
1372,bringen::V,ekarri,getirmek
1373,hinzufügen::V,eratxiki,katmak
1374,hinzufügen::V,eratxiki,eklemek
1375,hinzufügen::V,gaineratu,katmak
1376,hinzufügen::V,gaineratu,eklemek
1377,bekommen::V,jaso,almak
1378,bekommen::V,jaso,eline geçmek
1379,erhalten::V,jaso,almak
1380,nehmen::V,hartu,almak
1381,wählen::V,hautatu,seçmek
1382,wählen::V,aukeratu,seçmek
1383,auswählen::V,hautatu,seçmek
1384,auswählen::V,hautatu,ayırmak
1385,auswählen::V,aukeratu,seçmek
1386,auswählen::V,aukeratu,ayırmak
1387,bewahren::V,begiratu,korumak
1388,behindern::V,oztopatu,engellemek
1389,verderben::V,hondatu,bozmak
1390,beschädigen::V,akastu,zedelemek
1391,beschädigen::V,akastu,ziyan vermek
1392,zerbrechen::V,apurtu,kırmak
1393,zerreißen::V,zarratatu,yırtmak
1394,zerstören::V,suntsitu,yıkmak
1395,zerstören::V,suntsitu,tahrip etmek
1396,verbrennen::V,erre,yakmak
1397,verbrennen::V,kiskali,yakmak
1398,geben::V,eman,vermek
1399,reichen::V,luzatu,uzatmak
1400,reichen::V,helarazi,uzatmak
1401,schenken::V,oparitu,hediye etmek
1402,versprechen::V,agindu,vaat etmek
1403,wünschen::V,opatu,kutlamak
1404,wünschen::V,opetsi,kutlamak
1405,loben::V,laudatu,övmek
1406,loben::V,goraipatu,övmek
1407,küssen::V,musu eman,öpmek
1408,wiegen::V,kulunkatu,sallamak
1409,zudecken::V,estali,örtmek
1410,wecken::V,esnatu,uyandırmak
1411,wecken::V,iratzartu,uyandırmak
1412,zeigen::V,erakutsi,göstermek
1413,führen::V,gidatu,gezdirmek
1414,führen::V,gidatu,yol göstermek
1415,lehren::V,irakatsi,okutmak
1416,lehren::V,irakatsi,öğretmek
1417,unterrichten::V,eskolak eman,öğretmek
1418,aufziehen::V,hazi,yetiştirmek
1419,leiten::V,arteztu,yönetmek
1420,leiten::V,arteztu,idare etmek
1421,antreiben::V,bulkatu,teşvik etmek
1422,lassen::V,-arazi,-tırmak
1423,einladen::V,gonbidatu,davet etmek
1424,vereinigen::V,batu,birleştirmek
1425,vereinigen::V,bateratu,birleştirmek
1426,besuchen::V,ikustatu,uğramak
1427,besuchen::V,ikustatu,ziyaret etmek
1428,besuchen::V,ikustatu,görmeye gitmek
1429,treffen::V,topatu,rastlamak
1430,treffen::V,topatu,isabet etmek
1431,sich versammeln::V,bildu,toplanmak
1432,spielen::V,jolastu,oynamak
1433,singen::V,abestu,söylemek
1434,singen::V,abestu,şarkı söylemek
1435,singen::V,kantatu,söylemek
1436,singen::V,kantatu,şarkı söylemek
1437,tanzen::V,dantzatu,oynamak
1438,tanzen::V,dantzatu,dans etmek
1439,tanzen::V,dantzan egin,oynamak
1440,tanzen::V,dantzan egin,dans etmek
1441,sich trennen::V,banandu,ayrılmak
1442,verlassen::V,utzietsi,bırakmak
1443,verlassen::V,utzietsi,terk etmek
1444,retten::V,salbatu,kurtarmak
1445,retten::V,gaizkatu,kurtarmak
1446,bewachen::V,jagon,gözetmek
1447,bewachen::V,zaindu,gözetmek
1448,schützen::V,babestu,korumak
1449,schützen::V,gerizatu,korumak
1450,verteidigen::V,aldeztu,savunmak
1451,sich schlagen::V,elkar jo,dövüşmek
1452,sich schlagen::V,elkar borrokatu,dövüşmek
1453,schießen::V,tiro egin,ateş etmek
1454,siegen::V,irabazi,yenmek
1455,ärgern::V,ernegatu,kızdırmak
1456,ärgern::V,haserretu,kızdırmak
1457,schlagen::V,jo,dövmek
1458,schlagen::V,erauntsi,dövmek
1459,treten::V,zapaldu,tepmek
1460,treten::V,ostiaktu,tepmek
1461,stechen::V,sastatu,sokmak
1462,stechen::V,sastatu,batırmak
1463,stoßen::V,bultzatu,itmek
1464,stehlen::V,ostu,çalmak
1465,stehlen::V,lapurtu,çalmak
1466,stören::V,galarazi,bozmak
1467,stören::V,galarazi,etkilemek
1468,belästigen::V,gohaindu,rahatsız etmek
1469,belästigen::V,alamena eman,rahatsız etmek
1470,verbergen::V,ezkutatu,saklamak
1471,täuschen::V,tronpatu,aldatmak
1472,täuschen::V,engainatu,aldatmak
1473,betrügen::V,iruzurtu,aldatmak
1474,betrügen::V,iruzurtu,dolandırmak
1475,töten::V,hil,öldürmek
1476,töten::V,heriotza eman,öldürmek
1477,wohnen::V,bizi izan,oturmak
1478,arbeiten::V,lan egin,çalışmak
1479,arbeiten::V,behar egin,çalışmak
1480,sammeln::V,bildu,toplamak
1481,sammeln::V,bildumatu,toplamak
1482,pflücken::V,batu,koparmak
1483,pflücken::V,bildu,koparmak
1484,jagen::V,ehizatu,avlanmak
1485,fischen::V,arrantzatu,balık tutmak
1486,fischen::V,arrantza egin,balık tutmak
1487,fassen::V,harrapatu,tutmak
1488,fassen::V,harrapatu,yakalamak
1489,hüten::V,begiratu,otlatmak
1490,treiben::V,bultza egin,gütmek
1491,anbinden::V,estekatu,bağlamak
1492,füttern::V,bazkatu,beslemek
1493,melken::V,jetzi,sağmak
1494,hacken::V,xehatu,yarmak
1495,gießen::V,isuri,sulamak
1496,reifen::V,heldu,olgunlaşmak
1497,reifen::V,zoritu,olgunlaşmak
1498,zubereiten::V,prestatu,hazırlamak
1499,kochen::V,egosi,pişirmek
1500,kochen::V,egosi,kaynatmak
1501,backen::V,labean egin,pişirmek
1502,backen::V,labean egin,fırında pişirmek
1503,braten::V,erregosi,kızartmak
1504,umrühren::V,eragin,karıştırmak
1505,stricken::V,trikotatu,örmek
1506,stricken::V,puntu egin,örmek
1507,nähen::V,josi,dikmek
1508,färben::V,tindatu,boyamak
1509,reinigen::V,ikuzi,temizlemek
1510,reinigen::V,garbitu,temizlemek
1511,waschen::V,xahutu,yıkamak
1512,waschen::V,garbitu,yıkamak
1513,abwischen::V,xukatu,silmek
1514,spülen::V,irakutzi,çalkamak
1515,fegen::V,erraztatu,süpürmek
1516,kehren::V,isastu,süpürmek
1517,baden::V,bainatu,yıkanmak
1518,baden::V,bainatu,banyo yapmak
1519,baden::V,bainua hartu,yıkanmak
1520,baden::V,bainua hartu,banyo yapmak
1521,sich waschen::V,burua garbitu,yıkanmak
1522,ausziehen::V,erantzi,çıkarmak
1523,anziehen::V,jantzi,giymek
1524,sich anziehen::V,jantzi,giyinmek
1525,kämmen::V,orraztu,taramak
1526,schmücken::V,apaindu,süslemek
1527,sagen::V,esan,demek
1528,sagen::V,esan,söylemek
1529,sprechen::V,mintzatu,konuşmak
1530,sprechen::V,hitz egin,konuşmak
1531,reden::V,hitz egin,konuşmak
