,Concept_ID,mhr,sv
765,niemals::ADV,ок нигуна́м,aldrig
766,hier::ADV,ты́ште,här
767,hierhin::ADV,ты́шке,hit
768,hierhin::ADV,тыш,hit
769,von hier::ADV,тыше́ч,härifrån
770,von hier::ADV,тыве́ч,härifrån
771,dort::ADV,ту́што,där
772,dorthin::ADV,туш,dit
773,dorthin::ADV,ту́шко,dit
774,geradeaus::ADV,вик,rätt fram
775,vorwärts::ADV,о́нчыко,fram
776,vorwärts::ADV,о́нчыко,framåt
777,rückwärts::ADV,шеҥге́к,baklänges
778,zurück::ADV,мӧҥге́ш,tillbaka
779,unten::ADV,ӱ́лнӧ,nere
780,unten::ADV,ӱ́лнӧ,nedanför
781,unten::ADV,йыма́лне,nere
782,unten::ADV,йыма́лне,nedanför
783,hinab::ADV,йыма́к,ned
784,hinab::ADV,йыма́к,nedåt
785,oben::ADV,кӱ́шнӧ,ovan
786,oben::ADV,кӱ́шнӧ,ovanpå
787,oben::ADV,ӱмба́лне,ovan
788,oben::ADV,ӱмба́лне,ovanpå
789,hinauf::ADV,кӱ́ш,upp
790,hinauf::ADV,кӱ́ш,uppåt
791,hinauf::ADV,кӱ́шкӧ,upp
792,hinauf::ADV,кӱ́шкӧ,uppåt
793,überall::ADV,чыла́ вере́,överallt
794,nicht::ADV,ок,ej
795,nicht::ADV,ок,inte
796,nicht::ADV,о́геш,ej
797,nicht::ADV,о́геш,inte
798,ein wenig::ADV,изи́ш,litet
799,kaum::ADV,пыкше́,knappt
800,kaum::ADV,пыкше́,knappast
801,sehr::ADV,чот,mycket
802,so::ADV,тыге́,så
803,noch::ADV,а́ле,än
804,noch::ADV,а́ле,ännu
805,nur::ADV,гына́,bara
806,nur::ADV,гына́,endast
807,schon::ADV,ы́нде,redan
808,wieder::ADV,ада́к,åter
809,vergebens::ADV,ара́м,förgäves
810,vor::PRP,о́нчыч,utanför
811,hinter::PRP,шеҥге́лне,bakom
812,unter::PRP,йыма́лне,under
813,durch::PRP,вошт,genom
814,durch::PRP,вошт,igenom
815,neben::PRP,вокте́н,bredvid
816,neben::PRP,вокте́н,vid sidan av
817,zwischen::PRP,кокла́ште,mellan
818,wegen::PRP,верч,på grund av
819,dies::PRN,ти́де,detta
820,das::PRN,са́де,det
821,alles::PRN,чыла́,allt
822,ich::PRN,мый,jag
823,du::PRN,тый,du
824,er::PRN,ту́до,han
825,wir::PRN,ме,vi
826,ihr::PRN,те,ni
827,sie::PRN,ну́но,de
828,was::FPRN,мо,vad
829,wer::FPRN,кӧ,vem
830,wo::FADV,куша́н,var
831,wohin::FADV,куш,vart
832,wohin::FADV,ку́шко,vart
833,wie::FADV,кузе́,hur
834,warum::FADV,мо,varför
835,warum::FADV,мола́н,varför
836,wieviel::FNUM,куна́р,hur mycket
837,eins::NUM,ик,en
838,eins::NUM,ик,ett
839,zwei::NUM,ко́кыт,två
840,drei::NUM,кум,tre
841,vier::NUM,ныл,fyra
842,fünf::NUM,вич,fem
843,sechs::NUM,куд,sex
844,sieben::NUM,шым,sju
845,acht::NUM,канда́ш,åtta
846,neun::NUM,инде́ш,nio
847,zehn::NUM,лу,tio
848,elf::NUM,лати́к,elva
849,zwölf::NUM,латко́к,tolv
850,zwanzig::NUM,ко́ло,tjugo
851,dreißig::NUM,ку́мло,trettio
852,vierzig::NUM,ны́лле,fyrtio
853,fünfzig::NUM,ви́тле,femtio
854,sechzig::NUM,ку́дло,sextio
855,siebzig::NUM,шы́мле,sjuttio
856,achtzig::NUM,канда́шле,åttio
857,neunzig::NUM,инде́шле,nittio
858,hundert::NUM,шӱ́дӧ,hundra
859,tausend::NUM,тӱже́м,tusen
860,und::CNJ,да,och
861,und::CNJ,ден,och
862,oder::CNJ,я,eller
863,oder::CNJ,а́ле,eller
864,stehen::V,шога́ш,stå
865,sitzen::V,шинча́ш,sitta
866,liegen::V,кия́ш,ligga
867,hängen::V,кеча́ш,hänga
868,werden::V,лия́ш,bli
869,passieren::V,лия́ш,ske
870,passieren::V,лия́ш,hända
871,beginnen::V,тӱҥгала́ш,börja
872,enden::V,пыта́ш,ända
873,wechseln::V,вашталта́ш,växla
874,aufgehen[Sonne]::V,лекта́ш,gå upp
875,untergehen[Sonne]::V,шинча́ш,gå ned
876,scheinen[Sonne]::V,волгалта́ш,skina
877,donnern::V,кӱдырта́ш,dundra
878,donnern::V,сургалта́ш,dundra
879,wehen::V,пуа́ш,blåsa
880,strömen::V,шийалтара́ш,forsa
881,strömen::V,шийалтара́ш,strömma
882,fließen::V,йога́ш,flyta
883,sich drehen::V,пӧрда́ш,snurra
884,schwanken::V,лӱҥга́ш,vackla
885,schwanken::V,тайныла́ш,vackla
886,schwingen::V,рӱпшалта́ш,svinga
887,fallen::V,воза́ш,falla
888,fallen::V,йӧрла́ш,falla
889,brennen::V,йӱла́ш,brinna
890,rauchen::V,шикша́ш,ryka
891,regnen::V,йӱра́ш,regna
892,gefrieren::V,кылма́ш,frysa
893,gefrieren::V,ияҥа́ш,frysa
894,tauen::V,шула́ш,töa
895,schmelzen::V,лева́ш,smälta
896,trocknen::V,кошка́ш,torka
897,sieden::V,шола́ш,koka
898,sieden::V,шола́ш,sjuda
899,faulen::V,шӱя́ш,ruttna
900,verfaulen::V,шӱйы́н шуа́ш,ruttna
901,reißen::V,кӱрла́ш,brista
902,versinken::V,пуре́н кая́ш,sjunka
903,vergehen::V,эрте́н кая́ш,förgå
904,erscheinen::V,толы́н лекта́ш,synas
905,erscheinen::V,толы́н лекта́ш,visa sig
906,verschwinden::V,йома́ш,försvinna
907,sinken::V,пуча́ш,sjunka
908,abnehmen::V,пуча́ш,avta
909,abnehmen::V,пуча́ш,minskas
910,zunehmen::V,шукема́ш,tilltaga
911,steigen::V,нӧлталта́ш,stiga
912,wachsen::V,кушка́ш,växa
913,glänzen::V,йылгыжа́ш,glimma
914,funkeln::V,чолга́ш,tindra
915,funkeln::V,чолга́ш,gnistra
916,lärmen::V,рӱшка́ш,bråka
917,lärmen::V,рӱшка́ш,väsnas
918,läuten::V,мура́ш,ringa
919,klingeln::V,йыҥгырта́ш,ringa
920,klirren::V,чылдыртата́ш,klirra
921,brausen::V,лӱшка́ш,brusa
922,rauschen::V,лыжга́ш,susa
923,klingen::V,йоҥга́ш,låta
924,klingen::V,йоҥга́ш,klinga
925,bellen::V,опта́ш,skälla
926,heulen::V,урмыжа́ш,yla
927,heulen::V,урмыжа́ш,tjuta
928,blasen::V,пуала́ш,blåsa
929,pfeifen::V,шӱ́шкаш,vissla
930,schreien::V,кычкыра́ш,skrika
931,stöhnen::V,йыҥыса́ш,stöna
932,zittern::V,чытыра́ш,darra
933,zittern::V,чытыра́ш,skälva
934,leben::V,ила́ш,leva
935,geboren werden::V,шоча́ш,födas
936,atmen::V,шӱла́ш,andas
937,trinken::V,йӱа́ш,dricka
938,essen::V,кочка́ш,äta
939,schlucken::V,нела́ш,svälja
940,müde werden::V,ноя́ш,tröttna
941,einschlafen::V,мале́н колта́ш,somna
942,schlafen::V,мала́ш,sova
943,aufwachen::V,помыжалта́ш,vakna
944,aufstehen::V,кынела́ш,stiga upp
945,sich erholen::V,кана́ш,repa sig
946,sich erholen::V,кана́ш,hämta sig
947,krank werden::V,черлане́н воза́ш,insjukna
948,krank sein::V,черлане́н кия́ш,vara sjuk
949,schmerzen::V,коршта́ш,smärta
950,schmerzen::V,коршта́ш,göra ont
951,husten::V,кокыра́ш,hosta
952,genesen::V,тӱрла́ш,tillfriskna
953,genesen::V,тазаҥа́ш,tillfriskna
954,sterben::V,кола́ш,dö
955,umkommen::V,вуй йома́ш,omkomma
956,sich bewegen::V,кошта́ш,röra sig
957,sich rühren::V,тарвана́ш,röra på sig
958,sich erheben::V,кынела́ш,resa sig
959,sich setzen::V,шинча́ш,sätta sig
960,hinfallen::V,йӧрла́ш,falla omkull
961,laufen::V,кошта́ш,löpa
962,schreiten::V,ошкыла́ш,skrida
963,spazierengehen::V,гуля́яш,promenera
964,eilen::V,вашка́ш,ila
965,sich beeilen::V,вашкешта́ш,skynda sig
966,sausen::V,юлтка́ш,susa
967,rennen::V,куржтала́ш,löpa
968,rennen::V,куржтала́ш,springa
969,springen::V,тӧршта́ш,hoppa
970,klettern::V,кӱза́ш,klättra
971,schaukeln::V,лӱҥгалта́ш,gunga
972,kriechen::V,нушка́ш,kräla
973,schwimmen::V,ия́ш,simma
974,tauchen::V,шуҥгалта́ш,dyka
975,rudern::V,удыра́ш,ro
976,fahren::V,кудала́ш,köra
977,fliegen::V,чоҥешта́ш,flyga
978,gehen::V,кая́ш,gå
979,weggehen::V,кораҥа́ш,gå bort
980,abfahren::V,лекта́ш,resa
981,abfahren::V,лекта́ш,avresa
982,anhalten::V,чарна́ш,stanna
983,hineingehen::V,пура́ш,gå in
984,eintreten::V,пура́ш,träda in
985,kommen::V,тола́ш,komma
986,ankommen::V,шуа́ш,ankomma
987,zurückkommen::V,пӧртыла́ш,återkomma
988,bleiben::V,кода́ш,bli
989,bleiben::V,кода́ш,förbli
990,warten::V,вуча́ш,vänta
991,erwarten::V,вуча́ш,vänta
992,suchen::V,кычала́ш,leta
993,finden::V,муа́ш,finna
994,versuchen::V,толаша́ш,försöka
995,vorbereiten::V,ямдыла́ш,förbereda
996,lieben::V,йӧрата́ш,älska
997,mögen::V,йӧрата́ш,tycka om
998,lachen::V,воштыла́ш,skratta
999,rühren::V,ку́мыл тарвата́ш,röra
1000,weinen::V,шорта́ш,gråta
1001,schimpfen::V,каргаша́ш,skälla
1002,sich ärgern::V,сыра́ш,förargas
1003,sich fürchten::V,лӱда́ш,vara rädd
1004,fürchten::V,лӱда́ш,frukta
1005,fliehen::V,куржа́ш,fly
1006,fliehen::V,куржа́ш,rymma
1007,flüchten::V,куржа́ш,fly
1008,sehen::V,ужа́ш,se
1009,anschauen::V,онча́ш,se på
1010,anschauen::V,онча́ш,betrakta
1011,ansehen::V,эскера́ш,åse
1012,hören::V,кола́ш,höra
1013,zuhören::V,колышта́ш,höra på
1014,zuhören::V,колышта́ш,lyssna till
1015,probieren::V,тамла́ш,smaka
1016,probieren::V,тамла́ш,smaka på
1017,riechen::V,ӱпшынча́ш,lukta
1018,fühlen::V,шижа́ш,känna
1019,scheinen::V,чуча́ш,verka
1020,scheinen::V,чуча́ш,tyckas
1021,zu sehen sein::V,коя́ш,synas
1022,zu sehen sein::V,коя́ш,kunna ses
1023,vernehmen::V,кола́ш,få veta
1024,vernehmen::V,кола́ш,förnimma
1025,frieren::V,кылма́ш,frysa
1026,tun::V,ышта́ш,göra
1027,können::V,мошта́ш,kunna
1028,wollen::V,тӱна́ш,vilja
1029,anfangen::V,тӱҥала́ш,börja
1030,beenden::V,пытара́ш,avsluta
1031,aufhören::V,чарна́ш,sluta
1032,aufhören::V,чарна́ш,upphöra
1033,gelingen::V,сай лекта́ш,lyckas
1034,geraten::V,лекта́ш,bli
1035,öffnen::V,поча́ш,öppna
1036,schließen::V,петыра́ш,låsa
1037,schließen::V,петыра́ш,stänga
1038,stellen::V,шында́ш,ställa
1039,setzen::V,шында́ш,sätta
1040,legen::V,опта́ш,lägga
1041,legen::V,пышта́ш,lägga
1042,berühren::V,тӱка́ш,beröra
1043,verbinden::V,пида́ш,förbinda
1044,bedecken::V,леведа́ш,täcka
1045,bedecken::V,леведа́ш,betäcka
1046,aufhängen::V,сака́ш,hänga
1047,aufhängen::V,сака́ш,hänga upp
1048,anzünden::V,чӱкта́ш,tända
1049,anzünden::V,чӱкта́ш,antända
1050,anzünden::V,чӱкта́ш,tända på
1051,aufheben::V,нӧлтала́ш,lyfta
1052,zurücklassen::V,кода́ш,lämna
1053,zurücklassen::V,кода́ш,efterlämna
1054,verlieren::V,йомдара́ш,mista
1055,verlieren::V,йомдара́ш,förlora
1056,fallen lassen::V,воза́ш,tappa
1057,fallen lassen::V,воза́ш,släppa
1058,machen::V,ышта́ш,göra
1059,herstellen::V,ямдыла́ш,tillverka
1060,herstellen::V,ямдыла́ш,framställa
1061,bauen::V,чоҥа́ш,bygga
1062,reparieren::V,ачала́ш,reparera
1063,verbessern::V,саемда́ш,rätta
1064,verbessern::V,саемда́ш,förbättra
1065,ändern::V,весемда́ш,ändra
1066,ändern::V,весемда́ш,förändra
1067,graben::V,кӱнча́ш,gräva
1068,beugen::V,пӱгырта́ш,böja
1069,biegen::V,лывырта́ш,böja
1070,biegen::V,лывырта́ш,kröka
1071,drehen::V,пӱтыра́ш,vrida
1072,wenden::V,ирала́ш,vända
1073,umdrehen::V,савырала́ш,vrida om
1074,heben::V,нӧлта́ш,häva
1075,hochheben::V,нӧлта́ш,lyfta
1076,ergreifen::V,руалта́ш,gripa
1077,halten::V,куча́ш,hålla
1078,drücken::V,иша́ш,trycka
1079,drücken::V,темда́ш,trycka
1080,schieben::V,шӱкала́ш,skjuta
1081,kratzen::V,удыра́ш,riva
1082,kratzen::V,удыра́ш,skrapa
1083,lecken::V,нула́ш,slicka
1084,beißen::V,пура́ш,bita
1085,abreißen::V,кӱрла́ш,slita_av
1086,abreißen::V,кӱрла́ш,riva_av
1087,abschneiden::V,пӱчка́ш,skära av
1088,binden::V,кылда́ш,binda
1089,stecken::V,шуралта́ш,sticka
1090,brechen::V,тодышта́ш,bryta
1091,brechen::V,тодышта́ш,brista
1092,klopfen::V,кыра́ш,banka
1093,klopfen::V,кыра́ш,klappa
1094,hauen::V,тӱя́ш,hugga
1095,kleben::V,клеитла́ш,klistra
1096,reiben::V,йыга́ш,gnida
1097,reiben::V,туржала́ш,gnida
1098,streichen::V,шӱра́ш,smörja
1099,schleifen::V,шума́ш,slipa
1100,schleifen::V,яна́ш,slipa
1101,schneiden::V,пӱчка́ш,skära
1102,schneiden::V,пӱчка́ш,klippa
1103,rütteln::V,рӱза́ш,skaka
1104,schütteln::V,почка́ш,rista
1105,schwenken::V,рӱза́ш,svänga
1106,schütten::V,опта́ш,hälla
1107,füllen::V,тема́ш,fylla
1108,einwickeln::V,вӱдыла́ш,slå in
1109,einwickeln::V,вӱдыла́ш,veckla in
1110,tragen::V,нумала́ш,bära
1111,schleppen::V,шӱдыра́ш,släpa
1112,ziehen::V,шупша́ш,dra
1113,aufbewahren::V,арала́ш,förvara
1114,aufbewahren::V,арала́ш,ta vara på
1115,werfen::V,шуа́ш,kasta
1116,werfen::V,кышка́ш,kasta
1117,fangen::V,куча́ш,fånga
1118,packen::V,руалта́ш,gripa
1119,packen::V,руалта́ш,gripa tag
1120,verstecken::V,тоя́ш,gömma
1121,teilen::V,пӧла́ш,dela
1122,schicken::V,колта́ш,skicka
1123,bringen::V,конда́ш,bringa
1124,hinzufügen::V,ешара́ш,tillägga
1125,bekommen::V,нала́ш,få
1126,bekommen::V,нала́ш,erhålla
1127,erhalten::V,нала́ш,få
1128,erhalten::V,нала́ш,erhålla
1129,nehmen::V,нала́ш,ta
1130,nehmen::V,нала́ш,taga
1131,wählen::V,сайла́ш,välja
1132,auswählen::V,таҥгла́ш,utvälja
1133,bewahren::V,сакла́ш,bevara
1134,behindern::V,чаракла́ш,hindra
1135,behindern::V,чаракла́ш,förhindra
1136,verderben::V,пужа́ш,förstöra
1137,beschädigen::V,пужа́ш,skada
1138,zerbrechen::V,пудырта́ш,bryta isär
1139,zerbrechen::V,пудырта́ш,bryta sönder
1140,zerreißen::V,кӱрла́ш,riva sönder
1141,zerreißen::V,кӱрла́ш,slita sönder
1142,zerstören::V,шалата́ш,förstöra
1143,verbrennen::V,йӱлата́ш,bränna
1144,verbrennen::V,йӱлата́ш,bränna upp
1145,geben::V,пуа́ш,ge
1146,reichen::V,пуа́ш,räcka
1147,schenken::V,пӧлекла́ш,skänka
1148,versprechen::V,сӧра́ш,lova
1149,wünschen::V,тылана́ш,önska
1150,loben::V,мокта́ш,lova
1151,loben::V,мокта́ш,beröma
1152,küssen::V,шупшала́ш,pussa
1153,wiegen::V,рӱпша́ш,vagga
1154,zudecken::V,леведа́ш,täcka
1155,wecken::V,помыжалтара́ш,väcka
1156,zeigen::V,ончыкта́ш,visa
1157,führen::V,вӱда́ш,föra
1158,lehren::V,туныкта́ш,lära
1159,unterrichten::V,туныкта́ш,undervisa
1160,aufziehen::V,орышта́ш,uppfostra
1161,leiten::V,вӱда́ш,leda
1162,leiten::V,вуйлата́ш,leda
1163,antreiben::V,поктыла́ш,driva på
1164,lassen::V,-та́ш,få att
1165,einladen::V,ӱжа́ш,bjuda
1166,einladen::V,ӱжа́ш,inbjuda
1167,vereinigen::V,иктешла́ш,förena
1168,besuchen::V,то́лын кая́ш,besöka
1169,treffen::V,вашлия́ш,möta
1170,treffen::V,вашлия́ш,träffa
1171,sich versammeln::V,погына́ш,församla sig
1172,sich versammeln::V,чумырга́ш,församla sig
1173,spielen::V,мода́ш,leka
1174,spielen::V,мода́ш,spela
1175,singen::V,мура́ш,sjunga
1176,tanzen::V,кушта́ш,dansa
1177,sich trennen::V,ойырла́ш,skiljas
1178,verlassen::V,кудалта́ш,lämna
1179,verlassen::V,кудалта́ш,överge
1180,retten::V,утара́ш,rädda
1181,bewachen::V,орола́ш,bevaka
1182,schützen::V,арала́ш,skydda
1183,schützen::V,арала́ш,beskydda
1184,verteidigen::V,арала́ш,försvara
1185,sich schlagen::V,кредала́ш,slåss
1186,schießen::V,лӱя́ш,skjuta
1187,siegen::V,сеҥа́ш,segra
1188,ärgern::V,сырыкта́ш,förarga
1189,schlagen::V,пера́ш,slå
1190,treten::V,тошка́ш,sparka
1191,stechen::V,кера́ш,sticka
1192,stoßen::V,шӱкала́ш,stöta
1193,stehlen::V,шолышта́ш,stjäla
1194,stören::V,мешая́ш,störa
1195,belästigen::V,толаштара́ш,genera
1196,belästigen::V,толаштара́ш,besvära
1197,verbergen::V,шылта́ш,dölja
1198,täuschen::V,ондала́ш,vilseleda
1199,betrügen::V,ондала́ш,bedra
1200,töten::V,пушта́ш,döda
1201,wohnen::V,ила́ш,bo
1202,arbeiten::V,пашалана́ш,arbeta
1203,arbeiten::V,паша́м ышта́ш,arbeta
1204,sammeln::V,пога́ш,samla
1205,pflücken::V,кӱра́ш,plocka
1206,jagen::V,сонарла́ш,jaga
1207,fischen::V,кол куча́ш,fiska
1208,fassen::V,куча́ш,fånga
1209,hüten::V,кӱта́ш,vakta
1210,treiben::V,покта́ш,driva
1211,anbinden::V,йолышта́ш,binda fast
1212,füttern::V,пукша́ш,fodra
1213,melken::V,лӱшта́ш,mjölka
1214,hacken::V,руа́ш,hacka
1215,gießen::V,шава́ш,hälla
1216,gießen::V,шава́ш,vattna
1217,reifen::V,кӱа́ш,mogna
1218,zubereiten::V,ямдыла́ш,tillaga
1219,zubereiten::V,ямдыла́ш,tillreda
1220,kochen::V,шолта́ш,koka
1221,backen::V,кӱкташ,baka
1222,braten::V,пуштыла́ш,steka
1223,braten::V,жаритла́ш,steka
1224,umrühren::V,луга́ш,röra om
1225,stricken::V,пида́ш,sticka
1226,nähen::V,урга́ш,sy
1227,färben::V,чиялта́ш,färga
1228,reinigen::V,эрыкта́ш,rensa
1229,reinigen::V,эрыкта́ш,rengöra
1230,waschen::V,мушка́ш,tvätta
1231,abwischen::V,ӱшта́ш,torka av
1232,spülen::V,шӱалта́ш,spola
1233,spülen::V,шӱалта́ш,skölja
1234,fegen::V,ӱшта́ш,feja
1235,kehren::V,ӱшта́ш,sopa
1236,baden::V,йӱштыла́ш,bada
1237,sich waschen::V,мушкылта́ш,tvätta sig
1238,ausziehen::V,кудаша́ш,ta av
1239,anziehen::V,чия́ш,ta på
1240,sich anziehen::V,чия́ш,klä på sig
1241,kämmen::V,шера́ш,kamma
1242,schmücken::V,тӱзата́ш,pynta
1243,schmücken::V,тӱзата́ш,smycka
1244,schmücken::V,чеверта́ш,pynta
1245,schmücken::V,чеверта́ш,smycka
1246,sagen::V,ойла́ш,säga
1247,sagen::V,каласа́ш,säga
1248,sprechen::V,кутыра́ш,tala
1249,reden::V,мутлана́ш,tala
1250,reden::V,мутлана́ш,prata
1251,sich unterhalten::V,кутыра́ш,prata
1252,fragen::V,йода́ш,fråga
1253,fragen::V,йода́ш,spörja
1254,bitten::V,йода́ш,be
1255,erzählen::V,ойла́ш,berätta
1256,mitteilen::V,увертара́ш,meddela
1257,nennen::V,лӱмда́ш,kalla
1258,rufen::V,ӱжа́ш,ropa
1259,prahlen::V,моктана́ш,pråla
1260,prahlen::V,моктана́ш,skryta
1261,übersetzen::V,кусара́ш,tolka
1262,übersetzen::V,кусара́ш,översätta
1263,denken::V,шона́ш,tänka
1264,glauben::V,ӱшана́ш,tro
1265,bemerken::V,шижа́ш,uppmärksamma
1266,bemerken::V,шижа́ш,lägga märke till
1267,erkennen::V,пала́ш,känna igen
1268,begreifen::V,ыҥла́ш,begripa
1269,verstehen::V,умыла́ш,förstå
1270,lernen::V,тунема́ш,lära sig
1271,wissen::V,шинча́ш,veta
1272,sich erinnern an::V,шарна́ш,minnas
1273,sich erinnern an::V,шарна́ш,komma ihåg
1274,vergessen::V,монда́ш,glömma
1275,messen::V,виса́ш,mäta
1276,zählen::V,шотла́ш,räkna
1277,rechnen::V,шотла́ш,räkna
1278,lesen::V,луда́ш,läsa
1279,malen::V,сӱретла́ш,måla
1280,zeichnen::V,сӱретла́ш,teckna
1281,schreiben::V,воза́ш,skriva
1282,besitzen::V,лия́ш,äga
1283,besitzen::V,лия́ш,besitta
1284,kaufen::V,нала́ш,köpa
1285,verkaufen::V,ужала́ш,sälja
1286,bezahlen::V,тӱла́ш,betala
1287,zahlen::V,тӱла́ш,betala
1288,beherrschen::V,куча́ш,behärska
1289,ertragen::V,турка́ш,tåla
1290,ertragen::V,турка́ш,uthärda
