,Concept_ID,os,ce
731,sofort::ADV,уайтагъд,цу сохьтта
732,später::ADV,фæстæдæр,тӏаьхьо
733,jetzt::ADV,ныр,хӏинца
734,heute::ADV,абон,тахана
735,morgen::ADV,райсом,кхана
736,bald::ADV,тагъд,кеста
737,bald::ADV,рæхджы,кеста
738,dann::ADV,стæй,тӏаккха
739,gestern::ADV,знон,селхана
740,einst::ADV,кӕддӕр,цкъа
741,damals::ADV,уæд,хӏетахьь
742,danach::ADV,стæй,тӏаккха
743,danach::ADV,уый фæстæ,тӏаккха
744,vorher::ADV,раздæр,хьалхa
745,zuerst::ADV,фыццаг,хьалха
746,einmal::ADV,иу хатт,цкъа
747,manchmal::ADV,хатт,цкъаццкъа
748,oft::ADV,арæх,кест-кеста
749,immer::ADV,ӕдзух,даим
750,niemals::ADV,никуы,цкъа а
751,niemals::ADV,никæд,цкъа а
752,hier::ADV,ам,кхузахь
753,hierhin::ADV,ардӕм,кхуза
754,von hier::ADV,ардыгæй,кхузара
755,dort::ADV,уым,цигахь
756,dorthin::ADV,уырдӕм,цига
757,geradeaus::ADV,æргом,нийса дӏа
758,vorwärts::ADV,размӕ,хьалха
759,rückwärts::ADV,фӕстӕмӕ,юха
760,zurück::ADV,фӕстӕмӕ,юха
761,unten::ADV,дæлæ,лахахь
762,unten::ADV,дæлейы,лахахь
763,unten::ADV,бынæй,лахахь
764,hinab::ADV,дӕлӕмӕ,охьа
765,hinab::ADV,уырдыгмӕ,охьа
766,oben::ADV,уӕле,лакхахь
767,hinauf::ADV,уӕлӕмӕ,хьала
768,überall::ADV,алыран,массанхьа
769,überall::ADV,алкæм,массанхьа
770,überall::ADV,кæмдæриддæр,массанхьа
771,nicht::ADV,нӕ,ца
772,ein wenig::ADV,чысыл,кӏеззиг
773,kaum::ADV,цъус,халла
774,sehr::ADV,тынг,вуно
775,sehr::ADV,иттӕг,вуно
776,so::ADV,афтӕ,
777,noch::ADV,ма,кхин
778,nur::ADV,канд,бен ...ца
779,nur::ADV,ӕрмӕст,бен ...ца
780,schon::ADV,нырид,хӏинцале
781,wieder::ADV,ногӕй,юха а
782,vergebens::ADV,дзæгъæлы,эрна
783,vergebens::ADV,уæгъды,эрна
784,vergebens::ADV,æнæхъуаджы,эрна
785,vor::PRP,разы,хьалха
786,hinter::PRP,фӕстӕ,тӏехьа
787,unter::PRP,бын,кIелахь
788,durch::PRP,æхсæнты,чекх
789,neben::PRP,цур,юххе
790,zwischen::PRP,астӕу,юккъехь
791,wegen::PRP,тыххай,дуьхьа
792,dies::PRN,ай,и
793,dies::PRN,ай,иза
794,das::PRN,уый,и
795,das::PRN,уый,иза
796,alles::PRN,алцы,дерриг
797,alles::PRN,æппæтдæр,дерриг
798,alles::PRN,иууылдӕр,дерриг
799,ich::PRN,æз,cо
800,du::PRN,ды,хьо
801,er::PRN,уый,и
802,er::PRN,уый,иза
803,wir::PRN,мах,тхо
804,wir::PRN,мах,вай
805,ihr::PRN,сымах,шу
806,sie::PRN,уыдон,уьш
807,was::FPRN,цы,хӏун
808,wer::FPRN,чи,мила
809,wo::FADV,кӕм,мичaхь
810,wohin::FADV,кӕдӕм,мича
811,wie::FADV,куыд,муха
812,warum::FADV,цӕмӕн,хӏунда
813,wieviel::FNUM,цал,мел
814,wieviel::FNUM,цал,маса
815,eins::NUM,иу,цхьаъ
816,zwei::NUM,дыууӕ,шиъ
817,drei::NUM,ӕртӕ,кхоъ
818,vier::NUM,цыппар,диъ
819,fünf::NUM,фондз,пхиъ
820,sechs::NUM,ӕхсӕз,ялх
821,sieben::NUM,авд,ворхӏ
822,acht::NUM,аст,бархӏ
823,neun::NUM,фараст,исс
824,zehn::NUM,дӕс,итт
825,elf::NUM,иуæндæс,цхьайтта
826,zwölf::NUM,дыууадæс,шийтта
827,zwanzig::NUM,дыууын,ткъа
828,dreißig::NUM,æртын,ткъе итт
829,dreißig::NUM,дæсæмæссæдз,ткъе итт
830,vierzig::NUM,цыппор,шовзткъа
831,vierzig::NUM,цыппур,шовзткъа
832,vierzig::NUM,дыууиссæдзы,шовзткъа
833,fünfzig::NUM,фӕндзай,шовзткъе итт
834,sechzig::NUM,æхсай,кхузткъа
835,sechzig::NUM,æртиссæдзы,кхузткъа
836,siebzig::NUM,æвдай,кхузткъе итт
837,siebzig::NUM,дæс æмæ æртиссæдзы,кхузткъе итт
838,achtzig::NUM,цыппарыссæдзы,дезткъа
839,achtzig::NUM,æстай,дезткъа
840,neunzig::NUM,нæуæдз,дезткъе итт
841,neunzig::NUM,дæс æмæ цыппарыссæдзы,дезткъе итт
842,hundert::NUM,сӕдӕ,бӏе
843,tausend::NUM,мин,эзар
844,und::CNJ,ӕмӕ,a
845,oder::CNJ,кӕнӕ,я
846,stehen::V,лӕууын,латта
847,sitzen::V,бадын,хиъна ӏан
848,liegen::V,хуыссын,ӏилла
849,hängen::V,ауыгъд уын,кхаза
850,werden::V,суӕвын,хила
851,passieren::V,æрцæуын,хила
852,beginnen::V,райдайын,доло
853,enden::V,фæуын,дӏадерза
854,wechseln::V,ивын,хийца
855,aufgehen[Sonne]::V,скæсын,кхета
856,untergehen[Sonne]::V, аныгуылын,чубуза
857,scheinen[Sonne]::V,рухс кӕнын,серло яла
858,donnern::V,нæрын,къекъа
859,wehen::V,дымын,хьекха
860,strömen::V,кӕлын,эха
861,fließen::V,цæуын,охьаэха
862,fließen::V,уайын,охьаэха
863,fließen::V,кæлын,охьаэха
864,sich drehen::V,зилын,хьийза
865,schwanken::V,æнкъуысын,леста
866,schwingen::V,æнкъуысын,лесто
867,schwingen::V,змæлын,лесто
868,fallen::V,хауын,охьакхета
869,brennen::V,судзын,дага
870,rauchen::V,фæздæг кæнын,оза
871,regnen::V,уарын,догlа догlу
872,gefrieren::V,сӕлын,гӏоро
873,tauen::V,стайын,даша
874,schmelzen::V,тайын,лала
875,trocknen::V,хус кæнын,дакъо
876,sieden::V,фыцын,кхехка
877,faulen::V,ӕмбийын,дахкадала
878,verfaulen::V,бамбийын,дахкадала
879,reißen::V,скъуийын,хеда
880,versinken::V,дӕлдон_кӕнын,хичудаха
881,vergehen::V,аивгъуийын,дlаэха
882,erscheinen::V,разынын,схьадала
883,erscheinen::V,разынын,ӏоттадала
884,verschwinden::V,фæтары уын,къайладала
885,verschwinden::V,фæдæлдзæх уын,къайладала
886,verschwinden::V,фесæфын,къайладала
887,verschwinden::V,æрбайсæфын,къайладала
888,sinken::V,дæлæмæ æрхауын,лахдала
889,abnehmen::V,фæкъаддæр уын,
890,abnehmen::V,фæцух уын,
891,zunehmen::V,фæфылдæр уын,лакхадала
892,zunehmen::V,сбирæ уын,лакхадала
893,zunehmen::V,сахадын,лакхадала
894,steigen::V,сыстын,хьаладала
895,wachsen::V,рӕзын,кхиа
896,glänzen::V,ӕрттивын,лепа
897,funkeln::V,тыбар-тыбур_кӕнын,къега
898,lärmen::V,хъæлæба кæнын,гӏовгӏаян
899,läuten::V,цæгъдын,детта
900,klingeln::V,цæгъдын,дека
901,klirren::V,дзыгъал-мыгъул кæнын,дека
902,klirren::V,дзæгъ-дзæгъ кæнын,дека
903,brausen::V,абухын,хьаьдда даха
904,klingen::V,зæлын,дека
905,klingen::V,азæлын,дека
906,klingen::V,хъуысын,дека
907,bellen::V,рæйын,лета
908,heulen::V,ниуын,угӏа
909,blasen::V,фу кӕнын,хӏуп баха
910,pfeifen::V,æхситт кæнын,шок етта
911,pfeifen::V,къуыззитт кæнын,шок етта
912,schreien::V,хъӕр кӕнын,мохь бетта
913,stöhnen::V,хъæрзын,узарш дан
914,stöhnen::V,дзыназын,узарш дан
915,zittern::V,ризын,дега
916,leben::V,цӕрын,даха
917,geboren werden::V,райгуырын,хила
918,atmen::V,улӕфын,садеӏа
919,trinken::V,нуазын,мала
920,essen::V,хӕрын,кхалла
921,schlucken::V,ныхъуырын,къурдбан
922,müde werden::V,бафæллайын,кӏаддала
923,müde werden::V,бафæлмæцын,кӏаддала
924,müde werden::V,сфæлмæцын,кӏаддала
925,einschlafen::V,бафынæй уын,наб кхета
926,schlafen::V,хуыссын,вижа
927,schlafen::V,хуыссын,наб ян
928,schlafen::V,хуыссын,дижина хила
929,schlafen::V,фынӕй кӕнын,вижа
930,schlafen::V,фынӕй кӕнын,наб ян
931,schlafen::V,фынӕй кӕнын,дижина хила
932,aufwachen::V,райхъал уын,самадала
933,aufstehen::V,стын,гӏатта
934,sich erholen::V,фæллад уадзын,садаӏа
935,sich erholen::V,улæфын,садаӏа
936,krank werden::V,фӕрынчын уын,цомгуш хила
937,krank sein::V,сӕйын,цомгуш хила
938,schmerzen::V,риссын,лаза
939,schmerzen::V,риссын,ӏийжа
940,husten::V,хуыфын,йовхарш етта
941,genesen::V,сдзæбæх уын,тадала
942,genesen::V,рандидзын,тадала
943,genesen::V,сæндидзын,тадала
944,sterben::V,мӕлын,дала
945,umkommen::V,фесæфын,хӏаллакхила
946,umkommen::V,байсæфын,хӏаллакхила
947,umkommen::V,бабын уын,хӏаллакхила
948,umkommen::V,мард фæуын,хӏаллакхила
949,sich bewegen::V,тæлфын,лела
950,sich bewegen::V,цæуын,лела
951,sich rühren::V,змӕлын,меттахъхьен
952,sich erheben::V,стын,хьалагlатта
953,sich setzen::V,сбадын,хаа
954,hinfallen::V,ӕрхауын,дожа
955,hinfallen::V,ӕрхауын,охьакхета
956,laufen::V,цӕуын,вада
957,laufen::V,цӕуын,хьада
958,laufen::V,рацу-бацу_кӕнын,вада
959,laufen::V,рацу-бацу_кӕнын,хьада
960,schreiten::V,къахдзæф кæнын,болар дан
961,schreiten::V,къахдзæф кæнын,ког баккха
962,schreiten::V,санчъех кæнын,болар дан
963,schreiten::V,санчъех кæнын,ког баккха
964,schreiten::V,цæуын,болар дан
965,schreiten::V,цæуын,ког баккха
966,spazierengehen::V,озер кæнын,доладала
967,spazierengehen::V,тезгъо кæнын,доладала
968,eilen::V,тагъд кæнын,сихдала
969,eilen::V,тындзын,сихдала
970,sich beeilen::V,тагъд кæнын,сихдала
971,sich beeilen::V,тындзын,сихдала
972,sausen::V,уайын,
973,sausen::V,тæхын,
974,rennen::V,згъорын,дада
975,springen::V,гæпп кæнын,ирхкхийсадала
976,springen::V,сæррæтт кæнын,ирхкхийсадала
977,springen::V,лиуырын,ирхкхийсадала
978,klettern::V,хилын,тӏедийла
979,schaukeln::V,хецъро кæнын,техко
980,schaukeln::V,херыйыл бадын,техко
981,kriechen::V,бырын,такха
982,schwimmen::V,ленк кӕнын,некадан
983,tauchen::V,ныгъуылын,чулелха
984,rudern::V,бæлæгъ тæрын,дига лело
985,rudern::V,бæлæгъ тæрын,кема лело
986,rudern::V,чема тæрын,дига лело
987,rudern::V,чема тæрын,кема лело
988,fahren::V,цӕуын,хахка
989,fliegen::V,тӕхын,тӏемадала
990,gehen::V,цӕуын,лeла
991,weggehen::V,ацӕуын,дӏадаха
992,abfahren::V,араст уын,дӏадаха
993,anhalten::V,æрлæууын,саца
994,hineingehen::V,мидæмæ цæуын,чудала
995,eintreten::V,бацӕуын,чудала
996,kommen::V,æрцæуын,кхача
997,kommen::V,æрцæуын,дӏакхача
998,kommen::V,æрцæуын,схьакхача
999,ankommen::V,æрцæуын,кхача
1000,ankommen::V,æрцæуын,схьакхача
1001,zurückkommen::V,раздæхын,юхада
1002,zurückkommen::V,фæстæмæ_раздæхын,юхада
1003,zurückkommen::V,æрбаздæхын,юхада
1004,zurückkommen::V,аздæхын,юхада
1005,bleiben::V,лӕууын,диса
1006,warten::V,ӕнхъӕлмӕ кӕсын,хьежа
1007,warten::V,ӕнхъӕлмӕ кӕсын,cобар дан
1008,erwarten::V,ӕнхъӕлмӕ кӕсын,хьоьжуш ӏан
1009,suchen::V,агурын,леха
1010,finden::V,ссарын,каро
1011,versuchen::V,фӕлварын,дан хьажа
1012,vorbereiten::V,бацаттæ кæнын,кечъян
1013,vorbereiten::V,æрæввонг кæнын,кечъян
1014,lieben::V,уарзын,деза
1015,mögen::V,зæрдæмæ цæуын,безамхила
1016,lachen::V,худын,дела
1017,rühren::V,зæрдæ суынгæг кæнын,хьедан
1018,weinen::V,кӕуын,делха
1019,schimpfen::V,æлгъитын,чехо
1020,sich ärgern::V,мæсты кæнын,оьгӏазъэха
1021,sich fürchten::V,тæрсын,кхера
1022,fürchten::V,тæрсын,кхера
1023,fliehen::V,лидзын,дӏадада
1024,flüchten::V,алидзын,дӏадада
1025,sehen::V,уынын,ган
1026,anschauen::V,акӕсын,хьажа
1027,anschauen::V,акӕсын,хьежа
1028,ansehen::V,кӕсын,хьовса
1029,hören::V,хъусын,хаза
1030,zuhören::V,хъусын,ладогӏа
1031,probieren::V,уынын,хьажа
1032,probieren::V,аходын,хьажа
1033,riechen::V,смудын,хьожа яха
1034,fühlen::V,ӕнкъарын,хаадала
1035,scheinen::V,зынын,мотта
1036,zu sehen sein::V,зынын,гуш хила
1037,vernehmen::V,фехъусын,бартхатта
1038,frieren::V,сийын,гӏоро
1039,tun::V,кӕнын,дан
1040,können::V,фӕразын,дадала
1041,wollen::V,фӕндын,тӏергӏа
1042,anfangen::V,райдайын,доло
1043,beenden::V,фӕуын,довла
1044,aufhören::V,банцайын,саца
1045,aufhören::V,фенцайын,саца
1046,gelingen::V,бантысын,кадала
1047,geraten::V,разынын,хила
1048,öffnen::V,гом кӕнын,дӏаделла
1049,öffnen::V,гом кӕнын,схьаделла
1050,schließen::V,ӕхгӕнын,къовла
1051,schließen::V,ӕхгӕнын,дӏачӏагӏа
1052,stellen::V,ӕвӕрын,хlотто
1053,setzen::V,сбадын кӕнын,дийгӏа
1054,legen::V,ӕрӕвӕрын,охьадилла
1055,berühren::V,агайын,хьедан
1056,verbinden::V,бӕттын,вовшахтаса
1057,bedecken::V,ӕмбӕрзын,тилла
1058,bedecken::V,ӕмбӕрзын,тӏетаса
1059,aufhängen::V,ауындзын,хьалаолла
1060,anzünden::V,ссудзын,лато
1061,aufheben::V,сисын,айа
1062,zurücklassen::V,ныууадзын,дита
1063,verlieren::V,фесафын,дайа
1064,fallen lassen::V,ӕрӕппарын,охьадожо
1065,fallen lassen::V,къухтӕй феуӕгъд кӕнын,охьадожо
1066,machen::V,саразын,дан
1067,herstellen::V,сцæттæ кæнын,дан
1068,herstellen::V,саразын,дан
1069,bauen::V,амайын,гӏишлоян
1070,reparieren::V,æмпъузын,тадан
1071,reparieren::V,цалцæг кæнын,тадан
1072,verbessern::V,фæхуыздæр кæнын,нисдан
1073,ändern::V,аивын,хийца
1074,graben::V,къахын,ахка
1075,beugen::V,æркъæдз кæнын,сатто
1076,beugen::V,æртасын кæнын,сатто
1077,biegen::V,тасын кӕнын,сатто
1078,drehen::V,здухын,хьовзо
1079,wenden::V,афæлдахын,
1080,wenden::V,рафæлдахын,
1081,umdrehen::V,афæлдахын,хьовзo
1082,heben::V,сдарын,айа
1083,heben::V,сдарын,хьалаайа
1084,heben::V,схæцын,айа
1085,heben::V,схæцын,хьалаайа
1086,hochheben::V,уæлæмæ хæцын,хьалаайа
1087,ergreifen::V,фӕлӕбурын,дӏалаца
1088,halten::V,дарын,латто
1089,drücken::V,æлхъивын,тӏетаӏо
1090,drücken::V,хæцын,тӏетаӏо
1091,schieben::V,схойын,татта
1092,kratzen::V,хафын,мӏараш тийса
1093,lecken::V,сдæрын,мотт хьекха
1094,beißen::V,хæцын,катoха
1095,abreißen::V,ратонын,схьадаккха
1096,abschneiden::V,ралыг кӕнын,кхада
1097,binden::V,бабӕттын,дӏадехка
1098,binden::V,бабӕттын,вовшахтаса
1099,stecken::V,ныссадзын,чудахийта
1100,brechen::V,асæттын,кагдан
1101,brechen::V,басæттын,кагдан
1102,brechen::V,ныссæттын,кагдан
1103,klopfen::V,хойын,детта
1104,klopfen::V,гуыпп-гуыпп кæнын,детта
1105,klopfen::V,къуырцц-къуырцц кæнын,детта
1106,hauen::V,цӕвын,етта
1107,hauen::V,нӕмын,етта
1108,kleben::V,ныхасын,тӏелато
1109,kleben::V,æндадзын,тӏелато
1110,reiben::V,сӕрфын,хьекхо
1111,reiben::V,хафын,хьекхо
1112,streichen::V,байсæрдын,тlехьакха
1113,streichen::V,сахорын,тlехьакха
1114,schleifen::V,ссын,ирдан
1115,schleifen::V,цыргъ кӕнын,ирдан
1116,schneiden::V,кӕрдын,ларга
1117,rütteln::V,æнкъусын,лесто
1118,schütteln::V,уигъын,лесто
1119,schwenken::V,тилын,лесто
1120,schwenken::V,уигъын,лесто
1121,schütten::V,ныккӕнын,дотта
1122,füllen::V,байдзаг кæнын,дуза
1123,einwickeln::V,батухын,хьарчо
1124,tragen::V,хӕссын,дахьа
1125,schleppen::V,ласын,ийзо
1126,ziehen::V,ласын,озо
1127,aufbewahren::V,æвæрын,ӏалашдан
1128,werfen::V,зыввытт кӕнын,кхосса
1129,fangen::V,ӕрцахсын,леца
1130,packen::V,рацахсын,леца
1131,verstecken::V,æмбæхсын,къайладаккха
1132,verstecken::V,нымæхсын,къайладаккха
1133,teilen::V,уарын,декъа
1134,schicken::V,ӕрвитын,дӏадахьийта
1135,bringen::V,æрхæссын,дан
1136,bringen::V,æрбахæссын,дан
1137,hinzufügen::V,ӕфтауын,тӏетоха
1138,bekommen::V,ссарын,даккха
1139,bekommen::V,сфæрæз кæнын,даккха
1140,bekommen::V,самал кæнын,даккха
1141,erhalten::V,райсын,даккха
1142,nehmen::V,райсын,схьаэца
1143,wählen::V,равзарын,харжа
1144,auswählen::V,авзарын,харжа
1145,bewahren::V,бавæрын,lалашдан
1146,bewahren::V,нывæрын,lалашдан
1147,behindern::V,цæлхдур æвæрын,новкъарло ян
1148,behindern::V,ныхдур æвæрын,новкъарло ян
1149,behindern::V,къуылымпы кæнын,новкъарло ян
1150,behindern::V,хъыг дарын,новкъарло ян
1151,verderben::V,фесафын,талхо
1152,beschädigen::V,халын,дохо
1153,zerbrechen::V,асӕттын,дохо
1154,zerbrechen::V,асӕттын,кагдан
1155,zerreißen::V,аскъуынын,хадо
1156,zerstören::V,фехалын,дохо
1157,zerstören::V,фехалын,кагдан
1158,verbrennen::V,басудзын,даго
1159,geben::V,дӕттын,яла
1160,reichen::V,адæттын,дӏадала
1161,reichen::V,адæттын,дӏакховдо
1162,schenken::V,лæвар кæнын,совгӏат дан
1163,versprechen::V,дзырд раттын,ваӏда дан
1164,versprechen::V,зӕрдӕ бавӕрын,ваӏда дан
1165,wünschen::V,зæрдæ зæгъы,лаа
1166,loben::V,раппӕлын,хасто
1167,küssen::V,пъа кæнын,оба яккха
1168,küssen::V,ба кæнын,оба яккха
1169,wiegen::V,узын,тахка
1170,zudecken::V,бамбӕрзын,тӏетаса
1171,wecken::V,райхъал кӕнын,самадаккха
1172,zeigen::V,амонын,гайта
1173,führen::V,кӕнын,дига
1174,führen::V,фæкæнын,дига
1175,lehren::V,ахуыр кæнын,ӏамо
1176,unterrichten::V,ахуыр кæнын,хьеха
1177,aufziehen::V,хъомыл кӕнын,кхио
1178,leiten::V,разамынд дӕттын,урхалла дан
1179,antreiben::V,тагъд кæнын,сихдан
1180,antreiben::V,рог кæнын,сихдан
1181,lassen::V,кæнын,-йта
1182,einladen::V,ӕрхонын,кхайкха
1183,einladen::V,ӕрбахонын,кхайкха
1184,vereinigen::V,баиу кӕнын,цхьаьнатоха
1185,besuchen::V,абæрæг кæнын,хьажахIотта
1186,besuchen::V,бабæрæг кæнын,хьажахIотта
1187,besuchen::V,бауайын,хьажахIотта
1188,treffen::V,фембæлын,дуьхьалкхета
1189,sich versammeln::V,æрæмбырд уын,гулдан
1190,spielen::V,хъазын,ловза
1191,singen::V,зарын,лакха
1192,tanzen::V,кафын,хелхадала
1193,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,къаста
1194,verlassen::V,ныууадзын,дита
1195,retten::V,фервӕзын кӕнын,кӏелхьардаккха
1196,bewachen::V,хъахъхъӕнын,ха дан
1197,schützen::V,хъахъхъӕнын,лардан
1198,verteidigen::V,бахизын,лардан
1199,sich schlagen::V,хыл кæнын,етта
1200,schießen::V,ӕхсын,детта
1201,siegen::V,басӕттын,тола
1202,siegen::V,фӕуӕлахиз уӕвын,тола
1203,ärgern::V,мӕсты кӕнын,оьгӏаздахийта
1204,schlagen::V,ныццæвын,тоха
1205,stechen::V,фæрæхойын,ӏотта
1206,stechen::V,фæрæхойын,къовзо
1207,stoßen::V,риуыгъын,татта
1208,stehlen::V,давын,лачкъо
1209,stören::V,хъыгдарын,новкъарло ян
1210,belästigen::V,хъыгдарын,сагатдан
1211,verbergen::V,бамбӕхсын,къайладаккха
1212,verbergen::V,басусӕг кӕнын,къайладаккха
1213,täuschen::V,фӕливын,ӏexo
1214,täuschen::V,асайын,ӏexo
1215,betrügen::V,асайын,ледан
1216,töten::V,амарын,ден
1217,wohnen::V,цӕрын,даха
1218,arbeiten::V,кусын,къахьега
1219,sammeln::V,æртонын,гулдан
1220,pflücken::V,тонын,даха
1221,jagen::V,цуан кæнын,талла
1222,fischen::V,кæсаг ахсын æнгуырæй,чӏерий леца
1223,fischen::V,æнгуыр дарын,чӏерий леца
1224,fassen::V,ӕрцахсын,лаца
1225,fassen::V,ӕрцахсын,схьалаца
1226,hüten::V,хизын,лардан
1227,treiben::V,скъӕрын,лахка
1228,anbinden::V,бабæттын,дӏадехка
1229,anbinden::V,æрбæттын,дӏадехка
1230,füttern::V,холлаг дæттын,хӏума яла
1231,füttern::V,холлаг æвæрын,хӏума яла
1232,füttern::V,дарын,хӏума яла
1233,melken::V,дуцын,оза
1234,hacken::V,кæрдын,
1235,hacken::V,лыгтæ кæнын,
1236,gießen::V,бакалын,хи тоха
1237,reifen::V,срæгъæд уын,хьекъа
1238,reifen::V,сцæттæ уын,хьекъа
1239,zubereiten::V,сцӕттӕ кӕнын,кечъян
1240,zubereiten::V,сцӕттӕ кӕнын,кхача бан
1241,kochen::V,фыцын,кхача бан
1242,backen::V,фыцын,датта
1243,braten::V,цурын,кхарза
1244,umrühren::V,ахæццæ кæнын,кего
1245,umrühren::V,азмæнтын,кего
1246,umrühren::V,астауын,кего
1247,stricken::V,кæнын,
1248,stricken::V,бийын,
1249,nähen::V,хуыйын,тега
1250,färben::V,ахорын,басардан
1251,reinigen::V,ссыгъдæг кæнын,цӏандан
1252,reinigen::V,ныссыгъдæг кæнын,цӏандан
1253,reinigen::V,ныссæрфын,цӏандан
1254,waschen::V,ӕхсын,йила
1255,waschen::V,ӕхсын,йитта
1256,waschen::V,ӕхсын,дӏадайа
1257,abwischen::V,сӕрфын,дӏадайа
1258,spülen::V,æнхъæвзын,хи кхарза
1259,fegen::V,мӕрзын,нуй хьакха
1260,kehren::V,мӕрзын,нуй хьакха
1261,baden::V,хи найын,лийча
1262,sich waschen::V,хи æхсын,юьхь йила
1263,ausziehen::V,ласын,духар дӏадаккха
1264,anziehen::V,скæнын,
1265,sich anziehen::V,дзаума скæнын,духа
1266,sich anziehen::V,дарæс скæнын,духа
1267,kämmen::V,ныффасын,ехк хьакха
1268,kämmen::V,æрфасын,ехк хьакха
1269,schmücken::V,фӕлындын,хаздан
1270,sagen::V,зæгъын,ала
1271,sprechen::V,дзурын,баха
1272,sprechen::V,дзурын,мотт бийца
1273,reden::V,ныхас кӕнын,къамел дан
1274,sich unterhalten::V,ныхас кæнын,къамел дан
1275,fragen::V,фӕрсын,хатта
1276,bitten::V,курын,деха
1277,erzählen::V,радзурын,дийца
1278,erzählen::V,ратаурæгъ кæнын,дийца
1279,mitteilen::V,фехъусын кæнын,хаам бан
1280,nennen::V,хонын,цӏе яккха
1281,rufen::V,сидын,кхайкха
1282,prahlen::V,ӕппӕлын,куралла ян
1283,prahlen::V,ӕппӕлын,дозалла дан
1284,übersetzen::V,ратæлмац кæнын,гоч дан
1285,denken::V,ӕнхъӕлын,ойла ян
1286,denken::V,хъуыды кӕнын,ойла ян
1287,glauben::V,уырнын,теша
1288,bemerken::V,фенын,ган
1289,erkennen::V,базонын,довза
1290,begreifen::V,ӕмбарын,кхета
1291,begreifen::V,бамбарын,кхета
1292,lernen::V,ахуыр кӕнын,деша
1293,wissen::V,зонын,хаа
1294,sich erinnern an::V,зæрдыл æрлæууын,дагадан
1295,sich erinnern an::V,æрымысын,дагадан
1296,sich erinnern an::V,æрбаймысын,дагадан
1297,sich erinnern an::V,æрхъуыды кæнын,дагадан
1298,vergessen::V,ферох кæнын,дицдала
1299,vergessen::V,айрох кæнын,дицдала
1300,messen::V,барын,дуста
1301,zählen::V,нымайын,дагардан
1302,rechnen::V,хынцын,лара
1303,lesen::V,кӕсын,еша
1304,lesen::V,фӕрсын,еша
1305,malen::V,ныв кӕнын,сурт дилла
1306,zeichnen::V,ныв кӕнын,сурт дилла
1307,schreiben::V,фыссын,яздан
1308,besitzen::V,хицау уын,доладан
1309,kaufen::V,балхӕнын,эца
1310,verkaufen::V,уӕй кӕнын,дохка
1311,bezahlen::V,бафидын,мах бала
1312,zahlen::V,фидын,мах бала
1313,beherrschen::V,æлдариуæг кæнын,собаре хила
1314,ertragen::V,бавзарын,лан
1315,ertragen::V,бавзарын,сатоха
1316,ertragen::V,бавзарын,садетта
1317,Leine::N,,кочатосу доьхка
1318,rauschen::V,,леста
1319,treten::V,,мийра тоха
1320,verstehen::V,,кхета
