,Concept_ID,os,fr
774,schlank::A,рæхснæг,svelte
775,schlank::A,сагамад,svelte
776,hübsch::A,аив,joli
777,hübsch::A,рӕсугъд,joli
778,böse::A,фыдзӕрдӕ,mauvais
779,dumm::A,ӕдылы,sot
780,dumm::A,ӕдылы,bête
781,faul::A,зивӕг,fainéant
782,faul::A,зивӕг,paresseux
783,faul::A,зивӕггӕнаг,fainéant
784,faul::A,зивӕггӕнаг,paresseux
785,fleißig::A,æнæзивæг,appliqué
786,fleißig::A,æнувыд,appliqué
787,geizig::A,чъынды,avare
788,geizig::A,æлгъин,avare
789,geizig::A,мæрддзæст,avare
790,klug::A,зондджын,intelligent
791,geschickt::A,хӕрзарӕхст,habile
792,lieb::A,уарзон,cher
793,lieb::A,уарзон,gentil
794,lustig::A,хъӕлдзӕг,gai
795,lustig::A,хъӕлдзӕг,joyeux
796,sanft::A,мынчын,doux
797,hungrig::A,ӕххормаг,affamé
798,krank::A,нӕфӕразгӕ,malade
799,nackt::A,бӕгънӕг,nu
800,traurig::A,ӕрхӕндӕг,triste
801,lebendig::A,цардӕгас,vivant
802,gut::A,хорз,bon
803,schlecht::A,цауд,mauvais
804,richtig::A,раст,juste
805,richtig::A,раст,correct
806,schlimm::A,ӕвзӕр,grave
807,schlimm::A,ӕвзӕр,mauvais
808,wahr::A,ӕцӕг,vrai
809,wahr::A,ӕцӕг,véritable
810,alt::A,зӕронд,vieux
811,neu::A,ног,neuf
812,neu::A,ног,nouveau
813,ehemalig::A,раздӕры,ancien
814,alt[Lebewesen]::A,ацӕргӕ,âgé
815,alt[Lebewesen]::A,ацӕргӕ,vieux
816,jung::A,ӕрыгон,jeune
817,arm::A,мӕгуыр,pauvre
818,reich::A,хъӕздыг,riche
819,bekannt::A,зонгӕ,connu
820,berühmt::A,номдзыд,fameux
821,berühmt::A,номдзыд,célèbre
822,fremd::A,æцæгæлон,étranger
823,verschieden::A,æндæр æмæ æндæр,différent
824,verschieden::A,алы,différent
825,verschieden::A,алыхуызон,différent
826,nah::A,хӕстӕг,lié
827,nah::A,хӕстӕг,proche
828,fern::A,дард,éloigné
829,fern::A,дард,lointain
830,fern::A,дӕрддаг,éloigné
831,fern::A,дӕрддаг,lointain
832,linker::A,галиу,gauche
833,rechter::A,рахиз,droit
834,anderer::A,иннӕ,autre
835,anderer::A,ӕндӕр,autre
836,erster::A,фыццаг,premier
837,erster::A,фыццӕгӕм,premier
838,zweiter::A,дыккаг,second
839,zweiter::A,дыккаг,deuxième
840,zweiter::A,дыккæгæм,second
841,zweiter::A,дыккæгæм,deuxième
842,dritter::A,æртыккаг,troisième
843,dritter::A,æртыккæгæм,troisième
844,letzter::A,фӕстаг,dernier
845,allein::ADV,иунæг,seul
846,auf einmal::ADV,уайтагъд,à la fois
847,auf einmal::ADV,æвиппайды,à la fois
848,auf einmal::ADV,æваст,à la fois
849,zusammen::ADV,иумӕ,ensemble
850,lange::ADV,бирæ рæстæг,longtemps
851,plötzlich::ADV,æвиппайды,tout à coup
852,plötzlich::ADV,æваст,tout à coup
853,sofort::ADV,уыцы сахат,immédiatement
854,sofort::ADV,уайтагъд,immédiatement
855,später::ADV,фæстæдæр,plus tard
856,jetzt::ADV,ныр,maintenant
857,heute::ADV,абон,aujourd'hui
858,morgen::ADV,райсом,demain
859,bald::ADV,тагъд,bientôt
860,bald::ADV,рæхджы,bientôt
861,dann::ADV,стæй,puis
862,dann::ADV,стæй,ensuite
863,gestern::ADV,знон,hier
864,einst::ADV,кӕддӕр,jadis
865,einst::ADV,кӕддӕр,autrefois
866,damals::ADV,уæд,alors
867,damals::ADV,уæд,à l'époque
868,danach::ADV,стæй,après
869,danach::ADV,стæй,ensuite
870,danach::ADV,уый фæстæ,après
871,danach::ADV,уый фæстæ,ensuite
872,vorher::ADV,раздæр,auparavant
873,zuerst::ADV,фыццаг,d'abord
874,zuerst::ADV,фыццаг,premièrement
875,einmal::ADV,иу хатт,une fois
876,manchmal::ADV,хатт,parfois
877,manchmal::ADV,хатт,quelquefois
878,oft::ADV,арæх,souvent
879,immer::ADV,ӕдзух,toujours
880,niemals::ADV,никуы,ne ... jamais
881,niemals::ADV,никæд,ne ... jamais
882,hier::ADV,ам,ici
883,hierhin::ADV,ардӕм,par ici
884,von hier::ADV,ардыгæй,d'ici
885,dort::ADV,уым,là
886,dort::ADV,уым,là-bas
887,dorthin::ADV,уырдӕм,y
888,dorthin::ADV,уырдӕм,par là
889,geradeaus::ADV,æргом,tout droit
890,vorwärts::ADV,размӕ,en avant
891,rückwärts::ADV,фӕстӕмӕ,en arrière
892,zurück::ADV,фӕстӕмӕ,de retour
893,unten::ADV,дæлæ,en bas
894,unten::ADV,дæлæ,au-dessous
895,unten::ADV,дæлейы,en bas
896,unten::ADV,дæлейы,au-dessous
897,unten::ADV,бынæй,en bas
898,unten::ADV,бынæй,au-dessous
899,hinab::ADV,дӕлӕмӕ,en bas
900,hinab::ADV,дӕлӕмӕ,vers le bas
901,hinab::ADV,уырдыгмӕ,en bas
902,hinab::ADV,уырдыгмӕ,vers le bas
903,oben::ADV,уӕле,dessus
904,oben::ADV,уӕле,en haut
905,hinauf::ADV,уӕлӕмӕ,en haut
906,hinauf::ADV,уӕлӕмӕ,vers le haut
907,überall::ADV,алыран,partout
908,überall::ADV,алкæм,partout
909,überall::ADV,кæмдæриддæр,partout
910,nicht::ADV,нӕ,ne ... pas
911,ein wenig::ADV,чысыл,un peu
912,kaum::ADV,цъус,à peine
913,sehr::ADV,тынг,très
914,sehr::ADV,иттӕг,très
915,so::ADV,афтӕ,si
916,so::ADV,афтӕ,ainsi
917,noch::ADV,ма,encore
918,nur::ADV,канд,seulement
919,nur::ADV,канд,ne ... que
920,nur::ADV,ӕрмӕст,seulement
921,nur::ADV,ӕрмӕст,ne ... que
922,schon::ADV,нырид,déjà
923,wieder::ADV,ногӕй,de nouveau
924,vergebens::ADV,дзæгъæлы,en vain
925,vergebens::ADV,уæгъды,en vain
926,vergebens::ADV,æнæхъуаджы,en vain
927,vor::PRP,разы,devant
928,hinter::PRP,фӕстӕ,derrière
929,unter::PRP,бын,sous
930,unter::PRP,бын,au-dessous de
931,durch::PRP,æхсæнты,par
932,durch::PRP,æхсæнты,à travers
933,neben::PRP,цур,à côté de
934,zwischen::PRP,астӕу,entre
935,wegen::PRP,тыххай,à cause de
936,dies::PRN,ай,ceci
937,das::PRN,уый,ce
938,das::PRN,уый,cela
939,alles::PRN,алцы,tout
940,alles::PRN,æппæтдæр,tout
941,alles::PRN,иууылдӕр,tout
942,ich::PRN,æз,je
943,ich::PRN,æз,moi
944,du::PRN,ды,tu
945,du::PRN,ды,toi
946,er::PRN,уый,il
947,er::PRN,уый,lui
948,wir::PRN,мах,nous
949,ihr::PRN,сымах,vous
950,sie::PRN,уыдон,ils
951,sie::PRN,уыдон,elles
952,was::FPRN,цы,que
953,was::FPRN,цы,quoi
954,wer::FPRN,чи,qui
955,wo::FADV,кӕм,où
956,wohin::FADV,кӕдӕм,où
957,wie::FADV,куыд,comment
958,warum::FADV,цӕмӕн,pourquoi
959,wieviel::FNUM,цал,combien
960,eins::NUM,иу,un
961,zwei::NUM,дыууӕ,deux
962,drei::NUM,ӕртӕ,trois
963,vier::NUM,цыппар,quatre
964,fünf::NUM,фондз,cinq
965,sechs::NUM,ӕхсӕз,six
966,sieben::NUM,авд,sept
967,acht::NUM,аст,huit
968,neun::NUM,фараст,neuf
969,zehn::NUM,дӕс,dix
970,elf::NUM,иуæндæс,onze
971,zwölf::NUM,дыууадæс,douze
972,zwanzig::NUM,дыууын,vingt
973,dreißig::NUM,æртын,trente
974,dreißig::NUM,дæсæмæссæдз,trente
975,vierzig::NUM,цыппор,quarante
976,vierzig::NUM,цыппур,quarante
977,vierzig::NUM,дыууиссæдзы,quarante
978,fünfzig::NUM,фӕндзай,cinquante
979,sechzig::NUM,æхсай,soixante
980,sechzig::NUM,æртиссæдзы,soixante
981,siebzig::NUM,æвдай,soixante-dix
982,siebzig::NUM,дæс æмæ æртиссæдзы,soixante-dix
983,achtzig::NUM,цыппарыссæдзы,quatre-vingt
984,achtzig::NUM,æстай,quatre-vingt
985,neunzig::NUM,нæуæдз,quatre-vingt-dix
986,neunzig::NUM,дæс æмæ цыппарыссæдзы,quatre-vingt-dix
987,hundert::NUM,сӕдӕ,cent
988,tausend::NUM,мин,mille
989,und::CNJ,ӕмӕ,et
990,oder::CNJ,кӕнӕ,ou
991,stehen::V,лӕууын,être debout
992,sitzen::V,бадын,être assis
993,liegen::V,хуыссын,être couché
994,hängen::V,ауыгъд уын,pendre
995,werden::V,суӕвын,devenir
996,passieren::V,æрцæуын,se passer
997,beginnen::V,райдайын,commencer
998,enden::V,фæуын,finir
999,enden::V,фæуын,se terminer
1000,wechseln::V,ивын,changer
1001,wechseln::V,ивын,alterner
1002,aufgehen[Sonne]::V,скæсын,se lever
1003,untergehen[Sonne]::V, аныгуылын,se coucher
1004,scheinen[Sonne]::V,рухс кӕнын,briller
1005,donnern::V,нæрын,tonner
1006,wehen::V,дымын,souffler
1007,strömen::V,кӕлын,affluer
1008,fließen::V,цæуын,couler
1009,fließen::V,уайын,couler
1010,fließen::V,кæлын,couler
1011,sich drehen::V,зилын,tourner
1012,schwanken::V,æнкъуысын,osciller
1013,schwanken::V,æнкъуысын,chanceler
1014,schwingen::V,æнкъуысын,vibrer
1015,schwingen::V,æнкъуысын,osciller
1016,schwingen::V,змæлын,vibrer
1017,schwingen::V,змæлын,osciller
1018,fallen::V,хауын,tomber
1019,brennen::V,судзын,brûler
1020,brennen::V,судзын,flamber
1021,rauchen::V,фæздæг кæнын,fumer
1022,regnen::V,уарын,pleuvoir
1023,gefrieren::V,сӕлын,geler
1024,tauen::V,стайын,dégeler
1025,schmelzen::V,тайын,fondre
1026,trocknen::V,хус кæнын,sécher
1027,sieden::V,фыцын,bouillir
1028,faulen::V,ӕмбийын,pourrir
1029,faulen::V,ӕмбийын,se putréfier
1030,verfaulen::V,бамбийын,pourrir
1031,reißen::V,скъуийын,rompre
1032,reißen::V,скъуийын,se déchirer
1033,versinken::V,дӕлдон_кӕнын,s'enfoncer
1034,vergehen::V,аивгъуийын,passer
1035,erscheinen::V,разынын,apparaître
1036,verschwinden::V,фæтары уын,disparaître
1037,verschwinden::V,фæдæлдзæх уын,disparaître
1038,verschwinden::V,фесæфын,disparaître
1039,verschwinden::V,æрбайсæфын,disparaître
1040,sinken::V,дæлæмæ æрхауын,descendre
1041,sinken::V,дæлæмæ æрхауын,s'abaisser
1042,abnehmen::V,фæкъаддæр уын,diminuer
1043,abnehmen::V,фæцух уын,diminuer
1044,zunehmen::V,фæфылдæр уын,augmenter
1045,zunehmen::V,сбирæ уын,augmenter
1046,zunehmen::V,сахадын,augmenter
1047,steigen::V,сыстын,monter
1048,wachsen::V,рӕзын,croître
1049,glänzen::V,ӕрттивын,briller
1050,funkeln::V,тыбар-тыбур_кӕнын,étinceler
1051,lärmen::V,хъæлæба кæнын,faire du bruit
1052,läuten::V,цæгъдын,sonner
1053,klingeln::V,цæгъдын,sonner
1054,klirren::V,дзыгъал-мыгъул кæнын,cliqueter
1055,klirren::V,дзæгъ-дзæгъ кæнын,cliqueter
1056,brausen::V,абухын,mugir
1057,klingen::V,зæлын,sonner
1058,klingen::V,азæлын,sonner
1059,klingen::V,хъуысын,sonner
1060,bellen::V,рæйын,aboyer
1061,heulen::V,ниуын,hurler
1062,blasen::V,фу кӕнын,souffler
1063,pfeifen::V,æхситт кæнын,siffler
1064,pfeifen::V,къуыззитт кæнын,siffler
1065,schreien::V,хъӕр кӕнын,crier
1066,stöhnen::V,хъæрзын,gémir
1067,stöhnen::V,дзыназын,gémir
1068,zittern::V,ризын,trembler
1069,leben::V,цӕрын,vivre
1070,geboren werden::V,райгуырын,naître
1071,atmen::V,улӕфын,respirer
1072,trinken::V,нуазын,boire
1073,essen::V,хӕрын,manger
1074,schlucken::V,ныхъуырын,avaler
1075,müde werden::V,бафæллайын,se lasser
1076,müde werden::V,бафæллайын,se fatiguer
1077,müde werden::V,бафæлмæцын,se lasser
1078,müde werden::V,бафæлмæцын,se fatiguer
1079,müde werden::V,сфæлмæцын,se lasser
1080,müde werden::V,сфæлмæцын,se fatiguer
1081,einschlafen::V,бафынæй уын,s'endormir
1082,schlafen::V,хуыссын,dormir
1083,schlafen::V,фынӕй кӕнын,dormir
1084,aufwachen::V,райхъал уын,se réveiller
1085,aufstehen::V,стын,se lever
1086,sich erholen::V,фæллад уадзын,se reposer
1087,sich erholen::V,фæллад уадзын,se détendre
1088,sich erholen::V,улæфын,se reposer
1089,sich erholen::V,улæфын,se détendre
1090,krank werden::V,фӕрынчын уын,tomber malade
1091,krank sein::V,сӕйын,être malade
1092,schmerzen::V,риссын,faire mal
1093,husten::V,хуыфын,tousser
1094,genesen::V,сдзæбæх уын,guérir
1095,genesen::V,сдзæбæх уын,se remettre
1096,genesen::V,рандидзын,guérir
1097,genesen::V,рандидзын,se remettre
1098,genesen::V,сæндидзын,guérir
1099,genesen::V,сæндидзын,se remettre
1100,sterben::V,мӕлын,mourir
1101,umkommen::V,фесæфын,périr
1102,umkommen::V,байсæфын,périr
1103,umkommen::V,бабын уын,périr
1104,umkommen::V,мард фæуын,périr
1105,sich bewegen::V,тæлфын,bouger
1106,sich bewegen::V,цæуын,bouger
1107,sich rühren::V,змӕлын,broncher
1108,sich erheben::V,стын,se lever
1109,sich setzen::V,сбадын,s'asseoir
1110,hinfallen::V,ӕрхауын,tomber
1111,laufen::V,цӕуын,marcher
1112,laufen::V,цӕуын,aller à pied
1113,laufen::V,рацу-бацу_кӕнын,marcher
1114,laufen::V,рацу-бацу_кӕнын,aller à pied
1115,schreiten::V,къахдзæф кæнын,marcher
1116,schreiten::V,санчъех кæнын,marcher
1117,schreiten::V,цæуын,marcher
1118,spazierengehen::V,озер кæнын,se promener
1119,spazierengehen::V,тезгъо кæнын,se promener
1120,eilen::V,тагъд кæнын,courir
1121,eilen::V,тындзын,courir
1122,sich beeilen::V,тагъд кæнын,se hâter
1123,sich beeilen::V,тагъд кæнын,se dépêcher
1124,sich beeilen::V,тындзын,se hâter
1125,sich beeilen::V,тындзын,se dépêcher
1126,sausen::V,уайын,filer
1127,sausen::V,тæхын,filer
1128,rennen::V,згъорын,courir
1129,springen::V,гæпп кæнын,sauter
1130,springen::V,сæррæтт кæнын,sauter
1131,springen::V,лиуырын,sauter
1132,klettern::V,хилын,grimper
1133,schaukeln::V,хецъро кæнын,se balancer
1134,schaukeln::V,херыйыл бадын,se balancer
1135,kriechen::V,бырын,ramper
1136,schwimmen::V,ленк кӕнын,nager
1137,tauchen::V,ныгъуылын,plonger
1138,rudern::V,бæлæгъ тæрын,ramer
1139,rudern::V,чема тæрын,ramer
1140,fahren::V,цӕуын,aller
1141,fahren::V,цӕуын,rouler
1142,fliegen::V,тӕхын,voler
1143,gehen::V,цӕуын,aller
1144,weggehen::V,ацӕуын,s'en aller
1145,abfahren::V,араст уын,partir
1146,anhalten::V,æрлæууын,s'arrêter
1147,hineingehen::V,мидæмæ цæуын,entrer
1148,eintreten::V,бацӕуын,entrer
1149,kommen::V,æрцæуын,venir
1150,ankommen::V,æрцæуын,arriver
1151,zurückkommen::V,раздæхын,revenir
1152,zurückkommen::V,фæстæмæ_раздæхын,revenir
1153,zurückkommen::V,æрбаздæхын,revenir
1154,zurückkommen::V,аздæхын,revenir
1155,bleiben::V,лӕууын,rester
1156,bleiben::V,лӕууын,demeurer
1157,warten::V,ӕнхъӕлмӕ кӕсын,attendre
1158,erwarten::V,ӕнхъӕлмӕ кӕсын,attendre
1159,suchen::V,агурын,chercher
1160,finden::V,ссарын,trouver
1161,versuchen::V,фӕлварын,essayer
1162,vorbereiten::V,бацаттæ кæнын,préparer
1163,vorbereiten::V,æрæввонг кæнын,préparer
1164,lieben::V,уарзын,aimer
1165,mögen::V,зæрдæмæ цæуын,aimer
1166,mögen::V,зæрдæмæ цæуын,vouloir
1167,lachen::V,худын,rire
1168,rühren::V,зæрдæ суынгæг кæнын,toucher
1169,rühren::V,зæрдæ суынгæг кæнын,attendrir
1170,weinen::V,кӕуын,pleurer
1171,schimpfen::V,æлгъитын,gronder
1172,sich ärgern::V,мæсты кæнын,se fâcher
1173,sich fürchten::V,тæрсын,avoir peur
1174,fürchten::V,тæрсын,craindre
1175,fürchten::V,тæрсын,avoir peur de
1176,fliehen::V,лидзын,fuir
1177,flüchten::V,алидзын,s'enfuir
1178,sehen::V,уынын,voir
1179,anschauen::V,акӕсын,regarder
1180,ansehen::V,кӕсын,regarder
1181,hören::V,хъусын,entendre
1182,zuhören::V,хъусын,écouter
1183,probieren::V,уынын,goûter
1184,probieren::V,аходын,goûter
1185,riechen::V,смудын,sentir
1186,fühlen::V,ӕнкъарын,sentir
1187,scheinen::V,зынын,sembler
1188,scheinen::V,зынын,paraître
1189,zu sehen sein::V,зынын,se voir
1190,zu sehen sein::V,зынын,être visible
1191,vernehmen::V,фехъусын,entendre
1192,vernehmen::V,фехъусын,percevoir
1193,frieren::V,сийын,avoir froid
1194,tun::V,кӕнын,faire
1195,können::V,фӕразын,savoir
1196,können::V,фӕразын,pouvoir
1197,wollen::V,фӕндын,vouloir
1198,anfangen::V,райдайын,commencer
1199,beenden::V,фӕуын,finir
1200,beenden::V,фӕуын,terminer
1201,aufhören::V,банцайын,cesser
1202,aufhören::V,банцайын,arrêter
1203,aufhören::V,фенцайын,cesser
1204,aufhören::V,фенцайын,arrêter
1205,gelingen::V,бантысын,réussir
1206,geraten::V,разынын,réussir
1207,öffnen::V,гом кӕнын,ouvrir
1208,schließen::V,ӕхгӕнын,fermer
1209,stellen::V,ӕвӕрын,poser
1210,stellen::V,ӕвӕрын,mettre
1211,setzen::V,сбадын кӕнын,placer
1212,legen::V,ӕрӕвӕрын,placer
1213,berühren::V,агайын,toucher
1214,verbinden::V,бӕттын,lier
1215,bedecken::V,ӕмбӕрзын,couvrir
1216,aufhängen::V,ауындзын,accrocher
1217,anzünden::V,ссудзын,allumer
1218,aufheben::V,сисын,ramasser
1219,zurücklassen::V,ныууадзын,laisser
1220,verlieren::V,фесафын,perdre
1221,fallen lassen::V,ӕрӕппарын,lâcher
1222,fallen lassen::V,ӕрӕппарын,laisser tomber
1223,fallen lassen::V,къухтӕй феуӕгъд кӕнын,lâcher
1224,fallen lassen::V,къухтӕй феуӕгъд кӕнын,laisser tomber
1225,machen::V,саразын,faire
1226,herstellen::V,сцæттæ кæнын,produire
1227,herstellen::V,сцæттæ кæнын,fabriquer
1228,herstellen::V,саразын,produire
1229,herstellen::V,саразын,fabriquer
1230,bauen::V,амайын,bâtir
1231,bauen::V,амайын,construire
1232,reparieren::V,æмпъузын,réparer
1233,reparieren::V,цалцæг кæнын,réparer
1234,verbessern::V,фæхуыздæр кæнын,améliorer
1235,ändern::V,аивын,changer
1236,ändern::V,аивын,modifier
1237,graben::V,къахын,creuser
1238,beugen::V,æркъæдз кæнын,plier
1239,beugen::V,æркъæдз кæнын,ployer
1240,beugen::V,æртасын кæнын,plier
1241,beugen::V,æртасын кæнын,ployer
1242,biegen::V,тасын кӕнын,courber
1243,drehen::V,здухын,tordre
1244,drehen::V,здухын,tourner
1245,wenden::V,афæлдахын,retourner
1246,wenden::V,рафæлдахын,retourner
1247,umdrehen::V,афæлдахын,tourner
1248,heben::V,сдарын,soulever
1249,heben::V,схæцын,soulever
1250,hochheben::V,уæлæмæ хæцын,lever
1251,ergreifen::V,фӕлӕбурын,saisir
1252,ergreifen::V,фӕлӕбурын,prendre
1253,halten::V,дарын,tenir
1254,drücken::V,æлхъивын,presser
1255,drücken::V,хæцын,presser
1256,schieben::V,схойын,pousser
1257,kratzen::V,хафын,gratter
1258,kratzen::V,хафын,égratigner
1259,lecken::V,сдæрын,lécher
1260,beißen::V,хæцын,mordre
1261,abreißen::V,ратонын,arracher
1262,abschneiden::V,ралыг кӕнын,couper
1263,binden::V,бабӕттын,lier
1264,binden::V,бабӕттын,attacher
1265,stecken::V,ныссадзын,enfoncer
1266,brechen::V,асæттын,rompre
1267,brechen::V,басæттын,rompre
1268,brechen::V,ныссæттын,rompre
1269,klopfen::V,хойын,frapper
1270,klopfen::V,гуыпп-гуыпп кæнын,frapper
1271,klopfen::V,къуырцц-къуырцц кæнын,frapper
1272,hauen::V,цӕвын,frapper
1273,hauen::V,нӕмын,frapper
1274,kleben::V,ныхасын,coller
1275,kleben::V,æндадзын,coller
1276,reiben::V,сӕрфын,frotter
1277,reiben::V,хафын,frotter
1278,streichen::V,байсæрдын,empâter
1279,streichen::V,сахорын,empâter
1280,schleifen::V,ссын,affiler
1281,schleifen::V,ссын,aiguiser
1282,schleifen::V,цыргъ кӕнын,affiler
1283,schleifen::V,цыргъ кӕнын,aiguiser
1284,schneiden::V,кӕрдын,couper
1285,schneiden::V,кӕрдын,trancher
1286,rütteln::V,æнкъусын,cahoter
1287,schütteln::V,уигъын,secouer
1288,schwenken::V,тилын,agiter
1289,schwenken::V,уигъын,agiter
1290,schütten::V,ныккӕнын,verser
1291,füllen::V,байдзаг кæнын,remplir
1292,einwickeln::V,батухын,envelopper
1293,tragen::V,хӕссын,porter
1294,schleppen::V,ласын,traîner
1295,ziehen::V,ласын,tirer
1296,aufbewahren::V,æвæрын,garder
1297,aufbewahren::V,æвæрын,conserver
1298,werfen::V,зыввытт кӕнын,jeter
1299,werfen::V,зыввытт кӕнын,lancer
1300,fangen::V,ӕрцахсын,attraper
1301,packen::V,рацахсын,agripper
1302,verstecken::V,æмбæхсын,cacher
1303,verstecken::V,нымæхсын,cacher
1304,teilen::V,уарын,diviser
1305,schicken::V,ӕрвитын,envoyer
1306,bringen::V,æрхæссын,apporter
1307,bringen::V,æрбахæссын,apporter
1308,hinzufügen::V,ӕфтауын,ajouter
1309,bekommen::V,ссарын,obtenir
1310,bekommen::V,сфæрæз кæнын,obtenir
1311,bekommen::V,самал кæнын,obtenir
1312,erhalten::V,райсын,recevoir
1313,nehmen::V,райсын,prendre
1314,wählen::V,равзарын,choisir
1315,auswählen::V,авзарын,choisir
1316,auswählen::V,авзарын,sélectionner
1317,bewahren::V,бавæрын,préserver
1318,bewahren::V,нывæрын,préserver
1319,behindern::V,цæлхдур æвæрын,gêner
1320,behindern::V,ныхдур æвæрын,gêner
1321,behindern::V,къуылымпы кæнын,gêner
1322,behindern::V,хъыг дарын,gêner
1323,verderben::V,фесафын,gâter
1324,verderben::V,фесафын,corrompre
1325,beschädigen::V,халын,endommager
1326,zerbrechen::V,асӕттын,casser
1327,zerreißen::V,аскъуынын,déchirer
1328,zerstören::V,фехалын,détruire
1329,verbrennen::V,басудзын,brûler
1330,geben::V,дӕттын,donner
1331,reichen::V,адæттын,tendre
1332,schenken::V,лæвар кæнын,offrir
1333,versprechen::V,дзырд раттын,promettre
1334,versprechen::V,зӕрдӕ бавӕрын,promettre
1335,wünschen::V,зæрдæ зæгъы,souhaiter
1336,loben::V,раппӕлын,louer
1337,küssen::V,пъа кæнын,embrasser
1338,küssen::V,ба кæнын,embrasser
1339,wiegen::V,узын,bercer
1340,zudecken::V,бамбӕрзын,couvrir
1341,wecken::V,райхъал кӕнын,éveiller
1342,wecken::V,райхъал кӕнын,réveiller
1343,zeigen::V,амонын,montrer
1344,zeigen::V,амонын,faire voir
1345,führen::V,кӕнын,guider
1346,führen::V,фæкæнын,guider
1347,lehren::V,ахуыр кæнын,apprendre
1348,unterrichten::V,ахуыр кæнын,instruire
1349,aufziehen::V,хъомыл кӕнын,élever
1350,leiten::V,разамынд дӕттын,diriger
1351,leiten::V,разамынд дӕттын,conduire
1352,antreiben::V,тагъд кæнын,pousser
1353,antreiben::V,рог кæнын,pousser
1354,lassen::V,кæнын,faire
1355,einladen::V,ӕрхонын,inviter
1356,einladen::V,ӕрбахонын,inviter
1357,vereinigen::V,баиу кӕнын,unir
1358,vereinigen::V,баиу кӕнын,réunir
1359,besuchen::V,абæрæг кæнын,visiter
1360,besuchen::V,абæрæг кæнын,aller voir
1361,besuchen::V,бабæрæг кæнын,visiter
1362,besuchen::V,бабæрæг кæнын,aller voir
1363,besuchen::V,бауайын,visiter
1364,besuchen::V,бауайын,aller voir
1365,treffen::V,фембæлын,rencontrer
1366,sich versammeln::V,æрæмбырд уын,s'assembler
1367,spielen::V,хъазын,jouer
1368,singen::V,зарын,chanter
1369,tanzen::V,кафын,danser
1370,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,se séparer
1371,verlassen::V,ныууадзын,quitter
1372,retten::V,фервӕзын кӕнын,sauver
1373,bewachen::V,хъахъхъӕнын,garder
1374,schützen::V,хъахъхъӕнын,protéger
1375,verteidigen::V,бахизын,défendre
1376,sich schlagen::V,хыл кæнын,se taper
1377,schießen::V,ӕхсын,tirer
1378,siegen::V,басӕттын,vaincre
1379,siegen::V,фӕуӕлахиз уӕвын,vaincre
1380,ärgern::V,мӕсты кӕнын,agacer
1381,schlagen::V,ныццæвын,battre
1382,schlagen::V,ныццæвын,frapper
1383,stechen::V,фæрæхойын,piquer
1384,stoßen::V,риуыгъын,heurter
1385,stehlen::V,давын,voler
1386,stören::V,хъыгдарын,gêner
1387,stören::V,хъыгдарын,déranger
1388,belästigen::V,хъыгдарын,molester
1389,belästigen::V,хъыгдарын,importuner
1390,verbergen::V,бамбӕхсын,cacher
1391,verbergen::V,бамбӕхсын,dissimuler
1392,verbergen::V,басусӕг кӕнын,cacher
1393,verbergen::V,басусӕг кӕнын,dissimuler
1394,täuschen::V,фӕливын,abuser
1395,täuschen::V,фӕливын,tromper
1396,täuschen::V,асайын,abuser
1397,täuschen::V,асайын,tromper
1398,betrügen::V,асайын,duper
1399,betrügen::V,асайын,frauder
1400,töten::V,амарын,tuer
1401,wohnen::V,цӕрын,habiter
1402,wohnen::V,цӕрын,demeurer
1403,arbeiten::V,кусын,travailler
1404,sammeln::V,æртонын,collectionner
1405,pflücken::V,тонын,cueillir
1406,jagen::V,цуан кæнын,chasser
1407,fischen::V,кæсаг ахсын æнгуырæй,pêcher
1408,fischen::V,æнгуыр дарын,pêcher
1409,fassen::V,ӕрцахсын,capturer
1410,hüten::V,хизын,garder
1411,treiben::V,скъӕрын,mener
1412,anbinden::V,бабæттын,attacher
1413,anbinden::V,æрбæттын,attacher
1414,füttern::V,холлаг дæттын,faire manger
1415,füttern::V,холлаг æвæрын,faire manger
1416,füttern::V,дарын,faire manger
1417,melken::V,дуцын,traire
1418,hacken::V,кæрдын,fendre
1419,hacken::V,лыгтæ кæнын,fendre
1420,gießen::V,бакалын,arroser
1421,reifen::V,срæгъæд уын,mûrir
1422,reifen::V,сцæттæ уын,mûrir
1423,zubereiten::V,сцӕттӕ кӕнын,préparer
1424,kochen::V,фыцын,cuire
1425,backen::V,фыцын,cuire
1426,braten::V,цурын,rôtir
1427,umrühren::V,ахæццæ кæнын,remuer
1428,umrühren::V,азмæнтын,remuer
1429,umrühren::V,астауын,remuer
1430,stricken::V,кæнын,tricoter
1431,stricken::V,бийын,tricoter
1432,nähen::V,хуыйын,coudre
1433,färben::V,ахорын,teindre
1434,reinigen::V,ссыгъдæг кæнын,nettoyer
1435,reinigen::V,ныссыгъдæг кæнын,nettoyer
1436,reinigen::V,ныссæрфын,nettoyer
1437,waschen::V,ӕхсын,laver
1438,abwischen::V,сӕрфын,essuyer
1439,spülen::V,æнхъæвзын,rincer
1440,fegen::V,мӕрзын,balayer
1441,kehren::V,мӕрзын,balayer
1442,baden::V,хи найын,se baigner
1443,sich waschen::V,хи æхсын,se laver
1444,ausziehen::V,ласын,ôter
1445,ausziehen::V,ласын,enlever
1446,anziehen::V,скæнын,mettre
1447,sich anziehen::V,дзаума скæнын,s'habiller
