,Concept_ID,mrj,ka
1294,kehren::V,ӹштӓш,დაგვის
1295,baden::V,нӱштӹлӓш,ბანაობს
1296,sich waschen::V,мышкылташ,იბანება
1297,ausziehen::V,кыдашаш,გაიხდის
1298,anziehen::V,чиӓш,ჩაიცვამს
1299,sich anziehen::V,чиӓш,ჩაიცვამს
1300,kämmen::V,шерӓш,დავარცხნის
1301,schmücken::V,цеверемдӓш,მორთავს
1302,sagen::V,манаш,იტყვის
1303,sagen::V,келесӓш,იტყვის
1304,sprechen::V,манаш,ლაპარაკობს
1305,reden::V,шайышташ,საუბრობს
1306,sich unterhalten::V,хытыраш,ბაასობს
1307,sich unterhalten::V,хытыраш,მუსაიფობს
1308,sich unterhalten::V,хытыргаш,ბაასობს
1309,sich unterhalten::V,хытыргаш,მუსაიფობს
1310,fragen::V,ядаш,ჰკითხავს
1311,bitten::V,ядаш,სთხოვს
1312,erzählen::V,келесӓш,მოუთხრობს
1313,mitteilen::V,попаш,აუწყებს
1314,mitteilen::V,попаш,აცნობებს
1315,mitteilen::V,увертӓш,აუწყებს
1316,mitteilen::V,увертӓш,აცნობებს
1317,mitteilen::V,увертӓрӓш,აუწყებს
1318,mitteilen::V,увертӓрӓш,აცნობებს
1319,nennen::V,лӹмдӓш,უწოდებს
1320,rufen::V,ӱжӓш,დაუძახებს
1321,prahlen::V,хайзаш,ტრაბახობს
1322,prahlen::V,шаргаланаш,ტრაბახობს
1323,übersetzen::V,вашташ,გადათარგმნის
1324,denken::V,машанаш,ფიქრობს
1325,denken::V,машанаш,აზროვნებს
1326,glauben::V,ӹнянӓш,სჯერა
1327,bemerken::V,цаклаш,შენიშვნავს
1328,erkennen::V,пӓлӓш,გამოიცნობს
1329,begreifen::V,ынгылаш,გაიგებს
1330,verstehen::V,ынгылаш,გაიგონებს
1331,lernen::V,тыменяш,ისწავლის
1332,wissen::V,пӓлӓш,ეცოდინება
1333,sich erinnern an::V,ышештӓрӓш,მოიგონებს
1334,sich erinnern an::V,ышештӓрӓш,გაიხსენებს
1335,vergessen::V,монден кодаш,ივიწყებს
1336,messen::V,висӓш,ზომავს
1337,zählen::V,шотаяш,ითვლის
1338,rechnen::V,шотаяш,გაიანგარიშებს
1339,lesen::V,лыдаш,კითხულობს
1340,malen::V,рисуяш,ხატავს
1341,zeichnen::V,ыдырка́лаш,ხაზავს
1342,schreiben::V,вазаш,დაწერს
1343,besitzen::V,кы́чаш,ექნება
1344,kaufen::V,нӓлӓш,ყიდულობს
1345,verkaufen::V,выжалаш,გაყიდის
1346,bezahlen::V,тӱлӓш,გადაიხდის
1347,zahlen::V,тӱлӓш,გადაიხდის
1348,beherrschen::V,кы́чаш,ფლობს
1349,ertragen::V,цӹтӓш,მოითმენს
1350,Linie::N,,ხაზი
1351,Strich::N,,შტრიხი
1352,jetzt::ADV,,ახლა
1353,hinzufügen::V,,დაამატებს
